"Potentilla_vahliana"	"Dryas_integrifolia"	"Astragalus_alpinus"	"Taraxacum_sp1_M_PL_024"	"Caltha_palustris"	"Cerastium_alpinum"	"Arnica_alpina"	"Papaver_radicatum"	"Geum_rossii"	"Oxytropis_arctica"	"Petasites_frigidus"	"Spilogona_sanctipauli"	"Bombus_polaris"	"Spilogona_almquistii"	"Colias_hecla"	"Eupogonomyia_probilofensis"	"Boloria_improba"	"Pogonomyiodes_segnis"	"Spilogona_latilamina"	"Boreellus_atriceps"	"Spilogona_dorsata"	"Spilogona_projecta"	"Spilogona_aesturium"	"Spilogona_melanosoma"	"Anarta_richardsoni"	"Colias_nastes"	"Protocalliphora_sp1_M_PL_024"	"Rhamphomyia_sp1_M_PL_024"	"Spilogona_hurdiana"
"Eupogonomyia_probilofensis"	1.36112487839008	1.07229315987477	0	0.49739653751322	0.528404673591597	0.240365086238692	0.685480504218549	0.236388313127248	0.115388952309002	0	0	0.795409119892067	0	0.897469629070019	0	1.50260061308579	0.160843973981216	0.403331202727485	0.136112487839008	0.225643864591388	0.231225329085495	0.269008262788627	0.0895313767523797	0.231225329085495	0	0	0.136112487839008	0.0895313767523796	0.0951128412464875
"Boloria_improba"	0.92035534093481	1.85677584723503	0	0.453652296317103	0.460560808654945	0.304651933991996	0.373266702549704	0.256699597283212	0.110879578296358	0	0	0.784183651135014	0	0.862396720082783	0	0.482531921943647	1.27851637708525	0.486066729956181	0.092035534093481	0.17369294743056	0.174936479651371	0.415609747381653	0.0816574133370786	0.174936479651371	0	0	0.0920355340934809	0.0816574133370786	0.0829009455578901
"Pogonomyiodes_segnis"	1.37203853044646	1.08014828879151	0	0.483629234059751	0.517013503159235	0.219763073708853	0.347017021213707	0.593565835277561	0.123666618606078	0	0	0.682340278595886	0	0.961851478047275	0	0.403331202727485	0.162022243318727	1.56633072223828	0.137203853044646	0.224257115175401	0.230266283613308	0.260915626487711	0.0870532621307552	0.230266283613308	0	0	0.137203853044646	0.0870532621307552	0.0930624305686623
"Spilogona_latilamina"	2.17581419300271	0.613570227289873	0	0.511729019676618	0.595252078983298	0.181582328127997	0.329068367077573	0.226654679422636	0.103171211682455	0	0	0.689306108933407	0	0.802442757530204	0	0.408337463517024	0.0920355340934809	0.411611559133938	1.21758141930027	0.309692642842062	0.324726793517265	0.17374758175108	0.0921112235417913	0.324726793517264	0	0	0.217581419300271	0.0921112235417913	0.107145374216994
"Boreellus_atriceps"	1.54846321421031	0.578976491435199	0	1.24490382869901	0.53313405727126	0.188846309076898	0.322576672502568	0.210428616948425	0.109512915119494	0	0	0.743493455446333	0	0.851767117596065	0	0.338465796887081	0.0868464737152798	0.336385672763102	0.154846321421031	1.37892901058685	0.250810451729858	0.171827312799884	0.224082689165821	0.250810451729858	0	0	0.154846321421031	0.224082689165821	0.0959641303088269
"Spilogona_dorsata"	1.62363396758632	0.583121598837904	0	0.49137252761792	1.20625766638173	0.187975920827103	0.323354523479751	0.21237286407921	0.108753036453222	0	0	0.737000592920376	0	0.845856950191724	0	0.346837993628243	0.0874682398256855	0.345399425419963	0.162363396758632	0.250810451729858	1.37948977670734	0.172057404197882	0.0884470549712257	0.379489776707343	0	0	0.162363396758632	0.0884470549712257	0.217126379948711
"Spilogona_projecta"	0.868737908755398	1.38536582460551	0	0.471964010690799	0.473242296235235	0.862410441883995	0.362779098721915	0.214877278144889	0.0974652462254191	0	0	0.961734228277424	0	0.758063026197704	0	0.403512394182941	0.207804873690826	0.391373439731566	0.0868737908755398	0.171827312799884	0.172057404197882	1.59588957253862	0.0849535219243439	0.172057404197882	0	0	0.0868737908755398	0.0849535219243439	0.0851836133223423
"Spilogona_aesturium"	0.921112235417913	0.544382755580524	0	1.97807863772139	0.471016035559222	0.196110290025798	0.316084977927564	0.194202554474213	0.115854618556533	0	0	0.797680801959259	0	0.901091477661926	0	0.268594130257139	0.0816574133370786	0.261159786392266	0.0921112235417913	0.448165378331642	0.176894109942451	0.169907043848688	1.35605415478985	0.176894109942451	0	0	0.0921112235417913	0.356054154789851	0.08478288640066
"Spilogona_melanosoma"	1.62363396758632	0.583121598837904	0	0.49137252761792	1.20625766638173	0.187975920827103	0.323354523479751	0.21237286407921	0.108753036453222	0	0	0.737000592920376	0	0.845856950191723	0	0.346837993628243	0.0874682398256855	0.345399425419963	0.162363396758632	0.250810451729858	0.379489776707343	0.172057404197882	0.0884470549712257	1.37948977670734	0	0	0.162363396758632	0.0884470549712257	0.217126379948711
"Anarta_richardsoni"	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0
"Colias_nastes"	0	0	3.86085075702956	0	0	0	0	0	0	0	0.875991348233598	0	1.94664744051911	0	1.15825522710887	0	0	0	0	0	0	0	0	0	0	2.15825522710887	0	0	0
"Protocalliphora_sp1_M_PL_024"	2.17581419300271	0.613570227289873	0	0.511729019676618	0.595252078983298	0.181582328127997	0.329068367077573	0.226654679422636	0.103171211682455	0	0	0.689306108933407	0	0.802442757530204	0	0.408337463517024	0.092035534093481	0.411611559133938	0.217581419300271	0.309692642842062	0.324726793517264	0.17374758175108	0.0921112235417913	0.324726793517264	0	0	1.21758141930027	0.0921112235417913	0.107145374216994
"Rhamphomyia_sp1_M_PL_024"	0.921112235417913	0.544382755580524	0	1.97807863772139	0.471016035559222	0.196110290025798	0.316084977927564	0.194202554474213	0.115854618556533	0	0	0.797680801959259	0	0.901091477661925	0	0.268594130257139	0.0816574133370786	0.261159786392266	0.0921112235417913	0.448165378331642	0.176894109942451	0.169907043848688	0.356054154789851	0.176894109942451	0	0	0.0921112235417913	1.35605415478985	0.0847828864006601
"Spilogona_hurdiana"	1.07145374216994	0.552672970385934	0	0.471016035559222	1.81726325378015	0.19436951352621	0.317640679881929	0.198091048735784	0.114334861223988	0	0	0.784695076907345	0	0.889271142853243	0	0.285338523739463	0.0829009455578901	0.279187291705987	0.107145374216994	0.191928260617654	0.434252759897422	0.170367226644684	0.0847828864006601	0.434252759897422	0	0	0.107145374216994	0.08478288640066	1.32710738568043
