"R1"	"R2"	"R3"	"R4"	"R5"	"R6"	"R7"	"R8"	"R9"	"R10"	"R11"	"R12"	"R13"	"R14"	"R15"	"R16"	"R17"	"R18"	"R19"	"R20"	"R21"	"R22"	"R23"	"R24"	"C1"	"C2"	"C3"	"C4"	"C5"	"C6"	"C7"	"C8"	"C9"	"C10"	"C11"	"C12"	"C13"	"C14"	"C15"	"C16"	"C17"	"C18"	"C19"	"C20"	"C21"	"C22"	"C23"	"C24"	"C25"	"C26"
"R11"	0.0316887986508731	0.0636037824577516	0.0636037824577516	0.103377597975863	0.0908816081896467	0.101862612254076	0.147294518359179	0.136757396680512	0.147867121243028	0.147875697328508	1.13235480083172	0.165457218601195	0.165697469376998	0.176105698028614	0.176438222665624	0.188724548124423	0.192392753184801	0.227877696787323	0.278749870277554	0.288950166072762	0.299010682146384	0.308993317626383	0.308630956315034	0.318961579100834	0.022151692165447	0.0332754515999968	0.0557950978094204	0.055891755964568	0.0671985015935021	0.079262614952831	0.0787420667845902	0.0908061801439191	0.0793307939729294	0.0794709553799357	0.0918277580960051	0.102938472523346	0.104082286516163	0.119341703206962	0.297172468899492	0.0925191216051571	0.312560378181088	0.183016734407162	0.197506214444734	0.327028304015266	0.250043109296183	0.391743875442747	0.391743875442747	0.40605472649574	0.407023280434594	0.420314685888633
"R12"	0.0289533418623518	0.0581670235834689	0.0581670235834689	0.104763005962037	0.0877752390817292	0.0987379996792389	0.145649608609106	0.130219845700044	0.146045912005359	0.153650815710364	0.120332522619051	1.1694442031074	0.162059879302135	0.172534589198682	0.180406963704914	0.182495949574325	0.192902190911608	0.23260926955332	0.284225915976441	0.294516201411924	0.304771961302488	0.314947982738155	0.314670591987933	0.325109857571297	0.0225819440736489	0.0339200714522225	0.0568735670128368	0.0569764438364657	0.0685009908482366	0.0808155992363536	0.0800751223029331	0.0923897306910501	0.0802328733208718	0.0801795809401684	0.0927934718521197	0.104121613163685	0.104747098965469	0.203856493364215	0.266899454946266	0.0939240640111731	0.280771331502943	0.182712676625161	0.281352289872266	0.296337551782216	0.331967328450209	0.358592317551133	0.358592317551133	0.371679897857414	0.371239372357496	0.384708901695472
"R13"	0.0290362899166935	0.0583329011435231	0.0583329011435231	0.104916337627212	0.0880259960316688	0.10402761815873	0.145788759287564	0.135523106393183	0.151314003176048	0.146232572878921	0.120507250455998	0.162059879302135	1.16728153879328	0.177792815754437	0.178061501429196	0.187755027562533	0.198031415163471	0.229989530531111	0.281349902227616	0.29165263366047	0.30180714701882	0.311883074927194	0.31151123117758	0.321944460975934	0.0223586356638675	0.0335864263612465	0.0563166887350794	0.0564139631019456	0.0678264574625727	0.080002373784808	0.0797083423723809	0.0918842586946163	0.0798964235201641	0.080268539702479	0.0927398204298148	0.103954224752208	0.105112769611555	0.119777362621275	0.266125593620553	0.0931233621206888	0.281374336412686	0.26669370211769	0.2807270539176	0.29595454532341	0.332928209496811	0.359610177930404	0.359610177930404	0.372735080687696	0.372312167740995	0.385801411150208
"R14"	0.0283125690874141	0.0568784493825204	0.0568784493825204	0.102201141691838	0.0858314085217584	0.101432592385224	0.142355848975543	0.132043330733517	0.147406522615249	0.142758371960574	0.117403798685743	0.158156706765458	0.1629767477749	1.18119256359175	0.173757890628924	0.192751600378606	0.203171189864731	0.226345867129626	0.286138119422704	0.296645771691761	0.306974062283166	0.317222726632817	0.316865450164657	0.32745671498584	0.0227421963400529	0.0341622144988343	0.0572816198571741	0.0573793921744727	0.0689872701971938	0.0809702866922917	0.0811775415890776	0.0931605580841755	0.0813784445072471	0.0818630655591112	0.0941445761883011	0.105551732394229	0.182158158168512	0.119790476155814	0.259503752660861	0.0937823131000906	0.273748174309049	0.260019731057758	0.273123411230784	0.287345400264397	0.324634963199124	0.350640541662337	0.350640541662337	0.363438192773404	0.36303870207379	0.37617884886274
"R15"	0.0283542698272299	0.0569626763189819	0.0569626763189819	0.102438547394152	0.0859585092296884	0.10150953591367	0.142644968246403	0.13221354603688	0.147629990027554	0.149959205868996	0.117625481777083	0.165373050062838	0.163223042976763	0.173757890628924	1.18092407674682	0.184747894401321	0.195168189347851	0.233317509220937	0.285157793675678	0.295508831084082	0.305798801798101	0.316008852636431	0.315707969716265	0.326204585481215	0.0226571840995199	0.0340335027944314	0.0570643469042808	0.0571665039667743	0.0687298930091949	0.0810819964385386	0.0804399843700659	0.0927920877994097	0.0806065433635655	0.0806510886195224	0.0933032512439947	0.10466873815378	0.105348476521606	0.196678153000628	0.259884215820151	0.0939200435807149	0.274023896779414	0.259183778066362	0.274070115389762	0.288814245332501	0.325113122778318	0.351162591650011	0.35116259165001	0.363979193821781	0.363567944864787	0.376738615244035
"R16"	0.0268715808028602	0.0539448455755599	0.0539448455755599	0.0895604834965535	0.0814015595890418	0.0963672229817753	0.128536577687019	0.121767409362957	0.132618935033351	0.128798046348979	0.107842598928242	0.143389674665541	0.147521807370562	0.165215657467377	0.158355338058275	1.21880603870917	0.21772321503541	0.227423907424369	0.2975758813058	0.317209814168315	0.328139334794812	0.339011567354992	0.331303624196205	0.349827928804112	0.0240363587758211	0.0362407752006008	0.0609585582011229	0.0607195590360981	0.0731321169818148	0.085172206198399	0.0861955098839394	0.0982355991005236	0.151483933755976	0.152373767877409	0.164660485403621	0.176587415874685	0.176938500968154	0.120372563196813	0.248381205620171	0.0967404981902307	0.259406725627767	0.249427723212226	0.192916011918115	0.204161652331713	0.308044875093157	0.332314757727085	0.332314757727085	0.344452347981586	0.345029640036173	0.356544559342873
"R17"	0.0263867959376528	0.0529917924936847	0.0529917924936847	0.0918155671425371	0.0799910473588295	0.0946639921685976	0.126900388415028	0.116289931904376	0.130590947935421	0.13060722876485	0.102609468365227	0.141461606668512	0.145223037786545	0.162536951891784	0.15613455147828	0.203208334033049	1.23250014618704	0.231666548523494	0.301321370295882	0.320468314862202	0.331519487490862	0.34251047930527	0.335319815971898	0.353448297262136	0.0243062621263699	0.0366366393813597	0.0616086846568749	0.0613954034925531	0.073935467987161	0.0862001676148754	0.147885476758383	0.160150176386098	0.0869988608892856	0.148622086330222	0.161142055913234	0.173213569288222	0.173139141052392	0.121239041019279	0.243868164185406	0.097621202572228	0.192966718287326	0.244549080162802	0.254240284996346	0.203462834606649	0.303102412900124	0.326569131402291	0.326569131402291	0.33849228471337	0.338561484252702	0.350366342885314
"R18"	0.0259140519875626	0.0520592680837183	0.0520592680837183	0.093411037819653	0.0785598547530169	0.0927426868450596	0.137499420615677	0.120574163216877	0.134599780053813	0.136508699012034	0.107236563194034	0.150511880299207	0.148816755049542	0.159773553267972	0.16469471239125	0.187290276702421	0.204411660461907	1.25023811483539	0.305119720770151	0.316040744176559	0.327005149897484	0.337855700377469	0.331576569090992	0.348658263751331	0.0240056963863603	0.0361685015999491	0.0607980064497528	0.0609133651162473	0.0732801768448953	0.139469253512651	0.0855448764726097	0.151733953140366	0.0853202660614795	0.0851027952940514	0.151837285869674	0.16377404235695	0.109567982184292	0.176421748241195	0.236949583262156	0.151844201368062	0.2489454451053	0.23638053486738	0.249344299323309	0.261201129376611	0.297149842811756	0.320927291489921	0.320927291489921	0.332640626808758	0.332291959626348	0.344301950203161
"R19"	0.0245227763637311	0.0492636609299521	0.0492636609299521	0.0882720771089218	0.0743413876980418	0.087769044442009	0.12976002745378	0.113987725867559	0.1272173588038	0.128900275428339	0.101363589191838	0.142112957988221	0.140674951113808	0.156075337866929	0.155540614732188	0.189366469921873	0.205446388838101	0.235774329686025	1.32119906127088	0.325106433087365	0.344020170507884	0.355458123538575	0.350864840483783	0.366856631483287	0.0253300176549146	0.0381265101023033	0.0637488225736806	0.105076319002885	0.117797875080217	0.130280045475359	0.130124658410503	0.142606828805645	0.129971433860909	0.0882491646846585	0.142149253328921	0.154780387586337	0.154003867531214	0.165174040204224	0.224293205166796	0.141958447946199	0.234892134397898	0.22379427906612	0.235193474422066	0.245668867462618	0.281201605372479	0.3036893328658	0.3036893328658	0.314773656575039	0.314459638881856	0.325808905938718
"R20"	0.0243270417818095	0.0488701725349253	0.0488701725349253	0.0875140549568282	0.0737476956959298	0.0870706416732262	0.128587861188318	0.11302875366193	0.126134272171508	0.127765162423356	0.100504405590526	0.140855574588311	0.139486042185442	0.154771706969615	0.154178520565608	0.193084234711148	0.209001074910132	0.23359533265224	0.310971370779219	1.33460669138395	0.346139724694533	0.357650908152834	0.353272740302324	0.36912373862821	0.0254951788341678	0.0383706115276699	0.103574591301348	0.0640724072810466	0.116296147378679	0.128662959107327	0.128836211873287	0.141203023601935	0.128708705324396	0.128527213741672	0.140897762896768	0.153615581547652	0.152856647841725	0.163249759779621	0.222529500232228	0.140235866614276	0.232718438488095	0.222049099621607	0.232986995725839	0.243056552226358	0.278959380178696	0.301261914627988	0.301261914627988	0.312257703448346	0.311953065184283	0.323204872250161
"R21"	0.0241249766219356	0.0484642508419218	0.0484642508419218	0.0867878190613052	0.073135136935021	0.0863473889037647	0.127521501739758	0.112090533521915	0.12508742815633	0.126705256664347	0.099670227382128	0.139687148930307	0.138328275716959	0.153487031141583	0.152899400899051	0.191414611963641	0.207199679681789	0.231628647844051	0.315351822965561	0.331717236165594	1.35014178081739	0.36179003328464	0.357712041209627	0.373401413446303	0.0258030670259186	0.0388275082241656	0.102438064680863	0.102358581398863	0.115338821074908	0.127601514196064	0.127770801855816	0.140033494976971	0.127644046129714	0.127175270516576	0.13946108654823	0.152338720031777	0.15158755424624	0.161901390912127	0.220680792677154	0.139078449352642	0.230789195839295	0.220204199479061	0.231055904611818	0.241045877763591	0.276642260703838	0.29875961772376	0.29875961772376	0.309664074163192	0.309361879763752	0.320520313643063
"R22"	0.0239330803544687	0.0480787561546314	0.0480787561546314	0.0860979523178329	0.0725534040205244	0.0856605408812231	0.126508350116404	0.111199364999737	0.124093040384722	0.125698334931647	0.0988778616404426	0.138577112404788	0.137228552967965	0.152266908783752	0.151684249265487	0.189846477718796	0.205506287583162	0.229741876256679	0.312803148713946	0.329038835500608	0.347318431953254	1.37003814594731	0.366405326710794	0.381923098974041	0.0264110067260746	0.0757323799801777	0.101632253871927	0.101553313625813	0.114428746319315	0.126591551532904	0.126759123574305	0.138921928787894	0.126633162744095	0.126167047551696	0.137935753451085	0.151126345212674	0.150383558157866	0.160618847750238	0.218925209720717	0.137977303043381	0.228956043966954	0.218452281011644	0.229220895733068	0.239134214412601	0.2744417573742	0.296383236943542	0.296383236943542	0.307200957078334	0.306901106511266	0.317970843237845
"R23"	0.0238956863744728	0.0480038500007522	0.0480038500007522	0.0860045233709664	0.072440288113297	0.0855250531024136	0.126415405842944	0.111063410524382	0.123951176092918	0.125583481699245	0.0987619060208108	0.138455060474691	0.137064941718135	0.152095416079035	0.151539825463807	0.185530029549875	0.201191889583139	0.225472066981875	0.308761059625729	0.325010921078138	0.343403559561242	0.366405326710794	1.38360695562502	0.394972211142407	0.0634819654035842	0.0766725571651728	0.102268009299603	0.102181324906136	0.114899143557019	0.126835900044295	0.126970656932007	0.138907413419283	0.126826074028083	0.126266453145655	0.101024493487846	0.150834343890347	0.150304743608999	0.160832041618578	0.218562760420291	0.13821328657016	0.228828067119037	0.218079416485278	0.229115832329525	0.239261374434316	0.274011225326045	0.295922806003556	0.295922806003556	0.306723672253725	0.306419006688828	0.317476731122238
"R24"	0.0237548256238867	0.0477206666581789	0.0477206666581789	0.0854573408834172	0.072013026653604	0.0850225109801545	0.125567766840261	0.110371744725759	0.12316961265621	0.124763417987082	0.0981420243387182	0.137546478203241	0.136207271951357	0.151133868455003	0.150555962529791	0.188368884740676	0.203912479189694	0.227968864760486	0.310417149716627	0.326532538017263	0.344678227796587	0.367233749013501	0.379780972252314	1.39511784410485	0.061964655758559	0.075185070723045	0.100887864448701	0.100809387662915	0.1135867478462	0.125655687745284	0.125821496597581	0.137890436496666	0.125696176150957	0.125232041504841	0.13632774980034	0.149999864801424	0.149265965036464	0.159429895315939	0.217294321585784	0.136956786760908	0.227254403842824	0.216824738775841	0.2275176520969	0.2373610555562	0.272397674569722	0.294175802305919	0.294175802305919	0.304912952304009	0.304615251435461	0.315602623834758
"C1"	0.0214427303992618	0.043076032496519	0.043076032496519	0.0771578389144726	0.0650039916451055	0.0767464038371556	0.113392427707442	0.0996458198625635	0.111204354937107	0.112656104858847	0.0886067686617881	0.124200692405069	0.122972496151271	0.136453178040317	0.135943104597119	0.168254511430748	0.182296965947775	0.204048419284062	0.278630194204061	0.29319455659293	0.309636804311023	0.330137584075933	0.793524567544802	0.805540524861267	1.05645097952296	0.068335932549698	0.0914201431867369	0.0913458206560729	0.102818651131448	0.113621214505311	0.113756469088315	0.124559032462177	0.113635012580568	0.113174322592723	0.106808509479684	0.135375393911297	0.134806818890458	0.144117871620533	0.196135686902734	0.12382653299898	0.205237111932837	0.195706869867504	0.205485067991891	0.214480093495732	0.245884004953095	0.265544373739263	0.265544373739263	0.27523648105098	0.27496541615593	0.284885709730648
"C2"	0.0214750777058485	0.0431409818440688	0.0431409818440688	0.0772679449716649	0.0651020156362276	0.0768624314891374	0.113547456839883	0.0997903560749635	0.111364148740155	0.112813570385392	0.0887345375999915	0.124373595324816	0.123150229991237	0.136648857995337	0.136134011177726	0.169123617602804	0.183183196906798	0.204954842399712	0.279594407416891	0.294174688378802	0.310620065793325	0.631103166501481	0.638937976376439	0.65160394626639	0.0455572883664653	1.06827700236052	0.0914364382860693	0.0913632078584593	0.10287439131676	0.113724941796745	0.113865383131168	0.124715933611153	0.113746623876941	0.113299662660657	0.112586399021781	0.135588166171333	0.134986280040999	0.144264235405427	0.196434687518038	0.123944212912335	0.205511554478645	0.196006930881829	0.205756314047848	0.214726993320935	0.24625519718099	0.265944553575905	0.265944553575905	0.27565127449082	0.275380609390666	0.285315059458452
"C3"	0.0216064099361832	0.0434047853142738	0.0434047853142738	0.077735104306263	0.0655001192553078	0.0773327043973408	0.114228159430984	0.10039568533807	0.112038395303104	0.113492817667022	0.0892721564950727	0.125121847428241	0.123896715217175	0.137475887657218	0.136954432570274	0.170683962963144	0.184826053970625	0.20671322192916	0.280494819324195	0.476443119986199	0.491702710468141	0.508161269359634	0.511340046498015	0.524616895133246	0.0365680572746948	0.0548618629716416	1.09194414104844	0.0847755026774594	0.103418929111702	0.114362570272657	0.114508492349939	0.125452133510895	0.114391469587904	0.114006244762879	0.118016432313169	0.136424673987097	0.135791724400433	0.145085748367771	0.197638665234512	0.124643104621446	0.206738306866117	0.197209752367218	0.206981510489487	0.215974633390752	0.24776141366745	0.267570607968858	0.267570607968858	0.277336684664569	0.277065055725046	0.287059569135851
"C4"	0.0216416421609291	0.0434756132253786	0.0434756132253786	0.0778715482936399	0.0656069838156879	0.0774584168957217	0.114439149358767	0.100568300335083	0.112233350896916	0.113697138007919	0.0894268095433088	0.125348176440225	0.12411071882428	0.137710541218735	0.137199609520258	0.170014765301075	0.184186210477659	0.207105441395241	0.462335803612694	0.294733073492814	0.491321190714545	0.507766568129067	0.510906624530678	0.52420881584716	0.0365383282624292	0.0548179247150756	0.0847755026774594	1.09215620678739	0.103689240097979	0.114653645818903	0.114740412726638	0.125704818447563	0.114618760724476	0.106756195932617	0.118241700590956	0.13663433907406	0.135998223944541	0.145432118844199	0.197956132122734	0.124953169261192	0.207129572129882	0.19752388466723	0.207378676654808	0.216444850133279	0.248165014202331	0.268007543251664	0.268007543251664	0.277789556227374	0.27751623899061	0.287528295199792
"C5"	0.0216837580680457	0.0435602035680543	0.0435602035680543	0.0780200651548908	0.0657346408674627	0.0776092769974187	0.11465413697722	0.100761229995192	0.112447933239823	0.113912389370102	0.0895980021246695	0.125585149888434	0.12434850534805	0.137974540394388	0.13745978601839	0.170641606290901	0.184838669967902	0.207627167727203	0.431925541960794	0.445801898284937	0.461355284299634	0.476786442997148	0.47874643148758	0.492209240666865	0.0342728837104828	0.0514371956583801	0.0861824409264183	0.0864077000816489	1.10385212218845	0.114844148715185	0.114942442386525	0.125934468913259	0.114821939735723	0.108242578671765	0.119669414926979	0.136904286460531	0.136260350463376	0.145680896337109	0.198342868470446	0.125163021043135	0.207515742548115	0.197910602165933	0.207763613237882	0.216829191278353	0.248648085528747	0.268528906570585	0.268528906570585	0.278329952373397	0.278056492269817	0.288087643504017
"C6"	0.0219178850281543	0.0440306518119532	0.0440306518119532	0.0788843321381474	0.0664445306403559	0.0784462971635808	0.115953471488204	0.101869160980906	0.11368962878391	0.115190309333064	0.0905858456603783	0.126995941657127	0.125718015947555	0.138806205758214	0.138997708180352	0.170344412396798	0.184714644889019	0.338711044245011	0.409451571493986	0.422749722781218	0.437490905815077	0.452112684046087	0.452985357301053	0.466721125911055	0.0324632041443744	0.0487392607700336	0.0816875501947553	0.0818954612992165	0.0984378417558729	1.11636960292179	0.109520720449214	0.127452481615126	0.109388553981381	0.103721141113605	0.122095720977797	0.138403193840635	0.130881898106589	0.147552135919961	0.200473119394088	0.126805415355724	0.209877907983352	0.200029442053748	0.210141649831182	0.219436594872724	0.251331910243294	0.271429714537777	0.271429714537777	0.281336611195466	0.281057388183231	0.291199659458135
"C7"	0.0219786663931659	0.0441505478075203	0.0441505478075203	0.0786792001939468	0.0666285411182461	0.07869332213375	0.114590738776692	0.101318331240728	0.113174207511545	0.114431548872711	0.089990933468103	0.125832335047466	0.12525596658517	0.13916149986699	0.13789711606297	0.172391019767879	0.316897450196535	0.207751842862052	0.408963212147294	0.423318981869372	0.438071320648511	0.452711155622518	0.453466631900027	0.467336987362445	0.0325018483109471	0.0487994499133578	0.0817917802499567	0.0819574376618844	0.0985220934741642	0.109520720449214	1.11753594048596	0.128534567461006	0.109604373316385	0.11188790710397	0.123292048554826	0.139616847303227	0.139055332818201	0.140457216420001	0.201362651227077	0.119833886939116	0.202680643106755	0.201079683591731	0.210771133703429	0.212013099830871	0.252097240683228	0.272155093955081	0.272155093955081	0.282088967211773	0.281863469920905	0.291979367088698
"C8"	0.022146663942621	0.0444883969909985	0.0444883969909985	0.0793530419244145	0.0671379571381798	0.0792902091371004	0.115735581248869	0.102218133197535	0.114169906828656	0.115484833902476	0.090806180143919	0.127035879700194	0.126340855705097	0.139740837126263	0.139188131699115	0.171912298425916	0.300281580723933	0.322434650423277	0.392168779215524	0.405958692855563	0.420100484930914	0.434131027462169	0.43408566693526	0.448143918614164	0.0311397581155443	0.0467684751041824	0.0784075834443093	0.0785655115297267	0.0944508516849444	0.111520921413236	0.11246774652838	1.12953781625667	0.105502356583753	0.107475983186554	0.124962237145811	0.14058932115548	0.133999814211659	0.142747511044635	0.202849147940685	0.121937123725634	0.205351925292757	0.202537533315345	0.212475975664373	0.214896589406881	0.254014442914147	0.274240027503312	0.274240027503312	0.284249916826287	0.284013381638756	0.294215915600466
