"Phoenicophorium_borsigianum"	"Nephrosperma_vanhoutteanum"	"Dillenia_ferruginea"	"Erythroxylum_sechellarum"	"Psychotria_pervillei"	"Paragenipa_wrightii"	"Northea_hornei"	"Lasioglossum_mahense"	"Apis_mellifera"	"Unidentified_sp6_M_PL_096"	"Forcipomyia_sp1_M_PL_096"	"Unidentified_sp4_M_PL_096"	"Unidentified_sp5_M_PL_096"	"Rhiparida_seychellensis"	"Scaptodrosophila_sp1_M_PL_096"	"Lygistorrhina_sp1_M_PL_096"	"Nectarinia_dussumieri"	"Neophyllomyza_approximatonervis"	"Unidentified_sp7_M_PL_096"	"Phelsuma_sp1_M_PL_096"	"Hemipyrellia_germana"	"Cratopus_aurostriatus"	"Ornidia_obesa"	"Unidentified_sp1_M_PL_096"	"Unidentified_sp2_M_PL_096"	"Unidentified_sp3_M_PL_096"
"Forcipomyia_sp1_M_PL_096"	2.96301340126832	0.290005703080657	0.46519341910185	0.348951806038195	0.322300756636584	0.238619158957223	0.108757860180331	0.52431737416876	0.52431737416876	0.166669503821343	1.16666950382134	0.451799703925529	0.166669503821343	0.23644851668662	0.166669503821343	0.245183660179937	0.191237720189658	0.239187174064574	0.166669503821343	0.114192320274297	0.166669503821343	0.166669503821343	0.0697790128652775	0.166669503821343	0.166669503821343	0.166669503821343
"Unidentified_sp4_M_PL_096"	1.60639894729077	0.615386593312372	0.806832648882865	0.618211398655866	0.38679438086679	0.514955521188663	0.188262615065834	0.730459778362015	0.730459778362015	0.0903599407851058	0.0903599407851058	1.64343104266699	0.0903599407851058	0.211384838117536	0.0903599407851059	0.229457505482676	0.292771809807083	0.177388676480133	0.0903599407851058	0.223180160274909	0.0903599407851058	0.0903599407851058	0.12102489733243	0.0903599407851058	0.0903599407851058	0.0903599407851058
"Unidentified_sp5_M_PL_096"	2.96301340126832	0.290005703080657	0.46519341910185	0.348951806038195	0.322300756636584	0.238619158957223	0.108757860180331	0.52431737416876	0.52431737416876	0.166669503821343	0.166669503821343	0.451799703925529	1.16666950382134	0.23644851668662	0.166669503821343	0.245183660179937	0.191237720189658	0.239187174064574	0.166669503821343	0.114192320274297	0.166669503821343	0.166669503821343	0.0697790128652775	0.166669503821343	0.166669503821343	0.166669503821343
"Rhiparida_seychellensis"	2.10176459276996	0.347501233188655	1.10219267993778	0.369333196600984	0.371488717771889	0.278737294190645	0.165824390803251	0.612047056792514	0.612047056792514	0.11822425834331	0.11822425834331	0.528462095293839	0.11822425834331	1.28355316033398	0.11822425834331	0.201324227578532	0.323534839350804	0.201809219841985	0.11822425834331	0.15280875332891	0.11822425834331	0.11822425834331	0.165328901990666	0.11822425834331	0.11822425834331	0.11822425834331
"Scaptodrosophila_sp1_M_PL_096"	2.96301340126832	0.290005703080657	0.46519341910185	0.348951806038195	0.322300756636584	0.238619158957223	0.108757860180331	0.524317374168761	0.524317374168761	0.166669503821343	0.166669503821343	0.451799703925529	0.166669503821343	0.236448516686621	1.16666950382134	0.245183660179937	0.191237720189658	0.239187174064574	0.166669503821343	0.114192320274297	0.166669503821343	0.166669503821343	0.0697790128652775	0.166669503821343	0.166669503821343	0.166669503821343
"Lygistorrhina_sp1_M_PL_096"	2.17941031271055	0.361247076861611	0.524882649923755	0.89479674682121	0.350862904975789	0.299032252665077	0.126610161305167	0.652587917326242	0.652587917326242	0.122591830089968	0.122591830089968	0.573643763706689	0.122591830089968	0.201324227578532	0.122591830089968	1.32392109812474	0.214651123695441	0.201535983709521	0.122591830089968	0.138255164881188	0.122591830089968	0.122591830089968	0.0787323974885633	0.122591830089968	0.122591830089968	0.122591830089968
"Nectarinia_dussumieri"	1.13326056408686	0.472979669524026	1.01295990780433	0.352688188446258	0.801117088769772	0.288292851337625	0.675543835294283	0.668204361318336	0.668204361318336	0.0637459067298859	0.0637459067298859	0.487953016345138	0.0637459067298859	0.215689892900536	0.0637459067298859	0.143100749130294	1.63619005702628	0.243997251703085	0.0637459067298859	0.410415151525333	0.0637459067298859	0.0637459067298859	0.15194398617065	0.0637459067298859	0.0637459067298859	0.0637459067298859
"Neophyllomyza_approximatonervis"	2.12610821390733	0.345204015906318	0.54810421873132	0.364188429676595	0.898234447868893	0.27349723700731	0.181505542165395	0.645574441970834	0.645574441970834	0.119593587032287	0.119593587032287	0.443471691200334	0.119593587032287	0.201809219841985	0.119593587032287	0.201535983709521	0.365995877554627	1.32169633780279	0.119593587032287	0.159348397553349	0.119593587032287	0.119593587032287	0.082215632809698	0.119593587032287	0.119593587032287	0.119593587032287
"Unidentified_sp7_M_PL_096"	2.96301340126832	0.290005703080657	0.46519341910185	0.348951806038195	0.322300756636584	0.238619158957223	0.108757860180331	0.524317374168761	0.524317374168761	0.166669503821343	0.166669503821343	0.451799703925529	0.166669503821343	0.23644851668662	0.166669503821343	0.245183660179937	0.191237720189658	0.239187174064574	1.16666950382134	0.114192320274297	0.166669503821343	0.166669503821343	0.0697790128652775	0.166669503821343	0.166669503821343	0.166669503821343
"Phelsuma_sp1_M_PL_096"	1.01504284688264	1.04193370465732	0.638083954611746	0.360706687751285	0.454454388516449	0.298491863554751	0.92812865928897	0.660202638103473	0.660202638103473	0.0570961601371483	0.0570961601371484	0.557950400687272	0.0570961601371484	0.15280875332891	0.0570961601371484	0.138255164881188	0.615622727288	0.159348397553349	0.0570961601371483	1.65209298022793	0.0570961601371483	0.0570961601371483	0.0957125931917619	0.0570961601371483	0.0570961601371483	0.0570961601371483
"Hemipyrellia_germana"	2.96301340126832	0.290005703080657	0.46519341910185	0.348951806038195	0.322300756636584	0.238619158957223	0.108757860180331	0.524317374168761	0.524317374168761	0.166669503821343	0.166669503821343	0.451799703925529	0.166669503821343	0.23644851668662	0.166669503821343	0.245183660179937	0.191237720189658	0.239187174064574	0.166669503821343	0.114192320274297	1.16666950382134	0.166669503821343	0.0697790128652775	0.166669503821343	0.166669503821343	0.166669503821343
"Cratopus_aurostriatus"	2.96301340126832	0.290005703080657	0.46519341910185	0.348951806038195	0.322300756636584	0.238619158957223	0.108757860180331	0.524317374168761	0.524317374168761	0.166669503821343	0.166669503821343	0.451799703925529	0.166669503821343	0.23644851668662	0.166669503821343	0.245183660179937	0.191237720189658	0.239187174064574	0.166669503821343	0.114192320274297	0.166669503821343	1.16666950382134	0.0697790128652775	0.166669503821343	0.166669503821343	0.166669503821343
"Ornidia_obesa"	1.2405157842716	0.404996763296653	1.7391919407737	0.389714587163774	0.420676678907194	0.318855429424067	0.222890921426171	0.699776739416267	0.699776739416267	0.0697790128652775	0.0697790128652775	0.605124486662149	0.0697790128652775	0.330657803981333	0.0697790128652775	0.157464794977127	0.455831958511951	0.164431265619396	0.0697790128652775	0.191425186383524	0.0697790128652775	0.0697790128652775	1.26087879111606	0.0697790128652775	0.0697790128652775	0.0697790128652775
"Unidentified_sp1_M_PL_096"	2.96301340126832	0.290005703080657	0.46519341910185	0.348951806038195	0.322300756636584	0.238619158957223	0.108757860180331	0.52431737416876	0.52431737416876	0.166669503821343	0.166669503821343	0.451799703925529	0.166669503821343	0.23644851668662	0.166669503821343	0.245183660179937	0.191237720189658	0.239187174064574	0.166669503821343	0.114192320274297	0.166669503821343	0.166669503821343	0.0697790128652775	1.16666950382134	0.166669503821343	0.166669503821343
"Unidentified_sp2_M_PL_096"	2.96301340126832	0.290005703080657	0.46519341910185	0.348951806038195	0.322300756636584	0.238619158957223	0.108757860180331	0.52431737416876	0.52431737416876	0.166669503821343	0.166669503821343	0.451799703925529	0.166669503821343	0.23644851668662	0.166669503821343	0.245183660179937	0.191237720189658	0.239187174064574	0.166669503821343	0.114192320274297	0.166669503821343	0.166669503821343	0.0697790128652775	0.166669503821343	1.16666950382134	0.166669503821343
"Unidentified_sp3_M_PL_096"	2.96301340126832	0.290005703080657	0.46519341910185	0.348951806038195	0.322300756636584	0.238619158957223	0.108757860180331	0.52431737416876	0.52431737416876	0.166669503821343	0.166669503821343	0.451799703925529	0.166669503821343	0.23644851668662	0.166669503821343	0.245183660179937	0.191237720189658	0.239187174064574	0.166669503821343	0.114192320274297	0.166669503821343	0.166669503821343	0.0697790128652774	0.166669503821343	0.166669503821343	1.16666950382134
