"Clethrionomys_glareolus"	"Apodemus_uralensis"	"Microtus_arvalis"	"Sorex_araneus"	"Crocidura_suaveolens"	"Arvicola_terrestris"	"Cricetus_cricetus"	"Microtus_oeconomus"	"Allocricetulus_eversmanni"	"Micromys_minutus"	"Lagurus_lagurus"	"Sicista_subtilis"	"Ctenophthalmus_wagneri"	"Nosopsyllus_consimilis"	"Megabothris_turbidus"	"Amphipsylla_rossica"	"Nosopsyllus_mokrzeckyi"	"Leptopsylla_taschenbergi"	"Amalaraeus_penicilliger"	"Peromyscopsylla_bidentata"	"Ctenophthalmus_breviatus"	"Palaeopsylla_soricis"	"Corrodopsylla_birulai"	"Megabothris_walkeri"	"Leptopsylla_segnis"	"Hystrichopsylla_talpae"
"Lagurus_lagurus"	0.684271869018058	0.683671527168276	0.641054829056317	0.555985439449286	0.302714758691195	0.311745514662552	0.204001793674347	0.22549548975853	0.204001793674347	0.204001793674347	1.20400179367435	0.0422112922352436	1.17563393702619	1.07813562463113	0.328310050718562	0.290319887706842	0.142782885761355	0.0947037735821308	0.239583402511173	0.163521038611777	0.239583402511173	0.19282157531179	0.165522178111051	0.290319887706842	0.142782885761355	0.19282157531179
"Sicista_subtilis"	0.749927815592354	0.749269870888793	0.702564096809958	0.609332291718622	0.170889515889408	0.430501221926456	0.0844225844704872	0.331177939813807	0.0844225844704872	0.0844225844704872	0.0844225844704872	1.1818048042155	0.540823835448571	0.401733615701496	1.41403736612052	0.350413042326577	0.156482916324826	0.103790609064079	0.275898005868471	0.143014977858934	0.275898005868471	0.211322822579502	0.145208126870802	0.350413042326577	0.156482916324826	0.211322822579502
"Ctenophthalmus_wagneri"	0.752157831659872	0.751497930464994	0.704653270183411	0.611144227177926	0.320620799014841	0.395117257638692	0.213751624913852	0.29747848624542	0.213751624913852	0.213751624913852	0.213751624913852	0.0491658032225974	1.79504407345425	0.668843825403225	0.382400691731313	0.338151468830975	0.156948240333939	0.104099245070183	0.271218809425756	0.177015454843518	0.271218809425756	0.211951220779952	0.179215125493113	0.338151468830975	0.156948240333939	0.211951220779952
"Nosopsyllus_consimilis"	0.76844632171359	0.767772129908953	0.719913016608404	0.624378971598265	0.35207866474337	0.297650552722535	0.239585694362474	0.203622602106869	0.239585694362474	0.239585694362474	0.239585694362474	0.0446370684112774	0.817475786603942	1.72701311822152	0.347177198754379	0.30700383718423	0.16034706135796	0.10635358511233	0.261188751710184	0.186364630960432	0.261188751710184	0.216541168801804	0.188611936975889	0.30700383718423	0.16034706135796	0.216541168801804
"Megabothris_turbidus"	0.833253128435949	0.832522078765326	0.780626774233286	0.677035879687358	0.18987723987712	0.478334691029396	0.0938028716338747	0.367975488682007	0.0938028716338747	0.0938028716338747	0.0938028716338747	0.202005338017218	0.600915372720635	0.446370684112774	1.5711526290228	0.389347824807308	0.173869907027585	0.115322898960088	0.306553339853856	0.158905530954371	0.306553339853856	0.234803136199447	0.16134236318978	0.389347824807308	0.173869907027585	0.234803136199447
"Amphipsylla_rossica"	0.859639477503087	0.858885277926228	0.805346622084007	0.698475349210791	0.195890019139896	0.493481956245327	0.0967732959022808	0.379628045823604	0.0967732959022808	0.0967732959022808	0.0967732959022808	0.0584021737210962	0.619944359523455	0.460505755776345	0.454239128941859	1.40167717259287	0.179375787416792	0.118974790760491	0.316260862282562	0.163937539434593	0.316260862282562	0.242238568845763	0.166451538024123	0.401677172592873	0.179375787416792	0.242238568845763
"Nosopsyllus_mokrzeckyi"	1.02984282275509	1.03742726530505	0.973023851023173	0.535782116134671	0.201714859898816	0.319264939349281	0.0951885905075697	0.206870916658532	0.0951885905075697	0.0951885905075697	0.0951885905075697	0.0521609721082754	0.575476881224443	0.481041184073881	0.405696449731031	0.358751574833583	1.2160954872309	0.143118698404163	0.312205618585414	0.190184519902013	0.312205618585414	0.264315877683021	0.164903044735475	0.358751574833583	0.216095487230901	0.264315877683021
"Leptopsylla_taschenbergi"	1.1895117493017	1.19001719259724	0.665885714022699	0.536573442163408	0.200687480696435	0.317638851123051	0.0947037735821308	0.205817276498064	0.0947037735821308	0.0947037735821308	0.0947037735821308	0.0518953045320397	0.572545847886007	0.478591133005485	0.403630146360309	0.356924372281473	0.214678047606244	1.16473661905454	0.310615485069409	0.177481917349748	0.310615485069409	0.262969657400951	0.175797106364599	0.356924372281473	0.214678047606244	0.262969657400951
"Amalaraeus_penicilliger"	0.897727431442074	0.896939815625621	0.841029028313128	0.729422621438831	0.198525760842419	0.516831505117463	0.0958333610044693	0.217852897292053	0.0958333610044693	0.0958333610044693	0.0958333610044693	0.0551796011736941	0.596681380736663	0.470139753078332	0.429174675795399	0.379513034739074	0.187323371151248	0.124246194027764	1.33049613284836	0.169841306702495	0.330496132848362	0.252971407080743	0.172466692757337	0.379513034739074	0.187323371151248	0.252971407080743
"Peromyscopsylla_bidentata"	0.697663999245042	1.01142113078957	0.958176555584642	0.53030871209891	0.555361522472207	0.301043603421619	0.109014025741185	0.199138819400122	0.109014025741185	0.109014025741185	0.109014025741185	0.0476716592863113	0.649056667759565	0.559093892881295	0.370779572226866	0.327875078869186	0.190184519902013	0.118321278233165	0.283068844504158	1.26684104712591	0.283068844504158	0.237912303990915	0.220983941977498	0.327875078869186	0.190184519902013	0.237912303990915
"Ctenophthalmus_breviatus"	0.897727431442074	0.896939815625622	0.841029028313128	0.729422621438832	0.198525760842419	0.516831505117463	0.0958333610044693	0.217852897292053	0.0958333610044693	0.0958333610044693	0.0958333610044693	0.0551796011736942	0.596681380736663	0.470139753078332	0.429174675795399	0.379513034739074	0.187323371151248	0.124246194027764	0.330496132848362	0.169841306702495	1.33049613284836	0.252971407080743	0.172466692757336	0.379513034739074	0.187323371151248	0.252971407080743
"Palaeopsylla_soricis"	0.95002940304556	0.949195900405754	0.89002772749054	0.771919085172986	0.204304827091613	0.323364219487292	0.0964107876558952	0.209527086300958	0.0964107876558952	0.0964107876558952	0.0964107876558952	0.0528307056448756	0.582865857144869	0.487217629804059	0.410905488349032	0.363357853268644	0.198236908262266	0.131484828700476	0.316214258850929	0.178434227993187	0.316214258850929	1.26770962592783	0.181212570125874	0.363357853268644	0.198236908262266	0.267709625927835
"Corrodopsylla_birulai"	1.00405557466575	0.688805449585949	0.63606631767657	0.85237461591508	0.558188609006995	0.305518185073744	0.110348118740701	0.202038169419342	0.110348118740701	0.110348118740701	0.110348118740701	0.048402708956934	0.657122126808081	0.565835810927668	0.376465514109487	0.332903076048246	0.164903044735475	0.117198070909733	0.287444487928894	0.220983941977498	0.287444487928894	0.241616760167833	1.27181769224348	0.332903076048246	0.164903044735475	0.241616760167833
"Megabothris_walkeri"	0.859639477503087	0.858885277926228	0.805346622084007	0.698475349210791	0.195890019139896	0.493481956245327	0.0967732959022808	0.379628045823604	0.0967732959022808	0.0967732959022808	0.0967732959022808	0.0584021737210962	0.619944359523455	0.460505755776345	0.454239128941859	0.401677172592873	0.179375787416792	0.118974790760491	0.316260862282562	0.163937539434593	0.316260862282562	0.242238568845763	0.166451538024123	1.40167717259287	0.179375787416792	0.242238568845763
"Leptopsylla_segnis"	1.02984282275509	1.03742726530505	0.973023851023173	0.535782116134671	0.201714859898816	0.319264939349281	0.0951885905075697	0.206870916658532	0.0951885905075697	0.0951885905075697	0.0951885905075697	0.0521609721082754	0.575476881224443	0.481041184073881	0.405696449731031	0.358751574833583	0.216095487230901	0.143118698404163	0.312205618585414	0.190184519902013	0.312205618585414	0.264315877683021	0.164903044735475	0.358751574833583	1.2160954872309	0.264315877683021
"Hystrichopsylla_talpae"	0.95002940304556	0.949195900405754	0.89002772749054	0.771919085172986	0.204304827091613	0.323364219487292	0.0964107876558952	0.209527086300958	0.0964107876558952	0.0964107876558952	0.0964107876558952	0.0528307056448756	0.582865857144869	0.487217629804059	0.410905488349032	0.363357853268644	0.198236908262266	0.131484828700476	0.316214258850929	0.178434227993187	0.316214258850929	0.267709625927835	0.181212570125874	0.363357853268644	0.198236908262266	1.26770962592783
