"Guarea_guidonia"	"Clusia_rosea"	"Ocotea_coriacea"	"Roystonea_borinquena"	"Cupania_americana"	"Cecropia_schreberiana"	"Clusia_gundlachi"	"Hyeronima_clusioides"	"Ficus_sp1_M_SD_005"	"Margravia_rectiflora"	"Persea_americana"	"Phoradendron_sp1_M_SD_005"	"Alchornea_latifolia"	"Anthurium_scandens"	"Ardisia_obovata"	"Bursera_simaruba"	"Chrysophyllum_argenteum"	"Comocladia_glabra"	"Dendropemon_bicolor"	"Guapira_fragrans"	"Petitia_dominguensis"	"Syzigium_malaccensis"	"Unidentified_sp1_M_SD_005"	"Unidentified_sp2_M_SD_005"	"Zanthoxylum_martinicensis"	"Loxigilla_portoricensis"	"Margarops_fuscatus"	"Columba_squamosa"	"Turdus_plumbeus"	"Vireo_altiloquous"	"Spindalis_portoricensis"	"Euphonia_musica"	"Tyrannus_caudifasciatus"	"Tyrannus_dominicensis"	"Molothrus_bonariensis"	"Myarchus_antillarum"	"Coereba_flaveola"	"Vireo_latimeri"
"Persea_americana"	0.362804542324919	0.411371843616104	0.261628523513082	0.088958366300241	0.133637446094168	0.132805986530027	0.215686317878486	0.468611673501224	0.171986834214215	0.173398096620399	1.59675088748565	0	0.0438476202297857	0	0.468611673501224	0.0438476202297857	0.128139213984429	0.0438476202297857	0	0.128139213984429	0.0436994836642709	0.128139213984429	0.0438476202297857	0.0452588826359701	0.128139213984429	0.487195780330952	1.56614594869858	0.242774909245949	0.352013531613101	0.107311346956523	1.56203891167075	0	0.0544206813487379	0.0989576516186939	0.0528906656077848	0.107311346956523	0.0528906656077848	0.0528906656077848
"Phoradendron_sp1_M_SD_005"	0	0	0	0	0	0	0	0	0	0	0	2.42105263157895	0	1.42105263157895	0	0	0	0	1.42105263157895	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0
"Alchornea_latifolia"	0.544302022784789	0.618101605617772	0.270907258054212	0.136058162542598	0.33674919874568	0.332627658109811	0.327297050442958	0.0257366466566133	0.258528089370171	0.129247795272769	0.0876952404595713	0	1.19656949556721	0	0.0257366466566133	0.196569495567213	0.061958593802958	0.196569495567213	0	0.061958593802958	0.0687689610727871	0.061958593802958	0.196569495567213	0.0672892014698111	0.061958593802958	2.18410550630237	0.757271702036153	0.382049783737706	0.523360455876309	0.161115509854289	0.0857888221887111	0	0.0816453034177183	0.161978892685902	0.0794702064365707	0.161115509854289	0.0794702064365707	0.0794702064365707
"Anthurium_scandens"	0	0	0	0	0	0	0	0	0	0	0	1.42105263157895	0	2.42105263157895	0	0	0	0	1.42105263157895	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0
"Ardisia_obovata"	0.212950492234192	0.241457386470322	0.153564568148983	0.052214693263185	0.0784393705335334	0.0779513399197983	0.126598490928676	0.862011199663762	0.1009487939953	0.101777143668495	0.937223347002449	0	0.0257366466566133	0	1.86201119966376	0.0257366466566133	0.0752121473386866	0.0257366466566133	0	0.0752121473386866	0.0256496969333764	0.0752121473386866	0.0257366466566133	0.0265649963298086	0.0752121473386866	0.285962740629037	0.919259578583948	0.142498316296536	0.206616638120733	0.0629870949527416	2.87337066554587	0	0.0319425738351288	0.0580838389935812	0.0310445211176128	0.0629870949527416	0.0310445211176128	0.0310445211176128
"Bursera_simaruba"	0.544302022784789	0.618101605617772	0.270907258054212	0.136058162542598	0.33674919874568	0.332627658109811	0.327297050442958	0.0257366466566133	0.258528089370171	0.129247795272769	0.0876952404595713	0	0.196569495567213	0	0.0257366466566133	1.19656949556721	0.061958593802958	0.196569495567213	0	0.061958593802958	0.0687689610727871	0.061958593802958	0.196569495567213	0.0672892014698111	0.061958593802958	2.18410550630237	0.757271702036153	0.382049783737706	0.523360455876309	0.161115509854289	0.0857888221887111	0	0.0816453034177183	0.161978892685902	0.0794702064365707	0.161115509854289	0.0794702064365707	0.0794702064365707
"Chrysophyllum_argenteum"	0.512658592415647	0.581286300761886	0.369692478877181	0.125702039337297	0.188835521654803	0.187660633140255	0.304774144828295	0.0752121473386866	0.243024874433129	0.245019049572303	0.256278427968858	0	0.061958593802958	0	0.0752121473386866	0.061958593802958	1.18106628063017	0.061958593802958	0	0.181066280630171	0.0617492703951654	0.181066280630171	0.061958593802958	0.0639527689421317	0.181066280630171	0.688428820032866	2.21303231881321	0.343051502195363	0.497410425105469	0.151635598960304	0.250707157795622	0	0.076898788862347	0.139831464243807	0.0747368100979568	0.151635598960304	0.0747368100979568	0.0747368100979568
"Comocladia_glabra"	0.544302022784789	0.618101605617772	0.270907258054212	0.136058162542598	0.33674919874568	0.332627658109811	0.327297050442958	0.0257366466566133	0.258528089370171	0.129247795272769	0.0876952404595713	0	0.196569495567213	0	0.0257366466566133	0.196569495567213	0.061958593802958	1.19656949556721	0	0.061958593802958	0.0687689610727871	0.061958593802958	0.196569495567213	0.0672892014698111	0.061958593802958	2.18410550630237	0.757271702036153	0.382049783737706	0.523360455876309	0.161115509854289	0.0857888221887111	0	0.0816453034177183	0.161978892685902	0.0794702064365707	0.161115509854289	0.0794702064365707	0.0794702064365707
"Dendropemon_bicolor"	0	0	0	0	0	0	0	0	0	0	0	1.42105263157895	0	1.42105263157895	0	0	0	0	2.42105263157895	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0
"Guapira_fragrans"	0.512658592415647	0.581286300761886	0.369692478877181	0.125702039337297	0.188835521654803	0.187660633140255	0.304774144828295	0.0752121473386866	0.243024874433129	0.245019049572303	0.256278427968858	0	0.061958593802958	0	0.0752121473386866	0.061958593802958	0.181066280630171	0.061958593802958	0	1.18106628063017	0.0617492703951654	0.181066280630171	0.061958593802958	0.0639527689421317	0.181066280630171	0.688428820032866	2.21303231881321	0.343051502195363	0.497410425105469	0.151635598960304	0.250707157795622	0	0.076898788862347	0.139831464243807	0.0747368100979568	0.151635598960304	0.0747368100979568	0.0747368100979568
"Petitia_dominguensis"	0.364979503259402	0.334716290121224	0.574310534389135	0.419436670315421	0.259078904234433	0.488205631388208	0.452769552300276	0.0256496969333764	0.130518231467953	0.158934619878263	0.0873989673285418	0	0.0687689610727871	0	0.0256496969333764	0.0687689610727871	0.0617492703951654	0.0687689610727871	0	0.0617492703951654	1.32225132083232	0.0617492703951654	0.0687689610727871	0.0971853494830977	0.0617492703951654	0.764099567475412	0.7547133048298	1.79028511573513	0.755886051535204	0.0977818770759247	0.0854989897779214	0	0.0547469254889102	0.206943541507885	0.0430349515870145	0.0977818770759247	0.0430349515870145	0.0430349515870145
"Syzigium_malaccensis"	0.512658592415647	0.581286300761886	0.369692478877181	0.125702039337297	0.188835521654803	0.187660633140255	0.304774144828295	0.0752121473386866	0.243024874433129	0.245019049572303	0.256278427968858	0	0.061958593802958	0	0.0752121473386866	0.061958593802958	0.181066280630171	0.061958593802958	0	0.181066280630171	0.0617492703951654	1.18106628063017	0.061958593802958	0.0639527689421317	0.181066280630171	0.688428820032866	2.21303231881321	0.343051502195363	0.497410425105469	0.151635598960304	0.250707157795622	0	0.076898788862347	0.139831464243807	0.0747368100979568	0.151635598960304	0.0747368100979568	0.0747368100979568
"Unidentified_sp1_M_SD_005"	0.544302022784789	0.618101605617772	0.270907258054212	0.136058162542598	0.33674919874568	0.332627658109811	0.327297050442958	0.0257366466566133	0.258528089370171	0.129247795272769	0.0876952404595713	0	0.196569495567213	0	0.0257366466566133	0.196569495567213	0.061958593802958	0.196569495567213	0	0.061958593802958	0.0687689610727871	0.061958593802958	1.19656949556721	0.0672892014698111	0.061958593802958	2.18410550630237	0.757271702036153	0.382049783737706	0.523360455876309	0.161115509854289	0.0857888221887111	0	0.0816453034177183	0.161978892685902	0.0794702064365707	0.161115509854289	0.0794702064365707	0.0794702064365707
"Unidentified_sp2_M_SD_005"	0.565078865371857	0.386354606558512	0.50412748754883	0.333744203462268	0.410278570593411	0.401033404932079	0.22842731989504	0.0265649963298085	0.131241970411943	0.300511622921303	0.0905177652719402	0	0.0672892014698111	0	0.0265649963298085	0.0672892014698111	0.0639527689421317	0.0672892014698111	0	0.0639527689421317	0.0971853494830977	0.0639527689421317	0.0672892014698111	1.23655885397917	0.0639527689421317	0.747657794109012	0.781644953737165	0.539918608239431	1.83990219761577	0.134435993506159	0.0885499877660285	0	0.0847618298057785	0.23651225587651	0.0496741637003801	0.134435993506159	0.0496741637003801	0.0496741637003801
"Zanthoxylum_martinicensis"	0.512658592415647	0.581286300761886	0.369692478877181	0.125702039337297	0.188835521654803	0.187660633140255	0.304774144828295	0.0752121473386866	0.243024874433129	0.245019049572303	0.256278427968858	0	0.061958593802958	0	0.0752121473386866	0.061958593802958	0.181066280630171	0.061958593802958	0	0.181066280630171	0.0617492703951654	0.181066280630171	0.061958593802958	0.0639527689421317	1.18106628063017	0.688428820032866	2.21303231881321	0.343051502195363	0.497410425105469	0.151635598960304	0.250707157795622	0	0.076898788862347	0.139831464243807	0.0747368100979568	0.151635598960304	0.0747368100979568	0.0747368100979568
"Loxigilla_portoricensis"	0.604780025316432	0.686779561797524	0.30100806450468	0.151175736158442	0.374165776384089	0.369586286788679	0.363663389381065	0.0285962740629037	0.287253432633523	0.143608661414188	0.0974391560661903	0	0.218410550630237	0	0.0285962740629037	0.218410550630237	0.0688428820032867	0.218410550630237	0	0.0688428820032867	0.0764099567475412	0.0688428820032867	0.218410550630237	0.0747657794109012	0.0688428820032867	2.42678389589152	0.841413002262392	0.424499759708562	0.581511617640343	0.179017233171432	0.0953209135430123	0	0.0907170037974648	0.17997654742878	0.0883002293739674	0.179017233171432	0.0883002293739674	0.0883002293739674
"Margarops_fuscatus"	0.569620658239608	0.645873667513207	0.410769420974646	0.139668932596997	0.209817246283114	0.208511814600283	0.338637938698105	0.0835690525985407	0.270027638259033	0.27224338841367	0.284753808854287	0	0.0688428820032866	0	0.0835690525985407	0.0688428820032866	0.201184756255746	0.0688428820032866	0	0.201184756255746	0.0686103004390727	0.201184756255746	0.0688428820032866	0.0710586321579241	0.201184756255746	0.764920911147629	2.45892479868134	0.381168335772626	0.552678250117188	0.168483998844782	0.278563508661802	0	0.0854430987359411	0.15536829360423	0.0830409001088409	0.168483998844782	0.0830409001088409	0.0830409001088409
"Columba_squamosa"	0.405532781399335	0.371906989023582	0.638122815987928	0.466040744794913	0.28786544914937	0.542450701542454	0.50307728033364	0.0284996632593071	0.145020257186614	0.176594022086959	0.0971099636983798	0	0.0764099567475412	0	0.0284996632593071	0.0764099567475412	0.0686103004390727	0.0764099567475412	0	0.0686103004390727	0.358057023147026	0.0686103004390727	0.0764099567475412	0.107983721647886	0.0686103004390727	0.848999519417125	0.838570338699777	1.98920568415015	0.839873390594671	0.108646530084361	0.0949988775310237	0	0.0608299172099003	0.229937268342095	0.0478166128744606	0.108646530084361	0.0478166128744606	0.0478166128744606
"Turdus_plumbeus"	0.62786540596873	0.429282896176124	0.560141652832033	0.370826892735854	0.455865078437124	0.445592672146755	0.253808133216712	0.0295166625886762	0.145824411568825	0.333901803245892	0.1005752947466	0	0.0747657794109012	0	0.0295166625886762	0.0747657794109012	0.0710586321579241	0.0747657794109012	0	0.0710586321579241	0.107983721647886	0.0710586321579241	0.0747657794109012	0.262843171087968	0.0710586321579241	0.830730882343347	0.868494393041295	0.599909564710479	2.04433577512864	0.149373326117954	0.0983888752955872	0	0.0941798108953095	0.262791395418345	0.0551935152226445	0.149373326117954	0.0551935152226445	0.0551935152226445
"Vireo_altiloquous"	1.14738505812401	1.41726270233464	0.243491131985483	0.116108935291042	0.199340148894513	0.196666690218186	0.205266492945259	0.0314935474763708	0.156375554407296	0.143035796233231	0.107311346956523	0	0.0805577549271445	0	0.0314935474763708	0.0805577549271445	0.0758177994801519	0.0805577549271445	0	0.0758177994801519	0.0488909385379624	0.0758177994801519	0.0805577549271445	0.0672179967530793	0.0758177994801519	0.895086165857161	0.926661993646301	0.271616325210902	0.522806641412839	1.35432724901877	0.104978491587903	0	0.172107758718601	0.114587549365088	0.182219490300169	0.35432724901877	0.182219490300169	0.182219490300169
"Spindalis_portoricensis"	0.236611658037991	0.268285984967024	0.170627297943315	0.0580163258479833	0.0871548561483705	0.086612599910887	0.140664989920751	0.957790221848625	0.112165326661444	0.113085715187217	1.04135927444717	0	0.0285962740629037	0	0.957790221848625	0.0285962740629037	0.0835690525985407	0.0285962740629037	0	0.0835690525985407	0.0284996632593071	0.0835690525985407	0.0285962740629037	0.0295166625886762	0.0835690525985407	0.317736378476708	1.02139953175994	0.158331462551706	0.22957404235637	0.0699856610586018	3.19263407282875	0	0.0354917487056986	0.0645375988817569	0.0344939123529031	0.0699856610586018	0.0344939123529031	0.0344939123529031
"Euphonia_musica"	0	0	0	0	0	0	0	0	0	0	0	1.57894736842105	0	1.57894736842105	0	0	0	0	1.57894736842105	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0
"Tyrannus_caudifasciatus"	1.6798842633287	0.717366828405872	0.274510623477588	0.139508755294689	0.224510212544049	0.221154058712407	0.213291017768976	0.0319425738351288	0.158544092280065	0.161660618668126	0.108841362697476	0	0.0816453034177183	0	0.0319425738351288	0.0816453034177183	0.076898788862347	0.0816453034177183	0	0.076898788862347	0.0547469254889102	0.076898788862347	0.0816453034177183	0.0847618298057786	0.076898788862347	0.907170037974648	0.939874086095353	0.304149586049501	0.659258676267167	0.344215517437203	0.106475246117096	0	1.2519826394993	0.129117954045672	0.0922328779378978	0.344215517437203	0.0922328779378978	0.0922328779378978
"Tyrannus_dominicensis"	0.430393180152241	0.389111118217512	0.954723264395627	0.221727898692198	0.862325207862732	0.302717345035149	0.254376949218797	0.0290419194967906	0.150905178464854	0.188171860060158	0.0989576516186939	0	0.0809894463429508	0	0.0290419194967906	0.0809894463429508	0.0699157321219033	0.0809894463429508	0	0.0699157321219033	0.103471770753943	0.0699157321219033	0.0809894463429508	0.118256127938255	0.0699157321219033	0.899882737143898	0.854525614823263	0.574843170855237	0.919769883964206	0.114587549365088	0.0968063983226354	0	0.0645589770228361	1.47351029684784	0.0500285723422516	0.114587549365088	0.0500285723422516	0.0500285723422516
"Molothrus_bonariensis"	0.614885852919319	2.11715857626342	0.212471640493378	0.0927091152873946	0.174170085244977	0.172179321723965	0.197241968121542	0.0310445211176128	0.154207016534527	0.124410973798337	0.10578133121557	0	0.0794702064365707	0	0.0310445211176128	0.0794702064365707	0.0747368100979568	0.0794702064365707	0	0.0747368100979568	0.0430349515870145	0.0747368100979568	0.0794702064365707	0.0496741637003801	0.0747368100979568	0.883002293739674	0.913449901197249	0.239083064372303	0.386354606558512	0.364438980600337	0.103481737058709	0	0.0922328779378978	0.100057144684503	1.27220610266244	0.364438980600337	0.272206102662439	0.272206102662439
"Myarchus_antillarum"	1.14738505812401	1.41726270233464	0.243491131985483	0.116108935291042	0.199340148894513	0.196666690218186	0.205266492945259	0.0314935474763708	0.156375554407296	0.143035796233231	0.107311346956523	0	0.0805577549271445	0	0.0314935474763708	0.0805577549271445	0.0758177994801519	0.0805577549271445	0	0.0758177994801519	0.0488909385379624	0.0758177994801519	0.0805577549271445	0.0672179967530793	0.0758177994801519	0.895086165857161	0.926661993646301	0.271616325210902	0.522806641412839	0.35432724901877	0.104978491587903	0	0.172107758718601	0.114587549365088	0.182219490300168	1.35432724901877	0.182219490300168	0.182219490300169
"Coereba_flaveola"	0.614885852919319	2.11715857626342	0.212471640493378	0.0927091152873945	0.174170085244977	0.172179321723965	0.197241968121542	0.0310445211176128	0.154207016534527	0.124410973798337	0.10578133121557	0	0.0794702064365707	0	0.0310445211176128	0.0794702064365707	0.0747368100979568	0.0794702064365707	0	0.0747368100979568	0.0430349515870145	0.0747368100979568	0.0794702064365707	0.0496741637003801	0.0747368100979568	0.883002293739674	0.913449901197249	0.239083064372303	0.386354606558512	0.364438980600337	0.103481737058709	0	0.0922328779378978	0.100057144684503	0.272206102662439	0.364438980600337	1.27220610266244	0.272206102662439
"Vireo_latimeri"	0.614885852919319	2.11715857626342	0.212471640493378	0.0927091152873945	0.174170085244977	0.172179321723965	0.197241968121542	0.0310445211176128	0.154207016534527	0.124410973798337	0.10578133121557	0	0.0794702064365707	0	0.0310445211176128	0.0794702064365707	0.0747368100979568	0.0794702064365707	0	0.0747368100979568	0.0430349515870145	0.0747368100979568	0.0794702064365707	0.0496741637003801	0.0747368100979568	0.883002293739674	0.913449901197249	0.239083064372303	0.386354606558512	0.364438980600337	0.103481737058709	0	0.0922328779378978	0.100057144684503	0.272206102662439	0.364438980600337	0.272206102662439	1.27220610266244
