"Coregonus_artedii"	"Coregonus_clupeaformis"	"Salvelinus_namaycush"	"Oncorhynchus_kisutch"	"Esox_lucius"	"Catostomus_catostomus"	"Catostomus_commersoni"	"Lota_lota"	"Pungitius_pungitius"	"Stizostedion_vitreum"	"Gyrodactylus__sp."	"Discocotyle__sagittata"	"Diplostomum__spathaceum_(L)"	"Apatemon__gracilis_(L)"	"Cotylurus__erraticus_(L)"	"Lissorchis__attenuatum"	"Bunodera__luciopercae"	"Crepidostomum__farionis"	"Phyllodistomum__coregoni"	"Glaridacris__sp."	"Hunterella__nodulosa"	"Cyathocephalus__truncatus"	"Eubothrium__rugosum"	"Eubothrium__salvelini"	"Bothriocephalus__cuspidatus"	"Diphyllobothrium__sp._(L)"	"Schistocephalus__solidus_(L)"	"Triaenophorus__crassus"	"Triaenophorus__crassus_(L)"	"Triaenophorus__nodulosus"	"Triaenophorus__nodulosus_(L)"	"Proteocephalus__exiguus"	"Proteocephalus__filicollis"	"Proteocephalus__pinguis"	"Proteocephalus__sp._A"	"Raphidascaris__acus"	"Raphidascaris__acus_(L)"	"Haplonema__hamulatum"	"Philonema__agubernaculum"	"Cystidicola__farionis"	"Rhabdochona__cascadilla"	"Neoechinorhynchus__strigosus"	"Metechinorhynchus__salmonis"	"Pomphorhynchus__bulbocolli"	"Cystobranchus__verrilli"	"Ergasilus__auritus"	"Ergasilus__nerkae"	"Ergasilus__sp._A"	"Salmincola__extensus"	"Salmincola__extumescens"
"Triaenophorus__crassus_(L)"	1.74199741832874	0.763824782928612	0.318368381019494	0.670694901735172	0.172415655532851	0.0969257049284284	0.210815447033694	0.202049192894189	0.482648607735505	0.0771020131264694	0.0361986455801629	0.200931136122683	0.117844575420573	0.0361986455801629	0.194013680877013	0.0237167377912906	0.0361986455801629	0.200931136122683	0.0458294869757167	0.045525021400187	0.0237167377912906	0.231238515056811	0.0303073789341283	0.0789325436905255	0.0231306039379408	0.200931136122683	0.101482473545933	0.022167727139938	1.11198554832113	0.022167727139938	0.145438568204817	0.0458294869757167	0.148184193901296	0.022167727139938	0.0231306039379408	0.022167727139938	0.072015088444856	0.0303073789341283	0.155101649146966	0.200931136122683	0.045525021400187	0.089000565757061	0.394076955979733	0.296662962358829	0.0303073789341283	0.272946224567539	0.236747578987376	0.045525021400187	0.15781503529685	0.0458294869757167
"Triaenophorus__nodulosus"	0.344831311065702	0.35715360961249	0.218331168710557	0.517299297218471	2.14900706849408	0.143945362688097	0.343419761854471	0.161263917654488	0.397101298312755	0.104489309652043	0.0297825973734566	0.0768518985378748	0.0757740704301437	0.0297825973734566	0.073379541090144	0.0386347232086281	0.0297825973734566	0.0768518985378748	0.0214292165767494	0.07102242981345	0.0386347232086281	0.101041486186048	0.0241895876481732	0.0578172113011251	0.0313467928956129	0.0768518985378748	0.339338461001026	0.276300908806382	0.022167727139938	1.27630090880638	0.111789396322755	0.0214292165767494	0.0519503245133946	0.276300908806382	0.0313467928956129	0.276300908806382	0.0543448538533943	0.0241895876481733	0.0554226819611254	0.0768518985378748	0.07102242981345	0.348190586836197	0.534056471554887	0.169831475599897	0.0241895876481732	0.131196752391269	0.101414155017813	0.07102242981345	0.0435969437166874	0.0214292165767494
"Triaenophorus__nodulosus_(L)"	0.565594431907621	0.595054551614922	0.629421877787304	0.836030496768952	0.217368270627579	0.110069480728894	0.2320735721232	0.638126092530389	0.82312571771499	0.0899776134593078	0.0617344288286243	0.125807732797532	0.168247663176591	0.0617344288286243	0.133797343976724	0.02610827686386	0.0617344288286243	0.125807732797532	0.0357032730968953	0.0508739100278612	0.02610827686386	0.22152664667709	0.0957189138795584	0.124554778900504	0.0269932840377923	0.125807732797532	0.143426595558746	0.0279473490806887	0.0363596420512042	0.0279473490806887	1.28200812160869	0.0357032730968953	0.0980940708798284	0.0279473490806887	0.0269932840377923	0.0279473490806887	0.132544390079696	0.0957189138795584	0.0901044597006368	0.125807732797532	0.0508739100278612	0.107800443593981	0.459885579903129	0.284460399741088	0.0957189138795584	0.258352122877228	0.196617694048604	0.0508739100278612	0.0720629151480995	0.0357032730968953
"Proteocephalus__exiguus"	0.712903130733371	1.85160023414428	0.335518912175439	0.629085709100753	0.166671684485829	0.0953324865544362	0.206706053608399	0.198703288774428	0.464273297269375	0.0760473084168493	0.0348204972952031	0.19736672518085	0.183662388963597	0.0348204972952032	0.191745998319577	0.0232544310309448	0.0348204972952031	0.19736672518085	0.111096014048657	0.044704240505693	0.0232544310309448	0.227172218497015	0.0298054933161642	0.0781871017762139	0.0228141925250548	0.19736672518085	0.0966909380284296	0.0214292165767494	0.0458294869757167	0.0214292165767494	0.142813092387581	1.11109601404866	0.0806499842709199	0.0214292165767494	0.0228141925250548	0.0214292165767494	0.0725663749149401	0.0298054933161642	0.0862707111321937	0.19736672518085	0.044704240505693	0.0851248717641712	0.388686243019452	0.293187531126735	0.0298054933161642	0.26993310009579	0.235112602800587	0.044704240505693	0.156925501024373	0.111096014048657
"Proteocephalus__filicollis"	1.15254373034342	0.672083202257666	0.363312744091744	0.604355464094929	0.202029039774312	0.0996847233702953	0.215701788198599	0.205387129817126	1.14207954513267	0.0796647381824039	0.08565596588495	0.153268511777925	0.166853641730731	0.08565596588495	0.200073054971058	0.0242664511723425	0.08565596588495	0.153268511777925	0.0403249921354599	0.0466955139306589	0.0242664511723424	0.184076581250494	0.0308080694725688	0.079724106402138	0.0238994214547212	0.153268511777925	0.150482550833464	0.0259751622566973	0.0740920969506481	0.0259751622566973	0.196188141759657	0.0403249921354599	1.1597480628356	0.0259751622566973	0.0238994214547212	0.0259751622566973	0.126528649595271	0.0308080694725688	0.112943519642465	0.153268511777925	0.0466955139306589	0.0890930361208565	0.407175328487842	0.304063612545539	0.0308080694725688	0.279797161373196	0.194141195488246	0.0466955139306589	0.114417089086108	0.0403249921354599
"Proteocephalus__pinguis"	0.344831311065702	0.35715360961249	0.218331168710557	0.517299297218471	2.14900706849408	0.143945362688097	0.343419761854471	0.161263917654488	0.397101298312754	0.104489309652043	0.0297825973734566	0.0768518985378748	0.0757740704301437	0.0297825973734566	0.073379541090144	0.038634723208628	0.0297825973734566	0.0768518985378748	0.0214292165767494	0.0710224298134499	0.038634723208628	0.101041486186048	0.0241895876481732	0.0578172113011251	0.0313467928956129	0.0768518985378748	0.339338461001026	0.276300908806382	0.022167727139938	0.276300908806382	0.111789396322755	0.0214292165767494	0.0519503245133946	1.27630090880638	0.0313467928956129	0.276300908806382	0.0543448538533943	0.0241895876481733	0.0554226819611254	0.0768518985378748	0.0710224298134499	0.348190586836197	0.534056471554887	0.169831475599897	0.0241895876481732	0.131196752391269	0.101414155017812	0.07102242981345	0.0435969437166874	0.0214292165767494
"Proteocephalus__sp._A"	0.359809394590191	0.380236542084246	0.240394793227559	0.373106271257484	0.243808389188101	0.178169430049653	0.285209060134221	0.215167198595337	0.328909852953354	2.13203117318301	0.0246682389715015	0.0699301996152625	0.0745268457346567	0.0246682389715015	0.0706130354344972	0.0320860192650999	0.0246682389715015	0.0699301996152625	0.0228141925250548	0.0721741410262717	0.0320860192650999	0.102205279404563	0.0322750797893006	0.0510298173903672	0.639609351954904	0.0699301996152625	0.0800004350193813	0.031346792895613	0.0231306039379408	0.031346792895613	0.107973136151169	0.0228141925250548	0.0477988429094424	0.0313467928956129	1.6396093519549	0.031346792895613	0.0517126532096019	0.0322750797893006	0.0471160070902077	0.0699301996152625	0.0721741410262717	0.0874182153129796	0.897048218490954	0.153728872089964	0.0322750797893006	0.121642852824864	0.0969746138533629	0.0721741410262717	0.0459447964629956	0.0228141925250548
"Raphidascaris__acus"	0.344831311065702	0.35715360961249	0.218331168710557	0.517299297218471	2.14900706849408	0.143945362688097	0.343419761854471	0.161263917654488	0.397101298312754	0.104489309652043	0.0297825973734566	0.0768518985378748	0.0757740704301437	0.0297825973734566	0.073379541090144	0.038634723208628	0.0297825973734566	0.0768518985378748	0.0214292165767494	0.0710224298134499	0.038634723208628	0.101041486186048	0.0241895876481732	0.0578172113011251	0.0313467928956129	0.0768518985378748	0.339338461001026	0.276300908806382	0.022167727139938	0.276300908806382	0.111789396322755	0.0214292165767494	0.0519503245133946	0.276300908806382	0.0313467928956129	1.27630090880638	0.0543448538533943	0.0241895876481732	0.0554226819611254	0.0768518985378748	0.0710224298134499	0.348190586836197	0.534056471554887	0.169831475599897	0.0241895876481732	0.131196752391269	0.101414155017812	0.07102242981345	0.0435969437166874	0.0214292165767494
"Raphidascaris__acus_(L)"	0.560117354571102	0.604719790957834	0.921860973321395	0.586554661742456	0.211341098318756	0.107290721120553	0.230813478976067	0.221008199267749	1.20694807163791	0.0861877553493365	0.0905211053728432	0.109997817077627	0.23051365232897	0.0905211053728432	0.162811837052741	0.0259665163848075	0.0905211053728432	0.109997817077627	0.03628318745747	0.050106928636932	0.0259665163848075	0.14314904696779	0.0331512298901624	0.141416444896386	0.025856326604801	0.109997817077627	0.15540061769727	0.0271724269266972	0.036007544222428	0.0271724269266972	0.265088780159392	0.03628318745747	0.126528649595271	0.0271724269266971	0.025856326604801	0.0271724269266972	1.1942304648715	0.0331512298901624	0.0737146296201573	0.109997817077627	0.050106928636932	0.090846028709234	0.44051519400772	0.330194798333935	0.0331512298901624	0.304228281949128	0.213707176576284	0.050106928636932	0.072290731679898	0.03628318745747
"Haplonema__hamulatum"	0.471448116753107	0.49675822193607	0.311055109060581	0.530786273050311	0.18814123726357	0.117553477302741	0.213057796840203	1.88300814027878	0.417450133480125	0.107583599297669	0.0313087600110094	0.0942348469463839	0.0961079530964889	0.0313087600110094	0.0914216322613019	0.0239690021445228	0.0313087600110094	0.0942348469463839	0.0298054933161642	0.0504185345376396	0.0239690021445228	0.376686067988201	0.282451221041817	0.0691156744654067	0.0322750797893006	0.0942348469463839	0.0896203223552741	0.0241895876481732	0.0303073789341283	0.0241895876481732	0.382875655518233	0.0298054933161642	0.0616161389451377	0.0241895876481732	0.0322750797893006	0.0241895876481732	0.0663024597803247	1.28245122104182	0.0644293536302197	0.0942348469463839	0.0504185345376396	0.0822805644887875	0.549871729743639	0.184506308871231	0.282451221041817	0.160537306726709	0.129228546715699	0.0504185345376396	0.0601128722502925	0.0298054933161642
"Philonema__agubernaculum"	1.20634616003196	0.718922592768281	0.340639418232669	1.15546064613788	0.215532652071043	0.102534354150079	0.232212490367078	0.214764512100732	0.471902600919761	0.0785266784836795	0.0353926950689821	0.194965793105586	0.116849985186254	0.0353926950689821	0.156078875208562	0.0261239051662963	0.0353926950689821	0.194965793105586	0.0431353555660969	0.0491941348500641	0.0261239051662963	0.227180469920696	0.0322146768151099	0.112601547517182	0.0235580035451039	0.194965793105586	0.137383649015551	0.0277113409805627	0.077550824573483	0.0277113409805627	0.180208919401274	0.0431353555660969	0.112943519642465	0.0277113409805627	0.0235580035451039	0.0277113409805627	0.0737146296201573	0.0322146768151099	1.15183043753949	0.194965793105586	0.0491941348500641	0.128114859112865	0.401358578916584	0.29480432789204	0.0322146768151099	0.268680422725744	0.233287727656762	0.0491941348500641	0.12068618013958	0.0431353555660969
"Cystidicola__farionis"	1.04186515026576	1.09648180656028	0.338932582880259	0.980002333792169	0.199245662875972	0.100133731618198	0.223710344780851	0.209410770991964	0.469359499702965	0.0777002217947361	0.0352019624777224	0.195766103797341	0.139120786445368	0.0352019624777224	0.167967916245567	0.0251674137878458	0.0352019624777224	0.195766103797341	0.0657889083936168	0.0476975034019404	0.0251674137878458	0.227177719446136	0.0314116156487946	0.101130065603526	0.0233100665384208	0.195766103797341	0.123819412019844	0.0256172995126249	0.0669770453742275	0.0256172995126249	0.167743643730043	0.0657889083936167	0.10217900785195	0.0256172995126249	0.0233100665384208	0.0256172995126249	0.0733318780517516	0.0314116156487946	0.129977195403724	1.19576610379734	0.0476975034019404	0.113784863329967	0.397134466950873	0.294265395636938	0.0314116156487946	0.269097981849092	0.23389601937137	0.0476975034019404	0.132765953767844	0.0657889083936168
"Rhabdochona__cascadilla"	0.354083499779232	0.372535337547442	0.232657114723258	0.411158597888431	0.276198338163416	1.04041413574376	1.44233635484083	0.168061781792132	0.319106709740872	0.120290235043786	0.0239330032305654	0.0715462551029106	0.0724590488897784	0.0239330032305654	0.0690476341835054	0.162262839919593	0.0239330032305654	0.0715462551029106	0.0223521202528465	0.39635602046194	0.162262839919593	0.0967555223717303	0.0252092672688198	0.0526055495563371	0.0360870705131358	0.0715462551029106	0.0858758422872609	0.035511214906725	0.0227625107000935	0.035511214906725	0.101747820055722	0.0223521202528465	0.0466955139306589	0.035511214906725	0.0360870705131359	0.035511214906725	0.050106928636932	0.0252092672688198	0.0491941348500641	0.0715462551029106	1.39635602046194	0.224205678976289	0.614816756890463	0.283916023659436	0.0252092672688198	0.121653183739842	0.0977201805092771	0.39635602046194	0.04511463095294	0.0223521202528465
"Neoechinorhynchus__strigosus"	0.461484415036613	0.472915954245396	0.274093484248343	0.86711412391162	0.902716336241993	0.246465532238627	0.835695181308161	0.182845698863972	0.396380028820676	0.0971313503477551	0.0297285021615507	0.113784863329967	0.0889389763942131	0.0297285021615507	0.0877703146686281	0.0940157078971681	0.0297285021615507	0.113784863329967	0.0283749572547237	0.149470452650859	0.0940157078971681	0.141211718159563	0.0274268548295958	0.0865785678008285	0.0291394051043265	0.113784863329967	0.20153508192984	0.116063528945399	0.0296668552523537	0.116063528945399	0.143733924791975	0.0283749572547237	0.0593953574139044	0.116063528945399	0.0291394051043265	0.116063528945399	0.0605640191394893	0.0274268548295958	0.0854099060752435	0.113784863329967	0.149470452650859	1.26582228766546	0.496449123999637	0.268364590366625	0.0274268548295958	0.174348882469457	0.144620380307906	0.149470452650859	0.0580418125070774	0.0283749572547237
"Metechinorhynchus__salmonis"	0.613008598190695	0.64781040503242	0.409561499572878	0.635662536216455	0.415377255653801	0.303547917862371	0.485911732080524	0.366581153162426	0.560364934661269	0.299016072830318	0.0420273700995952	0.119140340085262	0.126971663103489	0.0420273700995952	0.120303689999514	0.054665069859059	0.0420273700995952	0.119140340085262	0.0388686243019452	0.122963351378093	0.054665069859059	0.174127513059626	0.0549871729743639	0.0869396888872923	0.0897048218490953	0.119140340085262	0.136297037440427	0.0534056471554887	0.0394076955979733	0.0534056471554887	0.183954231961251	0.0388686243019452	0.0814350656975685	0.0534056471554887	0.0897048218490953	0.0534056471554887	0.088103038801544	0.054987172974364	0.0802717157833168	0.119140340085262	0.122963351378093	0.148934737199891	1.52830437224385	0.261908448745865	0.0549871729743639	0.207243378886806	0.165216008787211	0.122963351378093	0.0782763198999184	0.0388686243019452
"Pomphorhynchus__bulbocolli"	0.769126198708076	0.814409808685376	0.516926420645366	0.759488834806205	0.220151912814681	0.167048477958626	0.507135706777373	0.205007009856924	0.692142806071662	0.085404928938869	0.0519107104553747	0.147132697818469	0.158929521299101	0.0519107104553747	0.150219126036302	0.0570527670124545	0.0519107104553747	0.147132697818469	0.0488645885211225	0.0946386745531453	0.0570527670124545	0.177883749297008	0.0307510514785386	0.106978504560145	0.0256214786816607	0.147132697818469	0.129040238626233	0.0283052459333162	0.0494438270598049	0.0283052459333162	0.189640266494059	0.0488645885211225	0.10135453751518	0.0283052459333162	0.0256214786816607	0.0283052459333162	0.110064932777978	0.0307510514785386	0.0982681092973466	0.147132697818469	0.0946386745531453	0.134182295183312	0.436514081243108	1.3142503976089	0.0307510514785386	0.257197630596447	0.205286920141073	0.0946386745531453	0.0983084155809274	0.0488645885211225
"Cystobranchus__verrilli"	0.471448116753106	0.49675822193607	0.31105510906058	0.530786273050311	0.18814123726357	0.117553477302741	0.213057796840203	1.88300814027878	0.417450133480125	0.107583599297669	0.0313087600110094	0.0942348469463839	0.0961079530964889	0.0313087600110094	0.0914216322613019	0.0239690021445228	0.0313087600110094	0.0942348469463839	0.0298054933161642	0.0504185345376396	0.0239690021445228	0.376686067988201	0.282451221041817	0.0691156744654067	0.0322750797893006	0.0942348469463839	0.089620322355274	0.0241895876481732	0.0303073789341283	0.0241895876481732	0.382875655518234	0.0298054933161642	0.0616161389451377	0.0241895876481732	0.0322750797893006	0.0241895876481732	0.0663024597803247	0.282451221041817	0.0644293536302197	0.0942348469463839	0.0504185345376396	0.0822805644887875	0.549871729743639	0.184506308871231	1.28245122104182	0.160537306726709	0.129228546715699	0.0504185345376396	0.0601128722502925	0.0298054933161642
"Ergasilus__auritus"	0.849166031987898	0.899777000319301	0.572103939056714	0.822623264972284	0.204083837053085	0.10299652741914	0.226551598458938	0.214049742302278	0.764394928476943	0.0810952352165762	0.0573296196357707	0.161458789109455	0.175677932798809	0.0573296196357707	0.165905484568437	0.0254870548266305	0.0573296196357707	0.161458789109456	0.0539866200191581	0.048661273495937	0.0254870548266305	0.193566250454797	0.0321074613453417	0.11724461732067	0.0243285705649729	0.161458789109455	0.136451894290814	0.0262393504782538	0.0545892449135077	0.0262393504782538	0.206681698301782	0.0539866200191581	0.111918864549278	0.0262393504782538	0.0243285705649729	0.0262393504782538	0.121691312779651	0.0321074613453417	0.107472169090297	0.161458789109456	0.048661273495937	0.104609329481674	0.414486757773612	0.308637156715737	0.0321074613453417	1.28315010188911	0.225820482253336	0.048661273495937	0.108575864932666	0.0539866200191581
"Ergasilus__nerkae"	0.92068502939535	0.979635845002447	0.613065647029894	0.893775074601684	0.197194190312413	0.103134723820884	0.228042465732796	0.215380911192832	0.505116039963721	0.0808121782111357	0.0378837029972791	0.175422014528528	0.165631738988289	0.0378837029972791	0.15584874844427	0.0256547773949395	0.0378837029972791	0.175422014528528	0.0587781507001468	0.0488600902546386	0.0256547773949395	0.207729151207452	0.0323071366789248	0.1264268543724	0.0242436534633407	0.175422014528528	0.120694210833269	0.0253535387544531	0.0591868947468439	0.0253535387544531	0.196617694048604	0.0587781507001468	0.097070597744123	0.0253535387544531	0.0242436534633407	0.0253535387544531	0.106853588288142	0.0323071366789248	0.116643863828381	0.175422014528528	0.0488600902546386	0.108465285230929	0.413040021968027	0.307930380211609	0.0323071366789248	0.28227560281667	1.24439189981939	0.0488600902546386	0.117965045446991	0.0587781507001468
"Ergasilus__sp._A"	0.354083499779232	0.372535337547442	0.232657114723258	0.411158597888431	0.276198338163416	1.04041413574376	1.44233635484083	0.168061781792132	0.319106709740872	0.120290235043786	0.0239330032305654	0.0715462551029105	0.0724590488897785	0.0239330032305654	0.0690476341835054	0.162262839919593	0.0239330032305654	0.0715462551029106	0.0223521202528465	0.39635602046194	0.162262839919593	0.0967555223717303	0.0252092672688198	0.0526055495563371	0.0360870705131358	0.0715462551029105	0.0858758422872609	0.035511214906725	0.0227625107000935	0.035511214906725	0.101747820055722	0.0223521202528465	0.0466955139306589	0.035511214906725	0.0360870705131359	0.035511214906725	0.050106928636932	0.0252092672688198	0.0491941348500641	0.0715462551029106	0.39635602046194	0.224205678976289	0.614816756890463	0.283916023659436	0.0252092672688198	0.121653183739842	0.0977201805092771	1.39635602046194	0.04511463095294	0.0223521202528465
"Salmincola__extensus"	1.22745027453106	1.30771250853644	0.326943646597467	0.649890305417962	0.16954367000934	0.0961290957414323	0.208760750321046	0.200376240834308	0.47346095250244	0.0765746607716593	0.035509571437683	0.199148930651766	0.150753482192085	0.035509571437683	0.192879839598295	0.0234855844111177	0.035509571437683	0.199148930651766	0.0784627505121866	0.04511463095294	0.0234855844111177	0.229205366776913	0.0300564361251462	0.0785598227333697	0.0229723982314978	0.199148930651766	0.0990867057871814	0.0217984718583437	0.0789075176484251	0.0217984718583437	0.144125830296199	0.0784627505121866	0.114417089086108	0.0217984718583437	0.0229723982314978	0.0217984718583437	0.072290731679898	0.0300564361251463	0.12068618013958	0.199148930651766	0.04511463095294	0.0870627187606161	0.391381599499592	0.294925246742782	0.0300564361251462	0.271439662331664	0.235930090893981	0.04511463095294	1.15737026816061	0.0784627505121866
"Salmincola__extumescens"	0.712903130733371	1.85160023414428	0.33551891217544	0.629085709100754	0.166671684485829	0.0953324865544362	0.206706053608399	0.198703288774428	0.464273297269375	0.0760473084168493	0.0348204972952031	0.19736672518085	0.183662388963597	0.0348204972952032	0.191745998319576	0.0232544310309448	0.0348204972952031	0.19736672518085	0.111096014048657	0.044704240505693	0.0232544310309448	0.227172218497014	0.0298054933161642	0.0781871017762139	0.0228141925250548	0.19736672518085	0.0966909380284296	0.0214292165767494	0.0458294869757167	0.0214292165767494	0.142813092387581	0.111096014048657	0.0806499842709199	0.0214292165767494	0.0228141925250548	0.0214292165767494	0.0725663749149401	0.0298054933161642	0.0862707111321937	0.19736672518085	0.044704240505693	0.0851248717641712	0.388686243019452	0.293187531126735	0.0298054933161642	0.26993310009579	0.235112602800587	0.044704240505693	0.156925501024373	1.11109601404866
