"Cirsium_arvense"	"Angelica_archangelica"	"Anthriscus_sylvestris"	"Epilobium_hirsutum"	"Umbellifer_sp1_M_PL_046"	"Lathyrus_pratensis"	"Unidentified_sp27_M_PL_046"	"Chamaenerium_angustifolium"	"Cirsium_pratensis"	"Rubus_fruticosus"	"Trfolium_sp1_M_PL_046"	"Trifolium_arvense"	"Torilis_japonica"	"Stachys_sylvatica"	"Ranunculus_sp1_M_PL_046"	"Silene_dioica"	"Meligethes_sp1_M_PL_046"	"Unidentified_sp1_M_PL_046"	"Unidentified_sp2_M_PL_046"	"Musca_sp1_M_PL_046"	"Unidentified_sp3_M_PL_046"	"Unidentified_sp4_M_PL_046"	"Unidentified_sp5_M_PL_046"	"Lucilia_sp1_M_PL_046"	"Unidentified_sp6_M_PL_046"	"Bombus_pascuorum"	"Bombus_terrestris"	"Pieris_sp1_M_PL_046"	"Unidentified_sp7_M_PL_046"	"Unidentified_sp8_M_PL_046"	"Meligethes_sp2_M_PL_046"	"Unidentified_sp10_M_PL_046"	"Unidentified_sp11_M_PL_046"	"Unidentified_sp12_M_PL_046"	"Unidentified_sp9_M_PL_046"	"Bombus_lapidarius"	"Unidentified_sp13_M_PL_046"	"Unidentified_sp14_M_PL_046"	"Unidentified_sp15_M_PL_046"	"Unidentified_sp16_M_PL_046"	"Unidentified_sp17_M_PL_046"	"Apis_mellifera"	"Asilus_sp1_M_PL_046"	"Andreana_sp1_M_PL_046"	"Cetonia_aurata"	"Colias_croceus"	"Unidentified_sp18_M_PL_046"	"Rhynconycha_sp1_M_PL_046"	"Unidentified_sp19_M_PL_046"	"Unidentified_sp20_M_PL_046"	"Unidentified_sp21_M_PL_046"	"Unidentified_sp22_M_PL_046"	"Vespula_sp1_M_PL_046"	"Ichneumonidae_1"	"Inachis_io"	"Pararge_aegeria"	"Unidentified_sp23_M_PL_046"	"Unidentified_sp24_M_PL_046"	"Unidentified_sp25_M_PL_046"	"Unidentified_sp26_M_PL_046"
"Trfolium_sp1_M_PL_046"	0.431321142298342	0.427669660382886	0.376289551767826	0.361316506023846	0.337041833314027	0.296921162514445	0.300710458665815	0.290784058073013	0.261013496846042	0.229259978872799	1.27182631534677	0.178202869160385	0.172501266957071	0.146892056291039	0.115573469793976	0.0658340684285634	0.293597466533654	0.278784801137227	0.278784801137227	0.265029202404859	0.267011966280432	0.164149786744613	0.223226114743876	0.135176600604484	0.212117284453388	0.195288971669893	0.120144503450453	0.198129388732077	0.196419841169206	0.107109189934751	0.0936932054909605	0.095362932812956	0.0949374699330656	0.0949374699330656	0.168873244048697	0.0789446558944832	0.0822747805844475	0.0806425306486584	0.157111360370247	0.0818347250468731	0.0804696718130137	0.0660644993789927	0.0664419521517124	0.0545224809190705	0.0525296739680725	0.0523629185151397	0.0539980669041018	0.0403838830925519	0.102305169485488	0.0276171076592462	0.0272875693723296	0.0265970987059438	0.0267350173411471	0.0131885934775054	0.0145392029036506	0.0129396342689503	0.01336145231315	0.0141137400237603	0.0142556553460962	0.0135464238636417
"Trifolium_arvense"	0.477866493650622	0.371283518470704	0.347471527948163	0.40767884545013	0.323581165525163	0.289575625639228	0.274858882004597	0.268110772094973	0.298285042141372	0.233568314503829	0.193053108257084	1.26004215512996	0.160572447932111	0.189596628548411	0.105096200352525	0.0625171670879657	0.299941389997275	0.285875027402483	0.285875027402483	0.271860928532253	0.18837453179317	0.160942954011349	0.147658054841725	0.134292839654696	0.136246744659943	0.209309299372669	0.207576534557711	0.204013530883304	0.118729703864427	0.189990909840723	0.0942113304852548	0.0906880502411931	0.0904202573763444	0.0904202573763443	0.0906477268234732	0.168524446710661	0.087562129884851	0.0792970783781861	0.076686367464938	0.159791659031968	0.0789280469188838	0.152947941140035	0.0689646743296116	0.0591597724805401	0.0562953350429988	0.138429846987539	0.0522234024191582	0.0393739837863384	0.0257413324693857	0.0254070204361221	0.0263827485604366	0.0274232271132024	0.0251708467005967	0.0126618716944629	0.0134055386047487	0.0143359948095187	0.0130309031537652	0.0131377457399	0.0123761172823568	0.0125089750061339
"Torilis_japonica"	0.435799109823599	0.39128997978151	0.377908828101293	0.352197290937543	0.334805671953486	0.299517168881625	0.299677859236167	0.270838871264383	0.259243150624812	0.228366192011325	0.203865133676538	0.175169943198667	1.29358714651089	0.142278294046073	0.12906578759217	0.0695474670967651	0.310809566663711	0.295161386566939	0.295161386566939	0.28145941504626	0.284866774459665	0.255104854339132	0.14678547332158	0.13267173329782	0.229153726586369	0.119493953211079	0.117982360461373	0.215340322875328	0.12012134426966	0.1053037592092	0.0923267267026977	0.0933285017721481	0.18562550655982	0.185625506559819	0.0939002982326892	0.0781362981034198	0.0814502174132769	0.0793645691714571	0.0808899959015273	0.0795024712467474	0.0789873880830072	0.0651813716381335	0.0648593241369738	0.0527280640217968	0.0522007369653276	0.0518529790396001	0.0524279111226717	0.0392180641319817	0.0271567393498107	0.0265212719257235	0.027187475186307	0.0265668753428872	0.0267058093228699	0.0131010915112234	0.0135419435632192	0.013073973294708	0.0134782725996731	0.105838948350891	0.0130429993260503	0.0136047178116465
"Stachys_sylvatica"	0.456598366108539	0.351762522545968	0.318327012968968	0.422307148496306	0.304012628390696	0.298541722883375	0.280808598659072	0.292751179709556	0.280443485787077	0.262053895572992	0.19095967317835	0.227515954258093	0.15650612345068	1.23989040071243	0.109458166240119	0.0712210157746162	0.319213161536564	0.303188432987275	0.303188432987275	0.287465199252896	0.190559328903088	0.161314315287605	0.147656361087351	0.134436076021158	0.136567689556057	0.228592470567756	0.224356190262615	0.129835330164849	0.117910953063618	0.110791449135627	0.092179136972969	0.0894876106515575	0.0876550981302262	0.0876550981302262	0.0880703367322732	0.185011392781705	0.186876665662388	0.0781569626836151	0.0755755672047429	0.0804805427515043	0.0766187314821948	0.170191227902257	0.0665447463650076	0.157153986129843	0.0555595695581353	0.059986879187834	0.0502843935592804	0.0373195147297867	0.0249457024843924	0.0251597949479508	0.0283596206740378	0.0254819467562367	0.0233559187952144	0.0118961463283316	0.0146375589854778	0.0136979509832562	0.0134343775297519	0.0128050464641465	0.0117254174181989	0.0114597724668828
"Ranunculus_sp1_M_PL_046"	0.429107297941381	0.39133013908382	0.368316468407804	0.369864549434522	0.329980991576434	0.2953697679197	0.29540716792793	0.286787016143125	0.284473154756567	0.241277263709502	0.214636443903099	0.180164914890043	0.202817666216267	0.156368808914456	1.1505617287197	0.0666945151924901	0.357003790966366	0.341997525048055	0.341997525048055	0.327520889225485	0.329418229547311	0.299552517512632	0.149888425817475	0.135028979701106	0.274914701845475	0.124964634177248	0.121722474893566	0.128235975552145	0.121188132257076	0.10761703539756	0.0933006934009976	0.093013562361065	0.0952683842443305	0.0952683842443304	0.093533657670277	0.0812892014311534	0.0840837880682219	0.0790770356631692	0.0817081499828053	0.0799409688646748	0.0786976957771649	0.0670672266936953	0.0663686380955555	0.0562043032116702	0.0537053230124694	0.0539243690724658	0.0525311542821666	0.0388298565780843	0.027903784085829	0.0263359775258472	0.0277699583793269	0.0274830506005093	0.0261716925330632	0.0129122996703822	0.0143393508071562	0.0128732189382414	0.0132916395563865	0.0165941726904218	0.0130443379694607	0.013259392862681
"Silene_dioica"	0.453461684619826	0.347766940006991	0.351093234142805	0.397801464871273	0.300678849688652	0.267728062071391	0.269284665952434	0.316879035627595	0.248742470663649	0.280504873581015	0.213960722392831	0.187551501263897	0.191255534516104	0.178052539436541	0.116715401586858	1.14168091431498	0.465635333921876	0.208757128201005	0.208757128201005	0.191926835786144	0.435544242777795	0.163853371660497	0.148011591041842	0.133198925645415	0.1427347701776	0.129987590337104	0.122688898611115	0.374643717708204	0.118744175093798	0.107255763697755	0.0887589873309226	0.0896106569620057	0.089414885277398	0.089414885277398	0.0885793705770526	0.0825006807444366	0.33350188174036	0.0763218637977401	0.078771709026625	0.0795114467957258	0.0760397951227791	0.070133604385901	0.063719752258961	0.0630198254808951	0.0524796367750026	0.0544281894019353	0.0503181346163248	0.0369617759904128	0.0264048967299931	0.023639994126779	0.0289481023827204	0.0250764799623234	0.0244050505473926	0.0117656941182516	0.0158439517813797	0.0136038505385948	0.0120477627932126	0.0156481800967721	0.0115922313335664	0.012639356429141
"Meligethes_sp1_M_PL_046"	0.466250556164045	0.419403306068142	0.394732065471503	0.402018492592379	0.365707761736795	0.328948571258833	0.328115669242884	0.309086043272789	0.304175793343273	0.269112066986058	0.238547941558594	0.224956042497956	0.213681577081302	0.199508225960352	0.156189158547785	0.116408833480469	1.26243744728627	0.23624545975316	0.23624545975316	0.220098735733997	0.227610003762487	0.184903158736864	0.16385351486269	0.147338657370172	0.157539821686669	0.141414984991158	0.137736239257407	0.151333149295828	0.132498001176363	0.119188167571302	0.101427327467233	0.101510477950519	0.103539213911713	0.103539213911713	0.102571033279398	0.0932991013158365	0.104208936470587	0.0862185378000698	0.0892351330514683	0.0888142903152885	0.0857261558135578	0.0780528310579552	0.0719593860078175	0.0640294322525603	0.0584341772013404	0.0605406752727573	0.0569734340127066	0.0422779306073282	0.0304949676947894	0.0287827959089189	0.0309119291350933	0.0294191440241378	0.0285206580771096	0.0143103037201355	0.0154543021636394	0.0139875166849214	0.0148026857066475	0.0174830381248338	0.0139801102022714	0.0142103543569741
"Unidentified_sp1_M_PL_046"	0.470126225497792	0.426497510072265	0.399981942454369	0.404951637539595	0.372047548204596	0.334814792285138	0.333832967235264	0.310679037353319	0.309529631326339	0.270222579036935	0.24161349431893	0.228700021921986	0.216451683482422	0.202125621991517	0.159598845022426	0.055668567520268	0.251995157070038	1.23946972937798	0.239469729377977	0.223256374635761	0.216651349446652	0.187398833686358	0.165896387057692	0.149169298989458	0.159478390255124	0.143043395237008	0.139557321291234	0.138943402853058	0.134206550749159	0.120698699587523	0.102863610058527	0.1029012037295	0.10507693505585	0.10507693505585	0.104094339930068	0.0945690005588928	0.0911460859975379	0.08738712849221	0.0904578393799686	0.0899645561952309	0.0868788451604282	0.0790483368653315	0.072933493272801	0.0645168715405439	0.059181010808263	0.061311028926825	0.0577525748699076	0.0428787527550587	0.0309436717373091	0.0292832493219067	0.0312358382678029	0.0298758314946742	0.0289577322494067	0.0145583823210494	0.0155339518676659	0.0141037867649338	0.0150666656528312	0.0177096831940163	0.0142165836690755	0.0143993499283573
"Unidentified_sp2_M_PL_046"	0.470126225497792	0.426497510072265	0.399981942454369	0.404951637539595	0.372047548204596	0.334814792285138	0.333832967235264	0.310679037353319	0.309529631326339	0.270222579036935	0.24161349431893	0.228700021921986	0.216451683482422	0.202125621991517	0.159598845022426	0.055668567520268	0.251995157070038	0.239469729377977	1.23946972937798	0.223256374635761	0.216651349446652	0.187398833686358	0.165896387057692	0.149169298989458	0.159478390255124	0.143043395237008	0.139557321291234	0.138943402853058	0.134206550749159	0.120698699587523	0.102863610058527	0.1029012037295	0.10507693505585	0.10507693505585	0.104094339930068	0.0945690005588928	0.091146085997538	0.08738712849221	0.0904578393799686	0.0899645561952308	0.0868788451604281	0.0790483368653315	0.072933493272801	0.0645168715405439	0.059181010808263	0.061311028926825	0.0577525748699076	0.0428787527550587	0.0309436717373091	0.0292832493219067	0.0312358382678029	0.0298758314946742	0.0289577322494067	0.0145583823210494	0.0155339518676659	0.0141037867649338	0.0150666656528312	0.0177096831940163	0.0142165836690755	0.0143993499283573
"Musca_sp1_M_PL_046"	0.475492099455367	0.432934035804013	0.405984297511844	0.408415187280881	0.378049532642579	0.340356284600642	0.338220175803043	0.313717079733575	0.313759653213331	0.205715909259957	0.246098545090226	0.233023653027645	0.221146683250632	0.20533228518064	0.163760444612743	0.0548362387960411	0.251541412267425	0.239203258538315	0.239203258538315	1.22686030398272	0.215584732624094	0.186208987311815	0.164097845048944	0.147060253465774	0.157917395595152	0.140994804962245	0.137495736500863	0.136558291806516	0.13606690783268	0.118315232738003	0.104238202341832	0.104326369507399	0.106734335059408	0.106734335059408	0.105678107103889	0.0959284048367991	0.0878145776634157	0.0885502196811653	0.0917831652998781	0.0912672027663061	0.0880274294558025	0.0801442972802406	0.0738800694949058	0.0612116609506455	0.0598756002975762	0.0621324663635126	0.0585427585610046	0.0434891400921276	0.0314687261099699	0.0297471673338293	0.0275628624667343	0.0303034173710929	0.0294086772920925	0.0147932425816661	0.0156858539866788	0.014264762983661	0.0153160328070289	0.0180938195386881	0.0144311345268004	0.0146154347104264
"Unidentified_sp3_M_PL_046"	0.472785037488677	0.432836532869662	0.408321025765617	0.406093463351877	0.377606412376032	0.338133680462213	0.339267855377774	0.317185781124324	0.310425501311197	0.275695220193414	0.247939682974686	0.161463884394146	0.223823894218308	0.136113806359348	0.164709114773656	0.124441212222227	0.2601257185857	0.232126445835698	0.232126445835699	0.215584732624094	1.2357656846838	0.190601356958626	0.168276661676205	0.151111606701034	0.162507439728022	0.133466297636581	0.129645741127158	0.151490458127851	0.13621367339904	0.11687903986158	0.103934701340238	0.104429253743202	0.106882828759393	0.106882828759393	0.105735019662156	0.0839002403935896	0.101453433395491	0.0884134262746783	0.0921947419729128	0.0860559759599636	0.0879733137468538	0.06843000319923	0.0735279783928516	0.0592706095208299	0.0595912443628876	0.0564339822004486	0.0585227091301936	0.0433873386466242	0.0315929394041593	0.0296439000497883	0.0318087667036047	0.030220831993122	0.0294754600205374	0.0147759030929752	0.0158592890562162	0.0141835511246603	0.0152160156207996	0.018312864072407	0.0144278844289887	0.0146995569275622
"Unidentified_sp4_M_PL_046"	0.485223831717927	0.446818209985365	0.421820821116589	0.416841859426722	0.392711763213503	0.352140602028644	0.353062863594368	0.324475345950833	0.323931387299837	0.283412059624947	0.177828935639998	0.160942954011349	0.233846116477538	0.134428596073005	0.174738968549036	0.0546177905534991	0.246537544982485	0.234248542107948	0.234248542107948	0.217243818530451	0.222368249785063	1.19776801290468	0.168479944021644	0.156168710015798	0.162978108918701	0.131314938425487	0.133040859493734	0.133780884832805	0.135278651079155	0.120281508316072	0.10757323710197	0.107961110133947	0.11087020691184	0.11087020691184	0.104048576842251	0.0857752135446022	0.0871790892870459	0.091376667736978	0.0898693020969661	0.0882976757317626	0.0908973226844783	0.0696201459500679	0.0760205136275264	0.0603333714609708	0.0616474201176382	0.0578303128067428	0.0604527788711939	0.0448176373231725	0.0272051743386915	0.0307402674241345	0.0328925524392434	0.031382118925189	0.0305525315989865	0.0153669820387893	0.0162237672975416	0.0145567149515378	0.015846327091289	0.0191328640754349	0.0148939403328455	0.0151855495601972
"Unidentified_sp5_M_PL_046"	0.493859931063195	0.458396646108198	0.429900698466539	0.425221046564297	0.401597346487976	0.359774366135049	0.361074295589451	0.33214059136445	0.330249465446931	0.289509053303285	0.263812681060944	0.161081514372791	0.14678547332158	0.134233055533956	0.0953835437020293	0.0538223967424878	0.238332385254822	0.226222345987762	0.226222345987762	0.208851802789565	0.214170296678806	0.183796302569066	1.17778693839128	0.159522983548598	0.153907388858528	0.13922969154175	0.13535327411007	0.134042581751618	0.143903921920735	0.122558877780732	0.109830732006562	0.110332009401739	0.10573470037801	0.10573470037801	0.111988934676198	0.0869881639326496	0.0882923426397459	0.0933182587342151	0.097590319836447	0.0899749332020962	0.0928430910337543	0.0705341874857512	0.0776307958597801	0.0613665054407903	0.0628845721820824	0.0587173424585164	0.0617789498003331	0.0458103649111189	0.0335438430462874	0.0314697346796838	0.0336188864997224	0.0319888984171419	0.0311911039204118	0.0157146787756165	0.0166070295682225	0.0148157979318959	0.0161898464760772	0.0120097205444929	0.0152798882036066	0.0154764251447954
