"R1"	"R2"	"R3"	"R4"	"R5"	"R6"	"R7"	"R8"	"R9"	"R10"	"R11"	"R12"	"R13"	"R14"	"R15"	"R16"	"R17"	"R18"	"R19"	"R20"	"C1"	"C2"	"C3"	"C4"	"C5"	"C6"	"C7"	"C8"	"C9"	"C10"	"C11"	"C12"	"C13"	"C14"	"C15"	"C16"	"C17"	"C18"	"C19"	"C20"	"C21"	"C22"	"C23"	"C24"	"C25"	"C26"	"C27"	"C28"	"C29"	"C30"	"C31"	"C32"	"C33"	"C34"	"C35"	"C36"	"C37"	"C38"	"C39"	"C40"	"C41"	"C42"	"C43"	"C44"
"C27"	0	0.0615095792271537	0.437343689570625	0.43507642797003	0.0866737112613847	0.151356727769697	0.549593111230404	0.0933557410168247	0	0.227585649152776	0.102853346214615	0.204937806333596	0.0606007607002357	0.449812250248043	0.569664343071459	0.231271347141948	0.247228798024015	0.270675679576953	0.536782172687798	0.0205209640655996	0.0912042847359984	0.116308403235012	0.0530213516040432	0.211465146974983	0.190595669982384	0.249458845079572	0.21141009122516	0.0405284867156909	0.359185077835952	0.13026045307188	0.224458800239264	0.0341798605842875	0.0746629631066114	0.0746629631066114	0.0746629631066114	0.0386740088434303	0.204763540689779	0.227211026517142	0.0154280019321923	0.0154280019321923	0.0154280019321923	0.0154280019321923	0.11119539822134	0.0789884678600722	0	0.0887589853249145	1.25708694814895	0.257086948148947	0.0939871517362736	0.0518884091805222	0.178223776986116	0.0887589853249145	0.0380487538544126	0.0380487538544126	0.0156012680270492	0.0156012680270492	0.0559383978818609	0.055938397881861	0.0562299029447947	0.0562299029447947	0.0138396553261096	0.0294409233531588	0.0138396553261096	0
"C28"	0	0.0615095792271537	0.437343689570625	0.43507642797003	0.0866737112613847	0.151356727769697	0.549593111230404	0.0933557410168247	0	0.227585649152776	0.102853346214615	0.204937806333596	0.0606007607002357	0.449812250248043	0.569664343071459	0.231271347141948	0.247228798024015	0.270675679576953	0.536782172687798	0.0205209640655996	0.0912042847359984	0.116308403235012	0.0530213516040432	0.211465146974983	0.190595669982384	0.249458845079572	0.21141009122516	0.0405284867156909	0.359185077835952	0.13026045307188	0.224458800239264	0.0341798605842875	0.0746629631066114	0.0746629631066114	0.0746629631066114	0.0386740088434303	0.204763540689779	0.227211026517142	0.0154280019321923	0.0154280019321923	0.0154280019321923	0.0154280019321923	0.11119539822134	0.0789884678600722	0	0.0887589853249146	0.257086948148948	1.25708694814895	0.0939871517362735	0.0518884091805222	0.178223776986116	0.0887589853249145	0.0380487538544126	0.0380487538544126	0.0156012680270492	0.0156012680270492	0.0559383978818609	0.055938397881861	0.0562299029447947	0.0562299029447947	0.0138396553261096	0.0294409233531588	0.0138396553261096	0
"C29"	0	0.0997093005258918	0.242436426288623	0.918688453678078	0.0892528012970153	0.168453011837254	1.02415680535211	0.14251902317224	0	0.177022014607499	0.105480108178653	0.174797273371586	0.0518322625125384	0.243032879320242	0.335858872283377	0.191152080437898	0.205924149608787	0.222391102103181	0.329105261973254	0.0150302787149285	0.0668012387330157	0.0881798765897407	0.0369500029578061	0.147684095402724	0.138046158478151	0.226153009165016	0.155249845717562	0.0335276721711848	0.393859817987494	0.0914830694132971	0.212536315938154	0.0201515323370026	0.0420244914758244	0.0420244914758244	0.0420244914758244	0.0330294060909201	0.157426319251126	0.212263978465117	0.0158220162267979	0.0158220162267979	0.0158220162267979	0.0158220162267979	0.0686189148448252	0.04887259912643	0	0.138926822174714	0.281961455208821	0.281961455208821	1.18902025034892	0.0933377560657796	0.262946354966273	0.138926822174714	0.0709031634474539	0.0709031634474539	0.0160655042334628	0.0160655042334628	0.118117086901467	0.118117086901467	0.0311703976656801	0.0311703976656801	0.0224345926183256	0.0385000968517884	0.0224345926183256	0
"C30"	0	1.28426979694709	0.139497144332367	0.183581385341888	0.280190117404546	0.140427673614182	1.00727517356918	0.105668571295586	0	0.140031218464883	0.0835386567824882	0.145913399413183	0.0478707347549544	0.166708988719257	0.245859549024693	0.157514469417549	0.169901256224083	0.182730308490912	0.243945707018753	0.0119179544475676	0.0529686864336339	0.0704219515248907	0.0288130446687046	0.114768673392424	0.107653400340483	0.191564137681314	0.121829702588063	0.0276057850096979	0.292135600150522	0.0712725125934928	0.182030098018315	0.0147515729414816	0.0297553819262147	0.0297553819262147	0.0297553819262147	0.0289525603678046	0.164560305966995	0.183860519927428	0.0125307985173732	0.0125307985173732	0.0125307985173732	0.0125307985173732	0.0465752113960606	0.0319384689749355	0	0.122499157524054	0.155665227541567	0.155665227541567	0.0933377560657796	1.35869513940635	0.142973674582902	0.122499157524054	0.0697344350932511	0.0697344350932511	0.0504342211328184	0.0504342211328184	0.0236033209725285	0.0236033209725285	0.0179353471284472	0.0179353471284472	0.288960704313094	0.339394925445913	0.288960704313094	0
"C31"	0	0.0778292051528097	0.598284465450908	0.602761532730525	0.0772727563339103	0.207002752116626	0.779642733018775	0.429108820195142	0	0.202935161533303	0.091390104461515	0.161638002117482	0.0478367836925666	0.228218720852781	0.314565909328854	0.178191465246142	0.192053409404395	0.20831732052279	0.325442669073977	0.0143502940306547	0.0637790845806876	0.0871945679785814	0.0355637920165914	0.142772007626811	0.137491672418822	0.207504170423044	0.153528904290975	0.0313372598086597	0.332913209736773	0.0903550617688622	0.189916104551357	0.0188739545597312	0.0394136394364816	0.0394136394364816	0.0394136394364816	0.0305148353195181	0.150492453997935	0.1905586239899	0.0137085156692273	0.0137085156692273	0.0137085156692273	0.0137085156692273	0.116742364712886	0.0972158045684471	0	0.213758325008106	0.267335665479173	0.267335665479173	0.131473177483137	0.0714868372914512	1.3371281119568	0.213758325008106	0.053975266132069	0.053975266132069	0.0139090961401039	0.0139090961401039	0.0774979113510675	0.0774979113510675	0.0769222884151168	0.0769222884151168	0.0175115711593822	0.031420667299486	0.0175115711593822	0
"C32"	0	0.0882739165748535	0.202199009200261	0.239659837379787	0.0843888771804655	0.595623407534373	0.892731288030024	0.554654010307978	0	0.170830594600734	0.0996597364928794	0.195672071490581	0.0528837573087573	0.229152680280868	0.320686849386548	0.203220948560386	0.22874579467549	0.245314956508957	0.317302025715729	0.0158423440344882	0.0704104179310586	0.0915252531305273	0.0373280069133784	0.150957412468056	0.204927978767704	0.285022337924833	0.223217864138139	0.0371141867570755	0.363057763414437	0.0920508990748164	0.207087105503404	0.0192412109631929	0.039864952188471	0.039864952188471	0.039864952188471	0.0354323343416853	0.161388796327889	0.208003272222099	0.0149489604739319	0.0149489604739319	0.0149489604739319	0.0149489604739319	0.0621181964716221	0.0430800749286784	0	0.317544188009243	0.177517970649829	0.177517970649829	0.0926178814498094	0.081666105016036	0.285011100010808	1.31754418800924	0.0618044737866939	0.0618044737866939	0.0151899978924838	0.0151899978924838	0.0308134076631154	0.0308134076631154	0.025997015468605	0.025997015468605	0.019861631229342	0.0350516291218258	0.019861631229342	0
"C33"	0	0.142504661983439	0.203365555033627	0.267563377314174	0.0938356206221864	0.200402416129201	1.55141019569219	0.159825792334911	0	0.182782190284165	0.10941399505079	0.190742294059714	0.05886201331999	0.229634288388925	0.332504923692959	0.206437383917026	0.223026459452544	0.240042376440928	0.328696915368202	0.0157916461781893	0.0701850941252856	0.0928301961458641	0.0383011794746244	0.152521806928416	0.145724585766848	0.271709271559608	0.16430395031938	0.0362507976428232	0.357691007212316	0.0945328721576881	0.25567214147126	0.0199502954215776	0.0406173813765808	0.0406173813765808	0.0406173813765808	0.0367328334019685	0.166403736681404	0.256918646209639	0.0164120992576185	0.0164120992576185	0.0164120992576185	0.0164120992576185	0.0641470338834035	0.0444252189613114	0	0.185413421360082	0.228292523126476	0.228292523126476	0.141806326894908	0.139468870186502	0.215901064528276	0.185413421360082	1.10740532124023	0.107405321240228	0.0168904117119935	0.0168904117119936	0.0344010056546794	0.0344010056546794	0.0261469999328949	0.0261469999328949	0.0320635489462738	0.0489539606582674	0.0320635489462738	0
"C34"	0	0.142504661983439	0.203365555033627	0.267563377314174	0.0938356206221863	0.200402416129201	1.55141019569219	0.159825792334911	0	0.182782190284165	0.10941399505079	0.190742294059714	0.05886201331999	0.229634288388925	0.332504923692959	0.206437383917026	0.223026459452544	0.240042376440928	0.328696915368202	0.0157916461781893	0.0701850941252856	0.0928301961458641	0.0383011794746245	0.152521806928416	0.145724585766848	0.271709271559608	0.16430395031938	0.0362507976428232	0.357691007212317	0.0945328721576881	0.25567214147126	0.0199502954215776	0.0406173813765809	0.0406173813765808	0.0406173813765809	0.0367328334019684	0.166403736681404	0.256918646209639	0.0164120992576185	0.0164120992576185	0.0164120992576185	0.0164120992576185	0.0641470338834035	0.0444252189613114	0	0.185413421360082	0.228292523126476	0.228292523126476	0.141806326894908	0.139468870186502	0.215901064528276	0.185413421360082	0.107405321240228	1.10740532124023	0.0168904117119935	0.0168904117119935	0.0344010056546794	0.0344010056546795	0.0261469999328949	0.0261469999328949	0.0320635489462738	0.0489539606582674	0.0320635489462738	0
"C35"	0	0.373235691349525	0.089812498795605	0.118537974760582	1.71474473560854	0.111476847637924	0.243972613617685	0.0398601827325643	0	0.194328889304953	0.114120350794329	0.20111615651718	0.084102792156979	0.172687666692195	0.284695702824545	0.214522470950563	0.229660955863816	0.246146852322542	0.288427437497986	0.0153922858356507	0.0684101592695586	0.093297013333519	0.0366126686354298	0.146032261157007	0.12401387698665	0.160211311084194	0.1433208993722	0.0372514557675938	0.520656901798307	0.0915883136595885	0.164498835485853	0.0170817421694727	0.0326236321717702	0.0326236321717702	0.0326236321717702	0.0453424532988117	0.46437526121134	0.172611620513797	0.0171180526191493	0.0171180526191493	0.0171180526191493	0.0171180526191493	0.0482858564540951	0.030980210204216	0	0.0455699936774514	0.0936076081622955	0.0936076081622955	0.0321310084669255	0.100868442265637	0.0556363845604155	0.0455699936774514	0.0168904117119935	0.0168904117119935	1.30865405240954	0.308654052409537	0.015240596754932	0.015240596754932	0.0115473212737206	0.0115473212737206	0.0839780305536432	0.39263208296318	0.0839780305536432	0
"C36"	0	0.373235691349525	0.089812498795605	0.118537974760582	1.71474473560854	0.111476847637924	0.243972613617685	0.0398601827325643	0	0.194328889304953	0.114120350794329	0.20111615651718	0.084102792156979	0.172687666692195	0.284695702824545	0.214522470950563	0.229660955863816	0.246146852322542	0.288427437497986	0.0153922858356507	0.0684101592695586	0.0932970133335189	0.0366126686354298	0.146032261157007	0.12401387698665	0.160211311084194	0.1433208993722	0.0372514557675938	0.520656901798307	0.0915883136595885	0.164498835485853	0.0170817421694727	0.0326236321717702	0.0326236321717702	0.0326236321717702	0.0453424532988117	0.46437526121134	0.172611620513797	0.0171180526191493	0.0171180526191493	0.0171180526191493	0.0171180526191493	0.0482858564540951	0.030980210204216	0	0.0455699936774514	0.0936076081622956	0.0936076081622956	0.0321310084669255	0.100868442265637	0.0556363845604155	0.0455699936774514	0.0168904117119935	0.0168904117119935	0.308654052409537	1.30865405240954	0.015240596754932	0.015240596754932	0.0115473212737206	0.0115473212737206	0.0839780305536432	0.39263208296318	0.0839780305536432	0
"C37"	0	0.0569139390683443	0.281507297543619	1.56981353004198	0.0846699819718442	0.136503607545308	0.496903415012036	0.125212254009568	0	0.171261838930833	0.101546221306516	0.158852252683458	0.0448025117050868	0.256431470251557	0.339212820873795	0.17586677695877	0.18882183976503	0.204739827765433	0.329513608578306	0.0142689112516678	0.0634173833407457	0.0835295570336173	0.0355988264409876	0.142846383877031	0.130367731189454	0.180596746770423	0.146195741115744	0.0308045466995463	0.430028628762671	0.0884332666689061	0.169400490405048	0.0203527692524277	0.0434316015750679	0.0434316015750679	0.0434316015750679	0.0293259787798718	0.148448901820849	0.167609310720596	0.0152319331959774	0.0152319331959774	0.0152319331959774	0.0152319331959774	0.0730907958062469	0.0533199792915486	0	0.0924402229893462	0.335630387291166	0.335630387291166	0.236234173802934	0.0472066419450569	0.30999164540427	0.0924402229893462	0.0344010056546794	0.0344010056546794	0.015240596754932	0.015240596754932	1.20183316814825	0.201833168148255	0.0361937953984653	0.0361937953984653	0.0128056362903775	0.0280462330453094	0.0128056362903775	0
"C38"	0	0.0569139390683443	0.281507297543619	1.56981353004198	0.0846699819718442	0.136503607545308	0.496903415012036	0.125212254009568	0	0.171261838930833	0.101546221306516	0.158852252683458	0.0448025117050868	0.256431470251558	0.339212820873795	0.17586677695877	0.18882183976503	0.204739827765433	0.329513608578306	0.0142689112516678	0.0634173833407457	0.0835295570336173	0.0355988264409876	0.142846383877031	0.130367731189454	0.180596746770423	0.146195741115744	0.0308045466995463	0.430028628762671	0.0884332666689061	0.169400490405048	0.0203527692524277	0.0434316015750679	0.0434316015750679	0.0434316015750679	0.0293259787798718	0.148448901820849	0.167609310720596	0.0152319331959774	0.0152319331959774	0.0152319331959774	0.0152319331959774	0.0730907958062469	0.0533199792915486	0	0.0924402229893461	0.335630387291166	0.335630387291166	0.236234173802934	0.0472066419450569	0.30999164540427	0.0924402229893461	0.0344010056546794	0.0344010056546794	0.015240596754932	0.015240596754932	0.201833168148255	1.20183316814825	0.0361937953984653	0.0361937953984653	0.0128056362903775	0.0280462330453094	0.0128056362903775	0
"C39"	0	0.0432164192177758	1.6375407385865	0.281507297543619	0.0641517848540036	0.113577601651947	0.377678887919592	0.116024687417094	0	0.310655602219828	0.0761086155779904	0.14765228255012	0.0462094492014677	0.241447622788723	0.328442198561135	0.172610692269704	0.180988188736054	0.199771324828809	0.384347537812933	0.0149111735258614	0.0662718823371617	0.0994523486901426	0.0385958145730493	0.155654394909808	0.126090512631344	0.167772474868512	0.141625474935617	0.0297909738951105	0.257995444099379	0.104350756070861	0.171487401128416	0.0197065319136681	0.0414368179646532	0.0414368179646532	0.0414368179646532	0.0286280630154524	0.159334264892984	0.173933943552158	0.0114162923366986	0.0114162923366986	0.0114162923366986	0.0114162923366986	0.264667364594737	0.241606512325962	0	0.0779910464058151	0.337379417668768	0.337379417668768	0.0623407953313602	0.0358706942568944	0.307689153660467	0.0779910464058151	0.0261469999328949	0.0261469999328949	0.0115473212737206	0.0115473212737206	0.0361937953984653	0.0361937953984653	1.21054095210398	0.210540952103979	0.00972369432399954	0.0212710155977202	0.00972369432399954	0
"C40"	0	0.0432164192177758	1.6375407385865	0.281507297543619	0.0641517848540036	0.113577601651947	0.377678887919592	0.116024687417094	0	0.310655602219828	0.0761086155779904	0.14765228255012	0.0462094492014677	0.241447622788723	0.328442198561135	0.172610692269704	0.180988188736054	0.199771324828809	0.384347537812933	0.0149111735258614	0.0662718823371617	0.0994523486901426	0.0385958145730493	0.155654394909808	0.126090512631344	0.167772474868512	0.141625474935617	0.0297909738951105	0.257995444099379	0.104350756070861	0.171487401128416	0.0197065319136681	0.0414368179646532	0.0414368179646532	0.0414368179646532	0.0286280630154523	0.159334264892984	0.173933943552158	0.0114162923366986	0.0114162923366986	0.0114162923366986	0.0114162923366986	0.264667364594738	0.241606512325962	0	0.0779910464058151	0.337379417668768	0.337379417668768	0.0623407953313602	0.0358706942568944	0.307689153660467	0.0779910464058151	0.0261469999328949	0.0261469999328949	0.0115473212737206	0.0115473212737206	0.0361937953984653	0.0361937953984653	0.210540952103979	1.21054095210398	0.00972369432399955	0.0212710155977202	0.00972369432399955	0
"C41"	0	2.42603493191073	0.0756287336311076	0.0995993933696026	0.466544614186906	0.0804529310991627	0.463140151446177	0.0515113502562596	0	0.0972802466456006	0.0576633185141866	0.101084504766651	0.0368794561899188	0.103783689049588	0.159214174356426	0.108591554918072	0.116776052995622	0.125418240540895	0.159194498669303	0.00804426271694598	0.0357522787419821	0.0480137069039173	0.0193249098627847	0.077015539856431	0.0695822149141188	0.111419003803019	0.0793554548567453	0.0189607723765725	0.226580193088728	0.0480121530292975	0.10838805456537	0.00955285046138558	0.0188933824758485	0.0188933824758485	0.0188933824758485	0.0211722873336408	0.162716875252587	0.110802393645217	0.00864949777712799	0.00864949777712799	0.00864949777712799	0.00864949777712799	0.0290033889087178	0.0194517189885596	0	0.0595848936880261	0.0830379319566575	0.0830379319566576	0.0448691852366513	0.577921408626189	0.0700462846375287	0.0595848936880261	0.0320635489462738	0.0320635489462738	0.0839780305536432	0.0839780305536432	0.0128056362903775	0.0128056362903775	0.00972369432399955	0.00972369432399955	1.54585785967991	0.629835890233558	0.545857859679915	0
"C42"	0	1.39963531163013	0.0827206162133563	0.109068684065092	1.09064467489772	0.0959648893685432	0.353556382531931	0.045685766494412	0	0.145804567975277	0.0858918346542576	0.151100330641916	0.0604911241734489	0.138235677870891	0.221954938590486	0.161557012934318	0.173218504429719	0.185782546431719	0.223810968083645	0.0117182742762983	0.0520812190057704	0.0706553601187181	0.0279687892491073	0.111523900506719	0.0967980459503843	0.135815157443607	0.111338177114473	0.0281061140720832	0.373618547443518	0.069800233344443	0.136443445025611	0.0133172963154291	0.0257585073238094	0.0257585073238094	0.0257585073238094	0.0332573703162262	0.313546068231964	0.141707007079507	0.0128837751981386	0.0128837751981386	0.0128837751981386	0.0128837751981386	0.0386446226814065	0.0252159645963878	0	0.0525774436827388	0.0883227700594765	0.0883227700594765	0.0385000968517884	0.339394925445913	0.0628413345989721	0.0525774436827388	0.0244769803291337	0.0244769803291337	0.19631604148159	0.19631604148159	0.0140231165226547	0.0140231165226547	0.0106355077988601	0.0106355077988601	0.314917945116779	1.51123398659837	0.314917945116779	0
"C43"	0	2.42603493191073	0.0756287336311076	0.0995993933696026	0.466544614186906	0.0804529310991627	0.463140151446177	0.0515113502562596	0	0.0972802466456006	0.0576633185141866	0.101084504766651	0.0368794561899188	0.103783689049588	0.159214174356426	0.108591554918072	0.116776052995622	0.125418240540895	0.159194498669303	0.00804426271694598	0.0357522787419821	0.0480137069039173	0.0193249098627847	0.077015539856431	0.0695822149141188	0.111419003803019	0.0793554548567453	0.0189607723765725	0.226580193088728	0.0480121530292975	0.10838805456537	0.00955285046138558	0.0188933824758485	0.0188933824758485	0.0188933824758485	0.0211722873336408	0.162716875252587	0.110802393645217	0.00864949777712799	0.00864949777712799	0.00864949777712799	0.00864949777712799	0.0290033889087178	0.0194517189885596	0	0.0595848936880261	0.0830379319566575	0.0830379319566575	0.0448691852366513	0.577921408626189	0.0700462846375287	0.0595848936880261	0.0320635489462738	0.0320635489462738	0.0839780305536432	0.0839780305536432	0.0128056362903775	0.0128056362903775	0.00972369432399955	0.00972369432399955	0.545857859679915	0.629835890233558	1.54585785967991	0
"C44"	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684
