"Nephrosperma_vanhoutteanum"	"Gastonia_crassa"	"Erythroxylum_sechellarum"	"Paragenipa_wrightii"	"Chrysobalanus_icaco"	"Canthium_bibracteatum"	"Nepenthes_pervillei"	"Dillenia_ferruginea"	"Memecylon_eleagni"	"Apis_mellifera"	"Lasioglossum_mahense"	"Lygistorrhina_sp1_M_PL_131"	"Hemipyrellia_germana"	"Unidentified_sp2_M_PL_131"	"Eristalinus_vicarians"	"Hemipyrellia_sp1_M_PL_131"	"Neophyllomyza_approximatonervis"	"Phelsuma_sp1_M_PL_131"	"Eagris_sabadius"	"Melanostoma_annulipes"	"Polistes_olivaceus"	"Rhynchium_brunneum"	"Unidentified_sp1_M_PL_131"
"Lygistorrhina_sp1_M_PL_131"	0.365708743172109	0.256435597706806	1.02257635201328	0.304678234656054	0.245960795290469	1.39075119994691	0.594670312317937	0.312813186816963	0.243247683342623	1.00570636296547	0.607073030362799	1.48041489519343	0.200884612262317	0.446581792924398	0.0914034703968163	0.357375872207673	0.159215146525766	0.159215146525766	0.0737882385871408	0.250335215990445	0.0737882385871408	0.107040656217229	0.250335215990445
"Hemipyrellia_germana"	0.397643336890675	0.273560164525225	0.470365121163958	0.333231940751373	0.259078574745766	0.528069222224594	1.29169095459924	0.922411889099469	0.260790901262862	1.05934350562713	0.689350957585833	0.200884612262317	1.5092279385577	0.455692429658042	0.0999695822254119	0.32755683182829	0.171537800157969	0.171537800157969	0.0777235724237298	0.095052460000427	0.0777235724237298	0.232504371827863	0.095052460000427
"Unidentified_sp2_M_PL_131"	0.399521102557727	0.255629054540823	0.887256205472003	0.341915389813377	0.229796057710568	0.54493638362073	1.04390646703893	0.386305963461177	0.647575481047822	0.939610547083212	0.799400266760575	0.297721195282932	0.303794953105361	1.67894477676973	0.102574616944013	0.285991713118739	0.166580964437736	0.166580964437736	0.0689388173131705	0.0980885490517314	0.0689388173131704	0.187903164067008	0.0980885490517314
"Eristalinus_vicarians"	0.483788110915005	0.313705369387819	0.475700847326752	1.6453706420822	0.28486484172352	0.420968056361742	0.45895114796645	0.391093192722876	0.262399896776798	1.16478068615839	0.944904119595477	0.182806940793633	0.199939164450824	0.307723850832039	1.49361119262466	0.158385456779075	0.202963935772222	0.202963935772222	0.0854594525170561	0.0757742501451136	0.0854594525170561	0.0826112066339611	0.0757742501451136
"Hemipyrellia_sp1_M_PL_131"	0.323171051855438	0.240839289284583	0.48221771914476	0.263975761298458	0.239935963428303	1.3826493633339	1.25292204337283	0.340102880070605	0.211028033474287	0.98107149490684	0.457398680949192	0.357375872207673	0.32755683182829	0.428987569678109	0.0791927283895373	1.47440285320721	0.144965273452848	0.144965273452848	0.071980789028491	0.248876885400102	0.071980789028491	0.225525967807109	0.248876885400102
"Neophyllomyza_approximatonervis"	1.26059550884218	1.14216838189667	0.393547705123112	0.338273226287036	0.27937462661745	0.392593960405922	0.41276866988768	0.324131465260623	0.193388560942491	1.14233180661357	0.657928483030609	0.159215146525766	0.171537800157969	0.249871446656603	0.101481967886111	0.144965273452848	1.62628450405849	0.626284504058491	0.0838123879852349	0.070666912873066	0.0838123879852349	0.0742983605797824	0.070666912873066
"Phelsuma_sp1_M_PL_131"	1.26059550884218	1.14216838189667	0.393547705123112	0.338273226287036	0.27937462661745	0.392593960405922	0.41276866988768	0.324131465260623	0.193388560942491	1.14233180661357	0.657928483030609	0.159215146525766	0.171537800157969	0.249871446656603	0.101481967886111	0.144965273452848	0.626284504058491	1.62628450405849	0.0838123879852349	0.070666912873066	0.0838123879852349	0.0742983605797824	0.070666912873066
"Eagris_sabadius"	0.358813632831593	0.289639028611205	0.33640568476845	0.28486484172352	2.25821028312561	0.399362211674335	0.400424333086676	0.277902549639527	0.131219539802241	1.23357093544695	0.384303356779932	0.147576477174282	0.15544714484746	0.206816451939511	0.0854594525170561	0.143961578056982	0.16762477597047	0.16762477597047	1.67746308493768	0.0718851981013803	0.677463084937684	0.0720763799556016	0.0718851981013803
"Melanostoma_annulipes"	0.311584451857962	0.237424413593635	0.497965397224401	0.252580833817045	0.239617327004601	2.15904565336333	0.606253073304476	0.269931222686827	0.162439732410885	0.979768625974369	0.412000212579592	0.500670431980889	0.190104920000854	0.294265647155194	0.0757742501451136	0.497753770800205	0.141333825746132	0.141333825746132	0.0718851981013803	1.3886282176054	0.0718851981013803	0.109125553194806	0.388628217605399
"Polistes_olivaceus"	0.358813632831593	0.289639028611205	0.33640568476845	0.28486484172352	2.25821028312561	0.399362211674335	0.400424333086676	0.277902549639527	0.131219539802241	1.23357093544695	0.384303356779932	0.147576477174282	0.15544714484746	0.206816451939511	0.0854594525170561	0.143961578056982	0.16762477597047	0.16762477597047	0.677463084937684	0.0718851981013803	1.67746308493768	0.0720763799556016	0.0718851981013803
"Rhynchium_brunneum"	0.334757651852914	0.244254164975531	0.466470041065118	0.27537068877987	0.240254599852005	0.606253073304477	1.89959101344117	0.410274537454382	0.25961633453769	0.982374363839311	0.502797149318793	0.214081312434457	0.465008743655726	0.563709492201023	0.0826112066339611	0.451051935614217	0.148596721159565	0.148596721159565	0.0720763799556016	0.109125553194806	0.0720763799556016	1.34192638241941	0.109125553194806
"Unidentified_sp1_M_PL_131"	0.311584451857962	0.237424413593635	0.497965397224401	0.252580833817045	0.239617327004601	2.15904565336333	0.606253073304476	0.269931222686827	0.162439732410885	0.979768625974369	0.412000212579592	0.500670431980889	0.190104920000854	0.294265647155194	0.0757742501451136	0.497753770800205	0.141333825746132	0.141333825746132	0.0718851981013803	0.388628217605399	0.0718851981013803	0.109125553194806	1.3886282176054
