"Ilex_anomala"	"Cheirodendron_platyphyllum"	"Cheirodendron_trigynum"	"Dubautia_paleata"	"Dubautia_raillardioides"	"Clermontia_faurieri"	"Dryopteris"	"Elaphoglossum"	"Elaeocarpus_bifidus"	"Styphelia_tameiameiae"	"Vaccinium_calycinum"	"Vaccinium_dentatum"	"Dicranopteris_linearis"	"Scaevola_glabra"	"Broussaisia_arguta"	"Myrsine_wawraea"	"Metrosideros_polymorpha"	"Peperomia_hesperomannii"	"Coprosma_kauensis"	"Hedyotis_terminalis"	"Psychotria"	"Coprosoma_elliptica"	"Melicope_clusiifolia"	"Wilkstroemia_oahuensis"	"Hedychium_gardinerianum"	"Rubus_argutus"	"Croesia_zimmermani"	"Schreckensteinia_festaliella"	"Scotorythra_apicalis"	"Spheterista_pleonectes"	"Udea_ommatias"	"Leaf_miner_sp._3"	"Thyrocopa_complex"	"Amakua_omaomao"	"Carposina_sp._3"	"Haliophyle_euclidias"	"Scotorythra_hecataea"	"Eupithecia_orichloris"	"Udea_pyranthes"	"Eupithecia_rhodopyra"	"Udea_constricta"	"Carposina_graminis"	"Eccoptocera_sp._1"	"Eupithecia_monticolans"	"Scotorythra_complex"	"Unkn_code"	"Leaf_miner_sp._4"	"Fletcherana_leucoxyla"	"Hyles_calida"	"Paralopostega_sp._1"	"Agrotis_hephaestaea"
"Vaccinium_dentatum"	0	0	0.191125640432203	0.20449287146185	0.333982688550417	0.28101590820673	0.0666920556674062	0.195959373442502	0.129267317775096	0.260717165376044	0.32763256529056	1.1292673177751	0.15013921912896	0.217255996260665	0.129267317775096	0.0610562129494165	0.321000111971535	0.190323530724512	0.0461756516380241	0	0.0610562129494165	0.339191515118819	0.217255996260666	0	0.129267317775096	0.28101590820673	0.084304772462019	0.084304772462019	0	0	0.167167897081676	0.0751461049238437	0.206194408857023	0.084304772462019	0.084304772462019	0.148204568149791	0.0782151496128133	0.073717327190376	0.0737173271903759	0.045041765738688	0.0977651983172994	0.0722250251935955	0.145942352383971	0.407041419662777	2.44171600241848	0.106096238460075	0	0.102612559195609	0.0610544727213875	0.0977651983172996	0
"Dicranopteris_linearis"	0	0	0.33101777632519	0.12783461678557	0.512609387754783	0.108796535600696	0.025820120487146	0.075866526863466	0.05004640637632	0.135534543828396	0.134511439197891	0.05004640637632	2.24092040523913	0.0841116073551597	0.05004640637632	0.0488938106184089	0.161665350396431	0.0989402169947289	0.0880273465015305	0	0.0488938106184089	0.646620631708774	0.0841116073551599	0	0.05004640637632	0.108796535600696	0.0326389606802087	0.0326389606802087	0	0	0.172862689798333	0.115337112244826	0.9365712331629	0.0326389606802087	0.0326389606802087	0.0573780455269911	0.0406603631485187	0.0302650738195255	0.0302650738195255	0.672276121571738	0.0378502233098219	0.0363747038391971	0.0666397776587226	0.325958737456059	0.94532100933049	0.788667835279317	0	0.195616325558957	0.116391713707579	0.0378502233098219	0
"Scaevola_glabra"	0	0	0.160609781875801	0.171842749127605	0.280657721470938	0.236147822022462	0.0560437442583245	0.164671742388657	0.108627998130333	0.219090054937852	0.275321483437445	0.108627998130333	0.12616741103274	1.86324033299216	0.108627998130333	0.0513077419742996	0.269747993253391	0.159935740104632	0.0388030686033816	0	0.0513077419742996	0.28503488665447	0.182568064084593	0	0.108627998130333	0.236147822022462	0.0708443466067387	0.0708443466067387	0	0	0.140477224438383	0.0631479873309611	0.173272612484893	0.0708443466067387	0.0708443466067387	0.124541653907388	0.0657270164813557	0.0619473337734252	0.0619473337734252	0.0378502233098219	0.83845814984647	0.060693298482013	0.122640632255438	0.342051613161997	2.05186218690628	0.0891565029076265	0	0.0862290413408481	0.0513062795978046	0.0821556288380669	0
"Broussaisia_arguta"	0	0	0.191125640432203	0.20449287146185	0.333982688550417	0.28101590820673	0.0666920556674062	0.195959373442502	0.129267317775096	0.260717165376044	0.32763256529056	0.129267317775096	0.15013921912896	0.217255996260665	1.1292673177751	0.0610562129494165	0.321000111971535	0.190323530724512	0.0461756516380241	0	0.0610562129494165	0.339191515118819	0.217255996260666	0	0.129267317775096	0.28101590820673	0.084304772462019	0.084304772462019	0	0	0.167167897081676	0.0751461049238437	0.206194408857023	0.084304772462019	0.084304772462019	0.148204568149791	0.0782151496128133	0.073717327190376	0.0737173271903759	0.045041765738688	0.0977651983172994	0.0722250251935955	0.145942352383971	0.407041419662777	2.44171600241848	0.106096238460075	0	0.102612559195609	0.0610544727213875	0.0977651983172996	0
"Myrsine_wawraea"	0	0	0.0991949659220802	0.0982763241488844	0.171053388240186	0.132730897716123	0.0315003391649856	0.0925565521144021	0.0610562129494165	0.488809774987261	0.235785256243769	0.0610562129494165	0.146681431855227	0.102615483948599	0.0610562129494165	1.29577492279128	0.546792664898215	0.356831135740701	0.0825826873633547	0	0.295774922791284	0.606625913348099	0.102615483948599	0	0.0610562129494165	0.132730897716123	0.0398192693148368	0.0398192693148368	0	0	0.0827113582210397	0.0384870123540418	0.127129176575546	0.0398192693148368	0.0398192693148368	0.070000753699968	0.146642932496178	0.053051682654848	0.053051682654848	0.044004429556568	0.0461769677768696	0.123028349602098	0.176080032256946	1.97183281860856	1.15328402237787	0.153197093959226	0	0.183517083029677	0.109192664402658	0.0461769677768697	0
"Metrosideros_polymorpha"	0	0	0.121953972645113	0.12757573515104	0.21226292138341	0.174456582593226	0.0414028806842267	0.121652908677111	0.0802500279928839	0.297189307147175	0.536966538265477	0.0802500279928839	0.121249012797324	0.134873996626696	0.0802500279928839	0.136698166224554	1.8259476570439	0.216948194217438	0.0511583495162654	0	0.136698166224554	0.375792814347876	0.134873996626696	0	0.0802500279928839	0.174456582593226	0.0523369747779677	0.0523369747779677	0	0	0.105168238129235	0.0477591573112672	0.139013148840765	0.0523369747779677	0.0523369747779677	0.0920064015205038	0.0891567921441525	0.120817471109732	0.120817471109732	0.0363747038391971	0.060693298482013	0.410838222834878	0.531655693944611	0.911321108163692	1.51583386208781	0.104017410421815	0	0.113685221147256	0.0676427065826176	0.0606932984820131	0
"Peperomia_hesperomannii"	0	0	0.145160303177142	0.151384597805367	0.252518038395301	0.206873402961426	0.0490961974161959	0.144257962778452	0.0951617653622562	0.374763470181653	0.281708910767164	0.0951617653622562	0.148410325492093	0.159935740104632	0.0951617653622562	0.17841556787035	0.433896388434875	1.27357733323261	0.0643791695006894	0	0.17841556787035	0.472908714233459	0.159935740104633	0	0.0951617653622562	0.206873402961426	0.0620620208884279	0.0620620208884279	0	0	0.124939627651358	0.0568165586389427	0.166661792716284	0.0620620208884279	0.0620620208884279	0.10910266092488	0.112429041054496	0.063384504922612	0.0633845049226119	0.044523097647628	0.0719710830470845	0.097626687397847	0.161011192320459	1.18943711913567	1.79750001239817	0.129646666209651	0	0.143064821112643	0.0851235685620227	0.0719710830470847	0
"Coprosma_kauensis"	0	0	0.093052548670316	0.0777389100283425	0.156258065279792	0.100381851387009	0.0238231068960507	0.0699987585340748	0.0461756516380241	0.176381286303259	0.135483105199213	0.0461756516380241	0.264082039504592	0.0776061372067633	0.0461756516380241	0.0825826873633547	0.204633398065062	0.128758339001379	1.86596960751755	0	0.0825826873633547	1.36113477127087	0.0776061372067633	0	0.0461756516380241	0.100381851387009	0.0301145554161027	0.0301145554161027	0	0	0.0701405742007074	0.0351580646879533	0.156256323440973	0.0301145554161027	0.0301145554161027	0.0529402375467793	0.0529143858909776	0.030483698669823	0.030483698669823	0.0792246118513775	0.0349227617430435	0.0460425145646389	0.0765262132344619	0.550551249089032	0.872206753162678	0.324228870680133	0	1.92437690559455	0.245004258828756	0.0349227617430436	0
"Hedyotis_terminalis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0
"Psychotria"	0	0	0.0991949659220802	0.0982763241488844	0.171053388240186	0.132730897716123	0.0315003391649856	0.0925565521144021	0.0610562129494165	0.488809774987261	0.235785256243769	0.0610562129494165	0.146681431855227	0.102615483948599	0.0610562129494165	0.295774922791284	0.546792664898215	0.356831135740701	0.0825826873633547	0	1.29577492279128	0.606625913348099	0.102615483948599	0	0.0610562129494165	0.132730897716123	0.0398192693148368	0.0398192693148368	0	0	0.0827113582210397	0.0384870123540418	0.127129176575546	0.0398192693148368	0.0398192693148368	0.070000753699968	0.146642932496178	0.053051682654848	0.053051682654848	0.044004429556568	0.0461769677768696	0.123028349602098	0.176080032256946	1.97183281860856	1.15328402237787	0.153197093959226	0	0.183517083029677	0.109192664402658	0.0461769677768697	0
"Coprosoma_elliptica"	0	0	0.136706830762563	0.114209015967565	0.229564318127102	0.147474571790791	0.0349993792670374	0.102837682290801	0.0678383030237638	0.259128062593676	0.199043080477857	0.0678383030237638	0.387972379025264	0.114013954661788	0.0678383030237638	0.12132518266962	0.300634251478301	0.189163485693384	0.272226954254173	0	0.12132518266962	1.99969182445967	0.114013954661788	0	0.0678383030237638	0.147474571790791	0.0442423715372373	0.0442423715372373	0	0	0.103046028764002	0.051651971578598	0.229561759129331	0.0442423715372373	0.0442423715372373	0.0777763983711942	0.0777384187781029	0.0447846931075178	0.0447846931075178	0.116391713707579	0.0513062795978046	0.0676427065826176	0.112427399690135	0.808834551130799	1.28139016822665	0.476336242110319	0	0.604948787231496	0.35994452840274	0.0513062795978047	0
"Melicope_clusiifolia"	0	0	0.160609781875801	0.171842749127605	0.280657721470938	0.236147822022462	0.0560437442583245	0.164671742388657	0.108627998130333	0.219090054937852	0.275321483437445	0.108627998130333	0.12616741103274	0.182568064084593	0.108627998130333	0.0513077419742996	0.269747993253391	0.159935740104632	0.0388030686033816	0	0.0513077419742996	0.28503488665447	1.86324033299216	0	0.108627998130333	0.236147822022462	0.0708443466067387	0.0708443466067387	0	0	0.140477224438383	0.0631479873309611	0.173272612484893	0.0708443466067387	0.0708443466067387	0.124541653907388	0.0657270164813557	0.0619473337734252	0.0619473337734252	0.0378502233098219	0.0821556288380667	0.060693298482013	0.122640632255438	0.342051613161997	2.05186218690628	0.0891565029076265	0	0.0862290413408481	0.0513062795978046	0.83845814984647	0
"Wilkstroemia_oahuensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316
"Hedychium_gardinerianum"	0	0	0.191125640432203	0.20449287146185	0.333982688550417	0.28101590820673	0.0666920556674062	0.195959373442502	0.129267317775096	0.260717165376044	0.32763256529056	0.129267317775096	0.15013921912896	0.217255996260665	0.129267317775096	0.0610562129494165	0.321000111971535	0.190323530724512	0.0461756516380241	0	0.0610562129494165	0.339191515118819	0.217255996260666	0	1.1292673177751	0.28101590820673	0.084304772462019	0.084304772462019	0	0	0.167167897081676	0.0751461049238437	0.206194408857023	0.084304772462019	0.084304772462019	0.148204568149791	0.0782151496128133	0.073717327190376	0.0737173271903759	0.045041765738688	0.0977651983172994	0.0722250251935955	0.145942352383971	0.407041419662777	2.44171600241848	0.106096238460075	0	0.102612559195609	0.0610544727213875	0.0977651983172996	0
"Rubus_argutus"	0	0	0.138496840892901	0.148183240189747	0.242016440978563	0.203634716091833	0.0483275765705842	0.141999545972828	0.0936719694022434	0.188925482156554	0.237414902384464	0.0936719694022434	0.108796535600696	0.157431881348308	0.0936719694022434	0.0442436325720409	0.232608776790968	0.137915601974284	0.033460617129003	0	0.0442436325720409	0.245790952984652	0.157431881348308	0	0.0936719694022434	2.37754775957009	0.713264327871028	0.713264327871028	0	0	0.121136157305563	0.0544536992201766	0.149416238302191	0.06109041482755	0.06109041482755	0.107394614601298	0.0566776446469662	0.0534183530365043	0.0534183530365043	0.0326389606802087	0.0708443466067387	0.0523369747779678	0.105755327814472	0.294957550480273	1.76935942204238	0.076881332217446	0	0.07435692695334	0.0442423715372373	0.0708443466067389	0
"Croesia_zimmermani"	0	0	0.124647156803611	0.133364916170772	0.217814796880706	0.18327124448265	0.0434948189135258	0.127799591375545	0.0843047724620191	0.170032933940899	0.213673412146017	0.0843047724620191	0.0979168820406261	0.141688693213477	0.0843047724620191	0.0398192693148369	0.209347899111871	0.124124041776856	0.0301145554161027	0	0.0398192693148369	0.221211857686187	0.141688693213478	0	0.0843047724620191	2.13979298361309	1.64193789508393	0.641937895083926	0	0	0.109022541575006	0.0490083292981589	0.134474614471972	0.054981373344795	0.054981373344795	0.0966551531411684	0.0510098801822696	0.0480765177328539	0.0480765177328539	0.0293750646121879	0.0637599119460649	0.047103277300171	0.0951797950330249	0.265461795432246	1.59242347983814	0.0691931989957014	0	0.066921234258006	0.0398181343835136	0.063759911946065	0
"Schreckensteinia_festaliella"	0	0	0.124647156803611	0.133364916170772	0.217814796880706	0.18327124448265	0.0434948189135258	0.127799591375545	0.0843047724620191	0.170032933940899	0.213673412146017	0.0843047724620191	0.0979168820406262	0.141688693213477	0.0843047724620191	0.0398192693148369	0.209347899111871	0.124124041776856	0.0301145554161027	0	0.0398192693148369	0.221211857686187	0.141688693213478	0	0.0843047724620191	2.13979298361309	0.641937895083925	1.64193789508393	0	0	0.109022541575006	0.0490083292981589	0.134474614471972	0.054981373344795	0.054981373344795	0.0966551531411684	0.0510098801822696	0.0480765177328539	0.0480765177328539	0.0293750646121879	0.0637599119460649	0.047103277300171	0.0951797950330249	0.265461795432246	1.59242347983814	0.0691931989957014	0	0.066921234258006	0.0398181343835136	0.063759911946065	0
"Scotorythra_apicalis"	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Spheterista_pleonectes"	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Udea_ommatias"	0	0	0.21699707836114	0.82101196265705	1.19677127583367	0.181704235958344	0.0431229288650184	0.126706877405857	0.0835839485408382	0.171150174864874	0.212416236480017	0.0835839485408382	0.259294034697499	0.140477224438383	0.0835839485408382	0.0413556791105199	0.21033647625847	0.124939627651358	0.0350702871003537	0	0.0413556791105199	0.257615071910005	0.140477224438384	0	0.0835839485408382	0.181704235958344	0.0545112707875031	0.0545112707875031	0	0	1.63872892025825	0.269273537062576	0.444710432734338	0.0545112707875031	0.0545112707875031	0.095828730811152	0.0513450524594622	0.0477936532080038	0.0477936532080038	0.0777882104092497	0.0632147509972726	0.0473257071581558	0.0951193603661595	0.275704527403466	1.5788079168825	0.124158923353051	0	0.0779339713341193	0.046370712943801	0.0632147509972727	0
"Leaf_miner_sp._3"	0	0	0.260103801791526	0.317492288280162	1.75855797510702	0.16336109766053	0.0387696464893716	0.113915751413215	0.0751461049238437	0.155661804490254	0.191369242804875	0.0751461049238437	0.346011336734479	0.126295974661922	0.0751461049238437	0.0384870123540418	0.191036629245069	0.113633117277886	0.0351580646879533	0	0.0384870123540418	0.25825985789299	0.126295974661922	0	0.0751461049238437	0.16336109766053	0.0490083292981589	0.0490083292981589	0	0	0.538547074125151	1.39567554439908	0.616525656225609	0.0490083292981589	0.0490083292981589	0.0861547699763814	0.0466985413470763	0.0430580796310968	0.0430580796310968	0.103803401020344	0.056833188597865	0.0429832415801405	0.0860413212112373	0.256580082360279	1.41942642633927	0.150290175441082	0	0.0781290326398962	0.0464867744207382	0.0568331885978651	0
"Thyrocopa_complex"	0	0	0.595000515868473	0.202144599439309	0.913371342556458	0.149416238302191	0.0354601849626728	0.10419165458168	0.0687314696190077	0.152202550425831	0.177211634860782	0.0687314696190077	0.9365712331629	0.115515074989929	0.0687314696190077	0.0423763921918486	0.18535086512102	0.111107861810856	0.052085441146991	0	0.0423763921918486	0.382602931882218	0.115515074989929	0	0.0687314696190077	0.149416238302191	0.0448248714906572	0.0448248714906572	0	0	0.296473621822892	0.205508552075203	1.75423015416489	0.0448248714906572	0.0448248714906572	0.0788004110281617	0.0456607651277492	0.0398726178436759	0.0398726178436759	0.28097136994887	0.051981783745468	0.0417039446522296	0.0815765624959055	0.282509281278991	1.29826109280348	0.349839897687669	0	0.115745424771091	0.0688685277387992	0.0519817837454681	0
"Amakua_omaomao"	0	0	0.124647156803611	0.133364916170772	0.217814796880706	2.13979298361309	0.0434948189135258	0.127799591375545	0.0843047724620191	0.170032933940899	0.213673412146017	0.0843047724620191	0.0979168820406261	0.141688693213477	0.0843047724620191	0.0398192693148369	0.209347899111871	0.124124041776856	0.0301145554161027	0	0.0398192693148369	0.221211857686187	0.141688693213478	0	0.0843047724620191	0.18327124448265	0.054981373344795	0.054981373344795	0	0	0.109022541575006	0.0490083292981589	0.134474614471972	1.64193789508393	0.641937895083926	0.0966551531411684	0.0510098801822696	0.0480765177328539	0.0480765177328539	0.0293750646121879	0.0637599119460649	0.047103277300171	0.0951797950330249	0.265461795432246	1.59242347983814	0.0691931989957014	0	0.066921234258006	0.0398181343835136	0.063759911946065	0
"Carposina_sp._3"	0	0	0.124647156803611	0.133364916170772	0.217814796880706	2.13979298361309	0.0434948189135258	0.127799591375545	0.0843047724620191	0.170032933940899	0.213673412146017	0.0843047724620191	0.0979168820406262	0.141688693213477	0.0843047724620191	0.0398192693148369	0.209347899111871	0.124124041776856	0.0301145554161027	0	0.0398192693148369	0.221211857686187	0.141688693213478	0	0.0843047724620191	0.18327124448265	0.054981373344795	0.054981373344795	0	0	0.109022541575006	0.0490083292981589	0.134474614471972	0.641937895083925	1.64193789508393	0.0966551531411684	0.0510098801822696	0.0480765177328539	0.0480765177328539	0.0293750646121879	0.0637599119460649	0.047103277300171	0.0951797950330249	0.265461795432246	1.59242347983814	0.0691931989957014	0	0.066921234258006	0.0398181343835136	0.063759911946065	0
"Haliophyle_euclidias"	0	0	0.109562469037568	0.117225212939914	0.191455044391959	0.161091921901947	1.18472793000042	1.25883021407532	0.0741022840748957	0.149455699897096	0.187814846344907	0.0741022840748957	0.0860670682904867	0.124541653907388	0.0741022840748957	0.035000376849984	0.184012803041008	0.10910266092488	0.0264701187733896	0	0.035000376849984	0.194440995927986	0.124541653907388	0	0.0741022840748957	0.161091921901947	0.0483275765705842	0.0483275765705842	0	0	0.095828730811152	0.0430773849881907	0.118200616542242	0.0483275765705842	0.0483275765705842	2.63272873333428	0.0448367099691287	0.0422583404276041	0.042258340427604	0.025820120487146	0.0560437442583245	0.0414028806842267	0.0836612211118308	0.23333584566656	1.39970981030359	0.0608194997541834	0	0.0588224861630881	0.0349993792670374	0.0560437442583246	0
