"R1"	"R2"	"R3"	"R4"	"R5"	"R6"	"R7"	"R8"	"R9"	"R10"	"R11"	"R12"	"R13"	"R14"	"R15"	"R16"	"R17"	"R18"	"R19"	"R20"	"R21"	"R22"	"R23"	"R24"	"C1"	"C2"	"C3"	"C4"	"C5"	"C6"	"C7"	"C8"	"C9"	"C10"	"C11"	"C12"	"C13"	"C14"	"C15"	"C16"	"C17"	"C18"	"C19"	"C20"	"C21"	"C22"	"C23"
"C11"	0.0208975145201932	0.0424137327521737	0.0592068448485058	0.0853969810405054	0.0602902301554061	0.0946567437335526	0.0798962874912895	0.0895861246590054	0.102215531821412	0.099574508711829	0.143841789123311	0.151409368708653	0.375588220518175	0.140796822624236	0.149914219664076	0.136645329644052	0.128637063323473	0.394430634817111	0.411733115762451	0.215115303662537	0.231414456901159	0.506480549529606	0.586882716551164	0.429818014699283	0.471263697246375	0.388726061116814	0.309827592049599	0.267598072245735	0.227946996281249	0.286434603660004	0.334314153353691	0.227908553835164	0.144730665720836	0.142741712974947	1.3394153310326	0.217332524035888	0.146882113089608	0.115966091703487	0.154562563414657	0.0826712613897044	0.0552888399872801	0.0516000443351979	0.118238049041007	0.0464389211559849	0.0528194444896047	0.0528194444896047	0.027631158087811
"C12"	0.0347284113921368	0.033933934489047	0.0681490838692012	0.0703373027166126	0.0572079787305308	0.0971290855082043	0.101284704288905	0.0912918312779856	0.113419792435209	0.100974201187059	0.156429312580557	0.358424443554799	0.134975637532178	0.128613703169941	0.141934427741141	0.128187004894757	0.130684807071283	0.393407579701996	0.175447235260208	0.456061570835345	0.232606659276702	0.489336946654703	0.327985915547745	0.714290535546913	0.377043716544966	0.338847046077474	0.315270336968287	0.283357951843346	0.199740683595461	0.353585727232947	0.283137308436621	0.22010287216438	0.192707893134781	0.19678239297085	0.217332524035888	1.31106443560883	0.191279504814911	0.144868690753896	0.107017912031293	0.10572449067876	0.104555164963989	0.0763040885718303	0.0623047646864967	0.0771742475380819	0.0295187323992971	0.0295187323992971	0.0459186772851587
"C13"	0.0373857034751505	0.0349468175382847	0.0633532361526819	0.0707752717292704	0.0677467470180815	0.0995074878197425	0.105942775598874	0.0875249368292712	0.117829778933372	0.104532226963007	0.413693603219583	0.416656110337662	0.12239343699107	0.123976939397925	0.138568776967655	0.119897308778117	0.115965704229649	0.1905508523403	0.173169456096204	0.220291445801011	0.210576690944987	0.295975190706262	0.63663615073326	0.768945456661737	0.388297972647608	0.279757198443029	0.391937448125744	0.241229434365241	0.222078906042833	0.370384164352077	0.278665754818778	0.228821794404108	0.157898717722344	0.167790347292982	0.18360264136201	0.239099381018639	1.29355814704463	0.109549624280657	0.137899963591565	0.107793410542884	0.0777553938169559	0.0812150406079166	0.0587164981407133	0.0830793410558899	0.0572972535659934	0.0572972535659934	0.0494322079282545
"C14"	0.0209487394655156	0.0382530053328942	0.0541242612440013	0.0795837584590911	0.081257865906505	0.0845710086939323	0.0907138461860585	0.401709381174336	0.0810900088829815	0.0960823529596291	0.116172998933374	0.120239779077516	0.126298209464355	0.441558142694932	0.131090284278594	0.174100757544302	0.16674418075036	0.155657660579908	0.167521566984715	0.533588605182953	0.562151005968793	0.264092410301229	0.318420670881762	0.43087160431542	0.425033392587713	0.358922485067026	0.254509274821812	0.240305555302965	0.434053965522519	0.192442855592149	0.321461413203754	0.264899979589969	0.245269807113229	0.225289163815431	0.144957614629359	0.18108586344237	0.109549624280657	1.36074420360674	0.0865106312854556	0.0774261090168287	0.0963031380866566	0.054913042704666	0.0579124110921636	0.0465527543678125	0.0286578603793586	0.0286578603793586	0.0276988888488484
"C15"	0.0405008434431281	0.0371824877536655	0.0657880582809123	0.0733513083939153	0.0644975153991072	0.103858329571845	0.101922840945387	0.0928489271353294	0.0955108590097128	0.100709104536343	0.141555582541683	0.141266225264482	0.147229323760804	0.130393615178655	0.124593960249708	0.135260231919342	0.129571830351426	0.176745424283744	0.520027008778752	0.224271864678654	0.228039099514323	0.287804803678931	0.740895512738353	0.833017347854956	0.413138752818505	0.361559594766771	0.334083980000042	0.244954003666936	0.241804246437468	0.238065137519686	0.281313049424166	0.238710802337265	0.171292596054981	0.170315875383859	0.257604272357762	0.178363186718822	0.183866618122086	0.115347508380608	1.21383657294587	0.114313240317211	0.0823860692493598	0.0841279675028634	0.0611602389023653	0.0900018743180625	0.0666805961464518	0.0666805961464518	0.0535511152192471
"C16"	0.0448284020776084	0.0224154594534506	0.483510763963535	0.0456208920144717	0.0690682813457092	0.515206060943612	0.119697832841762	0.0785494239019399	0.129081534807772	0.129234364109924	0.130538658012244	0.117018671238638	0.111685364649568	0.0934696451955657	0.116801135591201	0.120650223346986	0.15232109641295	0.164358332119669	0.146050511156374	0.256581704729081	0.199501853915339	0.249169759274043	0.319455987725967	0.922026146435748	0.249060660593896	0.41334268629828	0.444473608696639	0.420671475151001	0.19149604814702	0.237594322145397	0.180486697696831	0.204671138138973	0.179330971042566	0.18010202945713	0.137785435649507	0.176207484464601	0.143724547390512	0.103234812022438	0.114313240317211	1.4314147714804	0.092262185736037	0.0951824592662553	0.051409462554173	0.0996186712835743	0.028751038895337	0.028751038895337	0.0592731094137267
"C17"	0.0527198205428354	0.0248060613225834	0.0785500215540678	0.0500239095556172	0.0580388537768817	0.111128168771402	0.129463603586154	0.102892378171419	0.100216922955505	0.100894356026661	0.123392660433318	0.138858094857528	0.113803762557608	0.120226572572361	0.139827259167795	0.138624732247739	0.150850708898007	0.166191970517476	0.150415201003156	0.790945983346713	0.25662411359967	0.256265894212069	0.297744993557411	1.08433606202918	0.27562290358426	0.384375822910512	0.311726028991339	0.288026962011065	0.20895972904915	0.248984416205154	0.196138819590263	0.217931434364507	0.269526876424204	0.274695116555011	0.1382220999682	0.261387912409972	0.155510787633912	0.192606276173313	0.12357910387404	0.138393278604056	1.17140037327502	0.108546399349151	0.0570669798882156	0.117155156761856	0.026797049420167	0.026797049420167	0.0697073182733045
"C18"	0.0559958251431806	0.0223296084012671	0.0700931418202227	0.0457279691943607	0.0750522789619196	0.123976169080998	0.697506134767934	0.0825371160005501	0.111485898840643	0.11193508345722	0.144169992756891	0.126488039979747	0.102635870465337	0.0945410771307392	0.162966301827884	0.110593444986247	0.115524871735387	0.141491079199258	0.136999596690031	0.268391472169079	0.22777792536787	0.251427722925472	0.305478883267847	1.15171660109307	0.248106760014079	0.301940221685423	0.509500402426408	0.212030273392061	0.187461856705502	0.258804182370176	0.18198725061295	0.22482672042781	0.188708753873101	0.383751390952388	0.129000110837995	0.190760221429576	0.162430081215833	0.109826085409332	0.126191951254295	0.142773688899383	0.108546399349151	1.28329076478636	0.0597604887659748	0.124435166984846	0.0274930994941063	0.0274930994941063	0.0740389243559833
"C19"	0.0214799180099613	0.0404091398184204	0.0484799400700511	0.0684128864497349	0.0511942689060178	0.0896566529181811	0.104530879472309	0.0990884664237305	0.0966668403432706	0.0993401463905934	0.125747329217233	0.140109440541422	0.73371413985353	0.119587314375386	0.74436891367431	0.131797069167755	0.116733611270008	0.179834427180121	0.189584084821215	0.222955871941704	0.237419634346322	0.309334318344751	0.324599979571634	0.441796832155501	0.448990442426893	0.404419687969627	0.260804259718405	0.197133081605236	0.195329889488045	0.351872363505887	0.217806918243558	0.319426923320531	0.143511764545525	0.286434630865441	0.295595122602516	0.155761911716242	0.117432996281427	0.115824822184327	0.091740358353548	0.0771141938312595	0.0570669798882156	0.0597604887659748	1.33256868704376	0.0477331511332474	0.0292139981614471	0.0292139981614471	0.0284012249242822
"C20"	0.822421717144723	0.0198777529632645	0.0684100158309566	0.0401928302888791	0.050761463743265	0.104064097848401	0.123369655126451	0.0728104612498793	0.0853548504028713	0.085752657372524	0.119474017450288	0.123229711691036	0.0909554884751733	0.0813676407086212	0.121191849894815	0.102527028463447	0.10623088925353	0.130760460851777	0.130291491233955	0.231240226894024	0.180629282448809	0.217927946662624	0.268067473423015	1.35993309584083	0.22086392181405	0.287003029817543	0.305353927890385	0.183412551414931	0.157313885199539	0.242961007803768	0.158006156977003	0.210904338867581	0.187349453134452	0.204657984412401	0.116097302889962	0.192935618845205	0.16615868211178	0.0931055087356249	0.135002811477094	0.149428006925361	0.117155156761856	0.124435166984846	0.0477331511332474	1.82760381587716	0.0241260726080714	0.0241260726080714	0.0874242704469105
"C21"	0.0217134653472642	0.0372678175915991	0.0671504627164511	0.0650600802201954	0.079942740443092	0.091084606866677	0.0875872419486921	0.111005945014817	0.10766381167261	0.123968727063625	0.145749074799952	0.143079954360985	0.137595053277082	0.132083360443372	0.122084930380225	0.13015908556011	0.134165795679159	0.17084889893988	0.199107254092182	0.193542785619004	0.207875340372788	0.276033525473345	1.50547173665731	0.446600410722743	0.414086862128879	0.264971372995362	0.387115345613376	0.321024104416149	0.32068715685809	0.215271384227079	0.21616204266686	0.293217765277597	0.139794026595671	0.134066210236994	0.264097222448024	0.147593661996485	0.229189014263973	0.114631441517434	0.200041788439355	0.086253116686011	0.053594098840334	0.0549861989882126	0.0584279963228941	0.0482521452161427	1.13549245629916	0.135492456299158	0.0287100264036049
"C22"	0.0217134653472642	0.0372678175915991	0.0671504627164511	0.0650600802201954	0.079942740443092	0.091084606866677	0.0875872419486921	0.111005945014817	0.10766381167261	0.123968727063625	0.145749074799952	0.143079954360985	0.137595053277082	0.132083360443372	0.122084930380225	0.13015908556011	0.134165795679159	0.17084889893988	0.199107254092182	0.193542785619004	0.207875340372788	0.276033525473345	1.50547173665731	0.446600410722743	0.414086862128879	0.264971372995362	0.387115345613376	0.321024104416149	0.32068715685809	0.215271384227079	0.21616204266686	0.293217765277597	0.139794026595671	0.134066210236994	0.264097222448024	0.147593661996485	0.229189014263973	0.114631441517434	0.200041788439355	0.086253116686011	0.053594098840334	0.0549861989882126	0.0584279963228941	0.0482521452161428	0.135492456299158	1.13549245629916	0.0287100264036049
"C23"	0.0786818434022194	0.0236545260262847	0.0814079188388383	0.0478294680437661	0.0604061418544854	0.123836276439597	0.146809889600477	0.0866444488873563	0.101572271979417	0.102045662273303	0.142174080765843	0.146643356912333	0.108237031285456	0.0968274924432592	0.14421830137483	0.122007163871501	0.126414758211701	0.155604948413615	0.155046874568406	0.275175870003888	0.214948846114083	0.259334256528522	0.319000293373388	1.61832038405059	0.262828066958719	0.341533605482876	0.363371174189558	0.218260936183767	0.187203523387452	0.289123599286484	0.188027326802633	0.250976163252422	0.222945849229997	0.243543001450757	0.138155790439055	0.229593386425793	0.197728831713018	0.110795555395394	0.160653345657741	0.17781932824118	0.139414636546609	0.148077848711966	0.0568024498485644	0.174848540893821	0.0287100264036049	0.0287100264036049	1.10403488183182
