"Euphorbia_obtusifolia"	"Parolinea_intermedia"	"Argyranthemum_frutescencs"	"Convolvulus_sp1_M_PL_050"	"Euphorbia_canariensis"	"Lavandula_buchii"	"Plocama_pendula"	"Echium_bonnetii"	"Periploca_laevigata"	"Ceballosia_fruticosa"	"Echium_aculeatum"	"Fagonia_albiflora"	"Lotus_sp1_M_PL_050"	"Noechamaelea_pulverulenta"	"Lasioglossum_evylaeus"	"Camponotus_rufoglaucus"	"Eucera_gracilipes"	"Sphecodes_marginatus"	"Unidentified_sp1_M_PL_050"	"Unidentified_sp2_M_PL_050"	"Amegilla_quadrifasciata"	"Amegilla_sp1_M_PL_050"	"Anthophora_orotavae"	"Hylaeus_sp1_M_PL_050"	"Unidentified_sp3_M_PL_050"	"Unidentified_sp4_M_PL_050"	"Amegilla_canifrons"	"Apis_mellifera"	"Lucilia_sp1_M_PL_050"	"Unidentified_sp5_M_PL_050"	"Unidentified_sp6_M_PL_050"	"Unidentified_sp7_M_PL_050"	"Unidentified_sp8_M_PL_050"	"Unidentified_sp9_M_PL_050"	"Anthophora_alluardii"	"Gallotia_galloti"	"Unidentified_sp10_M_PL_050"	"Unidentified_sp11_M_PL_050"	"Unidentified_sp12_M_PL_050"	"Unidentified_sp13_M_PL_050"	"Unidentified_sp14_M_PL_050"	"Unidentified_sp15_M_PL_050"	"Unidentified_sp16_M_PL_050"	"Unidentified_sp17_M_PL_050"	"Unidentified_sp18_M_PL_050"	"Unidentified_sp19_M_PL_050"	"Unidentified_sp20_M_PL_050"	"Unidentified_sp21_M_PL_050"	"Unidentified_sp22_M_PL_050"
"Lucilia_sp1_M_PL_050"	0.912060400431602	0.315919908906507	0.369512754408147	0.336924263981627	1.08438008032026	0.205646061496046	0.257142633468002	0.131860583219534	0.859523864962225	0.0528355181773709	0.0962443419049368	0.0228006821542411	0.0228006821542411	0.0691903296784239	0.345147115767111	0.538147008609964	0.177338638977431	0.18993928703465	0.259705633849089	0.396927327160347	0.0901800407550428	0.0793063582235476	0.0727180794447173	0.208849704667314	0.0894273242019757	0.363671179263614	0.0489831744652012	0.0644193875670964	1.31538562865253	0.0591041404436292	0.0540991669381633	0.170278309647114	0.0635793316550795	0.0644193875670964	0.0231351819183052	0.023734904979516	0.0482855506110848	0.0332561478967332	0.0303231837583464	0.0482855506110848	0.0482855506110848	0.0332561478967332	0.0482855506110848	0.0332561478967332	0.0482855506110848	0.0482855506110848	0.0482855506110848	0.0482855506110848	0.0482855506110848
"Unidentified_sp5_M_PL_050"	0.512355639230207	1.07432567178576	1.14501921983175	0.483963243481694	0.278224508391295	0.37132861658669	0.259282084489827	0.21765079258875	0.123572814442705	0.0760104725653113	0.0610458369991537	0.0527720197376702	0.0527720197376702	0.0285191653946747	0.412776687055978	0.22181573084747	0.410449042404102	0.273452270065514	0.292932762350526	0.189280580540675	0.108422238681597	0.173230534425462	0.168850985178085	0.0973172801796823	0.234507794844318	0.0862288507558167	0.12967384251211	0.126791685819581	0.0591041404436293	1.19095110293096	0.0777614045677426	0.0584249675062082	0.14660842169821	0.126791685819581	0.0417744693660026	0.0391771426659749	0.0271247103121874	0.103051729784858	0.0435566919133525	0.0271247103121874	0.0271247103121874	0.103051729784858	0.0271247103121874	0.103051729784858	0.0271247103121874	0.0271247103121874	0.0271247103121874	0.0271247103121874	0.0271247103121874
"Unidentified_sp6_M_PL_050"	0.554014655600934	0.505191740975129	0.404750387239951	1.16710295152914	0.252643220865684	0.367014102783427	0.268619404334956	0.176889484581228	0.11411913151455	0.734055435026604	0.0690365988769849	0.0428135460211541	0.0428135460211541	0.0377778998922649	0.353975324640216	0.293828110273172	0.332994246831199	0.587610265978581	0.240553220202216	0.11985688943922	0.1041956632824	0.187662221916905	0.114463063503904	0.0980454606470941	0.182800670205365	0.0834293545876245	0.0826229562792825	0.0816267803663903	0.0540991669381633	0.0777614045677425	1.4353642113996	0.0577525499968507	0.141466800489218	0.0816267803663903	0.0412890865631355	0.0318401072246211	0.0293301876494612	0.0364275348515956	0.105039265637622	0.0293301876494612	0.0293301876494612	0.0364275348515956	0.0293301876494612	0.0364275348515956	0.0293301876494612	0.0293301876494612	0.0293301876494612	0.0293301876494612	0.0293301876494612
"Unidentified_sp7_M_PL_050"	1.62951995499854	0.334611323289309	0.344974193543345	0.335605752424522	0.972139493980855	0.218052717148814	0.259545816445154	0.13455030625013	0.270722740330078	0.0612178495080971	0.0775139738829008	0.0229816958969911	0.0229816958969911	0.0524245916674297	0.371945740068222	0.407746824080009	0.178746523643264	0.234861346730095	0.284263881797184	0.287594690565938	0.0836312740515703	0.0821127384847557	0.0761272758915721	0.234566269039542	0.0886294852244152	0.256547013147036	0.0519082207665487	0.0663091625540802	0.170278309647114	0.0584249675062081	0.0577525499968507	1.19563439657277	0.061252195137108	0.0663091625540801	0.0245309306792416	0.0242190551250234	0.0862687034999228	0.031047677418901	0.030204517718207	0.0862687034999228	0.0862687034999228	0.031047677418901	0.0862687034999228	0.031047677418901	0.0862687034999228	0.0862687034999228	0.0862687034999228	0.0862687034999228	0.0862687034999228
"Unidentified_sp8_M_PL_050"	0.535834963329492	0.522984900821656	1.15354164438467	1.04174956044374	0.29230632697218	0.325733506165115	0.220902728735733	0.194139660177351	0.136421643869819	0.10602075566507	0.0666549880691208	0.0521859547160373	0.0521859547160373	0.0361795171971399	0.406343644861113	0.281396244866644	0.405890758902512	0.282404636299481	0.301618077275255	0.195765813002438	0.101584902906603	0.173192153587102	0.114379831979089	0.0943876044474679	0.240365882138147	0.0919470650078174	0.0794346931471655	0.0759250830139499	0.0635793316550796	0.14660842169821	0.141466800489218	0.061252195137108	1.19757620843456	0.0759250830139499	0.0366450194435754	0.0349451388319232	0.0283677333527378	0.10381874799462	0.0937574604399363	0.0283677333527378	0.0283677333527378	0.10381874799462	0.0283677333527378	0.10381874799462	0.0283677333527378	0.0283677333527378	0.0283677333527378	0.0283677333527378	0.0283677333527378
"Unidentified_sp9_M_PL_050"	0.591992313279215	1.10773874718516	0.401761284392677	0.441850749095655	0.310830160244742	0.386016391072553	0.854955984787219	0.21260931540729	0.130893309064724	0.093022695439514	0.0786171010486805	0.0415296090346558	0.0415296090346558	0.0434948361764163	0.442807334279328	0.338293170261016	0.323008070269545	0.375270961830922	0.232867415792271	0.131918672688984	0.117074216240881	0.173826581638512	0.172329690993215	0.194552560272163	0.16655825323819	0.0957601570936431	0.134060014219903	0.218876567942323	0.0644193875670964	0.126791685819581	0.0816267803663903	0.0663091625540801	0.0759250830139499	1.21887656794232	0.0434268439956622	0.0382696767733122	0.0313407695265467	0.0361585155953409	0.039766567418609	0.0313407695265467	0.0313407695265467	0.0361585155953409	0.0313407695265467	0.0361585155953409	0.0313407695265467	0.0313407695265467	0.0313407695265467	0.0313407695265467	0.0313407695265467
"Anthophora_alluardii"	0.452196687690896	0.623401074524535	0.361593291898965	0.452740473513823	0.223306993031324	1.58773486922186	0.238987636868174	0.342165460274137	0.0939925649803839	0.0929589566889491	0.116822283043335	0.0609767626926669	0.0609767626926669	0.0289882881414437	0.449415543873762	0.22546446332234	0.474263709831853	0.371991858547514	0.173357442706732	0.102753584749976	0.292779983006305	0.270372357864802	0.291215498097902	0.0849100068887093	0.124295581348249	0.0702101884790696	0.229625715248558	0.0868536879913244	0.0462703638366104	0.0835489387320052	0.0825781731262711	0.0490618613584832	0.0732900388871509	0.0868536879913244	1.17862017278746	0.0615897828493448	0.0239398246424592	0.0325433962709068	0.040746642616244	0.0239398246424592	0.0239398246424592	0.0325433962709069	0.0239398246424592	0.0325433962709069	0.0239398246424592	0.0239398246424592	0.0239398246424592	0.0239398246424592	0.0239398246424592
"Gallotia_galloti"	0.425092828362774	0.539094915143129	0.380516883861245	0.396041756848159	0.230517296064992	0.54746473643862	0.216210585081243	1.51362828540666	0.0957182851187574	0.062303236295351	0.15043645745068	0.074951082881737	0.074951082881737	0.0299146734280751	0.528910615683061	0.232669682218362	0.582952866857954	0.224314265287947	0.162436153698331	0.104221243949279	0.40173928007535	0.141341306750117	0.378150640006981	0.0808696980122333	0.113998043448284	0.0699747244017672	0.105697548633783	0.0765393535466244	0.0474698099590321	0.0783542853319499	0.0636802144492423	0.0484381102500467	0.0698902776638464	0.0765393535466244	0.0615897828493448	1.2724530913732	0.0225049144427351	0.034246519547512	0.0356437581163343	0.0225049144427351	0.0225049144427351	0.034246519547512	0.0225049144427351	0.034246519547512	0.0225049144427351	0.0225049144427351	0.0225049144427351	0.0225049144427351	0.0225049144427351
"Unidentified_sp10_M_PL_050"	2.33308784011738	0.319632228920556	0.312196586706691	0.318197487798594	0.435742150531625	0.212798441266304	0.243532074882138	0.125027302459639	0.211333819054941	0.066716891993442	0.06929747780223	0.0216354535781224	0.0216354535781224	0.0460088965733707	0.338399151843609	0.357846973348439	0.168275750052063	0.268798154059513	0.255424601526094	0.24818520909081	0.0776286040961978	0.0787293263651054	0.072596466905967	0.209067218232166	0.0828871945262484	0.220087516287207	0.0500915524632319	0.0626815390530934	0.0965711012221696	0.0542494206243749	0.0586603752989224	0.172537406999846	0.0567354667054756	0.0626815390530934	0.0239398246424592	0.0225049144427351	1.12351641506504	0.0280976928036021	0.0286377739018735	0.123516415065038	0.123516415065038	0.0280976928036021	0.123516415065038	0.0280976928036021	0.123516415065038	0.123516415065038	0.123516415065038	0.123516415065038	0.123516415065038
"Unidentified_sp11_M_PL_050"	0.530734197401374	0.521589338672164	1.81586631359791	0.491216975171436	0.302201440303999	0.289274633519172	0.19761026563185	0.190258441930622	0.144509483374518	0.0636567598616934	0.0556929342764912	0.0530469540591464	0.0530469540591464	0.0281374134036392	0.408839797836144	0.218846548694972	0.412587420460027	0.205813189968382	0.312408342172947	0.25803795682088	0.0918517362428399	0.11942841538224	0.109465407164323	0.0917368946825796	0.250312987335145	0.0946099885970685	0.0752188876168112	0.0723170311906819	0.0665122957934664	0.206103459569716	0.0728550697031913	0.062095354837802	0.207637495989241	0.0723170311906819	0.0325433962709069	0.034246519547512	0.0280976928036022	1.16342796822381	0.0442095277654293	0.0280976928036021	0.0280976928036022	0.163427968223812	0.0280976928036021	0.163427968223812	0.0280976928036021	0.0280976928036022	0.0280976928036021	0.0280976928036021	0.0280976928036021
"Unidentified_sp12_M_PL_050"	0.540935729257611	0.524380462971148	0.491216975171436	1.59228214571604	0.28241121364036	0.362192378811058	0.244195191839615	0.198020878424079	0.128333804365121	0.148384751468447	0.0776170418617504	0.0513249553729282	0.0513249553729282	0.0442216209906406	0.403847491886083	0.343945941038316	0.399194097344997	0.35899608263058	0.290827812377562	0.133493669183995	0.111318069570366	0.226955891791963	0.119294256793854	0.0970383142123563	0.230418776941148	0.0892841414185663	0.0836504986775197	0.079533134837218	0.0606463675166928	0.0871133838267049	0.210078531275244	0.060409035436414	0.187514920879872	0.079533134837218	0.040746642616244	0.0356437581163343	0.0286377739018735	0.0442095277654292	1.14330539311444	0.0286377739018735	0.0286377739018735	0.0442095277654292	0.0286377739018735	0.0442095277654293	0.0286377739018735	0.0286377739018735	0.0286377739018735	0.0286377739018735	0.0286377739018735
"Unidentified_sp13_M_PL_050"	2.33308784011738	0.319632228920556	0.31219658670669	0.318197487798594	0.435742150531625	0.212798441266304	0.243532074882138	0.125027302459639	0.211333819054941	0.066716891993442	0.0692974778022301	0.0216354535781224	0.0216354535781224	0.0460088965733707	0.338399151843609	0.357846973348439	0.168275750052063	0.268798154059513	0.255424601526094	0.24818520909081	0.0776286040961978	0.0787293263651054	0.072596466905967	0.209067218232166	0.0828871945262484	0.220087516287207	0.0500915524632319	0.0626815390530934	0.0965711012221696	0.0542494206243749	0.0586603752989224	0.172537406999846	0.0567354667054756	0.0626815390530934	0.0239398246424592	0.0225049144427351	0.123516415065038	0.0280976928036021	0.0286377739018735	1.12351641506504	0.123516415065038	0.0280976928036021	0.123516415065038	0.0280976928036021	0.123516415065038	0.123516415065038	0.123516415065038	0.123516415065038	0.123516415065038
"Unidentified_sp14_M_PL_050"	2.33308784011738	0.319632228920556	0.312196586706691	0.318197487798594	0.435742150531625	0.212798441266304	0.243532074882137	0.125027302459639	0.211333819054941	0.066716891993442	0.06929747780223	0.0216354535781224	0.0216354535781224	0.0460088965733707	0.338399151843609	0.357846973348439	0.168275750052063	0.268798154059513	0.255424601526094	0.24818520909081	0.0776286040961978	0.0787293263651054	0.072596466905967	0.209067218232166	0.0828871945262484	0.220087516287207	0.0500915524632319	0.0626815390530933	0.0965711012221696	0.0542494206243749	0.0586603752989224	0.172537406999846	0.0567354667054756	0.0626815390530933	0.0239398246424592	0.0225049144427351	0.123516415065038	0.0280976928036021	0.0286377739018735	0.123516415065038	1.12351641506504	0.0280976928036021	0.123516415065038	0.0280976928036022	0.123516415065038	0.123516415065038	0.123516415065038	0.123516415065038	0.123516415065038
"Unidentified_sp15_M_PL_050"	0.530734197401374	0.521589338672164	1.81586631359791	0.491216975171436	0.302201440303999	0.289274633519172	0.19761026563185	0.190258441930622	0.144509483374518	0.0636567598616934	0.0556929342764912	0.0530469540591464	0.0530469540591464	0.0281374134036392	0.408839797836144	0.218846548694972	0.412587420460027	0.205813189968382	0.312408342172947	0.25803795682088	0.0918517362428399	0.11942841538224	0.109465407164323	0.0917368946825796	0.250312987335145	0.0946099885970685	0.0752188876168112	0.0723170311906819	0.0665122957934664	0.206103459569716	0.0728550697031912	0.062095354837802	0.207637495989241	0.0723170311906819	0.0325433962709069	0.034246519547512	0.0280976928036022	0.163427968223812	0.0442095277654292	0.0280976928036022	0.0280976928036022	1.16342796822381	0.0280976928036022	0.163427968223812	0.0280976928036021	0.0280976928036022	0.0280976928036021	0.0280976928036022	0.0280976928036021
"Unidentified_sp16_M_PL_050"	2.33308784011738	0.319632228920556	0.31219658670669	0.318197487798594	0.435742150531625	0.212798441266304	0.243532074882138	0.125027302459639	0.211333819054941	0.066716891993442	0.06929747780223	0.0216354535781224	0.0216354535781224	0.0460088965733707	0.338399151843609	0.357846973348439	0.168275750052063	0.268798154059513	0.255424601526094	0.24818520909081	0.0776286040961978	0.0787293263651054	0.0725964669059671	0.209067218232166	0.0828871945262484	0.220087516287207	0.0500915524632319	0.0626815390530933	0.0965711012221696	0.0542494206243749	0.0586603752989224	0.172537406999846	0.0567354667054756	0.0626815390530933	0.0239398246424592	0.0225049144427351	0.123516415065038	0.0280976928036021	0.0286377739018735	0.123516415065038	0.123516415065038	0.0280976928036021	1.12351641506504	0.0280976928036022	0.123516415065038	0.123516415065038	0.123516415065038	0.123516415065038	0.123516415065038
"Unidentified_sp17_M_PL_050"	0.530734197401374	0.521589338672164	1.81586631359791	0.491216975171436	0.302201440303999	0.289274633519172	0.19761026563185	0.190258441930622	0.144509483374518	0.0636567598616934	0.0556929342764912	0.0530469540591464	0.0530469540591464	0.0281374134036392	0.408839797836144	0.218846548694972	0.412587420460027	0.205813189968382	0.312408342172947	0.25803795682088	0.0918517362428399	0.11942841538224	0.109465407164323	0.0917368946825796	0.250312987335145	0.0946099885970686	0.0752188876168112	0.0723170311906819	0.0665122957934664	0.206103459569716	0.0728550697031913	0.0620953548378021	0.207637495989241	0.0723170311906819	0.0325433962709069	0.034246519547512	0.0280976928036022	0.163427968223812	0.0442095277654292	0.0280976928036022	0.0280976928036021	0.163427968223812	0.0280976928036022	1.16342796822381	0.0280976928036021	0.0280976928036022	0.0280976928036021	0.0280976928036022	0.0280976928036021
"Unidentified_sp18_M_PL_050"	2.33308784011738	0.319632228920556	0.31219658670669	0.318197487798594	0.435742150531625	0.212798441266304	0.243532074882138	0.125027302459639	0.211333819054941	0.066716891993442	0.06929747780223	0.0216354535781224	0.0216354535781224	0.0460088965733707	0.338399151843609	0.357846973348439	0.168275750052063	0.268798154059513	0.255424601526094	0.24818520909081	0.0776286040961978	0.0787293263651054	0.0725964669059671	0.209067218232166	0.0828871945262484	0.220087516287207	0.050091552463232	0.0626815390530934	0.0965711012221696	0.0542494206243749	0.0586603752989224	0.172537406999846	0.0567354667054756	0.0626815390530934	0.0239398246424592	0.0225049144427351	0.123516415065038	0.0280976928036021	0.0286377739018735	0.123516415065038	0.123516415065038	0.0280976928036021	0.123516415065038	0.0280976928036021	1.12351641506504	0.123516415065038	0.123516415065038	0.123516415065038	0.123516415065038
"Unidentified_sp19_M_PL_050"	2.33308784011738	0.319632228920556	0.31219658670669	0.318197487798594	0.435742150531625	0.212798441266304	0.243532074882138	0.125027302459639	0.211333819054941	0.066716891993442	0.06929747780223	0.0216354535781224	0.0216354535781224	0.0460088965733707	0.338399151843609	0.357846973348439	0.168275750052063	0.268798154059513	0.255424601526094	0.24818520909081	0.0776286040961978	0.0787293263651054	0.072596466905967	0.209067218232166	0.0828871945262484	0.220087516287207	0.0500915524632319	0.0626815390530934	0.0965711012221696	0.0542494206243749	0.0586603752989224	0.172537406999846	0.0567354667054756	0.0626815390530934	0.0239398246424592	0.0225049144427351	0.123516415065038	0.0280976928036021	0.0286377739018735	0.123516415065038	0.123516415065038	0.0280976928036021	0.123516415065038	0.0280976928036021	0.123516415065038	1.12351641506504	0.123516415065038	0.123516415065038	0.123516415065038
"Unidentified_sp20_M_PL_050"	2.33308784011738	0.319632228920556	0.31219658670669	0.318197487798594	0.435742150531625	0.212798441266304	0.243532074882138	0.125027302459639	0.211333819054941	0.066716891993442	0.06929747780223	0.0216354535781224	0.0216354535781224	0.0460088965733707	0.338399151843609	0.357846973348439	0.168275750052063	0.268798154059513	0.255424601526094	0.24818520909081	0.0776286040961978	0.0787293263651054	0.072596466905967	0.209067218232166	0.0828871945262484	0.220087516287207	0.0500915524632319	0.0626815390530934	0.0965711012221696	0.0542494206243749	0.0586603752989224	0.172537406999846	0.0567354667054756	0.0626815390530934	0.0239398246424592	0.0225049144427351	0.123516415065038	0.0280976928036021	0.0286377739018735	0.123516415065038	0.123516415065038	0.0280976928036021	0.123516415065038	0.0280976928036021	0.123516415065038	0.123516415065038	1.12351641506504	0.123516415065038	0.123516415065038
"Unidentified_sp21_M_PL_050"	2.33308784011738	0.319632228920555	0.31219658670669	0.318197487798594	0.435742150531625	0.212798441266304	0.243532074882138	0.125027302459639	0.211333819054941	0.066716891993442	0.06929747780223	0.0216354535781224	0.0216354535781224	0.0460088965733707	0.338399151843609	0.357846973348439	0.168275750052063	0.268798154059513	0.255424601526094	0.24818520909081	0.0776286040961978	0.0787293263651054	0.072596466905967	0.209067218232166	0.0828871945262484	0.220087516287207	0.0500915524632319	0.0626815390530934	0.0965711012221696	0.0542494206243749	0.0586603752989224	0.172537406999846	0.0567354667054756	0.0626815390530934	0.0239398246424592	0.0225049144427351	0.123516415065038	0.0280976928036021	0.0286377739018735	0.123516415065038	0.123516415065038	0.0280976928036021	0.123516415065038	0.0280976928036021	0.123516415065038	0.123516415065038	0.123516415065038	1.12351641506504	0.123516415065038
"Unidentified_sp22_M_PL_050"	2.33308784011738	0.319632228920555	0.31219658670669	0.318197487798594	0.435742150531625	0.212798441266304	0.243532074882138	0.125027302459639	0.211333819054941	0.066716891993442	0.06929747780223	0.0216354535781224	0.0216354535781224	0.0460088965733707	0.338399151843609	0.357846973348439	0.168275750052063	0.268798154059513	0.255424601526094	0.24818520909081	0.0776286040961978	0.0787293263651054	0.072596466905967	0.209067218232166	0.0828871945262484	0.220087516287207	0.0500915524632319	0.0626815390530934	0.0965711012221696	0.0542494206243749	0.0586603752989224	0.172537406999846	0.0567354667054756	0.0626815390530934	0.0239398246424592	0.0225049144427351	0.123516415065038	0.0280976928036021	0.0286377739018735	0.123516415065038	0.123516415065038	0.0280976928036021	0.123516415065038	0.0280976928036021	0.123516415065038	0.123516415065038	0.123516415065038	0.123516415065038	1.12351641506504
