"Dryas_sp1_M_PL_014"	"Salix_sp1_M_PL_014"	"Saxifraga_oppositifolia"	"Potentilla_sp1_M_PL_014"	"Lychnis_triflora"	"Papaver_sp1_M_PL_014"	"Stellaria_sp1_M_PL_014"	"Epilobium_sp1_M_PL_014"	"Lesquerella_arctica"	"Cassiope_tetragona"	"Cerastium_alpinum"	"Erysimum_sp1_M_PL_014"	"Saxifraga_tricuspidata"	"Taraxacum_sp1_M_PL_014"	"Arnica_sp1_M_PL_014"	"Draba_bellii"	"Saxifraga_hirculus"	"Braya_sp1_M_PL_014"	"Cerastium_arcticum"	"Draba_cinerea"	"Draba_oblongata"	"Erigeron_sp1_M_PL_014"	"Pedicularis_capitata"	"Pedicularis_sp1_M_PL_014"	"Polygonum_viviparum"	"Saxifraga_cernua"	"Saxifraga_flagellaris"	"Saxifraga_sp1_M_PL_014"	"Silene_sp1_M_PL_014"	"Bombus_polaris"	"Smittia_extrema"	"Carposcalis_carinata"	"Aedes_nigripes"	"Smittia_sp1_M_PL_014"	"Aedes_impiger"	"Aedes_sp1_M_PL_014"	"Boloria_sp1_M_PL_014"	"Corynoneura_scutellata"	"Cryptus_arcticus"	"Limnophyes_sp1_M_PL_014"	"Orthocladiinae_sp1_M_PL_014"	"Unidentified_sp1_M_PL_014"	"Apis_mellifera"	"Pogonomyoides_segnis"	"Protophormia_terraenovae"	"Ramphomyia_lamelliseta"	"Ramphomyia_nigrita"	"Ramphomyia_sp1_M_PL_014"	"Spilogona_melanosoma"	"Spilogona_sanctipauli"	"Spilogona_sp1_M_PL_014"	"Allopiophila_arctica"	"Amauronematus_amentorum"	"Anarta_richardsoni"	"Boreellus_atriceps"	"Chironomus_sp1_M_PL_014"	"Colias_hecla"	"Eupogonomyia_groenlandica"	"Helophilus_borealis"	"Heterotrissocladius_subpilosus"	"Hyposoter_luctus"	"Lasiestra_leucocycla"	"Olethreutes_mengelana"	"Paraphaenocladius_despectus"	"Pegomyia_sp1_M_PL_014"	"Peleteriopsis_aenea"	"Petinarctia_stylata"	"Plebeius_aquilo"	"Prosmittia_nanseni"	"Ramphomyia_filicauda"	"Smittia_polaris"	"Smittia_polymorpha"	"Spilogona_dorsata"	"Spilogona_latilamina"	"Unidentified_sp2_M_PL_014"	"Unidentified_sp3_M_PL_014"	"Unidentified_sp4_M_PL_014"	"Amauronematus_sp1_M_PL_014"	"Bombus_hyperboreus"	"Bradysia_sp1_M_PL_014"	"Brevicoryne_arctica"	"Chironomus_sp2_M_PL_014"	"Cricotopus_lestralis"	"Cricotopus_sp1_M_PL_014"	"Crymodes_exulis"	"Dolichopus_dasyops"	"Einfieldia_sp1_M_PL_014"	"Fucellia_pictipennis"	"Gynometriocnemus_sp1_M_PL_014"	"Isotoma_viridis"	"Limnophyes_globifer"	"Limnophyes_sp2_M_PL_014"	"Metriocnemus_obscuripes"	"Olethreutes_inquietana"	"Orthocladius_consobrinus"	"Orthocladus_sp1_M_PL_014"	"Phaladrodira_nigropilosa"	"Procladius_sp1_M_PL_014"	"Psectrocladius_barbatimanus"	"Pseudodiamesa_arctica"	"Rhyncaenus_sp1_M_PL_014"	"Scatophaga_nigripalpis"	"Spilogona_almquisti"	"Spilogona_deflorata"	"Spilogona_tundrae"	"Sympistris_labradoris"	"Tanytarsus_niger"	"Tipula_arctica"	"Unidentified_sp5_M_PL_014"	"Unidentified_sp6_M_PL_014"
"Saxifraga_cernua"	0.536594298173367	0.568394801941637	0.620312244853421	0.15937870462679	0.351068499607958	0.11742122538972	0.0788130857340447	0.0536216861486255	0.0952341469777948	0.0614950316252853	0.264518543798415	0.295952368053877	0.0454567001537101	0.0516275217709079	0.0706439512563525	0.236063017824751	0.0240173484006635	0.0249503092538938	0	0.161455927301389	0.161455927301389	0.00917225160730102	0.0122457050283463	0.0122457050283463	0.0298703240212654	1.16145592730139	0.0360749869269979	0.0113719496008558	0.0122457050283463	0.136063389203848	1.6145592730139	0.0898521203853724	0.0725919353756747	0.180767673285937	0.051398749998769	0.050917542482573	0.050917542482573	0.0843514534285399	0.0505419982260256	0.0856120860058146	0.186972930363967	0.0955662931632587	0.056044584695747	0.0461168797999194	0.0448562472226445	0.0948517532455473	0.0305741720243367	0.0320897238019041	0.0295243500979649	0.0461168797999194	0.120249956423326	0.0310198651069553	0.035335080890904	0.0223011292434856	0.035335080890904	0.035335080890904	0.023689564107355	0.0310198651069553	0.0310198651069554	0.0663784978250342	0.0301741325623068	0.0292155181649038	0.0223191455777658	0.085535776210177	0.0218619662673193	0.0272752574789517	0.0217252752156534	0.0310198651069553	0.035335080890904	0.0223191455777658	0.0310198651069554	0.0422082025800578	0.0271703864018648	0.0192785762290998	0.0273699039905878	0.0497409800747604	0.0203788848918136	0.0189464933980546	0.00965190350675259	0.0189464933980546	0.0171421464560031	0.0232617091820033	0.0232617091820033	0.0394952062058952	0.0665892828121224	0.0101331110229486	0.0232617091820033	0.0232617091820033	0.0189464933980546	0.00720520452019906	0.0232617091820033	0.0232617091820033	0.0232617091820033	0.0120733717089008	0.010245773868865	0.0232617091820032	0.0120733717089008	0.0232617091820033	0.0232617091820032	0.0120733717089008	0.0189464933980546	0.0232617091820033	0.0120733717089008	0.0120733717089008	0.0120733717089008	0.0120733717089008	0.0232617091820033	0.0120733717089008	0	0.0189464933980546
"Saxifraga_flagellaris"	0.416253845335504	0.431398893470168	0.324648950181435	0.181355643001067	0.173982263993922	0.0703806906633267	0.106639767357913	0.0431328824340758	0.0479041568348384	0.0415632109877519	0.0736213130424131	0.808881544914671	0.0380206610223206	0.0945981517796008	0.616289928891619	0.0621898602664944	0.0208353599110044	0.0214696641531591	0	0.0360749869269979	0.0360749869269979	0.00864011859045921	0.00901134508280792	0.00901134508280792	0.0148031127978022	0.0360749869269979	1.52063780531779	0.0106510737600918	0.00901134508280792	0.100126056475643	0.360749869269979	0.0651821819900433	0.234002057585007	0.0658107466087716	0.0491150789175214	0.0431681705239233	0.0431681705239233	0.0526704018072815	0.0473381056004082	0.0523676252774651	0.0634175064440784	0.237918903149016	0.0359060212197202	0.0327946205781488	0.0330973971079653	0.0381048425863955	0.0288003953015307	0.0414978099305009	0.0272748965434187	0.0327946205781489	1.73545935105929	0.0237456746357211	0.0215400471518526	0.017920360250071	0.0215400471518526	0.0215400471518526	0.0306502956704591	0.0237456746357211	0.0237456746357211	0.0328958062173382	0.0240413119845939	0.0179884597503198	0.0210242885701174	0.196378310721473	0.0329431612004788	0.0223335754620026	0.0171296303581825	0.0237456746357211	0.0215400471518526	0.0210242885701174	0.0237456746357211	0.0265542987474761	0.0184146574624766	0.0156163194933502	0.017177396960293	0.0312315817493848	0.0253694042818003	0.0143799631156723	0.00776391883813365	0.0143799631156723	0.00862274823027091	0.0121743356318038	0.0121743356318038	0.0195730046993162	0.181998347605801	0.0137108272317317	0.0121743356318038	0.0121743356318038	0.0143799631156723	0.00625060797330131	0.0121743356318038	0.0121743356318038	0.0121743356318038	0.00936571152004885	0.0116585770500686	0.0121743356318038	0.00936571152004884	0.0121743356318038	0.0121743356318038	0.00936571152004884	0.0143799631156723	0.0121743356318038	0.00936571152004884	0.00936571152004884	0.00936571152004884	0.00936571152004884	0.0121743356318038	0.00936571152004884	0	0.0143799631156723
"Saxifraga_sp1_M_PL_014"	0.587910899874884	0.97230106818589	0.257619959917971	0.240370351295625	0.0921917820286299	0.108518420530536	0.560771694206242	0.0797416622486863	0.0898188644730891	0.0729109893717904	0.0412140166445777	0.0525781535134448	0.0479662488155724	0.041886397361302	0.0469584275856613	0.0315654473978361	0.0288251690163027	0.444400104815109	0	0.0113719496008558	0.0113719496008558	0.0117864554684927	0.0204620810580909	0.0204620810580909	0.00784404868100738	0.0113719496008558	0.0106510737600918	1.33982456756726	0.0204620810580909	0.22735645620101	0.113719496008558	0.0954959334138824	0.147277156681744	0.0555839000624157	0.133189628406045	0.0754439097842921	0.0754439097842921	0.0724145789402549	1.51033141141005	0.0699619746855282	0.0452817590477577	0.0435442916571362	0.0584757567117731	0.0595903992073074	0.0620430034620341	0.0321618974891388	0.0392881848949756	0.035669225115944	0.037327925678223	0.0595903992073073	0.0355035792003062	0.0456380308533812	0.0228887437441088	0.0240204012306887	0.0228887437441088	0.0228887437441088	0.0226524346534778	0.0456380308533812	0.0456380308533812	0.0174312192911275	0.232390082772995	0.0293953908523409	0.0286803749733322	0.0442401201467214	0.0248768191324403	0.0882666134316728	0.0275814944519484	0.0456380308533812	0.0228887437441088	0.0286803749733322	0.0456380308533813	0.0420707841031203	0.027180363601111	0.0218755459520757	0.0269598015886598	0.0258239552043682	0.0875515975526641	0.0324100356061963	0.0143534992047635	0.0324100356061964	0.016167395605156	0.00966074849692393	0.00966074849692393	0.0103715754782209	0.0118300845405251	0.0720992178265168	0.00966074849692393	0.00966074849692393	0.0324100356061964	0.0086475507048908	0.00966074849692393	0.00966074849692393	0.00966074849692393	0.0132279952471849	0.0154523797261473	0.00966074849692392	0.0132279952471849	0.00966074849692393	0.00966074849692392	0.0132279952471849	0.0324100356061963	0.00966074849692393	0.0132279952471849	0.0132279952471849	0.0132279952471849	0.0132279952471849	0.00966074849692393	0.0132279952471849	0	0.0324100356061963
"Silene_sp1_M_PL_014"	0.841644459577696	0.642769799523703	0.547404686729962	0.229155048070849	0.110526705853657	0.255085005629752	0.265336371604168	0.246075382650049	0.0682294938854896	0.208266569859205	0.0566076145159203	0.0443785954815221	0.0546429261934471	0.0491070085808731	0.0398080746160782	0.0409471977082342	0.036875582256628	0.0377474959886476	0	0.0122457050283463	0.0122457050283463	0.0138363272416068	0.133032983195794	0.133032983195794	0.00940405795603594	0.0122457050283463	0.00901134508280792	0.0204620810580909	1.13303298319579	1.47814425773104	0.122457050283463	0.120713033998901	0.101151155005964	0.0972821922523922	0.0892087326211406	0.0993876251490421	0.0993876251490422	0.0996568929514792	0.0909425824804039	0.085593558314126	0.0497364358864769	0.0559534294764299	0.0888133139548182	0.0731593039055898	0.0872226385429427	0.0522013893589538	0.046121090805356	0.0380751312716338	0.0447310709648983	0.0731593039055897	0.0300378169426931	0.0403626603246216	0.0394646760928717	0.0312316587340238	0.0394646760928717	0.0394646760928717	0.0299860772711946	0.0403626603246216	0.0403626603246216	0.0208979065689687	0.0384120331790148	0.0312183092398863	0.0336683962879099	0.0314108439674659	0.0257804728781082	0.0463959852484955	0.063230569217507	0.0403626603246216	0.0394646760928717	0.0336683962879099	0.0403626603246216	0.041953335736497	0.0517336439214663	0.0299996750174866	0.0245759672929137	0.0271656503559481	0.048846072296519	0.0214256599841234	0.0442935688770089	0.0214256599841234	0.0122813088993881	0.0205276757523736	0.0205276757523736	0.0124342544085364	0.00998518398334248	0.0341146763491073	0.0205276757523736	0.0205276757523736	0.0214256599841234	0.0110626746769884	0.0205276757523736	0.0205276757523736	0.0205276757523736	0.0189370003404982	0.0147313959474117	0.0205276757523735	0.0189370003404982	0.0205276757523736	0.0205276757523735	0.0189370003404982	0.0214256599841234	0.0205276757523736	0.0189370003404982	0.0189370003404982	0.0189370003404982	0.0189370003404982	0.0205276757523736	0.0189370003404982	0	0.0214256599841234
"Bombus_polaris"	0.935160510641885	0.714188666137447	0.608227429699957	0.254616720078721	0.122807450948508	0.283427784033057	0.294818190671298	0.273417091833388	0.0758105487616552	0.231407299843561	0.0628973494621337	0.0493095505350246	0.0607143624371634	0.0545633428676368	0.0442311940178646	0.0454968863424824	0.0409728691740311	0.0419416622096084	0	0.0136063389203848	0.0136063389203848	0.0153736969351187	0.147814425773104	0.147814425773104	0.0104489532844844	0.0136063389203848	0.0100126056475644	0.022735645620101	0.147814425773104	1.64238250859005	0.136063389203848	0.134125593332112	0.112390172228849	0.10809132472488	0.0991208140234896	0.110430694610047	0.110430694610047	0.110729881057199	0.101047313867115	0.0951039536823623	0.0552627065405299	0.0621704771960332	0.0986814599497979	0.0812881154506553	0.0969140428254919	0.0580015437321709	0.0512456564503956	0.0423057014129264	0.0497011899609981	0.0812881154506552	0.0333753521585478	0.0448474003606906	0.0438496401031908	0.0347018430378042	0.0438496401031908	0.0438496401031908	0.0333178636346607	0.0448474003606906	0.0448474003606907	0.023219896187743	0.042680036865572	0.0346870102665403	0.0374093292087888	0.0349009377416288	0.0286449698645646	0.0515510947205505	0.0702561880194523	0.0448474003606907	0.0438496401031908	0.0374093292087888	0.0448474003606907	0.0466148174849966	0.057481826579407	0.0333329722416518	0.0273066303254597	0.0301840559510534	0.0542734136627989	0.0238062888712482	0.0492150765300099	0.0238062888712482	0.0136458987770979	0.0228085286137484	0.0228085286137484	0.0138158382317071	0.0110946488703805	0.0379051959434526	0.0228085286137484	0.0228085286137484	0.0238062888712482	0.0122918607522093	0.0228085286137484	0.0228085286137484	0.0228085286137484	0.0210411114894424	0.0163682177193464	0.0228085286137484	0.0210411114894424	0.0228085286137484	0.0228085286137484	0.0210411114894424	0.0238062888712482	0.0228085286137484	0.0210411114894424	0.0210411114894424	0.0210411114894424	0.0210411114894424	0.0228085286137484	0.0210411114894424	0	0.0238062888712482
"Smittia_extrema"	0.596215886859297	0.631549779935153	0.689235827614912	0.177087449585322	0.390076110675509	0.1304680282108	0.0875700952600497	0.0595796512762506	0.105815718864216	0.0683278129169836	0.29390949310935	0.328835964504308	0.0505074446152335	0.0573639130787865	0.078493279173725	0.262292242027501	0.0266859426674039	0.0277225658376598	0	0.179395474779322	0.179395474779322	0.0101913906747789	0.0136063389203848	0.0136063389203848	0.0331892489125171	0.179395474779322	0.0400833188077754	0.0126354995565064	0.0136063389203848	0.151181543559831	1.79395474779322	0.0998356893170805	0.0806577059729719	0.200852970317707	0.0571097222208544	0.0565750472028589	0.0565750472028589	0.0937238371428221	0.0561577758066951	0.0951245400064607	0.207747700404408	0.106184770181399	0.0622717607730523	0.0512409775554659	0.0498402746918272	0.105390836939497	0.033971302249263	0.0356552486687823	0.0328048334421832	0.0512409775554659	0.133611062692585	0.0344665167855059	0.0392612009898934	0.0247790324927617	0.0392612009898934	0.0392612009898934	0.0263217378970612	0.0344665167855059	0.0344665167855059	0.0737538864722602	0.0335268139581187	0.0324616868498932	0.024799050641962	0.0950397513446411	0.0242910736303548	0.0303058416432796	0.0241391946840593	0.0344665167855059	0.0392612009898933	0.024799050641962	0.034466516785506	0.0468980028667309	0.0301893182242942	0.0214206402545554	0.0304110044339865	0.0552677556386226	0.0226432054353485	0.0210516593311718	0.0107243372297251	0.0210516593311718	0.019046829395559	0.0258463435355592	0.0258463435355592	0.0438835624509947	0.0739880920134693	0.0112590122477207	0.0258463435355592	0.0258463435355592	0.0210516593311718	0.00800578280022118	0.0258463435355592	0.0258463435355592	0.0258463435355592	0.0134148574543342	0.0113841931876278	0.0258463435355592	0.0134148574543342	0.0258463435355592	0.0258463435355592	0.0134148574543342	0.0210516593311718	0.0258463435355592	0.0134148574543342	0.0134148574543342	0.0134148574543342	0.0134148574543342	0.0258463435355592	0.0134148574543342	0	0.0210516593311718
"Carposcalis_carinata"	1.05897267123479	0.731050027711416	0.688142825493946	0.495464759340168	0.136319095910722	0.333509984455981	0.131262636035457	0.0989080971729355	0.106734700836118	0.0784945674202777	0.0720823407497217	0.0528614733379876	0.298627028766887	0.0990564068892804	0.0484705484274938	0.0523271104314737	0.0543080309195281	0.0337075101165956	0	0.0149753533975621	0.0149753533975621	0.0228814483809719	0.0201188389998168	0.0201188389998168	0.0115985785386224	0.0149753533975621	0.0108636969983406	0.0159159889023137	0.0201188389998168	0.22354265555352	0.149753533975621	1.21592281789032	0.11146431447879	0.124428756001276	0.0969231499505422	0.0978499828085404	0.0978499828085405	0.0811923953193486	0.0707377284547277	0.106410972794127	0.066464804238587	0.0779701103243155	0.0678349678826326	0.0910750745041704	0.0658564970293923	0.065850767727493	0.0762714946032396	0.12133007898022	0.0719706003362233	0.0910750745041704	0.0362123233278018	0.0481952193598299	0.0496322410588056	0.0910179665753323	0.0496322410588057	0.0496322410588056	0.0461145766528708	0.0481952193598299	0.0481952193598299	0.0257746189747164	0.0395367138095152	0.0430391312532839	0.0556781910603649	0.0362621657580944	0.0541389975076704	0.0360888707836313	0.0416303425939111	0.0481952193598299	0.0496322410588056	0.0556781910603649	0.0481952193598299	0.0501736902130701	0.0667067402471232	0.0401192943786411	0.0864033276230508	0.0471872042475385	0.0487279305907123	0.0243683342570472	0.0178034574911284	0.0243683342570472	0.0192122461505012	0.025805355956023	0.025805355956023	0.0153358982899563	0.0118938315010472	0.0168766246331301	0.025805355956023	0.0258053559560229	0.0243683342570472	0.0162924092758584	0.025805355956023	0.025805355956023	0.025805355956023	0.0238268851027827	0.0318513059575822	0.0258053559560229	0.0238268851027827	0.025805355956023	0.0258053559560229	0.0238268851027827	0.0243683342570472	0.025805355956023	0.0238268851027827	0.0238268851027827	0.0238268851027827	0.0238268851027827	0.025805355956023	0.0238268851027827	0	0.0243683342570472
"Aedes_nigripes"	1.0216191223972	0.791422727312451	0.365586251594414	0.56943394875474	0.149576897683003	0.130800749185208	0.425469337612167	0.102458978993828	0.0941935338172549	0.076084411283058	0.056893720170232	0.105120487614827	0.0766968790824471	0.103253849337256	0.300762972149003	0.042044619652123	0.0558846794667777	0.051820404070264	0	0.0145183870751349	0.0145183870751349	0.0244902322143166	0.0202302310011928	0.0202302310011928	0.0127266057902555	0.0145183870751349	0.0468004115170014	0.0294554313363488	0.0202302310011928	0.224780344457698	0.14518387075135	0.133757177374548	1.23090574816009	0.078927626803622	0.140676856515388	0.104416272184141	0.104416272184141	0.0833135813590446	0.13091302816155	0.0830118280013119	0.0591967100103828	0.143997893169712	0.0572092345505603	0.0661844270119741	0.0664861803697068	0.0494970017270297	0.0816341073810552	0.0770953820286665	0.0763583022282036	0.0661844270119741	0.156001371723338	0.0493671878310187	0.0366959146887275	0.0402432280474876	0.0366959146887276	0.0366959146887275	0.0462185463548197	0.0493671878310187	0.0493671878310187	0.0282813462005678	0.0496999394087005	0.0399412663410429	0.0595928983881703	0.0500328672904177	0.059838584235116	0.0716580366372416	0.0414290464728261	0.0493671878310187	0.0366959146887275	0.0595928983881703	0.0493671878310188	0.0400902420118722	0.0398036694348924	0.0397518340939704	0.0342116338806565	0.0534338691235711	0.091309668684369	0.0263807575770817	0.0184426162188891	0.0263807575770817	0.0169548360871059	0.0137094844347905	0.0137094844347905	0.0168274009893378	0.023652109713336	0.0547032005501357	0.0137094844347905	0.0137094844347905	0.0263807575770817	0.0167654038400333	0.0137094844347905	0.0137094844347905	0.0137094844347905	0.0229864302539371	0.0366064681342333	0.0137094844347905	0.022986430253937	0.0137094844347905	0.0137094844347905	0.022986430253937	0.0263807575770817	0.0137094844347905	0.0229864302539371	0.0229864302539371	0.0229864302539371	0.022986430253937	0.0137094844347905	0.022986430253937	0	0.0263807575770817
"Smittia_sp1_M_PL_014"	1.01632445460249	0.49120486626984	0.851839359427191	0.208099982357741	0.199660120565176	0.382451486994907	0.097992136919766	0.0790312379499212	0.1214785307028	0.0731935465703795	0.356130108133182	0.0814129364064478	0.06924242400539	0.0593539340935492	0.0456999533049492	0.315647942972069	0.0419085781663971	0.0231784990677502	0	0.0361535346571873	0.0361535346571873	0.0148952696865484	0.0194564384504784	0.0194564384504784	0.016987888409432	0.0361535346571873	0.0131621493217543	0.0111167800124831	0.0194564384504784	0.21618264944976	0.361535346571873	0.149314507201531	0.078927626803622	1.27880726747087	0.0652176408121372	0.0668442746105817	0.0668442746105817	0.0781711073128017	0.0494079111665917	0.110874893376669	0.219151556311673	0.0814703607046354	0.0647860194991831	0.0884131298130864	0.0557093437492193	0.134940550537041	0.0496508989551615	0.0423120365809732	0.048817729687187	0.0884131298130864	0.0438738310725144	0.0392407957708839	0.0548112762070756	0.0384468456297687	0.0548112762070757	0.0548112762070757	0.0362219353996046	0.0392407957708839	0.039240795770884	0.0377508631320711	0.0268038201228156	0.0447334357550599	0.0362451562372679	0.0346914062337788	0.0267324911797605	0.0344651245590453	0.0370929230595418	0.0392407957708839	0.0548112762070756	0.0362451562372679	0.039240795770884	0.0483174715208477	0.0720396342707584	0.0354398736784751	0.0374456809277167	0.0358396195722942	0.0259768450412533	0.016373495542328	0.0142256228309858	0.016373495542328	0.021866135526504	0.0319439759785197	0.0319439759785197	0.0224617635635823	0.0183179106914508	0.0125989890325413	0.0319439759785197	0.0319439759785197	0.016373495542328	0.0125725734499191	0.0319439759785197	0.0319439759785197	0.0319439759785197	0.022867300228556	0.0133778560087119	0.0319439759785197	0.022867300228556	0.0319439759785197	0.0319439759785197	0.022867300228556	0.016373495542328	0.0319439759785197	0.022867300228556	0.022867300228556	0.022867300228556	0.022867300228556	0.0319439759785197	0.022867300228556	0	0.016373495542328
"Aedes_impiger"	1.13184678946408	0.874743731706768	0.349823114201035	0.638297302210315	0.12854233970783	0.141809530135499	0.487436386731299	0.113621694847914	0.102331639205235	0.082169533674759	0.055823913529906	0.0549366078343614	0.0816694627391486	0.0852173058072332	0.0583920097069806	0.0404803235029931	0.0621978890534192	0.0582050947675397	0	0.0128496874996922	0.0128496874996922	0.0273287468885656	0.0223021831552852	0.0223021831552852	0.010936900752452	0.0128496874996922	0.0122787697293803	0.0332974071015113	0.0223021831552852	0.247802035058724	0.128496874996923	0.145384724925813	0.175846070644235	0.0815220510151715	1.15832846773214	0.116109980225026	0.116109980225026	0.0875738354471191	0.147988476006717	0.0873183442448624	0.0575851858692001	0.0642708767183914	0.0607646362495852	0.0728573310277316	0.0731128222299882	0.0511453000897094	0.0910958229618853	0.0785829209221705	0.0851593174782021	0.0728573310277316	0.0409292324312678	0.0546246771531674	0.0385849195454806	0.0438421818792503	0.0385849195454806	0.0385849195454806	0.0446404465695693	0.0546246771531674	0.0546246771531674	0.0243042238943377	0.0553504170356185	0.0438862478198841	0.0664999507621763	0.0415188611529569	0.0602072918058621	0.0810900876366808	0.0459184578355663	0.0546246771531674	0.0385849195454806	0.0664999507621763	0.0546246771531674	0.0422764911727644	0.0436992066375059	0.0441259194789676	0.0367953241732508	0.0554944112163655	0.103703790578973	0.0291581243902256	0.0204519050726245	0.0291581243902256	0.0184196950569423	0.0131183667825388	0.0131183667825388	0.0144610132171309	0.0123607367627313	0.0626703925797384	0.0131183667825388	0.0131183667825388	0.0291581243902256	0.0186593667160258	0.0131183667825388	0.0131183667825388	0.0131183667825388	0.0254665527629418	0.0410333979992345	0.0131183667825388	0.0254665527629418	0.0131183667825388	0.0131183667825388	0.0254665527629418	0.0291581243902256	0.0131183667825388	0.0254665527629418	0.0254665527629418	0.0254665527629418	0.0254665527629418	0.0131183667825388	0.0254665527629418	0	0.0291581243902256
"Aedes_sp1_M_PL_014"	1.19586933115797	0.876573051524539	0.361262543169851	0.628647626398796	0.12622528050581	0.147727153151166	0.152216997795505	0.451771795532185	0.0676230513514763	0.0863707170553529	0.054974429524836	0.0526678980603119	0.0786440638173393	0.0842127082692203	0.0480345333504995	0.0391273339359325	0.0639687395493274	0.0401373958858196	0	0.0127293856206433	0.0127293856206433	0.0276658034170355	0.0248469062872605	0.0248469062872605	0.0107397560094229	0.0127293856206433	0.0107920426309808	0.018860977446073	0.0248469062872605	0.276076736525117	0.127293856206432	0.146774974212811	0.130520340230176	0.0835553432632272	0.116109980225026	1.1778581465614	0.177858146561398	0.0897599170628969	0.0838265664269912	0.0893199968448781	0.0504799401240373	0.0611059087914975	0.0621998584238084	0.0751196527879746	0.0755595730059933	0.0528236519630118	0.0922193447234517	0.0770558354165414	0.086510743512918	0.0751196527879745	0.0359734754366028	0.0561261616685389	0.0404544053199237	0.0446019743099556	0.0404544053199237	0.0404544053199237	0.0458549193116289	0.0561261616685389	0.0561261616685389	0.0238661244653843	0.0472809298661034	0.03907920919432	0.0673201216481198	0.0410693787810548	0.0593609210576402	0.0317429061026878	0.108225983146848	0.0561261616685389	0.0404544053199237	0.0673201216481198	0.0561261616685389	0.042766447086354	0.0459005510704899	0.0460976818158525	0.029867063602167	0.0546134057539691	0.0599838185564876	0.0292191017174846	0.0813189231957934	0.0292191017174846	0.0121721492432657	0.0135473453688694	0.0135473453688694	0.0142003440569036	0.0118502770635702	0.0195707568594221	0.0135473453688694	0.0135473453688694	0.0292191017174846	0.0191906218647982	0.0135473453688694	0.0135473453688694	0.0135473453688694	0.0269070599510543	0.0404130616970655	0.0135473453688694	0.0269070599510543	0.0135473453688694	0.0135473453688694	0.0269070599510543	0.0292191017174846	0.0135473453688694	0.0269070599510543	0.0269070599510543	0.0269070599510543	0.0269070599510543	0.0135473453688694	0.0269070599510543	0	0.0292191017174846
"Boloria_sp1_M_PL_014"	1.19586933115797	0.876573051524538	0.361262543169851	0.628647626398797	0.12622528050581	0.147727153151166	0.152216997795505	0.451771795532185	0.0676230513514762	0.0863707170553528	0.054974429524836	0.0526678980603119	0.0786440638173393	0.0842127082692204	0.0480345333504995	0.0391273339359325	0.0639687395493274	0.0401373958858196	0	0.0127293856206433	0.0127293856206433	0.0276658034170355	0.0248469062872605	0.0248469062872605	0.0107397560094229	0.0127293856206433	0.0107920426309808	0.018860977446073	0.0248469062872605	0.276076736525117	0.127293856206432	0.146774974212811	0.130520340230176	0.0835553432632271	0.116109980225026	0.177858146561398	1.1778581465614	0.0897599170628969	0.0838265664269912	0.0893199968448781	0.0504799401240373	0.0611059087914975	0.0621998584238084	0.0751196527879745	0.0755595730059933	0.0528236519630118	0.0922193447234517	0.0770558354165414	0.086510743512918	0.0751196527879745	0.0359734754366028	0.0561261616685389	0.0404544053199237	0.0446019743099556	0.0404544053199237	0.0404544053199237	0.0458549193116289	0.0561261616685389	0.0561261616685389	0.0238661244653843	0.0472809298661034	0.03907920919432	0.0673201216481198	0.0410693787810548	0.0593609210576402	0.0317429061026878	0.108225983146848	0.0561261616685389	0.0404544053199237	0.0673201216481198	0.0561261616685389	0.042766447086354	0.0459005510704899	0.0460976818158526	0.029867063602167	0.0546134057539691	0.0599838185564876	0.0292191017174846	0.0813189231957933	0.0292191017174846	0.0121721492432657	0.0135473453688694	0.0135473453688694	0.0142003440569036	0.0118502770635702	0.0195707568594221	0.0135473453688694	0.0135473453688694	0.0292191017174846	0.0191906218647982	0.0135473453688694	0.0135473453688694	0.0135473453688694	0.0269070599510543	0.0404130616970655	0.0135473453688694	0.0269070599510543	0.0135473453688694	0.0135473453688694	0.0269070599510543	0.0292191017174846	0.0135473453688694	0.0269070599510543	0.0269070599510543	0.0269070599510543	0.0269070599510543	0.0135473453688694	0.0269070599510543	0	0.0292191017174846
