"Canthium_bibracteatum"	"Nephrosperma_vanhoutteanum"	"Dillenia_ferruginea"	"Roscheria_melanochaetes"	"Soulamea_terminaloides"	"Excoecaria_benthiamiana"	"Apis_mellifera"	"Lasioglossum_mahense"	"Hemipyrellia_germana"	"Neophyllomyza_approximatonervis"	"Unidentified_sp7_M_PL_098"	"Ornidia_obesa"	"Rhiparida_seychellensis"	"Unidentified_sp1_M_PL_098"	"Forcipomyia_sp1_M_PL_098"	"Melanostoma_annulipes"	"Lygistorrhina_sp1_M_PL_098"	"Phelsuma_sp1_M_PL_098"	"Unidentified_sp2_M_PL_098"	"Unidentified_sp3_M_PL_098"	"Unidentified_sp6_M_PL_098"	"Hemipyrellia_sp1_M_PL_098"	"Unidentified_sp4_M_PL_098"	"Unidentified_sp5_M_PL_098"
"Unidentified_sp7_M_PL_098"	0.492214284034911	0.76080440652663	0.413076583129914	1.73595026297424	0.454228713268039	0.880567855329421	0.531301654663587	0.440726324362185	0.633503115148896	0.25918552203167	1.43776538289625	0.088598571126284	0.178532726938476	0.0855904957342458	0.173595026297424	0.0855904957342458	0.102201460485309	0.0855904957342458	0.275796486782733	0.173595026297424	0.275796486782733	0.0885985711262841	0.173595026297424	0.173595026297424
"Ornidia_obesa"	1.97345317399212	0.870086774065009	0.531963825931252	0.661909946099316	0.329407893033345	0.370020492142122	0.683804341878063	0.638989188845358	0.757921117810565	0.164075756692245	0.177197142252568	1.35522157131858	0.217576622916845	0.0978847620823134	0.0661909946099316	0.0978847620823135	0.0741167759325026	0.0978847620823134	0.140307770542434	0.0661909946099315	0.140307770542434	0.355221571318581	0.0661909946099315	0.0661909946099315
"Rhiparida_seychellensis"	0.604379508102347	1.67664304318851	1.04972528683016	0.727941731742794	0.325690689518687	0.352461845880657	0.639337397118113	0.606393016528195	0.712617802259818	0.261416515532987	0.178532726938477	0.108788311458423	1.42481053189549	0.188622342358708	0.0727941731742794	0.188622342358708	0.0732804051417045	0.188622342358708	0.146074578315984	0.0727941731742794	0.146074578315984	0.108788311458423	0.0727941731742794	0.0727941731742794
"Unidentified_sp1_M_PL_098"	0.54380423379063	2.27854254604642	0.537371770165303	0.749161358353751	0.307079344796663	0.320882852110389	0.571394302432846	0.550045582635104	0.640487155012095	0.331252172265598	0.171180991468492	0.0978847620823134	0.377244684717416	1.25633603643022	0.074916135835375	0.256336036430223	0.0690928525792493	0.256336036430223	0.144008988414624	0.0749161358353751	0.144008988414624	0.0978847620823134	0.074916135835375	0.074916135835375
"Forcipomyia_sp1_M_PL_098"	0.367727747832953	0.665921207425556	0.314098713391928	2.57414813671549	0.515695503486233	0.299250796410999	0.30155457988179	0.469194154630039	0.417586068166193	0.332330949506924	0.347190052594848	0.0661909946099316	0.145588346348559	0.0749161358353751	1.25741481367155	0.0749161358353751	0.116031488284402	0.0749161358353751	0.373446301955951	0.257414813671549	0.373446301955951	0.0661909946099316	0.257414813671549	0.257414813671549
"Melanostoma_annulipes"	0.54380423379063	2.27854254604642	0.537371770165303	0.749161358353751	0.307079344796663	0.320882852110389	0.571394302432846	0.550045582635104	0.640487155012095	0.331252172265598	0.171180991468492	0.0978847620823135	0.377244684717416	0.256336036430223	0.0749161358353751	1.25633603643022	0.0690928525792493	0.256336036430223	0.144008988414624	0.0749161358353751	0.144008988414624	0.0978847620823135	0.074916135835375	0.074916135835375
"Lygistorrhina_sp1_M_PL_098"	0.411759866291681	0.614158689593327	0.34430203424071	1.16031488284402	1.91173519000603	0.294571442287383	0.309049018902127	0.336709074500314	0.739189436653484	0.185124340863652	0.204402920970617	0.0741167759325026	0.146560810283409	0.0690928525792492	0.116031488284402	0.0690928525792493	1.43014041775136	0.0690928525792492	0.546171906035759	0.116031488284402	0.546171906035759	0.0741167759325026	0.116031488284402	0.116031488284402
"Phelsuma_sp1_M_PL_098"	0.54380423379063	2.27854254604642	0.537371770165303	0.749161358353751	0.307079344796663	0.320882852110389	0.571394302432846	0.550045582635104	0.640487155012095	0.331252172265598	0.171180991468492	0.0978847620823135	0.377244684717416	0.256336036430223	0.074916135835375	0.256336036430223	0.0690928525792493	1.25633603643022	0.144008988414624	0.074916135835375	0.144008988414624	0.0978847620823135	0.074916135835375	0.074916135835375
"Unidentified_sp2_M_PL_098"	0.389743807062317	0.640039948509441	0.329200373816319	1.86723150977976	1.21371534674613	0.296911119349191	0.305301799391958	0.402951614565176	0.578387752409838	0.258727645185288	0.275796486782733	0.0701538852712171	0.146074578315984	0.0720044942073122	0.186723150977975	0.0720044942073122	0.27308595301788	0.0720044942073122	1.45980910399585	0.186723150977975	0.459809103995855	0.0701538852712171	0.186723150977975	0.186723150977975
"Unidentified_sp3_M_PL_098"	0.367727747832953	0.665921207425556	0.314098713391928	2.57414813671549	0.515695503486233	0.299250796410999	0.30155457988179	0.469194154630039	0.417586068166193	0.332330949506924	0.347190052594848	0.0661909946099316	0.145588346348559	0.0749161358353751	0.257414813671549	0.0749161358353751	0.116031488284402	0.0749161358353751	0.373446301955951	1.25741481367155	0.373446301955951	0.0661909946099316	0.257414813671549	0.257414813671549
"Unidentified_sp6_M_PL_098"	0.389743807062317	0.640039948509441	0.329200373816319	1.86723150977976	1.21371534674613	0.296911119349191	0.305301799391958	0.402951614565176	0.578387752409838	0.258727645185288	0.275796486782733	0.0701538852712171	0.146074578315984	0.0720044942073121	0.186723150977975	0.0720044942073122	0.27308595301788	0.0720044942073122	0.459809103995855	0.186723150977975	1.45980910399585	0.0701538852712171	0.186723150977975	0.186723150977975
"Hemipyrellia_sp1_M_PL_098"	1.97345317399212	0.870086774065008	0.531963825931252	0.661909946099316	0.329407893033345	0.370020492142122	0.683804341878063	0.638989188845358	0.757921117810566	0.164075756692245	0.177197142252568	0.355221571318581	0.217576622916845	0.0978847620823135	0.0661909946099316	0.0978847620823135	0.0741167759325026	0.0978847620823135	0.140307770542434	0.0661909946099316	0.140307770542434	1.35522157131858	0.0661909946099316	0.0661909946099316
"Unidentified_sp4_M_PL_098"	0.367727747832953	0.665921207425556	0.314098713391928	2.57414813671549	0.515695503486233	0.299250796410999	0.30155457988179	0.469194154630039	0.417586068166192	0.332330949506924	0.347190052594848	0.0661909946099316	0.145588346348559	0.074916135835375	0.257414813671549	0.0749161358353751	0.116031488284402	0.0749161358353751	0.373446301955951	0.257414813671549	0.373446301955951	0.0661909946099316	1.25741481367155	0.257414813671549
"Unidentified_sp5_M_PL_098"	0.367727747832953	0.665921207425556	0.314098713391928	2.57414813671549	0.515695503486233	0.299250796410999	0.30155457988179	0.469194154630039	0.417586068166192	0.332330949506924	0.347190052594848	0.0661909946099316	0.145588346348559	0.074916135835375	0.257414813671549	0.0749161358353751	0.116031488284402	0.0749161358353751	0.373446301955951	0.257414813671549	0.373446301955951	0.0661909946099316	0.257414813671549	1.25741481367155
