"Stillingia_lineata"	"Gaertnera_sp1_M_PL_080"	"Aphloia_theiformis"	"Syzygium_coriaceum"	"Euodia_chapelieri"	"Warneckea_trinervis"	"Nacoleia_sp1_M_PL_080"	"Chaetocnema_sp1_M_PL_080"	"Chrysomya_megacephala"	"Apis_mellifera"	"Villa_unifasciata"	"Brachymyrmex_sp1_M_PL_080"	"Phorinia_sp1_M_PL_080"	"Stomorhina_lunata"	"Ahasverus_advena"	"Allograpta_nasuta"	"Syritta_nigrofemorata"	"Episyrphus_sp1_M_PL_080"	"Lecithoceridae_sp1_M_PL_080"	"Mauritiborium_undulatus"	"Melanostoma_bituberculatum"	"Mordellidae_sp1_M_PL_080"	"Musca_domestica"	"Pachycerina_crinicornis"	"Pelecophora_intemipta"	"Polistes_hebraeus"	"Sarcophaga_arno"	"Technomyrmex_albipes"
"Allograpta_nasuta"	2.24902583965012	1.63439171323552	0.250600096642962	0.375965756618559	0.11653211159072	0.110326587525276	0.36775529175092	0.517920495958756	0.328449300287933	0.183869067738996	0.285557549532778	0.0563850217446665	0.144580232548936	0.140977316983842	0.144580232548936	1.32844930028793	0.144580232548936	0.183869067738996	0.183869067738996	0.144580232548936	0.0563850217446665	0.144580232548936	0.144580232548936	0.144580232548936	0.144580232548936	0.183869067738996	0.144580232548936	0.144580232548936
"Syritta_nigrofemorata"	3.24285831960995	0.717253348394447	0.278174162912561	0.332034950639584	0.102658776204577	0.0638625475020336	0.212875158340112	0.456261227575898	0.289160465097872	0.0806910016943753	0.34576651395273	0.0625891866553261	0.208469463403497	0.137297050549233	0.208469463403497	0.289160465097872	1.2084694634035	0.0806910016943753	0.0806910016943753	0.208469463403497	0.0625891866553261	0.208469463403497	0.208469463403497	0.208469463403497	0.208469463403497	0.0806910016943753	0.208469463403497	0.208469463403497
"Episyrphus_sp1_M_PL_080"	1.25519335969028	2.5515300780766	0.223026030373364	0.419896562597534	0.130405446976863	0.156790627548519	0.522635425161729	0.579579764341614	0.367738135477993	0.287047133783617	0.225348585112827	0.0501808568340069	0.0806910016943753	0.144657583418452	0.0806910016943753	0.367738135477993	0.0806910016943753	1.28704713378362	0.287047133783617	0.0806910016943753	0.0501808568340069	0.0806910016943753	0.0806910016943753	0.0806910016943753	0.0806910016943753	0.287047133783617	0.0806910016943753	0.0806910016943753
"Lecithoceridae_sp1_M_PL_080"	1.25519335969028	2.5515300780766	0.223026030373364	0.419896562597534	0.130405446976863	0.156790627548519	0.522635425161729	0.579579764341615	0.367738135477993	0.287047133783617	0.225348585112827	0.0501808568340069	0.0806910016943753	0.144657583418452	0.0806910016943753	0.367738135477993	0.0806910016943753	0.287047133783617	1.28704713378362	0.0806910016943753	0.0501808568340069	0.0806910016943753	0.0806910016943753	0.0806910016943753	0.0806910016943753	0.287047133783617	0.0806910016943753	0.0806910016943753
"Mauritiborium_undulatus"	3.24285831960995	0.717253348394447	0.27817416291256	0.332034950639584	0.102658776204577	0.0638625475020336	0.212875158340112	0.456261227575898	0.289160465097872	0.0806910016943753	0.34576651395273	0.0625891866553261	0.208469463403497	0.137297050549233	0.208469463403497	0.289160465097872	0.208469463403497	0.0806910016943753	0.0806910016943753	1.2084694634035	0.0625891866553261	0.208469463403497	0.208469463403497	0.208469463403497	0.208469463403497	0.0806910016943753	0.208469463403497	0.208469463403497
"Melanostoma_bituberculatum"	0.973609570193962	0.446052060746728	2.43847310364555	0.714799433673009	0.0771911988900263	0.0867167381138769	0.289055793712923	0.343071995066784	0.112770043489333	0.0501808568340069	0.772075507552003	0.54865644832025	0.0625891866553262	0.709486320896677	0.0625891866553261	0.112770043489333	0.0625891866553261	0.0501808568340069	0.0501808568340069	0.0625891866553261	1.54865644832025	0.0625891866553262	0.0625891866553262	0.0625891866553261	0.0625891866553261	0.0501808568340069	0.0625891866553261	0.0625891866553261
"Mordellidae_sp1_M_PL_080"	3.24285831960995	0.717253348394447	0.27817416291256	0.332034950639584	0.102658776204577	0.0638625475020336	0.212875158340112	0.456261227575898	0.289160465097872	0.0806910016943753	0.34576651395273	0.0625891866553261	0.208469463403497	0.137297050549233	0.208469463403497	0.289160465097872	0.208469463403497	0.0806910016943753	0.0806910016943753	0.208469463403497	0.0625891866553261	1.2084694634035	0.208469463403497	0.208469463403497	0.208469463403497	0.0806910016943753	0.208469463403497	0.208469463403497
"Musca_domestica"	3.24285831960995	0.717253348394447	0.27817416291256	0.332034950639584	0.102658776204577	0.0638625475020336	0.212875158340112	0.456261227575898	0.289160465097872	0.0806910016943753	0.34576651395273	0.0625891866553261	0.208469463403497	0.137297050549233	0.208469463403497	0.289160465097872	0.208469463403497	0.0806910016943753	0.0806910016943753	0.208469463403497	0.0625891866553261	0.208469463403497	1.2084694634035	0.208469463403497	0.208469463403497	0.0806910016943753	0.208469463403497	0.208469463403497
"Pachycerina_crinicornis"	3.24285831960995	0.717253348394447	0.278174162912561	0.332034950639584	0.102658776204577	0.0638625475020336	0.212875158340112	0.456261227575898	0.289160465097872	0.0806910016943753	0.34576651395273	0.0625891866553261	0.208469463403497	0.137297050549233	0.208469463403497	0.289160465097872	0.208469463403497	0.0806910016943753	0.0806910016943753	0.208469463403497	0.0625891866553261	0.208469463403497	0.208469463403497	1.2084694634035	0.208469463403497	0.0806910016943753	0.208469463403497	0.208469463403497
"Pelecophora_intemipta"	3.24285831960995	0.717253348394447	0.27817416291256	0.332034950639584	0.102658776204577	0.0638625475020336	0.212875158340112	0.456261227575898	0.289160465097872	0.0806910016943753	0.34576651395273	0.0625891866553261	0.208469463403497	0.137297050549233	0.208469463403497	0.289160465097872	0.208469463403497	0.0806910016943753	0.0806910016943753	0.208469463403497	0.0625891866553261	0.208469463403497	0.208469463403497	0.208469463403497	1.2084694634035	0.0806910016943753	0.208469463403497	0.208469463403497
"Polistes_hebraeus"	1.25519335969028	2.5515300780766	0.223026030373364	0.419896562597534	0.130405446976863	0.156790627548519	0.522635425161729	0.579579764341615	0.367738135477993	0.287047133783617	0.225348585112827	0.0501808568340069	0.0806910016943753	0.144657583418452	0.0806910016943753	0.367738135477993	0.0806910016943753	0.287047133783617	0.287047133783617	0.0806910016943753	0.0501808568340069	0.0806910016943753	0.0806910016943753	0.0806910016943753	0.0806910016943753	1.28704713378362	0.0806910016943753	0.0806910016943753
"Sarcophaga_arno"	3.24285831960995	0.717253348394447	0.278174162912561	0.332034950639584	0.102658776204577	0.0638625475020336	0.212875158340112	0.456261227575898	0.289160465097872	0.0806910016943753	0.34576651395273	0.0625891866553261	0.208469463403497	0.137297050549233	0.208469463403497	0.289160465097872	0.208469463403497	0.0806910016943753	0.0806910016943753	0.208469463403497	0.0625891866553261	0.208469463403497	0.208469463403497	0.208469463403497	0.208469463403497	0.0806910016943753	1.2084694634035	0.208469463403497
"Technomyrmex_albipes"	3.24285831960995	0.717253348394447	0.278174162912561	0.332034950639584	0.102658776204577	0.0638625475020336	0.212875158340112	0.456261227575898	0.289160465097872	0.0806910016943753	0.34576651395273	0.0625891866553261	0.208469463403497	0.137297050549233	0.208469463403497	0.289160465097872	0.208469463403497	0.0806910016943753	0.0806910016943753	0.208469463403497	0.0625891866553261	0.208469463403497	0.208469463403497	0.208469463403497	0.208469463403497	0.0806910016943753	0.208469463403497	1.2084694634035
