"Roscheria_melanochaetes"	"Mimusops_sechellarum"	"Dillenia_ferruginea"	"Paragenipa_wrightii"	"Memecylon_eleagni"	"Erythroxylum_sechellarum"	"Soulamea_terminaloides"	"Aphloia_theiformis"	"Syzygium_wrightii"	"Craterispermum_microdon"	"Glionnetia_sericea"	"Apis_mellifera"	"Lasioglossum_mahense"	"Unidentified_sp1_M_PL_101"	"Unidentified_sp3_M_PL_101"	"Ornidia_obesa"	"Unidentified_sp2_M_PL_101"	"Unidentified_sp6_M_PL_101"	"Neavella_albipectus"	"Dichaetomyia_fasciculifera"	"Parasarcophaga_hirticeps"	"Scaptodrosophila_sp1_M_PL_101"	"Unidentified_sp4_M_PL_101"	"Unidentified_sp8_M_PL_101"	"Eristalinus_vicarians"	"Perissoma_aenescens"	"Phelsuma_sp1_M_PL_101"	"Unidentified_sp5_M_PL_101"	"Unidentified_sp7_M_PL_101"
"Glionnetia_sericea"	0.116521181904772	1.84880235523829	0.248622889841782	0.149345673551521	0.149345673551521	0.204583114454138	0.0579358735510413	0.293308808652103	0.0946549226248895	0.104758008983797	1.99527939238299	0.346792946637848	0.814784514318422	0.0340093842918433	0.020973812742859	0.108735735771779	0.020973812742859	0.415980529928616	2.21173198307331	0.0613749343362413	0.0343329291395844	0.0343329291395844	0.0527955855573785	0.020973812742859	0.0130355715489843	0.055940150214401	0.0212973575906001	0.0527955855573785	0.415980529928616
"Apis_mellifera"	0.683068111179041	0.291134819399675	0.641034920639207	0.385064271651866	0.385064271651866	0.527485303632693	0.339630503819983	0.756250516582496	0.554884169163526	0.123683368023114	0.0495418495196926	2.03296258377918	0.961981751290887	0.199369123371724	0.122952260012227	0.280357950128671	0.122952260012227	0.0655053343649269	0.11009299893265	0.158245591089808	0.20126580142129	0.20126580142129	0.136125092984849	0.122952260012227	0.0764168633594961	0.144232857143822	0.124848938061793	0.136125092984849	0.0655053343649269
"Lasioglossum_mahense"	0.323222406101276	0.684016629304354	0.68966420828265	0.41427547469943	0.41427547469943	0.567500650273192	0.16071045746902	0.813620127374872	0.262566782622841	0.290592106676316	0.116397787759775	0.961981751290887	2.26016082970468	0.0943398860287592	0.0581800330982296	0.301626069791073	0.0581800330982296	0.15390374159348	0.258661750577277	0.170250195081958	0.0952373790206689	0.0952373790206689	0.146451622927477	0.0581800330982296	0.0361598529305296	0.155174446863596	0.0590775260901393	0.146451622927477	0.15390374159348
"Unidentified_sp1_M_PL_101"	1.58145730663068	0.0999288081661568	0.220028149654003	0.132169054230217	0.132169054230217	0.181053498945503	1.43264106917343	0.259574629214597	0.638362894159489	0.0424529487129416	0.0170046921459216	0.697791931801032	0.330189601100657	1.60700655575755	0.284662315193523	0.0962297669307781	0.284662315193523	0.0224839818373853	0.0377882047687147	0.0543160496836509	0.465975891749907	0.465975891749907	0.0467234332586274	0.284662315193523	0.322344240564022	0.0495063336721507	0.143631651185885	0.0467234332586274	0.0224839818373853
"Unidentified_sp3_M_PL_101"	2.46469478148867	0.12325351685927	0.271385636940662	0.163019063799411	0.163019063799411	0.223313786026591	0.558575865418158	0.320162789142275	0.376081759257448	0.0523620297884067	0.020973812742859	0.860665820085592	0.407260231687607	0.569324630387046	1.44364506066796	0.118691070357258	0.44364506066796	0.0277320412933358	0.0466084727619088	0.0669941358079773	0.210297965552012	0.210297965552012	0.0576293020456094	0.44364506066796	0.125679569719086	0.0610617683116488	0.0846183958329259	0.0576293020456094	0.0277320412933357
"Ornidia_obesa"	0.329697417659051	0.31949512486029	1.1851220273959	0.261892808963885	0.261892808963885	0.358757272553267	0.16392991889844	1.39812842729029	0.267826699386279	0.135731731405983	0.0543678678858897	0.981252825450348	1.05569124426876	0.0962297669307781	0.0593455351786291	1.51831557307633	0.0593455351786291	0.0718864030935653	0.120817484190866	0.10762718176598	0.0971452391140617	0.0971452391140617	0.251663116912252	0.0593455351786291	0.036884231752149	0.266652456164078	0.0602610073619128	0.251663116912252	0.0718864030935653
"Unidentified_sp2_M_PL_101"	2.46469478148867	0.12325351685927	0.271385636940662	0.163019063799411	0.163019063799411	0.223313786026591	0.558575865418158	0.320162789142275	0.376081759257448	0.0523620297884067	0.020973812742859	0.860665820085592	0.407260231687607	0.569324630387046	0.443645060667961	0.118691070357258	1.44364506066796	0.0277320412933358	0.0466084727619088	0.0669941358079773	0.210297965552011	0.210297965552012	0.0576293020456094	0.44364506066796	0.125679569719086	0.0610617683116488	0.0846183958329259	0.0576293020456094	0.0277320412933357
"Unidentified_sp6_M_PL_101"	0.154066896074087	2.44452755859285	0.328734709901912	0.197468168362566	0.197468168362566	0.270504340222693	0.0766040994730435	0.387819424773335	0.125154842137354	0.138513367434132	0.415980529928616	0.458537340554488	1.07732619115436	0.0449679636747705	0.0277320412933357	0.143772806187131	0.0277320412933357	1.55001870068339	0.924401177619146	0.0811513020668079	0.0453957618623394	0.0453957618623394	0.0698074964592004	0.0277320412933357	0.0172359223814348	0.0739653097279302	0.0281598394809046	0.0698074964592004	0.550018700683392
"Neavella_albipectus"	0.129467979894191	2.05422483915366	0.276247655379758	0.165939637279467	0.165939637279467	0.227314571615709	0.0643731928344904	0.325898676280114	0.105172136249877	0.116397787759775	1.10586599153665	0.385325496264276	0.905316127020469	0.0377882047687147	0.0233042363809544	0.120817484190866	0.0233042363809544	0.462200588809573	2.45747998119256	0.0681943714847126	0.0381476990439827	0.0381476990439827	0.0586617617304205	0.0233042363809544	0.0144839683877603	0.0621557224604455	0.0236637306562224	0.0586617617304205	0.462200588809573
"Dichaetomyia_fasciculifera"	0.372189643377651	0.360672453630258	0.49217639014918	0.295646207554589	0.295646207554589	1.63787151719807	0.18505761581922	0.580637087491082	0.30234487257852	0.153225175573762	0.0613749343362413	1.10771913762865	1.1917513655737	0.108632099367302	0.0669941358079773	0.21525436353196	0.0669941358079773	0.081151302066808	0.136388742969425	1.49136145515942	0.109665559889492	0.109665559889491	0.104514675748395	0.0669941358079773	0.0416379635593246	0.110739687783565	0.0680275963301669	0.104514675748395	0.0811513020668079
"Parasarcophaga_hirticeps"	0.584161015422254	0.100879470805199	0.22212136526672	0.133426431198881	0.133426431198881	0.182775933149152	1.60367515099512	0.262044066272499	1.45430895582536	0.042856820559301	0.0171664645697922	0.704430304974513	0.333330826572341	0.465975891749907	0.105148982776006	0.0971452391140617	0.105148982776006	0.0226978809311697	0.0381476990439827	0.0548327799447458	1.68804642403461	0.688046424034609	0.0471679319290498	0.105148982776006	0.360826908973902	0.049977307185012	0.327219515060707	0.0471679319290498	0.0226978809311697
"Scaptodrosophila_sp1_M_PL_101"	0.584161015422254	0.100879470805199	0.22212136526672	0.133426431198881	0.133426431198881	0.182775933149153	1.60367515099512	0.262044066272499	1.45430895582536	0.042856820559301	0.0171664645697922	0.704430304974513	0.333330826572341	0.465975891749907	0.105148982776006	0.0971452391140617	0.105148982776006	0.0226978809311697	0.0381476990439827	0.0548327799447457	0.688046424034609	1.68804642403461	0.0471679319290498	0.105148982776006	0.360826908973902	0.049977307185012	0.327219515060707	0.0471679319290498	0.0226978809311697
"Unidentified_sp4_M_PL_101"	0.320162789142275	0.310255539818668	0.602903886573191	0.254319044321094	0.254319044321094	0.348382252494649	0.159189175429535	2.04262699636408	0.260081330606463	0.131806460634729	0.0527955855573785	0.952875650893946	1.02516136049234	0.0934468665172549	0.0576293020456094	0.503326233824503	0.0576293020456094	0.0698074964592004	0.117323523460841	0.104514675748395	0.0943358638580996	0.0943358638580996	1.36767285934554	0.0576293020456094	0.0358175644716454	0.135653374478968	0.0585182993864541	0.367672859345535	0.0698074964592004
"Unidentified_sp8_M_PL_101"	2.46469478148867	0.12325351685927	0.271385636940662	0.163019063799411	0.163019063799411	0.223313786026591	0.558575865418158	0.320162789142275	0.376081759257448	0.0523620297884067	0.020973812742859	0.860665820085592	0.407260231687607	0.569324630387046	0.443645060667961	0.118691070357258	0.44364506066796	0.0277320412933357	0.0466084727619088	0.0669941358079773	0.210297965552011	0.210297965552012	0.0576293020456094	1.44364506066796	0.125679569719086	0.0610617683116488	0.0846183958329259	0.0576293020456094	0.0277320412933357
"Eristalinus_vicarians"	0.698219831772698	0.0766040994730435	0.168670662367344	0.101319044661023	0.101319044661023	0.138793211864415	2.30670627292871	0.198986469286919	0.900644029061529	0.0325438676374766	0.0130355715489843	0.534918043516473	0.253118970513707	0.644688481128044	0.125679569719086	0.0737684635042979	0.125679569719086	0.0172359223814348	0.0289679367755207	0.0416379635593246	0.721653817947803	0.721653817947803	0.0358175644716454	0.125679569719086	1.51900891140896	0.0379508990326525	0.202644906538844	0.0358175644716454	0.0172359223814348
"Perissoma_aenescens"	0.339232046175827	0.328734709901912	1.76734016821862	0.269466573606676	0.269466573606676	0.369132292611885	0.168670662367344	0.753629858216489	0.275572068166095	0.139657002177237	0.0559401502144009	1.00963000000675	1.08622112804517	0.0990126673443013	0.0610617683116489	0.533304912328157	0.0610617683116489	0.0739653097279302	0.124311444920891	0.110739687783566	0.0999546143700239	0.099954614370024	0.135653374478968	0.0610617683116489	0.0379508990326525	1.39765153784919	0.0620037153373714	0.135653374478968	0.0739653097279302
"Phelsuma_sp1_M_PL_101"	0.47010219907181	0.125154842137354	0.275572068166095	0.165533817736739	0.165533817736739	0.22675865443389	0.900644029061529	0.325101663258078	2.0079738825892	0.0531697734811254	0.0212973575906001	0.873942566432554	0.413542682630975	0.28726330237177	0.0846183958329259	0.120522014723826	0.0846183958329258	0.0281598394809046	0.0473274613124447	0.0680275963301669	0.654439030121414	0.654439030121414	0.0585182993864541	0.0846183958329259	0.202644906538844	0.0620037153373714	1.45179412358257	0.0585182993864541	0.0281598394809046
"Unidentified_sp5_M_PL_101"	0.320162789142275	0.310255539818669	0.602903886573191	0.254319044321094	0.254319044321094	0.348382252494649	0.159189175429535	2.04262699636408	0.260081330606463	0.131806460634729	0.0527955855573785	0.952875650893946	1.02516136049234	0.0934468665172549	0.0576293020456094	0.503326233824503	0.0576293020456094	0.0698074964592004	0.117323523460841	0.104514675748395	0.0943358638580996	0.0943358638580996	0.367672859345535	0.0576293020456094	0.0358175644716454	0.135653374478968	0.0585182993864541	1.36767285934554	0.0698074964592004
"Unidentified_sp7_M_PL_101"	0.154066896074087	2.44452755859285	0.328734709901912	0.197468168362566	0.197468168362566	0.270504340222693	0.0766040994730435	0.387819424773335	0.125154842137354	0.138513367434132	0.415980529928616	0.458537340554488	1.07732619115436	0.0449679636747705	0.0277320412933357	0.143772806187131	0.0277320412933357	0.550018700683392	0.924401177619146	0.0811513020668079	0.0453957618623394	0.0453957618623394	0.0698074964592004	0.0277320412933357	0.0172359223814348	0.0739653097279302	0.0281598394809046	0.0698074964592004	1.55001870068339
