"R1"	"R2"	"R3"	"R4"	"R5"	"R6"	"R7"	"R8"	"R9"	"R10"	"R11"	"R12"	"R13"	"R14"	"R15"	"R16"	"R17"	"R18"	"R19"	"R20"	"R21"	"R22"	"C1"	"C2"	"C3"	"C4"	"C5"	"C6"	"C7"	"C8"	"C9"	"C10"	"C11"	"C12"	"C13"	"C14"	"C15"	"C16"	"C17"	"C18"	"C19"	"C20"	"C21"	"C22"	"C23"	"C24"	"C25"	"C26"	"C27"	"C28"	"C29"	"C30"	"C31"	"C32"	"C33"	"C34"	"C35"	"C36"	"C37"	"C38"	"C39"	"C40"	"C41"	"C42"	"C43"	"C44"	"C45"	"C46"
"C3"	0.196624870501147	0.29524210821216	0.232180727516895	0.159752784674071	0.196267179238727	0.197106022456671	0.187918549745172	0.274051302681888	0.257493999152503	0.268776630861415	0.293931814404765	0.16872316085617	0.247934371679252	0.303433214005408	0.267340110318215	0.231955638435581	0.293410388858461	0.268669329360835	0.127253271442403	0.0275528969472564	0.241223733914159	0	0.204894004543782	0.206966295484497	1.19878572803463	0.188642958284114	0.172967839243742	0.142730713092286	0.175276844624315	0.167096277174446	0.157315930879164	0.166607057417274	0.166673975027039	0.151696514023806	0.141258510294205	0.131437226820644	0.118537647248907	0.132707939166101	0.147240078738414	0.125460892741033	0.137442351591589	0.0990852925478588	0.0978333117040858	0.0896527442542171	0.0887702886100032	0.089674439969362	0.089674439969362	0.0799212295191881	0.0799212295191881	0.0610771807085529	0.0681628455060898	0.0597109866591806	0.0402915681677394	0.0400924442219151	0.0425806767727812	0.0294439203386555	0.0218236039636343	0.0217559340641508	0.0200086166470628	0.0200086166470629	0.0200086166470628	0.0200086166470628	0.00975321045017383	0.00978034629528205	0.0104380037296012	0.0100750998510313	0.00986584689654797	0
"C4"	0.200201601204857	0.298072326627339	0.23549303538395	0.163346195115989	0.199953567881533	0.20090128004484	0.191768592848087	0.27232597513171	0.259939890121651	0.271634098391929	0.29662336182338	0.170625398238922	0.1943397476736	0.306857015332916	0.271027762895122	0.236164207707764	0.296055059004208	0.27269313904989	0.127185752393544	0.0274930001062032	0.244141098285725	0	0.205084059678146	0.207299349572816	0.199123122633231	1.1911728602284	0.172612095545683	0.141958911258028	0.177732824492858	0.169556597553274	0.159688095586467	0.168694895505441	0.166473596992466	0.151176497193195	0.140549107846345	0.130627315499871	0.117489192082622	0.131916592841986	0.149516534668663	0.127378124640851	0.13962908927455	0.0978611189453591	0.0987233989208779	0.0905471719812929	0.0873433396392614	0.0881299798325631	0.0881299798325632	0.0782667186254337	0.0782667186254337	0.0618594033461724	0.0687528325750334	0.0602218939374437	0.0408801843769167	0.0404277240127158	0.0433027038870637	0.0295596824656612	0.019762789975216	0.0220385202847577	0.0177539975095707	0.0177539975095707	0.0177539975095707	0.0177539975095707	0.00986326120712943	0.00986850196680692	0.0106273893468494	0.0102259927143709	0.00980373510474157	0
"C5"	0.202186956488274	0.299904961207833	0.181629257790804	0.164760476256447	0.145473629437146	0.202201804926322	0.193311858299782	0.283893383748023	0.264354469640269	0.273327424460167	0.300870679878466	0.177706800512211	0.257919409659725	0.307487416151249	0.272099976358399	0.179088045683178	0.301142297930615	0.273639737525276	0.182516094848805	0.0839017278328929	0.189425696627274	0	0.222102448536523	0.205050174327824	0.193316996801829	0.18276574822484	1.19768727822435	0.163335574821928	0.171975985438907	0.160242807912912	0.150204731315225	0.166352690491076	0.166559633734315	0.148127397466103	0.14006843541036	0.133261728016725	0.119582765257522	0.128410340161132	0.139860425981475	0.117474367599626	0.12983140331886	0.0991361441977382	0.100769301392194	0.089036123866199	0.0890824619757161	0.089431193675232	0.0894311936752321	0.0795476695846562	0.0795476695846561	0.0566350194585415	0.070544639927607	0.0585740525553	0.0384077254169567	0.0384807516195309	0.0410696016785227	0.0302872610752316	0.022854027073988	0.0225642686541971	0.0207714103919176	0.0207714103919176	0.0207714103919176	0.0207714103919176	0.00988352409057586	0.0100380765976872	0.00805896205574299	0.0102614901571979	0.0102201618149288	0
"C6"	0.213113236203702	0.311755477518526	0.18002085638447	0.110384651907637	0.144076195859867	0.213592946654721	0.204360597092575	0.299929217480117	0.277107720703849	0.285662622610636	0.313125923822676	0.188854296609174	0.273468985269588	0.319614149835926	0.281912182086554	0.177738583419089	0.31446235543008	0.214901376938953	0.12709810682438	0.0959747816582629	0.189687840952373	0	0.22253951594919	0.20187656034967	0.193705967768103	0.182518600188893	0.198336055140913	1.17382781203106	0.166817212714387	0.158646620132819	0.148164541618483	0.161845937729343	0.162189959715794	0.146536401015972	0.138538164762113	0.132029649030837	0.117359350518207	0.133356160342113	0.137321196025724	0.118604816338562	0.126883665231635	0.0985630076542561	0.098024905238981	0.0898543126574137	0.085550256454308	0.0932547627651663	0.0932547627651664	0.0829814508061544	0.0829814508061544	0.0581829813008504	0.0665163984365922	0.0608319549433396	0.0369020566763274	0.039743409153843	0.0427565538430776	0.0317170611377094	0.0242618958059994	0.0211333298619997	0.0219848194084946	0.0219848194084947	0.0219848194084946	0.0219848194084946	0.0102733119590119	0.010482078514336	0.00799823625385898	0.00805880163521074	0.0107974518292842	0
"C7"	0.203705901626666	0.302339780109554	0.24014637780896	0.166943405047608	0.204489946929765	0.204496860961136	0.195404022514413	0.214508953362644	0.263210266248147	0.275195028377234	0.299761049624998	0.116841564802968	0.188465526391614	0.311298233692906	0.276152714535969	0.240996549567089	0.29912173704574	0.276382283719053	0.182186874519458	0.0271669594413217	0.248028068935913	0	0.205129976685628	0.2076096632362	0.195897649874234	0.18818769652185	0.171975985438907	0.137378881058907	1.18408835615332	0.172376342791359	0.162405618223167	0.168693123703783	0.166103544898631	0.152680938790145	0.141836094059626	0.131713998841008	0.122244503135391	0.131340999786	0.152106086065631	0.129593295699561	0.142114051078131	0.102433139063611	0.101345541886063	0.0896335285240983	0.0895997905266233	0.0867281626585141	0.0867281626585142	0.0767221480040993	0.0767221480040993	0.0628918815817453	0.070962002403794	0.0588354734192165	0.0415709218194972	0.038890650771972	0.044042759078639	0.0276850818767465	0.0157989847618205	0.0184533670489008	0.0154322756734394	0.0154322756734394	0.0154322756734394	0.0154322756734394	0.0100060146544148	0.00997072456819133	0.010844844730519	0.0103643356394645	0.0077223223210552	0
"C8"	0.207663007343774	0.305820976988147	0.243233126876276	0.170703818554544	0.208130999060663	0.208782808984893	0.19957844400227	0.214269601699438	0.26640212643099	0.279174192384351	0.302693273844937	0.116415014651311	0.187627168598764	0.315017763287403	0.279013920207516	0.244880959941102	0.302008799852417	0.279133486820651	0.127118423349356	0.027114402198086	0.252059790186265	0	0.203930486011414	0.206598727788542	0.198426829144655	0.190751172247433	0.170257983407469	0.138815792616217	0.183149864215819	1.17497796557193	0.164911005576851	0.167314834723379	0.164566060586345	0.150682451927148	0.139662808729798	0.129442451629452	0.119895939018314	0.132951938637888	0.154486574542595	0.131594012356173	0.144396798747764	0.0998642073087349	0.0987365456192218	0.0905646469753346	0.0867765264017084	0.0875617275626182	0.0875617275626182	0.0774361565998088	0.0774361565998088	0.0637615888849925	0.0679925110558847	0.0594400866455067	0.0420757419237153	0.0392477893412034	0.0448053428379666	0.0278704414510916	0.0157351579115437	0.018527006770096	0.0153893625584019	0.0153893625584019	0.0153893625584019	0.0153893625584019	0.0101255709628094	0.0100669599950806	0.0110196431973496	0.0104675057557744	0.00771370566117976	0
"C9"	0.212319855865086	0.309794917903759	0.247941838368164	0.175281095019424	0.212920839481678	0.213185203590523	0.204008319148885	0.212542944190109	0.269294213726386	0.283307472697908	0.304991966010007	0.116553610298788	0.186783204092581	0.319397552151857	0.283598947915659	0.249059583950091	0.241852281366589	0.283851017313737	0.126849769474018	0.0271079814282315	0.256199491269677	0	0.204573890049088	0.20742147381789	0.199266845780275	0.19162571470376	0.170232028823922	0.138286905510585	0.184059700652923	0.175905072615308	1.16784332990309	0.167671351026189	0.164774882435149	0.150448686957278	0.139241005679524	0.128880703087632	0.119195112361071	0.13255499749033	0.157305730235534	0.133993249242077	0.147139331368534	0.0989234880092072	0.097651817403144	0.0894971893655286	0.0876845899594519	0.0862552738916302	0.0862552738916302	0.0759889240010348	0.0759889240010347	0.064808613345179	0.0665213705815357	0.0578913184059676	0.0427534048644519	0.0397102391548439	0.0435015908408738	0.0258796875700638	0.0157102271741231	0.0187135092468736	0.0152926770673586	0.0152926770673586	0.0152926770673586	0.0152926770673586	0.0102663498905954	0.00806174271221963	0.0112076812777541	0.0106444131492651	0.00765154599084394	0
"C10"	0.206953559325935	0.304518557581941	0.241728175620707	0.170278118414637	0.206399489408248	0.207105746425476	0.19806740281893	0.279390152110917	0.266809517361753	0.278851358246247	0.304046168687432	0.179239337972488	0.197123012518472	0.251683184324499	0.218032185977362	0.180174030642062	0.303688294089817	0.27845520108281	0.185447254407178	0.0277917115267499	0.251059646719497	0	0.207345304207807	0.209767489894903	0.197845880683013	0.189781757443621	0.176749733646768	0.141615195513175	0.179236443935269	0.167314834723379	0.157191891587052	1.17732951166347	0.174953262484354	0.15176370542016	0.143655874041267	0.133536421888072	0.119637025517804	0.13055385209456	0.146751519168548	0.12384578799787	0.136616646878967	0.099588301677057	0.0976443861510104	0.0857227769391204	0.0858880894489225	0.0882774168642188	0.0882774168642188	0.080187600225217	0.080187600225217	0.059243238557787	0.0689635785074405	0.0569538813382992	0.034815925032651	0.0372018369920776	0.0417645169207889	0.0303158609019013	0.0204730004836412	0.0228509472848545	0.018122168715385	0.0181221687153851	0.018122168715385	0.018122168715385	0.00808981663900175	0.0101229431363272	0.0081078313788928	0.0104420700406054	0.010058045475993	0
"C11"	0.206347855781067	0.303866300771052	0.241394335803657	0.169658519721985	0.205737035324634	0.206451813921865	0.19740061339439	0.284093072032042	0.209300322409581	0.278387171127801	0.30292125924509	0.180402234090378	0.260151191130947	0.250569691369458	0.217205639182223	0.178872283050417	0.302688249101785	0.277601366501096	0.185405980175888	0.0278276088933356	0.250559562234465	0	0.207454316928154	0.209844301213059	0.197925345344609	0.187282796616525	0.17696961084271	0.14191621475132	0.176485016454795	0.164566060586345	0.154476452282952	0.174953262484354	1.17740579859641	0.151828543416303	0.143779290679034	0.13368477263734	0.119717197004998	0.130739563174635	0.146286439666925	0.123464675379607	0.136189064358756	0.0997020681280191	0.095310720625973	0.083391764757523	0.0884390182376321	0.0886075839054122	0.0886075839054122	0.0805535581113939	0.0805535581113938	0.0590786080629289	0.0689378055235592	0.0547076253520301	0.0346585412444115	0.0372893329676697	0.04159581237743	0.030414334204716	0.0231319341651104	0.0228994366808173	0.0208698993212377	0.0208698993212377	0.0208698993212377	0.0208698993212377	0.00805402579401829	0.0100896083033928	0.00804925273726877	0.0104100512437911	0.0102273505931535	0
"C12"	0.145268093843883	0.309217280464275	0.245104823376116	0.108727026101266	0.207983881776096	0.144070296967566	0.135049552424164	0.223335627215284	0.272625659840005	0.281016362806527	0.308709192128935	0.182632165874779	0.262462960995999	0.319085894833916	0.28275950916016	0.244025455468518	0.308377852950381	0.283878239534429	0.19149586669433	0.026751273195102	0.254265089611425	0	0.201587673026164	0.204459366336695	0.192148917763488	0.181411796631834	0.167877717128251	0.136767307614908	0.173038397295498	0.160727948722291	0.150448686957278	0.161881285781504	0.161950446310723	1.16388649917076	0.152905353674673	0.139070347921343	0.128562494994975	0.130299643404698	0.139780726354843	0.121335892992951	0.129490419950545	0.108180965488033	0.104381696012923	0.092071247439716	0.094911005424757	0.092013496373546	0.092013496373546	0.0817571640395986	0.0817571640395986	0.0643013388338071	0.0731501603943981	0.0605150891815264	0.0424863934060777	0.0399296135591287	0.0374673346109714	0.0286096507490608	0.0233808864614469	0.0232891993123335	0.0187772037114048	0.0187772037114048	0.0187772037114047	0.0187772037114048	0.0102563323339473	0.0102792617650127	0.0109811454960833	0.0106454339825411	0.00804008257975024	0
"C13"	0.145260053807898	0.314135188733176	0.249626762910183	0.108644194027308	0.212471899140569	0.143238708366061	0.134307948398261	0.223913083752932	0.277557224403361	0.286419955925315	0.313515721298376	0.188218134563299	0.268937348875004	0.322898930565014	0.286335291856624	0.17836201417751	0.312835402465518	0.287512442363793	0.196231843707638	0.0269686605714559	0.259451295353859	0	0.201294139436755	0.20432288249477	0.191707978256421	0.180705995802444	0.170083100141152	0.138538164762114	0.172229542786689	0.159614638548341	0.14918679179949	0.164178141761448	0.164319189347468	0.163827164651435	1.15580087401345	0.141549034755712	0.130818843447792	0.128999866201557	0.138325856931532	0.119727018336205	0.127875332888253	0.110128581609157	0.1028107287393	0.0901958245009518	0.0933066098641481	0.093512315860326	0.093512315860326	0.0831334216635935	0.0831334216635934	0.0653992745024359	0.0710997267168372	0.0582053615099135	0.0399244748679862	0.0404105429874198	0.0345697916363251	0.0289392418072354	0.0240324686929751	0.0238122028276399	0.019062853469083	0.019062853469083	0.019062853469083	0.019062853469083	0.0103788941967326	0.0104278467488506	0.00802629063798797	0.0107817165886423	0.00806087101510557	0
"C14"	0.215525523243189	0.248128467397779	0.254372593553807	0.108831267607994	0.146488431515915	0.143877389171276	0.134719893251554	0.225011672309677	0.282373198969602	0.290756967208638	0.318553524547305	0.194341100317248	0.274559305391491	0.327263959772993	0.29056280529928	0.178408089299456	0.318158491746327	0.293056512223395	0.201095945227593	0.0274554459770218	0.263301521231617	0	0.201980441638423	0.205028158755243	0.192100562276326	0.180868590692129	0.174265336637256	0.142185775879363	0.17224138309978	0.159313786620863	0.148708503562653	0.164352519246858	0.164535104784419	0.160465786063088	0.152437422044613	1.14804980954101	0.130743063903725	0.132274941062646	0.137659117516016	0.118878321627173	0.127040666697773	0.105805681787868	0.10200537265098	0.0890777761720635	0.0924109910220079	0.0925833965109354	0.0925833965109355	0.0820641978039464	0.0820641978039464	0.0601139642719919	0.0721658389840954	0.0589211028517039	0.0404332871325649	0.0409624908187817	0.034809943812664	0.0293241540796028	0.0246863554523146	0.0244440030764945	0.0193323917873457	0.0193323917873457	0.0193323917873457	0.0193323917873457	0.0105191987069891	0.0106052830582109	0.00802836401847552	0.0109896192083773	0.00810042020314837	0
"C15"	0.143995437332888	0.325815346371973	0.259931535022728	0.107276865216537	0.146184828402334	0.142044181161349	0.132838169420977	0.227615737619517	0.289900297988859	0.297074179762351	0.326174307951942	0.118132004541945	0.27990893382638	0.335656777820357	0.29776299389618	0.179580771584313	0.326020847192396	0.296678654265504	0.207176056122274	0.0266541027361193	0.270420077026232	0	0.197409867843104	0.201003068894821	0.187684608144103	0.176233788123933	0.169408917448156	0.136919242271241	0.173179712775137	0.159861252024419	0.148993890451339	0.159516034023739	0.159622929339997	0.160703118743719	0.152621984022425	0.141638319229036	1.13622071787958	0.132975725138698	0.137649965747427	0.118731723924456	0.126777488815696	0.110588451328616	0.106618566445345	0.0933001056946269	0.0966825423328142	0.0971079428010807	0.0971079428010807	0.0863189749425693	0.0863189749425692	0.0637682018866228	0.0736251623371888	0.0601480323428313	0.0411616643858687	0.0418461657599436	0.0349087716499585	0.0299340050591139	0.0196291895653817	0.019303819080168	0.0196449865744727	0.0196449865744727	0.0196449865744727	0.0196449865744727	0.0107889678585115	0.0108673615730799	0.00808113472129408	0.0111254495349564	0.00819416655430261	0
"C16"	0.215923029935322	0.3185696716895	0.252303891187775	0.109021147469944	0.145327522619479	0.216327799292314	0.137043788304771	0.306087561341044	0.283039171071476	0.291375478879477	0.319670865888967	0.115576304713254	0.276320325299467	0.326997362874878	0.217576015953204	0.253840212390894	0.320552436579832	0.213595776432153	0.12631826445993	0.0270715529226225	0.264303925956854	0	0.198872371865251	0.202078217100901	0.193957757242763	0.182653743935057	0.167921214056865	0.143614326522275	0.171753615104769	0.163633155246631	0.152948074027303	0.160681664116382	0.160910231599551	0.150345742390037	0.138922932832446	0.132274941062646	0.122746823204952	1.14521349204229	0.141872628202767	0.123040346612889	0.131216932673135	0.100657763165675	0.100277204989248	0.0921567451311096	0.0905186708269072	0.0981228982371909	0.098122898237191	0.0876122687162127	0.0876122687162127	0.0597172838933027	0.0680721405874171	0.065368813860342	0.0381023812930193	0.0410425574309508	0.0424989567853969	0.0323599289572376	0.0193054497878538	0.0160112780963541	0.0223231655159831	0.0223231655159831	0.0223231655159831	0.0223231655159831	0.0105106295209782	0.0106850812193277	0.0114228095575902	0.00800984161620576	0.0110191522082776	0
"C17"	0.217347347387431	0.313727820203086	0.252944782324268	0.180302246392098	0.218092938801366	0.218465981995031	0.209345598753425	0.211305977357468	0.207557008925229	0.28748877723295	0.307956927014494	0.116601971742959	0.185540093957665	0.323667328920495	0.288556936148485	0.254204600446339	0.240426941032521	0.28913308224577	0.126686967149127	0.027040217085902	0.260448560147048	0	0.204919967295474	0.207969983318863	0.19982582114499	0.192235544573995	0.16983051726322	0.137321196025724	0.184700247365409	0.176556085191537	0.168541853823786	0.167716021906912	0.167184502476486	0.149765063951618	0.138325856931532	0.127826323407729	0.117985684926366	0.131738869045427	1.16042005782236	0.136632158442474	0.150154826921881	0.0974680118543318	0.0961162050603381	0.0879720428864657	0.0886877385662696	0.0844026470429861	0.0844026470429861	0.0739990543276844	0.0739990543276844	0.065892709930611	0.067133222336845	0.0558510731899115	0.0435061754251714	0.0402140082103307	0.044302885800262	0.0258864774531027	0.0156627207685848	0.0189149347818058	0.0151972917558642	0.0151972917558643	0.0151972917558642	0.0151972917558642	0.0104035927153016	0.00801423136775069	0.0114392070200853	0.0108424905842164	0.00760701518486885	0
"C18"	0.227876994715052	0.324707642677579	0.264410792241235	0.11513449219012	0.229176281355931	0.229324798963489	0.220096772967522	0.209718671616673	0.206677404633329	0.298291211840531	0.241776465444827	0.116402457044073	0.185269982219895	0.336116946339359	0.300778263782302	0.266407663309971	0.239013647669031	0.300875440642008	0.126494963769699	0.0268499395645137	0.271441272276017	0	0.203200017092213	0.206778232606117	0.198646413506636	0.191067186961277	0.166422020766138	0.138372285728322	0.183590502241044	0.175458683141564	0.167491561552596	0.165127717330493	0.164619567172809	0.151669866241188	0.139681521392239	0.128784848429437	0.118731723924456	0.13329370883063	0.159404184849553	1.14270988242047	0.151344969334725	0.0975209428993736	0.0959731109281119	0.0878412918286312	0.0913371093174881	0.083689277436408	0.0836892774364081	0.0728855184469286	0.0728855184469286	0.0686168156241173	0.0662583871463365	0.0544556898234669	0.0453541177543397	0.0415313017103715	0.0460607927576639	0.0235762092819955	0.0156378581868721	0.019341460665588	0.0151290987235596	0.0151290987235596	0.0151290987235596	0.0151290987235596	0.0108037589894794	0.0079671215889677	0.0119883448489487	0.0112828290240753	0.00754987217820024	0
"C19"	0.223146421911203	0.318613312360812	0.258788125083024	0.186005067254008	0.224049293261383	0.22452098864335	0.215436739458287	0.209158286384356	0.206257696863109	0.292582494785469	0.24155308688533	0.1167652766109	0.184425949791635	0.329057572711552	0.294249536925232	0.260002801406214	0.238289560237415	0.295010285622684	0.126347114281728	0.0270303368023527	0.265552157983116	0	0.205727891854939	0.208999597584938	0.200877283095399	0.193332585149377	0.169779527416971	0.13664394717253	0.185841451409864	0.177719136920324	0.169776151579077	0.168143565389498	0.167617309980007	0.14941202301986	0.137711896956581	0.127040666697773	0.117025374291412	0.131216932673135	0.161705198223564	0.139703048616669	1.15365342866072	0.0962126110013537	0.0947123847646106	0.0865900702750709	0.0898368400797635	0.0826900491374259	0.082690049137426	0.0721131985859832	0.0721131985859832	0.0671870750026122	0.0654441371122945	0.0538723831841636	0.0443742199602692	0.0407863721247118	0.0451986213832124	0.0235244532139283	0.0156284478652375	0.0191466356300668	0.0150743962558583	0.0150743962558583	0.0150743962558582	0.0150743962558583	0.0105768505514427	0.00794298534124718	0.0117001260632796	0.0110628857108506	0.00752969830983683	0
"C20"	0.143579436562465	0.340612814117506	0.275929753701046	0.10735017096682	0.237425969149267	0.142034732052934	0.132975533368024	0.22912834760656	0.304878171786846	0.22035597139892	0.341364668829143	0.117269560688721	0.296072131404753	0.351741375823583	0.313731449572232	0.179809643982903	0.341924990404951	0.217023116893906	0.223278295553656	0.0269006954625255	0.193455275936394	0	0.202394928796579	0.202615660555095	0.188262055840932	0.176150014101646	0.168531445136155	0.137988210715958	0.174136336408139	0.159782731693976	0.148385232013811	0.159341282683291	0.15952330900483	0.16227144823205	0.154180014252819	0.137547386324228	0.132706141594339	0.130855092115378	0.136455216596065	0.117025131479248	0.12507639430176	1.12136869615073	0.10796302610684	0.0936094213926759	0.0977855693704559	0.094281022234984	0.094281022234984	0.0829750494406545	0.0829750494406545	0.0643341627132515	0.0733732774241804	0.0623523646796122	0.0393007030160403	0.0437363615836714	0.0354569193394546	0.031024942488306	0.0202307036331199	0.016257028777356	0.0203606622531215	0.0203606622531215	0.0203606622531215	0.0203606622531215	0.0113059727943295	0.011397499680165	0.00809143397923064	0.00813836688352147	0.00824862051383618	0
"C21"	0.141776814512786	0.338043584381228	0.181667214713344	0.106111561070127	0.142841993346053	0.141609580665252	0.132584632216219	0.326826852553735	0.304495441628422	0.216051451035273	0.343097606714389	0.114947132081758	0.199984257737801	0.352532884529586	0.314962946708226	0.280833861874766	0.345022406581166	0.314816792969149	0.222583638908604	0.0268984636290566	0.189152987406217	0	0.200155222938909	0.200192240453316	0.185883292237763	0.17770211805758	0.171307812366729	0.137234867334573	0.172287421206308	0.157978472990755	0.146477726104716	0.156231017841617	0.152497153001557	0.156572544019384	0.14393502023502	0.132606984446274	0.127942279734413	0.130360366486022	0.134562687084473	0.115167733113734	0.123126100193994	0.10796302610684	1.11978088535148	0.10547193713593	0.101284711397005	0.0936073333107928	0.0936073333107928	0.082275919165199	0.0822759191651989	0.0586539922691883	0.0852663127062721	0.0705870774186538	0.0475856781678598	0.0430833160011872	0.0400588875157969	0.034703100468453	0.0161390525550737	0.019763508111234	0.0199469408721173	0.0199469408721173	0.0199469408721172	0.0199469408721173	0.0113314141455938	0.0115007468860388	0.0126375237843645	0.0118056297363431	0.0117657666919345	0
"C22"	0.141930659441659	0.34819946819558	0.180657083822394	0.106037646862737	0.142465202291683	0.142241568230167	0.133025893717056	0.3388811050626	0.314757101440173	0.216554011787706	0.353125622781992	0.113978328176455	0.199773702922311	0.363727009457212	0.324361782587893	0.292165848351642	0.35525503707475	0.323978321733111	0.129172699538328	0.0267751956619414	0.189778816125765	0	0.197470044657337	0.197570863792716	0.18926690453668	0.181094343962586	0.168179345080598	0.139773375244866	0.169307776101075	0.161003816845039	0.149161982275881	0.15239604789177	0.148252026235597	0.153452079066193	0.140304615890369	0.128667898915203	0.124400140926169	0.133115298522714	0.136845400045613	0.117121722438175	0.12507454595288	0.104010468214084	0.117191041262144	1.10888708200611	0.0975638997160873	0.0958535787683421	0.0958535787683421	0.0841623534643603	0.0841623534643602	0.059729261995788	0.081576584788042	0.0729676791542183	0.0491514423918434	0.0441840807052891	0.0409719395809525	0.035812408444145	0.0160633679093876	0.0200399944002847	0.0203722803563482	0.0203722803563482	0.0203722803563481	0.0203722803563482	0.0116912253039818	0.0118418345691583	0.0131474631758239	0.0121491870649917	0.0121997197822536	0
"C23"	0.14240186457995	0.346786174788667	0.285610003392677	0.106420161817879	0.144206906309078	0.141502954842452	0.132451087759761	0.341538294117404	0.209102681194081	0.215003533242101	0.245831396302833	0.117316628297447	0.310866437263437	0.363064098035964	0.326935995982502	0.289808748822918	0.243851910118519	0.326200407331941	0.232939287821444	0.0265655278157697	0.188438005426332	0	0.202272354950385	0.202378611123925	0.187403942621118	0.174686679278523	0.168266872620797	0.133078176706701	0.169244048772511	0.154269380269704	0.146140983265753	0.152689936798084	0.157224921311346	0.158185009041262	0.14514361534423	0.133482542587345	0.128910056443752	0.130749191194422	0.13795870443642	0.121782812423317	0.129764324559659	0.10865063263384	0.112538568218894	0.0975638997160873	1.11360322600411	0.0888857012522097	0.0888857012522097	0.0772157838153394	0.0772157838153394	0.0597397419405721	0.0811268327930684	0.0615117454321734	0.0492039262581932	0.049077846027111	0.0370763971764556	0.0286181554689383	0.0208391837631877	0.0203544356955403	0.0250126419308217	0.0250126419308217	0.0250126419308217	0.0250126419308217	0.0116699174368703	0.00812839700395062	0.0130413936970313	0.0122325152749478	0.0122953785882265	0
"C24"	0.14150475134629	0.351523419668829	0.178864834433512	0.10473971785132	0.141763993818892	0.140236726566482	0.130424436742763	0.349515152541555	0.318570017872949	0.323518995763289	0.355554732717561	0.115730632751871	0.319067147345471	0.358552718584903	0.21492707700131	0.175382774218828	0.35719510875813	0.209402014886299	0.126848856629616	0.0269464386233096	0.29657255713998	0	0.192840955094884	0.197467275956748	0.189312706601986	0.176259959665126	0.168925588053216	0.14506296430137	0.163819862799416	0.155665293444655	0.143758789819384	0.156937629980833	0.157524593609622	0.153355827289243	0.145463602449396	0.133731572738018	0.129477257068108	0.141733075231498	0.131293006511312	0.111585703248544	0.119441182087393	0.104756691372204	0.104008148123103	0.0958535787683421	0.0888857012522097	1.10994397470955	0.109943974709549	0.0984190658978917	0.0984190658978917	0.0641185609637933	0.0683000086810794	0.0682237905002624	0.0353294745972902	0.0402161372402107	0.0355125105390487	0.0363408735406857	0.0210648676658359	0.0158646962872119	0.0256352924283561	0.0256352924283562	0.0256352924283561	0.0256352924283561	0.0115249088116576	0.011906503625271	0.00789222483984725	0.00785257555823623	0.012582545491496	0
"C25"	0.14150475134629	0.351523419668829	0.178864834433512	0.10473971785132	0.141763993818892	0.140236726566482	0.130424436742763	0.349515152541555	0.318570017872949	0.32351899576329	0.355554732717561	0.115730632751871	0.319067147345471	0.358552718584903	0.21492707700131	0.175382774218828	0.35719510875813	0.209402014886299	0.126848856629616	0.0269464386233096	0.29657255713998	0	0.192840955094884	0.197467275956748	0.189312706601986	0.176259959665126	0.168925588053216	0.14506296430137	0.163819862799416	0.155665293444655	0.143758789819384	0.156937629980833	0.157524593609622	0.153355827289243	0.145463602449396	0.133731572738018	0.129477257068108	0.141733075231498	0.131293006511312	0.111585703248544	0.119441182087393	0.104756691372205	0.104008148123103	0.0958535787683421	0.0888857012522097	0.109943974709549	1.10994397470955	0.0984190658978917	0.0984190658978917	0.0641185609637933	0.0683000086810794	0.0682237905002624	0.0353294745972902	0.0402161372402107	0.0355125105390487	0.0363408735406857	0.0210648676658359	0.0158646962872119	0.0256352924283561	0.0256352924283562	0.0256352924283561	0.0256352924283561	0.0115249088116576	0.011906503625271	0.00789222483984725	0.00785257555823623	0.012582545491496	0
"C26"	0.141365903615553	0.36417873727104	0.177742669606824	0.104742267091063	0.14118590783791	0.14021405609025	0.130357675859676	0.365680153501558	0.331733789839249	0.336665185111859	0.369431921136754	0.116470151511308	0.335201856020681	0.252575037718758	0.212199726604811	0.173582103621311	0.371792420930324	0.208089003085359	0.126968353697009	0.0269600814430006	0.309705103668859	0	0.192790119978543	0.197975171417165	0.189812920108072	0.176100116907226	0.169038797867394	0.14521753891077	0.163034564508711	0.154872313199618	0.14247923250194	0.160375200450434	0.161107116222788	0.153294682574247	0.145483487911288	0.133354321431413	0.129478462413854	0.142369936663846	0.129498345073448	0.109328277670393	0.117183947702223	0.103718811800818	0.102844898956499	0.0946826476474053	0.0868677567922569	0.110721449135128	0.110721449135128	1.10260296577988	0.102602965779882	0.0620549919743939	0.0696062369303926	0.0667825290416558	0.0316905053815862	0.0372388787612894	0.0359127765672936	0.0378719635949587	0.0217761213823981	0.0158666557972531	0.0268772887269021	0.0268772887269022	0.0268772887269021	0.0268772887269021	0.0081184833552458	0.0123930806976775	0.007811194662959	0.00780333761570097	0.0131644855260561	0
