File	N.modules	Modularity	P.Null1	P.Null2
M_GC_6_woods_N32.txt	11	0.401605	0.000000	0.000000
M_GC_6_woods_N33.txt	9	0.420058	0.000000	0.000000
M_GC_6_woods_N34.txt	11	0.403612	0.000000	0.000000
M_GC_6_woods_N35.txt	10	0.417169	0.000000	0.000000
M_GC_6_woods_N36.txt	11	0.399773	0.000000	0.000000
M_GC_6_woods_N37.txt	10	0.420213	0.000000	0.000000
M_GC_6_woods_N38.txt	9	0.409553	0.000000	0.000000
M_GC_6_woods_N39.txt	10	0.401655	0.000000	0.000000
M_GC_6_woods_N4.txt	9	0.400516	0.000000	0.000000
M_GC_6_woods_N40.txt	9	0.418410	0.000000	0.000000
M_GC_6_woods_N41.txt	9	0.404165	0.000000	0.000000
M_GC_6_woods_N42.txt	10	0.420434	0.000000	0.000000
M_GC_6_woods_N43.txt	10	0.401137	0.000000	0.000000
M_GC_6_woods_N44.txt	10	0.408580	0.000000	0.000000
M_GC_6_woods_N45.txt	10	0.405033	0.000000	0.000000
M_GC_6_woods_N46.txt	10	0.403856	0.000000	0.000000
M_GC_6_woods_N47.txt	9	0.404371	0.000000	0.000000
M_GC_6_woods_N48.txt	10	0.409420	0.000000	0.000000
M_GC_6_woods_N49.txt	11	0.403130	0.000000	0.000000
M_GC_6_woods_N5.txt	10	0.398095	0.000000	0.000000
M_GC_6_woods_N50.txt	11	0.401367	0.000000	0.000000
M_GC_6_woods_N51.txt	10	0.404412	0.000000	0.000000
M_GC_6_woods_N52.txt	9	0.408471	0.000000	0.000000
M_GC_6_woods_N53.txt	10	0.415480	0.000000	0.000000
M_GC_6_woods_N54.txt	10	0.412903	0.000000	0.000000
M_GC_6_woods_N55.txt	9	0.411201	0.000000	0.000000
M_GC_6_woods_N56.txt	10	0.408227	0.000000	0.000000
M_GC_6_woods_N57.txt	10	0.409349	0.000000	0.000000
M_GC_6_woods_N58.txt	10	0.403883	0.000000	0.000000
M_GC_6_woods_N59.txt	10	0.405613	0.000000	0.000000
M_GC_6_woods_N6.txt	11	0.403812	0.000000	0.000000
M_GC_6_woods_N60.txt	10	0.418108	0.000000	0.000000
M_GC_6_woods_N61.txt	9	0.411421	0.000000	0.000000
M_GC_6_woods_N62.txt	10	0.408162	0.000000	0.000000
M_GC_6_woods_N63.txt	10	0.402296	0.000000	0.000000
M_GC_6_woods_N64.txt	9	0.409563	0.000000	0.000000
M_GC_6_woods_N65.txt	10	0.420410	0.000000	0.000000
M_GC_6_woods_N66.txt	9	0.413042	0.000000	0.000000
M_GC_6_woods_N67.txt	11	0.407996	0.000000	0.000000
M_GC_6_woods_N68.txt	10	0.417074	0.000000	0.000000
M_GC_6_woods_N69.txt	10	0.406030	0.000000	0.000000
M_GC_6_woods_N7.txt	9	0.403815	0.000000	0.000000
M_GC_6_woods_N70.txt	10	0.398970	0.000000	0.000000
M_GC_6_woods_N71.txt	11	0.407464	0.000000	0.000000
M_GC_6_woods_N72.txt	9	0.406942	0.000000	0.000000
M_GC_6_woods_N73.txt	9	0.421502	0.000000	0.000000
M_GC_6_woods_N74.txt	8	0.408512	0.000000	0.000000
M_GC_6_woods_N75.txt	11	0.394084	0.000000	0.000000
M_GC_6_woods_N76.txt	10	0.400448	0.000000	0.000000
M_GC_6_woods_N77.txt	10	0.407094	0.000000	0.000000
M_GC_6_woods_N78.txt	11	0.406874	0.000000	0.000000
M_GC_6_woods_N79.txt	9	0.418281	0.000000	0.000000
M_GC_6_woods_N8.txt	10	0.416253	0.000000	0.000000
M_GC_6_woods_N80.txt	10	0.399306	0.000000	0.000000
M_GC_6_woods_N81.txt	11	0.415124	0.000000	0.000000
M_GC_6_woods_N82.txt	9	0.416857	0.000000	0.000000
M_GC_6_woods_N83.txt	10	0.400218	0.000000	0.000000
M_GC_6_woods_N84.txt	10	0.414846	0.000000	0.000000
M_GC_6_woods_N85.txt	11	0.404053	0.000000	0.000000
M_GC_6_woods_N86.txt	11	0.402561	0.000000	0.000000
M_GC_6_woods_N87.txt	8	0.412242	0.000000	0.000000
M_GC_6_woods_N88.txt	9	0.408580	0.000000	0.000000
M_GC_6_woods_N89.txt	9	0.397834	0.000000	0.000000
M_GC_6_woods_N9.txt	12	0.404256	0.000000	0.000000
M_GC_6_woods_N90.txt	10	0.402584	0.000000	0.000000
M_GC_6_woods_N91.txt	12	0.407366	0.000000	0.000000
M_GC_6_woods_N92.txt	9	0.413418	0.000000	0.000000
M_GC_6_woods_N93.txt	9	0.403293	0.000000	0.000000
M_GC_6_woods_N94.txt	10	0.405853	0.000000	0.000000
M_GC_6_woods_N95.txt	10	0.405084	0.000000	0.000000
M_GC_6_woods_N96.txt	9	0.404487	0.000000	0.000000
M_GC_6_woods_N97.txt	8	0.419468	0.000000	0.000000
M_GC_6_woods_N98.txt	10	0.413530	0.000000	0.000000
M_GC_6_woods_N99.txt	8	0.399055	0.000000	0.000000
M_GC_7_coldlake_N1.txt	6	0.358290	0.000000	0.000000
M_GC_7_coldlake_N10.txt	7	0.371694	0.000000	0.000000
M_GC_7_coldlake_N100.txt	6	0.375559	0.000000	0.000000
M_GC_7_coldlake_N11.txt	5	0.372721	0.000000	0.000000
M_GC_7_coldlake_N12.txt	5	0.391076	0.000000	0.000000
M_GC_7_coldlake_N13.txt	7	0.370487	0.000000	0.000000
M_GC_7_coldlake_N14.txt	6	0.381657	0.000000	0.000000
M_GC_7_coldlake_N15.txt	5	0.381355	0.000000	0.000000
M_GC_7_coldlake_N16.txt	6	0.361128	0.000000	0.000000
M_GC_7_coldlake_N17.txt	6	0.363422	0.000000	0.000000
M_GC_7_coldlake_N18.txt	6	0.372177	0.000000	0.000000
M_GC_7_coldlake_N19.txt	5	0.365053	0.000000	0.000000
M_GC_7_coldlake_N2.txt	6	0.368917	0.000000	0.000000
M_GC_7_coldlake_N20.txt	5	0.374291	0.000000	0.000000
M_GC_7_coldlake_N21.txt	7	0.353882	0.000000	0.000000
M_GC_7_coldlake_N22.txt	6	0.375559	0.000000	0.000000
M_GC_7_coldlake_N23.txt	5	0.380208	0.000000	0.000000
M_GC_7_coldlake_N24.txt	5	0.379000	0.000000	0.000000
M_GC_7_coldlake_N25.txt	6	0.385763	0.000000	0.000000
M_GC_7_coldlake_N26.txt	5	0.418730	0.000000	0.000000
M_GC_7_coldlake_N27.txt	6	0.368132	0.000000	0.000000
M_GC_7_coldlake_N28.txt	5	0.383589	0.000000	0.000000
M_GC_7_coldlake_N29.txt	6	0.370970	0.000000	0.000000
M_GC_7_coldlake_N3.txt	6	0.362335	0.000000	0.000000
M_GC_7_coldlake_N30.txt	6	0.376162	0.000000	0.000000
M_GC_7_coldlake_N31.txt	6	0.357324	0.000000	0.000000
M_GC_7_coldlake_N32.txt	6	0.360283	0.000000	0.000000
M_GC_7_coldlake_N33.txt	6	0.372600	0.000000	0.000000
M_GC_7_coldlake_N34.txt	6	0.350803	0.000000	0.000000
M_GC_7_coldlake_N35.txt	6	0.373687	0.000000	0.000000
M_GC_7_coldlake_N36.txt	5	0.408344	0.000000	0.000000
M_GC_7_coldlake_N37.txt	7	0.360766	0.000000	0.000000
M_GC_7_coldlake_N38.txt	5	0.388661	0.000000	0.000000
M_GC_7_coldlake_N39.txt	5	0.355694	0.000000	0.000000
M_GC_7_coldlake_N4.txt	7	0.374592	0.000000	0.000000
M_GC_7_coldlake_N40.txt	7	0.361611	0.000000	0.000000
M_GC_7_coldlake_N41.txt	5	0.355633	0.000000	0.000000
M_GC_7_coldlake_N42.txt	6	0.365898	0.000000	0.000000
M_GC_7_coldlake_N43.txt	6	0.404963	0.000000	0.000000
M_GC_7_coldlake_N44.txt	6	0.375257	0.000000	0.000000
M_GC_7_coldlake_N45.txt	6	0.385280	0.000000	0.000000
M_GC_7_coldlake_N46.txt	6	0.384313	0.000000	0.000000
M_GC_7_coldlake_N47.txt	5	0.389325	0.000000	0.000000
M_GC_7_coldlake_N48.txt	6	0.369762	0.000000	0.000000
M_GC_7_coldlake_N49.txt	6	0.363302	0.000000	0.000000
M_GC_7_coldlake_N5.txt	5	0.376766	0.000000	0.000000
M_GC_7_coldlake_N50.txt	6	0.390110	0.000000	0.000000
M_GC_7_coldlake_N51.txt	5	0.391197	0.000000	0.000000
M_GC_7_coldlake_N52.txt	8	0.355694	0.000000	0.000000
M_GC_7_coldlake_N53.txt	7	0.352494	0.000000	0.000000
M_GC_7_coldlake_N54.txt	7	0.347241	0.000000	0.000000
M_GC_7_coldlake_N55.txt	6	0.372358	0.000000	0.000000
M_GC_7_coldlake_N56.txt	6	0.370124	0.000000	0.000000
M_GC_7_coldlake_N57.txt	6	0.375377	0.000000	0.000000
M_GC_7_coldlake_N58.txt	7	0.351045	0.000000	0.000000
M_GC_7_coldlake_N59.txt	7	0.354667	0.000000	0.000000
M_GC_7_coldlake_N6.txt	7	0.374592	0.000000	0.000000
M_GC_7_coldlake_N60.txt	5	0.371936	0.000000	0.000000
M_GC_7_coldlake_N61.txt	6	0.389385	0.000000	0.000000
M_GC_7_coldlake_N62.txt	6	0.373264	0.000000	0.000000
M_GC_7_coldlake_N63.txt	7	0.379181	0.000000	0.000000
M_GC_7_coldlake_N64.txt	6	0.370487	0.000000	0.000000
M_GC_7_coldlake_N65.txt	4	0.389627	0.000000	0.000000
M_GC_7_coldlake_N66.txt	5	0.369581	0.000000	0.000000
M_GC_7_coldlake_N67.txt	6	0.378094	0.000000	0.000000
M_GC_7_coldlake_N68.txt	7	0.364871	0.000000	0.000000
M_GC_7_coldlake_N69.txt	6	0.371090	0.000000	0.000000
M_GC_7_coldlake_N7.txt	7	0.362758	0.000000	0.000000
M_GC_7_coldlake_N70.txt	5	0.379544	0.000000	0.000000
M_GC_7_coldlake_N71.txt	5	0.393672	0.000000	0.000000
M_GC_7_coldlake_N72.txt	5	0.383166	0.000000	0.000000
M_GC_7_coldlake_N73.txt	7	0.357626	0.000000	0.000000
M_GC_7_coldlake_N74.txt	6	0.376223	0.000000	0.000000
M_GC_7_coldlake_N75.txt	5	0.372298	0.000000	0.000000
M_GC_7_coldlake_N76.txt	5	0.379725	0.000000	0.000000
M_GC_7_coldlake_N77.txt	7	0.373747	0.000000	0.000000
M_GC_7_coldlake_N78.txt	5	0.368856	0.000000	0.000000
M_GC_7_coldlake_N79.txt	5	0.412329	0.000000	0.000000
M_GC_7_coldlake_N8.txt	6	0.378457	0.000000	0.000000
M_GC_7_coldlake_N80.txt	4	0.378517	0.000000	0.000000
M_GC_7_coldlake_N81.txt	7	0.351648	0.000000	0.000000
M_GC_7_coldlake_N82.txt	5	0.378638	0.000000	0.000000
M_GC_7_coldlake_N83.txt	7	0.352856	0.000000	0.000000
M_GC_7_coldlake_N84.txt	5	0.372962	0.000000	0.000000
M_GC_7_coldlake_N85.txt	6	0.396752	0.000000	0.000000
M_GC_7_coldlake_N86.txt	5	0.375619	0.000000	0.000000
M_GC_7_coldlake_N87.txt	6	0.369038	0.000000	0.000000
M_GC_7_coldlake_N88.txt	6	0.375981	0.000000	0.000000
M_GC_7_coldlake_N89.txt	6	0.377430	0.000000	0.000000
M_GC_7_coldlake_N9.txt	5	0.373868	0.000000	0.000000
M_GC_7_coldlake_N90.txt	7	0.364630	0.000000	0.000000
M_GC_7_coldlake_N91.txt	5	0.390533	0.000000	0.000000
M_GC_7_coldlake_N92.txt	7	0.392404	0.000000	0.000000
M_GC_7_coldlake_N93.txt	4	0.378396	0.000000	0.000000
M_GC_7_coldlake_N94.txt	7	0.362275	0.000000	0.000000
M_GC_7_coldlake_N95.txt	6	0.373264	0.000000	0.000000
M_GC_7_coldlake_N96.txt	6	0.366260	0.000000	0.000000
M_GC_7_coldlake_N97.txt	6	0.357566	0.000000	0.000000
M_GC_7_coldlake_N98.txt	7	0.357324	0.000000	0.000000
M_GC_7_coldlake_N99.txt	7	0.344041	0.000000	0.000000
M_GC_8_aishihik_N1.txt	4	0.253534	0.000000	0.000000
M_GC_8_aishihik_N10.txt	5	0.250411	0.000000	0.000000
M_GC_8_aishihik_N100.txt	5	0.259451	0.000000	0.000000
M_GC_8_aishihik_N11.txt	4	0.268327	0.000000	0.000000
M_GC_8_aishihik_N12.txt	5	0.246877	0.000000	0.000000
M_GC_8_aishihik_N13.txt	4	0.237097	0.000000	0.000000
M_GC_8_aishihik_N14.txt	5	0.247945	0.000000	0.000000
M_GC_8_aishihik_N15.txt	5	0.241042	0.000000	0.000000
M_GC_8_aishihik_N16.txt	4	0.245233	0.000000	0.000000
M_GC_8_aishihik_N17.txt	5	0.247945	0.000000	0.000000
M_GC_8_aishihik_N18.txt	5	0.248932	0.000000	0.000000
M_GC_8_aishihik_N19.txt	4	0.256575	0.000000	0.000000
M_GC_8_aishihik_N2.txt	6	0.236358	0.000000	0.000000
M_GC_8_aishihik_N20.txt	5	0.269149	0.000000	0.000000
M_GC_8_aishihik_N21.txt	5	0.255753	0.000000	0.000000
M_GC_8_aishihik_N22.txt	5	0.258629	0.000000	0.000000
M_GC_8_aishihik_N23.txt	6	0.234303	0.000000	0.000000
M_GC_8_aishihik_N24.txt	5	0.240056	0.000000	0.000000
M_GC_8_aishihik_N25.txt	5	0.254027	0.000000	0.000000
M_GC_8_aishihik_N26.txt	6	0.255506	0.000000	0.000000
M_GC_8_aishihik_N27.txt	5	0.273504	0.000000	0.000000
M_GC_8_aishihik_N28.txt	5	0.247699	0.000000	0.000000
M_GC_8_aishihik_N29.txt	6	0.234632	0.000000	0.000000
M_GC_8_aishihik_N3.txt	5	0.246795	0.000000	0.000000
M_GC_8_aishihik_N30.txt	5	0.244822	0.000000	0.000000
M_GC_8_aishihik_N31.txt	4	0.254191	0.000000	0.000000
M_GC_8_aishihik_N32.txt	5	0.232659	0.000000	0.000000
M_GC_8_aishihik_N33.txt	4	0.239563	0.000000	0.000000
M_GC_8_aishihik_N34.txt	5	0.256739	0.000000	0.000000
M_GC_8_aishihik_N35.txt	5	0.248110	0.000000	0.000000
M_GC_8_aishihik_N36.txt	5	0.257890	0.000000	0.000000
M_GC_8_aishihik_N37.txt	5	0.262081	0.000000	0.000000
M_GC_8_aishihik_N38.txt	5	0.247863	0.000000	0.000000
M_GC_8_aishihik_N39.txt	4	0.248110	0.000000	0.000000
M_GC_8_aishihik_N4.txt	6	0.230440	0.000000	0.000000
M_GC_8_aishihik_N40.txt	6	0.240960	0.000000	0.000000
M_GC_8_aishihik_N41.txt	4	0.246466	0.000000	0.000000
M_GC_8_aishihik_N42.txt	5	0.241289	0.000000	0.000000
M_GC_8_aishihik_N43.txt	5	0.248356	0.000000	0.000000
M_GC_8_aishihik_N44.txt	5	0.243754	0.000000	0.000000
M_GC_8_aishihik_N45.txt	4	0.262656	0.000000	0.000000
M_GC_8_aishihik_N46.txt	5	0.256657	0.000000	0.000000
M_GC_8_aishihik_N47.txt	5	0.246795	0.000000	0.000000
M_GC_8_aishihik_N48.txt	5	0.250082	0.000000	0.000000
M_GC_8_aishihik_N49.txt	5	0.236275	0.000000	0.000000
M_GC_8_aishihik_N5.txt	7	0.228139	0.000000	0.000000
M_GC_8_aishihik_N50.txt	5	0.246548	0.000000	0.000000
M_GC_8_aishihik_N51.txt	5	0.250082	0.000000	0.000000
M_GC_8_aishihik_N52.txt	5	0.241782	0.000000	0.000000
M_GC_8_aishihik_N53.txt	5	0.234139	0.000000	0.000000
M_GC_8_aishihik_N54.txt	3	0.262081	0.000000	0.000000
M_GC_8_aishihik_N55.txt	5	0.244165	0.000000	0.000000
M_GC_8_aishihik_N56.txt	5	0.244165	0.000000	0.000000
M_GC_8_aishihik_N57.txt	4	0.259780	0.000000	0.000000
M_GC_8_aishihik_N58.txt	5	0.258136	0.000000	0.000000
M_GC_8_aishihik_N59.txt	5	0.245316	0.000000	0.000000
M_GC_8_aishihik_N6.txt	5	0.252876	0.000000	0.000000
M_GC_8_aishihik_N60.txt	4	0.253205	0.000000	0.000000
M_GC_8_aishihik_N61.txt	5	0.256164	0.000000	0.000000
M_GC_8_aishihik_N62.txt	6	0.230112	0.000000	0.000000
M_GC_8_aishihik_N63.txt	4	0.240549	0.000000	0.000000
M_GC_8_aishihik_N64.txt	5	0.262327	0.000000	0.000000
M_GC_8_aishihik_N65.txt	5	0.246466	0.000000	0.000000
M_GC_8_aishihik_N66.txt	6	0.244740	0.000000	0.000000
M_GC_8_aishihik_N67.txt	5	0.250082	0.000000	0.000000
M_GC_8_aishihik_N68.txt	5	0.245644	0.000000	0.000000
M_GC_8_aishihik_N69.txt	5	0.248110	0.000000	0.000000
M_GC_8_aishihik_N7.txt	5	0.251233	0.000000	0.000000
M_GC_8_aishihik_N70.txt	4	0.250657	0.000000	0.000000
M_GC_8_aishihik_N71.txt	6	0.230851	0.000000	0.000000
M_GC_8_aishihik_N72.txt	4	0.246466	0.000000	0.000000
M_GC_8_aishihik_N73.txt	4	0.257807	0.000000	0.000000
M_GC_8_aishihik_N74.txt	5	0.260519	0.000000	0.000000
M_GC_8_aishihik_N75.txt	5	0.260273	0.000000	0.000000
M_GC_8_aishihik_N76.txt	5	0.255671	0.000000	0.000000
M_GC_8_aishihik_N77.txt	4	0.243343	0.000000	0.000000
M_GC_8_aishihik_N78.txt	4	0.259615	0.000000	0.000000
M_GC_8_aishihik_N79.txt	5	0.254849	0.000000	0.000000
M_GC_8_aishihik_N8.txt	4	0.248603	0.000000	0.000000
M_GC_8_aishihik_N80.txt	5	0.238330	0.000000	0.000000
M_GC_8_aishihik_N81.txt	5	0.255013	0.000000	0.000000
M_GC_8_aishihik_N82.txt	4	0.248932	0.000000	0.000000
M_GC_8_aishihik_N83.txt	6	0.238412	0.000000	0.000000
M_GC_8_aishihik_N84.txt	4	0.246795	0.000000	0.000000
M_GC_8_aishihik_N85.txt	4	0.251890	0.000000	0.000000
M_GC_8_aishihik_N86.txt	5	0.255506	0.000000	0.000000
M_GC_8_aishihik_N87.txt	5	0.245644	0.000000	0.000000
M_GC_8_aishihik_N88.txt	5	0.241289	0.000000	0.000000
M_GC_8_aishihik_N89.txt	6	0.242686	0.000000	0.000000
M_GC_8_aishihik_N9.txt	4	0.248192	0.000000	0.000000
M_GC_8_aishihik_N90.txt	4	0.278517	0.000000	0.000000
M_GC_8_aishihik_N91.txt	5	0.249836	0.000000	0.000000
M_GC_8_aishihik_N92.txt	5	0.247945	0.000000	0.000000
M_GC_8_aishihik_N93.txt	4	0.249753	0.000000	0.000000
M_GC_8_aishihik_N94.txt	3	0.267669	0.000000	0.000000
M_GC_8_aishihik_N95.txt	5	0.262410	0.000000	0.000000
M_GC_8_aishihik_N96.txt	5	0.258958	0.000000	0.000000
M_GC_8_aishihik_N97.txt	6	0.233892	0.000000	0.000000
M_GC_8_aishihik_N98.txt	5	0.249096	0.000000	0.000000
M_GC_8_aishihik_N99.txt	5	0.261177	0.000000	0.000000
M_GC_9_coastalrj_N1.txt	14	0.519164	0.000000	0.000000
M_GC_9_coastalrj_N10.txt	16	0.516382	0.000000	0.000000
M_GC_9_coastalrj_N100.txt	15	0.515464	0.000000	0.000000
M_GC_9_coastalrj_N11.txt	16	0.522109	0.000000	0.000000
M_GC_9_coastalrj_N12.txt	15	0.517204	0.000000	0.000000
M_GC_9_coastalrj_N13.txt	13	0.522011	0.000000	0.000000
M_GC_9_coastalrj_N14.txt	15	0.522902	0.000000	0.000000
M_GC_9_coastalrj_N15.txt	14	0.519720	0.000000	0.000000
M_GC_9_coastalrj_N16.txt	14	0.519536	0.000000	0.000000
M_GC_9_coastalrj_N17.txt	14	0.520984	0.000000	0.000000
M_GC_9_coastalrj_N18.txt	14	0.515084	0.000000	0.000000
M_GC_9_coastalrj_N19.txt	17	0.517294	0.000000	0.000000
M_GC_9_coastalrj_N2.txt	13	0.512376	0.000000	0.000000
M_GC_9_coastalrj_N20.txt	12	0.520039	0.000000	0.000000
M_GC_9_coastalrj_N21.txt	14	0.519427	0.000000	0.000000
M_GC_9_coastalrj_N22.txt	13	0.519030	0.000000	0.000000
M_GC_9_coastalrj_N23.txt	15	0.521546	0.000000	0.000000
M_GC_9_coastalrj_N24.txt	13	0.516954	0.000000	0.000000
M_GC_9_coastalrj_N25.txt	14	0.515792	0.000000	0.000000
M_GC_9_coastalrj_N26.txt	14	0.512595	0.000000	0.000000
M_GC_9_coastalrj_N27.txt	14	0.525596	0.000000	0.000000
M_GC_9_coastalrj_N28.txt	15	0.507682	0.000000	0.000000
M_GC_9_coastalrj_N29.txt	14	0.519948	0.000000	0.000000
M_GC_9_coastalrj_N3.txt	16	0.511286	0.000000	0.000000
M_GC_9_coastalrj_N30.txt	16	0.517379	0.000000	0.000000
M_GC_9_coastalrj_N31.txt	16	0.516254	0.000000	0.000000
M_GC_9_coastalrj_N32.txt	15	0.521033	0.000000	0.000000
M_GC_9_coastalrj_N33.txt	14	0.512861	0.000000	0.000000
M_GC_9_coastalrj_N34.txt	14	0.518751	0.000000	0.000000
M_GC_9_coastalrj_N35.txt	14	0.515442	0.000000	0.000000
M_GC_9_coastalrj_N36.txt	14	0.517067	0.000000	0.000000
M_GC_9_coastalrj_N37.txt	15	0.515565	0.000000	0.000000
M_GC_9_coastalrj_N38.txt	13	0.515511	0.000000	0.000000
M_GC_9_coastalrj_N39.txt	15	0.514432	0.000000	0.000000
M_GC_9_coastalrj_N4.txt	14	0.513653	0.000000	0.000000
M_GC_9_coastalrj_N40.txt	13	0.524052	0.000000	0.000000
M_GC_9_coastalrj_N41.txt	13	0.521078	0.000000	0.000000
M_GC_9_coastalrj_N42.txt	15	0.517398	0.000000	0.000000
M_GC_9_coastalrj_N43.txt	17	0.514825	0.000000	0.000000
M_GC_9_coastalrj_N44.txt	13	0.526924	0.000000	0.000000
M_GC_9_coastalrj_N45.txt	14	0.521700	0.000000	0.000000
M_GC_9_coastalrj_N46.txt	13	0.523126	0.000000	0.000000
M_GC_9_coastalrj_N47.txt	16	0.511149	0.000000	0.000000
M_GC_9_coastalrj_N48.txt	15	0.513801	0.000000	0.000000
M_GC_9_coastalrj_N49.txt	13	0.521004	0.000000	0.000000
M_GC_9_coastalrj_N5.txt	15	0.515042	0.000000	0.000000
M_GC_9_coastalrj_N50.txt	14	0.520860	0.000000	0.000000
M_GC_9_coastalrj_N51.txt	15	0.523627	0.000000	0.000000
M_GC_9_coastalrj_N52.txt	17	0.518394	0.000000	0.000000
M_GC_9_coastalrj_N53.txt	16	0.513346	0.000000	0.000000
M_GC_9_coastalrj_N54.txt	15	0.515457	0.000000	0.000000
M_GC_9_coastalrj_N55.txt	16	0.513101	0.000000	0.000000
M_GC_9_coastalrj_N56.txt	12	0.513727	0.000000	0.000000
M_GC_9_coastalrj_N57.txt	14	0.514718	0.000000	0.000000
M_GC_9_coastalrj_N58.txt	15	0.514717	0.000000	0.000000
M_GC_9_coastalrj_N59.txt	15	0.517627	0.000000	0.000000
M_GC_9_coastalrj_N6.txt	14	0.520095	0.000000	0.000000
M_GC_9_coastalrj_N60.txt	14	0.518979	0.000000	0.000000
M_GC_9_coastalrj_N61.txt	15	0.512426	0.000000	0.000000
M_GC_9_coastalrj_N62.txt	16	0.524522	0.000000	0.000000
M_GC_9_coastalrj_N63.txt	13	0.514520	0.000000	0.000000
M_GC_9_coastalrj_N64.txt	15	0.516609	0.000000	0.000000
M_GC_9_coastalrj_N65.txt	15	0.518732	0.000000	0.000000
M_GC_9_coastalrj_N66.txt	16	0.516621	0.000000	0.000000
M_GC_9_coastalrj_N67.txt	15	0.520372	0.000000	0.000000
M_GC_9_coastalrj_N68.txt	13	0.510007	0.000000	0.000000
M_GC_9_coastalrj_N69.txt	14	0.516279	0.000000	0.000000
M_GC_9_coastalrj_N7.txt	16	0.513780	0.000000	0.000000
M_GC_9_coastalrj_N70.txt	16	0.517534	0.000000	0.000000
M_GC_9_coastalrj_N71.txt	14	0.509242	0.000000	0.000000
M_GC_9_coastalrj_N72.txt	15	0.514874	0.000000	0.000000
M_GC_9_coastalrj_N73.txt	15	0.514948	0.000000	0.000000
M_GC_9_coastalrj_N74.txt	16	0.516078	0.000000	0.000000
M_GC_9_coastalrj_N75.txt	13	0.521066	0.000000	0.000000
M_GC_9_coastalrj_N76.txt	15	0.517827	0.000000	0.000000
M_GC_9_coastalrj_N77.txt	16	0.517944	0.000000	0.000000
M_GC_9_coastalrj_N78.txt	14	0.516234	0.000000	0.000000
M_GC_9_coastalrj_N79.txt	16	0.511729	0.000000	0.000000
M_GC_9_coastalrj_N8.txt	15	0.513804	0.000000	0.000000
M_GC_9_coastalrj_N80.txt	14	0.508579	0.000000	0.000000
M_GC_9_coastalrj_N81.txt	14	0.510941	0.000000	0.000000
M_GC_9_coastalrj_N82.txt	13	0.517393	0.000000	0.000000
M_GC_9_coastalrj_N83.txt	15	0.509078	0.000000	0.000000
M_GC_9_coastalrj_N84.txt	15	0.511048	0.000000	0.000000
M_GC_9_coastalrj_N85.txt	14	0.514819	0.000000	0.000000
M_GC_9_coastalrj_N86.txt	14	0.517968	0.000000	0.000000
M_GC_9_coastalrj_N87.txt	15	0.509625	0.000000	0.000000
M_GC_9_coastalrj_N88.txt	16	0.522696	0.000000	0.000000
M_GC_9_coastalrj_N89.txt	15	0.514694	0.000000	0.000000
M_GC_9_coastalrj_N9.txt	15	0.524086	0.000000	0.000000
M_GC_9_coastalrj_N90.txt	14	0.520636	0.000000	0.000000
M_GC_9_coastalrj_N91.txt	14	0.517894	0.000000	0.000000
M_GC_9_coastalrj_N92.txt	14	0.519258	0.000000	0.000000
M_GC_9_coastalrj_N93.txt	15	0.517107	0.000000	0.000000
M_GC_9_coastalrj_N94.txt	15	0.521290	0.000000	0.000000
M_GC_9_coastalrj_N95.txt	15	0.523408	0.000000	0.000000
M_GC_9_coastalrj_N96.txt	14	0.512432	0.000000	0.000000
M_GC_9_coastalrj_N97.txt	14	0.514007	0.000000	0.000000
M_GC_9_coastalrj_N98.txt	16	0.523647	0.000000	0.000000
M_GC_9_coastalrj_N99.txt	15	0.523709	0.000000	0.000000
M_GC_abe_N1.txt	3	0.201446	0.000000	0.000000
M_GC_abe_N10.txt	3	0.224174	0.000000	0.000000
M_GC_abe_N100.txt	3	0.224174	0.000000	0.000000
M_GC_abe_N11.txt	3	0.201446	0.000000	0.000000
M_GC_abe_N12.txt	3	0.203512	0.000000	0.000000
M_GC_abe_N13.txt	3	0.224174	0.000000	0.000000
M_GC_abe_N14.txt	3	0.201446	0.000000	0.000000
M_GC_abe_N15.txt	3	0.248967	0.000000	0.000000
M_GC_abe_N16.txt	3	0.248967	0.000000	0.000000
M_GC_abe_N17.txt	3	0.224174	0.000000	0.000000
M_GC_abe_N18.txt	4	0.196281	0.000000	0.000000
M_GC_abe_N19.txt	4	0.196281	0.000000	0.000000
M_GC_abe_N2.txt	4	0.196281	0.000000	0.000000
M_GC_abe_N20.txt	4	0.196281	0.000000	0.000000
M_GC_abe_N21.txt	3	0.224174	0.000000	0.000000
M_GC_abe_N22.txt	3	0.224174	0.000000	0.000000
M_GC_abe_N23.txt	4	0.200413	0.000000	0.000000
M_GC_abe_N24.txt	3	0.224174	0.000000	0.000000
M_GC_abe_N25.txt	3	0.224174	0.000000	0.000000
M_GC_abe_N26.txt	4	0.200413	0.000000	0.000000
M_GC_abe_N27.txt	4	0.200413	0.000000	0.000000
M_GC_abe_N28.txt	3	0.246901	0.000000	0.000000
M_GC_abe_N29.txt	3	0.224174	0.000000	0.000000
M_GC_abe_N3.txt	3	0.224174	0.000000	0.000000
M_GC_abe_N30.txt	3	0.248967	0.000000	0.000000
M_GC_abe_N31.txt	3	0.224174	0.000000	0.000000
M_GC_abe_N32.txt	3	0.224174	0.000000	0.000000
M_GC_abe_N33.txt	3	0.203512	0.000000	0.000000
M_GC_abe_N34.txt	4	0.200413	0.000000	0.000000
M_GC_abe_N35.txt	3	0.224174	0.000000	0.000000
