"Cirsium_arvense"	"Eupatorium_cannabinum"	"Stachys_palustris"	"Sonchus_palustris"	"Juncus_effusus"	"Lychnis_flos-cuculi"	"Sonchus_arvensis"	"Allium_scorodoprasum"	"Calystegia_sepium"	"Silene_dioica"	"Meligethes_sp1_M_PL_037"	"Bombus_lapidarius"	"Bombus_pascuorum"	"Unidentified_sp1_M_PL_037"	"Unidentified_sp2_M_PL_037"	"Apocrita_sp1_M_PL_037"	"Episyrphus_balteatus"	"Unidentified_sp3_M_PL_037"	"Unidentified_sp4_M_PL_037"	"Bombus_terrestris"	"Eumerus_tuberculatus"	"Olibrus_aeneus"	"Thymelicus_sylvestris"	"Unidentified_sp5_M_PL_037"	"Unidentified_sp6_M_PL_037"	"Bombus_lucorum"	"Ceuthorrhynchus_assimilis"	"Chrysomela_fastuosa"	"Eoseristalis_horticola"	"Epuraea_depressa_Illiger"	"Leptura_rubra"	"Melanostoma_scalare"	"Mesapamea_secalis"	"Nemophora_degeerella"	"Pieris_napi"	"Psithyrus_bohemicus"	"Scaeva_pyrastri"	"Strangalia_maculata"	"Syrphus_ribesii"	"Syrphus_vitripennis"	"Unidentified_sp10_M_PL_037"	"Unidentified_sp11_M_PL_037"	"Unidentified_sp12_M_PL_037"	"Unidentified_sp13_M_PL_037"	"Unidentified_sp14_M_PL_037"	"Unidentified_sp15_M_PL_037"	"Unidentified_sp7_M_PL_037"	"Unidentified_sp8_M_PL_037"	"Unidentified_sp9_M_PL_037"	"Zygaena_filipendulae"
"Unidentified_sp5_M_PL_037"	0.0505283785113893	4.42277448039525e-05	1.93333717787575e-05	2.18246039406179e-05	3.42201311648993e-05	7.52055112628448e-06	3.6685380166234e-05	3.24415743974517e-05	1.92768922908283e-05	0.0502661922490427	0.000299772094495305	0.000298375520731134	0.000298317528423862	0.000298136249229521	0.000299056345959483	0.000298366006824008	1.09904579401448e-06	0.000298109986501377	1.83059001013459e-06	0.00029771717533606	3.40157760757603e-07	0.000297796091468764	0.000297874587437298	1.00532384498085	0.000297837178952119	4.91419386710583e-07	4.91419386710583e-07	2.14815241986194e-07	4.91419386710584e-07	0.000297225755949349	3.85537845816566e-07	3.85537845816566e-07	2.14815241986194e-07	1.25342518771408e-07	0.000297225755949349	4.91419386710583e-07	2.72807549257724e-07	0.000297225755949349	2.72807549257724e-07	2.72807549257724e-07	1.25342518771408e-07	2.14815241986194e-07	0.000297225755949349	0.000297225755949349	1.25342518771408e-07	2.14815241986194e-07	6.48831487949033e-07	5.7033551941499e-07	2.72807549257724e-07	1.25342518771408e-07
"Unidentified_sp6_M_PL_037"	0.050379158819751	5.62272043169149e-05	5.94242731570251e-05	8.99158805685216e-05	9.51710400950736e-05	7.55770649720733e-06	0.0501950417777306	8.14119443310768e-05	3.13005047059993e-05	1.4891858947606e-05	0.00113755318170539	0.000298722698373217	0.000298259019567856	0.000298720408535642	0.00113614644557441	0.000298600978658613	0.000838368247837694	0.00113405597119331	0.00083979845251705	0.000296972739771991	7.8623147669818e-07	0.000297934177058943	0.00029797623194398	0.00029783717895212	1.00113293202269	6.24746714632387e-07	6.24746714632387e-07	6.60269701744724e-07	6.24746714632388e-07	0.000296347993057359	6.26010094119985e-07	6.26010094119985e-07	6.60269701744723e-07	1.25961774953455e-07	0.000296347993057359	6.24746714632388e-07	1.12394850710652e-06	0.000296347993057358	1.12394850710652e-06	1.12394850710652e-06	1.25961774953455e-07	6.60269701744724e-07	0.000296347993057358	0.000296347993057358	1.25961774953455e-07	6.60269701744724e-07	1.62823888662153e-06	1.58618400158456e-06	1.12394850710652e-06	1.25961774953455e-07
"Bombus_lucorum"	0.00016624717852419	0.100612503839586	4.43578587913154e-05	4.43760042398487e-05	1.62606669497726e-05	6.87324062602467e-08	1.62941309826429e-05	3.75831344549313e-05	7.2360322227735e-05	4.91419386710583e-08	0.00112193198546906	0.00112089654040584	0.00112083470545052	1.74294633316922e-06	2.27216723419295e-06	0.00111964629659738	1.31913400039011e-06	1.80419348226288e-06	1.29424265463889e-06	0.00111889463390828	4.9401063778562e-07	1.2489356953836e-06	1.72958726865269e-06	9.82838773421166e-07	1.24949342926478e-06	1.00111791670933	0.00111791670932873	4.92865097681283e-07	0.00111791670932873	9.77924579554061e-07	1.4472064445547e-06	1.4472064445547e-06	4.92865097681283e-07	1.14554010433744e-09	9.7792457955406e-07	0.00111791670932873	5.54700052998108e-07	9.7792457955406e-07	5.54700052998109e-07	5.54700052998109e-07	1.14554010433744e-09	4.92865097681283e-07	9.7792457955406e-07	9.7792457955406e-07	1.14554010433744e-09	4.92865097681283e-07	7.51662689098626e-07	2.71011115829543e-07	5.54700052998109e-07	1.14554010433744e-09
"Ceuthorrhynchus_assimilis"	0.00016624717852419	0.100612503839586	4.43578587913155e-05	4.43760042398487e-05	1.62606669497726e-05	6.87324062602466e-08	1.62941309826429e-05	3.75831344549313e-05	7.23603222277349e-05	4.91419386710583e-08	0.00112193198546906	0.00112089654040584	0.00112083470545052	1.74294633316922e-06	2.27216723419295e-06	0.00111964629659738	1.31913400039011e-06	1.80419348226288e-06	1.29424265463889e-06	0.00111889463390828	4.9401063778562e-07	1.2489356953836e-06	1.72958726865269e-06	9.82838773421166e-07	1.24949342926477e-06	0.00111791670932873	1.00111791670933	4.92865097681283e-07	0.00111791670932873	9.77924579554061e-07	1.4472064445547e-06	1.4472064445547e-06	4.92865097681283e-07	1.14554010433744e-09	9.7792457955406e-07	0.00111791670932873	5.54700052998108e-07	9.7792457955406e-07	5.54700052998109e-07	5.54700052998108e-07	1.14554010433744e-09	4.92865097681283e-07	9.7792457955406e-07	9.7792457955406e-07	1.14554010433744e-09	4.92865097681283e-07	7.51662689098627e-07	2.71011115829543e-07	5.54700052998108e-07	1.14554010433744e-09
"Chrysomela_fastuosa"	7.26719963639296e-05	4.43578587913154e-05	0.10061248316383	5.37420245585465e-05	4.4279290119488e-05	8.45421648709254e-05	5.35834243162152e-05	1.58650539148161e-07	4.42609551868615e-05	2.14815241986195e-08	0.00112202486667866	2.47734183995287e-06	0.00111972204613109	0.00112049098617951	2.06170058293054e-06	9.23520440016774e-07	0.00111948131197703	1.99231471047128e-06	1.63421825137802e-06	9.2034742923381e-07	0.0011193255156793	1.16547050021066e-06	4.3065534233549e-07	4.29630483972389e-07	1.32053940348945e-06	4.92865097681283e-07	4.92865097681283e-07	1.0011179164796	4.92865097681283e-07	4.27482331552527e-07	8.8521910373723e-07	8.85219103737229e-07	0.00111791647959812	1.40903608118209e-06	4.27482331552527e-07	4.92865097681283e-07	6.7177530698183e-07	4.27482331552527e-07	6.7177530698183e-07	6.7177530698183e-07	1.40903608118209e-06	0.00111791647959812	4.27482331552527e-07	4.27482331552527e-07	1.40903608118209e-06	0.00111791647959812	3.17301078296321e-09	7.37988168658132e-07	6.7177530698183e-07	1.40903608118209e-06
"Eoseristalis_horticola"	0.00016624717852419	0.100612503839586	4.43578587913155e-05	4.43760042398487e-05	1.62606669497726e-05	6.87324062602465e-08	1.62941309826429e-05	3.75831344549313e-05	7.23603222277349e-05	4.91419386710583e-08	0.00112193198546906	0.00112089654040584	0.00112083470545052	1.74294633316922e-06	2.27216723419295e-06	0.00111964629659738	1.31913400039011e-06	1.80419348226288e-06	1.29424265463888e-06	0.00111889463390828	4.9401063778562e-07	1.2489356953836e-06	1.72958726865269e-06	9.82838773421166e-07	1.24949342926477e-06	0.00111791670932873	0.00111791670932873	4.92865097681283e-07	1.00111791670933	9.77924579554061e-07	1.4472064445547e-06	1.4472064445547e-06	4.92865097681282e-07	1.14554010433744e-09	9.7792457955406e-07	0.00111791670932873	5.54700052998109e-07	9.7792457955406e-07	5.54700052998109e-07	5.54700052998109e-07	1.14554010433744e-09	4.92865097681283e-07	9.77924579554059e-07	9.7792457955406e-07	1.14554010433744e-09	4.92865097681283e-07	7.51662689098627e-07	2.71011115829543e-07	5.54700052998109e-07	1.14554010433744e-09
"Epuraea_depressa_Illiger"	0.100551473237665	8.80132121598654e-05	3.84734098397274e-05	4.34309618418296e-05	6.80980610181497e-05	1.49658967413061e-05	7.30039065308056e-05	6.45587330509288e-05	3.83610156587483e-05	2.97225755949349e-05	0.000596546468045658	0.000593767286254956	0.000593651881563485	0.000593291135966747	0.000595122128459372	0.000593748353579777	2.18710113008882e-06	0.000593238873137741	3.64287412016783e-06	0.000592457178918758	6.76913943907629e-07	0.00059261422202284	0.000592770429000223	0.000594451511898697	0.000592695986114718	9.7792457955406e-07	9.7792457955406e-07	4.27482331552527e-07	9.7792457955406e-07	1.00059147925434	7.67220313174966e-07	7.67220313174965e-07	4.27482331552527e-07	2.49431612355102e-07	0.000591479254339204	9.7792457955406e-07	5.4288702302287e-07	0.000591479254339204	5.4288702302287e-07	5.4288702302287e-07	2.49431612355102e-07	4.27482331552527e-07	0.000591479254339204	0.000591479254339204	2.49431612355102e-07	4.27482331552527e-07	1.29117466101858e-06	1.13496768363583e-06	5.4288702302287e-07	2.49431612355102e-07
"Leptura_rubra"	0.000130427453239744	0.000130248580009923	7.96697193363507e-05	7.96940222316395e-05	2.90359797999163e-05	9.84496586573354e-08	2.90879925039003e-05	1.88777591287936e-07	0.100531611481945	3.85537845816566e-08	0.00201569678364999	0.00201384283167453	0.00201373187550037	2.13801324122175e-06	1.739728736731e-06	2.21820230955542e-06	2.36619425669773e-06	2.24819546613546e-06	9.72508423556036e-07	2.21442675772967e-06	8.86859931381519e-07	1.25115330984024e-06	7.70995865000725e-07	7.71075691633132e-07	1.25202018823997e-06	1.4472064445547e-06	1.4472064445547e-06	8.8521910373723e-07	1.4472064445547e-06	7.67220313174966e-07	1.00201063222964	0.0020106322296389	8.85219103737229e-07	1.64082764428892e-09	7.67220313174966e-07	1.4472064445547e-06	9.96175277895493e-07	7.67220313174966e-07	9.96175277895493e-07	9.96175277895493e-07	1.64082764428892e-09	8.8521910373723e-07	7.67220313174966e-07	7.67220313174966e-07	1.64082764428892e-09	8.8521910373723e-07	3.77555182575871e-09	4.83932996665271e-07	9.96175277895493e-07	1.64082764428892e-09
"Melanostoma_scalare"	0.000130427453239744	0.000130248580009923	7.96697193363507e-05	7.96940222316394e-05	2.90359797999163e-05	9.84496586573355e-08	2.90879925039003e-05	1.88777591287936e-07	0.100531611481945	3.85537845816566e-08	0.00201569678365	0.00201384283167453	0.00201373187550037	2.13801324122176e-06	1.739728736731e-06	2.21820230955542e-06	2.36619425669773e-06	2.24819546613546e-06	9.72508423556035e-07	2.21442675772966e-06	8.86859931381519e-07	1.25115330984024e-06	7.70995865000725e-07	7.71075691633131e-07	1.25202018823997e-06	1.4472064445547e-06	1.4472064445547e-06	8.8521910373723e-07	1.4472064445547e-06	7.67220313174966e-07	0.0020106322296389	1.00201063222964	8.85219103737229e-07	1.64082764428892e-09	7.67220313174966e-07	1.4472064445547e-06	9.96175277895493e-07	7.67220313174966e-07	9.96175277895493e-07	9.96175277895493e-07	1.64082764428892e-09	8.8521910373723e-07	7.67220313174966e-07	7.67220313174966e-07	1.64082764428892e-09	8.85219103737229e-07	3.77555182575872e-09	4.83932996665271e-07	9.96175277895493e-07	1.64082764428892e-09
"Mesapamea_secalis"	7.26719963639296e-05	4.43578587913154e-05	0.10061248316383	5.37420245585465e-05	4.4279290119488e-05	8.45421648709254e-05	5.35834243162152e-05	1.58650539148161e-07	4.42609551868615e-05	2.14815241986195e-08	0.00112202486667866	2.47734183995287e-06	0.00111972204613109	0.00112049098617951	2.06170058293054e-06	9.23520440016773e-07	0.00111948131197703	1.99231471047128e-06	1.63421825137802e-06	9.2034742923381e-07	0.0011193255156793	1.16547050021066e-06	4.3065534233549e-07	4.29630483972389e-07	1.32053940348945e-06	4.92865097681283e-07	4.92865097681283e-07	0.00111791647959812	4.92865097681283e-07	4.27482331552527e-07	8.8521910373723e-07	8.8521910373723e-07	1.0011179164796	1.40903608118209e-06	4.27482331552527e-07	4.92865097681283e-07	6.7177530698183e-07	4.27482331552527e-07	6.7177530698183e-07	6.7177530698183e-07	1.40903608118209e-06	0.00111791647959812	4.27482331552527e-07	4.27482331552527e-07	1.40903608118209e-06	0.00111791647959812	3.17301078296321e-09	7.37988168658132e-07	6.7177530698183e-07	1.40903608118209e-06
"Nemophora_degeerella"	4.24033741003673e-05	1.0309860939037e-07	0.000126813247306388	9.61913670827862e-08	4.22577911087028e-05	0.100798114594785	1.49516253108546e-07	6.86209371398844e-08	8.20413822144461e-08	1.25342518771408e-08	2.36924490940454e-06	2.53420372192263e-07	1.66125406128582e-06	0.00168233134079176	9.57592487128089e-07	2.51949571202237e-07	1.41273041082243e-06	2.53125941995446e-07	7.08160874772987e-07	2.5057715245944e-07	0.00168137761266093	9.53728130833483e-07	2.508040310979e-07	2.50685037542816e-07	2.51923549906911e-07	1.14554010433744e-09	1.14554010433744e-09	1.40903608118209e-06	1.14554010433744e-09	2.49431612355102e-07	1.64082764428892e-09	1.64082764428892e-09	1.40903608118209e-06	1.00167996857658	2.49431612355102e-07	1.14554010433744e-09	1.20239208853483e-09	2.49431612355102e-07	1.20239208853483e-09	1.20239208853483e-09	0.00167996857657975	1.40903608118209e-06	2.49431612355102e-07	2.49431612355102e-07	0.00167996857657975	1.40903608118209e-06	1.37241874279769e-09	7.0429651847838e-07	1.20239208853483e-09	0.00167996857657975
"Pieris_napi"	0.100551473237665	8.80132121598654e-05	3.84734098397274e-05	4.34309618418296e-05	6.80980610181498e-05	1.49658967413061e-05	7.30039065308056e-05	6.45587330509288e-05	3.83610156587483e-05	2.97225755949349e-05	0.000596546468045658	0.000593767286254956	0.000593651881563485	0.000593291135966748	0.000595122128459372	0.000593748353579777	2.18710113008883e-06	0.00059323887313774	3.64287412016783e-06	0.000592457178918758	6.76913943907629e-07	0.00059261422202284	0.000592770429000223	0.000594451511898698	0.000592695986114717	9.7792457955406e-07	9.7792457955406e-07	4.27482331552527e-07	9.7792457955406e-07	0.000591479254339204	7.67220313174966e-07	7.67220313174966e-07	4.27482331552527e-07	2.49431612355102e-07	1.00059147925434	9.7792457955406e-07	5.4288702302287e-07	0.000591479254339204	5.4288702302287e-07	5.4288702302287e-07	2.49431612355102e-07	4.27482331552527e-07	0.000591479254339204	0.000591479254339204	2.49431612355102e-07	4.27482331552527e-07	1.29117466101857e-06	1.13496768363583e-06	5.4288702302287e-07	2.49431612355102e-07
"Psithyrus_bohemicus"	0.00016624717852419	0.100612503839586	4.43578587913155e-05	4.43760042398487e-05	1.62606669497726e-05	6.87324062602466e-08	1.62941309826429e-05	3.75831344549313e-05	7.23603222277349e-05	4.91419386710583e-08	0.00112193198546906	0.00112089654040584	0.00112083470545052	1.74294633316922e-06	2.27216723419295e-06	0.00111964629659738	1.31913400039011e-06	1.80419348226288e-06	1.29424265463888e-06	0.00111889463390828	4.9401063778562e-07	1.2489356953836e-06	1.72958726865269e-06	9.82838773421166e-07	1.24949342926478e-06	0.00111791670932873	0.00111791670932873	4.92865097681283e-07	0.00111791670932873	9.77924579554061e-07	1.4472064445547e-06	1.4472064445547e-06	4.92865097681283e-07	1.14554010433744e-09	9.77924579554061e-07	1.00111791670933	5.54700052998108e-07	9.7792457955406e-07	5.54700052998108e-07	5.54700052998108e-07	1.14554010433744e-09	4.92865097681283e-07	9.7792457955406e-07	9.77924579554061e-07	1.14554010433744e-09	4.92865097681283e-07	7.51662689098627e-07	2.71011115829543e-07	5.54700052998108e-07	1.14554010433744e-09
"Scaeva_pyrastri"	9.2290793913888e-05	4.99230047698298e-05	6.04597776283647e-05	0.100636742209363	1.82809571299837e-05	7.21435253120896e-08	0.00010230059947141	1.95479649819564e-07	4.98087638947747e-05	2.72807549257724e-08	0.00126273450788795	0.00126005303997095	2.7655376608983e-06	1.5205473409263e-06	2.55648922604249e-06	1.10149666901737e-06	0.00126033606291521	0.00126020717463125	2.01360220301962e-06	1.09758707602098e-06	6.72977699070366e-07	8.47569641855932e-07	5.46796616019261e-07	5.45615098515448e-07	2.24789701421304e-06	5.54700052998108e-07	5.54700052998109e-07	6.7177530698183e-07	5.54700052998108e-07	5.4288702302287e-07	9.96175277895493e-07	9.96175277895493e-07	6.7177530698183e-07	1.20239208853483e-09	5.4288702302287e-07	5.54700052998109e-07	1.00125795927762	5.4288702302287e-07	0.00125795927761703	0.00125795927761703	1.20239208853483e-09	6.7177530698183e-07	5.4288702302287e-07	5.4288702302287e-07	1.20239208853483e-09	6.7177530698183e-07	3.90959299639128e-09	3.04682618833061e-07	0.00125795927761703	1.20239208853483e-09
"Strangalia_maculata"	0.100551473237665	8.80132121598654e-05	3.84734098397274e-05	4.34309618418296e-05	6.80980610181497e-05	1.49658967413061e-05	7.30039065308056e-05	6.45587330509288e-05	3.83610156587483e-05	2.97225755949349e-05	0.000596546468045658	0.000593767286254956	0.000593651881563486	0.000593291135966748	0.000595122128459372	0.000593748353579777	2.18710113008882e-06	0.00059323887313774	3.64287412016783e-06	0.000592457178918758	6.76913943907629e-07	0.00059261422202284	0.000592770429000223	0.000594451511898698	0.000592695986114717	9.77924579554061e-07	9.77924579554061e-07	4.27482331552527e-07	9.77924579554061e-07	0.000591479254339204	7.67220313174966e-07	7.67220313174966e-07	4.27482331552527e-07	2.49431612355102e-07	0.000591479254339204	9.77924579554061e-07	5.4288702302287e-07	1.00059147925434	5.4288702302287e-07	5.4288702302287e-07	2.49431612355102e-07	4.27482331552527e-07	0.000591479254339204	0.000591479254339204	2.49431612355102e-07	4.27482331552527e-07	1.29117466101858e-06	1.13496768363583e-06	5.4288702302287e-07	2.49431612355102e-07
"Syrphus_ribesii"	9.22907939138879e-05	4.99230047698298e-05	6.04597776283647e-05	0.100636742209363	1.82809571299837e-05	7.21435253120896e-08	0.00010230059947141	1.95479649819564e-07	4.98087638947747e-05	2.72807549257724e-08	0.00126273450788796	0.00126005303997095	2.7655376608983e-06	1.5205473409263e-06	2.55648922604249e-06	1.10149666901737e-06	0.00126033606291521	0.00126020717463125	2.01360220301962e-06	1.09758707602098e-06	6.72977699070365e-07	8.47569641855931e-07	5.46796616019261e-07	5.45615098515447e-07	2.24789701421304e-06	5.54700052998109e-07	5.54700052998109e-07	6.7177530698183e-07	5.54700052998109e-07	5.42887023022871e-07	9.96175277895494e-07	9.96175277895494e-07	6.7177530698183e-07	1.20239208853483e-09	5.42887023022871e-07	5.54700052998109e-07	0.00125795927761703	5.42887023022871e-07	1.00125795927762	0.00125795927761703	1.20239208853483e-09	6.7177530698183e-07	5.4288702302287e-07	5.4288702302287e-07	1.20239208853483e-09	6.7177530698183e-07	3.90959299639128e-09	3.04682618833061e-07	0.00125795927761703	1.20239208853483e-09
"Syrphus_vitripennis"	9.22907939138879e-05	4.99230047698298e-05	6.04597776283647e-05	0.100636742209363	1.82809571299837e-05	7.21435253120896e-08	0.00010230059947141	1.95479649819564e-07	4.98087638947747e-05	2.72807549257724e-08	0.00126273450788796	0.00126005303997095	2.7655376608983e-06	1.5205473409263e-06	2.55648922604249e-06	1.10149666901737e-06	0.00126033606291521	0.00126020717463125	2.01360220301962e-06	1.09758707602098e-06	6.72977699070365e-07	8.47569641855931e-07	5.46796616019261e-07	5.45615098515447e-07	2.24789701421304e-06	5.54700052998109e-07	5.54700052998109e-07	6.7177530698183e-07	5.54700052998109e-07	5.4288702302287e-07	9.96175277895493e-07	9.96175277895493e-07	6.7177530698183e-07	1.20239208853483e-09	5.4288702302287e-07	5.54700052998109e-07	0.00125795927761703	5.4288702302287e-07	0.00125795927761703	1.00125795927762	1.20239208853483e-09	6.7177530698183e-07	5.4288702302287e-07	5.4288702302287e-07	1.20239208853483e-09	6.7177530698183e-07	3.90959299639128e-09	3.04682618833061e-07	0.00125795927761703	1.20239208853483e-09
"Unidentified_sp10_M_PL_037"	4.24033741003673e-05	1.0309860939037e-07	0.000126813247306388	9.61913670827862e-08	4.22577911087028e-05	0.100798114594785	1.49516253108546e-07	6.86209371398845e-08	8.20413822144462e-08	1.25342518771408e-08	2.36924490940454e-06	2.53420372192263e-07	1.66125406128582e-06	0.00168233134079176	9.57592487128089e-07	2.51949571202237e-07	1.41273041082243e-06	2.53125941995446e-07	7.08160874772987e-07	2.50577152459439e-07	0.00168137761266093	9.53728130833482e-07	2.508040310979e-07	2.50685037542816e-07	2.51923549906911e-07	1.14554010433744e-09	1.14554010433744e-09	1.40903608118209e-06	1.14554010433744e-09	2.49431612355102e-07	1.64082764428892e-09	1.64082764428892e-09	1.40903608118209e-06	0.00167996857657975	2.49431612355102e-07	1.14554010433744e-09	1.20239208853483e-09	2.49431612355102e-07	1.20239208853483e-09	1.20239208853483e-09	1.00167996857658	1.40903608118209e-06	2.49431612355102e-07	2.49431612355102e-07	0.00167996857657975	1.40903608118209e-06	1.37241874279769e-09	7.0429651847838e-07	1.20239208853483e-09	0.00167996857657975
"Unidentified_sp11_M_PL_037"	7.26719963639296e-05	4.43578587913155e-05	0.10061248316383	5.37420245585464e-05	4.4279290119488e-05	8.45421648709254e-05	5.35834243162152e-05	1.58650539148161e-07	4.42609551868615e-05	2.14815241986194e-08	0.00112202486667866	2.47734183995287e-06	0.00111972204613109	0.00112049098617951	2.06170058293054e-06	9.23520440016773e-07	0.00111948131197703	1.99231471047128e-06	1.63421825137802e-06	9.2034742923381e-07	0.0011193255156793	1.16547050021066e-06	4.3065534233549e-07	4.29630483972389e-07	1.32053940348945e-06	4.92865097681283e-07	4.92865097681283e-07	0.00111791647959812	4.92865097681283e-07	4.27482331552527e-07	8.8521910373723e-07	8.8521910373723e-07	0.00111791647959812	1.40903608118209e-06	4.27482331552527e-07	4.92865097681283e-07	6.7177530698183e-07	4.27482331552527e-07	6.7177530698183e-07	6.7177530698183e-07	1.40903608118209e-06	1.0011179164796	4.27482331552527e-07	4.27482331552527e-07	1.40903608118209e-06	0.00111791647959812	3.17301078296321e-09	7.37988168658132e-07	6.7177530698183e-07	1.40903608118209e-06
"Unidentified_sp12_M_PL_037"	0.100551473237665	8.80132121598653e-05	3.84734098397275e-05	4.34309618418296e-05	6.80980610181497e-05	1.49658967413061e-05	7.30039065308056e-05	6.45587330509288e-05	3.83610156587483e-05	2.97225755949349e-05	0.000596546468045658	0.000593767286254956	0.000593651881563486	0.000593291135966747	0.000595122128459372	0.000593748353579777	2.18710113008882e-06	0.00059323887313774	3.64287412016783e-06	0.000592457178918758	6.76913943907629e-07	0.00059261422202284	0.000592770429000222	0.000594451511898698	0.000592695986114718	9.7792457955406e-07	9.7792457955406e-07	4.27482331552527e-07	9.7792457955406e-07	0.000591479254339204	7.67220313174966e-07	7.67220313174966e-07	4.27482331552527e-07	2.49431612355102e-07	0.000591479254339204	9.7792457955406e-07	5.4288702302287e-07	0.000591479254339204	5.4288702302287e-07	5.4288702302287e-07	2.49431612355102e-07	4.27482331552527e-07	1.00059147925434	0.000591479254339204	2.49431612355102e-07	4.27482331552527e-07	1.29117466101858e-06	1.13496768363583e-06	5.4288702302287e-07	2.49431612355102e-07
"Unidentified_sp13_M_PL_037"	0.100551473237665	8.80132121598653e-05	3.84734098397275e-05	4.34309618418296e-05	6.80980610181497e-05	1.49658967413061e-05	7.30039065308057e-05	6.45587330509288e-05	3.83610156587483e-05	2.97225755949349e-05	0.000596546468045658	0.000593767286254956	0.000593651881563486	0.000593291135966747	0.000595122128459371	0.000593748353579777	2.18710113008883e-06	0.00059323887313774	3.64287412016783e-06	0.000592457178918758	6.76913943907629e-07	0.00059261422202284	0.000592770429000223	0.000594451511898698	0.000592695986114718	9.7792457955406e-07	9.7792457955406e-07	4.27482331552527e-07	9.7792457955406e-07	0.000591479254339204	7.67220313174966e-07	7.67220313174966e-07	4.27482331552527e-07	2.49431612355102e-07	0.000591479254339204	9.7792457955406e-07	5.4288702302287e-07	0.000591479254339204	5.4288702302287e-07	5.4288702302287e-07	2.49431612355102e-07	4.27482331552527e-07	0.000591479254339204	1.00059147925434	2.49431612355102e-07	4.27482331552527e-07	1.29117466101858e-06	1.13496768363583e-06	5.4288702302287e-07	2.49431612355102e-07
"Unidentified_sp14_M_PL_037"	4.24033741003673e-05	1.0309860939037e-07	0.000126813247306388	9.61913670827862e-08	4.22577911087028e-05	0.100798114594785	1.49516253108546e-07	6.86209371398845e-08	8.20413822144462e-08	1.25342518771408e-08	2.36924490940454e-06	2.53420372192263e-07	1.66125406128582e-06	0.00168233134079176	9.57592487128089e-07	2.51949571202237e-07	1.41273041082243e-06	2.53125941995446e-07	7.08160874772987e-07	2.50577152459439e-07	0.00168137761266093	9.53728130833482e-07	2.508040310979e-07	2.50685037542816e-07	2.51923549906911e-07	1.14554010433744e-09	1.14554010433744e-09	1.40903608118209e-06	1.14554010433744e-09	2.49431612355102e-07	1.64082764428892e-09	1.64082764428892e-09	1.40903608118209e-06	0.00167996857657975	2.49431612355102e-07	1.14554010433744e-09	1.20239208853483e-09	2.49431612355102e-07	1.20239208853483e-09	1.20239208853483e-09	0.00167996857657975	1.40903608118209e-06	2.49431612355102e-07	2.49431612355102e-07	1.00167996857658	1.40903608118209e-06	1.37241874279769e-09	7.0429651847838e-07	1.20239208853483e-09	0.00167996857657975
"Unidentified_sp15_M_PL_037"	7.26719963639296e-05	4.43578587913155e-05	0.10061248316383	5.37420245585464e-05	4.4279290119488e-05	8.45421648709254e-05	5.35834243162152e-05	1.58650539148161e-07	4.42609551868615e-05	2.14815241986194e-08	0.00112202486667866	2.47734183995287e-06	0.00111972204613109	0.00112049098617951	2.06170058293054e-06	9.23520440016773e-07	0.00111948131197703	1.99231471047128e-06	1.63421825137802e-06	9.2034742923381e-07	0.0011193255156793	1.16547050021066e-06	4.3065534233549e-07	4.29630483972389e-07	1.32053940348945e-06	4.92865097681283e-07	4.92865097681283e-07	0.00111791647959812	4.92865097681283e-07	4.27482331552527e-07	8.8521910373723e-07	8.8521910373723e-07	0.00111791647959812	1.40903608118209e-06	4.27482331552527e-07	4.92865097681283e-07	6.7177530698183e-07	4.27482331552527e-07	6.7177530698183e-07	6.7177530698183e-07	1.40903608118209e-06	0.00111791647959812	4.27482331552527e-07	4.27482331552527e-07	1.40903608118209e-06	1.0011179164796	3.17301078296321e-09	7.37988168658132e-07	6.7177530698183e-07	1.40903608118209e-06
"Unidentified_sp7_M_PL_037"	0.000219499692373158	6.76496420188764e-05	2.85570970466689e-07	3.12767439711303e-07	0.00011802211999403	8.23451245678613e-08	0.00011791818673347	0.100486077024707	1.88777591287936e-07	6.48831487949033e-08	5.98603395118064e-06	2.05052249493935e-06	2.04978591272592e-06	3.26275542377817e-06	0.00201494505360061	0.00201176437784425	1.97238571600385e-06	3.26038736623946e-06	0.00201365387893959	2.0428373501172e-06	4.5454295257609e-09	3.25820999425241e-06	0.00201101271515515	1.29766297589807e-06	3.25647777324307e-06	7.51662689098627e-07	7.51662689098627e-07	3.17301078296322e-09	7.51662689098627e-07	1.29117466101858e-06	3.77555182575872e-09	3.77555182575871e-09	3.17301078296322e-09	1.37241874279769e-09	1.29117466101858e-06	7.51662689098627e-07	3.90959299639128e-09	1.29117466101858e-06	3.90959299639128e-09	3.90959299639128e-09	1.37241874279769e-09	3.17301078296322e-09	1.29117466101858e-06	1.29117466101858e-06	1.37241874279769e-09	3.17301078296322e-09	1.00200972154049	1.96703533323383e-06	3.90959299639128e-09	1.37241874279769e-09
