"Centropomus_nigrescens"	"Eleotris_picta"	"Cichlasoma_trimaculatum"	"Diapterus_peruvianus"	"Gobiomorus_maculatus"	"Dormitator_latifrons"	"Hexanematichthys_guatemalensis"	"Poecilia_sphenops"	"Astyanax_fasciatus"	"Centropomus_robalito"	"Lutjanus_argentiventris"	"Mugil_curema"	"Gobionellus_sagittula"	"Ergasilus_sp."	"Contracaecum_sp."	"Argulus_sp."	"Ascocotye_(Phagicola)_longa"	"Austrodiplostomum_compactum"	"Pseudoacanthostomum_panamense"	"Neoechinorhynchus_golvani"	"Clinostomum_complanatum"	"Echinochasmus_leopoldinae"	"Southwellina_hispida"	"Paracryptogonimus_sp."	"Posthodiplostomum_minimum"	"Parvitaenia_cochlearii"	"Pseudoleptorhynchoides_lamothei"	"Centrocestus_formosanus"	"Metadena_sp."	"Gnathostoma_sp."	"Crassicutis_cichlasomae"	"Magnivitellinum_simplex"	"Neoapocreadium_marina"	"Pseudacaenodera_cristata"	"Saccocoelioides_sp."	"Saccocoelioides_sogandaresi"	"Cladocystis_trifolium"	"Haplorchis_sp."	"Tylodelphys_sp."	"Aristocleidus_hastatus"	"Cornutohaptor_nigrescensi"	"Ligophorus_mugilinus"	"Microcotyloides_incisa"	"Neotetraonchus_sp."	"Rhabdosynochus_sp."	"Proteocephalus_sp."	"Proteocephalus_chamelensis"	"Floridosentis_mugilis"	"Hysterothylacium_perezi"	"Philometra_sp."	"Rhabdochona_mexicana"	"Procamallanus_gobiomori"
"Paracryptogonimus_sp."	0.0335042670278296	5.79776359818832e-05	7.56429774301923e-05	5.65080877667745e-05	6.69917211682244e-05	6.06641265486921e-05	3.90266825404986e-05	6.44184780029921e-05	3.97035396990453e-05	0.0334916861997565	0.033468594217394	3.61281410717458e-05	4.8492174910878e-05	0.00100671275221588	0.00100626677040063	0.000634331310637148	0.000634197621393549	0.000633981246953467	0.00100626115045248	0.00100522669884705	3.13386546176945e-06	0.000631983121907947	0.000631724906114041	1.00100172824673	0.000258999673908586	1.66163872771604e-06	1.52416262237517e-06	1.08533522113042e-06	1.08301218127467e-06	1.05499746222911e-06	6.30358145251602e-07	4.41150441100503e-07	5.13709888788859e-07	5.13709888788859e-07	6.06641265486922e-07	6.44184780029921e-07	6.30358145251603e-07	5.13709888788859e-07	4.45981815245255e-07	5.13709888788859e-07	0.000257725130983304	4.51601763396822e-07	0.000371873269082156	3.90266825404986e-07	0.000372129846663961	0.000257725130983304	4.45981815245255e-07	4.51601763396822e-07	3.90266825404986e-07	0.000372129846663961	4.41150441100503e-07	4.45981815245255e-07
"Posthodiplostomum_minimum"	0.0334961630002958	6.06832764413708e-05	0.0334865885087157	5.4913239096043e-05	6.85075528842293e-05	6.06893416471313e-05	4.48422733552241e-05	0.0334712422298356	6.13372579172578e-05	5.55061759486754e-05	6.48131679269413e-05	4.55511906619347e-05	3.92637953750982e-05	0.000876541419476024	0.000876074625041858	0.000876045297913173	0.00087549346415764	0.000875334993474721	0.000875972029592749	0.000540811184560841	0.00028176920064207	0.000594944690785565	0.000539208958317009	0.000258999673908586	1.00087143011885	1.69648378594688e-06	1.69085918402318e-06	0.000335393947386326	1.00933409605364e-06	1.08959036947556e-06	0.000279054904239297	6.81525087969532e-07	4.99211264509482e-07	4.99211264509482e-07	6.06893416471313e-07	0.000334712422298356	0.000279054904239297	4.99211264509482e-07	4.6679443416439e-07	4.99211264509482e-07	0.000257662792309968	5.69389883274183e-07	7.20146310299348e-07	4.48422733552241e-07	6.16735288318616e-07	0.000257662792309968	4.6679443416439e-07	5.69389883274183e-07	4.48422733552241e-07	6.16735288318616e-07	6.81525087969532e-07	4.6679443416439e-07
"Parvitaenia_cochlearii"	6.96826979004318e-05	0.0335417177139588	7.90099527336365e-05	5.46325598484812e-05	0.0334701676975052	0.0334660662119187	5.06044862237071e-05	5.02046760086331e-05	3.80759825666098e-05	4.63985530600733e-05	5.49070646571479e-05	5.13445035929791e-05	3.72889101266248e-05	0.0009019474383678	0.000643934225183502	0.000901322266646222	0.00090072168276624	0.00056656706550929	0.000901305632072887	0.000900297540450564	0.000898754394528917	0.000337264573317601	0.000564515046974813	1.66163872771604e-06	1.69648378594688e-06	1.0008969481271	1.46181005129404e-06	9.25113233048662e-07	1.03874357833171e-06	0.0005622874649798	6.58416272780304e-07	4.23066472962332e-07	4.96659634986193e-07	4.96659634986192e-07	0.000334660662119187	5.0204676008633e-07	6.58416272780304e-07	4.96659634986192e-07	0.000258013213184298	4.96659634986192e-07	5.36020753080244e-07	6.4180629491224e-07	6.10078496190533e-07	5.06044862237071e-07	5.15539478445259e-07	5.36020753080244e-07	0.000258013213184298	6.4180629491224e-07	5.06044862237071e-07	5.15539478445259e-07	4.23066472962332e-07	0.000258013213184298
"Pseudoleptorhynchoides_lamothei"	6.50565771877264e-05	4.90382234749189e-05	5.641688210303e-05	4.45562139916097e-05	5.63596978947809e-05	5.72232057688267e-05	0.0335214474378149	7.20283290694902e-05	0.0335037582389199	3.80558958644937e-05	5.40795713269999e-05	3.73273862391809e-05	0.0334547533504451	0.00081818756770903	0.000817810350605376	0.000712103656990588	0.000376711141773966	0.000711353384094428	0.00081772097538104	0.000481786217712196	0.000337613017441625	0.000852582862979319	0.000374725018445233	1.52416262237517e-06	1.69085918402318e-06	1.46181005129404e-06	1.00118540350267	0.000372984263723138	0.000813139522241651	8.89577993605776e-07	4.70140684191917e-07	0.000372263980432443	4.05056490832816e-07	4.05056490832816e-07	5.72232057688267e-07	7.20283290694902e-07	4.70140684191917e-07	4.05056490832815e-07	3.77217103653222e-07	4.05056490832815e-07	5.00435209136356e-07	4.66592327989761e-07	6.00884125855554e-07	0.000335214474378149	4.22843287383264e-07	5.00435209136356e-07	3.77217103653223e-07	4.66592327989761e-07	0.000335214474378149	4.22843287383264e-07	0.000372263980432443	3.77217103653223e-07
"Centrocestus_formosanus"	8.84800521925134e-05	4.94543265239405e-05	7.0748833092226e-05	4.46244861121917e-05	5.39510207488081e-05	5.16788128245825e-05	5.26361531667849e-05	0.050182073168429	0.0502413166249083	3.49149225646544e-05	5.03499115392899e-05	3.99499114368309e-05	4.99227865618306e-05	0.000507570573210933	0.000507190155314595	0.00106470629834958	0.00106400843694042	0.00106401801034384	0.000507071199317972	4.72410610201399e-06	3.00297888330311e-06	0.00106252761311322	0.000560937365965943	1.62800283169564e-06	0.000503090921079489	1.38766984957299e-06	0.000559476395584707	1.00106005758307	1.23954419683686e-06	8.70881721327168e-07	5.89573609101883e-07	0.000558236851387871	4.0567714647447e-07	4.0567714647447e-07	5.16788128245825e-07	0.00050182073168429	5.89573609101883e-07	4.0567714647447e-07	3.80417896338003e-07	4.0567714647447e-07	6.80615786096256e-07	4.99373892960387e-07	5.59443461547666e-07	5.26361531667849e-07	3.87943584051715e-07	6.80615786096256e-07	3.80417896338003e-07	4.99373892960387e-07	5.26361531667849e-07	3.87943584051715e-07	0.00055823685138787	3.80417896338003e-07
"Metadena_sp."	6.24445483653268e-05	4.77516632995895e-05	5.88185405018976e-05	5.03820191763022e-05	5.87670583987932e-05	6.56548895134073e-05	0.0502526704695623	5.43503960164702e-05	6.2643621300494e-05	4.5737477052759e-05	5.7238326243326e-05	3.95843105576234e-05	0.0501540576901127	0.00122418235746768	0.00122381503698076	0.000507883665084695	5.22917317584378e-06	0.000507099328976333	0.00122368755358571	0.000720617344929922	0.000505069778449273	0.00071949895560459	3.20408529565503e-06	1.62451827191201e-06	1.51400114408046e-06	1.55811536749757e-06	0.00121970928336248	1.23954419683686e-06	1.00121901324313	9.01566472363494e-07	4.9015450418248e-07	6.96040236672156e-07	4.58018356148203e-07	4.58018356148202e-07	6.56548895134074e-07	5.43503960164702e-07	4.9015450418248e-07	4.58018356148202e-07	3.67320486919919e-07	4.58018356148202e-07	4.80342679733283e-07	4.94803881970292e-07	6.35981402703623e-07	0.000502526704695623	5.081941894751e-07	4.80342679733283e-07	3.67320486919919e-07	4.94803881970292e-07	0.000502526704695623	5.081941894751e-07	6.96040236672156e-07	3.67320486919919e-07
"Gnathostoma_sp."	6.7362805494129e-05	0.0502632244396856	8.13754708864124e-05	5.32125240271574e-05	0.050151427851801	8.68938092109129e-05	4.94169660799318e-05	4.38081203281998e-05	3.89520466240654e-05	4.54667934797359e-05	5.03220755021822e-05	5.01203301721654e-05	2.85177768094924e-05	0.000848141724608324	0.000461501536610742	0.000847661941720586	0.000847113824481759	0.000846739056050449	0.000847515220481172	0.00084658296961709	0.000845230000181705	3.22452622412486e-06	0.000844750498418814	1.58249619334367e-06	1.63438555421335e-06	0.0008434311974697	1.33436699040867e-06	8.70881721327168e-07	9.01566472363495e-07	1.00084256225938	6.78128924053436e-07	4.32800518045171e-07	4.83750218428703e-07	4.83750218428703e-07	8.68938092109128e-07	4.38081203281997e-07	6.78128924053436e-07	4.83750218428703e-07	0.000386640187997582	4.83750218428703e-07	5.18175426877915e-07	6.26504127152068e-07	5.5913417224647e-07	4.94169660799318e-07	5.05186594219288e-07	5.18175426877916e-07	0.000386640187997582	6.26504127152068e-07	4.94169660799318e-07	5.05186594219288e-07	4.32800518045171e-07	0.000386640187997582
"Crassicutis_cichlasomae"	9.83025724556308e-05	7.67608766635007e-05	0.100279140589155	5.6347722352329e-05	8.42368522687938e-05	6.18990970234041e-05	5.25727393008091e-05	7.49034173992976e-05	3.87101739789711e-05	4.86606458016778e-05	5.34804263315874e-05	5.32651842950629e-05	3.18207130749809e-05	0.000842433238171152	0.000841842769889124	0.000841868095757765	0.000841288815247758	0.000841195551670531	0.000841767423367463	0.000840492661800462	0.000838826295924662	3.60312039730862e-06	0.000838796276395456	1.89107443575481e-06	0.000837164712717892	1.97524881834091e-06	1.41042205257575e-06	1.17914721820377e-06	9.8030900836496e-07	1.35625784810687e-06	1.00083565950491	4.3011304421079e-07	5.12252021384809e-07	5.12252021384809e-07	6.18990970234041e-07	7.49034173992976e-07	0.000835659504909625	5.12252021384809e-07	5.90468282026928e-07	5.12252021384809e-07	7.56173634274083e-07	6.65814803688287e-07	5.9422695923986e-07	5.25727393008091e-07	5.40673842240865e-07	7.56173634274084e-07	5.90468282026928e-07	6.65814803688287e-07	5.25727393008091e-07	5.40673842240865e-07	4.3011304421079e-07	5.90468282026928e-07
"Magnivitellinum_simplex"	7.02806348325254e-05	5.16113438255778e-05	5.16135653052948e-05	3.29046036222246e-05	5.15449768867564e-05	4.03598382796653e-05	5.90013743202464e-05	0.00010738419517553	0.100385987474159	2.2692733487963e-05	4.77620614943476e-05	3.28135376022959e-05	5.61446711099293e-05	6.19798819172965e-06	5.80097785460982e-06	0.00112054364080237	0.00111967507897021	0.00111986149433062	5.78781897170095e-06	4.12396327674319e-06	2.69949542632895e-06	0.00111875067772878	0.00111776688474439	1.32345132330151e-06	2.0445752639086e-06	1.26919941888699e-06	0.00111679194129733	0.00111647370277574	1.39208047334431e-06	8.65601036090342e-07	4.3011304421079e-07	1.00111539986082	2.99132760202042e-07	2.99132760202041e-07	4.03598382796653e-07	1.0738419517553e-06	4.3011304421079e-07	2.99132760202041e-07	3.97010337119829e-07	2.99132760202041e-07	5.40620267942503e-07	4.10169220028699e-07	5.30689572159418e-07	5.90013743202464e-07	2.52141483199589e-07	5.40620267942503e-07	3.97010337119829e-07	4.10169220028699e-07	5.90013743202464e-07	2.52141483199589e-07	0.00111539986082398	3.97010337119829e-07
"Neoapocreadium_marina"	6.15108311215762e-05	5.31926153123466e-05	6.14702425661771e-05	0.100426409996879	6.14159120207907e-05	5.22478468101171e-05	4.20800828052187e-05	5.12221532746898e-05	2.69219484181837e-05	5.30496832584291e-05	4.30675651688563e-05	4.28456205684041e-05	3.46665118970953e-05	0.00091847455270285	0.00091806537873891	0.000917689008653715	0.00091737912024888	0.000917277442608831	0.000917938982445745	0.000917005960084946	2.95860201150063e-06	2.78075738656725e-06	2.73057395971718e-06	1.54112966636658e-06	1.49763379352845e-06	1.48997890495858e-06	1.21516947249845e-06	8.1135429294894e-07	9.16036712296405e-07	9.67500436857407e-07	5.12252021384809e-07	2.99132760202042e-07	1.00091296736361	0.000912967363607992	5.22478468101171e-07	5.12221532746898e-07	5.12252021384809e-07	0.000912967363607992	4.09173963941127e-07	0.000912967363607992	4.73160239396739e-07	5.35570257105051e-07	4.78528501876182e-07	4.20800828052187e-07	5.89440925093657e-07	4.73160239396739e-07	4.09173963941127e-07	5.35570257105051e-07	4.20800828052187e-07	5.89440925093657e-07	2.99132760202042e-07	4.09173963941127e-07
"Pseudacaenodera_cristata"	6.15108311215762e-05	5.31926153123466e-05	6.14702425661771e-05	0.100426409996879	6.14159120207906e-05	5.22478468101171e-05	4.20800828052187e-05	5.12221532746898e-05	2.69219484181837e-05	5.30496832584291e-05	4.30675651688563e-05	4.28456205684041e-05	3.46665118970953e-05	0.00091847455270285	0.00091806537873891	0.000917689008653715	0.00091737912024888	0.000917277442608831	0.000917938982445746	0.000917005960084946	2.95860201150062e-06	2.78075738656725e-06	2.73057395971718e-06	1.54112966636658e-06	1.49763379352845e-06	1.48997890495858e-06	1.21516947249845e-06	8.11354292948939e-07	9.16036712296405e-07	9.67500436857406e-07	5.12252021384809e-07	2.99132760202042e-07	0.000912967363607992	1.00091296736361	5.22478468101171e-07	5.12221532746898e-07	5.12252021384809e-07	0.000912967363607992	4.09173963941127e-07	0.000912967363607992	4.73160239396739e-07	5.35570257105051e-07	4.78528501876182e-07	4.20800828052187e-07	5.89440925093657e-07	4.7316023939674e-07	4.09173963941127e-07	5.35570257105051e-07	4.20800828052186e-07	5.89440925093657e-07	2.99132760202042e-07	4.09173963941127e-07
"Saccocoelioides_sp."	7.43224827130373e-05	9.87042625051217e-05	7.42789164280849e-05	5.74726314911289e-05	0.000107647388913521	0.100224411017334	5.29795265112577e-05	6.29977873694998e-05	3.63238544516988e-05	4.82620722207483e-05	6.40770429670793e-05	5.37928504346068e-05	5.48311767608899e-05	0.00100955886588675	0.00100879960232902	0.0010086429164975	0.0010079373993352	6.22308442697239e-06	0.00100888645525632	0.00100772668211751	0.00100580318322334	0.00100534466750455	4.04414408681251e-06	1.81992379646076e-06	1.82068024941394e-06	0.00100398198635756	1.7166961730648e-06	1.03357625649165e-06	1.31309779026815e-06	1.73787618421826e-06	6.18990970234041e-07	4.03598382796653e-07	5.22478468101171e-07	5.22478468101171e-07	1.00100224411017	6.29977873694998e-07	6.18990970234041e-07	5.22478468101171e-07	7.59263557731705e-07	5.22478468101171e-07	5.71711405484902e-07	6.72410630432585e-07	7.11967144078659e-07	5.29795265112577e-07	5.36245246897204e-07	5.71711405484902e-07	7.59263557731705e-07	6.72410630432585e-07	5.29795265112577e-07	5.36245246897204e-07	4.03598382796653e-07	7.59263557731705e-07
"Saccocoelioides_sogandaresi"	0.000106679469552501	4.72973092223032e-05	8.98841008791572e-05	5.63443686021588e-05	5.63570646108598e-05	6.29977873694997e-05	4.62709320133234e-05	0.100256762141683	9.66457756579772e-05	4.71371116413457e-05	5.29377615842323e-05	4.7086285271366e-05	4.37009020137319e-05	0.00100894315823014	0.00100857933277458	0.00100886895589679	0.00100834179491063	0.00100817452635706	0.00100835457966424	5.3242489272848e-06	3.30646234027728e-06	0.00100630454849766	4.1078471874982e-06	1.93255434008976e-06	0.00100413726689507	1.50614028025899e-06	2.16084987208471e-06	0.00100364146336858	1.0870079203294e-06	8.76162406563995e-07	7.49034173992977e-07	1.0738419517553e-06	5.12221532746898e-07	5.12221532746898e-07	6.29977873694998e-07	1.00100256762142	7.49034173992976e-07	5.12221532746898e-07	3.63825455556178e-07	5.12221532746898e-07	8.20611304250009e-07	5.88578565892074e-07	5.88197350935915e-07	4.62709320133234e-07	5.23745684903841e-07	8.20611304250009e-07	3.63825455556178e-07	5.88578565892074e-07	4.62709320133234e-07	5.23745684903841e-07	1.0738419517553e-06	3.63825455556178e-07
"Cladocystis_trifolium"	9.83025724556309e-05	7.67608766635007e-05	0.100279140589155	5.6347722352329e-05	8.42368522687938e-05	6.1899097023404e-05	5.25727393008092e-05	7.49034173992976e-05	3.87101739789711e-05	4.86606458016778e-05	5.34804263315874e-05	5.32651842950629e-05	3.18207130749808e-05	0.000842433238171152	0.000841842769889125	0.000841868095757764	0.000841288815247758	0.000841195551670532	0.000841767423367463	0.000840492661800462	0.000838826295924662	3.60312039730862e-06	0.000838796276395456	1.89107443575481e-06	0.000837164712717892	1.97524881834091e-06	1.41042205257575e-06	1.17914721820377e-06	9.8030900836496e-07	1.35625784810687e-06	0.000835659504909625	4.3011304421079e-07	5.12252021384809e-07	5.12252021384809e-07	6.18990970234041e-07	7.49034173992977e-07	1.00083565950491	5.12252021384809e-07	5.90468282026928e-07	5.12252021384809e-07	7.56173634274083e-07	6.65814803688287e-07	5.9422695923986e-07	5.25727393008092e-07	5.40673842240865e-07	7.56173634274084e-07	5.90468282026928e-07	6.65814803688287e-07	5.25727393008092e-07	5.40673842240865e-07	4.3011304421079e-07	5.90468282026928e-07
"Haplorchis_sp."	6.15108311215761e-05	5.31926153123466e-05	6.14702425661771e-05	0.100426409996879	6.14159120207906e-05	5.22478468101171e-05	4.20800828052187e-05	5.12221532746898e-05	2.69219484181837e-05	5.30496832584291e-05	4.30675651688563e-05	4.28456205684041e-05	3.46665118970953e-05	0.00091847455270285	0.000918065378738909	0.000917689008653715	0.00091737912024888	0.000917277442608831	0.000917938982445746	0.000917005960084946	2.95860201150062e-06	2.78075738656725e-06	2.73057395971718e-06	1.54112966636658e-06	1.49763379352845e-06	1.48997890495858e-06	1.21516947249845e-06	8.11354292948939e-07	9.16036712296405e-07	9.67500436857407e-07	5.1225202138481e-07	2.99132760202042e-07	0.000912967363607992	0.000912967363607992	5.22478468101171e-07	5.12221532746898e-07	5.1225202138481e-07	1.00091296736361	4.09173963941127e-07	0.000912967363607992	4.73160239396739e-07	5.35570257105051e-07	4.78528501876182e-07	4.20800828052187e-07	5.89440925093657e-07	4.7316023939674e-07	4.09173963941127e-07	5.35570257105051e-07	4.20800828052187e-07	5.89440925093657e-07	2.99132760202042e-07	4.09173963941127e-07
"Tylodelphys_sp."	5.79916434383084e-05	0.100366718161989	7.08561938432314e-05	4.5009136033524e-05	0.000135156760861598	7.59263557731705e-05	4.15272768313929e-05	3.63825455556178e-05	3.57309303407846e-05	3.79046661949252e-05	4.23623630793879e-05	4.21792017728865e-05	2.23557743868137e-05	0.000778002933696156	5.95125552700715e-06	0.000777659412870028	0.000777194610136332	0.000776850619346914	0.000777475693673995	0.000776696595450125	0.000775572620625397	2.756250043948e-06	0.000775184637102324	1.33794544573577e-06	1.40038330249317e-06	0.000774039639552894	1.13165131095967e-06	7.60835792676007e-07	7.34640973839839e-07	0.000773280375995164	5.90468282026928e-07	3.97010337119829e-07	4.09173963941127e-07	4.09173963941127e-07	7.59263557731705e-07	3.63825455556178e-07	5.90468282026928e-07	4.09173963941127e-07	1.00077205167817	4.09173963941127e-07	4.46089564910064e-07	5.27240022161082e-07	4.7069292310431e-07	4.15272768313929e-07	4.21162957721391e-07	4.46089564910065e-07	0.000772051678169148	5.27240022161082e-07	4.15272768313929e-07	4.21162957721391e-07	3.97010337119829e-07	0.000772051678169148
"Aristocleidus_hastatus"	6.15108311215761e-05	5.31926153123466e-05	6.14702425661771e-05	0.100426409996879	6.14159120207907e-05	5.22478468101171e-05	4.20800828052187e-05	5.12221532746898e-05	2.69219484181837e-05	5.30496832584291e-05	4.30675651688563e-05	4.28456205684041e-05	3.46665118970953e-05	0.00091847455270285	0.000918065378738909	0.000917689008653714	0.00091737912024888	0.000917277442608831	0.000917938982445745	0.000917005960084946	2.95860201150062e-06	2.78075738656725e-06	2.73057395971718e-06	1.54112966636658e-06	1.49763379352845e-06	1.48997890495858e-06	1.21516947249845e-06	8.11354292948939e-07	9.16036712296405e-07	9.67500436857406e-07	5.12252021384809e-07	2.99132760202042e-07	0.000912967363607992	0.000912967363607992	5.22478468101171e-07	5.12221532746898e-07	5.12252021384809e-07	0.000912967363607992	4.09173963941127e-07	1.00091296736361	4.73160239396739e-07	5.35570257105051e-07	4.78528501876182e-07	4.20800828052187e-07	5.89440925093657e-07	4.7316023939674e-07	4.09173963941127e-07	5.35570257105051e-07	4.20800828052187e-07	5.89440925093657e-07	2.99132760202042e-07	4.09173963941127e-07
"Cornutohaptor_nigrescensi"	0.100283506958879	5.79916434383084e-05	9.074083611289e-05	5.20476263336413e-05	6.49287417730343e-05	5.71711405484902e-05	3.56831487515399e-05	8.20611304250009e-05	4.86558241148253e-05	7.07207704030029e-05	8.80213158650043e-05	3.63021024193751e-05	4.22697710365817e-05	0.000778247862026783	0.000777801772461873	0.000777398842084963	0.000776849782314537	0.000776634902396568	0.000777794085746541	0.000776616642954776	3.1748436612724e-06	0.00077492640346173	0.000774722751368074	0.000773175392949913	0.000772988376929904	1.60806225924073e-06	1.50130562740907e-06	1.36123157219251e-06	9.60685359466566e-07	1.03635085375583e-06	7.56173634274084e-07	5.40620267942503e-07	4.7316023939674e-07	4.7316023939674e-07	5.71711405484902e-07	8.2061130425001e-07	7.56173634274084e-07	4.7316023939674e-07	4.46089564910065e-07	4.7316023939674e-07	1.00077141159199	4.53776280242189e-07	9.78014620722271e-07	3.56831487515399e-07	7.85786337811144e-07	0.000771411591991379	4.46089564910065e-07	4.53776280242189e-07	3.56831487515399e-07	7.85786337811144e-07	5.40620267942503e-07	4.46089564910065e-07
"Ligophorus_mugilinus"	5.89909164314846e-05	6.85412028809407e-05	7.98977764425944e-05	5.89127282815556e-05	7.98345055357357e-05	6.72410630432585e-05	6.72399983074337e-05	5.88578565892075e-05	3.69152298025829e-05	4.73966609532468e-05	3.36959499420981e-05	0.10033037257723	2.22045446606373e-05	0.00126018945278093	0.00125966221275877	0.00125975578465395	0.00125923561479322	0.00125923560414586	6.05979556555318e-06	4.79881701658677e-06	0.00125739329088688	2.81654192126289e-06	3.1571680020644e-06	1.35480529019047e-06	1.70816964982255e-06	1.92541888473672e-06	1.39977698396928e-06	9.98747785920774e-07	9.89607763940585e-07	1.25300825430413e-06	6.65814803688287e-07	4.10169220028699e-07	5.35570257105052e-07	5.35570257105052e-07	6.72410630432585e-07	5.88578565892075e-07	6.65814803688287e-07	5.35570257105051e-07	5.27240022161082e-07	5.35570257105051e-07	4.53776280242189e-07	1.00125412965722	3.7439944380109e-07	6.72399983074337e-07	5.26629566147187e-07	4.53776280242189e-07	5.27240022161082e-07	0.00125412965721538	6.72399983074337e-07	5.26629566147187e-07	4.10169220028699e-07	5.27240022161082e-07
"Microcotyloides_incisa"	0.000127141900693895	6.11900800035604e-05	7.13072351087832e-05	5.263813520638e-05	7.1233296352749e-05	7.11967144078658e-05	4.02038784673098e-05	5.88197350935915e-05	4.77620614943476e-05	7.96334383887588e-05	0.100238127897928	2.99519555040872e-05	6.08946814513903e-05	0.0011207573577963	0.0011202866648732	0.00111953330736563	6.25910791940365e-06	5.94917955999809e-06	0.0011203829583525	0.00111939272221689	3.20090067628564e-06	0.00111743576935228	0.00111697817614026	0.00111561980724647	2.16043893089804e-06	1.8302354885716e-06	1.80265237756666e-06	1.11888692309533e-06	1.27196280540725e-06	1.11826834449294e-06	5.9422695923986e-07	5.30689572159418e-07	4.78528501876181e-07	4.78528501876181e-07	7.11967144078659e-07	5.88197350935914e-07	5.9422695923986e-07	4.78528501876181e-07	4.7069292310431e-07	4.78528501876181e-07	9.7801462072227e-07	3.7439944380109e-07	1.00111375697664	4.02038784673098e-07	8.84815982097321e-07	9.7801462072227e-07	4.7069292310431e-07	3.7439944380109e-07	4.02038784673098e-07	8.84815982097321e-07	5.30689572159418e-07	4.7069292310431e-07
"Neotetraonchus_sp."	4.63880933770019e-05	5.39854598808108e-05	6.30872871609709e-05	4.62880910857405e-05	6.30373208613177e-05	5.29795265112577e-05	0.100347250657688	4.62709320133234e-05	5.31012368882218e-05	3.70737183623814e-05	3.61834906205788e-05	5.3791998645947e-05	0.000110663197005964	0.00100982398197844	0.00100940870921013	0.00100842116270324	4.95854754572338e-06	0.00100790125885748	0.00100915158199537	5.21636609835736e-06	0.00100618876853967	3.92229141500769e-06	2.86295072999769e-06	1.17080047621496e-06	1.34526820065672e-06	1.51813458671121e-06	0.00100564342313445	1.0527230633357e-06	0.00100505340939125	9.88339321598636e-07	5.25727393008091e-07	5.90013743202464e-07	4.20800828052187e-07	4.20800828052186e-07	5.29795265112577e-07	4.62709320133234e-07	5.25727393008092e-07	4.20800828052187e-07	4.15272768313929e-07	4.20800828052186e-07	3.56831487515399e-07	6.72399983074337e-07	4.02038784673097e-07	1.00100347250658	4.1193020402646e-07	3.56831487515399e-07	4.15272768313929e-07	6.72399983074337e-07	0.00100347250657687	4.1193020402646e-07	5.90013743202464e-07	4.15272768313929e-07
"Rhabdosynochus_sp."	0.000102152223915449	5.47511845037808e-05	6.48808610689038e-05	6.48385017603022e-05	6.48131253788902e-05	5.36245246897204e-05	4.1193020402646e-05	5.23745684903841e-05	2.26927334879631e-05	0.100324704390478	7.96334383887589e-05	4.21303652917749e-05	4.23120722446619e-05	0.00112113303682455	0.00112071187386683	6.06178246085584e-06	0.00111948397394671	0.00111935965890384	0.00112060640725841	0.00111967073136948	3.02585204775029e-06	3.58719290983284e-06	3.47379083378749e-06	0.00111638953999188	1.85020586495585e-06	1.54661843533578e-06	1.26852986214979e-06	7.7588716810343e-07	1.0163883789502e-06	1.01037318843858e-06	5.40673842240865e-07	2.52141483199589e-07	5.89440925093657e-07	5.89440925093656e-07	5.36245246897204e-07	5.23745684903841e-07	5.40673842240865e-07	5.89440925093657e-07	4.21162957721391e-07	5.89440925093656e-07	7.85786337811144e-07	5.26629566147187e-07	8.84815982097321e-07	4.1193020402646e-07	1.00111471893767	7.85786337811144e-07	4.21162957721391e-07	5.26629566147187e-07	4.1193020402646e-07	0.00111471893767198	2.52141483199589e-07	4.21162957721391e-07
"Proteocephalus_sp."	0.100283506958879	5.79916434383084e-05	9.074083611289e-05	5.20476263336414e-05	6.49287417730343e-05	5.71711405484902e-05	3.56831487515399e-05	8.20611304250009e-05	4.86558241148253e-05	7.07207704030029e-05	8.80213158650044e-05	3.63021024193751e-05	4.22697710365817e-05	0.000778247862026783	0.000777801772461873	0.000777398842084963	0.000776849782314537	0.000776634902396568	0.000777794085746541	0.000776616642954776	3.17484366127241e-06	0.00077492640346173	0.000774722751368074	0.000773175392949913	0.000772988376929904	1.60806225924073e-06	1.50130562740907e-06	1.36123157219251e-06	9.60685359466566e-07	1.03635085375583e-06	7.56173634274084e-07	5.40620267942503e-07	4.7316023939674e-07	4.7316023939674e-07	5.71711405484902e-07	8.20611304250009e-07	7.56173634274084e-07	4.7316023939674e-07	4.46089564910065e-07	4.7316023939674e-07	0.000771411591991379	4.53776280242189e-07	9.7801462072227e-07	3.56831487515399e-07	7.85786337811144e-07	1.00077141159199	4.46089564910065e-07	4.53776280242189e-07	3.56831487515399e-07	7.85786337811144e-07	5.40620267942503e-07	4.46089564910065e-07
