"Clethrionomys_rutilus"	"Sorex_araneus"	"Clethrionomys_glareolus"	"Microtus_arvalis"	"Microtus_agrestis"	"Sorex_caecutiens"	"Clethrionomys_rufocanus"	"Microtus_oeconomus"	"Apodemus_agrarius"	"Neomys_fodiens"	"Sorex_isodon"	"Sorex_roboratus"	"Micromys_minutus"	"Tamias_sibiricus"	"Arvicola_terrestris"	"Sorex_arcticus"	"Sorex_minutus"	"Apodemus_peninsulae"	"Sorex_minutissimus"	"Sciurus_vulgaris"	"Sicista_betulina"	"Myopus_schisticolor"	"Sorex_daphaenodon"	"Talpa_altaica"	"Cricetus_cricetus"	"Apodemus_uralensis"	"Talpa_europaea"	"Peromyscopsylla_silvatica"	"Corrodopsylla_birulai"	"Megabothris_rectangulatus"	"Doratopsylla_dasycnema"	"Palaeopsylla_soricis"	"Ctenophthalmus_uncinatus"	"Amalaraeus_penicilliger"	"Hystrichopsylla_talpae"	"Rhadinopsylla_li"	"Ceratophyllus_indages"	"Megabothris_walkeri"	"Ctenophthalmus_assimilis"	"Tarsopsylla_octodecimdentata"	"Neopsylla_pleskei"	"Frontopsylla_elata"	"Amphipsylla_sibirica"	"Neopsylla_acanthina"	"Nosopsyllus_fasciatus"	"Leptopsylla_segnis"	"Catallagia_dacenkoi"	"Megabothris_calcarifer"	"Megabothris_turbidus"	"Catallagia_ioffi"	"Ctenophthalmus_pisticus"	"Neopsylla_mana"	"Rhadinopsylla_integella"
"Sorex_isodon"	0.000675188205190479	0.000673915758192146	0.000676377879692667	0.000675176093594586	0.000675099385213052	0.000673399480173103	0.000672995347184416	0.00051493789409023	0.000555698073297275	0.000224082074602307	1.00067193209959	0.00013413332524116	0.000214109344282815	0.000144191777490094	0.000434136393929227	0.000214101045855996	0.000214162457111718	0.000394721010831903	0.000342861792298236	5.36792541363446e-05	0.000313505727698705	0.000422773436916415	5.38426432987152e-05	5.47199265661503e-05	0.000143755909742547	0.000133757855047278	0.000143755909742547	0.0143754889493943	6.90856692883679e-05	0.0143868939197626	0.0143380671065876	0.0143825421640398	8.3234269063713e-05	0.014361232806688	0.014376870164712	0.014420931623729	1.72090274097351e-05	2.37314767653366e-05	2.71368944001067e-05	2.68396270681723e-06	1.67923495395662e-05	1.81968087520031e-05	2.44312787338772e-05	1.27706517448987e-05	3.96927195212339e-06	1.74600207412408e-05	1.63794540787672e-05	8.65994699259532e-06	8.80083187576438e-06	4.82277289421771e-06	3.60479443725234e-06	4.28202091711993e-06	4.82277289421771e-06
"Sorex_roboratus"	0.000752373324904568	0.000392969919464368	0.000753319956472374	0.00075207675978904	0.000751981328046214	0.000392727900198679	0.000235529607827112	0.000393046708999993	0.000752312684900234	0.000390561834358343	0.000234733319172031	1.00074763702609	0.000390668844749	9.40950628724228e-05	9.6134355986436e-05	0.000390877564662	0.000390607370653503	0.000392424709057122	9.44133814519477e-05	9.3632442289455e-05	0.000233968903358349	0.000233884808405503	0.000250158188282646	0.00060866731985746	9.40768184034789e-05	9.40531423558192e-05	9.40768184034789e-05	6.57308164766641e-05	0.0251190253127421	8.21437016651138e-05	3.93923847193115e-05	0.0251066281233403	8.69653905405976e-05	4.58315847385489e-05	6.41563527430633e-05	0.0251543556210621	8.54182602764648e-06	1.99493972673987e-05	0.0250598299317791	4.68162211447275e-06	1.7300335186877e-05	1.63779305467644e-05	2.23201716308807e-05	1.51769327522399e-05	5.37366203500167e-06	2.29214086529506e-05	1.46733510355126e-05	8.00444576160214e-06	9.8025890619323e-06	5.37409517788977e-06	2.35237657181057e-06	7.81755129324e-06	5.37409517788977e-06
"Micromys_minutus"	0.000929235745511073	0.000426526156020975	0.000429029287791071	0.000427888989941475	0.00042765979748253	0.000426360100148092	0.000300518285176787	0.000426421485595026	0.000929121113537585	0.000312942680878336	0.000299753081995941	0.0003125350757992	1.00092479341811	7.55648949552936e-05	0.000188729505393127	0.000424590917458074	0.000424203414639314	0.000926770830372351	0.000187174997012854	7.50050746267749e-05	0.000187693654413806	0.000298892104557713	0.00020031014341924	0.00020126830567199	7.55227959708659e-05	0.000186975448556644	7.55227959708659e-05	7.07854879319942e-05	0.0201088150664959	0.0201065657508995	3.76711324787749e-05	0.0201111208458057	7.84854327464446e-05	4.79274478902081e-05	6.89708321711025e-05	0.0201501132984831	9.10572494068378e-06	1.48704422375718e-05	3.4753826561616e-05	3.75025373133874e-06	2.5690249697992e-05	1.4574112731875e-05	1.63888339294393e-05	1.22166310034534e-05	6.63657938241132e-06	0.0200420672995977	1.39573491118563e-05	6.40026065284343e-06	5.57841453204958e-06	6.63739818222195e-06	1.88912237388234e-06	8.49181834916149e-06	6.63739818222195e-06
"Tamias_sibiricus"	0.000253959646927509	0.00109040248042361	0.000254706785172379	0.000254118258027624	0.000254114703396765	0.000253196489311248	0.00108976564308073	0.000253329643017146	0.000253775670993101	0.000251464771543262	0.000252335610607664	9.40950628724229e-05	9.44561186941171e-05	1.00359652059422	0.000252365312238869	9.4436926890255e-05	9.46136097821047e-05	0.000252614078057683	0.000251216208582173	9.37370579132726e-05	0.000251539629029869	9.4729019466274e-05	9.35583248221387e-05	9.41161740307762e-05	9.39987390543767e-05	9.38448037954447e-05	9.39987390543767e-05	0.0251514311021145	4.63923517491902e-05	6.21508728706122e-05	3.69132077856711e-05	6.20002057098304e-05	6.2144646757135e-05	4.87330731830016e-05	5.83695496064361e-05	0.0251824606084007	0.025111934271823	1.05860738033292e-05	1.3460472410512e-05	4.68685289566363e-06	9.24594178717741e-06	8.28062999838126e-06	1.73442572223761e-05	5.12608898561581e-06	1.81268336423644e-06	8.32262630570222e-06	6.16109278564914e-06	3.80127196159768e-06	3.31338023115895e-06	1.81399747805363e-06	0.0250899130148556	1.8887385378051e-06	1.81399747805363e-06
"Arvicola_terrestris"	0.000456222067649595	0.000455337666941134	0.0010216588727481	0.000707068493211359	0.0010200466629778	0.000454776779393016	0.00045435645926362	0.000705791302911573	0.000665098252664905	0.000200385588625577	0.000379869344688073	4.8067177993218e-05	0.000117955940870705	0.000126182656119435	1.00101700683629	0.000117835207466236	0.000191675238132125	0.000349884278932007	0.000300203741781224	4.70109927704762e-05	0.000278691334006292	0.000300683740544496	4.71791052278845e-05	0.000121691944934956	0.000199560551689421	0.000117209311491677	0.000199560551689421	0.012588775708446	6.45067874017187e-05	0.0125945095831804	4.55180369211038e-05	8.11681450350107e-05	0.0125928691837397	0.0125734149734973	0.0125934260483162	0.0126295032077884	1.23424048417435e-05	0.0125374751649304	3.0599703837505e-05	2.35054963852381e-06	1.85550400287052e-05	0.012530759092926	2.89020128126633e-05	1.58109491169621e-05	4.75070180474932e-06	1.42561527760479e-05	1.28569860857941e-05	1.24260426469122e-05	1.32958056676874e-05	3.25872905463996e-06	3.15456640298587e-06	2.35670414932472e-06	3.25872905463996e-06
"Sorex_arcticus"	0.000427751229713532	0.000426548045839017	0.000428510349617413	0.000427569312761078	0.00042748927330898	0.000426262627184572	0.000300431712802475	0.00042652283529376	0.000427706245360805	0.000313057520570931	0.000299741464198395	0.0003127020517296	0.000424590917458075	7.5549541512204e-05	0.000188536331945977	1.00242896542997	0.000424494261776837	0.00042610544493421	0.000187226237591014	7.5069713109615e-05	0.000187620292014933	0.000299039768047855	0.00020048302957515	0.000201263903237568	7.54325636836428e-05	0.000186907434086533	7.54325636836428e-05	5.80507479627447e-05	0.0201261864049733	0.0201239205085212	3.04991078195564e-05	0.0201284840081742	6.57496529634298e-05	4.43396989807459e-05	5.62298360136123e-05	0.0201674784268981	9.10457818768225e-06	1.48623949146455e-05	2.75877698548928e-05	3.75348565548075e-06	1.65404464717145e-05	1.09858926837912e-05	1.63834002729482e-05	8.62976024483857e-06	3.05504460972003e-06	1.93367338291202e-05	1.03720587180929e-05	6.39812943624891e-06	5.5741439247464e-06	3.05536592652523e-06	1.8887385378051e-06	0.0200485793085995	3.05536592652523e-06
"Sorex_minutus"	0.000545947731569776	0.00054447537868838	0.000546969721091103	0.000545791050218874	0.000545709540012968	0.000544115382127053	0.000418416971484436	0.000544472912007278	0.000545892115018881	0.000430662221516993	0.000299827439956405	0.000312485896522803	0.000424203414639314	7.56908878256837e-05	0.0003066803810114	0.000424494261776837	1.00054185176725	0.000543845799122835	0.000187219610248285	7.50296576472192e-05	0.000305509213294101	0.000298939592743747	0.000200294647929919	0.00031899542465628	0.000193348133707509	0.000186792815230751	0.000193348133707509	7.42581951339635e-05	0.0201024221713498	0.0200976587021447	3.81360143763643e-05	0.0201054538560608	0.0200951039800819	5.36793256026176e-05	7.79408556871499e-05	0.0201567175269255	1.14911258264746e-05	1.97971602431282e-05	3.45997908115039e-05	3.75148288236096e-06	1.93858566163099e-05	1.48481283890361e-05	2.09134316503801e-05	1.10152058421501e-05	3.89922939299201e-06	2.2325655441213e-05	1.32392879769037e-05	8.16722269311543e-06	7.11539423340164e-06	3.89962665406983e-06	1.89227219564209e-06	8.48988523553675e-06	3.89962665406983e-06
"Apodemus_peninsulae"	0.000723419658289162	0.000443625655134722	0.000724478810179616	0.000444996308808713	0.000444917864657472	0.000443311706792136	0.000373256224856578	0.000443601121501563	0.00100186920469417	0.000309777327058171	0.000307005230647035	0.000174410981803165	0.000514872683540195	0.000112272923581192	0.000311008247939562	0.000236725247185672	0.000302136555068242	1.00099930755658	0.000174335393833712	4.19003121287826e-05	0.000309736813744185	0.00023662624888982	0.000111686563489487	0.000178024929859862	0.000177530808552441	0.000382644913637857	0.000177530808552441	0.0111896311794398	0.0111993204674157	0.0112129961186825	3.994081971449e-05	0.011208745857644	0.0112004089240799	4.97958615006114e-05	0.0111928383371779	0.0112565188533974	1.09870749780499e-05	1.85385104377934e-05	3.17525595403809e-05	2.09501560643913e-06	0.0111463872075259	1.84834365116364e-05	1.86838678397736e-05	1.45963937277579e-05	7.15620860495838e-06	0.0111448354739558	1.27789454043348e-05	8.29437752807612e-06	7.43962480743347e-06	5.16728327349401e-06	2.80682308952981e-06	4.73450494371345e-06	5.16728327349402e-06
"Sorex_minutissimus"	0.000602995716945513	0.000601976285442928	0.000604325240823231	0.000603051402188164	0.000603055549415408	0.00060138724761727	0.000601082304910052	0.000601804670410728	0.000394201194247312	0.000251371771970627	0.000600008136521913	9.44133814519477e-05	0.000233968746266067	0.000251216208582173	0.000600407483562448	0.000234032796988767	0.000234024512810356	0.000392254636125853	1.00059846820044	9.36001406842673e-05	0.000251462061246788	0.000442655058077522	9.35638531687788e-05	9.43666665885322e-05	9.41139238605068e-05	0.0002330889868007	9.41139238605068e-05	0.0250946625771678	6.90741100692597e-05	0.0251089887504651	4.60293603382954e-05	9.11693302168279e-05	7.81628406463706e-05	0.0250800044887886	8.3520394255044e-05	0.0251456777948284	1.84316091771775e-05	2.5145949105814e-05	2.40122402930557e-05	4.68000703421336e-06	1.84985949130354e-05	1.8183210357048e-05	2.31133672471282e-05	1.06780871894657e-05	2.81572281605223e-06	1.61605948511129e-05	1.4628494755699e-05	9.02580590697215e-06	7.86239399646519e-06	4.30711226389652e-06	6.28040521455432e-06	4.68065593977535e-06	4.30711226389652e-06
"Sciurus_vulgaris"	0.000189314587399245	0.000188878713591586	0.000189796788098823	0.000189260536202272	0.000189257868656992	0.000188603403794485	0.000188435854847787	0.000188729175325582	0.00018936091261899	0.000187550207114126	0.000187877389477206	0.00018726488457891	0.000187512686566937	0.000187474115826545	0.000188043971081905	0.000187674282774038	0.000187574144118048	0.000188551404579522	0.000187200281368535	1.00521254781971	0.000187508873235671	0.00018747467515729	0.000186782880286821	0.000187285072032122	0.000187016756317925	0.000187016059927695	0.000187016756317925	3.79351138239661e-05	4.7647947562301e-05	4.69856637578893e-05	1.49057872664431e-05	4.59040421423643e-05	4.67856846249642e-05	2.60489792707347e-05	4.10345270094807e-05	0.0503509717659304	8.49766383066355e-06	7.88642400076175e-06	1.58887285019569e-05	0.0502606273909857	1.07979139126731e-05	6.17142119947978e-06	7.25295357670691e-06	3.82089061485082e-06	1.3525779472785e-06	8.55009433790812e-06	4.59014206366997e-06	2.83217147038607e-06	2.46829361367747e-06	1.35224705285175e-06	4.68685289566363e-06	3.75348565548075e-06	1.35224705285175e-06
"Sicista_betulina"	0.000559764243782663	0.000558624300287224	0.000560913462921623	0.000559760430890093	0.000559717929724478	0.00055810433115814	0.000557715715194398	0.000558467212821426	0.000559607149630207	0.000430584195978685	0.000438908018778187	0.000187175122686679	0.000187693654413806	0.000201231703223895	0.000445906134410068	0.000187620292014933	0.000305509213294101	0.000557526264739533	0.00020116964899743	7.50035492942684e-05	1.00055571631354	0.000312880153393261	7.510809379353e-05	0.000193783902092945	0.000318504373214918	7.55103175218193e-05	0.000318504373214918	0.020089049258404	7.67299593172609e-05	8.66835324794194e-05	4.24176767910785e-05	0.0200979688422478	0.0201049075167436	6.03581285000882e-05	0.0200978687686277	0.0201497035179052	1.6306036590419e-05	2.19465663048911e-05	2.88152505351919e-05	3.75017746471342e-06	1.60084317432369e-05	1.68684967767361e-05	2.14511423546491e-05	1.12949736763646e-05	3.99719392593005e-06	1.79441193161089e-05	1.35776481306725e-05	8.37646562037545e-06	7.29747617068018e-06	3.99831602701902e-06	5.03079258059739e-06	3.75240584029867e-06	3.99831602701902e-06
"Myopus_schisticolor"	0.000594987019225828	0.000593754363561043	0.000596182060945958	0.000594971430200956	0.000594938386823623	0.000593316782853134	0.000592843365776284	0.00059369764490339	0.000427891448465341	0.000187752099045859	0.000591882811682982	0.000187107846724403	0.000298892104557714	7.57832155730192e-05	0.000481093984871193	0.000299039768047855	0.000298939592743747	0.000425927248001676	0.000354124046462018	7.49898700629162e-05	0.000312880153393261	1.00059085900099	7.50698919494746e-05	7.59376350521656e-05	0.000200695850528865	0.000186756628038189	0.000200695850528865	8.25899136273919e-05	7.27953978996814e-05	0.0201066625184507	4.56861359217437e-05	0.0201002608627605	8.46437194379576e-05	0.0200747109757423	0.020093284093484	0.0201460285924024	1.38794958394149e-05	2.34172352637654e-05	2.58887209492088e-05	3.74949350314581e-06	1.7521066701123e-05	1.68265555054932e-05	2.28013273943395e-05	1.08131167187271e-05	3.05636748903815e-06	1.80166418381733e-05	1.44328710387226e-05	8.90420461698566e-06	7.75651320556513e-06	4.24990728018448e-06	1.89458038932548e-06	5.9807953609571e-06	4.24990728018448e-06
"Sorex_daphaenodon"	0.000504580139106502	0.000503040575114268	0.00050542851021967	0.000504357091826172	0.000504252177612051	0.000502683388418007	0.000189359212701328	0.000503028438106823	0.000504561557902904	0.000500663507453604	0.000188449251545503	0.000500316376565292	0.000500775358548101	0.000187116649644277	0.000188716420911538	0.000501207573937874	0.000500736619824798	0.000502589535702692	0.000187127706337558	0.000186782880286821	0.000187770234483825	0.000187674729873687	1.00049914385744	0.000500281040638438	0.000186782045508417	0.000186803175788143	0.000186782045508417	6.74227222007319e-05	0.0501271826492814	8.9010789290837e-05	3.17816692255977e-05	0.000102023453097613	9.03483759159349e-05	4.35412864159978e-05	6.42589741168155e-05	0.0501792207890546	1.13550036307463e-05	1.71094018705692e-05	4.24005512169357e-05	9.33914401434107e-06	1.83882207122688e-05	1.25378765415747e-05	1.93235427465774e-05	1.01796706674242e-05	3.60401112787788e-06	2.2807990324075e-05	1.2233528390842e-05	7.54609468461624e-06	6.57491015230262e-06	3.60414385076073e-06	4.67791624110694e-06	1.00241514787575e-05	3.60414385076073e-06
