"Catostomus_catostomus"	"Catostomus_commersoni"	"Catostomus_macrocheilus"	"Coregonus_clupeaformis"	"Cottus_cognatus"	"Lota_lota"	"Mylocheilus_caurinus"	"Oncorhynchus_nerka"	"Prosopium_coulteri"	"Prosopium_williamsoni"	"Ptychocheilus_oregonensis"	"Rhinichthys_cataractae"	"Richardsonius_balteatus"	"Salmo_gairdneri"	"Salvelinus_malma"	"Salvelinus_namaycush"	"Thymallus_arcticus"	"Acolpenteron_catostomi"	"Anoncohaptor_anomalum"	"Pellucidhaptor_pellucidhaptor"	"Pseudomurraytrema_copulata"	"Tetraonchus_borealis"	"Tetraonchus_variabilis"	"Octomacrum_lanceatus"	"Allocreadium_isosporum"	"Bunodera_luciopercae"	"Crepidostomum_farionis"	"Phyllodistomum_sp."	"Diplostomum_sp.1_(L)"	"Diplostomum_sp.2_(L)"	"Neascus_sp_(L)"	"Tetracotyle_sp._(L)"	"Glaridacris_catostomi"	"Glaridacris_sp."	"Glaridacris_vogei"	"Hunterella_nodulosa"	"Monobothrium_sp."	"Proteocephalus_ptychocheilus"	"Proteocephalus_salmonidicola"	"Proteocephalus_sp."	"Proteocephalus_tumidocollus"	"Bothriocephalus_opsariichthydis"	"Diphyllobothrium_sp._(L)"	"Eubothrium_salvelini"	"Ligula_intestinalis_(L)"	"Hysterothylacium_brachyurum"	"Raphidascaris_acus"	"Eustrongylides_sp._(L)"	"Philometroides_huronensis"	"Philonema_agubernaculum"	"Philonema_sp."	"Haplonema_hamatulum"	"Truttaedacnitis_truttae"	"Cystidicola_farionis"	"Cystidicoloides_tenuissima"	"Rhabdochona_canadensis"	"Rhabdochona_cascadilla"	"Rhabdochona_cotti"	"Rhabdochona_kisutchi"	"Rhabdochona_milleri"	"Rhabdochona_zacconis"	"Neoechinorhynchus_cristatus"	"Neoechinorhynchus_cylindratus"	"Neoechinorhynchus_rutili"	"Octospinifer_macilentus"	"Pomphorhynchus_bulbocolli"	"Ergasilus_nerkae"	"Salmincola_californiensis"	"Salmincola_edwardsii"	"Salmincola_thymalli"
"Phyllodistomum_sp."	6.3583923668922e-06	1.61522284692965e-05	2.4169070226919e-05	8.48117912744704e-05	2.52898292091088e-05	2.77848282632653e-05	4.63468240142523e-06	0.050136009609722	8.76771269938181e-06	0.000121661260216021	2.41734053348451e-05	6.29341954661639e-06	2.31473290175749e-05	0.0502497699989238	0.000100849547736438	7.67618268369549e-05	7.34660778559626e-05	2.31775938922706e-07	3.78614379552675e-07	2.89341612719686e-07	3.78614379552675e-07	8.1628975395514e-07	8.11075068106808e-07	1.61127134846127e-07	3.12451878345278e-07	0.000314061062493274	0.000875173745021931	1.00087112783593	1.44991140380967e-06	0.000875880591432936	2.19758230316774e-07	0.000876673342843663	2.17487244706549e-07	1.61127134846127e-07	1.61127134846127e-07	3.07965575476095e-07	2.17487244706549e-07	2.19758230316774e-07	5.93232633743753e-07	0.000559319199055951	0.000314061062493274	3.12451878345279e-07	0.000875049460490258	0.000873385052823558	7.10838766204832e-07	1.14892919900906e-06	2.19758230316774e-07	1.91849850336421e-06	3.78614379552675e-07	0.000314872137561381	0.00087419655130318	1.14892919900906e-06	0.000316318279382202	2.25721688892784e-06	0.000314877352247229	5.93232633743754e-07	5.09099843036459e-07	4.21497153485147e-07	5.93232633743753e-07	3.14670977330819e-07	1.61127134846127e-07	3.78614379552675e-07	2.89341612719686e-07	0.000876771269938181	3.78614379552675e-07	0.000316247979279918	0.000316345887613795	0.000314913971680351	1.44614182082103e-06	1.62736482206195e-06
"Diplostomum_sp.1_(L)"	5.84221899064315e-06	2.79369669112837e-05	3.52662249457353e-05	0.0250904559536776	4.45630327906665e-05	1.61682727447396e-05	0.0251323042799012	3.60037757589537e-05	5.68303356474641e-06	5.67679590235947e-05	0.0252367050631664	5.73165522798487e-06	0.0251569208701815	5.19861998444113e-05	4.88043214940525e-05	2.24014504222433e-05	3.65597314552872e-05	3.00021710645381e-07	5.53994137111596e-07	0.000314461510877268	5.53994137111596e-07	4.0621923839208e-07	3.78453060157298e-07	2.35108166304902e-07	0.000732070677081356	3.2491374902757e-07	0.000253767354449385	7.24955701904834e-07	1.0012974367475	0.00079773125074259	0.000229424591483331	0.000798419573258292	3.18885970806695e-07	2.35108166304902e-07	2.35108166304902e-07	4.89080592771117e-07	3.18885970806695e-07	0.000229424591483331	2.87084244082662e-07	0.000251970138793893	3.2491374902757e-07	0.000732070677081357	0.000252950176786004	1.63939801083639e-06	0.000315204228090446	6.10449698977453e-07	0.000229424591483331	0.000504054340115443	5.53994137111596e-07	7.03366809184868e-07	0.000252701271781312	6.10449698977453e-07	1.23935605795912e-06	9.14442308931552e-07	7.3113298741965e-07	2.87084244082662e-07	0.0005438861023606	7.42717213177775e-07	2.87084244082662e-07	2.86582761399243e-07	2.35108166304902e-07	5.53994137111596e-07	0.000314461510877268	0.000568303356474642	5.53994137111596e-07	0.000481521598422063	0.000984195450198322	5.73818753719163e-07	5.35989248774254e-07	7.84672298549378e-07
"Diplostomum_sp.2_(L)"	1.9661995901641e-05	2.97934234258753e-05	0.00915779673551514	0.00916122041684536	0.00915096005999443	0.00914071909657416	2.65650077267075e-05	0.00915933280028029	7.66838905673178e-06	0.00919327115789528	0.00916752812578991	6.32428111150884e-06	0.00916795376609818	0.00919690434825782	0.00921997193705457	0.00915862892519025	4.58005433831885e-05	6.12704448578969e-05	6.15412941617685e-05	0.000114599422076227	6.15412941617685e-05	5.08894926479872e-07	6.12884743859685e-05	6.10519782367676e-05	8.38724649344424e-05	5.74806521766113e-05	0.00070222610207796	0.00015925101662417	0.000290084091179123	1.00106247231586	8.33411647799083e-05	0.000880972358833181	4.89315925000938e-07	6.10519782367676e-05	6.10519782367676e-05	6.13228275406392e-05	4.89315925000938e-07	8.33411647799083e-05	5.42351290414974e-05	0.000308906172043478	5.74806521766114e-05	8.38724649344425e-05	0.000468658262759795	0.000376537163664861	0.000267115423076134	0.000237049510972981	8.33411647799082e-05	0.000268570904581907	6.15412941617684e-05	0.00011876912656258	0.000366895719146569	0.000237049510972981	0.000274766799217302	0.000217286147040691	5.79895471030913e-05	5.42351290414974e-05	0.000197940586856136	0.000152516000999907	5.42351290414974e-05	3.16214055575442e-07	6.10519782367676e-05	6.15412941617685e-05	0.000114599422076227	0.000766838905673178	6.15412941617685e-05	0.000355045323051581	0.000294797043746627	0.000159243195789836	0.000155997672654722	6.17973693124484e-05
"Neascus_sp_(L)"	6.72540726477999e-06	3.51013714298388e-05	4.35304325303879e-05	6.63300485233828e-05	1.50809125935723e-05	8.41536866280895e-06	0.000127729350003828	1.50638033613995e-05	3.00247008715521e-08	3.04711691603606e-05	0.100477546472114	6.58670579856502e-06	8.38590233944372e-05	4.35425388366573e-05	1.52183739176215e-05	1.50297669703667e-05	1.98402408379978e-05	3.64929630922364e-07	6.84033007557261e-07	1.04823779243047e-06	6.84033007557262e-07	2.20447120422197e-07	2.03141127735738e-07	2.9020288353592e-07	0.00091598682765566	2.72140867729108e-07	2.03558095708194e-06	4.39516460633547e-07	0.000917698365933324	0.000916752812578991	1.00091343224066	0.000917528117740107	3.93830124021342e-07	2.9020288353592e-07	2.90202883535919e-07	6.09306260170817e-07	3.93830124021342e-07	0.000913432240655583	8.95198465742442e-08	1.12333705244825e-06	2.72140867729108e-07	0.000915986827655661	1.78292245138141e-06	8.99174845725382e-07	1.29958633565667e-06	2.57827219830423e-07	0.000913432240655583	3.09859651761275e-06	6.84033007557261e-07	4.75281995464846e-07	1.61592504059955e-06	2.57827219830423e-07	7.31799252820943e-07	4.59658385091834e-07	4.92587988151305e-07	8.95198465742442e-08	0.000914480478448014	2.51348543226205e-07	8.95198465742442e-08	3.29335289928251e-07	2.9020288353592e-07	6.84033007557261e-07	1.04823779243047e-06	3.00247008715521e-06	6.84033007557261e-07	0.000915180129396453	0.000917752022389215	4.39138278510961e-07	2.56517257356097e-07	4.23588248157935e-07
"Tetracotyle_sp._(L)"	0.00720526958670915	0.00721568158516625	0.00723311093961089	0.00720521065201937	0.00719213615927502	2.20882231217283e-05	2.29675703190702e-05	0.0072005545487959	5.39127338659629e-06	0.00723231538783888	0.00720914949652941	0.00718791690844828	0.00720565579612006	0.00723726197190052	0.00723385421994231	0.00719946291565415	0.00720207377526346	0.000128279290560841	0.000193876395880534	9.00706974515008e-05	0.000193876395880534	8.00230419473717e-05	4.82154359189259e-05	4.8220739597406e-05	6.59970741021034e-05	4.52328873243782e-05	0.000488392417461228	0.000125239048977666	0.000228119878073798	0.000692192567654642	6.5537722695722e-05	1.00127682534685	0.000145655656283128	4.8220739597406e-05	4.82207395974059e-05	0.000113817844917099	0.000145655656283128	6.5537722695722e-05	4.25520836467194e-05	0.000242825787739127	4.52328873243783e-05	6.59970741021034e-05	0.000448075749407034	0.000296000600939469	0.000209939633439418	4.2993848109154e-05	6.55377226957219e-05	0.000211095806959944	0.000193876395880534	9.3448323243304e-05	0.000368081717010877	4.2993848109154e-05	0.000215994439286181	0.000170761551961802	0.00012525592927175	4.25520836467195e-05	0.000155608420147223	0.000119868935987917	4.25520836467195e-05	0.000359395845422414	4.8220739597406e-05	0.000193876395880534	9.00706974515008e-05	0.000539127338659629	0.000193876395880534	0.000344855997376319	0.000377122954811146	0.000125226919720535	0.000122546116042877	0.000128238477866298
"Glaridacris_catostomi"	0.0503066159243378	0.0503157695940088	0.000242832829614092	2.16088772042495e-05	7.3509226320138e-06	4.87184430747061e-08	6.62846090615392e-06	7.38169519165034e-06	9.08705723303541e-09	1.50934278602889e-05	2.16606568211738e-05	7.31937971272001e-06	7.37591115497151e-06	2.16749454790028e-05	7.42122157781914e-06	7.37057209577672e-06	1.39387860041934e-05	0.00056058128469007	0.00101799737190833	9.21988894371439e-08	0.00101799737190833	1.54875400046593e-07	1.00622852401926e-07	1.61888553076061e-06	3.2948428013375e-07	1.35468409243767e-07	8.56218259834694e-07	2.17487244706549e-07	6.37771941613389e-07	2.69123758750516e-06	1.96915062010671e-07	0.0010195895939819	1.00101637848638	1.61888553076061e-06	1.61888553076061e-06	0.000459034972749023	0.00101637848637757	1.96915062010671e-07	4.36542445754067e-08	4.4238470448261e-07	1.35468409243767e-07	3.2948428013375e-07	8.146237592816e-07	4.43659587192512e-07	2.14714266637374e-07	4.46286134369009e-08	1.96915062010671e-07	3.99361692300641e-07	0.00101799737190833	2.36091261645693e-07	7.32728513772969e-07	4.46286134369009e-08	3.6164075172973e-07	2.26172342485963e-07	2.9034380929036e-07	4.36542445754068e-08	2.89113951447815e-07	1.2251537720023e-07	4.36542445754068e-08	3.65968985636e-07	1.61888553076061e-06	0.00101799737190833	9.21988894371439e-08	9.08705723303541e-07	0.00101799737190833	0.000459684067844721	0.000459870889610489	2.17363654752397e-07	1.25549490084037e-07	2.55498252448519e-07
"Glaridacris_sp."	0.00015090567374336	0.000171714548858783	0.100479016856632	3.18455777181545e-05	1.09929622544672e-05	6.1545872808847e-06	9.69505791447475e-06	1.10366962605716e-05	1.40122970447083e-08	2.23141035628046e-05	3.19223171889511e-05	4.84630548717648e-06	1.10298276970119e-05	3.19398897986332e-05	1.11078218857144e-05	1.10208463133922e-05	1.45439252079696e-05	0.000671536842085804	0.000673097883439065	1.37872846212648e-07	0.000673097883439065	1.6159916897744e-07	1.48760690418697e-07	0.000669860112377544	4.84104041825414e-07	1.99624311241457e-07	1.32271781820158e-06	3.22254269692253e-07	9.40432665219608e-07	0.000671571760604444	2.90202883535919e-07	0.000675090354363683	3.23777106152123e-06	1.00066986011238	0.000669860112377544	0.000671421153730806	3.23777106152123e-06	2.9020288353592e-07	6.53401287394964e-08	6.55186554790534e-07	1.99624311241457e-07	4.84104041825415e-07	1.13886388293601e-06	6.58808936777028e-07	3.21088883787102e-07	1.88431874357191e-07	2.9020288353592e-07	5.91218015022142e-07	0.000673097883439065	3.48385001660155e-07	1.01641003500943e-06	1.88431874357191e-07	5.36178978326232e-07	3.36554667084774e-07	3.61223480218897e-07	6.53401287394964e-08	4.28075729748568e-07	1.83216037574454e-07	6.53401287394964e-08	2.42315274358824e-07	0.000669860112377544	0.000673097883439065	1.37872846212648e-07	1.40122970447082e-06	0.000673097883439065	0.000672378197393184	0.000672584937030032	3.22078159168038e-07	1.87793976666077e-07	3.10359859396137e-07
"Glaridacris_vogei"	0.00015090567374336	0.000171714548858783	0.100479016856632	3.18455777181545e-05	1.09929622544672e-05	6.1545872808847e-06	9.69505791447475e-06	1.10366962605716e-05	1.40122970447083e-08	2.23141035628046e-05	3.19223171889512e-05	4.84630548717647e-06	1.10298276970119e-05	3.19398897986332e-05	1.11078218857144e-05	1.10208463133922e-05	1.45439252079696e-05	0.000671536842085804	0.000673097883439066	1.37872846212648e-07	0.000673097883439066	1.6159916897744e-07	1.48760690418697e-07	0.000669860112377544	4.84104041825415e-07	1.99624311241457e-07	1.32271781820158e-06	3.22254269692253e-07	9.40432665219608e-07	0.000671571760604444	2.9020288353592e-07	0.000675090354363683	3.23777106152123e-06	0.000669860112377544	1.00066986011238	0.000671421153730806	3.23777106152123e-06	2.90202883535919e-07	6.53401287394964e-08	6.55186554790534e-07	1.99624311241457e-07	4.84104041825415e-07	1.13886388293601e-06	6.58808936777027e-07	3.21088883787102e-07	1.88431874357191e-07	2.90202883535919e-07	5.91218015022142e-07	0.000673097883439065	3.48385001660155e-07	1.01641003500943e-06	1.88431874357191e-07	5.36178978326232e-07	3.36554667084774e-07	3.61223480218897e-07	6.53401287394964e-08	4.28075729748568e-07	1.83216037574454e-07	6.53401287394964e-08	2.42315274358824e-07	0.000669860112377544	0.000673097883439065	1.37872846212648e-07	1.40122970447082e-06	0.000673097883439065	0.000672378197393183	0.000672584937030032	3.22078159168038e-07	1.87793976666077e-07	3.10359859396137e-07
"Hunterella_nodulosa"	0.000200949148382199	0.0502482424877031	0.0503565865298105	3.34241303496907e-05	8.81451928739429e-06	3.10617717861061e-06	1.14318957440843e-05	8.86233546661877e-06	1.30525733658568e-08	2.21586725854675e-05	3.35118443093949e-05	5.71948969432659e-06	8.85030696625857e-06	3.35192290244085e-05	8.91871172257941e-06	8.84394626200926e-06	1.71485330410651e-05	0.000337943345180761	0.000794745549614425	1.10628837078232e-07	0.000794745549614426	1.90539256011834e-07	1.47724483903116e-07	0.000335710576865403	5.33291044967096e-07	2.09495181402553e-07	1.24196582738289e-06	3.07965575476095e-07	9.78161185542235e-07	0.000337275551473516	3.04653130085409e-07	0.000796724914419695	0.000459034972749023	0.000335710576865403	0.000335710576865403	1.0007925127813	0.000459034972749023	3.04653130085409e-07	5.246301013282e-08	6.32899191606386e-07	2.09495181402553e-07	5.33291044967095e-07	1.13119969859865e-06	6.06419139089913e-07	2.57537491868137e-07	1.14586553705032e-07	3.04653130085409e-07	5.75734063707528e-07	0.000794745549614425	3.5721966530567e-07	1.03293362902077e-06	1.14586553705032e-07	5.07948745016371e-07	2.98453563613817e-07	4.00034437414387e-07	5.246301013282e-08	4.15281967163641e-07	1.46908654789905e-07	5.246301013282e-08	2.8597448471633e-07	0.000335710576865403	0.000794745549614425	1.10628837078232e-07	1.30525733658568e-06	0.000794745549614425	0.000793508895397956	0.000793780348084946	3.07761250980434e-07	1.50729079710701e-07	3.38263739914951e-07
"Monobothrium_sp."	0.0503066159243378	0.0503157695940088	0.000242832829614092	2.16088772042495e-05	7.35092263201379e-06	4.87184430747061e-08	6.62846090615392e-06	7.38169519165034e-06	9.08705723303542e-09	1.50934278602889e-05	2.16606568211738e-05	7.31937971272001e-06	7.37591115497151e-06	2.16749454790027e-05	7.42122157781915e-06	7.37057209577672e-06	1.39387860041933e-05	0.00056058128469007	0.00101799737190833	9.21988894371439e-08	0.00101799737190833	1.54875400046593e-07	1.00622852401926e-07	1.61888553076061e-06	3.29484280133749e-07	1.35468409243767e-07	8.56218259834693e-07	2.17487244706549e-07	6.37771941613389e-07	2.69123758750516e-06	1.96915062010671e-07	0.0010195895939819	0.00101637848637757	1.61888553076061e-06	1.61888553076061e-06	0.000459034972749022	1.00101637848638	1.96915062010671e-07	4.36542445754067e-08	4.4238470448261e-07	1.35468409243767e-07	3.2948428013375e-07	8.146237592816e-07	4.43659587192512e-07	2.14714266637374e-07	4.46286134369009e-08	1.96915062010671e-07	3.99361692300641e-07	0.00101799737190833	2.36091261645693e-07	7.32728513772969e-07	4.46286134369009e-08	3.6164075172973e-07	2.26172342485963e-07	2.9034380929036e-07	4.36542445754067e-08	2.89113951447815e-07	1.2251537720023e-07	4.36542445754067e-08	3.65968985636e-07	1.61888553076061e-06	0.00101799737190833	9.21988894371439e-08	9.08705723303541e-07	0.00101799737190833	0.000459684067844721	0.000459870889610489	2.17363654752397e-07	1.25549490084037e-07	2.55498252448519e-07
"Proteocephalus_ptychocheilus"	6.72540726477999e-06	3.51013714298388e-05	4.35304325303879e-05	6.63300485233828e-05	1.50809125935723e-05	8.41536866280895e-06	0.000127729350003828	1.50638033613995e-05	3.0024700871552e-08	3.04711691603606e-05	0.100477546472114	6.58670579856502e-06	8.38590233944373e-05	4.35425388366574e-05	1.52183739176215e-05	1.50297669703667e-05	1.98402408379977e-05	3.64929630922364e-07	6.84033007557262e-07	1.04823779243047e-06	6.84033007557262e-07	2.20447120422197e-07	2.03141127735738e-07	2.9020288353592e-07	0.000915986827655659	2.72140867729108e-07	2.03558095708194e-06	4.39516460633547e-07	0.000917698365933324	0.000916752812578991	0.000913432240655583	0.000917528117740107	3.93830124021342e-07	2.9020288353592e-07	2.9020288353592e-07	6.09306260170817e-07	3.93830124021342e-07	1.00091343224066	8.95198465742442e-08	1.12333705244825e-06	2.72140867729108e-07	0.000915986827655661	1.78292245138141e-06	8.99174845725382e-07	1.29958633565667e-06	2.57827219830423e-07	0.000913432240655583	3.09859651761275e-06	6.84033007557261e-07	4.75281995464846e-07	1.61592504059955e-06	2.57827219830423e-07	7.31799252820942e-07	4.59658385091834e-07	4.92587988151306e-07	8.95198465742442e-08	0.000914480478448014	2.51348543226205e-07	8.95198465742442e-08	3.29335289928251e-07	2.9020288353592e-07	6.84033007557262e-07	1.04823779243047e-06	3.00247008715521e-06	6.84033007557262e-07	0.000915180129396453	0.000917752022389216	4.39138278510961e-07	2.56517257356097e-07	4.23588248157935e-07
"Proteocephalus_salmonidicola"	4.29503378622029e-06	4.3544480678758e-06	9.80101931092446e-06	5.63791538608078e-05	3.2015343187322e-05	7.80417058987252e-05	1.48971024606453e-05	6.82214728074039e-05	5.968973154038e-06	0.000117763046927754	9.84718312316686e-06	4.27659132127834e-06	1.57666833548334e-05	6.85518244737275e-05	0.100383464327329	0.00010023681160481	3.62202894324638e-05	1.13062726364166e-07	1.5264861789031e-07	1.97083541935417e-07	1.5264861789031e-07	4.02447660360709e-07	7.85086979518359e-07	6.53401287394965e-08	3.8746189578715e-07	4.28448902960797e-07	0.000595523181248418	1.18646526748751e-06	1.14833697633065e-06	0.000596586419456471	8.95198465742442e-08	0.000595729171054073	8.73084891508135e-08	6.53401287394965e-08	6.53401287394965e-08	1.0492602026564e-07	8.73084891508135e-08	8.95198465742442e-08	1.00059049096663	0.000592597861514	4.28448902960797e-07	3.8746189578715e-07	0.000594542500428487	0.000593576261229518	7.30672595057451e-07	0.000592051800749322	8.95198465742442e-08	0.0005921075847132	1.5264861789031e-07	1.21353588247916e-06	0.000593428758077322	0.000592051800749322	0.000592818244864991	0.00059238979596203	8.30896563321506e-07	0.000590490966631347	2.86603388509662e-07	5.33589053122033e-07	0.000590490966631347	2.13829566063917e-07	6.53401287394965e-08	1.5264861789031e-07	1.97083541935417e-07	0.0005968973154038	1.5264861789031e-07	1.97177328792712e-06	1.88707601798238e-06	1.54219125412535e-06	0.000591604708982512	1.18753463987907e-06
"Proteocephalus_sp."	6.16854556221713e-06	1.67918252816115e-05	2.4569495804645e-05	0.0250971996662746	3.24190966899766e-05	4.17290811050218e-05	1.79016248163644e-05	0.0251061911421456	8.50063703357899e-06	0.0251592342658833	3.08917689423268e-05	6.10115044570671e-06	2.87420297365675e-05	0.000112307227328413	0.025185409114345	7.2348924360377e-05	6.35954143457272e-05	2.32336033833379e-07	3.84988990938938e-07	3.59275371707094e-07	3.84988990938938e-07	7.06615714952524e-07	0.000167728228439222	1.63796638697634e-07	6.3886675943935e-07	7.01920170802581e-07	0.000848590805623663	0.000279659599527975	0.000251970138793893	0.000849491973119565	2.80834263112062e-07	0.000849890257086944	2.21192352241305e-07	1.63796638697634e-07	1.63796638697634e-07	3.16449595803192e-07	2.21192352241305e-07	2.80834263112062e-07	0.0001481494653785	1.00084580736984	7.01920170802581e-07	6.38866759439351e-07	0.000848019782660734	0.000596341170283035	8.9959364987337e-07	0.000148984047000601	2.80834263112062e-07	0.000316776044592215	3.84988990938938e-07	0.000168430148610024	0.000847215905723396	0.0001489840470006	0.000317383490925862	0.000316681570755059	1.40853588575511e-06	0.0001481494653785	6.40109634819156e-07	5.40318278166277e-07	0.0001481494653785	3.05057522285335e-07	1.63796638697634e-07	3.84988990938938e-07	3.59275371707094e-07	0.000850063703357899	3.84988990938938e-07	0.000419999429131686	0.000253335848903744	1.5057971081401e-06	0.000148953342315838	0.000168434844154174
"Proteocephalus_tumidocollus"	4.64136902314968e-06	2.41302656720014e-05	2.99436466862186e-05	6.36180661401923e-05	1.82635979793669e-05	2.00553768142935e-05	9.11317675341525e-06	8.81164672766873e-05	6.33020153993132e-06	0.000114596889032662	2.99354954502019e-05	4.54601882657068e-06	1.67255945528756e-05	0.100342888500467	7.28363135033355e-05	8.55093766295835e-05	7.88506537536285e-05	2.51195078165343e-07	4.70561129728992e-07	2.09069931910945e-07	4.70561129728992e-07	8.76118375040317e-07	7.63979260217746e-07	1.99624311241458e-07	4.54404402797413e-07	0.000627143053127918	0.000631532353022111	0.000628122124986548	1.29965499611028e-06	0.000632287173942725	2.72140867729108e-07	0.000633260422541296	2.70936818487534e-07	1.99624311241458e-07	1.99624311241457e-07	4.18990362805107e-07	2.70936818487534e-07	2.72140867729108e-07	4.28448902960797e-07	2.80768068321032e-06	1.00062714305313	4.54404402797414e-07	0.000631776956370942	0.0006302646573345	5.13463231567059e-07	8.29556439246667e-07	2.72140867729108e-07	1.67908499790296e-06	4.70561129728991e-07	0.000627907032388136	0.000630826852186169	8.29556439246667e-07	0.00062928558547587	2.14253234795169e-06	0.000628019171502959	4.28448902960797e-07	4.81210799640053e-07	3.04393299656115e-07	4.28448902960797e-07	2.27300941328534e-07	1.99624311241458e-07	4.70561129728991e-07	2.09069931910945e-07	0.000633020153993132	4.70561129728991e-07	0.000629234344280072	0.000629528746929963	0.000628093157312691	1.37855308773395e-06	1.64009763525806e-06
"Bothriocephalus_opsariichthydis"	3.44207304714256e-06	3.20362926459827e-05	3.63078031369061e-05	7.28247222294472e-05	3.27873404011074e-05	4.27956507129959e-06	0.0502289194667888	7.67247092519145e-06	2.79067309278749e-08	4.05758507616123e-05	0.0503792755210613	3.3164358845278e-06	6.73043021449255e-05	3.63523522237931e-05	3.29342611419078e-05	7.63243369416628e-06	2.44122122120097e-05	2.80297276992069e-07	5.71536301046457e-07	8.4130377681157e-07	5.71536301046457e-07	2.71246802355663e-07	2.70505671744082e-07	2.42052020912707e-07	0.00146257180316361	2.27202201398707e-07	2.40822949741085e-06	3.12451878345279e-07	0.00146414135416271	0.000461298557139433	0.00045799341382783	0.000461979518714724	3.2948428013375e-07	2.42052020912707e-07	2.42052020912707e-07	5.33291044967096e-07	3.2948428013375e-07	0.00045799341382783	1.93730947893575e-07	1.2777335188787e-06	2.27202201398707e-07	1.00146257180316	1.86098734145714e-06	8.61493316807006e-07	1.38775945016336e-06	2.79322249319567e-07	0.00045799341382783	0.00100558908162876	5.71536301046456e-07	4.97707873142789e-07	1.77618252263307e-06	2.79322249319567e-07	7.76243639860434e-07	5.49041438461727e-07	4.9844900375437e-07	1.93730947893575e-07	0.000458834717604642	5.4645567335179e-07	1.93730947893575e-07	1.6582179422639e-07	2.42052020912707e-07	5.71536301046456e-07	8.41303776811569e-07	2.79067309278749e-06	5.71536301046457e-07	0.000459752659968234	0.00146433179043462	3.12007020222776e-07	2.78535766717645e-07	5.41752474099745e-07
"Diphyllobothrium_sp._(L)"	6.50201148388164e-06	1.76555580812489e-05	2.44042260629145e-05	0.0143688689139233	2.69230731984947e-05	3.3415318908178e-05	1.38503730823777e-05	0.0143784252592659	8.96295572766274e-06	0.0144298680349338	2.80173528074221e-05	6.43324837626753e-06	2.58046684168225e-05	0.0144406161456215	0.0144388892961204	0.0143792477828927	0.014382216791198	2.3493941246256e-07	3.95444485928459e-07	3.22558355210282e-07	3.95444485928459e-07	0.000159802408791089	9.61991202328923e-05	1.6269484041943e-07	5.31710668987754e-07	9.02538509101345e-05	0.000735756016915019	0.000250014131568645	0.000144542958163431	0.000736462984336819	2.54703207340201e-07	0.000896151498814068	2.32749645509029e-07	1.6269484041943e-07	1.6269484041943e-07	3.2319991388533e-07	2.32749645509029e-07	2.54703207340201e-07	8.49346429183552e-05	0.000484582732948991	9.02538509101345e-05	5.31710668987754e-07	1.00089440841246	0.000590917314529812	7.7127624185186e-07	8.56029492965187e-05	2.54703207340201e-07	0.000181859488499536	3.95444485928458e-07	0.000186452971143027	0.000734638992650214	8.56029492965187e-05	0.000431157033871301	0.000340903182961167	0.000250056259701224	8.49346429183552e-05	5.77261562550482e-07	4.48717886641579e-07	8.49346429183552e-05	3.21662418813377e-07	1.6269484041943e-07	3.95444485928459e-07	3.22558355210281e-07	0.000896295572766274	3.95444485928459e-07	0.000330719563403485	0.00039459985942333	0.000250023270720054	0.000244704062728275	0.000256001529023982
"Eubothrium_salvelini"	5.99921699368007e-06	1.21886455108615e-05	1.97642681033108e-05	6.93315888251387e-05	2.74373077534676e-05	3.53256186436895e-05	8.23811787888629e-06	0.0200970980696271	8.29093451359665e-06	0.0201544917644625	1.97818466059584e-05	5.9497608229039e-06	2.18884154955936e-05	0.020168469034704	0.0201815928818036	0.0201156200625366	5.86334758202357e-05	1.98419753951851e-07	3.0922562223241e-07	2.7360519369492e-07	3.0922562223241e-07	6.51483064669285e-07	0.00013436327842975	1.31761787355406e-07	3.44597326722802e-07	0.0001260529314669	0.000604941151593429	0.000349354021129423	1.31151840866911e-06	0.000828381760062694	1.79834969145076e-07	0.000828801682630512	1.77463834877005e-07	1.31761787355406e-07	1.31761787355406e-07	2.42567655635965e-07	1.77463834877005e-07	1.79834969145076e-07	0.000118715252245904	0.000477072936226428	0.0001260529314669	3.44597326722802e-07	0.000827284240341737	1.00082593944139	7.30893656252713e-07	0.000119421764618777	1.79834969145076e-07	0.000253700581495789	3.0922562223241e-07	0.00026041620989665	0.000603777350757997	0.000119421764618777	0.000602638351726293	0.000476585420259393	0.000126704414531569	0.000118715252245904	4.53440162839996e-07	4.57288462557793e-07	0.000118715252245904	2.97488041145195e-07	1.31761787355406e-07	3.0922562223241e-07	2.7360519369492e-07	0.000829093451359665	3.0922562223241e-07	0.000261531928409682	0.000127984895402179	0.000349559821050639	0.000342222141829643	0.000135014761494419
