"R1"	"R2"	"R3"	"R4"	"R5"	"R6"	"R7"	"R8"	"R9"	"R10"	"R11"	"R12"	"R13"	"R14"	"R15"	"R16"	"R17"	"R18"	"R19"	"R20"	"R21"	"R22"	"C1"	"C2"	"C3"	"C4"	"C5"	"C6"	"C7"	"C8"	"C9"	"C10"	"C11"	"C12"	"C13"	"C14"	"C15"	"C16"	"C17"	"C18"	"C19"	"C20"	"C21"	"C22"	"C23"	"C24"	"C25"	"C26"	"C27"	"C28"	"C29"	"C30"	"C31"	"C32"	"C33"	"C34"	"C35"	"C36"	"C37"	"C38"	"C39"	"C40"	"C41"	"C42"	"C43"	"C44"	"C45"	"C46"
"R21"	0.000411901097221183	0.000787712750404527	0.000518333315516981	0.000297976215200446	0.00048386450300362	0.000375238044293871	0.000338354282829423	0.000401987042919173	0.000603817786326745	0.000823691596363737	0.000668510648876683	0.000240285136053587	0.000487351941023515	0.000645849359716777	0.000502370893211443	0.000348218388837167	0.000602671584041706	0.000482449114794714	0.000256734804011068	6.63549146344267e-07	1.00082302804722	0	4.46357330194937e-05	0.0048104375577966	0.00480860373776795	0.00480638850167239	3.72788213539503e-05	3.09516615536515e-05	0.00480476602632895	0.0048029322063003	0.00480070008932237	0.00480208141284568	0.00480167135421808	0.00479917115964492	0.00479743006770074	0.00479406284178347	0.00479255756735655	0.00479488899037821	0.00479807479459921	0.00479311569410633	0.004795598829233	2.43155244551783e-05	2.18437133990998e-05	2.00098933704494e-05	1.93172390049442e-05	0.00478563661222197	0.00478563661222197	0.00478333000736584	0.00478333000736584	0.00477959741608625	1.39943591886809e-05	1.29890220392958e-05	8.15111350034283e-06	8.59943166044062e-06	8.5741419178176e-06	6.31603051581887e-06	4.06358329597364e-06	3.85855184539018e-06	3.82318426723813e-06	3.82318426723813e-06	3.82318426723813e-06	3.82318426723813e-06	2.30660485613135e-06	2.23211697793225e-06	1.74109194418584e-06	2.01020464497797e-06	1.60794817167669e-06	0
"R22"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101
"C1"	0.00504155270487325	0.00506369830963844	0.0050479702122296	0.00503138865396289	0.00503896581652816	0.00504200774825248	0.00503989763723613	0.00505758427305322	0.00505406705188712	0.00505707912576393	0.00506329213376135	0.00503557193624062	0.00505214568021503	0.00506537407055049	0.00505813190692185	0.00504781634051434	0.00506305915258636	0.00505862269986837	0.0050347964302535	0.00501021160609347	4.68675196704684e-05	0	1.00066497054429	0.000498186669423409	0.000462223837778742	0.00043925953923231	0.000582998075177741	0.000484029410167264	0.000416256865044452	0.000380294033399784	0.000361541962464279	0.000410817117881695	0.000411807211854704	0.000339406523134563	0.000314167441431991	0.000295429171300302	0.000243938736338378	0.000274314432125571	0.000339567757890857	0.000278886585279087	0.000320814824062111	0.00023306033641978	0.000219909663836468	0.0001839468321918	0.000208634604106375	0.000160813246529815	0.000160813246529815	0.000142722624849278	0.000142722624849278	0.000110708487518973	0.000161090399398663	0.000123039249812995	8.54828475780684e-05	8.46363594460727e-05	0.000109103018646229	5.77353418564636e-05	6.16994672867444e-05	5.98127633230974e-05	4.31946356386448e-05	4.31946356386448e-05	4.31946356386448e-05	4.31946356386449e-05	1.80906216805374e-05	1.8752070935505e-05	2.52390817025717e-05	2.10775945827849e-05	2.02303370922129e-05	0
"C2"	0.0050405873734115	0.00506460073203927	0.00504970571651278	0.00503104958220209	0.00504053338468606	0.0050408589127528	0.0050385654814495	0.00505655910211461	0.00505405414798411	0.00505816446017296	0.00506359816540267	0.0050337507135683	0.00505155011355499	0.00506556660968086	0.00505761139605794	0.00504870220511766	0.00506303570688576	0.00505919327735541	0.00503424946897884	7.20502448652837e-06	0.00505095943568644	0	0.00049818666942341	1.00052199868973	0.000486039764951088	0.000463078173525838	0.00041619129616097	0.000317226986208551	0.000440089702560659	0.000404130777782239	0.000385378793682662	0.000434628897141474	0.000435616340097227	0.000363247564304509	0.000338004053278921	0.000319246610219421	0.000267779560289492	0.000298146069427756	0.000363404645213166	0.000302725164748879	0.000344650577933897	0.000233075048915096	0.000219911314676021	0.000183952389897601	0.000208641234835493	0.000184644990531077	0.000184644990531077	0.000166553681210789	0.000166553681210789	0.000134553677320223	0.000161088076397202	0.000123041256602678	8.54881731517661e-05	8.46394551282192e-05	0.000109091299872867	5.77322877873044e-05	6.16827507603907e-05	5.98011313241217e-05	4.31878278337084e-05	4.31878278337084e-05	4.31878278337084e-05	4.31878278337084e-05	1.80913093202888e-05	1.87519840995769e-05	2.52435110255883e-05	2.10799719889809e-05	2.02262364084584e-05	0
"C3"	0.00530428428042105	0.00532783419540426	0.00531247159297004	0.00529453861732873	0.00530384226538172	0.0053048596705974	0.00530244668941335	0.00532026515523347	0.00531710083920888	0.005321943863317	0.00532636988296787	0.00529679241537099	0.00531464590686491	0.00532903024901058	0.00532012357444611	0.00531221978319967	0.00532577775142403	0.00532169420232771	3.19162118962084e-05	7.17131104716183e-06	0.00531477255226984	0	0.000486551408188149	0.000511620805211671	1.00051139283227	0.000487235350874715	0.000400278937148665	0.000333756083219111	0.000425437706154582	0.000425209733212466	0.000405484630429414	0.000419702792451317	0.000420742444110467	0.000344561795156377	0.000318000696240379	0.000298270739592136	0.000244107125040428	0.000313687553925885	0.000382366800693723	0.000318518349686473	0.000362639504830879	0.000207599206533783	0.000193746238395421	0.000193518265453305	0.000181895849373524	0.000194256947351171	0.000194256947351171	0.000175224696461848	0.000175224696461848	0.000141564372672638	0.000131863438528168	0.000129444638807843	8.99342572085461e-05	8.90428510352997e-05	0.000114791219236373	6.07334592668298e-05	6.49020384361558e-05	6.29182828843475e-05	4.54385420157744e-05	4.54385420157744e-05	4.54385420157744e-05	4.54385420157744e-05	1.90322508893235e-05	1.9725102783052e-05	2.65610989159984e-05	2.21737258430321e-05	2.12810606209339e-05	0
"C4"	0.0055976870990681	0.00562043813582272	0.00560556015435297	0.0055879742091919	0.00559733727410702	0.00559848938274404	0.00559613806992916	0.00560819778639142	0.00560935649422155	0.00561456352577891	0.00561897726078414	0.00558836140873929	4.44457486692466e-05	0.00562229581755247	0.00561365591814545	0.00560629232448676	0.00561835207033503	0.00561558966257951	3.18251414224376e-05	7.11027382778783e-06	0.00560745325195112	0	0.000488066154702566	0.000514531303917598	0.000514303981478866	1.00051410195535	0.000397023534345199	0.000326831469902453	0.000448909091189877	0.000448681768751145	0.000427873057379534	0.000442827955252747	0.000418641474886446	0.000338248370884579	0.000310216909262145	0.000289402658128068	0.000232246155847136	0.000305670665934709	0.000403484550882918	0.000336107072247859	0.000382673523991125	0.000193735050516187	0.000204384408679686	0.000204157086240954	0.000166605990821746	0.000179635300529185	0.000179635300529185	0.000159555672609354	0.000159555672609354	0.000149365829448726	0.000139099836723156	0.00013655212544785	9.48996127952847e-05	9.39304528294335e-05	0.000121138318769056	6.405252940897e-05	4.31894215821555e-05	6.63856857125887e-05	2.26348172758805e-05	2.26348172758805e-05	2.26348172758805e-05	2.26348172758805e-05	2.00796279198302e-05	2.08087113716112e-05	2.80314616224338e-05	2.33982902607479e-05	2.24327911455657e-05	0
"C5"	0.00592365985433686	0.00594599118762259	4.54332514146421e-05	0.00591319448375994	3.65563972632056e-05	0.00592368513645658	0.0059216593400183	0.00594381592130956	0.00593785844872763	0.00593992700720925	0.0059471783638582	0.00591999577919576	0.00593839772202538	0.00594659602300949	0.00593861401116416	4.24728733943803e-05	0.00594749022888089	0.00594037406528809	0.00591727390795683	0.0058938766984779	4.60503087313504e-05	0	0.0006858800884444	0.000489636819012905	0.000447370576813213	0.000420377859894916	1.00068521208034	0.000568917658834402	0.000393330409338633	0.000351064167138941	0.000329036425550494	0.000416449669741799	0.000417625610796063	0.000303061299503753	0.000302848935136781	0.000317621142159704	0.00025708202858315	0.000263353536976242	0.000303219649686461	0.000231916442455653	0.000281193063153652	0.000207589964412871	0.000228880790412182	0.000186614548212491	0.000186229569602263	0.000188868100159739	0.000188868100159738	0.000167630257220419	0.000167630257220419	9.32017181003262e-05	0.000159803982025042	0.000115096574976819	7.09459909581758e-05	6.99844979281484e-05	9.87408669917286e-05	6.78295918064942e-05	7.25311459890338e-05	7.02899876761037e-05	5.07679806035354e-05	5.07679806035354e-05	5.07679806035354e-05	5.07679806035355e-05	2.12378429393196e-05	2.20277415884477e-05	2.12364366971901e-07	2.4751558605367e-05	2.37752636852383e-05	0
"C6"	0.00718380912793181	0.00720715860991855	4.35703027540248e-05	2.91338830613138e-05	3.50039288576091e-05	0.00718446144226946	0.00718200622742999	0.00720923672486506	0.00720003150732971	0.00720173530375108	0.00720865912072933	0.00718032240009214	0.00720341478872624	0.00720827591570277	0.00719744606172094	4.1074831323062e-05	0.00721027234337067	5.1011756437038e-05	3.17414300791299e-05	0.0071553078114206	4.64274923304772e-05	0	0.000691470585953234	0.000453181408869358	0.000452954684368793	0.000420211889874583	0.000690828585727488	1.00069014652988	0.00033636841824421	0.000336141693743644	0.00030943698136079	0.000364500039071948	0.000365938348751681	0.000286419947031096	0.00028621457287448	0.000304201425331959	0.000230762549087643	0.000319177929131253	0.000278132496546313	0.000251190976703286	0.00025143375906213	0.00020054046092874	0.00019661591040663	0.000196389185906065	0.000144868621733096	0.000228953012397109	0.000228953012397109	0.000203209169841028	0.000203209169841028	0.000112873469467789	0.000112874402999336	0.000139494098293671	5.61511242883548e-05	8.47879995598155e-05	0.000119693012069854	8.22403967664973e-05	8.79760437256882e-05	5.54457982166324e-05	6.15797413936705e-05	6.15797413936705e-05	6.15797413936705e-05	6.15797413936705e-05	2.57438425560813e-05	2.67047123828543e-05	2.0537415661531e-07	2.12548985154325e-07	2.88369468994603e-05	0
"C7"	0.00592498842528608	0.00594883072345514	0.0059343121067023	0.00591540703767408	0.0059258502756065	0.00592586314762612	0.00592355602470341	4.39669604939176e-05	0.00593664541496736	0.00594204012483357	0.00594613849390251	2.81221590429705e-05	3.82123890729769e-05	0.00595071583726138	0.00594293413189864	0.00593508495622817	0.00594547608283307	0.00594304195846401	0.00591687463521517	6.74091583898409e-06	0.00593529920899458	0	0.000489713958875826	0.000517752591247834	0.000475489200996297	0.000475315508318693	0.000393330409338633	0.000277009285612879	1.00051718670643	0.000474923316176386	0.000452903034388116	0.000441888691677864	0.000416250882551262	0.00035472346892985	0.000325048044148709	0.000303009951201039	0.000287795155625838	0.000299925979951608	0.00042709153258391	0.000355773738774024	0.000405068797421308	0.000247047214934665	0.000234779364951058	0.000192515974699521	0.000194770099407095	0.000166511172306254	0.000166511172306254	0.000145258615744607	0.000145258615744607	0.000158105882803714	0.000165682600202037	0.000120958367939843	0.0001004528817193	7.58622104867126e-05	0.000128222724740098	4.42188847928482e-05	3.90016977934983e-07	2.49789991272639e-05	3.49560519580111e-07	3.49560519580111e-07	3.49560519580111e-07	3.49560519580111e-07	2.12525565616478e-05	2.20202817882706e-05	2.96754247811409e-05	2.47626748269334e-05	1.75867841975671e-07	0
"C8"	0.00629340356810209	0.00631668483566458	0.00630163448438214	0.00628357260785398	0.00629386187711513	0.00629467681224619	0.00629222686811387	4.38308897212856e-05	0.00630417531498325	0.00631052039510841	0.00631333867904243	2.76323952758336e-05	3.73050358483871e-05	0.00631890073568922	0.00631000001472464	0.00630341100214498	0.00631263478421899	0.00631000234943791	3.17679653193184e-05	6.67187433926482e-06	0.00630384852076915	0	0.000475367541749731	0.000505163472227798	0.000504936558189804	0.000504766989845038	0.000373005677585125	0.000294123982025689	0.000504606023437411	1.0005043791094	0.000480998980568975	0.000424617679516828	0.000397377789970361	0.000332001362105528	0.000300484307094803	0.000277086313642491	0.000260935113476096	0.000318492737200877	0.000453589522677744	0.000377843681763988	0.000430206786829438	0.000217667912483079	0.000204637590010035	0.00020441067597204	0.000162143008206733	0.000176792007391065	0.000176792007391065	0.000154224504763603	0.000154224504763603	0.000167903096377426	0.000131265500470362	0.000128432203767049	0.000106667900822197	8.05426653362766e-05	0.000136187093038463	4.69381882376311e-05	3.82125231502577e-07	2.65042333427285e-05	3.44891903650538e-07	3.44891903650538e-07	3.44891903650538e-07	3.44891903650538e-07	2.25675026274615e-05	2.33801288304407e-05	3.15170550107249e-05	2.62916764559913e-05	1.75323558885142e-07	0
"C9"	0.00671111553303351	0.00673363887893292	0.00671941688651142	0.00670119174577444	0.00671171825866207	0.00671204601446621	0.0067096243704741	4.21008477094581e-05	0.00671985301864039	0.00672764689418049	0.00672828987767109	2.77792048338054e-05	3.65631981331592e-05	0.00673632615537746	0.00672763643293312	0.00672053548919026	5.778351265744e-05	0.00672775410545842	3.14336912808042e-05	6.66676912917043e-06	0.00672098012505132	0	0.000482055949952373	0.000513838391576883	0.000513613865210591	0.00051344766885544	0.000372907948957226	0.000288807849270071	0.000513290105639865	0.000513065579273573	1.00051285156626	0.00042797939160745	0.000398928835707642	0.000329201134829557	0.000295598457383606	0.00027065528709312	0.000253436532075939	0.000314813718975012	0.000483634814008773	0.00040287195732113	0.00045871522186925	0.000207315933098599	0.000193407802803786	0.000193183276437494	0.00017282072618717	0.00016371919742463	0.00016371919742463	0.000139660889726853	0.000139660889726853	0.000179014297861511	0.000115193339595744	0.000112179745938889	0.000113725112387026	8.58556139917262e-05	0.000120497807182701	2.53020085402027e-05	3.79882546179995e-07	2.82459949637727e-05	3.34599745988556e-07	3.34599745988556e-07	3.34599745988556e-07	3.34599745988556e-07	2.40583076977766e-05	2.1401300984237e-07	3.36026774459513e-05	2.80323087727434e-05	1.68403390837833e-07	0
"C10"	0.00629280936005599	0.00631514741949452	0.00630009523261071	0.00628334413001753	0.00629212006207387	0.00629295804638124	0.00629072801155414	0.00630331999532958	0.00630453298036557	0.0063101803970268	0.00631487444131514	0.00628556372095519	4.74356028518693e-05	6.03157163709252e-05	5.44624077507365e-05	4.34793400881262e-05	0.00631448996890781	0.00630959602519814	0.00628446775472635	7.44854266684651e-06	0.00630273185435995	0	0.000513521397352118	0.000543286121426842	0.000498397066035939	0.00049818144965934	0.000442477774100662	0.000318937534187954	0.00046950673490773	0.000424617679516827	0.000401230679631984	1.00054241076838	0.000515215371796575	0.000345112407328117	0.000344895010627676	0.000321509883853048	0.000257218770078521	0.000289904527522323	0.000373819666673873	0.00029807004173367	0.00035043124281715	0.000213949109876926	0.000194627927069396	0.000149738871678494	0.000152157582909371	0.000179525608368596	0.000179525608368596	0.000179310195095843	0.000179310195095843	0.000119462952397924	0.000143612065951515	9.98325266541899e-05	2.69497201104809e-05	5.71560961160866e-05	0.000104873571118861	7.19887037228847e-05	4.85661065377931e-05	7.46404735995194e-05	2.54288963579177e-05	2.54288963579177e-05	2.54288963579177e-05	2.54288963579177e-05	2.15413272753304e-07	2.33869998848437e-05	2.17396700440631e-07	2.62899834383256e-05	2.52132799813183e-05	0
"C11"	0.00629220707140374	0.0063143764922688	0.00629983256383139	0.00628271408717241	0.0062915114077993	0.00629234571901809	0.00629010611101629	0.00630826511769221	5.28262665570761e-05	0.00630966472223249	0.00631334526840536	0.00628690514479574	0.00630519848946415	5.90613050082596e-05	5.36238550076692e-05	4.21388459319848e-05	0.00631314175350072	0.0063087438831132	0.00628442818364963	7.4710698212653e-06	0.00630219365241123	0	0.00051475901481838	0.000544520425121534	0.000499631652381179	0.000470971659247251	0.000443727211470817	0.000320196055157721	0.000442266562710716	0.000397377789970361	0.000373995783475914	0.000515215371796575	1.00054364568551	0.000346343918244083	0.000346133224014423	0.000322750992310955	0.000258450468909556	0.000291149040234263	0.000373766104056101	0.000298027393076311	0.000350383343802748	0.000215185266722165	0.000167434352017069	0.000122545579276714	0.00018059906180254	0.00018078572824531	0.00018078572824531	0.000180574795013138	0.000180574795013138	0.000119443607500944	0.000143607159764087	7.26491341002148e-05	2.69314930373359e-05	5.71665892512968e-05	0.000104853902208079	7.19978272185691e-05	7.7020801940049e-05	7.46472416524262e-05	5.38930536046968e-05	5.38930536046968e-05	5.38930536046968e-05	5.38930536046968e-05	2.10933232172356e-07	2.33820064944471e-05	2.10694229659924e-07	2.6286432846305e-05	2.52330604707689e-05	0
"C12"	3.62472266364307e-05	0.0067330536469972	0.00671642057309905	2.68976502747949e-05	0.00670635053309979	3.47744113795574e-05	3.257078628997e-05	5.25321857059406e-05	0.00672365528003022	0.00672503220863402	0.00673245622164824	0.00670190690946079	0.00672031700338147	0.00673619772106572	0.00672712217708106	0.00671515287555887	0.00673208588241153	0.00672837517960155	0.00670392032911078	6.19258513112941e-06	0.00671883962350289	0	0.000452542030846084	0.000484330085739345	0.000436444940531411	0.000405898045061495	0.00034346947277092	0.00026732528389569	0.00040201993145383	0.000354134786245896	0.000329201134829557	0.000368119901149991	0.000369433512793689	1.0004832347861	0.000449659021720237	0.000383033640325222	0.000356191200815589	0.000286471261646361	0.000299967851003339	0.000274808680874574	0.000275032827960197	0.000310055553132181	0.000265832653667188	0.000217947508459253	0.0002508596937169	0.000218869509165472	0.000218869509165472	0.000194811660161666	0.000194811660161666	0.000178954893236745	0.000187604285107544	0.000136945700410123	0.000113698185701111	8.58797563499629e-05	5.8943894440522e-05	5.00788032023044e-05	8.21000255426911e-05	7.95880266544485e-05	3.07570242127396e-05	3.07570242127396e-05	3.07570242127396e-05	3.07570242127396e-05	2.40578490038061e-05	2.4933651416339e-05	3.35757643777944e-05	2.80348965816731e-05	2.10128742823762e-07	0
"C13"	3.62912289442377e-05	0.00721003418605318	0.00719297784149897	2.68529130749919e-05	0.00718286700792905	3.38190606296681e-05	3.1734526322051e-05	5.29707224106045e-05	0.0072006009258531	0.00720259675118999	0.00720925803110142	0.00717961300407726	0.00719885354333478	0.00721191021804889	0.00720255263260725	4.15374173688253e-05	0.00720846101756743	0.00720389486078718	0.00718067837011216	6.45164963888037e-06	0.00719614510155111	0	0.00044881063061713	0.000482862933255601	0.000431572373469085	0.000398850311908473	0.000367745135523234	0.000286214572874481	0.00039470119646629	0.000343410636679775	0.000316712632911006	0.00039416572643163	0.000395580827445055	0.000481777523271683	1.00048156983618	0.000410199907247468	0.000381449125046227	0.000270989459990224	0.000285405672363819	0.000258480942417448	0.000258704716693073	0.000332047637836111	0.000248903566831547	0.000197613007045031	0.000232884597612952	0.000234378694386048	0.000234378694386048	0.000208621872178731	0.000208621872178731	0.000191642384717845	0.000165135953758326	0.000110882312170506	8.59913738499717e-05	9.19442302736516e-05	2.73286234933615e-05	5.36108423291566e-05	8.79498538996684e-05	8.52440209256691e-05	3.29339444502551e-05	3.29339444502551e-05	3.29339444502551e-05	3.29339444502551e-05	2.57568222073174e-05	2.66980037687683e-05	2.07687086844127e-07	3.00162285866133e-05	2.11882889642418e-07	0
"C14"	0.00772999201606726	6.49534490793581e-05	0.00774224408977592	2.710419172261e-05	3.78121851304838e-05	3.46526154939115e-05	3.22588739803284e-05	5.41955130926583e-05	0.00774991140325644	0.00775131114241016	0.00775884582905791	0.00773048661344548	0.00774901271599851	0.00776071777341282	0.00775113071816534	4.16292832888702e-05	0.0077583817083404	0.00775412349218061	0.00773002625379182	7.05578260609203e-06	0.00774425535980407	0	0.00045450641738508	0.000491148631106801	0.00043593415786543	0.00040071137279271	0.00041535072436269	0.000327601534972879	0.000396243782339821	0.000341029309098451	0.000312294562030524	0.00039570447243452	0.00039723199053656	0.000441961892682949	0.000441753746266504	1.00048958930188	0.000382052138467551	0.000311186396765811	0.000278599295059844	0.00024963696076194	0.000249862829026295	0.00028080508050523	0.000239368525179466	0.000184154051938095	0.00022213605062891	0.00022373800095323	0.00022373800095323	0.00019602115176247	0.00019602115176247	0.000129664657905404	0.000177715840688102	0.00011930825773173	9.25302214836458e-05	9.89412296843659e-05	2.93745314910776e-05	5.76879951538458e-05	9.46880667146088e-05	9.17741295259742e-05	3.54395671250911e-05	3.54395671250912e-05	3.54395671250911e-05	3.54395671250912e-05	2.77168491907601e-05	2.87347470679274e-05	2.08146416444351e-07	3.23088478840859e-05	2.16782052370633e-07	0
"C15"	3.48871587961671e-05	0.00840171333887367	0.00838304955860574	2.52772325047879e-05	3.75600766801031e-05	3.24968010434539e-05	3.0068455306305e-05	5.70041019387189e-05	0.00839303329344286	0.00839307393715738	0.00840202022781541	2.96052546600711e-05	0.0083894171261941	0.00840485963775355	0.00839395564475475	4.30043597775969e-05	0.00840181127576524	0.00839270490828705	0.00837148468358666	6.09819428340975e-06	0.00838697574287397	0	0.000406564560563963	0.000446299267149153	0.000386502947980677	0.000348369233770704	0.000364199540492795	0.000269222973935583	0.000407709803803271	0.000347913484634795	0.000316795665094923	0.000342958360104694	0.000344600625212742	0.000445239001019486	0.000445023979220598	0.000413889816673179	1.00044456149601	0.000315684945829349	0.000280304215992998	0.000248974978952438	0.000249185622556644	0.00033491752157512	0.00029004645108404	0.000230250131915564	0.000271367551008891	0.000273133526488435	0.000273133526488435	0.000243116170639315	0.000243116170639315	0.000171253499458285	0.000192420189322351	0.000129188256133913	0.000100176796619015	0.000107135435236382	3.17364027139895e-05	6.24644293839795e-05	3.83614469381276e-05	3.51973365126838e-05	3.83617306177281e-05	3.83617306177281e-05	3.8361730617728e-05	3.83617306177281e-05	3.00173558491198e-05	3.11178195398713e-05	2.15021798887984e-07	3.49696037845294e-05	2.28016407754876e-07	0
"C16"	0.00773068770289063	0.00775884117466497	0.0077398185484811	2.75098055461023e-05	3.66009037752464e-05	0.00773119419104888	3.53700682089009e-05	0.00776017163714462	0.00775063437742164	0.00775218102982813	0.00776000571902407	2.65926647921054e-05	0.00775062602375018	0.00776041006860122	5.4206259942803e-05	0.00774179207434277	0.00776100483530708	4.94958989745463e-05	3.07769965279104e-05	6.59112229410051e-06	0.00774558990753403	0	0.000422022203270109	0.000458686260658087	0.000458466424968602	0.000423236306678828	0.000344385394507394	0.000343730077525964	0.000392210896859795	0.00039199106117031	0.000363246598817321	0.000356805572335167	0.000358337280288324	0.000330543763438109	0.000291834803066395	0.000311186396765811	0.000291401488457861	1.0004571359692	0.000329548188480705	0.000300578178178843	0.000300807426558394	0.000222239495438664	0.000218037408590576	0.000217817572901091	0.000200782985010839	0.000283091154245727	0.000283091154245726	0.000255375404000722	0.000255375404000722	0.000126091329860482	0.0001278867992139	0.000188649031777213	6.68568029455405e-05	9.76813889524166e-05	0.000116009186873485	8.8525910823879e-05	3.54346772497128e-05	4.10791872333215e-07	6.6270804838352e-05	6.62708048383521e-05	6.6270804838352e-05	6.62708048383521e-05	2.77157502450043e-05	2.87444623529892e-05	3.87089603717139e-05	2.06232912393943e-07	3.10406865485785e-05	0
"C17"	0.00718814734516376	0.00720937750575073	0.00719644093636606	0.0071782212526645	0.00718893595022939	0.00718938343765891	0.0071870295220269	4.09397770752607e-05	5.09992006920674e-05	0.00720369019121398	0.00720288887973107	2.7828594229602e-05	3.53146716719261e-05	0.00721246940954304	0.00720461344730355	0.00719769074223739	5.61243737372947e-05	0.00720507867076586	3.1236910825753e-05	6.57799931516879e-06	0.00719711219189882	0	0.000485096796986939	0.000519149493161665	0.000518926372370053	0.000518765851135181	0.000368195288904988	0.000278132496546313	0.000518611146709033	0.000518388025917421	0.000518180157866542	0.000427222476198712	0.000427161261778401	0.000321394126075006	0.000285405672363819	0.000258699345412712	0.000240260756565427	0.000306009032160655	1.00051795842221	0.000431462545551262	0.000491281055990133	0.000190883106510879	0.000175982904852921	0.000175759784061309	0.000185018660842336	0.000144178806374996	0.000144178806374996	0.000118419987055199	0.000118419987055199	0.000191697628490566	0.000123300951708495	8.90180020665726e-05	0.000121787656856273	9.1924005807026e-05	0.00012904349839428	2.70489933804061e-05	3.74587344330868e-07	3.02352272376496e-05	3.24280343173434e-07	3.24280343173434e-07	3.24280343173434e-07	3.24280343173434e-07	2.57588193197966e-05	2.07868050878869e-07	3.5988453711187e-05	3.00211611281911e-05	1.63759108301043e-07	0
"C18"	0.00837834115992282	0.00840020353871764	0.00838782088544358	3.41388164756936e-05	0.00837981215246262	0.00838002026717406	0.00837751544902257	3.91845261944901e-05	4.99046735694371e-05	0.00839430241472306	5.7613048517449e-05	2.75982956201269e-05	3.52246323279063e-05	0.00840508237256997	0.00839692896831432	0.00838995032123894	5.44398391544885e-05	0.00839674630635848	3.0970927570282e-05	6.34995003698355e-06	0.00838795246468608	0	0.000464810975465146	0.000504541941248132	0.000504320720336916	0.000504160608371789	0.000328548293478841	0.000293056139487167	0.000504012796596534	0.000503791575685318	0.000503589946651412	0.000397426722311561	0.000397369857435081	0.000343510851093217	0.000301561099487023	0.000270440040825435	0.000248974978952438	0.000325626359693747	0.000503372969809806	1.00050287509801	0.00050315958814863	0.000191443471116604	0.0001740633614255	0.000173842140514284	0.000215530590281158	0.000136997744740978	0.000136997744740978	0.000106979593410371	0.000106979593410371	0.00022340993712192	0.000112716368295074	7.27566285782673e-05	0.000141941549914605	0.000107101197897246	0.000150376610303422	5.7174879985921e-07	3.7240654682013e-07	3.51987375248536e-05	3.16850069904807e-07	3.16850069904807e-07	3.16850069904807e-07	3.16850069904808e-07	3.0018151330607e-05	2.01629033905513e-07	4.19497516061947e-05	3.49864429431603e-05	1.5673810477796e-07	0
"C19"	0.00773855523722699	0.00775875322622925	0.00774693465116518	0.00772851474797472	0.0077395356259011	0.00774010571327231	0.00773779180999108	3.87220990465274e-05	4.94242431295679e-05	0.00775330150604006	5.74053586831276e-05	2.8012934188222e-05	3.43057837092265e-05	0.00776245610724641	0.00775492394068996	0.00774809824153749	5.35900409776653e-05	0.00775555782437733	3.08104126747603e-05	6.56493574059918e-06	0.00774673657029946	0	0.000493561267787864	0.000530231658359842	0.000530011583983593	0.000529855648603097	0.000367714005662468	0.000270774817451525	0.000529705350474019	0.00052948527609777	0.000529286794464519	0.000431299991159569	0.000431241038526459	0.000317345570723304	0.000278605079515617	0.000249862829026295	0.000230017497744595	0.000300807426558394	0.000529071906450913	0.000464455004444889	1.00052885929401	0.000176880126433074	0.000160827624006982	0.000160607549630734	0.00019909225055688	0.00012659063115426	0.00012659063115426	9.88675736283799e-05	9.88675736283799e-05	0.000206338106039243	0.000104153555407387	6.72444192161782e-05	0.000131090556088014	9.89248022641001e-05	0.000138899912282164	5.65982469003861e-07	3.71419489636653e-07	3.2530308377379e-05	3.10823776682594e-07	3.10823776682594e-07	3.10823776682594e-07	3.10823776682594e-07	2.772305752588e-05	1.98481633250612e-07	3.87404912076875e-05	3.23148242682389e-05	1.5488839618611e-07	0
"C20"	3.43901678484634e-05	0.0100681174381257	0.0100510787184129	2.5439882768571e-05	0.0100393124828638	3.25300360613822e-05	3.03076411069955e-05	5.86167234244205e-05	0.0100596366225136	5.74745089734883e-05	0.0100688898831033	2.85953281266229e-05	0.0100573883267111	0.0100729278376111	0.0100619379689183	4.33273455432582e-05	0.0100695852877577	5.34455430164486e-05	0.0100396247582405	6.41190761761391e-06	5.10626013558744e-05	0	0.000466120672839559	0.000466150097830191	0.000394438492414187	0.000348723090929137	0.00035290293950188	0.000280756645300237	0.00041998026538893	0.000348268659972927	0.000310973899647898	0.000342318575803082	0.000344296426755465	0.000465083329698272	0.000464866692970555	0.0003650466046568	0.000401901025890144	0.000288911344070263	0.00026723634911523	0.000229732165339924	0.000229944164362996	1.00046394140678	0.000305898702069169	0.000234187096653165	0.000283545001536353	0.000238021062476046	0.000238021062476046	0.000202046320198864	0.000202046320198864	0.000178417143042425	0.000188897085414408	0.000154750341508527	7.83388103046267e-05	0.000128389344300104	3.79167607188417e-05	7.48214119709605e-05	4.59353655475629e-05	4.4265382508102e-07	4.59498683787481e-05	4.59498683787481e-05	4.59498683787481e-05	4.59498683787481e-05	3.59747422771825e-05	3.72947603250284e-05	2.16636727716291e-07	2.22689762568536e-07	2.34466893697682e-07	0
