"Meriones_persicus"	"Meriones_libycus"	"Meriones_tristrami"	"Microtus_socialis"	"Apodemus_fulvipectus"	"Microtus_arvalis"	"Cricetulus_migratorius"	"Allactaga_elater"	"Arvicola_terrestris"	"Dryomys_nitedula"	"Xenopsylla_conformis"	"Nosopsyllus_iranus"	"Nosopsyllus_laeviceps"	"Stenoponia_tripectinata"	"Rhadinopsylla_ucrainica"	"Nosopsyllus_consimilis"	"Ctenophthalmus_secundus"	"Leptopsylla_taschenbergi"	"Amphipsylla_schelkovnikovi"	"Mesopsylla_apscheronica"	"Ctenophthalmus_bogatschevi"	"Amphipsylla_rossica"	"Ctenophthalmus_proximus"	"Nosopsyllus_mokrzeckyi"	"Myoxopsylla_jordani"	"Ceratophyllus_sciurorum"	"Callopsylla_caspia"	"Megabothris_turbidus"	"Neopsylla_pleskei"	"Stenoponia_ivanovi"
"Xenopsylla_conformis"	0.0201580382969279	0.0201863362167999	0.0201635788229096	0.0202051545697785	7.43824660898964e-05	3.1196977084898e-05	0.0201666261739483	2.46940412529032e-05	9.34453091581614e-08	0	1.00147299956074	0.00147423426279832	0.000848937596159046	0.00096040318366586	0.00147299956073568	0.00118661460636109	0.00113786969451331	0.000289024440453957	0.000513526157895941	1.23470206264516e-06	7.79924427122449e-07	0.000225281641869106	9.34453091581614e-07	9.34453091581614e-07	0	9.29780826123706e-07	0.000224501717441983	9.29780826123706e-07	0.000288094659627834	7.79924427122449e-07
"Nosopsyllus_iranus"	0.0168124460230036	0.0168360473895355	0.0168170669981517	0.0168517424953308	6.20373459844484e-05	2.60192725896676e-05	0.0168196085859837	0.0167850549631573	7.79363643020709e-08	0	0.00122852855233194	1.00206778130049	0.000708040995958299	0.000801006846393572	0.00122852855233194	0.000989674378314572	0.000949019569187545	0.000241055589481716	0.000428297172763169	0.000839252748157865	6.5048181474169e-07	0.000187892065096195	7.79363643020709e-07	7.79363643020709e-07	0	7.75466824805605e-07	0.000187241583281453	7.75466824805605e-07	0.000240280122656911	6.5048181474169e-07
"Nosopsyllus_laeviceps"	0.000155597329074144	0.0335359549844744	0.0335188166175111	0.0335697882457229	5.35438551167619e-05	4.24997515190876e-05	0.000110112994169232	2.37199663637621e-05	6.72661496441732e-08	0	0.00141489599359841	0.0014160819919166	1.00141072966201	0.00104032530364986	0.00141489599359841	0.0014150547428015	0.000856918348162184	2.24234096280569e-06	0.000375239988137505	1.18599831818811e-06	1.06249378797719e-06	0.000374060140962676	6.72661496441732e-07	6.72661496441732e-07	0	6.69298188959523e-07	0.000372997647174699	6.69298188959523e-07	1.57304277384617e-06	1.06249378797719e-06
"Stenoponia_tripectinata"	0.0335248169260386	0.0335594944361603	0.0335386485597595	0.000173383070928208	4.79458608522653e-05	2.69370975062993e-05	0.000111980425148113	2.683440021419e-05	6.02334935329966e-08	0	0.00160067197277643	0.00160201369278714	0.00104032530364986	1.00159714577385	0.00160067197277643	0.00160034500311549	0.0010422938200411	2.19904361991207e-06	4.12552218578104e-06	1.3417200107095e-06	6.73427437657481e-07	2.59990600352646e-06	6.02334935329966e-07	6.02334935329966e-07	0	5.99323260653316e-07	1.92647856586898e-06	5.99323260653317e-07	1.59972035925875e-06	6.73427437657481e-07
"Rhadinopsylla_ucrainica"	0.0201580382969279	0.0201863362167999	0.0201635788229096	0.0202051545697785	7.43824660898965e-05	3.1196977084898e-05	0.0201666261739484	2.46940412529032e-05	9.34453091581614e-08	0	0.00147299956073568	0.00147423426279832	0.000848937596159046	0.00096040318366586	1.00147299956074	0.00118661460636109	0.00113786969451331	0.000289024440453957	0.000513526157895941	1.23470206264516e-06	7.79924427122449e-07	0.000225281641869106	9.34453091581614e-07	9.34453091581614e-07	0	9.29780826123706e-07	0.000224501717441983	9.29780826123706e-07	0.000288094659627834	7.79924427122449e-07
"Nosopsyllus_consimilis"	0.0167947246087771	0.0168183088544904	0.0167999321808386	0.0168540251990362	0.0167989637576549	0.0168080407270999	9.84239961045087e-05	1.65774602732759e-05	2.11042258261996e-05	0	0.000988845505300908	0.000989674378314572	0.00070752737140075	0.000800172501557743	0.000988845505300908	1.00161762751336	0.000918833682590951	0.000211393104057893	0.000398660050713851	8.28873013663796e-07	0.000420201018177497	0.000607467964833455	0.000211042258261996	0.000211042258261996	0	0.000209987046970686	0.000187266946655958	0.000209987046970686	1.40605708720727e-06	0.000420201018177497
"Ctenophthalmus_secundus"	0.0201314784442551	0.0201486168112183	0.000120856096180168	0.0201869421849213	0.020174426052969	2.97777524853644e-05	0.020173583141489	1.90757702349255e-05	2.5344756347951e-05	0	0.00113786969451331	0.00113882348302505	0.00051415100889731	0.000625376292024657	0.00113786969451331	0.00110260041910914	1.00138803575191	0.000540374370540527	0.000764673728150763	9.53788511746277e-07	7.4444381213411e-07	0.000225043801422371	0.000253447563479511	0.00025344756347951	0	0.000252180325662113	0.000224299357610237	0.000252180325662113	0.000288194044878414	7.4444381213411e-07
"Leptopsylla_taschenbergi"	7.86535494303982e-05	7.87656664785384e-05	5.17469479515121e-05	0.000123825465436236	0.0503389819479159	1.0705355600641e-05	0.0502520688040125	1.21133462051114e-05	6.32399270702461e-05	0	0.000722561101134893	0.000723166768445149	3.36351144420854e-06	3.2985654298681e-06	0.000722561101134893	0.00063417931217368	0.00135093592635132	1.00134712397155	0.00134849981005397	6.05667310255569e-07	2.67633890016026e-07	1.6434723948631e-06	0.000632399270702461	0.000632399270702461	0	0.000629237274348948	1.37583850484707e-06	0.000629237274348949	0.000717886697200178	2.67633890016026e-07
"Amphipsylla_schelkovnikovi"	8.74269596535149e-05	9.99349592580984e-05	7.44458349864063e-05	0.0335314423751354	0.0335856038139582	3.21179848597996e-05	0.0335425877986387	1.43483139954161e-05	4.21929696155254e-05	0	0.000855876929826568	0.000856594345526339	0.000375239988137505	4.12552218578104e-06	0.000855876929826568	0.000797320101427703	0.00127445621358461	0.000898999873369316	1.00127157145532	7.17415699770803e-07	8.02949621494989e-07	0.000373374531567444	0.000421929696155254	0.000421929696155254	0	0.000419820047674477	0.000372571581945949	0.000419820047674478	0.000479179825694838	8.02949621494989e-07
"Mesopsylla_apscheronica"	8.44846533819274e-05	8.46032532137462e-05	8.45078743625716e-05	8.46821230921145e-05	3.11745457208284e-07	1.30750113515918e-07	8.45206461607224e-05	0.100586859572679	3.91640021618447e-10	0	6.17351031322581e-06	0.00503551648894719	3.55799495456432e-06	4.0251600321285e-06	6.17351031322581e-06	4.97323808198278e-06	4.76894255873138e-06	1.21133462051114e-06	2.15224709931241e-06	1.00502934297863	3.26875283789794e-09	9.4418123163917e-07	3.91640021618447e-09	3.91640021618447e-09	0	3.89681821510354e-09	9.40912478801272e-07	3.89681821510354e-09	1.20743780229603e-06	3.26875283789794e-09
"Ctenophthalmus_bogatschevi"	4.23829220096275e-05	4.24891713884252e-05	4.24147270072118e-05	0.000168622297600762	4.23607233476134e-05	0.100671309465028	4.0311167308186e-07	6.53750567579588e-08	5.32169891301676e-08	0	3.89962213561224e-06	3.90289088845014e-06	3.18748136393157e-06	2.02028231297244e-06	3.89962213561224e-06	0.00252120610906498	3.72221906067055e-06	5.35267780032051e-07	2.40884886448497e-06	3.26875283789794e-09	1.00251678273663	0.00251865631771016	5.32169891301676e-07	5.32169891301676e-07	0	5.29509041845168e-07	1.87358108445292e-06	5.29509041845168e-07	5.75873818688371e-09	0.00251678273662571
"Amphipsylla_rossica"	7.36783510546879e-05	9.23813581028217e-05	8.11291680317032e-05	0.0502576492460672	6.06041346952518e-05	0.0503731263542033	6.20144497820714e-05	9.44181231639169e-06	7.61358476071003e-08	0	0.000563204104672764	0.000563676195288584	0.000561090211444014	3.89985900528968e-06	0.000563204104672764	0.00182240389450036	0.000562609503555927	1.6434723948631e-06	0.000560061797351165	4.72090615819585e-07	0.00125932815885508	1.00181774648381	7.61358476071003e-07	7.61358476071003e-07	0	7.57551683690648e-07	0.000558418324956302	7.57551683690648e-07	8.85920711172449e-07	0.00125932815885508
"Ctenophthalmus_proximus"	2.3387021325151e-05	2.34206543999731e-05	1.07482762259976e-05	4.45746177378149e-05	0.0505169531125537	1.06433978260335e-05	6.56149756877244e-05	3.91640021618447e-08	0.0503147197903424	0	2.33613272895404e-06	2.33809092906213e-06	1.0089922446626e-06	9.03502402994949e-07	2.33613272895404e-06	0.000633126774785988	0.000633618908698776	0.000632399270702461	0.000632894544232881	1.95820010809223e-09	2.66084945650838e-07	7.61358476071003e-07	1.00314719790342	0.00314719790342404	0	0.000631461913906922	4.95273530420165e-07	0.000631461913906922	9.37356795538919e-07	2.66084945650838e-07
"Nosopsyllus_mokrzeckyi"	2.3387021325151e-05	2.34206543999731e-05	1.07482762259976e-05	4.45746177378149e-05	0.0505169531125537	1.06433978260335e-05	6.56149756877244e-05	3.91640021618447e-08	0.0503147197903424	0	2.33613272895403e-06	2.33809092906213e-06	1.0089922446626e-06	9.03502402994949e-07	2.33613272895403e-06	0.000633126774785988	0.000633618908698776	0.000632399270702461	0.000632894544232881	1.95820010809223e-09	2.66084945650838e-07	7.61358476071003e-07	0.00314719790342404	1.00314719790342	0	0.000631461913906922	4.95273530420165e-07	0.000631461913906922	9.37356795538919e-07	2.66084945650838e-07
"Myoxopsylla_jordani"	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0
"Ceratophyllus_sciurorum"	4.65401724370505e-05	4.66071022559465e-05	2.13890696897352e-05	8.87034892982516e-05	0.100528736693982	2.11803616738067e-05	0.000130573801618572	7.79363643020709e-08	0.000126292382781384	0	4.64890413061853e-06	4.65280094883363e-06	2.00789456687857e-06	1.79796978195995e-06	4.64890413061853e-06	0.00125992228182412	0.00126090162831056	0.0012584745486979	0.00125946014302343	3.89681821510354e-09	5.29509041845168e-07	1.5151033673813e-06	0.00126292382781384	0.00126292382781384	0	1.00125660920867	9.85594325536128e-07	0.00125660920867478	1.86534002312245e-06	5.29509041845168e-07
"Callopsylla_caspia"	0.000104973780099748	0.000142273544817218	0.000119843609056195	0.100346676194534	7.88475460428903e-05	7.49432433781166e-05	0.000123625787891061	1.88182495760254e-05	9.90547060840331e-08	0	0.00112250858720992	0.00112344949968872	0.0011189929415241	5.77943569760693e-06	0.00112250858720992	0.00112360167993575	0.00112149678805118	2.75167700969414e-06	0.00111771474583785	9.40912478801272e-07	1.87358108445292e-06	0.0011168366499126	9.9054706084033e-07	9.9054706084033e-07	0	9.85594325536128e-07	1.00111496306883	9.85594325536129e-07	1.76608268415801e-06	1.87358108445292e-06
"Megabothris_turbidus"	4.65401724370505e-05	4.66071022559465e-05	2.13890696897352e-05	8.87034892982516e-05	0.100528736693982	2.11803616738067e-05	0.000130573801618571	7.79363643020709e-08	0.000126292382781384	0	4.64890413061853e-06	4.65280094883363e-06	2.00789456687857e-06	1.79796978195995e-06	4.64890413061853e-06	0.00125992228182412	0.00126090162831056	0.0012584745486979	0.00125946014302343	3.89681821510354e-09	5.29509041845168e-07	1.5151033673813e-06	0.00126292382781384	0.00126292382781384	0	0.00125660920867477	9.85594325536128e-07	1.00125660920867	1.86534002312245e-06	5.29509041845168e-07
"Neopsylla_pleskei"	0.000110766926423746	0.00011092423070113	8.2104826213289e-05	0.000158947441574221	0.000149227201849796	2.30349527475348e-07	0.100373563806406	2.41487560459207e-05	1.87471359107784e-07	0	0.00144047329813917	0.00144168073594146	4.7191283215385e-06	4.79916107777625e-06	0.00144047329813917	8.4363425232436e-06	0.00144097022439207	0.00143577339440036	0.00143753947708451	1.20743780229603e-06	5.75873818688371e-09	1.7718414223449e-06	1.87471359107784e-06	1.87471359107784e-06	0	1.86534002312245e-06	1.76608268415801e-06	1.86534002312245e-06	1.00143390805438	5.75873818688371e-09
"Stenoponia_ivanovi"	4.23829220096275e-05	4.24891713884252e-05	4.24147270072118e-05	0.000168622297600762	4.23607233476134e-05	0.100671309465028	4.0311167308186e-07	6.53750567579588e-08	5.32169891301676e-08	0	3.89962213561224e-06	3.90289088845014e-06	3.18748136393157e-06	2.02028231297244e-06	3.89962213561224e-06	0.00252120610906498	3.72221906067055e-06	5.35267780032052e-07	2.40884886448497e-06	3.26875283789794e-09	0.00251678273662571	0.00251865631771016	5.32169891301676e-07	5.32169891301676e-07	0	5.29509041845168e-07	1.87358108445292e-06	5.29509041845168e-07	5.75873818688371e-09	1.00251678273663
