"Catostomus_catostomus"	"Catostomus_macrocheilus"	"Cottus_asper"	"Cottus_cognatus"	"Lota_lota"	"Mylocheilus_caurinus"	"Oncorhynchus_nerka"	"Oncorhynchus_tshawytscha"	"Prosopium_williamsoni"	"Ptychocheilus_oregonensis"	"Richardsonius_balteatus"	"Salmo_gairdneri"	"Salvelinus_malma"	"Salvelinus_namaycush"	"Acolpenteron_catostomi"	"Anoncohaptor_anomalum"	"Pseudomurraytrema_copulata"	"Tetraonchus_alaskensis"	"Tetraonchus_variabilis"	"Octomacrum_lanceatum"	"Octomacrum_micronfibulum"	"Allocreadium_isosporum"	"Bunodera_luciopercae"	"Crepidostomum_farionis"	"Phyllodistomum_sp."	"Brachyphallus_crenatus"	"Genolinea_oncorhynchi"	"Lampritrema_miescheri"	"Diplostomum_sp.1_(L)"	"Diplostomum_sp.2_(L)"	"Neascus_sp._(L)"	"Tetracotyle_sp._(L)"	"Glaridacris_catostomi"	"Proteocephalus_ptychocheilus"	"Proteocephalus_salmonidicola"	"Proteocephalus_sp."	"Proteocephalus_tumidocollus"	"Bothriocephalus_opsariichthydis"	"Diphyllobothrium_sp._(L)"	"Eubothrium_salvelini"	"Ligula_intestinalis_(L)"	"Phyllobothrium_sp._(L)"	"Hysterothylacium_brachyurum"	"Eustrongylides_sp._(L)"	"Philometroides_huronensis"	"Philonema_agubernaculum"	"Philonema_oncorhynchi"	"Philonema_sp."	"Haplonema_hamatulum"	"Cystidicola_farionis"	"Cystidicoloides_tenuissima"	"Rhabdochona_canadensis"	"Rhabdochona_cascadilla"	"Rhabdochona_cotti"	"Rhabdochona_kisutchi"	"Rhabdochona_milleri"	"Rhabdochona_zacconis"	"Neoechinorhynchus_cristatus"	"Neoechinorhynchus_rutili"	"Octospinifer_macilentus"	"Ergasilus_nerkae"	"Salmincola_californiensis"	"Salmincola_edwardsii"	"Salmincola_extensus"	"Salmincola_thymalli"
"Diplostomum_sp.1_(L)"	1.22842555224872e-05	1.22594198865497e-05	1.21724682157396e-05	1.22183769510831e-05	2.7022443259282e-05	0.0335474596807667	8.35947470763258e-05	2.41808901787218e-05	0.0335557455343622	1.51239681556587e-05	3.32001449032307e-05	0.0335318616594801	8.95762639699521e-05	5.34011573730238e-05	3.11626297835488e-07	1.36491728027635e-07	3.11626297835488e-07	5.97175093133014e-07	0.000186420808524234	2.41808901787218e-07	0.000419343246009584	0.000419343246009584	0.000197246245055765	0.000386226532994856	0.000198009118732522	2.41808901787218e-07	2.41808901787218e-07	2.41808901787218e-07	1.00080301029959	0.000386852679376202	3.78300629814853e-07	0.000807618958928132	1.36491728027635e-07	3.78099203891467e-07	5.97175093133014e-07	0.000608623410786979	0.000197246245055765	3.78099203891467e-07	0.000385474861595211	0.000385268911251677	0.000419343246009584	2.41808901787218e-07	6.75561081482049e-07	0.000385317888958506	1.36491728027635e-07	0.000383667053579999	2.41808901787218e-07	0.000385309163011586	0.000384342614661482	5.97175093133014e-07	0.000197843420148898	5.97175093133014e-07	0.000420449917506358	4.0727923170277e-07	0.000385309163011587	0.000186420808524234	1.75134569807853e-07	3.11626297835488e-07	0.000386072036688344	1.75134569807853e-07	0.000420388180348038	0.000197488053957552	0.000187780857294125	0.000186420808524234	0.000186420808524234
"Diplostomum_sp.2_(L)"	0.0126310645571825	0.0126179836833992	3.11695470500495e-06	0.0125757611947026	1.32832184648173e-05	4.33826599042961e-05	4.90327536253442e-05	2.28982491507347e-05	0.0126374341660274	1.89426649552292e-05	0.0125547937611513	0.0126343156677993	0.0126259319282378	0.0125821595507955	0.000320602071509318	0.000140345161746472	0.000320602071509318	8.41728795215852e-05	7.02079675890412e-05	2.28982491507347e-07	5.42283248803701e-07	5.42283248803701e-07	7.43195039282312e-05	0.000229874323412302	0.000254064640368167	2.28982491507347e-07	2.28982491507347e-07	2.28982491507347e-07	0.000145069754766076	1.00156673272418	0.000140574144237979	0.00156836148347624	0.000140345161746472	4.73566623880729e-07	8.41728795215852e-05	0.000155847735250247	7.43195039282312e-05	4.73566623880729e-07	0.000324885517377525	0.000408674469970301	5.42283248803701e-07	2.28982491507347e-07	3.32080461620434e-07	0.000229505998124358	0.000140345161746472	0.000144527471517272	2.28982491507347e-07	0.000229313260459174	0.000144859551978893	8.41728795215852e-05	0.000158492383449816	8.41728795215852e-05	0.000419035408620513	0.00041919203982342	0.000229313260459174	7.02079675890412e-05	0.000180256909762846	0.000320602071509318	0.00040905839689911	0.000180256909762846	1.1551926691205e-06	7.45484864197385e-05	0.000334125983550562	7.02079675890412e-05	7.02079675890412e-05
"Neascus_sp._(L)"	0.0503170895983683	9.64880659323813e-05	1.22955104330863e-08	1.21844243532832e-05	8.48408563440444e-06	5.2011287102537e-06	1.36499720896482e-05	0.0503992839278846	3.09481665823107e-05	5.16190309915584e-06	1.21673392095655e-05	5.6185438099094e-05	3.0895942773243e-05	2.23487218544265e-05	0.000560457174257094	0.000559078773315203	0.000560457174257094	2.0597295182162e-07	1.71934258790615e-07	0.000503992839278846	6.50141088781713e-08	6.50141088781713e-08	3.30502577053495e-07	0.000505083975858492	6.4977003211673e-07	0.000503992839278845	0.000503992839278846	0.000503992839278846	5.6745094472228e-07	0.000562296576951918	1.00106307161259	0.000562661263289396	0.000559078773315203	1.29047577478896e-07	2.0597295182162e-07	6.14775521654317e-07	3.30502577053494e-07	1.29047577478896e-07	9.92328942027947e-07	0.000505020516521575	6.50141088781713e-08	0.000503992839278845	2.12102140860111e-07	1.04955950600474e-06	0.000559078773315204	5.02436835844109e-07	0.000503992839278846	8.79034438786332e-07	7.1453897670422e-07	2.0597295182162e-07	5.36475528875115e-07	2.0597295182162e-07	4.70592082530353e-07	4.06147478442774e-07	8.79034438786332e-07	1.71934258790615e-07	1.37840094189116e-06	0.000560457174257094	1.19830189384957e-06	1.37840094189116e-06	2.35638759998774e-07	0.000504323341855898	6.9717466567547e-07	1.71934258790615e-07	1.71934258790615e-07
"Tetracotyle_sp._(L)"	0.00919044339301185	0.00918092469271604	6.85222401278826e-06	0.0091502033414021	1.61900200437041e-05	0.0091865308770924	0.00915953873992552	1.86010170667489e-05	0.0092209582903762	0.0091591643436712	0.00914067870991214	0.00921409078850137	0.00920588429516469	0.00916004027720424	0.000233272104738932	0.000102116037700132	0.000233272104738932	6.13725619677646e-05	5.12275460576456e-05	1.86010170667489e-07	0.000114831635963655	0.000114831635963655	5.4200534050008e-05	0.000281885636996247	0.000185058252295783	1.86010170667489e-07	1.86010170667489e-07	1.86010170667489e-07	0.000220259716071309	0.00114062653343727	0.000102302047870799	1.00159893151224	0.000102116037700132	0.00022897910859178	6.13725619677646e-05	0.000342611200639413	5.4200534050008e-05	0.00022897910859178	0.000350780032602498	0.000297844370491861	0.000114831635963655	1.86010170667489e-07	4.04750501092602e-07	0.000396184501168291	0.000102116037700132	0.000105428080107654	1.86010170667489e-07	0.000281294876324487	0.000105832830608746	6.13725619677647e-05	0.000115573096017773	6.13725619677646e-05	0.00041952092629406	0.000305006778046737	0.000281294876324487	5.12275460576456e-05	0.0001311560670388	0.000233272104738932	0.000412152594570262	0.0001311560670388	0.000229325870212724	5.43865442206755e-05	0.000243457826271185	5.12275460576456e-05	5.12275460576456e-05
"Glaridacris_catostomi"	0.100583484669571	0.00019284950860363	1.11702738004489e-08	2.43272106468164e-05	4.2457772876987e-08	1.03350372165592e-05	1.03205880713804e-05	5.6327252406099e-05	2.44963646491447e-05	1.02770165428996e-05	2.42930677892361e-05	2.45133717069358e-05	2.44665647738529e-05	2.43567300767346e-05	0.0011203492670864	0.00111759427410634	0.0011203492670864	1.63110431825686e-07	1.3609091471747e-07	5.6327252406099e-07	1.2918796520699e-07	1.2918796520699e-07	1.44196304158446e-07	1.13673896997677e-06	4.92149590968941e-07	5.63272524060989e-07	5.63272524060989e-07	5.6327252406099e-07	4.09475184082906e-07	0.00112276129397178	0.00111815754663041	0.00112327641470145	1.00111759427411	2.5692541357249e-07	1.63110431825686e-07	5.58513690022447e-07	1.44196304158446e-07	2.5692541357249e-07	7.57247856578667e-07	1.35462346157309e-06	1.2918796520699e-07	5.63272524060989e-07	1.06144432192468e-09	7.01384508596016e-07	0.00111759427410635	2.80287218875916e-07	5.63272524060989e-07	5.72405001593857e-07	2.81348663197841e-07	1.63110431825686e-07	3.07306735984131e-07	1.63110431825686e-07	9.38956891514861e-07	8.10907021560548e-07	5.72405001593858e-07	1.3609091471747e-07	2.75499298005186e-06	0.0011203492670864	9.20358288404353e-07	2.75499298005186e-06	2.58195316099246e-07	7.07468828219435e-07	6.47154633353651e-07	1.3609091471747e-07	1.3609091471747e-07
"Proteocephalus_ptychocheilus"	2.31232872215241e-05	2.30993028478411e-05	2.96856447094214e-08	2.30220075467218e-05	5.05850898239748e-05	2.31338820801792e-05	2.31618426916378e-05	1.16974138530196e-07	7.39094724915092e-05	0.100576118598355	2.29980562916856e-05	7.38677038778423e-05	7.38013396266043e-05	2.31337674628753e-05	5.86915454255934e-07	2.5692541357249e-07	5.86915454255934e-07	4.92008930844029e-07	4.10608180508385e-07	1.16974138530196e-09	2.8917352600224e-07	2.8917352600224e-07	4.34515905163778e-07	2.89245303714634e-06	7.64998297490569e-07	1.16974138530196e-09	1.16974138530196e-09	1.16974138530196e-09	1.1342976116744e-06	3.78853299104583e-06	2.58095154957792e-07	0.00251877019450958	2.5692541357249e-07	1.00251440296496	4.92008930844029e-07	1.48428223547107e-06	4.34515905163778e-07	0.00251440296495888	1.46512951164443e-06	1.66878515022828e-06	2.8917352600224e-07	1.16974138530196e-09	1.26462724559937e-06	0.002517004725221	2.5692541357249e-07	8.45124085672163e-07	1.16974138530196e-09	1.62665605016166e-06	2.10975133127153e-06	4.92008930844029e-07	9.26524836007807e-07	4.92008930844029e-07	1.05577540239176e-06	7.67400251557393e-07	1.62665605016167e-06	4.10608180508385e-07	3.29990040683445e-07	5.86915454255935e-07	1.95713844248846e-06	3.29990040683445e-07	5.78696559647714e-07	4.3568564654908e-07	1.2330995036792e-06	4.10608180508385e-07	4.10608180508385e-07
"Proteocephalus_salmonidicola"	1.46799388643117e-05	1.46522720740792e-05	1.34580953808901e-05	1.46032215541154e-05	2.47949232088893e-05	1.98272890619918e-05	7.80236342888493e-05	2.48835471817554e-05	0.000136156788166922	1.96803572337611e-05	1.45912549628702e-05	0.000133833786083456	0.100436909454541	6.40064474985875e-05	3.72428604312532e-07	1.63110431825686e-07	3.72428604312532e-07	0.000669579396363604	7.56426600927343e-07	2.48835471817555e-07	2.47841113274898e-07	2.47841113274898e-07	7.87257565196803e-07	0.000672967084510378	1.7016353866052e-06	2.48835471817555e-07	2.48835471817555e-07	2.48835471817555e-07	1.79152527939904e-06	0.000673383036172682	4.11945903643241e-07	0.000675098181645412	1.63110431825686e-07	4.92008930844029e-07	1.00066957939636	0.000672904769044505	7.87257565196803e-07	4.92008930844029e-07	3.43335741614315e-06	0.000672286293822954	2.47841113274898e-07	2.48835471817555e-07	6.19873080222232e-07	0.000672234962540794	1.63110431825686e-07	1.54368416612415e-06	2.48835471817555e-07	0.000672098375958338	2.16355724634638e-06	0.000669579396363604	0.0006703666539288	0.000669579396363604	7.34216278703904e-07	4.86774051803846e-07	0.000672098375958339	7.56426600927343e-07	2.09318172486846e-07	3.72428604312532e-07	0.000673012753779747	2.09318172486846e-07	1.22313654188551e-06	1.03609303701436e-06	0.000671250200785939	7.56426600927343e-07	7.56426600927343e-07
"Proteocephalus_sp."	1.0053246420404e-05	1.00361147020039e-05	0.0200551283889298	1.00025204526353e-05	1.71092033995588e-05	0.020187716618808	0.0201395960659296	1.34207470657238e-05	0.020202164141484	1.18742578837685e-05	2.2624208618913e-05	0.000100868396125567	0.0201871430713351	4.23640289458728e-05	2.55075805175974e-07	1.11702738004489e-07	2.55075805175974e-07	0.000134580953808901	0.000112234245230467	1.34207470657238e-07	0.0002523464577351	0.0002523464577351	5.93343506620983e-07	0.000499715430925754	1.19854392013345e-06	1.34207470657238e-07	1.34207470657238e-07	1.34207470657238e-07	0.000365174046472188	0.000249356376400396	2.45910208661727e-07	0.000753744641406709	1.11702738004489e-07	2.96856447094214e-07	0.000134580953808901	1.00275641944649	5.93343506620983e-07	2.96856447094214e-07	0.00036517773997472	0.000248147950430159	0.0002523464577351	1.34207470657238e-07	4.2773008498897e-07	0.000248133129078072	1.11702738004489e-07	0.000112827588737088	1.34207470657238e-07	0.000499153493370108	0.000113255318822077	0.000134580953808901	0.000135174297315522	0.000134580953808901	0.000253100598022397	3.33417348421177e-07	0.000499153493370109	0.000112234245230467	1.43373067171484e-07	2.55075805175974e-07	0.000499758693783621	1.43373067171484e-07	0.000504091408559219	7.2755097727822e-07	0.000247420399452881	0.000112234245230467	0.000112234245230467
"Proteocephalus_tumidocollus"	1.29776673742601e-05	1.29383248677866e-05	5.93343506620983e-08	1.28949870881176e-05	4.16375827293537e-05	2.53973744009013e-05	7.18288031251363e-05	5.16808849948543e-05	0.000172475876477957	1.73806362065511e-05	1.28893594225287e-05	0.100378721674498	0.00011808863477952	8.11298697854059e-05	3.29029516555397e-07	1.44196304158446e-07	3.29029516555398e-07	7.87257565196803e-07	9.5819931376643e-07	5.16808849948543e-07	3.17467180011267e-07	3.17467180011267e-07	0.000590463068673517	0.000594664134009727	0.000591622066813309	5.16808849948543e-07	5.16808849948543e-07	5.16808849948543e-07	0.000591738735167296	0.000594556031425849	6.61005154106989e-07	0.000596205874550089	1.44196304158446e-07	4.34515905163778e-07	7.87257565196803e-07	2.96671753310491e-06	1.00059046306867	4.34515905163778e-07	0.00059347812616614	0.000593884332542221	3.17467180011267e-07	5.16808849948543e-07	1.04093956823384e-06	0.000593683981025878	1.44196304158446e-07	0.000591421267987284	5.16808849948543e-07	0.000593106385591545	0.000592462207555518	7.87257565196803e-07	0.000591250326238714	7.87257565196803e-07	7.47112494095557e-07	4.29832902937255e-07	0.000593106385591546	9.5819931376643e-07	1.84833212396952e-07	3.29029516555398e-07	0.000594265383731337	1.84833212396952e-07	1.21532721907547e-06	0.000590979877523466	2.90445501875474e-06	9.5819931376643e-07	9.5819931376643e-07
"Bothriocephalus_opsariichthydis"	2.31232872215241e-05	2.30993028478411e-05	2.96856447094214e-08	2.30220075467218e-05	5.05850898239748e-05	2.31338820801792e-05	2.31618426916379e-05	1.16974138530196e-07	7.39094724915092e-05	0.100576118598355	2.29980562916857e-05	7.38677038778423e-05	7.38013396266043e-05	2.31337674628753e-05	5.86915454255935e-07	2.5692541357249e-07	5.86915454255935e-07	4.92008930844029e-07	4.10608180508385e-07	1.16974138530196e-09	2.8917352600224e-07	2.8917352600224e-07	4.34515905163778e-07	2.89245303714634e-06	7.64998297490569e-07	1.16974138530196e-09	1.16974138530196e-09	1.16974138530196e-09	1.1342976116744e-06	3.78853299104583e-06	2.58095154957792e-07	0.00251877019450958	2.5692541357249e-07	0.00251440296495888	4.92008930844029e-07	1.48428223547107e-06	4.34515905163778e-07	1.00251440296496	1.46512951164443e-06	1.66878515022829e-06	2.8917352600224e-07	1.16974138530196e-09	1.26462724559937e-06	0.002517004725221	2.5692541357249e-07	8.45124085672163e-07	1.16974138530196e-09	1.62665605016166e-06	2.10975133127153e-06	4.92008930844029e-07	9.26524836007807e-07	4.92008930844029e-07	1.05577540239176e-06	7.67400251557393e-07	1.62665605016167e-06	4.10608180508385e-07	3.29990040683445e-07	5.86915454255935e-07	1.95713844248846e-06	3.29990040683445e-07	5.78696559647713e-07	4.3568564654908e-07	1.2330995036792e-06	4.10608180508385e-07	4.10608180508385e-07
"Diphyllobothrium_sp._(L)"	1.703807677302e-05	1.70050608483641e-05	9.129443499368e-06	1.69481325245825e-05	2.55847710391401e-05	4.3479673148268e-05	0.0251171421287643	3.06852506869307e-05	0.0252347613732936	1.46512951164443e-05	1.69470586429565e-05	0.0252228203620609	0.000128750903105368	0.0251151574805977	4.32241404835582e-07	1.89311964144667e-07	4.32241404835582e-07	8.58339354035789e-07	0.00014019311874052	3.06852506869307e-07	5.4349591435335e-07	5.4349591435335e-07	0.000148369531541535	0.000604331738028492	0.000507157495550073	3.06852506869307e-07	3.06852506869307e-07	3.06852506869307e-07	0.000289106146196408	0.00064977103475505	4.96164471013974e-07	0.000964645089656868	1.89311964144667e-07	3.66282377911107e-07	8.58339354035789e-07	0.0004564721749684	0.000148369531541535	3.66282377911107e-07	1.0009613148909	0.000648515806151499	5.4349591435335e-07	3.06852506869307e-07	6.39619275978503e-07	0.00029042689128998	1.89311964144667e-07	0.000288562650282055	3.06852506869307e-07	0.000603385266245644	0.000289202269558033	8.58339354035789e-07	0.000149227870895571	8.58339354035788e-07	1.10839786911857e-06	5.64937750819416e-07	0.000603385266245645	0.00014019311874052	2.42929440690916e-07	4.32241404835582e-07	0.000962173230254184	2.42929440690916e-07	0.000314507772523907	0.000148676384048404	0.000499839422103095	0.00014019311874052	0.00014019311874052
"Eubothrium_salvelini"	2.43832223083156e-05	1.4242226646322e-05	4.96295900860318e-06	1.41776355945584e-05	2.45818932309929e-05	1.8783246193685e-05	6.47932417716375e-05	0.0201737281916315	0.0201869441397254	1.33502812018263e-05	1.41657258812497e-05	0.0201920673064355	0.0201685888146886	0.0200953321257828	4.74385072976361e-07	2.70924692314617e-07	4.74385072976361e-07	0.000134457258764591	0.000112149689665141	0.000201737281916315	2.34790577421063e-07	2.34790577421063e-07	0.000118776866508444	0.000568545559707412	0.000405853039733912	0.000201737281916315	0.000201737281916315	0.000201737281916315	0.000231161346751006	0.000653879151952481	0.00020200820660863	0.000655257615082094	2.70924692314617e-07	3.33757030045657e-07	0.000134457258764591	0.000248147950430159	0.000118776866508444	3.33757030045657e-07	0.000518812644921199	1.00085419727008	2.34790577421063e-07	0.000201737281916315	6.14547330774824e-07	0.000366332119298996	2.70924692314617e-07	0.000230926556173585	0.000201737281916315	0.000366193730460321	0.00023154110350436	0.000134457258764591	0.000253234125273035	0.000134457258764591	7.06981440129386e-07	4.72587853151948e-07	0.000366193730460322	0.000112149689665141	2.03460380661743e-07	4.74385072976361e-07	0.00065326990368579	2.03460380661743e-07	1.04470609956653e-06	0.000320514148424759	0.0005336831216552	0.000112149689665141	0.000112149689665141
"Ligula_intestinalis_(L)"	1.16269168686291e-05	1.16148443377155e-05	2.523464577351e-05	1.15759785163002e-05	8.91282318143738e-08	0.100581747515811	9.98969708905868e-05	8.40252549352596e-08	7.92768421977125e-05	1.15669410400896e-05	7.452519277325e-05	5.39694206019154e-05	3.71761669912347e-05	1.17164208119977e-05	2.9511431288864e-07	1.2918796520699e-07	2.9511431288864e-07	2.47841113274898e-07	4.40426901098403e-07	8.40252549352596e-10	0.00125727184394764	0.00125727184394764	3.17467180011267e-07	2.25751578886161e-06	4.84844620182663e-07	8.40252549352596e-10	8.40252549352596e-10	8.40252549352596e-10	0.00125802973802875	4.33826599042962e-06	1.30028217756342e-07	0.00126314799560021	1.2918796520699e-07	2.8917352600224e-07	2.47841113274898e-07	0.0012617322886755	3.17467180011267e-07	2.8917352600224e-07	2.1739836574134e-06	1.17395288710532e-06	1.00125727184395	8.40252549352596e-10	2.22820579535935e-09	1.29713692618217e-06	1.2918796520699e-07	7.57894081109669e-07	8.40252549352596e-10	2.2544473305169e-06	7.60122286905029e-07	2.47841113274898e-07	5.65308293286164e-07	2.47841113274898e-07	0.00125975601704008	3.8586595054334e-07	2.2544473305169e-06	4.40426901098403e-07	1.6592634768165e-07	2.9511431288864e-07	2.4218247706883e-06	1.6592634768165e-07	0.00125852055608377	3.18307432560619e-07	8.55645454544696e-07	4.40426901098403e-07	4.40426901098403e-07
"Phyllobothrium_sp._(L)"	5.0694527165489e-05	1.26623261132293e-07	1.34207470657238e-08	4.16380597499836e-08	1.69257134959319e-05	6.72202039482076e-08	1.69793561079159e-05	0.100742240603363	3.73999685154766e-05	4.67896554120784e-08	4.16106298947759e-08	8.78575044912523e-05	3.73253207726332e-05	2.03407136321183e-05	5.65081427791451e-07	5.63272524060989e-07	5.65081427791451e-07	2.48835471817555e-07	2.07777602863759e-07	0.00100742240603363	8.40252549352596e-10	8.40252549352596e-10	5.16808849948543e-07	0.00100903121274701	8.07390473264519e-07	0.00100742240603363	0.00100742240603363	0.00100742240603363	7.25426705361655e-07	1.83185993205878e-06	0.00100798567855769	2.04611187734238e-06	5.63272524060989e-07	1.16974138530196e-09	2.48835471817555e-07	6.71037353286188e-07	5.16808849948543e-07	1.16974138530196e-09	1.22741002747723e-06	0.00100868640958158	8.40252549352596e-10	1.00100742240603	4.23142837398298e-07	1.39773450341346e-06	5.6327252406099e-07	7.24586452812303e-07	0.00100742240603363	1.18566387597881e-06	1.1477292902106e-06	2.48835471817555e-07	7.65644321766098e-07	2.48835471817555e-07	2.22727354584512e-09	1.38793532499945e-09	1.18566387597881e-06	2.07777602863759e-07	1.80890373046134e-09	5.65081427791451e-07	1.47624549929478e-06	1.80890373046134e-09	2.13082203898302e-07	0.00100793921488358	7.4719469799729e-07	2.07777602863759e-07	2.07777602863759e-07
"Hysterothylacium_brachyurum"	9.55299889732208e-08	7.42133798186857e-08	4.27730084988971e-08	7.39295280314083e-08	0.100427020434912	1.78256463628748e-07	4.23005094128339e-05	4.23142837398298e-05	0.000177032784675051	5.05850898239748e-05	7.3917702732292e-08	0.000176959726599753	9.29809620333348e-05	3.68598832195926e-07	2.12163546219161e-09	1.06144432192468e-09	2.12163546219161e-09	6.19873080222232e-07	9.83515470416948e-07	4.23142837398298e-07	2.22820579535935e-09	2.22820579535934e-09	1.04093956823384e-06	0.00251427173819674	1.04620526583664e-06	4.23142837398298e-07	4.23142837398298e-07	4.23142837398298e-07	2.02668324444615e-06	2.65664369296347e-06	4.24204281720222e-07	4.45225551201862e-06	1.06144432192468e-09	1.26462724559937e-06	6.19873080222232e-07	2.13865042494485e-06	1.04093956823384e-06	1.26462724559937e-06	2.55847710391401e-06	3.07273665387412e-06	2.22820579535934e-09	4.23142837398298e-07	1.00251067551087	0.00251458446623728	1.06144432192468e-09	2.02445503865079e-06	4.23142837398298e-07	3.17308448653344e-06	0.00251269996591146	6.19873080222233e-07	1.66081264845607e-06	6.19873080222232e-07	4.69212921976908e-09	2.46431760104694e-09	3.17308448653345e-06	9.83515470416948e-07	1.06019114026694e-09	2.12163546219161e-09	3.17835018413625e-06	1.06019114026694e-09	5.30984573455783e-07	1.46408240563214e-06	1.60865424824198e-06	9.83515470416948e-07	9.83515470416948e-07
"Eustrongylides_sp._(L)"	1.26249211547283e-05	1.25978407247345e-05	4.96266258156145e-06	1.25556621931635e-05	0.0201166757298982	2.07541908189147e-05	5.88746513463423e-05	2.79546900682691e-05	0.0201950117612445	0.020136037801768	1.25476941787461e-05	0.0201852553548799	0.0201670488762238	4.71991730201465e-05	3.20246054929697e-07	1.40276901719203e-07	3.20246054929697e-07	0.000134446992508159	0.000112194509784692	2.79546900682691e-07	2.59427385236433e-07	2.59427385236433e-07	0.000118736796205176	0.000869310671787994	0.000119411070105463	2.79546900682691e-07	2.79546900682691e-07	2.79546900682691e-07	0.000231190733375104	0.000367209596998974	4.19823802401895e-07	0.000871605902570239	1.40276901719203e-07	0.0005034009450442	0.000134446992508159	0.000248133129078072	0.000118736796205176	0.0005034009450442	0.000232341513031984	0.000366332119298997	2.59427385236433e-07	2.79546900682691e-07	0.000502916893247456	1.00137169613679	1.40276901719203e-07	0.000230931305989867	2.79546900682691e-07	0.000366114231639855	0.000733848199237323	0.000134446992508159	0.000253183788713335	0.000134446992508159	6.77683857861302e-07	4.18522073105451e-07	0.000366114231639855	0.000112194509784692	1.79969153210494e-07	3.20246054929697e-07	0.000366788505540143	1.79969153210494e-07	9.95360527065713e-07	0.000119016343105858	0.000247315776193138	0.000112194509784692	0.000112194509784692
"Philometroides_huronensis"	0.100583484669571	0.00019284950860363	1.11702738004489e-08	2.43272106468164e-05	4.2457772876987e-08	1.03350372165592e-05	1.03205880713804e-05	5.63272524060989e-05	2.44963646491447e-05	1.02770165428996e-05	2.42930677892361e-05	2.45133717069358e-05	2.44665647738529e-05	2.43567300767346e-05	0.0011203492670864	0.00111759427410635	0.0011203492670864	1.63110431825686e-07	1.3609091471747e-07	5.6327252406099e-07	1.2918796520699e-07	1.2918796520699e-07	1.44196304158446e-07	1.13673896997677e-06	4.9214959096894e-07	5.63272524060989e-07	5.6327252406099e-07	5.6327252406099e-07	4.09475184082906e-07	0.00112276129397178	0.00111815754663041	0.00112327641470145	0.00111759427410635	2.5692541357249e-07	1.63110431825686e-07	5.58513690022447e-07	1.44196304158446e-07	2.5692541357249e-07	7.57247856578667e-07	1.35462346157309e-06	1.2918796520699e-07	5.6327252406099e-07	1.06144432192468e-09	7.01384508596017e-07	1.00111759427411	2.80287218875916e-07	5.6327252406099e-07	5.72405001593858e-07	2.81348663197841e-07	1.63110431825686e-07	3.07306735984132e-07	1.63110431825686e-07	9.38956891514862e-07	8.10907021560548e-07	5.72405001593858e-07	1.3609091471747e-07	2.75499298005186e-06	0.0011203492670864	9.20358288404353e-07	2.75499298005186e-06	2.58195316099245e-07	7.07468828219435e-07	6.47154633353651e-07	1.3609091471747e-07	1.3609091471747e-07
"Philonema_agubernaculum"	1.26129248494162e-05	1.25817076609668e-05	5.6413794368544e-06	1.25395761684745e-05	4.04891007730158e-05	3.03157632443868e-05	7.54436351691954e-05	3.62293226406151e-05	0.0502939798804444	1.69024817134433e-05	1.25376209682211e-05	0.0502708077789191	0.000115776312459311	7.42435256535369e-05	3.19882290308913e-07	1.40143609437958e-07	3.19882290308913e-07	7.71842083062073e-07	0.000279410999335803	3.62293226406152e-07	3.78947040554835e-07	3.78947040554835e-07	0.000295710633993642	0.000578211041597853	0.000296771255788693	3.62293226406151e-07	3.62293226406151e-07	3.62293226406151e-07	0.000575500580369999	0.000578109886069089	5.02436835844109e-07	0.000579854440592095	1.40143609437958e-07	4.22562042836082e-07	7.71842083062073e-07	0.00028206897184272	0.000295710633993642	4.22562042836082e-07	0.00057712530056411	0.000577316390433963	3.78947040554835e-07	3.62293226406151e-07	1.0122275193254e-06	0.000577328264974668	1.40143609437958e-07	1.00057512163333	3.62293226406151e-07	0.000576836520852121	0.00057613386084877	7.71842083062073e-07	0.000296482476076704	7.71842083062073e-07	7.96867739495537e-07	4.17985872282485e-07	0.000576836520852122	0.000279410999335803	1.79738680870955e-07	3.19882290308913e-07	0.000577897142647172	1.79738680870955e-07	1.32199248016978e-06	0.000296072927220048	0.000281243463213915	0.000279410999335803	0.000279410999335803
