"R1"	"R2"	"R3"	"R4"	"R5"	"R6"	"R7"	"R8"	"R9"	"R10"	"R11"	"R12"	"R13"	"R14"	"R15"	"R16"	"R17"	"R18"	"R19"	"R20"	"R21"	"R22"	"R23"	"R24"	"R25"	"R26"	"R27"	"R28"	"R29"	"R30"	"R31"	"R32"	"R33"	"R34"	"R35"	"R36"	"R37"	"R38"	"R39"	"R40"	"R41"	"R42"	"R43"	"R44"	"R45"	"R46"	"R47"	"R48"	"R49"	"C1"	"C2"
"R29"	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	0.000530801553383573	7.17299396464288e-07	7.17299396464288e-07	0.000530801553383573	7.17299396464288e-07	0.000530801553383573	0.000530084253987109	7.17299396464288e-07	0.000530801553383573	7.17299396464288e-07	7.17299396464288e-07	0.000530084253987109	1.00053008425399	0.000530084253987109	0.000530801553383573	0.000530801553383573	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	0.000530084253987109	0.000530801553383573	0.000530801553383573	7.17299396464288e-07	0.000530084253987109	7.17299396464288e-07	0.000530801553383573	0.000530801553383573	7.17299396464288e-07	0.000530084253987109	0.000530084253987109	7.17299396464288e-07	7.17299396464288e-07	0.000530801553383573	0.100716008257551	0.000294092752550358
"R30"	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	0.000530801553383573	7.17299396464288e-07	7.17299396464288e-07	0.000530801553383573	7.17299396464288e-07	0.000530801553383573	0.000530084253987109	7.17299396464288e-07	0.000530801553383573	7.17299396464288e-07	7.17299396464288e-07	0.000530084253987109	0.000530084253987109	1.00053008425399	0.000530801553383573	0.000530801553383573	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	0.000530084253987109	0.000530801553383573	0.000530801553383573	7.17299396464288e-07	0.000530084253987109	7.17299396464288e-07	0.000530801553383573	0.000530801553383573	7.17299396464288e-07	0.000530084253987109	0.000530084253987109	7.17299396464288e-07	7.17299396464288e-07	0.000530801553383573	0.100716008257551	0.000294092752550358
"R31"	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000388776272883644	0.000123375496191858	0.000123375496191858	0.000388776272883644	0.000123375496191858	0.000388776272883644	0.000265400776691787	0.000123375496191858	0.000388776272883644	0.000123375496191858	0.000123375496191858	0.000265400776691787	0.000265400776691787	0.000265400776691787	1.00038877627288	0.000388776272883644	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000265400776691787	0.000388776272883644	0.000388776272883644	0.000123375496191858	0.000265400776691787	0.000123375496191858	0.000388776272883644	0.000388776272883644	0.000123375496191858	0.000265400776691787	0.000265400776691787	0.000123375496191858	0.000123375496191858	0.000388776272883644	0.0504261475714394	0.0505839534386616
"R32"	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000388776272883644	0.000123375496191858	0.000123375496191858	0.000388776272883644	0.000123375496191858	0.000388776272883644	0.000265400776691787	0.000123375496191858	0.000388776272883644	0.000123375496191858	0.000123375496191858	0.000265400776691787	0.000265400776691787	0.000265400776691787	0.000388776272883644	1.00038877627288	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000265400776691787	0.000388776272883644	0.000388776272883644	0.000123375496191858	0.000265400776691787	0.000123375496191858	0.000388776272883644	0.000388776272883644	0.000123375496191858	0.000265400776691787	0.000265400776691787	0.000123375496191858	0.000123375496191858	0.000388776272883644	0.0504261475714394	0.0505839534386616
"R33"	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246750992383715	0.000246033692987251	0.000246033692987251	0.000246750992383715	0.000246033692987251	0.000246750992383715	7.17299396464288e-07	0.000246033692987251	0.000246750992383715	0.000246033692987251	0.000246033692987251	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	0.000246750992383715	0.000246750992383715	1.00024603369299	0.000246033692987251	0.000246033692987251	7.17299396464288e-07	0.000246750992383715	0.000246750992383715	0.000246033692987251	7.17299396464288e-07	0.000246033692987251	0.000246750992383715	0.000246750992383715	0.000246033692987251	7.17299396464288e-07	7.17299396464288e-07	0.000246033692987251	0.000246033692987251	0.000246750992383715	0.000136286885328215	0.100873814124773
"R34"	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246750992383715	0.000246033692987251	0.000246033692987251	0.000246750992383715	0.000246033692987251	0.000246750992383715	7.17299396464288e-07	0.000246033692987251	0.000246750992383715	0.000246033692987251	0.000246033692987251	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	0.000246750992383715	0.000246750992383715	0.000246033692987251	1.00024603369299	0.000246033692987251	7.17299396464288e-07	0.000246750992383715	0.000246750992383715	0.000246033692987251	7.17299396464288e-07	0.000246033692987251	0.000246750992383715	0.000246750992383715	0.000246033692987251	7.17299396464288e-07	7.17299396464288e-07	0.000246033692987251	0.000246033692987251	0.000246750992383715	0.000136286885328215	0.100873814124773
"R35"	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246750992383715	0.000246033692987251	0.000246033692987251	0.000246750992383715	0.000246033692987251	0.000246750992383715	7.17299396464288e-07	0.000246033692987251	0.000246750992383715	0.000246033692987251	0.000246033692987251	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	0.000246750992383715	0.000246750992383715	0.000246033692987251	0.000246033692987251	1.00024603369299	7.17299396464288e-07	0.000246750992383715	0.000246750992383715	0.000246033692987251	7.17299396464288e-07	0.000246033692987251	0.000246750992383715	0.000246750992383715	0.000246033692987251	7.17299396464288e-07	7.17299396464288e-07	0.000246033692987251	0.000246033692987251	0.000246750992383715	0.000136286885328215	0.100873814124773
"R36"	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	0.000530801553383573	7.17299396464288e-07	7.17299396464288e-07	0.000530801553383573	7.17299396464288e-07	0.000530801553383573	0.000530084253987109	7.17299396464288e-07	0.000530801553383573	7.17299396464288e-07	7.17299396464288e-07	0.000530084253987109	0.000530084253987109	0.000530084253987109	0.000530801553383573	0.000530801553383573	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	1.00053008425399	0.000530801553383573	0.000530801553383573	7.17299396464288e-07	0.000530084253987109	7.17299396464288e-07	0.000530801553383573	0.000530801553383573	7.17299396464288e-07	0.000530084253987109	0.000530084253987109	7.17299396464288e-07	7.17299396464288e-07	0.000530801553383573	0.100716008257551	0.000294092752550358
"R37"	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000388776272883644	0.000123375496191858	0.000123375496191858	0.000388776272883644	0.000123375496191858	0.000388776272883644	0.000265400776691787	0.000123375496191858	0.000388776272883644	0.000123375496191858	0.000123375496191858	0.000265400776691787	0.000265400776691787	0.000265400776691787	0.000388776272883644	0.000388776272883644	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000265400776691787	1.00038877627288	0.000388776272883644	0.000123375496191858	0.000265400776691787	0.000123375496191858	0.000388776272883644	0.000388776272883644	0.000123375496191858	0.000265400776691787	0.000265400776691787	0.000123375496191858	0.000123375496191858	0.000388776272883644	0.0504261475714394	0.0505839534386616
"R38"	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000388776272883644	0.000123375496191858	0.000123375496191858	0.000388776272883644	0.000123375496191858	0.000388776272883644	0.000265400776691787	0.000123375496191858	0.000388776272883644	0.000123375496191858	0.000123375496191858	0.000265400776691787	0.000265400776691787	0.000265400776691787	0.000388776272883644	0.000388776272883644	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000265400776691787	0.000388776272883644	1.00038877627288	0.000123375496191858	0.000265400776691787	0.000123375496191858	0.000388776272883644	0.000388776272883644	0.000123375496191858	0.000265400776691787	0.000265400776691787	0.000123375496191858	0.000123375496191858	0.000388776272883644	0.0504261475714394	0.0505839534386616
"R39"	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246750992383715	0.000246033692987251	0.000246033692987251	0.000246750992383715	0.000246033692987251	0.000246750992383715	7.17299396464288e-07	0.000246033692987251	0.000246750992383715	0.000246033692987251	0.000246033692987251	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	0.000246750992383715	0.000246750992383715	0.000246033692987251	0.000246033692987251	0.000246033692987251	7.17299396464288e-07	0.000246750992383715	0.000246750992383715	1.00024603369299	7.17299396464288e-07	0.000246033692987251	0.000246750992383715	0.000246750992383715	0.000246033692987251	7.17299396464288e-07	7.17299396464288e-07	0.000246033692987251	0.000246033692987251	0.000246750992383715	0.000136286885328215	0.100873814124773
"R40"	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	0.000530801553383573	7.17299396464288e-07	7.17299396464288e-07	0.000530801553383573	7.17299396464288e-07	0.000530801553383573	0.000530084253987109	7.17299396464288e-07	0.000530801553383573	7.17299396464288e-07	7.17299396464288e-07	0.000530084253987109	0.000530084253987109	0.000530084253987109	0.000530801553383573	0.000530801553383573	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	0.000530084253987109	0.000530801553383573	0.000530801553383573	7.17299396464288e-07	1.00053008425399	7.17299396464288e-07	0.000530801553383573	0.000530801553383573	7.17299396464288e-07	0.000530084253987109	0.000530084253987109	7.17299396464288e-07	7.17299396464288e-07	0.000530801553383573	0.100716008257551	0.000294092752550358
"R41"	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246750992383715	0.000246033692987251	0.000246033692987251	0.000246750992383715	0.000246033692987251	0.000246750992383715	7.17299396464288e-07	0.000246033692987251	0.000246750992383715	0.000246033692987251	0.000246033692987251	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	0.000246750992383715	0.000246750992383715	0.000246033692987251	0.000246033692987251	0.000246033692987251	7.17299396464288e-07	0.000246750992383715	0.000246750992383715	0.000246033692987251	7.17299396464288e-07	1.00024603369299	0.000246750992383715	0.000246750992383715	0.000246033692987251	7.17299396464288e-07	7.17299396464288e-07	0.000246033692987251	0.000246033692987251	0.000246750992383715	0.000136286885328215	0.100873814124773
"R42"	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000388776272883644	0.000123375496191858	0.000123375496191858	0.000388776272883644	0.000123375496191858	0.000388776272883644	0.000265400776691787	0.000123375496191858	0.000388776272883644	0.000123375496191858	0.000123375496191858	0.000265400776691787	0.000265400776691787	0.000265400776691787	0.000388776272883644	0.000388776272883644	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000265400776691787	0.000388776272883644	0.000388776272883644	0.000123375496191858	0.000265400776691787	0.000123375496191858	1.00038877627288	0.000388776272883644	0.000123375496191858	0.000265400776691787	0.000265400776691787	0.000123375496191858	0.000123375496191858	0.000388776272883644	0.0504261475714394	0.0505839534386616
"R43"	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000388776272883644	0.000123375496191858	0.000123375496191858	0.000388776272883644	0.000123375496191858	0.000388776272883644	0.000265400776691787	0.000123375496191858	0.000388776272883644	0.000123375496191858	0.000123375496191858	0.000265400776691787	0.000265400776691787	0.000265400776691787	0.000388776272883644	0.000388776272883644	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000265400776691787	0.000388776272883644	0.000388776272883644	0.000123375496191858	0.000265400776691787	0.000123375496191858	0.000388776272883644	1.00038877627288	0.000123375496191858	0.000265400776691787	0.000265400776691787	0.000123375496191858	0.000123375496191858	0.000388776272883644	0.0504261475714394	0.0505839534386616
"R44"	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246750992383715	0.000246033692987251	0.000246033692987251	0.000246750992383715	0.000246033692987251	0.000246750992383715	7.17299396464288e-07	0.000246033692987251	0.000246750992383715	0.000246033692987251	0.000246033692987251	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	0.000246750992383715	0.000246750992383715	0.000246033692987251	0.000246033692987251	0.000246033692987251	7.17299396464288e-07	0.000246750992383715	0.000246750992383715	0.000246033692987251	7.17299396464288e-07	0.000246033692987251	0.000246750992383715	0.000246750992383715	1.00024603369299	7.17299396464288e-07	7.17299396464288e-07	0.000246033692987251	0.000246033692987251	0.000246750992383715	0.000136286885328215	0.100873814124773
"R45"	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	0.000530801553383573	7.17299396464288e-07	7.17299396464288e-07	0.000530801553383573	7.17299396464288e-07	0.000530801553383573	0.000530084253987109	7.17299396464288e-07	0.000530801553383573	7.17299396464288e-07	7.17299396464288e-07	0.000530084253987109	0.000530084253987109	0.000530084253987109	0.000530801553383573	0.000530801553383573	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	0.000530084253987109	0.000530801553383573	0.000530801553383573	7.17299396464288e-07	0.000530084253987109	7.17299396464288e-07	0.000530801553383573	0.000530801553383573	7.17299396464288e-07	1.00053008425399	0.000530084253987109	7.17299396464288e-07	7.17299396464288e-07	0.000530801553383573	0.100716008257551	0.000294092752550358
"R46"	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	0.000530801553383573	7.17299396464288e-07	7.17299396464288e-07	0.000530801553383573	7.17299396464288e-07	0.000530801553383573	0.000530084253987109	7.17299396464288e-07	0.000530801553383573	7.17299396464288e-07	7.17299396464288e-07	0.000530084253987109	0.000530084253987109	0.000530084253987109	0.000530801553383573	0.000530801553383573	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	0.000530084253987109	0.000530801553383573	0.000530801553383573	7.17299396464288e-07	0.000530084253987109	7.17299396464288e-07	0.000530801553383573	0.000530801553383573	7.17299396464288e-07	0.000530084253987109	1.00053008425399	7.17299396464288e-07	7.17299396464288e-07	0.000530801553383573	0.100716008257551	0.000294092752550358
"R47"	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246750992383715	0.000246033692987251	0.000246033692987251	0.000246750992383715	0.000246033692987251	0.000246750992383715	7.17299396464288e-07	0.000246033692987251	0.000246750992383715	0.000246033692987251	0.000246033692987251	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	0.000246750992383715	0.000246750992383715	0.000246033692987251	0.000246033692987251	0.000246033692987251	7.17299396464288e-07	0.000246750992383715	0.000246750992383715	0.000246033692987251	7.17299396464288e-07	0.000246033692987251	0.000246750992383715	0.000246750992383715	0.000246033692987251	7.17299396464288e-07	7.17299396464288e-07	1.00024603369299	0.000246033692987251	0.000246750992383715	0.000136286885328215	0.100873814124773
"R48"	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246033692987251	0.000246750992383715	0.000246033692987251	0.000246033692987251	0.000246750992383715	0.000246033692987251	0.000246750992383715	7.17299396464288e-07	0.000246033692987251	0.000246750992383715	0.000246033692987251	0.000246033692987251	7.17299396464288e-07	7.17299396464288e-07	7.17299396464288e-07	0.000246750992383715	0.000246750992383715	0.000246033692987251	0.000246033692987251	0.000246033692987251	7.17299396464288e-07	0.000246750992383715	0.000246750992383715	0.000246033692987251	7.17299396464288e-07	0.000246033692987251	0.000246750992383715	0.000246750992383715	0.000246033692987251	7.17299396464288e-07	7.17299396464288e-07	0.000246033692987251	1.00024603369299	0.000246750992383715	0.000136286885328215	0.100873814124773
"R49"	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000388776272883644	0.000123375496191858	0.000123375496191858	0.000388776272883644	0.000123375496191858	0.000388776272883644	0.000265400776691787	0.000123375496191858	0.000388776272883644	0.000123375496191858	0.000123375496191858	0.000265400776691787	0.000265400776691787	0.000265400776691787	0.000388776272883644	0.000388776272883644	0.000123375496191858	0.000123375496191858	0.000123375496191858	0.000265400776691787	0.000388776272883644	0.000388776272883644	0.000123375496191858	0.000265400776691787	0.000123375496191858	0.000388776272883644	0.000388776272883644	0.000123375496191858	0.000265400776691787	0.000265400776691787	0.000123375496191858	0.000123375496191858	1.00038877627288	0.0504261475714394	0.0505839534386616
"C1"	7.17299396464288e-06	7.17299396464288e-06	7.17299396464288e-06	7.17299396464288e-06	7.17299396464288e-06	7.17299396464288e-06	7.17299396464288e-06	7.17299396464288e-06	7.17299396464288e-06	7.17299396464288e-06	7.17299396464288e-06	7.17299396464288e-06	7.17299396464288e-06	7.17299396464288e-06	7.17299396464288e-06	7.17299396464288e-06	0.00530801553383573	7.17299396464288e-06	7.17299396464288e-06	0.00530801553383573	7.17299396464288e-06	0.00530801553383573	0.00530084253987109	7.17299396464288e-06	0.00530801553383573	7.17299396464288e-06	7.17299396464288e-06	0.00530084253987109	0.00530084253987109	0.00530084253987109	0.00530801553383573	0.00530801553383573	7.17299396464288e-06	7.17299396464288e-06	7.17299396464288e-06	0.00530084253987109	0.00530801553383573	0.00530801553383573	7.17299396464288e-06	0.00530084253987109	7.17299396464288e-06	0.00530801553383573	0.00530801553383573	7.17299396464288e-06	0.00530084253987109	0.00530084253987109	7.17299396464288e-06	7.17299396464288e-06	0.00530801553383573	1.00716008257551	0.00294092752550358
"C2"	0.00246033692987251	0.00246033692987251	0.00246033692987251	0.00246033692987251	0.00246033692987251	0.00246033692987251	0.00246033692987251	0.00246033692987251	0.00246033692987251	0.00246033692987251	0.00246033692987251	0.00246033692987251	0.00246033692987251	0.00246033692987251	0.00246033692987251	0.00246033692987251	0.00246750992383715	0.00246033692987251	0.00246033692987251	0.00246750992383715	0.00246033692987251	0.00246750992383715	7.17299396464288e-06	0.00246033692987251	0.00246750992383715	0.00246033692987251	0.00246033692987251	7.17299396464288e-06	7.17299396464288e-06	7.17299396464288e-06	0.00246750992383715	0.00246750992383715	0.00246033692987251	0.00246033692987251	0.00246033692987251	7.17299396464288e-06	0.00246750992383715	0.00246750992383715	0.00246033692987251	7.17299396464288e-06	0.00246033692987251	0.00246750992383715	0.00246750992383715	0.00246033692987251	7.17299396464288e-06	7.17299396464288e-06	0.00246033692987251	0.00246033692987251	0.00246750992383715	0.00136286885328215	1.00873814124773
