"Abies_alba"	"Abies_concolor"	"Abies_grandis"	"Abies_koreana"	"Acer_platanoides"	"Acer_pseudoplatanus"	"Achillea_millefolium"	"Artemisia_vulgaris"	"Asparagus_offinalis"	"Avena_sativa"	"Beta_vulgaris"	"Betula_sp."	"Brassica_napus"	"Carduus_sp."	"Carpinus_betulus"	"Centaurea_sp."	"Chenopodium_sp."	"Cirsium_arvense"	"Cirsium_palustre"	"Cirsium_sp."	"Corylus_avellana"	"Crataegus_ocyacantha"	"Crepis_biennis"	"Crepis_sp."	"Cytisus_scoparius"	"Dactylis_glomerata"	"Daucus_sp."	"Epilobium"	"Euonymus_europaea"	"Euphorbia_sp."	"Fagus_sylvatica"	"Filipendula_ulmaria"	"Fraxinus_excelsior"	"Galeopsis_sp."	"Galium_sp."	"Gramineae_sp."	"Hedera_helix"	"Heracleum_sphondylium"	"Hieracium_murorum"	"Holcus_lanatus"	"Hordeum_vulgare"	"Humulus_lupulus"	"Impatiens_glandulifera"	"Impatiens_noli-tangere"	"Impatiens_parviflora"	"Juglans_regia"	"Larix_decidua"	"Lathyrus_sp."	"Lolium_sp."	"Lupinus_polyphyllus"	"Malus_domestica"	"Malva_sp."	"Matricaria_perforata"	"Medicago_sativa"	"Melilotus_albus"	"Mycelis_muralis"	"Papaver_somniferum"	"Phalaris_arundinacea"	"Phragmites_communis"	"Picea_albis"	"Pinus_cembra"	"Pinus_sylvestris"	"Pisum_sativum"	"Prunus_avium"	"Prunus_domestica"	"Prunus_padus"	"Populus_tremula"	"Pseudotsuga_menziesii"	"Quercus_rubra"	"Quercus_sp."	"Ribes_rubrum"	"Rosa_sp."	"Ranunculus_sp."	"Rubus_caesius"	"Rubus_idaeus"	"Rumex_sp."	"Salix_caprea"	"Salix_sp."	"Sambucus_nigra"	"Secale_cereale"	"Senecio_nemorensis"	"Silene_alba"	"Sinapis_arvensis"	"Solanum_tuberosum"	"Sonchus_oleraceus"	"Sorbus_aucuparia"	"Spiraea_vachouttei"	"Tanacetum_vulgare"	"Taraxacum_officinale"	"Thlaspi_arvense"	"Tilia_sp."	"Trifolium_pratense"	"Triticum_aestivum"	"Ulmus_sp."	"Umbelliferae_sp."	"Urtica_dioica"	"Viburnum_opulus"	"Vicia_cracca"	"Vicia_faba"	"Vicia_sp."	"Zea_mays"	"Mindarus_abietinus"	"Prociphilus_fraxini"	"Cinara_curvipes"	"Periphyllus_sp."	"Drepanosiphum_platanoides"	"Periphyllus_testudinaceus"	"Macrosiphoniella_millefolli"	"Macrosiphoniella_oblonga"	"Brachycorynella_asparagi"	"Metopolophium_dirhodum"	"Rhopalosiphum_padi"	"Sitobion_avenae"	"Aphis_fabae"	"Betulaphis_brevipilosa"	"Euceraphis_punctipennis"	"Kallistaphis_sp."	"Symydibius_oblongus"	"Brevicoryne_brassicae"	"Brachycaudus_sp."	"Uroleucon_sp."	"Myzocallis_capini"	"Hayhurstia_atriplicis"	"Capitophorus_sp."	"Corylobium_avellanae"	"Myzocallis_coryli"	"Ovatus_crataegarius"	"Acyrthosiphon_pisum"	"Aphis_sp."	"Macrosiphum_sp."	"Phyllaphis_fagi"	"Macrosiphum_cholodkowskyi"	"Prociphilus_sp."	"Cryptomyzus_galeopsidis"	"Aphis_hederae"	"Cavariella_pastinacae"	"Nasonovia_nigra"	"Nasonovia_sp."	"Diuraphis_noxia"	"Phorodon_humuli"	"Impatientinum_asiaticum"	"Impatientinum_balsamines"	"Chromaphis_juglandis"	"Adelges_laricis"	"Adelges_viridis"	"Cinara_sp."	"Megoura_viciae"	"Macrosiphum_albifrons"	"Aphis_pomi"	"Eriosoma_lanigerum"	"Rhopalosiphum_insertum"	"Aphis_umbrella"	"Uroleucon_murale"	"Uroleucon_obscurum"	"Hyalopteroides_humilis"	"Rhopalomyzus_lonicerae"	"Hyalopterus_pruni"	"Pineus_cembrae"	"Eulachnus_agilis"	"Schizolachnus_pinetis"	"Myzus_cerasi"	"Chaitophorus_sp."	"Gilletteella_cooleyi"	"Myzocallis_walshii"	"Stomaphis_quercus"	"Thelaxes_dryophila"	"Lachnus_roboris"	"Tuberculatus_annulatus"	"Tuberculatus_sp."	"Aphis_grossulariae"	"Macrosiphum_rosae"	"Macrosiphum_funestum"	"Aphis_idaei"	"Aphis_farinosa"	"Pterocomma_sp."	"Cavariella_sp."	"Aphis_sambuci"	"Aphis_jacobaeae"	"Brachycaudus_lychnidis"	"Myzus_persicae"	"Hyperomyzus_lactucae"	"Dysaphis_sorbi"	"Aphis_spiraephaga"	"Macrosiphoniella_tanacetaria"	"Metopeurum_fuscoviride"	"Lipaphis_erysimi"	"Eucallipterus_tiliae"	"Schizaphis_graminum"	"Schizoneura_sp."	"Microlophium_carnosum"	"Aphis_viburni"	"Aphis_craccae"	"Aphis_craccivora"
"Euonymus_europaea"	0	0	0	0	0	0	0	0	0	0	0.000719603622797442	0	0	0.000722918454787085	0	3.03430337206987e-07	0.000723219721404464	0.000723219721404464	3.03430337206987e-07	0.000719603622797442	0	0	3.03430337206987e-07	3.03430337206987e-07	4.53439306853437e-07	0	0.000719603622797442	0	1.0007196036228	0	0	0	0	0	0.000719603622797442	0	0	0	3.05466782423142e-07	0	0	0	0.000721416226381314	0.000723219721404464	1.81260358387265e-06	0	0	4.55717896335113e-07	0	4.55717896335113e-07	0	0	0.000722615024449878	4.53439306853437e-07	4.53439306853437e-07	0	0.000719603622797442	0	0	0	0	0	4.53439306853437e-07	0	0	0	0	0	0	0	0	0	0	0	0	0.000719603622797442	0	0	0	0	0	0	0	0	3.04955112770842e-07	0	0	0	3.03430337206987e-07	0	0	4.53439306853437e-07	0	0	0	0	0	0	0.000720057062104295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.100744507191642	0	0	0	0	0	6.02280330487301e-05	2.4274426976559e-05	0	3.61609860702232e-05	3.61609860702232e-05	0	0	0	3.6275144548275e-05	0	0	0	0	0	0	0	0	1.01822260807714e-08	1.01822260807714e-08	0	0	3.6252071677453e-05	3.61609860702232e-05	0	0	0	0	2.27858948167556e-08	2.27858948167556e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52477556385421e-08	0	0	0	0	0	0	0	0	0	0	0	0
"Euphorbia_sp."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Fagus_sylvatica"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Filipendula_ulmaria"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Fraxinus_excelsior"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Galeopsis_sp."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Galium_sp."	0	0	0	0	0	0	0	0	0	0	0.000719603622797442	0	0	0.000722918454787085	0	3.03430337206987e-07	0.000723219721404464	0.000723219721404464	3.03430337206987e-07	0.000719603622797442	0	0	3.03430337206987e-07	3.03430337206987e-07	4.53439306853437e-07	0	0.000719603622797442	0	0.000719603622797442	0	0	0	0	0	1.0007196036228	0	0	0	3.05466782423142e-07	0	0	0	0.000721416226381314	0.000723219721404464	1.81260358387265e-06	0	0	4.55717896335113e-07	0	4.55717896335113e-07	0	0	0.000722615024449878	4.53439306853437e-07	4.53439306853437e-07	0	0.000719603622797442	0	0	0	0	0	4.53439306853437e-07	0	0	0	0	0	0	0	0	0	0	0	0	0.000719603622797442	0	0	0	0	0	0	0	0	3.04955112770842e-07	0	0	0	3.03430337206987e-07	0	0	4.53439306853437e-07	0	0	0	0	0	0	0.000720057062104295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.100744507191642	0	0	0	0	0	6.02280330487301e-05	2.4274426976559e-05	0	3.61609860702232e-05	3.61609860702232e-05	0	0	0	3.6275144548275e-05	0	0	0	0	0	0	0	0	1.01822260807714e-08	1.01822260807714e-08	0	0	3.6252071677453e-05	3.61609860702232e-05	0	0	0	0	2.27858948167556e-08	2.27858948167556e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52477556385421e-08	0	0	0	0	0	0	0	0	0	0	0	0
"Gramineae_sp."	0	0	0	0	0	0	0	0	0	0.00126606048486075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012597195789148	0	0	0	0	0	0	0	0	0	1.00125971957891	0	0	0	0.0012597195789148	0.00126604982805508	0	0	0	0	0	0	0	0.0012597195789148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12070432975001e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012597195789148	0	0	0	0	0	0	0	0	0	0	0	0	0.00126606048486075	0	0	0	0	0	0	0	2.12070432975001e-06	0	0	0	0	0	0	0	0	0	4.22020161620252e-05	8.48281731900003e-05	0.100777566313184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.33024914027539e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.22020161620252e-05	0	0	0	0	0
"Hedera_helix"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Heracleum_sphondylium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Hieracium_murorum"	0	0	0	0	0	0	0	0	0	0	1.01822260807714e-07	0	0	0.000423534172151215	0	0.000422724435261264	1.02333930460014e-07	1.02333930460014e-07	0.000422724435261264	1.01822260807714e-07	0	0	0.000422724435261264	0.000422724435261264	6.41606210699914e-11	0	1.01822260807714e-07	0	1.01822260807714e-07	0	0	0	0	0	1.01822260807714e-07	0	0	0	1.00713697090798	0	0	0	1.02078740054081e-07	1.02333930460014e-07	2.56479246367038e-10	0	0	6.44830362512476e-11	0	6.44830362512476e-11	0	0	8.09736889951284e-07	6.41606210699914e-11	6.41606210699914e-11	0	1.01822260807714e-07	0	0	0	0	0	6.41606210699914e-11	0	0	0	0	0	0	0	0	0	0	0	0	1.01822260807714e-07	0	0	0	0	0	0	0	0	0.000424848678654537	0	0	0	0.000422724435261264	0	0	6.41606210699914e-11	0	0	0	0	0	0	1.01886421428784e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.42551165130799e-05	0	0	0	0	0	1.41582925828714e-05	0.0338179548209011	0	5.1166965230007e-09	5.1166965230007e-09	0	0	0	5.13284968559931e-09	0	0	0	0	0	0	0	0	0.0335712323635994	0.0335712323635994	0	0	5.12958492734075e-09	5.1166965230007e-09	0	0	0	0	3.22415181256238e-12	3.22415181256238e-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12424339327268e-05	0	0	0	0	0	0	0	0	0	0	0	0
"Holcus_lanatus"	0	0	0	0	0	0	0	0	0	0.00126606048486075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012597195789148	0	0	0	0	0	0	0	0	0	0.0012597195789148	0	0	0	1.00125971957891	0.00126604982805508	0	0	0	0	0	0	0	0.0012597195789148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12070432975001e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012597195789148	0	0	0	0	0	0	0	0	0	0	0	0	0.00126606048486075	0	0	0	0	0	0	0	2.12070432975001e-06	0	0	0	0	0	0	0	0	0	4.22020161620252e-05	8.48281731900003e-05	0.100777566313184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.33024914027539e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.22020161620252e-05	0	0	0	0	0
"Hordeum_vulgare"	0	0	0	0	0	0	0	0	0	0.000636211298925002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000633024914027539	0	0	0	0	0	0	0	0	0	0.000633024914027539	0	0	0	0.000633024914027539	1.00566133157189	0	0	0	0	0	0	0	0.000633024914027539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06568056771357e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000633024914027539	0	0	0	0	0	0	0	0	0	0	0	0	0.000636211298925002	0	0	0	0	0	0	0	1.06568056771357e-06	0	0	0	0	0	0	0	0	0	2.12070432975001e-05	4.26272227085429e-05	0.0506419931222031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0502830665785943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12070432975001e-05	0	0	0	0	0
"Humulus_lupulus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Impatiens_glandulifera"	0	0	0	0	0	0	0	0	0	0	0.000360708113190657	0	0	0.000362369704036851	0	1.5209732268058e-07	0.00036252071677453	0.00036252071677453	1.5209732268058e-07	0.000360708113190657	0	0	1.5209732268058e-07	1.5209732268058e-07	2.27290735677164e-07	0	0.000360708113190657	0	0.000360708113190657	0	0	0	0	0	0.000360708113190657	0	0	0	1.53118110081121e-07	0	0	0	1.00288050838552	0.00036252071677453	0.00251980027232542	0	0	2.28432900178054e-07	0	2.28432900178054e-07	0	0	0.000362217606714171	2.27290735677164e-07	2.27290735677164e-07	0	0.000360708113190657	0	0	0	0	0	2.27290735677164e-07	0	0	0	0	0	0	0	0	0	0	0	0	0.000360708113190657	0	0	0	0	0	0	0	0	1.52861630834754e-07	0	0	0	1.5209732268058e-07	0	0	2.27290735677164e-07	0	0	0	0	0	0	0.000360935403926334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.050499135846692	0	0	0	0	0	3.01898704702702e-05	1.21677858144464e-05	0	1.81260358387265e-05	1.81260358387265e-05	0	0	0	1.81832588541731e-05	0	0	0	0	0	0	0	0	5.10393700270405e-09	5.10393700270404e-09	0	0	0.0503960054465084	1.81260358387265e-05	0	0	0	0	1.14216450089027e-08	1.14216450089027e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.64308154173771e-09	0	0	0	0	0	0	0	0	0	0	0	0
"Impatiens_noli-tangere"	0	0	0	0	0	0	0	0	0	0	0.000361609860702232	0	0	0.000363275605420646	0	1.52477556385421e-07	0.000363426995680635	0.000363426995680635	1.52477556385421e-07	0.000361609860702232	0	0	1.52477556385421e-07	1.52477556385421e-07	2.27858948167556e-07	0	0.000361609860702232	0	0.000361609860702232	0	0	0	0	0	0.000361609860702232	0	0	0	1.53500895690021e-07	0	0	0	0.00036252071677453	1.00538855262382	9.10856072297814e-07	0	0	2.29003968007594e-07	0	2.29003968007594e-07	0	0	0.00036312312786426	2.27858948167556e-07	2.27858948167556e-07	0	0.000361609860702232	0	0	0	0	0	2.27858948167556e-07	0	0	0	0	0	0	0	0	0	0	0	0	0.000361609860702232	0	0	0	0	0	0	0	0	1.53243775261729e-07	0	0	0	1.52477556385421e-07	0	0	2.27858948167556e-07	0	0	0	0	0	0	0.0003618377196504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0506253804983125	0	0	0	0	0	3.02653432405679e-05	1.21982045108337e-05	0	1.81713497840318e-05	1.81713497840318e-05	0	0	0	1.82287158534045e-05	0	0	0	0	0	0	0	0	5.1166965230007e-09	5.1166965230007e-09	0	0	1.82171214459563e-05	0.0502694276311911	0	0	0	0	1.14501984003797e-08	1.14501984003797e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.66218876308647e-09	0	0	0	0	0	0	0	0	0	0	0	0
"Impatiens_parviflora"	0	0	0	0	0	0	0	0	0	0	1.81260358387265e-06	0	0	1.82095328661734e-06	0	7.64308154173772e-10	1.82171214459563e-06	1.82171214459563e-06	7.64308154173772e-10	1.81260358387265e-06	0	0	7.64308154173772e-10	7.64308154173772e-10	1.14216450089027e-09	0	1.81260358387265e-06	0	1.81260358387265e-06	0	0	0	0	0	1.81260358387265e-06	0	0	0	7.69437739101112e-10	0	0	0	0.00503960054465084	1.82171214459563e-06	1.00503778794107	0	0	1.14790402099525e-09	0	1.14790402099525e-09	0	0	1.82018897846317e-06	1.14216450089027e-09	1.14216450089027e-09	0	1.81260358387265e-06	0	0	0	0	0	1.14216450089027e-09	0	0	0	0	0	0	0	0	0	0	0	0	1.81260358387265e-06	0	0	0	0	0	0	0	0	7.68148898667107e-10	0	0	0	7.64308154173772e-10	0	0	1.14216450089027e-09	0	0	0	0	0	0	1.81374574837354e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000253764501742171	0	0	0	0	0	1.51707891810403e-07	6.11446523339018e-08	0	9.10856072297814e-08	9.10856072297814e-08	0	0	0	9.13731600712216e-08	0	0	0	0	0	0	0	0	2.56479246367037e-11	2.56479246367037e-11	0	0	0.100755758821339	9.10856072297814e-08	0	0	0	0	5.73952010497623e-11	5.73952010497623e-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.84074449333554e-11	0	0	0	0	0	0	0	0	0	0	0	0
"Juglans_regia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Larix_decidua"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00448557159967	0	0	0	0	0	0	0	0	0	0	0	0	0.00448557159966556	0	0.00112986690167898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0336323714399777	0.0336323714399777	0.0336700336700337	0	0	0	0	0	0	0	0	0	0	0	0	3.76622300559661e-05	3.76622300559661e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lathyrus_sp."	0	0	0	0	0	0	0	0	0	0	2.27858948167556e-07	0	0	2.28908573414823e-07	0	9.6079724014359e-11	2.29003968007594e-07	2.29003968007594e-07	9.6079724014359e-11	2.27858948167556e-07	0	0	9.6079724014359e-11	9.6079724014359e-11	0.000633290307633143	0	2.27858948167556e-07	0	2.27858948167556e-07	0	0	0	0	0	2.27858948167556e-07	0	0	0	9.67245543768715e-11	0	0	0	2.28432900178054e-07	2.29003968007594e-07	5.73952010497624e-10	0	0	1.00566159829913	0	0.000636472670988084	0	0	2.28812493690808e-07	0.000633290307633143	0.000633290307633143	0	2.27858948167556e-07	0	0	0	0	0	0.000633290307633143	0	0	0	0	0	0	0	0	0	0	0	0	2.27858948167556e-07	0	0	0	0	0	0	0	0	9.65625366978483e-11	0	0	0	9.6079724014359e-11	0	0	0.000633290307633143	0	0	0	0	0	0	0.000633518166581311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.19002527434579e-05	0	0	0	0	0	1.90709104650345e-08	7.68637792114872e-09	0	1.14501984003797e-08	1.14501984003797e-08	0	0	0	0.0506632246106515	0	0	0	0	0	0	0	0	3.22415181256238e-12	3.22415181256238e-12	0	0	1.14790402099525e-08	1.14501984003797e-08	0	0	0	0	0.0502830799149564	3.18236335494042e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.82812683489241e-12	0	0	0	0	0	0	0	0	0	0	0	0
"Lolium_sp."	0	0	0	0	0	0	0	0	0	0.00126606048486075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012597195789148	0	0	0	0	0	0	0	0	0	0.0012597195789148	0	0	0	0.0012597195789148	0.00126604982805508	0	0	0	0	0	0	0	1.00125971957891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12070432975001e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012597195789148	0	0	0	0	0	0	0	0	0	0	0	0	0.00126606048486075	0	0	0	0	0	0	0	2.12070432975001e-06	0	0	0	0	0	0	0	0	0	4.22020161620252e-05	8.48281731900003e-05	0.100777566313184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.33024914027539e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.22020161620252e-05	0	0	0	0	0
