"Nephrosperma_vanhoutteanum"	"Gastonia_crassa"	"Erythroxylum_sechellarum"	"Paragenipa_wrightii"	"Chrysobalanus_icaco"	"Canthium_bibracteatum"	"Nepenthes_pervillei"	"Dillenia_ferruginea"	"Memecylon_eleagni"	"Apis_mellifera"	"Lasioglossum_mahense"	"Lygistorrhina_sp1_M_PL_131"	"Hemipyrellia_germana"	"Unidentified_sp2_M_PL_131"	"Eristalinus_vicarians"	"Hemipyrellia_sp1_M_PL_131"	"Neophyllomyza_approximatonervis"	"Phelsuma_sp1_M_PL_131"	"Eagris_sabadius"	"Melanostoma_annulipes"	"Polistes_olivaceus"	"Rhynchium_brunneum"	"Unidentified_sp1_M_PL_131"
"Lasioglossum_mahense"	0.0201472523377439	8.01122634231918e-05	0.0201723031634496	0.020163829932463	2.96749245309612e-05	5.51372481393753e-05	0.000113953995472104	0.0201302815893324	0.0201175555555464	0.00235816733606039	1.00335700371603	0.000505410324049029	0.000673288466220524	0.00151246443677301	0.000672127664415433	3.38182487222958e-06	0.00050635171722437	0.00050635171722437	9.89164151032041e-07	1.10274496278751e-06	9.89164151032041e-07	2.27907990944207e-06	1.10274496278751e-06
"Lygistorrhina_sp1_M_PL_131"	5.39053464136154e-05	2.8634830211164e-05	0.0502088636942483	5.38546491105794e-05	2.85952524272746e-05	0.0503936489985594	0.000121407539170923	5.38863517389467e-05	6.7304348220807e-05	0.00227236939288742	0.00126352581012257	1.00226309457233	4.22436250805002e-06	0.00126101496055067	1.79515497035265e-06	0.00101030113075461	2.30212800071252e-06	2.30212800071252e-06	9.53175080909152e-07	0.00100787297997119	9.53175080909152e-07	2.42815078341846e-06	0.00100787297997119
"Hemipyrellia_germana"	6.75820966070709e-05	3.39176732960447e-05	0.000101276456636251	6.75251663423743e-05	3.38614018223559e-05	8.46225546071876e-05	0.050352564565209	0.0502013215162135	6.74295793673079e-05	0.00269085273148321	0.00168322116555131	4.22436250805002e-06	1.00268042867518	0.00101295468168845	2.25083887807914e-06	0.00100874374239632	2.82014152504493e-06	2.82014152504493e-06	1.12871339407853e-06	1.69245109214375e-06	1.12871339407853e-06	0.00100705129130418	1.69245109214375e-06
"Unidentified_sp2_M_PL_131"	6.96703856011607e-05	1.92549043753939e-05	0.0335509703076155	6.96642407584347e-05	1.91441732182614e-05	9.51191338361596e-05	0.0335931607518169	0.000103197182678855	0.0334899199302003	0.00152132363174451	0.00252077406128834	0.00084067664036711	0.000675303121125634	1.00318513346924	2.32214135861449e-06	0.000673765597713062	2.38358978587548e-06	2.38358978587548e-06	6.38139107275381e-07	1.90238267672319e-06	6.38139107275381e-07	0.000671863215036339	1.90238267672319e-06
"Eristalinus_vicarians"	0.000109650765359457	4.24379989179134e-05	0.000109646908082562	0.10044404867403	4.23044416189145e-05	4.24568619320627e-05	4.26501172454595e-05	0.000109460262337473	6.74449805774047e-05	0.00336179296064974	0.00336063832207716	3.5903099407053e-06	4.50167775615829e-06	6.96642407584347e-06	1.0033481349558	1.70213958355044e-06	4.15586909791686e-06	4.15586909791687e-06	1.41014805396382e-06	8.49137238641255e-07	1.41014805396382e-06	8.5300234490919e-07	8.49137238641255e-07
"Hemipyrellia_sp1_M_PL_131"	2.55957315707632e-05	2.54266403271518e-05	0.000109650323197463	2.55320937532567e-05	2.54475458360413e-05	0.0503779936337335	0.0503107134966597	7.58841738938953e-05	3.38573711292646e-05	0.00202223164243741	8.45456218057394e-06	0.00101030113075461	0.00100874374239632	0.00101064839656959	8.51069791775223e-07	1.00201377414261	1.48744796684081e-06	1.48744796684081e-06	8.48251527868043e-07	0.00100755987267467	8.48251527868043e-07	0.00100621426993319	0.00100755987267467
"Neophyllomyza_approximatonervis"	0.050355787947421	0.0503304703615597	6.23645289031865e-05	6.2338036468753e-05	3.70597219657436e-05	3.71507389066428e-05	3.72216594353975e-05	6.22712500901093e-05	2.54367653505123e-05	0.00294501257221109	0.00126587929306092	2.30212800071252e-06	2.82014152504493e-06	3.57538467881323e-06	2.07793454895843e-06	1.48744796684081e-06	1.00293657704407	0.00293657704407085	1.23532406552479e-06	7.43014778132857e-07	1.23532406552479e-06	7.4443318870795e-07	7.43014778132857e-07
"Phelsuma_sp1_M_PL_131"	0.050355787947421	0.0503304703615597	6.23645289031865e-05	6.2338036468753e-05	3.70597219657436e-05	3.71507389066429e-05	3.72216594353975e-05	6.22712500901093e-05	2.54367653505123e-05	0.00294501257221109	0.00126587929306092	2.30212800071252e-06	2.82014152504493e-06	3.57538467881323e-06	2.07793454895843e-06	1.48744796684081e-06	0.00293657704407085	1.00293657704407	1.23532406552479e-06	7.43014778132857e-07	1.23532406552479e-06	7.4443318870795e-07	7.43014778132857e-07
"Eagris_sabadius"	4.2410491626623e-05	4.23115752115198e-05	4.23225582323365e-05	4.23044416189145e-05	0.100713487762146	4.24143103004946e-05	4.24108424863097e-05	4.22762981529259e-05	1.62730325830742e-07	0.00336516083187319	4.94582075516021e-06	1.9063501618183e-06	2.25742678815706e-06	1.91441732182614e-06	1.41014805396382e-06	1.69650305573609e-06	2.47064813104957e-06	2.47064813104957e-06	1.00335711625874	8.48286206009892e-07	0.0033571162587382	8.48216849726194e-07	8.48286206009892e-07
"Melanostoma_annulipes"	2.55378063910001e-05	2.54275318947213e-05	0.000126366739700165	2.54741171592376e-05	2.54485861802967e-05	0.100629339572494	0.000126647694973395	2.55584485445879e-05	3.0051276395107e-07	0.00202231431512758	5.51372481393753e-06	0.00201574595994238	3.3849021842875e-06	5.70714803016958e-06	8.49137238641255e-07	0.00201511974534934	1.48602955626571e-06	1.48602955626571e-06	8.48286206009891e-07	1.00201258679145	8.48286206009891e-07	2.53295389946791e-06	0.00201258679144987
"Polistes_olivaceus"	4.2410491626623e-05	4.23115752115198e-05	4.23225582323365e-05	4.23044416189145e-05	0.100713487762146	4.24143103004946e-05	4.24108424863097e-05	4.22762981529259e-05	1.62730325830742e-07	0.00336516083187319	4.9458207551602e-06	1.9063501618183e-06	2.25742678815706e-06	1.91441732182614e-06	1.41014805396382e-06	1.69650305573609e-06	2.47064813104957e-06	2.47064813104957e-06	0.0033571162587382	8.48286206009892e-07	1.00335711625874	8.48216849726194e-07	8.48286206009891e-07
"Rhynchium_brunneum"	2.56536567505264e-05	2.54257487595822e-05	9.29339066947605e-05	2.55900703472757e-05	2.54465054917858e-05	0.000126647694973395	0.100494779298346	0.000126209899243203	6.74142294945781e-05	0.00202214896974725	1.13953995472104e-05	4.85630156683692e-06	0.00201410258260836	0.00201558964510902	8.5300234490919e-07	0.00201242853986639	1.4888663774159e-06	1.4888663774159e-06	8.48216849726194e-07	2.53295389946791e-06	8.48216849726194e-07	1.00200989558597	2.53295389946791e-06
"Unidentified_sp1_M_PL_131"	2.55378063910001e-05	2.54275318947213e-05	0.000126366739700165	2.54741171592377e-05	2.54485861802968e-05	0.100629339572494	0.000126647694973395	2.55584485445879e-05	3.0051276395107e-07	0.00202231431512758	5.51372481393753e-06	0.00201574595994238	3.3849021842875e-06	5.70714803016958e-06	8.49137238641255e-07	0.00201511974534934	1.48602955626571e-06	1.48602955626571e-06	8.48286206009892e-07	0.00201258679144987	8.48286206009892e-07	2.53295389946791e-06	1.00201258679145
