"Senecio_erucaeformis"	"Calandrinia_affinis"	"Oxalis_compacta"	"Senecio_sp1_M_PL_002"	"Astragalus_curvicaulis"	"Cerastium_arvense"	"Chaetanthera_euphrasioides"	"Senecio_bustillosianus"	"Chuquiraga_oppositifolia"	"Discaria_nana"	"Laretia_acaulis"	"Senecio_francisci"	"Anarthrophyllum_cumingii"	"Anarthrophyllum_gayanum"	"Azorella_monantha"	"Euphorbia_portulacoides"	"Loasa_caespitosa"	"Nassauvia_heterophylla"	"Tropaeolum_polyph"	"Berberis_empetrifolia"	"Nassauvia_axillaris"	"Sanicula_graveolens"	"Azorella_bolacina"	"Chaetanthera_pusilla"	"Oxalis_geminata"	"Calandrinia_sericea"	"Calceolaria_biflora"	"Cerastium_montioides"	"Mutisia_sinuata"	"Oxalis_cinerea"	"Ranunculus_peduncularis"	"Stenodraba_stenophylla"	"Werneria_pygmaea"	"Acaena_pinnatifida"	"Calandrinia_dianthoides"	"Calceolaria_arachnoides"	"Cardamine_nivalis"	"Chaetanthera_apiculata"	"Erigeron_andicola"	"Nassauvia_pungens"	"Nothoscordum_andinum"	"Tristagma_bivalve"	"Viola_philippii"	"Unidentified_sp1_M_PL_002"	"Unidentified_sp2_M_PL_002"	"Scaeva_melanostom"	"Bombus_dahlbomii"	"Unidentified_sp3_M_PL_002"	"Caenohalictus_sp1_M_PL_002"	"Hypodynerus_sp1_M_PL_002"	"Yramea_modesta"	"Auca_coctei"	"Habromyia_lipoflava"	"Andinus_venustus"	"Etcheverrius_chilensis"	"Unidentified_sp4_M_PL_002"	"Unidentified_sp5_M_PL_002"	"Unidentified_sp6_M_PL_002"	"Villa_sp1_M_PL_002"	"Villa_verdensis"	"Anthidium_funereum"	"Centris_cineraria"	"Faunula_leucoglene"	"Lyophlaeba_lugubris"	"Megachile_semirufa"	"Megachile_sp1_M_PL_002"	"Megachile_sp2_M_PL_002"	"Prosopochaeta_caliginosa"	"Prosopochaeta_sp1_M_PL_002"	"Pseudolucia_chilensis"	"Unidentified_sp7_M_PL_002"	"Unidentified_sp8_M_PL_002"	"Vibrissomyia_sp1_M_PL_002"	"Alloscirtetica_sp1_M_PL_002"	"Anthidium_sp1_M_PL_002"	"Centris_nigerrima"	"Gayella_reedi"	"Hypodynerus_sp2_M_PL_002"	"Phulia_nymphula"	"Unidentified_sp10_M_PL_002"	"Unidentified_sp9_M_PL_002"	"Villa_gayi"	"Villa_hypoxantha"	"Alloscirtetica_rufitarsis"	"Ateloglutus_sp1_M_PL_002"	"Centris_cana"	"Chilicola_sp1_M_PL_002"	"Colletes_fulvipes"	"Colletes_sp1_M_PL_002"	"Dasybasis_sp1_M_PL_002"	"Hypodynerus_sp3_M_PL_002"	"Megachile_sp3_M_PL_002"	"Megachile_sp4_M_PL_002"	"Megachile_sp5_M_PL_002"	"Spathipalpus_philippii"	"Tatochila_mercedis"	"Tatochila_sp1_M_PL_002"	"Unidentified_sp11_M_PL_002"	"Unidentified_sp12_M_PL_002"	"Unidentified_sp13_M_PL_002"	"Unidentified_sp14_M_PL_002"	"Unidentified_sp15_M_PL_002"	"Unidentified_sp16_M_PL_002"	"Villa_arenari"	"Villa_flavicura"	"Villa_semifuscata"	"Yramea_lathonoides"
"Habromyia_lipoflava"	1.46791065292205e-05	0.0201544418151575	0.0201403282337091	3.27404443817106e-05	1.10732412878606e-05	1.28963802425884e-05	2.43602357530732e-05	1.520134686516e-05	2.11062087895948e-05	0.0201301977948862	0.0200783132957897	2.50710232509228e-05	7.81566635964061e-06	3.9387385868855e-06	0.0200857964144235	2.49673773950516e-05	7.77603106170665e-06	1.35334682317559e-05	1.39562364721182e-05	1.10294882484561e-05	8.8037787532867e-06	3.60384592635781e-05	2.81600743431071e-05	2.68831470397663e-08	9.89155720640526e-06	1.42279831626366e-05	0	2.8352372456368e-06	2.1368374037708e-06	3.90851552945448e-06	8.21602532859797e-06	6.01310721301586e-06	1.47315498850067e-05	5.47947495458061e-06	5.98304167695079e-06	0	5.98304167695079e-06	1.68340924814608e-05	1.38973592241779e-08	1.75633561879453e-08	1.07415061234954e-08	8.74850820805596e-06	2.81809297822885e-06	0.00139976131328895	0.000897456251542618	0.000493152745912255	0.000169133669687629	0.00107428195664803	0.000156308855615304	6.44490367409721e-07	0.000169085578693731	1.13332663377177e-06	1.00139472801622	0.00016844470299031	1.06815704238005e-06	0.000155638086930661	9.17368039363266e-07	1.05606202518992e-06	5.55894368967117e-07	1.06108591210711e-06	5.54504633044699e-07	3.45820511809128e-07	0.000168262672820138	6.47845143695169e-07	3.67596642453209e-07	3.67596642453209e-07	0.000168270713964919	0.00050337558502566	0.000892253392678812	4.8126593613081e-07	0.000505022774443825	5.2690068563836e-07	5.14328022238456e-07	1.89507184616316e-07	4.34645350676496e-07	0	2.67045740071418e-07	0.000155190481136097	0.000322870236423146	5.68309768105214e-07	0.000155935129290493	3.72566159956617e-07	0.000155277770166435	1.56313327192812e-07	0.000335503296581436	0	1.04850760923004e-07	1.10732412878606e-07	1.10732412878606e-07	2.43602357530732e-07	1.04850760923004e-07	1.56313327192812e-07	1.55520621234133e-07	1.55520621234133e-07	8.96104901325543e-10	0.000167836068614242	8.96104901325543e-10	1.04850760923004e-07	4.99347547901031e-07	2.79124729442363e-07	0.000155034167808904	3.00655360650793e-07	0.000155034167808904	2.43602357530732e-07	2.43602357530732e-07	2.70669364635117e-07	0.000167836068614242
"Andinus_venustus"	0.0251803572562065	2.6980168522121e-05	0.0251333881959685	6.61401582636959e-05	4.00649632900155e-05	3.58383596773782e-05	8.252179046842e-06	0.0251309853126039	0.0250767799021291	1.6833973495956e-05	2.0806344323657e-05	3.66132352240912e-05	5.01713562958891e-08	9.10863492867024e-06	1.38049358313709e-05	1.04028984682277e-05	2.03826964814967e-05	1.24506876530283e-07	1.05981735019982e-05	2.28407034305898e-05	1.69923750211465e-05	1.10643380448718e-05	9.56834476663239e-06	1.05581316487469e-05	4.0308958652185e-06	5.54664670085093e-06	0	3.53983632475469e-06	3.02928490422537e-05	1.76472130627475e-08	6.61053913798229e-06	4.03341573080981e-06	9.53528945372607e-06	2.46058992806188e-08	4.01324865215576e-06	0	4.01324865215576e-06	7.01422969424761e-06	1.08213238591294e-05	4.52326274784016e-09	3.02547095143514e-06	5.52204080157031e-06	3.51923975130535e-06	0.000883526528251249	0.000601987297823364	2.21453093525569e-06	0.001061442735293	2.64442503250566e-06	0.000181810334007858	0.000181528257086108	0.000211154385078321	0.00085124074255456	0.000210555878737888	1.00105856078115	0.000419509764176879	5.24958012596295e-07	1.38695727586665e-06	0.000252447312277942	0.000432852954365175	1.05361611184099e-06	0.000431770821979261	5.83825758599478e-07	0.000210404559395878	0.000252305680087333	0.000431570197446128	0.000431570197446128	0.000210064519032741	0.000210068282489587	7.64204699422488e-07	0.000180643141551796	0.000210426890827428	1.35697882435205e-07	6.17897203479936e-07	5.8282233147356e-07	6.19617399669897e-07	0	4.01653060026073e-07	2.08543184988387e-07	0.000209652441390933	6.03764303564206e-07	4.84148208984265e-07	4.40905387242202e-07	2.90061548330889e-07	1.00342712591778e-09	2.805662249326e-07	0	0.000179859694687189	4.00649632900156e-07	4.00649632900155e-07	8.252179046842e-08	0.000179859694687189	1.00342712591778e-09	4.07653929629934e-07	4.07653929629934e-07	3.51937721624898e-07	0.000209444901633071	3.51937721624898e-07	0.000179859694687189	2.08057969364554e-07	2.11963470039963e-07	2.07539757862469e-07	2.0167078654049e-07	2.07539757862469e-07	8.252179046842e-08	8.252179046842e-08	2.49013753060565e-09	0.000209444901633071
"Etcheverrius_chilensis"	6.09848495118528e-05	1.23055229584383e-05	3.86835559882623e-05	0.0251166162927605	5.39914955757024e-06	3.9127985900631e-05	1.84539170074118e-05	5.41635675469672e-05	0.0250926095680139	1.34599282527974e-05	2.03214594752439e-05	0.0250952690569935	1.44483603322866e-08	7.67977977981445e-06	1.77576169347227e-05	1.50751876387274e-05	8.19374419668713e-06	3.58698264049938e-05	9.62172235430001e-06	5.34361515500964e-06	1.10526493598552e-05	6.93812551524032e-06	1.77084415971582e-05	0.0252157379727743	4.35313600182467e-06	7.81459867303351e-06	0	7.03446205534631e-06	2.48942633166171e-05	1.4729988950169e-08	4.36000122575553e-06	4.36020704811508e-06	9.59450763707192e-06	2.55849704883609e-06	4.3384060128745e-06	0	4.3384060128745e-06	1.82841171944975e-08	5.74712073012891e-06	4.87762651644361e-09	2.18829591338311e-08	5.25610162419742e-06	7.00354398428471e-06	0.000840976259871587	0.000650760901931175	0.000230264734395248	0.000649642507474381	0.000649114716806899	1.51166490167202e-06	1.31297754802987e-06	0.000420212639057083	0.000838686598659366	1.33519630297506e-06	0.000419509764176879	1.00190532211823	3.94094497349017e-07	0.000229717868009835	1.36800966612577e-06	0.000229884829205156	0.000419547699840406	0.000229310117132143	2.07876058378637e-07	0.000229046518214307	9.51542288341292e-07	1.03123323898718e-06	1.03123323898718e-06	6.78672297588595e-07	8.34507095703926e-07	6.74142345152142e-07	0.00022892207705227	5.48523515834926e-07	1.46328795493309e-07	9.27542131847744e-07	2.07587091171991e-07	3.56309331019743e-07	0	5.42804627823481e-08	9.49468361177095e-08	4.17020835479916e-07	0.000229050271916832	2.68111006792072e-07	5.75819029080428e-07	2.79197038985182e-07	2.88967206645732e-10	2.24332137546623e-07	0	4.35606067941806e-07	5.39914955757024e-08	5.39914955757024e-08	1.84539170074118e-07	4.35606067941806e-07	2.88967206645732e-10	1.63874883933742e-07	1.63874883933742e-07	0.000840524599092476	3.22362966568852e-07	0.000840524599092476	4.35606067941806e-07	3.01503752774549e-07	1.92434447086e-07	9.46578689110638e-08	2.18010352405754e-07	9.46578689110638e-08	1.84539170074118e-07	1.84539170074118e-07	7.17396528099877e-07	3.22362966568852e-07
"Unidentified_sp4_M_PL_002"	3.50777789553305e-05	0.0251707667105224	1.49216267882884e-05	2.59668004743316e-05	5.46068392520986e-05	1.12887709981576e-05	1.5956719081476e-05	1.36751360741344e-06	8.18282535918663e-06	1.16424222392042e-05	1.42485017272476e-05	1.27929816077586e-06	2.66622743186802e-05	0.0251369340066209	1.85231992674731e-05	9.12870171286864e-06	1.88384587796677e-08	5.30635186132159e-08	2.18767982853059e-06	4.04141907062541e-06	9.66848004187859e-06	1.88135725717727e-05	8.15938753605198e-06	9.91848567153566e-09	0.0251467745176759	3.40004415586186e-06	0	1.41641688763636e-08	1.93987320417967e-08	0.0251398636882072	9.70049263090052e-06	6.94555725497211e-06	8.1404503143962e-06	2.17042331016291e-06	6.91082946869726e-06	0	6.91082946869726e-06	1.06484033630705e-08	1.25386597126492e-08	7.00742141025493e-05	8.41218537228604e-06	1.22962084569896e-06	5.05873190169182e-09	0.000196739335311833	0.00103662442030459	0.000195338097914662	8.75254250849477e-07	1.51497773246188e-06	0.000195276421354228	0.000504731122337162	3.0352391410151e-07	4.22902695308912e-07	0.000194547608663327	5.24958012596295e-07	3.94094497349017e-07	1.00279157896419	5.91722803894729e-07	4.10172357078718e-07	5.0154638850597e-07	2.94837807181531e-07	5.00292522534704e-07	0.000503817994011312	4.73296422377903e-07	3.56422613886735e-07	8.10299092561767e-07	8.10299092561767e-07	1.68477255648609e-07	8.32161232984181e-07	0.000194185786744637	0.000503225297518878	3.19452100892114e-07	0.00210222642307648	2.73163109240154e-07	0.000503284748524939	4.41303657462052e-08	0	1.07931387889459e-06	0.000194154527875007	0.000193745629278536	2.37123092866189e-07	0.000194091621702928	2.72454900796336e-07	0.000193780849579448	5.33245486373604e-07	1.94040370653404e-07	0	2.50555563966646e-07	5.46068392520987e-07	5.46068392520987e-07	1.5956719081476e-07	2.50555563966646e-07	5.33245486373604e-07	3.76769175593354e-10	3.76769175593354e-10	3.30616189051189e-10	1.24346889902403e-07	3.30616189051189e-10	2.50555563966646e-07	1.82574034257373e-07	4.37535965706118e-08	0.000193621282388634	3.47277862748606e-07	0.000193621282388634	1.5956719081476e-07	1.5956719081476e-07	1.06127037226432e-09	1.24346889902403e-07
"Unidentified_sp5_M_PL_002"	4.71571528425748e-05	1.18224223866876e-05	3.03826053926861e-05	0.0251389196790447	2.24404789476484e-05	0.0251310223188488	5.02160307990187e-05	5.07917224736092e-05	1.73408920103869e-05	1.32107991575442e-05	1.7282118098579e-05	4.20302018946419e-05	3.84334227180267e-08	2.23945728652873e-05	1.47182336331408e-05	1.96495328979389e-05	6.0749670674409e-06	0.0251552067830057	6.83043517221026e-06	3.48501836172716e-05	0.0250798287095219	4.13907246258591e-06	1.46751165531805e-05	5.78148996669047e-06	1.56184614630177e-06	6.51709701864142e-06	0	1.26390595733304e-05	6.06346749557497e-06	1.65619542419219e-08	5.1680588254076e-06	1.55304943925613e-06	5.49980388266944e-06	2.56257732803182e-06	1.54528419205984e-06	0	1.54528419205984e-06	1.58317178672727e-08	5.7488818916445e-06	1.76888414455368e-09	1.46797174287035e-05	3.9545196906096e-06	4.22424835749219e-06	0.000632723150497535	0.000231792628808977	0.000230631959522864	0.000481657486626344	0.000734025013640881	0.000253594224334343	0.000880783045722207	0.000253454901449532	2.13744563728371e-06	1.14671004920408e-06	1.38695727586665e-06	0.000229717868009835	5.91722803894729e-07	1.00160994571003	0.000253082385661615	0.00022995527566578	0.000755617022521502	0.000229380387476615	6.7306491523659e-07	0.000480099045012622	0.000628374889553215	1.06915882023097e-06	1.06915882023097e-06	5.11296423065407e-07	6.44700491480016e-07	6.05486369288714e-07	0.000229320361709185	4.74951536018181e-07	5.30665243366103e-08	0.000252444336475145	6.7229624678223e-07	2.58108044793023e-07	0	2.25173457930844e-07	9.17103791211879e-08	3.44130088939212e-07	0.000731639769105975	1.94418522231475e-07	0.000251812383496479	5.93102018657015e-07	7.68668454360535e-10	2.20179985959069e-07	0	3.36836806018391e-07	2.24404789476484e-07	2.24404789476484e-07	5.02160307990187e-07	3.36836806018391e-07	7.68668454360535e-10	1.21499341348818e-07	1.21499341348818e-07	1.92716332223016e-07	2.53188378272384e-07	1.92716332223016e-07	3.36836806018391e-07	3.92990657958779e-07	1.36608703444205e-07	9.09417106668274e-08	7.76524719628063e-08	9.09417106668274e-08	5.02160307990187e-07	5.02160307990187e-07	0.000503104135660114	2.53188378272384e-07
"Unidentified_sp6_M_PL_002"	6.95969766833262e-05	2.73014589985637e-05	3.09256317759109e-05	5.11751049599573e-05	3.92862663385444e-05	0.0251101490106954	5.1214825069773e-05	0.0251248632922552	2.66306697140509e-05	1.19250891499531e-05	2.08894727366054e-05	2.74673570920206e-05	4.64235558218064e-08	4.31242352137052e-06	1.52721672756479e-05	0.0251063101358909	6.3700412178112e-06	1.9028576048737e-05	9.88663390072013e-06	0.025088223238503	4.54038322710877e-05	9.04513897936157e-06	1.52219588565377e-05	3.44297734763197e-08	3.39628376205288e-06	1.11432489005933e-05	0	1.26259612707705e-05	1.1373197097529e-05	1.40640970067483e-08	1.59638969409854e-05	3.39921574376496e-06	8.91208956792013e-06	5.61337899771927e-06	3.38221966504613e-06	0	3.38221966504613e-06	1.52663907680649e-08	6.32107725342065e-06	3.80978807978038e-09	4.2272590702766e-06	5.529869902874e-06	4.21779672339744e-06	0.000884779184459839	0.00050733294975692	0.000505204109794734	0.000504710091291038	0.000504789543089409	0.00088071740931575	0.000253635544216596	0.000253067803403847	0.000253216047819553	1.3200775314874e-06	0.000252447312277942	1.36800966612577e-06	4.10172357078718e-07	0.000253082385661615	1.00163168190671	0.000252843090136826	0.000252451999163494	0.000252210982411484	4.8003960492929e-07	0.000251824431931996	0.000879589309691903	0.000252138616847961	0.000252138616847961	5.82847100503217e-07	8.31999951560054e-07	7.14206054411383e-07	1.04859795935987e-06	4.57991723041948e-07	1.14293642393412e-07	0.000252244936421191	4.79111133812855e-07	3.25133502370626e-07	0	3.9379113450188e-07	2.1093969418231e-07	4.67724821198465e-07	8.45799747883443e-07	4.36139697549913e-07	0.000251613638357652	7.22159473763605e-07	9.28471116436129e-10	1.98751485832551e-07	0	4.97121262023759e-07	3.92862663385444e-07	3.92862663385444e-07	5.1214825069773e-07	4.97121262023759e-07	9.28471116436129e-10	1.27400824356224e-07	1.27400824356224e-07	1.14765911587732e-09	2.5771359813259e-07	1.14765911587732e-09	4.97121262023759e-07	0.000502126202717818	1.97732678014403e-07	2.10011223065874e-07	1.69960787188248e-07	2.10011223065874e-07	5.1214825069773e-07	5.1214825069773e-07	3.8057152097474e-07	2.5771359813259e-07
"Villa_sp1_M_PL_002"	0.0252339421293405	9.5842423616763e-06	2.84857354552308e-05	0.0251619503059689	3.62008005401674e-05	3.3710179638183e-05	6.83990043429646e-06	0.0251741887823993	3.78744978830724e-05	4.5188173077548e-06	9.81046922988696e-06	1.89437035138033e-05	4.53216579209212e-08	1.67488990336886e-05	7.24702244388067e-06	1.45315137992633e-05	8.34642308964402e-06	2.01544406738981e-05	2.60256283890996e-06	1.89388096186458e-05	1.88032909754001e-05	5.32978908654372e-06	7.22332578425925e-06	5.78569201019689e-06	2.7618383090943e-06	4.15283552705851e-06	0	2.93206296099177e-08	1.69624648805575e-05	1.56437923744731e-08	5.34368497411333e-06	2.75999448916566e-06	4.34358841325664e-06	2.55544163052169e-06	2.74619451671983e-06	0	2.74619451671983e-06	1.04580184143647e-08	0.0250792162740448	3.10513266182387e-09	3.03416717592397e-06	1.59739389653681e-06	1.5755068536408e-08	0.00025558302344589	0.000411929177507974	0.000229989746746952	0.000662950110648913	0.000230378989680209	0.000181824332017545	0.000182050030555438	9.45304112184479e-07	0.000433779424872306	6.94867961208897e-07	0.000432852954365175	0.000229884829205156	5.0154638850597e-07	0.00022995527566578	0.000252843090136826	1.00316865096179	1.12431800609948e-06	0.000660729334386531	6.97892419233865e-07	0.000229319485706711	0.000252685440338844	0.000432346339610398	0.000432346339610398	4.5636084736467e-07	5.34133676455299e-07	2.93979011917191e-07	0.000409322424543213	3.1374055243094e-07	9.31539798547161e-08	4.06966832205291e-07	6.96985986075446e-07	2.1897971857108e-07	0	3.62914438560093e-07	7.46313744020822e-08	3.11106070037254e-07	0.000229148091595013	2.06969668407257e-07	4.05500800724795e-07	1.42123945586629e-07	9.06433158418425e-10	7.53136217959132e-08	0	0.000180242443781003	3.62008005401674e-07	3.62008005401674e-07	6.83990043429647e-08	0.000180242443781003	9.06433158418424e-10	1.66928461792881e-07	1.66928461792881e-07	1.92856400339896e-07	2.3738112879359e-07	1.92856400339896e-07	0.000180242443781003	2.90630275985266e-07	5.20512567781992e-08	7.37249412436638e-08	1.37999724458283e-07	7.37249412436638e-08	6.83990043429647e-08	6.83990043429647e-08	4.03088813477961e-07	2.3738112879359e-07
"Villa_verdensis"	2.32189538057923e-05	2.70242399710298e-05	2.71825802515094e-05	8.06341918601619e-05	1.57342909116115e-05	0.0251369923503504	0.0251799692202891	2.22619433223203e-05	2.63175303888304e-05	1.58547201405679e-05	1.86583091685251e-05	0.0250814440007556	2.65328508722049e-08	4.27517648447678e-06	1.58369981939254e-05	2.07479471884021e-05	3.22179418440208e-06	0.0251414949024126	1.40989760813816e-05	1.77798913199697e-05	2.73665144771344e-05	2.886724981769e-06	1.57841755771707e-05	1.05590864053793e-05	3.25358179326517e-08	7.04359305292856e-06	0	2.80261057665154e-05	1.1561072638904e-05	7.41962439305247e-09	7.23235622423632e-06	2.52424055674364e-08	4.24142485112022e-06	2.82728439534794e-06	2.51161935395992e-08	0	2.51161935395992e-08	1.64136066144496e-08	2.8107950152487e-08	4.86792135141921e-11	4.21473760391116e-06	4.21630865758062e-06	1.12070750666914e-05	0.000674609385212899	3.76742903093988e-06	0.000254455595581315	0.000253799067238797	0.000923420058084035	0.000504506802148771	0.00025288425623467	0.000672424504001482	0.00041942921492095	1.32635739013389e-06	1.05361611184099e-06	0.000419547699840406	2.94837807181531e-07	0.000755617022521503	0.000252451999163494	1.12431800609948e-06	1.00142402358043	1.12150721108423e-06	2.43377095823094e-07	0.000252329483113419	1.35127957815081e-06	5.45812012380692e-07	5.45812012380692e-07	5.72936907411585e-07	6.09661446115555e-07	7.88864068562561e-07	9.84391307550562e-07	4.92408198433488e-07	1.46037640542576e-09	0.000504570920994721	2.42846438805651e-07	3.46415405315673e-07	0	1.57873566133559e-07	2.08409426025365e-07	4.34400271103833e-07	0.000503562936156072	2.80046893552147e-07	0.000503169615706395	0.000252007570971899	5.30657017444097e-10	2.64245335676131e-07	0	1.65849670041373e-07	1.57342909116115e-07	1.57342909116115e-07	0.000251799692202891	1.65849670041373e-07	5.30657017444097e-10	6.44358836880416e-08	6.44358836880416e-08	3.51969546845978e-07	2.26521502095911e-07	3.51969546845978e-07	1.65849670041373e-07	4.14958943768043e-07	2.81979521627632e-07	2.07878769007921e-07	1.26212027837182e-09	2.07878769007921e-07	0.000251799692202891	0.000251799692202891	0.000502829898048251	2.26521502095911e-07
"Anthidium_funereum"	0.0335611430320229	1.27470423410295e-05	3.7886028155457e-05	0.0334653939069386	4.81470647184226e-05	4.48345389187835e-05	9.0970675776143e-06	0.0334816710805911	5.03730821844864e-05	6.01002701931388e-06	1.30479240757497e-05	2.51951256733584e-05	6.02778050348252e-08	2.22760357148058e-05	9.6385398503613e-06	1.93269133530202e-05	1.11007427092266e-05	2.68054060962844e-05	3.46140857575025e-06	2.51886167927989e-05	2.50083769972821e-05	7.08861948510315e-06	9.6070232930648e-06	7.69497037356186e-06	3.67324495109542e-06	5.52327125098782e-06	0	3.89964373811905e-08	2.25600782911415e-05	2.08062438580492e-08	7.10710101557073e-06	3.67079267059032e-06	5.77697258963133e-06	3.39873736859385e-06	3.65243870723737e-06	0	3.65243870723737e-06	1.3909164491105e-08	2.20243111462177e-05	4.12982644022574e-09	4.03544234397888e-06	2.12453388239396e-06	2.09542411534226e-08	0.000339925421183034	0.000547865806085606	0.000305886363173446	0.000881723647163054	0.000306404056274678	0.000241826361583335	0.000242126540638733	1.25725446920536e-06	0.000576926635080166	9.24174388407833e-07	0.000575694429305682	0.000305746822842858	6.67056696712939e-07	0.000305840516635488	0.000336281309881979	0.000880972445848709	1.49534294811231e-06	1.00087877001473	9.28196917581039e-07	0.000304994915989925	0.000336071635650663	0.000575020631681829	0.00057502063168183	6.06959926995011e-07	7.10397789685548e-07	3.90992085849864e-07	0.000544398824642472	4.1727493473315e-07	1.23894793206772e-07	5.41265886833037e-07	9.26991361480343e-07	2.91243025699536e-07	0	4.82676203284923e-07	9.92597279547693e-08	4.13771073149548e-07	0.000304766961821368	2.75269658981652e-07	5.39316064963977e-07	1.89024847630216e-07	1.2055561006965e-09	1.00167116988565e-07	0	0.000239722450228735	4.81470647184227e-07	4.81470647184226e-07	9.0970675776143e-08	0.000239722450228735	1.2055561006965e-09	2.22014854184531e-07	2.22014854184531e-07	2.56499012452062e-07	3.15716901295475e-07	2.56499012452062e-07	0.000239722450228734	3.86538267060404e-07	6.9228171515005e-08	9.80541718540729e-08	1.83539633529516e-07	9.80541718540729e-08	9.0970675776143e-08	9.0970675776143e-08	5.36108121925688e-07	3.15716901295475e-07
"Centris_cineraria"	6.67028813250218e-05	5.75737574835873e-05	2.20970154183221e-06	2.25064005113811e-05	0.0336033841996737	2.17417196143275e-05	7.02550947636529e-06	2.47144124246899e-05	2.18561332293307e-06	2.15308914021183e-06	2.15657257628143e-06	2.15430147329054e-06	0.0336077402505318	0.0334955274134183	2.1625293662834e-06	4.5885943950051e-08	1.57568168091044e-08	4.62739484511259e-08	1.48390035237928e-08	6.98295069212847e-06	1.89789428342907e-05	4.84926554814627e-08	2.13360166709325e-06	6.97570665700124e-09	1.68557311065988e-05	2.12299130797291e-06	0	1.4165966417857e-08	3.09784727937088e-08	1.68408863786095e-05	4.83852098962235e-06	1.49193246123292e-08	2.12824478957343e-06	9.59124638875174e-09	1.48447279892676e-08	0	1.48447279892676e-08	1.81602001735114e-09	2.32630806411288e-08	4.69532448991227e-08	1.68132342267851e-05	2.11340006158416e-06	4.55328011026302e-09	0.000338144009853466	2.22670919839014e-06	8.63212174987656e-07	1.202319241931e-06	4.28550201585753e-07	0.000337657338314316	0.0010087940536071	2.73196806615781e-07	7.97474113478563e-07	5.7636751968188e-07	7.78434344799304e-07	2.77168077838183e-07	0.000671757325348417	8.97419886982121e-07	6.40052806572387e-07	9.30523225645153e-07	3.24502794430793e-07	9.2819691758104e-07	1.00167809919527	4.40435016671099e-07	8.96191462407379e-07	0.000336757435273306	0.000336757435273306	1.90260959219264e-08	5.55693721736621e-08	5.22010463895255e-07	0.000670591601061701	5.44806005205341e-08	1.40859734697368e-06	2.88380589227821e-07	0.0010059443902651	6.11916406657944e-10	0	0.00100818864700737	0.000672597680068201	4.61289237081324e-07	2.05529119981578e-07	4.44087373953093e-07	2.87672290906928e-07	5.13130152329709e-07	0.000672154805010635	3.58848190035306e-08	0	4.76449152321585e-07	0.000336033841996737	0.000336033841996737	7.02550947636529e-08	4.76449152321585e-07	0.000672154805010635	3.15136336182088e-10	3.15136336182088e-10	2.32523555233375e-10	1.84141795152684e-08	2.32523555233375e-10	4.76449152321584e-07	9.1771887900102e-10	2.96780070475856e-10	4.42875057566056e-07	7.45966230616461e-10	4.42875057566056e-07	7.0255094763653e-08	7.02550947636529e-08	9.25478969022518e-10	1.84141795152684e-08
"Faunula_leucoglene"	5.92037188474859e-05	3.18006165870933e-05	0.0334979232598164	0.033451594004556	1.23297894876379e-05	0.0334568915302106	4.65380549025752e-05	4.66632242453351e-05	3.00321648516746e-05	2.06361297901998e-05	2.60227769394452e-05	3.19930402632151e-05	3.32767287181491e-08	1.58235793610179e-05	1.33079481003513e-05	1.77345149895719e-05	2.09649407129648e-05	4.35898814520107e-05	2.3116475013524e-05	1.50268559324165e-05	2.34378817705941e-05	1.48278989378929e-05	7.67070185347662e-06	7.68612477229219e-06	2.07193041981195e-06	5.18885754748455e-06	0	2.148388372732e-05	1.15526512792408e-05	1.8116687268466e-08	6.86158299150835e-06	2.06413440456632e-06	3.83114431876094e-06	3.41152696126709e-06	2.05381373254348e-06	0	2.05381373254348e-06	9.34760187274158e-06	7.64398285689036e-06	2.34013985586917e-09	5.60964132778833e-06	1.77733058621746e-06	1.02802673927368e-05	0.000284372893794793	0.000308072059881523	0.000307037426514038	0.000920210659249584	0.000307164602777254	0.00033654384812754	0.0003365784796673	0.000616816043564207	2.50090193105036e-06	0.000280437788033564	0.000280539412527838	0.000305395357619076	6.31061896503871e-07	0.000640132060016829	0.000335765909242661	0.000305759314275614	0.000336439310817892	0.000304994915989925	4.40435016671099e-07	1.00091782367584	1.42825068502862e-06	1.0128138433832e-06	1.0128138433832e-06	0.000280030988812999	0.000279953770920908	8.54714586103382e-07	0.000304844755334692	0.000280428056182247	7.02041956760753e-08	0.000336108490037498	4.39769482096736e-07	8.81628314529777e-07	0	1.23963429450742e-07	2.45285662167388e-07	0.000279393980626063	0.000304977197670459	6.15317601040347e-07	0.000335034295851132	7.10000676618778e-07	6.65534574362981e-10	3.43935496503329e-07	0	4.22883706053471e-07	1.23297894876379e-07	1.23297894876379e-07	4.65380549025752e-07	4.22883706053471e-07	6.65534574362981e-10	4.19298814259296e-07	4.19298814259296e-07	2.56204159076406e-07	0.00027914936049847	2.56204159076406e-07	4.22883706053471e-07	3.54690299791438e-07	4.62329500270481e-07	2.44620127593025e-07	1.03206720228316e-07	2.44620127593025e-07	4.65380549025752e-07	4.65380549025752e-07	8.71797629040213e-07	0.00027914936049847
