"Prunus_spinosa"	"Prunus_domestica"	"Prunus_avium"	"Prunus_cerasus"	"Prunus_padus"	"Prunus_laurocerasus"	"Chloroclystis_rectangulata"	"Diloba_caeruleocephala"	"Lomographa_temerata"	"Abraxas_grossulariata"	"Acronicta_psi"	"Acronicta_tridens"	"Allophyes_oxycanthae"	"Angerona_prunaria"	"Aporia_crataegi"	"Callimorpha_dominula"	"Conistra_ligula"	"Cosmia_pyralina"	"Dasycampa_rubiginea"	"Ennomos_autumnaria"	"Epirrita_dilutata"	"Naenia_typica"	"Nola_cucullatella"	"Odontopera_bidentata"	"Phalera_bucephala"	"Selenia_lunalaria"	"Strymonidia_pruni"	"Thalera_fimbrialis"	"Thecla_betulae"	"Theria_rupicaprarian"	"Xestia_baja"	"Acronicta_aceris"	"Acronicta_strigosa"	"Agriopis_aurantiaria"	"Agriopis_marginaria"	"Agrochola_lota"	"Aleucis_distinctata"	"Alsophila_aescularia"	"Amphipyra_pyramidea"	"Apocheima_pilosaria"	"Biston_betularia"	"Blepharita_satura"	"Brachionycha_sphinx"	"Campaea_margaritata"	"Catocala_nupta"	"Chloroclysta_siterata"	"Chloroclystis_chloerata"	"Cilix_glaucata"	"Colocasia_coryli"	"Colotois_pennaria"	"Crocallis_elinguaria"	"Dasychira_fascelina"	"Diarsia_mendica"	"Egira_conspicillaris"	"Electrophaes_corylata"	"Epirrita_christyi"	"Erannis_defoliaria"	"Eriogaster_lanestris"	"Eupithecia_exiguata"	"Euproctis_chrysorrhoea"	"Eupsilia_transversa"	"Eurois_occulata"	"Gastropacha_quercifolia"	"Graphiphora_augur"	"Hydrelia_sylvata"	"Lasiocampa_quercus"	"Lasiocampa_trifolii"	"Lithophane_semibrunnea"	"Lithophane_socia"	"Lomographa_bimaculata"	"Malacosoma_neustria"	"Nola_confusalis"	"Nymphalis_polychlorus"	"Operophtera_brumata"	"Opisthograptis_luteolata"	"Orgyia_antiqua"	"Orgyia_recens"	"Orthosia_gothica"	"Orthosia_gracilis"	"Orthosia_incerta"	"Orthosia_munda"	"Ourapteryx_sambucaria"	"Perconia_strigillaria"	"Plagodis_pulveraria"	"Plemyria_rubiginata"	"Saturnia_pavonia"	"Selenia_dentaria"	"Selenia_tetralunaria"	"Semiothisa_alternaria"	"Smerinthus_ocellata"	"Stauropus_fagi"	"Trichiura_crataegi"	"Triphosa_dubitata"	"Xestia_triangulum"
"Cilix_glaucata"	0.100833825586703	0.000143333854101348	4.71893466476216e-06	1.17654779397843e-05	1.17578474195123e-05	4.69930927266979e-06	0.000140435495623322	0.000140979278180094	0.000140901275500144	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140341116930027	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	7.56504219789277e-07	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140438908228848	4.62367271294671e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	9.4378693295243e-08	4.62367271294671e-07	0.000140046979981532	4.62367271294671e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.62367271294671e-07	0.000140046979981532	0.000140046979981532	1.00014004697998	0.000140046979981531	0.000140046979981532	0.000140046979981532	4.62367271294671e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.62367271294671e-07	4.6236727129467e-07	4.62367271294671e-07	9.43786932952432e-08	0.000140046979981532	0.000140046979981532	9.43786932952431e-08	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.62367271294671e-07	0.000140046979981532	0.000140046979981532	2.94136948494608e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	9.43786932952431e-08	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	3.91928247317075e-07	0.000140046979981532
"Colocasia_coryli"	0.100833825586703	0.000143333854101348	4.71893466476214e-06	1.17654779397843e-05	1.17578474195123e-05	4.69930927266977e-06	0.000140435495623322	0.000140979278180093	0.000140901275500143	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140341116930026	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	7.56504219789279e-07	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140438908228849	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	9.43786932952431e-08	4.6236727129467e-07	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	1.00014004697998	0.000140046979981532	0.000140046979981532	4.62367271294671e-07	0.000140046979981531	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	4.62367271294669e-07	4.62367271294671e-07	9.43786932952432e-08	0.000140046979981532	0.000140046979981532	9.43786932952432e-08	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	2.94136948494608e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	9.43786932952431e-08	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	3.91928247317076e-07	0.000140046979981532
"Colotois_pennaria"	0.100833825586703	0.000143333854101348	4.71893466476216e-06	1.17654779397843e-05	1.17578474195123e-05	4.69930927266979e-06	0.000140435495623322	0.000140979278180093	0.000140901275500143	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140341116930026	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	7.56504219789279e-07	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140438908228849	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	9.43786932952431e-08	4.6236727129467e-07	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	1.00014004697999	0.000140046979981532	4.62367271294671e-07	0.000140046979981531	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	4.62367271294669e-07	4.62367271294671e-07	9.43786932952432e-08	0.000140046979981532	0.000140046979981532	9.43786932952432e-08	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	2.94136948494608e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	9.43786932952432e-08	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	3.91928247317076e-07	0.000140046979981532
"Crocallis_elinguaria"	0.100833825586703	0.000143333854101348	4.71893466476215e-06	1.17654779397843e-05	1.17578474195123e-05	4.69930927266979e-06	0.000140435495623322	0.000140979278180094	0.000140901275500144	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140341116930026	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	7.56504219789278e-07	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140438908228849	4.62367271294669e-07	0.000140046979981531	0.000140046979981531	0.000140046979981531	0.000140046979981531	0.000140046979981531	9.4378693295243e-08	4.62367271294669e-07	0.000140046979981531	4.62367271294669e-07	0.000140046979981531	0.000140046979981531	0.000140046979981531	4.62367271294669e-07	0.000140046979981531	0.000140046979981531	0.000140046979981531	0.000140046979981531	0.000140046979981531	1.00014004697998	4.62367271294671e-07	0.000140046979981531	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	4.62367271294669e-07	4.6236727129467e-07	9.43786932952432e-08	0.000140046979981532	0.000140046979981532	9.43786932952432e-08	0.000140046979981531	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981531	4.62367271294669e-07	0.000140046979981531	0.000140046979981532	2.94136948494608e-07	0.000140046979981532	0.000140046979981531	0.000140046979981532	9.43786932952431e-08	0.000140046979981531	0.000140046979981531	0.000140046979981531	0.000140046979981531	3.91928247317076e-07	0.000140046979981531
"Dasychira_fascelina"	0.000332904435332163	0.100639001397314	2.93046461034104e-08	1.63661161528302e-05	1.09267029011595e-05	1.0873053754603e-05	8.72106268037497e-07	0.000326191612638091	0.00032546853069267	0.00032510430726263	0.00032510430726263	0.00032510430726263	8.71520175115427e-07	0.00032510430726263	0.00032510430726263	0.00032510430726263	0.00032510430726263	0.00032510430726263	0.00032510430726263	0.00032510430726263	0.00032510430726263	0.00032510430726263	0.00032510430726263	0.00032510430726263	0.000325051092895157	0.00032510430726263	0.00032510430726263	0.00032510430726263	0.00032510430726263	0.00032510430726263	8.2659070133332e-07	0.000324641939991336	4.6236727129467e-07	4.6236727129467e-07	4.6236727129467e-07	4.6236727129467e-07	4.6236727129467e-07	5.86092922068209e-10	0.000324641939991336	4.6236727129467e-07	0.000324641939991336	4.6236727129467e-07	4.6236727129467e-07	4.6236727129467e-07	0.000324641939991336	4.6236727129467e-07	4.6236727129467e-07	4.6236727129467e-07	4.6236727129467e-07	4.6236727129467e-07	4.6236727129467e-07	1.00032464193999	4.62367271294669e-07	4.62367271294671e-07	4.62367271294671e-07	4.6236727129467e-07	4.62367271294671e-07	4.62367271294671e-07	4.62367271294672e-07	4.62367271294671e-07	4.6236727129467e-07	4.6236727129467e-07	4.6236727129467e-07	4.62367271294671e-07	4.6236727129467e-07	4.62367271294671e-07	0.000324641939991336	0.000324641939991336	0.000324641939991337	5.8609292206821e-10	4.6236727129467e-07	4.62367271294671e-07	5.8609292206821e-10	4.62367271294669e-07	4.6236727129467e-07	4.62367271294671e-07	4.6236727129467e-07	4.62367271294671e-07	4.6236727129467e-07	4.6236727129467e-07	0.000324641939991336	4.6236727129467e-07	4.6236727129467e-07	4.09152903820757e-07	4.6236727129467e-07	4.6236727129467e-07	4.6236727129467e-07	5.86092922068209e-10	4.6236727129467e-07	4.6236727129467e-07	4.6236727129467e-07	4.6236727129467e-07	3.64223430038651e-07	4.6236727129467e-07
"Diarsia_mendica"	0.100833825586703	0.000143333854101348	4.71893466476216e-06	1.17654779397843e-05	1.17578474195123e-05	4.69930927266977e-06	0.000140435495623322	0.000140979278180094	0.000140901275500144	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140341116930027	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	7.56504219789277e-07	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140438908228849	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	9.43786932952432e-08	4.6236727129467e-07	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	1.00014004697998	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	4.62367271294669e-07	4.62367271294671e-07	9.43786932952433e-08	0.000140046979981532	0.000140046979981532	9.43786932952433e-08	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	2.94136948494607e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	9.43786932952433e-08	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	3.91928247317076e-07	0.000140046979981532
"Egira_conspicillaris"	0.100833825586703	0.000143333854101348	4.71893466476215e-06	1.17654779397843e-05	1.17578474195123e-05	4.69930927266979e-06	0.000140435495623322	0.000140979278180093	0.000140901275500144	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140341116930027	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	7.56504219789278e-07	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140438908228849	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	9.43786932952431e-08	4.6236727129467e-07	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	1.00014004697998	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	4.62367271294669e-07	4.62367271294671e-07	9.43786932952432e-08	0.000140046979981532	0.000140046979981532	9.43786932952432e-08	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	2.94136948494607e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	9.43786932952432e-08	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	3.91928247317076e-07	0.000140046979981532
"Electrophaes_corylata"	0.100833825586703	0.000143333854101348	4.71893466476216e-06	1.17654779397843e-05	1.17578474195123e-05	4.69930927266978e-06	0.000140435495623321	0.000140979278180094	0.000140901275500143	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140341116930027	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	7.5650421978928e-07	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140438908228849	4.62367271294671e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	9.43786932952431e-08	4.62367271294671e-07	0.000140046979981532	4.62367271294671e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.62367271294671e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.62367271294671e-07	0.000140046979981532	0.000140046979981532	1.00014004697998	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	4.6236727129467e-07	4.62367271294671e-07	9.43786932952432e-08	0.000140046979981532	0.000140046979981532	9.43786932952432e-08	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	2.94136948494607e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	9.43786932952432e-08	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	3.91928247317076e-07	0.000140046979981532
"Epirrita_christyi"	0.100833825586703	0.000143333854101347	4.71893466476215e-06	1.17654779397843e-05	1.17578474195123e-05	4.69930927266977e-06	0.000140435495623321	0.000140979278180093	0.000140901275500144	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140341116930026	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	7.56504219789279e-07	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140509347252827	0.000140438908228849	4.62367271294671e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	9.43786932952432e-08	4.62367271294671e-07	0.000140046979981532	4.62367271294671e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.62367271294671e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.62367271294671e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	1.00014004697998	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	4.6236727129467e-07	4.62367271294671e-07	9.43786932952433e-08	0.000140046979981532	0.000140046979981532	9.43786932952432e-08	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	2.94136948494608e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	9.43786932952433e-08	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	3.91928247317075e-07	0.000140046979981532
"Erannis_defoliaria"	0.100833825586703	0.000143333854101348	4.71893466476217e-06	1.17654779397843e-05	1.17578474195123e-05	4.69930927266978e-06	0.000140435495623322	0.000140979278180094	0.000140901275500144	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140341116930026	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	7.56504219789278e-07	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140438908228849	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	9.43786932952429e-08	4.6236727129467e-07	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	1.00014004697998	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	4.62367271294669e-07	4.62367271294671e-07	9.43786932952432e-08	0.000140046979981532	0.000140046979981532	9.43786932952431e-08	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	2.94136948494608e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	9.4378693295243e-08	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	3.91928247317076e-07	0.000140046979981532
"Eriogaster_lanestris"	0.100833825586703	0.000143333854101348	4.71893466476215e-06	1.17654779397843e-05	1.17578474195123e-05	4.69930927266978e-06	0.000140435495623322	0.000140979278180094	0.000140901275500144	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140341116930027	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	7.56504219789277e-07	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140438908228849	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	9.4378693295243e-08	4.6236727129467e-07	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	1.00014004697998	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	4.62367271294669e-07	4.62367271294671e-07	9.43786932952432e-08	0.000140046979981532	0.000140046979981532	9.43786932952432e-08	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	2.94136948494608e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	9.4378693295243e-08	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	3.91928247317076e-07	0.000140046979981532
"Eupithecia_exiguata"	0.100833825586703	0.000143333854101348	4.71893466476217e-06	1.17654779397843e-05	1.17578474195123e-05	4.69930927266978e-06	0.000140435495623322	0.000140979278180094	0.000140901275500144	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140341116930026	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	7.56504219789279e-07	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140438908228849	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	9.43786932952432e-08	4.6236727129467e-07	0.000140046979981532	4.62367271294669e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.62367271294669e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	1.00014004697998	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	4.62367271294669e-07	4.62367271294671e-07	9.43786932952432e-08	0.000140046979981532	0.000140046979981532	9.43786932952432e-08	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	2.94136948494608e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	9.43786932952432e-08	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	3.91928247317076e-07	0.000140046979981532
"Euproctis_chrysorrhoea"	0.100833825586703	0.000143333854101347	4.71893466476216e-06	1.17654779397843e-05	1.17578474195123e-05	4.69930927266978e-06	0.000140435495623322	0.000140979278180094	0.000140901275500144	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140341116930026	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	7.56504219789277e-07	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140438908228849	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	9.43786932952433e-08	4.6236727129467e-07	0.000140046979981532	4.62367271294669e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.62367271294669e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	1.00014004697998	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	4.62367271294669e-07	4.62367271294671e-07	9.43786932952433e-08	0.000140046979981532	0.000140046979981532	9.43786932952433e-08	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.62367271294669e-07	0.000140046979981532	0.000140046979981532	2.94136948494608e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	9.43786932952433e-08	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	3.91928247317076e-07	0.000140046979981532
"Eupsilia_transversa"	0.100833825586703	0.000143333854101347	4.71893466476216e-06	1.17654779397843e-05	1.17578474195123e-05	4.69930927266978e-06	0.000140435495623321	0.000140979278180094	0.000140901275500144	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140341116930026	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	7.56504219789277e-07	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140509347252826	0.000140438908228849	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	9.4378693295243e-08	4.6236727129467e-07	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	1.00014004697998	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	4.6236727129467e-07	4.62367271294671e-07	9.43786932952432e-08	0.000140046979981532	0.000140046979981532	9.43786932952432e-08	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	4.6236727129467e-07	0.000140046979981532	0.000140046979981532	2.94136948494607e-07	0.000140046979981532	0.000140046979981532	0.000140046979981532	9.43786932952431e-08	0.000140046979981532	0.000140046979981532	0.000140046979981532	0.000140046979981532	3.91928247317076e-07	0.000140046979981532
