"Euphorbia_obtusifolia"	"Parolinea_intermedia"	"Argyranthemum_frutescencs"	"Convolvulus_sp1_M_PL_050"	"Euphorbia_canariensis"	"Lavandula_buchii"	"Plocama_pendula"	"Echium_bonnetii"	"Periploca_laevigata"	"Ceballosia_fruticosa"	"Echium_aculeatum"	"Fagonia_albiflora"	"Lotus_sp1_M_PL_050"	"Noechamaelea_pulverulenta"	"Lasioglossum_evylaeus"	"Camponotus_rufoglaucus"	"Eucera_gracilipes"	"Sphecodes_marginatus"	"Unidentified_sp1_M_PL_050"	"Unidentified_sp2_M_PL_050"	"Amegilla_quadrifasciata"	"Amegilla_sp1_M_PL_050"	"Anthophora_orotavae"	"Hylaeus_sp1_M_PL_050"	"Unidentified_sp3_M_PL_050"	"Unidentified_sp4_M_PL_050"	"Amegilla_canifrons"	"Apis_mellifera"	"Lucilia_sp1_M_PL_050"	"Unidentified_sp5_M_PL_050"	"Unidentified_sp6_M_PL_050"	"Unidentified_sp7_M_PL_050"	"Unidentified_sp8_M_PL_050"	"Unidentified_sp9_M_PL_050"	"Anthophora_alluardii"	"Gallotia_galloti"	"Unidentified_sp10_M_PL_050"	"Unidentified_sp11_M_PL_050"	"Unidentified_sp12_M_PL_050"	"Unidentified_sp13_M_PL_050"	"Unidentified_sp14_M_PL_050"	"Unidentified_sp15_M_PL_050"	"Unidentified_sp16_M_PL_050"	"Unidentified_sp17_M_PL_050"	"Unidentified_sp18_M_PL_050"	"Unidentified_sp19_M_PL_050"	"Unidentified_sp20_M_PL_050"	"Unidentified_sp21_M_PL_050"	"Unidentified_sp22_M_PL_050"
"Echium_aculeatum"	0.000727182021353593	8.4198882854398e-06	3.80302874619555e-06	0.000723519587157495	0.00072394108775116	0.00168111722922984	0.000721633042374587	0.00167963161475545	0.000720924702038913	1.1092985278532e-06	1.00239021195994	8.87627052413716e-07	8.87627052413716e-07	0.000717741386748087	8.73103905303567e-05	0.0502418970723661	6.21338936689601e-05	4.46859292772889e-05	2.06765754969649e-05	3.13879527374043e-05	0.0501741171956574	2.83257056759065e-05	5.46831420994405e-05	2.53540222718792e-05	7.34977059799545e-06	3.13499224499423e-05	2.10905098043315e-05	1.21037618118683e-05	2.70723811478623e-05	1.14574726420499e-07	7.29066079796761e-06	1.33268048989695e-05	7.27322615903692e-06	1.21037618118683e-05	2.1013965365373e-05	3.35926322951089e-05	4.27754130207996e-06	3.80302874619555e-08	7.23519587157495e-06	4.27754130207996e-06	4.27754130207996e-06	3.80302874619555e-08	4.27754130207996e-06	3.80302874619555e-08	4.27754130207996e-06	4.27754130207996e-06	4.27754130207996e-06	4.27754130207996e-06	4.27754130207996e-06
"Fagonia_albiflora"	3.31556516437955e-06	0.00144583821123225	0.00144481467121439	0.00144340019281127	2.53728458968083e-06	0.00144426717795644	3.40895141365061e-06	0.00144150090097715	5.76856343731457e-07	1.48845569158481e-06	1.77525410482743e-06	1.00143393853138	0.00143393853137712	2.0951675651944e-07	8.90175253614915e-05	1.46661729563608e-05	0.100375697196398	4.5782067357013e-05	4.2077351760599e-05	1.45137875026046e-05	4.69721204492398e-05	4.56313253910432e-05	6.00273414824734e-05	1.08035238761537e-07	4.20261323787316e-05	6.56407904606473e-08	3.11973234629305e-05	1.32007995953692e-05	4.61374659642969e-08	2.75921304506189e-05	1.45084247126919e-05	5.12193818673607e-08	2.88821486402566e-05	1.32007995953692e-05	1.80533397244555e-05	2.88300180195429e-05	1.95033244963503e-08	1.44481467121439e-05	1.44340019281127e-05	1.95033244963503e-08	1.95033244963503e-08	1.44481467121439e-05	1.95033244963503e-08	1.44481467121439e-05	1.95033244963503e-08	1.95033244963503e-08	1.95033244963503e-08	1.95033244963503e-08	1.95033244963503e-08
"Lotus_sp1_M_PL_050"	3.31556516437955e-06	0.00144583821123225	0.00144481467121439	0.00144340019281127	2.53728458968083e-06	0.00144426717795644	3.40895141365061e-06	0.00144150090097715	5.76856343731457e-07	1.48845569158481e-06	1.77525410482743e-06	0.00143393853137712	1.00143393853138	2.0951675651944e-07	8.90175253614915e-05	1.46661729563608e-05	0.100375697196398	4.5782067357013e-05	4.2077351760599e-05	1.45137875026046e-05	4.69721204492398e-05	4.56313253910432e-05	6.00273414824734e-05	1.08035238761537e-07	4.20261323787316e-05	6.56407904606473e-08	3.11973234629305e-05	1.32007995953692e-05	4.61374659642969e-08	2.75921304506189e-05	1.45084247126919e-05	5.12193818673607e-08	2.88821486402566e-05	1.32007995953692e-05	1.80533397244555e-05	2.88300180195429e-05	1.95033244963503e-08	1.44481467121439e-05	1.44340019281127e-05	1.95033244963503e-08	1.95033244963503e-08	1.44481467121439e-05	1.95033244963503e-08	1.44481467121439e-05	1.95033244963503e-08	1.95033244963503e-08	1.95033244963503e-08	1.95033244963503e-08	1.95033244963503e-08
"Noechamaelea_pulverulenta"	0.00144984802560946	6.01781614457317e-06	4.63542335644437e-06	0.00143956886138249	0.0014440893346694	4.70718810277784e-06	0.00143877445933912	3.43397434433527e-06	0.00143943872481017	1.5084346797007e-06	0.00143548277349617	2.0951675651944e-07	2.0951675651944e-07	1.00143308605156	6.51834784084458e-05	0.100316023609368	1.46661729563608e-05	4.70927497386122e-05	4.10763847479558e-05	6.2611956834889e-05	7.19016580129802e-05	1.45092358846058e-05	1.82226757667548e-07	5.05592088033889e-05	1.44967502668855e-05	6.25656026013247e-05	1.13547270780843e-07	2.40342817418148e-05	5.40370848036219e-05	1.01061653060563e-07	1.447111034781e-05	2.65796344810703e-05	1.44420428473894e-05	2.40342817418147e-05	5.88398512847231e-08	6.86794868867054e-08	8.52851779770272e-06	4.63542335644437e-08	1.43956886138249e-05	8.52851779770273e-06	8.52851779770273e-06	4.63542335644437e-08	8.52851779770273e-06	4.63542335644437e-08	8.52851779770273e-06	8.52851779770273e-06	8.52851779770273e-06	8.52851779770273e-06	8.52851779770273e-06
"Lasioglossum_evylaeus"	0.0126567908659719	0.0126509159383816	0.0126221001795055	0.0126150075207026	0.0125862943694712	0.0126115986927654	0.0125819590242354	0.0125826760702403	3.27791935941931e-05	1.7749241458982e-05	2.18275976325892e-05	1.11271906701864e-05	1.11271906701864e-05	8.14793480105573e-06	1.00121815761645	0.000570355436073901	0.000778903346913052	0.000683841875698998	0.000599159794309336	0.000358820872229605	0.000410389884946003	0.000398803385579152	0.000524306831776933	0.000441479707665285	0.000367379403714641	0.00023259987043455	0.000272653310372127	0.00032470764378315	0.000158148159458245	0.000241229328507615	0.000127037537279975	0.000231780390594695	0.000252371077002081	0.00032470764378315	0.000157644983659567	0.000251653521404806	7.44517109763053e-05	0.000126221001795055	0.000126150075207026	7.44517109763054e-05	7.44517109763054e-05	0.000126221001795055	7.44517109763054e-05	0.000126221001795055	7.44517109763054e-05	7.44517109763054e-05	7.44517109763054e-05	7.44517109763053e-05	7.44517109763053e-05
"Camponotus_rufoglaucus"	0.0144984802560946	6.01781614457317e-05	4.63542335644437e-05	0.0143956886138249	0.014440893346694	4.70718810277784e-05	0.0143877445933912	3.43397434433527e-05	0.0143943872481017	1.5084346797007e-05	0.0143548277349617	2.0951675651944e-06	2.0951675651944e-06	0.0143308605156241	0.000651834784084458	1.00316023609368	0.000146661729563608	0.000470927497386122	0.000410763847479558	0.00062611956834889	0.000719016580129802	0.000145092358846058	1.82226757667548e-06	0.000505592088033889	0.000144967502668855	0.000625656026013247	1.13547270780843e-06	0.000240342817418148	0.000540370848036219	1.01061653060563e-06	0.0001447111034781	0.000265796344810703	0.000144420428473894	0.000240342817418147	5.88398512847231e-07	6.86794868867054e-07	8.52851779770272e-05	4.63542335644437e-07	0.000143956886138249	8.52851779770273e-05	8.52851779770273e-05	4.63542335644437e-07	8.52851779770273e-05	4.63542335644437e-07	8.52851779770273e-05	8.52851779770273e-05	8.52851779770273e-05	8.52851779770273e-05	8.52851779770273e-05
"Eucera_gracilipes"	3.31556516437955e-05	0.0144583821123225	0.0144481467121439	0.0144340019281127	2.53728458968083e-05	0.0144426717795644	3.40895141365061e-05	0.0144150090097715	5.76856343731457e-06	1.48845569158481e-05	1.77525410482743e-05	0.0143393853137712	0.0143393853137712	2.0951675651944e-06	0.000890175253614915	0.000146661729563608	1.00375697196398	0.00045782067357013	0.00042077351760599	0.000145137875026046	0.000469721204492398	0.000456313253910432	0.000600273414824734	1.08035238761537e-06	0.000420261323787316	6.56407904606473e-07	0.000311973234629305	0.000132007995953692	4.61374659642969e-07	0.000275921304506189	0.000145084247126919	5.12193818673607e-07	0.000288821486402566	0.000132007995953692	0.000180533397244555	0.000288300180195429	1.95033244963503e-07	0.000144481467121439	0.000144340019281127	1.95033244963503e-07	1.95033244963503e-07	0.000144481467121439	1.95033244963503e-07	0.000144481467121439	1.95033244963503e-07	1.95033244963503e-07	1.95033244963503e-07	1.95033244963503e-07	1.95033244963503e-07
"Sphecodes_marginatus"	0.0168360682282794	0.016832887908276	5.70033544488508e-05	0.0168350984405288	5.12000012701158e-05	0.0167908249406021	0.0167709253121441	3.82733417173636e-05	1.37466886470472e-05	0.016746068003686	1.48953097590963e-05	7.63034455950215e-06	7.63034455950215e-06	7.84879162310203e-06	0.000911789167598663	0.000549415413617142	0.000534124119165151	1.00174711706739	0.000421622967137721	0.000100589396237008	0.000211395544079828	0.000531262549874415	0.000363677032303474	0.000379191117345412	0.000321947271661377	0.00010001936269252	0.000362911565469126	0.000432541675580669	9.83667232052628e-07	0.000153596287256089	0.00100565438458959	9.96756954763435e-05	0.000168921017949777	0.000432541675580669	0.000209885311757526	7.65466834347271e-07	9.90356954604669e-05	5.70033544488508e-07	0.000168350984405288	9.9035695460467e-05	9.90356954604671e-05	5.70033544488508e-07	9.9035695460467e-05	5.70033544488508e-07	9.9035695460467e-05	9.9035695460467e-05	9.9035695460467e-05	9.9035695460467e-05	9.9035695460467e-05
"Unidentified_sp1_M_PL_050"	0.0202123659353718	0.020133305664305	0.0201733093737942	0.0201389619380433	0.0201095547479377	5.71254535136987e-05	5.94081455811015e-05	2.66498898491859e-05	4.75547027629924e-05	1.85483110894998e-05	8.27063019878597e-06	8.4154703521198e-06	8.4154703521198e-06	8.21527694959116e-06	0.000958655670894937	0.000575069386471381	0.000589082924648386	0.000505947560565265	1.00095641846917	0.000573187665864308	1.66059747584425e-06	0.000385133739043035	0.000184277117459587	0.000371255840316975	0.000586152764612057	0.000371454572126366	0.000183744119662603	0.000184020187253367	0.000252558301918296	0.000384763145231624	0.000202317034934907	0.00037026570455729	0.000403122713118376	0.000184020187253367	7.14068168921234e-07	5.32997796983718e-07	0.000118896270208069	0.000201733093737943	0.000201389619380432	0.000118896270208069	0.000118896270208069	0.000201733093737943	0.000118896270208069	0.000201733093737943	0.000118896270208069	0.000118896270208069	0.000118896270208069	0.000118896270208069	0.000118896270208069
"Unidentified_sp2_M_PL_050"	0.02528397818555	5.07025772880627e-05	0.0251696829632753	6.62913785934458e-05	0.0251947698357187	1.52804114765868e-05	4.27347688718794e-05	1.26955418751802e-05	0.0251328072218622	2.55426626087412e-06	1.56939763687021e-05	3.62844687565114e-06	3.62844687565114e-06	1.56529892087223e-05	0.00071764174445921	0.00109570924461056	0.000253991281295579	0.000150884094355512	0.000716484582330384	1.00134368091657	1.22961479939605e-06	1.31485145019236e-06	9.05848501761509e-07	0.00046437615253876	0.000252820675939489	0.00109198408693745	6.51937664257904e-07	1.17317866866523e-06	0.00094325480349304	0.000252157762153554	7.90627098978164e-07	0.000463663906390896	0.000252359743418688	1.17317866866523e-06	1.91005143457334e-07	2.53910837503604e-07	0.000148729283444411	0.000251696829632753	6.62913785934458e-07	0.000148729283444412	0.000148729283444412	0.000251696829632753	0.000148729283444412	0.000251696829632753	0.000148729283444412	0.000148729283444412	0.000148729283444412	0.000148729283444412	0.000148729283444412
"Amegilla_quadrifasciata"	4.51601709772213e-05	0.000108219604263064	2.97063413594673e-05	7.47031293249632e-05	3.79284083291637e-05	0.033575272703569	4.49162541005662e-05	0.0335582925516656	2.41067926765446e-05	7.1016237600569e-06	0.0334494114637715	1.56573734830799e-05	1.56573734830799e-05	2.396721933766e-05	0.00109437302652268	0.0016777053536362	0.00109601614381559	0.000422791088159656	2.76766245974042e-06	1.63948639919473e-06	1.00276332733302	0.000421421754672072	0.00109184057441213	1.48835740369587e-06	2.02790929105398e-06	1.34242298560005e-06	0.000420674723378823	1.73241881921911e-06	1.07677492102816e-06	1.28087799780435e-06	1.10211248125248e-06	7.39753168686437e-07	1.04409470684431e-06	1.73241881921911e-06	0.000419690908794613	0.000671165851033311	2.6564806457189e-07	2.97063413594673e-07	7.47031293249631e-07	2.6564806457189e-07	2.6564806457189e-07	2.97063413594673e-07	2.6564806457189e-07	2.97063413594673e-07	2.6564806457189e-07	2.6564806457189e-07	2.6564806457189e-07	2.6564806457189e-07	2.6564806457189e-07
"Amegilla_sp1_M_PL_050"	4.91003693832876e-05	0.0335553802442504	9.51528152652495e-05	0.0335210833484709	3.11573136593788e-05	0.0335312143840165	6.65139193883092e-05	6.68692341334636e-05	4.93259965095149e-06	3.45556825430736e-05	1.88838037839377e-05	1.52104417970144e-05	1.52104417970144e-05	4.83641196153526e-06	0.00106347569487774	0.000338548837307468	0.00106473092579101	0.00106252509974883	0.000641889565071725	1.75313526692315e-06	0.000421421754672072	1.0010593999246	0.000725526475794243	1.78685744613536e-06	0.000641211272948729	8.01607114270657e-07	0.000724189091111574	0.000306157476634507	5.12781412016022e-07	0.00030600043946402	0.000336938617611862	6.78292122996868e-07	0.000336162361637362	0.000306157476634506	0.000419140179800206	1.33738468266927e-06	2.88825702254633e-07	9.51528152652495e-07	0.000335210833484709	2.88825702254633e-07	2.88825702254633e-07	9.51528152652495e-07	2.88825702254633e-07	9.51528152652495e-07	2.88825702254633e-07	2.88825702254633e-07	2.88825702254633e-07	2.88825702254633e-07	2.88825702254633e-07
"Anthophora_orotavae"	3.61173109063557e-05	0.0335521097578221	6.94533891265486e-05	9.04628642231487e-05	2.38185743369252e-05	0.0335682134028357	6.03131578214708e-05	0.0335207567736687	1.2308647336963e-07	1.21982949128428e-05	3.64554280662936e-05	2.00091138274912e-05	2.00091138274912e-05	6.07422525558494e-08	0.00139815155140515	4.25195767890946e-06	0.00140063796792438	0.000727354064606947	0.000307128529099311	1.20779800234868e-06	0.00109184057441213	0.000725526475794243	1.00139503698263	1.51540624627346e-06	0.000306618342150062	5.13264111083193e-07	0.000724621847152011	0.00030602439891359	3.00809341045806e-07	0.00030571371350783	1.51454338787363e-06	5.10186949248951e-07	1.59916253349697e-06	0.00030602439891359	0.000419602667535446	0.000670415135473372	2.12454770037386e-07	6.94533891265486e-07	9.04628642231486e-07	2.12454770037386e-07	2.12454770037386e-07	6.94533891265486e-07	2.12454770037386e-07	6.94533891265486e-07	2.12454770037386e-07	2.12454770037386e-07	2.12454770037386e-07	2.12454770037386e-07	2.12454770037386e-07
"Hylaeus_sp1_M_PL_050"	0.0336743001597672	9.5940121013759e-05	4.29124617598266e-05	5.69089024646708e-05	0.0335044174971366	2.76468402545399e-05	0.0334725757950702	1.48818912392408e-05	7.39896586536963e-05	1.26999081330788e-05	1.69026815145861e-05	3.60117462538458e-08	3.60117462538458e-08	1.68530696011296e-05	0.00117727922044076	0.00117971487207907	2.52082223776921e-06	0.000758382234690825	0.000618759733861626	0.000619168203385014	1.48835740369587e-06	1.78685744613535e-06	1.51540624627347e-06	1.00117476560055	1.87039656055187e-06	0.000618739078767417	1.21776842148865e-06	0.000558748446169477	0.00042065496018055	1.30130753590517e-06	1.20408443130065e-06	0.000616889337301073	9.98213642244975e-07	0.000558748446169476	3.45585503181748e-07	2.97637824784816e-07	0.000198084118586866	4.29124617598266e-07	5.69089024646707e-07	0.000198084118586866	0.000198084118586866	4.29124617598266e-07	0.000198084118586866	4.29124617598266e-07	0.000198084118586866	0.000198084118586866	0.000198084118586866	0.000198084118586866	0.000198084118586866
