"Scardinius_erythrophthalmus"	"Rutilus_rutilus"	"Cyprinus_carpio"	"Esox_lucius"	"Abramis_brama"	"Alburnus_alburnus"	"Carassius_auratus_gibelio"	"Stizostedion_lucioperca"	"Gymnocephalus_cernuus"	"Tinca_tinca"	"Blicca_bjoerkna"	"Perca_fluviatilis"	"Diplostomum_spathaceum"	"Argulus_foliaceus"	"Tylodelphis_clavata"	"Myxobolus_pseudodispar"	"Paradiplozoon_homoion"	"Anodonta_sp."	"Hoferellus_carassii"	"Myxobolus_anurum"	"Myxobolus_bramae"	"Myxobolus_cyprini"	"Myxobolus_dispar"	"Henneguya_oviperda"	"Dactylogyrus_auriculatus"	"Dactylogyrus_crucifer"	"Dactylogyrus_vistulae"	"Dactylogyrus_extensus"	"Tetraonchus_monenteron"	"Diplozoon_paradoxum"	"Diplozoon_scardinii"	"Eudiplozoon_nipponicum"	"Khawia_sp."	"Proteocephalus_cernuae"	"Proteocephalus_percae"	"Proteocephalus_torulosus"	"Echinostomum_sp."	"Posthodiplostomum_cuticola"	"Skrjabillanus_scardinii"	"Skrjabillanus_tincae"	"Skrjabillanus_cyprini"	"Molnaria_intestinalis"	"Skrjabillanida_sp."	"Philometroides_sanguinea"	"Piscicola_geometra"	"Ergasilus_sieboldi"
"Eudiplozoon_nipponicum"	4.24230033676503e-05	1.82591451850539e-05	0.100761854541928	0	4.23812972691761e-05	4.22679024938739e-05	1.81781932097706e-05	2.42315478830761e-05	1.81464386666494e-05	2.41909590256505e-05	1.81153358412026e-05	5.26452310035439e-08	0.0014445604204031	0.00144420025383133	8.68358481653547e-07	7.32211635300058e-07	1.16661172327518e-06	4.7399896563518e-07	6.0593977365902e-07	0	8.47625945383522e-07	0.00143945506488468	0.00143945506488468	0	8.47625945383521e-07	2.60844931215055e-07	2.60844931215055e-07	0.00143945506488468	0	8.47625945383521e-07	4.71366704085003e-07	1.00143945506488	2.60844931215055e-07	6.04881288888314e-07	8.07718262769202e-07	1.40893008312913e-06	4.71366704085003e-07	4.71366704085003e-07	4.71366704085003e-07	1.20954795128252e-06	0.00143945506488468	4.71366704085003e-07	8.07718262769202e-07	6.0593977365902e-07	0	0
"Khawia_sp."	9.0741102454663e-05	0.100641540500158	1.82591451850539e-05	0	1.82381516292217e-05	1.818935389911e-05	1.82127529446153e-05	3.76390548273086e-08	6.63913667006668e-05	3.7576007834298e-08	9.02036583805729e-05	4.8249763686148e-05	0.0014473067673321	2.24328766770759e-06	0.0014423618266004	0.00143874452733112	0.00144224647577843	3.42072265602588e-06	6.07091764820511e-07	0	3.64763032584434e-07	2.60844931215055e-07	2.60844931215055e-07	0	3.64763032584434e-07	0.0014377362928594	0.0014377362928594	2.60844931215055e-07	0	3.64763032584434e-07	1.00823447171848e-06	2.60844931215055e-07	1.00143773629286	2.21304555668889e-06	1.25463516091029e-09	6.06311796637001e-07	1.00823447171848e-06	1.00823447171848e-06	1.00823447171848e-06	1.8788003917149e-09	2.60844931215055e-07	1.00823447171848e-06	1.25463516091029e-09	6.07091764820511e-07	0	0
"Proteocephalus_cernuae"	4.27152184038953e-05	0.000154913188968222	4.2341690222182e-05	0	4.22930076234787e-05	4.21798490746533e-05	4.22654188751799e-05	5.59733171736468e-08	0.100488861612608	5.58795595234397e-08	4.21998011968385e-05	0.000112219370252173	0.00335869195328096	3.33600970354935e-06	0.00335745273448956	2.68765909450995e-06	4.32303561653082e-06	6.08558205042973e-06	1.40884729583933e-06	0	8.45860152469574e-07	6.04881288888314e-07	6.04881288888314e-07	0	8.45860152469574e-07	2.21304555668889e-06	2.21304555668889e-06	6.04881288888314e-07	0	8.45860152469574e-07	4.74613537821059e-07	6.04881288888314e-07	2.21304555668889e-06	1.00334962872042	1.86577723912156e-09	1.40599496915511e-06	4.74613537821059e-07	4.7461353782106e-07	4.74613537821059e-07	2.79397797617199e-09	6.04881288888314e-07	4.74613537821059e-07	1.86577723912156e-09	1.40884729583933e-06	0	0
"Proteocephalus_percae"	5.65133165179232e-05	8.78244612637201e-08	5.65402783938442e-05	0	5.64752708877863e-05	5.63241664840731e-05	5.60033612763721e-08	0.10072759810999	5.59733171736468e-08	5.63626022682664e-05	5.58323180877946e-08	3.16321011224129e-08	4.45040044276236e-06	0.0033648473554155	4.70201745615249e-09	6.29180374248946e-07	4.04625106530002e-09	6.29507344144157e-07	1.8667787092124e-09	0	1.12950541775573e-06	8.07718262769203e-07	8.07718262769203e-07	0	1.12950541775573e-06	1.25463516091029e-09	1.25463516091029e-09	8.07718262769203e-07	0	1.12950541775572e-06	6.27925739088036e-07	8.07718262769203e-07	1.25463516091029e-09	1.86577723912156e-09	1.00335758660367	1.87747221613577e-06	6.27925739088036e-07	6.27925739088036e-07	6.27925739088036e-07	2.81813011341332e-06	8.07718262769202e-07	6.27925739088036e-07	0.00335758660366634	1.8667787092124e-09	0	0
"Proteocephalus_torulosus"	9.86086533127657e-05	4.24418257645901e-05	9.86251058190391e-05	0	9.8511711043737e-05	0.100432696295094	4.22536598019752e-05	5.63241664840731e-05	4.21798490746533e-05	5.62298211465789e-05	4.21075532094842e-05	1.22369349657067e-07	0.00335775749893029	0.00335692032245076	2.01842523327497e-06	1.70196350011218e-06	2.71168945711121e-06	1.10177017095803e-06	1.40845532673251e-06	0	1.97023422087474e-06	1.40893008312913e-06	1.40893008312913e-06	0	1.97023422087474e-06	6.06311796637001e-07	6.06311796637001e-07	1.40893008312913e-06	0	1.97023422087474e-06	1.09565170347517e-06	1.40893008312913e-06	6.06311796637001e-07	1.40599496915511e-06	1.87747221613577e-06	1.00334775654317	1.09565170347517e-06	1.09565170347517e-06	1.09565170347517e-06	2.81149105732894e-06	1.40893008312913e-06	1.09565170347517e-06	1.87747221613577e-06	1.40845532673251e-06	0	0
"Echinostomum_sp."	0.100704313061139	7.05764130202934e-05	3.29956692859502e-05	0	3.2957732327875e-05	3.28695511042552e-05	1.41420794386754e-05	1.88377721726411e-05	1.42384061346318e-05	1.88062181154005e-05	1.41335444939049e-05	5.62305628684582e-05	0.00112382391272674	0.00112273122148941	4.29437615296245e-06	0.00111994504626215	1.71491169641372e-06	0.00112174833993386	4.71402647955847e-07	0	6.591546465575e-07	4.71366704085003e-07	4.71366704085003e-07	0	6.59154646557499e-07	1.00823447171848e-06	1.00823447171848e-06	4.71366704085003e-07	0	6.59154646557499e-07	0.00111893681179043	4.71366704085003e-07	1.00823447171848e-06	4.74613537821059e-07	6.27925739088036e-07	1.09565170347517e-06	1.00111893681179	0.00111893681179043	0.00111893681179043	9.40310905770024e-07	4.71366704085003e-07	0.00111893681179043	6.27925739088036e-07	4.71402647955847e-07	0	0
"Posthodiplostomum_cuticola"	0.100704313061139	7.05764130202935e-05	3.29956692859502e-05	0	3.2957732327875e-05	3.28695511042552e-05	1.41420794386754e-05	1.88377721726411e-05	1.42384061346318e-05	1.88062181154005e-05	1.41335444939049e-05	5.62305628684582e-05	0.00112382391272674	0.00112273122148941	4.29437615296245e-06	0.00111994504626215	1.71491169641372e-06	0.00112174833993386	4.71402647955847e-07	0	6.591546465575e-07	4.71366704085003e-07	4.71366704085003e-07	0	6.59154646557499e-07	1.00823447171848e-06	1.00823447171848e-06	4.71366704085003e-07	0	6.59154646557499e-07	0.00111893681179043	4.71366704085003e-07	1.00823447171848e-06	4.74613537821059e-07	6.27925739088036e-07	1.09565170347517e-06	0.00111893681179043	1.00111893681179	0.00111893681179043	9.40310905770024e-07	4.71366704085003e-07	0.00111893681179043	6.27925739088036e-07	4.71402647955847e-07	0	0
"Skrjabillanus_scardinii"	0.100704313061139	7.05764130202934e-05	3.29956692859502e-05	0	3.2957732327875e-05	3.28695511042552e-05	1.41420794386754e-05	1.88377721726411e-05	1.42384061346318e-05	1.88062181154005e-05	1.41335444939049e-05	5.62305628684582e-05	0.00112382391272674	0.00112273122148941	4.29437615296245e-06	0.00111994504626215	1.71491169641372e-06	0.00112174833993386	4.71402647955848e-07	0	6.591546465575e-07	4.71366704085003e-07	4.71366704085003e-07	0	6.59154646557499e-07	1.00823447171848e-06	1.00823447171848e-06	4.71366704085003e-07	0	6.59154646557499e-07	0.00111893681179043	4.71366704085003e-07	1.00823447171848e-06	4.74613537821059e-07	6.27925739088036e-07	1.09565170347517e-06	0.00111893681179043	0.00111893681179043	1.00111893681179	9.40310905770024e-07	4.71366704085003e-07	0.00111893681179043	6.27925739088036e-07	4.71402647955848e-07	0	0
"Skrjabillanus_tincae"	8.46279815193022e-05	1.31516027420043e-07	8.46683565897767e-05	0	8.45710086661322e-05	8.43447317198683e-05	8.38643299515522e-08	8.45439034023996e-05	8.38193392851596e-08	0.100586914851638	8.36081949254412e-08	4.73686740426083e-08	6.66441875348335e-06	0.00503881664278301	7.0412120700173e-09	9.42189706161739e-07	6.05921013798696e-09	9.42679339472154e-07	2.79547766505174e-09	0	1.69142017332264e-06	1.20954795128252e-06	1.20954795128252e-06	0	1.69142017332264e-06	1.8788003917149e-09	1.8788003917149e-09	1.20954795128252e-06	0	1.69142017332264e-06	9.40310905770024e-07	1.20954795128252e-06	1.8788003917149e-09	2.79397797617199e-09	2.81813011341332e-06	2.81149105732894e-06	9.40310905770024e-07	9.40310905770024e-07	9.40310905770024e-07	1.00502934574258	1.20954795128252e-06	9.40310905770024e-07	2.81813011341332e-06	2.79547766505174e-09	0	0
"Skrjabillanus_cyprini"	4.24230033676503e-05	1.82591451850539e-05	0.100761854541928	0	4.23812972691761e-05	4.22679024938739e-05	1.81781932097706e-05	2.42315478830761e-05	1.81464386666494e-05	2.41909590256505e-05	1.81153358412026e-05	5.26452310035439e-08	0.0014445604204031	0.00144420025383133	8.68358481653546e-07	7.32211635300058e-07	1.16661172327518e-06	4.7399896563518e-07	6.0593977365902e-07	0	8.47625945383522e-07	0.00143945506488468	0.00143945506488468	0	8.47625945383522e-07	2.60844931215055e-07	2.60844931215055e-07	0.00143945506488468	0	8.47625945383522e-07	4.71366704085003e-07	0.00143945506488468	2.60844931215055e-07	6.04881288888314e-07	8.07718262769202e-07	1.40893008312913e-06	4.71366704085003e-07	4.71366704085003e-07	4.71366704085003e-07	1.20954795128252e-06	1.00143945506488	4.71366704085003e-07	8.07718262769202e-07	6.0593977365902e-07	0	0
"Molnaria_intestinalis"	0.100704313061139	7.05764130202934e-05	3.29956692859502e-05	0	3.2957732327875e-05	3.28695511042552e-05	1.41420794386754e-05	1.88377721726411e-05	1.42384061346318e-05	1.88062181154005e-05	1.41335444939049e-05	5.62305628684582e-05	0.00112382391272674	0.00112273122148941	4.29437615296245e-06	0.00111994504626215	1.71491169641372e-06	0.00112174833993386	4.71402647955847e-07	0	6.59154646557499e-07	4.71366704085003e-07	4.71366704085003e-07	0	6.59154646557499e-07	1.00823447171848e-06	1.00823447171848e-06	4.71366704085003e-07	0	6.59154646557499e-07	0.00111893681179043	4.71366704085003e-07	1.00823447171848e-06	4.74613537821059e-07	6.27925739088036e-07	1.09565170347517e-06	0.00111893681179043	0.00111893681179043	0.00111893681179043	9.40310905770024e-07	4.71366704085003e-07	1.00111893681179	6.27925739088036e-07	4.71402647955847e-07	0	0
"Skrjabillanida_sp."	5.65133165179232e-05	8.78244612637201e-08	5.65402783938442e-05	0	5.64752708877863e-05	5.63241664840731e-05	5.60033612763721e-08	0.10072759810999	5.59733171736468e-08	5.63626022682664e-05	5.58323180877946e-08	3.16321011224129e-08	4.45040044276237e-06	0.0033648473554155	4.70201745615249e-09	6.29180374248946e-07	4.04625106530002e-09	6.29507344144156e-07	1.8667787092124e-09	0	1.12950541775573e-06	8.07718262769202e-07	8.07718262769203e-07	0	1.12950541775572e-06	1.25463516091029e-09	1.25463516091029e-09	8.07718262769203e-07	0	1.12950541775572e-06	6.27925739088036e-07	8.07718262769202e-07	1.25463516091029e-09	1.86577723912156e-09	0.00335758660366634	1.87747221613577e-06	6.27925739088036e-07	6.27925739088036e-07	6.27925739088036e-07	2.81813011341332e-06	8.07718262769202e-07	6.27925739088036e-07	1.00335758660367	1.8667787092124e-09	0	0
"Philometroides_sanguinea"	4.24262383160263e-05	4.24964235374357e-05	4.24157841561314e-05	0	4.23670163675069e-05	4.22536598019752e-05	0.100713480386843	5.60033612763721e-08	4.22654188751799e-05	5.59095533010348e-08	4.21930214055222e-05	9.11478839361878e-08	0.00336457474110139	3.33780033207178e-06	2.02049645485665e-06	1.07849441277636e-06	2.71674283509662e-06	4.75960042152657e-07	0.00335711601289476	0	8.4734032735014e-07	6.0593977365902e-07	6.0593977365902e-07	0	8.47340327350139e-07	6.0709176482051e-07	6.0709176482051e-07	6.0593977365902e-07	0	8.47340327350139e-07	4.71402647955848e-07	6.0593977365902e-07	6.0709176482051e-07	1.40884729583933e-06	1.8667787092124e-09	1.40845532673251e-06	4.71402647955848e-07	4.71402647955848e-07	4.71402647955848e-07	2.79547766505174e-09	6.0593977365902e-07	4.71402647955848e-07	1.8667787092124e-09	1.00335711601289	0	0
"Piscicola_geometra"	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00202020202020202	0	0	0	0.00202020202020202	0	0	0	0	0.00202020202020202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0020202020202	0.00202020202020202
"Ergasilus_sieboldi"	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00202020202020202	0	0	0	0.00202020202020202	0	0	0	0	0.00202020202020202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00202020202020202	1.0020202020202
