"Guarea_guidonia"	"Cecropia_schreberiana"	"Schefflera_morototoni"	"Miconia_prasina"	"Cupania_americana"	"Alchornea_latifolia"	"Myrcia_sp1_M_SD_003"	"Byrsonima_coriacea"	"Clusia_rosea"	"Henriettea_fascicularis"	"Casearia_arborea"	"Ocotea_leucoxylon"	"Miconia_affinis"	"Phoradendron_sp1_M_SD_003"	"Psychotria_berteroana"	"Inga_vera"	"Ficus_sp1_M_SD_003"	"Myrcine_coriacea"	"Anthurium_scandens"	"Dendropanax_arboreus"	"Inga_laurina"	"Miconia_serrulata"	"Tournefortia_hisutissima"	"Unidentified_sp2_M_SD_003"	"Unidentified_sp3_M_SD_003"	"Loxigilla_portoricensis"	"Spindalis_portoricensis"	"Vireo_altiloquous"	"Turdus_plumbeus"	"Columba_squamosa"	"Coereba_flaveola"	"Tyrannus_dominicensis"	"Euphonia_musica"	"Margarops_fuscatus"	"Icterus_dominicensis"	"Zenaida_zenaida"	"Molothrus_bonariensis"	"Nesospingus_sp1_M_SD_003"	"Tiaris_bicolor"	"Todus_mexicanus"	"Unidentified_sp1_M_SD_003"
"Coereba_flaveola"	6.4217929342395e-05	0.0335720065521609	4.2608796980686e-05	0.0334364593147457	0.0335065156422352	1.96376104994627e-05	4.91334463587018e-05	3.46094156661529e-05	7.91313912075395e-06	5.62388399470867e-05	4.18644885061043e-05	6.17169949201186e-06	1.16590126770439e-05	2.19029996183823e-05	2.05245770533871e-05	2.05245770533871e-05	1.02439869413384e-05	1.67787034970971e-05	1.16590126770439e-05	8.86556437634315e-06	1.60558689021226e-05	8.86556437634315e-06	8.86556437634315e-06	7.91313912075395e-06	8.86556437634315e-06	0.00163226177478615	0.00115252336892461	0.000791313912075395	0.000786335759663082	0.000308584974600593	1.00161977605161	0.000481107247178471	0.000307319608240152	0.00114435477221259	0.000481676067063678	6.54587016648758e-07	0.000478664509174789	0.000305200059565099	0.000305200059565099	0.000305200059565099	8.37289770122086e-07
"Tyrannus_dominicensis"	0.0334547287873958	9.71828879195047e-05	4.55678768644739e-05	5.13672664259932e-05	0.0335257709302987	3.43306159396183e-05	3.53303581867108e-05	4.77840191309284e-05	1.99494557042261e-05	4.24416343784344e-05	0.0335142615156671	1.34970442587675e-05	1.42667248489268e-05	1.4320219557192e-05	1.43375191679349e-05	1.43375191679349e-05	5.34947082651446e-08	2.00202500232341e-05	1.42667248489268e-05	7.07943190080468e-08	1.60535326280272e-05	7.07943190080468e-08	7.07943190080468e-08	1.99494557042261e-05	7.07943190080468e-08	0.00199734147884976	9.20326147104608e-06	0.00199494557042261	0.000482023303298894	0.000674852212938373	0.000481107247178471	1.00198559303472	1.60484124795434e-06	0.000839713560751038	0.000481605978840816	1.14435386465394e-06	0.000478939584718553	8.83480799268224e-07	8.83480799268224e-07	8.83480799268224e-07	0.000670285230313343
"Euphonia_musica"	2.50888425694973e-05	0.0336544291589943	1.93557104477503e-05	3.45797613178234e-05	3.54030751443998e-05	1.73869979318235e-05	2.4335774376485e-05	2.58944491858205e-05	3.10160520715287e-06	2.43554441884143e-05	2.35930983684168e-05	6.16337619136403e-06	1.42274360648979e-05	0.0335253383482188	1.66294677873036e-05	1.66294677873036e-05	0.0335111109121539	5.50363692955856e-06	1.42274360648979e-05	2.40203172240569e-06	3.72790742829072e-08	2.40203172240569e-06	2.40203172240569e-06	3.10160520715287e-06	2.40203172240569e-06	0.00199184104908571	0.00031226412391274	0.000310160520715287	0.00030754789307311	0.000308168809568202	0.000307319608240152	1.60484124795434e-06	1.00533332736462	0.000308252263567257	1.11837222848722e-06	5.79566597727451e-07	5.05758216348569e-07	0.000305949355990857	0.000305949355990858	0.000305949355990858	4.71861967368336e-07
"Margarops_fuscatus"	0.0251043304992569	0.0252119843940921	3.22169145970736e-05	0.0251164201317556	8.09002416210696e-05	2.53978447375771e-05	0.0250878112624502	4.30834754555885e-05	8.64531407600701e-06	3.56565637353961e-05	5.10595172206371e-05	4.65137391230138e-06	1.66678711791115e-05	2.43741777682929e-05	2.97867874672801e-05	2.97867874672801e-05	7.70630658918142e-06	2.17642303641756e-05	1.66678711791115e-05	1.31189162881686e-05	6.84659475193563e-08	1.31189162881686e-05	1.31189162881686e-05	8.64531407600701e-06	1.31189162881686e-05	0.00233350196507561	0.00170545911746191	0.000864531407600701	0.000232052412823865	0.000232568695615069	0.000858266079159443	0.000629785170563278	0.000231189197675443	1.00232097899932	2.05397842558069e-06	8.46594824585904e-07	1.15571773744385e-06	0.00022919985812811	0.00022919985812811	0.00022919985812811	1.02119034441274e-06
"Icterus_dominicensis"	3.04595859943319e-05	7.02735313003555e-05	4.44416606351442e-05	3.21170330817946e-05	0.0336164003666459	1.43855392161725e-05	1.6061164179672e-05	2.0909456067982e-05	4.85898576286343e-06	0.0335379226468339	3.05099119436658e-05	5.7772072965935e-08	9.47860165592187e-06	9.51588073020478e-06	1.59926982321527e-05	1.59926982321527e-05	3.72790742829072e-08	1.13730823390942e-05	9.47860165592187e-06	6.51409657623081e-06	0.0334889191423787	6.51409657623081e-06	6.51409657623081e-06	4.85898576286343e-06	6.51409657623081e-06	0.00132700423182906	0.000846832554910005	0.000485898576286343	0.00132043224892336	2.88860364829675e-06	0.000481676067063678	0.000481605978840816	1.11837222848722e-06	2.73863790077425e-06	1.00466757427136	4.79517973872418e-07	0.000480234290952085	6.38850284548687e-07	6.38850284548687e-07	6.38850284548687e-07	6.10198238873316e-07
"Zenaida_zenaida"	5.78258232375272e-05	5.82123944445741e-05	3.38295043577864e-05	2.42350643703057e-05	5.80076598380207e-05	0.100392267620437	2.41696056686408e-05	5.77753410265029e-05	3.36106742014697e-05	2.42031154819865e-05	5.79367579097391e-05	7.97206388509374e-08	2.40160541671335e-05	2.40740108269063e-05	2.40849461861822e-05	2.40849461861822e-05	5.79566597727451e-08	3.36795662205184e-05	2.40160541671335e-05	6.8892019048661e-08	4.79517973872418e-08	6.8892019048661e-08	6.8892019048661e-08	3.36106742014697e-05	6.8892019048661e-08	0.00336224758339869	8.95596247632593e-06	0.00336106742014697	2.80869993668295e-06	3.98603194254687e-06	1.96376104994627e-06	3.43306159396183e-06	1.73869979318235e-06	3.38637929834361e-06	1.43855392161725e-06	1.00334640892068	8.28680854828868e-07	5.29203585859764e-07	5.29203585859764e-07	5.29203585859764e-07	1.15873515819478e-06
"Molothrus_bonariensis"	7.27870878049828e-05	0.000109216906474851	5.05502975146617e-05	5.8386191153376e-05	0.100347869424431	2.4860425644866e-05	1.05197402358972e-05	2.49325144627935e-05	1.44414114024375e-05	9.43815267661751e-05	7.29042591477372e-05	8.6934598203293e-08	1.03361461569457e-05	1.03867219785805e-05	1.04041684621528e-05	1.04041684621528e-05	5.05758216348569e-08	1.45094337076446e-05	1.03361461569457e-05	6.80223052070918e-08	4.80234290952085e-05	6.80223052070918e-08	6.80223052070918e-08	1.44414114024375e-05	6.80223052070918e-08	0.0014470604619724	8.84289967692193e-06	0.00144414114024375	0.00143815716835255	4.34672991016465e-06	0.00143599352752437	0.00143681875415566	1.51727464904571e-06	4.62287094977541e-06	0.00144070287285625	8.28680854828867e-07	1.00143354099178	9.92880967953194e-07	9.92880967953194e-07	9.92880967953194e-07	1.45808518295474e-06
"Nesospingus_sp1_M_SD_003"	3.88315211099448e-05	0.100422111626146	5.75874100788456e-05	6.71604086769313e-05	6.95016677567237e-05	1.58761075757929e-05	3.66404027204215e-05	4.1291259146816e-05	9.21238477140668e-06	3.66912553138951e-05	3.4338670105143e-05	1.83584574677989e-05	6.61080244580027e-06	3.7205738044886e-05	1.37204169076105e-05	1.37204169076105e-05	3.05949355990858e-05	1.63219992332169e-05	6.61080244580027e-06	7.1096144618102e-06	6.38850284548687e-08	7.1096144618102e-06	7.1096144618102e-06	9.21238477140668e-06	7.1096144618102e-06	0.000925512342412038	0.000924249880035325	0.000921238477140668	0.000916278135113192	0.000917922873389944	0.000915600178695296	2.65044239780467e-06	0.000917848067972573	0.000916799432512439	1.91655085364606e-06	5.29203585859764e-07	9.92880967953195e-07	1.00091292828751	0.00091292828751042	0.00091292828751042	6.86773402102859e-07
"Tiaris_bicolor"	3.88315211099448e-05	0.100422111626146	5.75874100788456e-05	6.71604086769313e-05	6.95016677567237e-05	1.58761075757929e-05	3.66404027204215e-05	4.1291259146816e-05	9.21238477140668e-06	3.66912553138951e-05	3.4338670105143e-05	1.83584574677989e-05	6.61080244580027e-06	3.7205738044886e-05	1.37204169076105e-05	1.37204169076105e-05	3.05949355990858e-05	1.63219992332169e-05	6.61080244580027e-06	7.1096144618102e-06	6.38850284548687e-08	7.1096144618102e-06	7.1096144618102e-06	9.21238477140668e-06	7.1096144618102e-06	0.000925512342412038	0.000924249880035326	0.000921238477140668	0.000916278135113192	0.000917922873389944	0.000915600178695296	2.65044239780467e-06	0.000917848067972573	0.000916799432512439	1.91655085364606e-06	5.29203585859764e-07	9.92880967953195e-07	0.00091292828751042	1.00091292828751	0.00091292828751042	6.86773402102859e-07
"Todus_mexicanus"	3.88315211099448e-05	0.100422111626146	5.75874100788456e-05	6.71604086769313e-05	6.95016677567237e-05	1.58761075757929e-05	3.66404027204215e-05	4.1291259146816e-05	9.21238477140668e-06	3.66912553138951e-05	3.4338670105143e-05	1.83584574677989e-05	6.61080244580027e-06	3.7205738044886e-05	1.37204169076105e-05	1.37204169076105e-05	3.05949355990858e-05	1.63219992332169e-05	6.61080244580027e-06	7.1096144618102e-06	6.38850284548687e-08	7.1096144618102e-06	7.1096144618102e-06	9.21238477140668e-06	7.1096144618102e-06	0.000925512342412038	0.000924249880035325	0.000921238477140668	0.000916278135113192	0.000917922873389944	0.000915600178695296	2.65044239780467e-06	0.000917848067972573	0.000916799432512439	1.91655085364606e-06	5.29203585859764e-07	9.92880967953195e-07	0.00091292828751042	0.00091292828751042	1.00091292828751	6.86773402102859e-07
"Unidentified_sp1_M_SD_003"	0.0001017768232958	7.55450742313145e-05	6.06713165926608e-05	1.46804290123462e-05	0.000102065962806832	3.47620547458435e-05	1.4596700035334e-05	7.50053067762145e-05	2.02114898201915e-05	1.46563020510588e-05	0.100342659258734	4.02992359551303e-05	1.44346914098325e-05	1.44818776065693e-05	1.44945810008927e-05	1.44945810008927e-05	4.71861967368336e-08	2.02713794112517e-05	1.44346914098325e-05	5.9889591060233e-08	6.10198238873316e-08	5.9889591060233e-08	5.9889591060233e-08	2.02114898201915e-05	5.9889591060233e-08	0.00202085679737655	7.78564683783028e-06	0.00202114898201915	4.0280490511506e-06	0.00201496179775652	2.51186931036626e-06	0.00201085569094003	1.41558590210501e-06	4.08476137765097e-06	1.83059471661995e-06	1.15873515819478e-06	1.45808518295474e-06	6.86773402102859e-07	6.86773402102859e-07	6.86773402102859e-07	1.00200685318517
