"Angelica_sylvestris"	"Chaerophyllum_temulentum"	"Silene_dioica"	"Stachys_sylvatica"	"Lapsana_communis"	"Geranium_robertianum"	"Vicia_sepium"	"Veronica_agrestis"	"Unidentified_sp1_M_PL_038"	"Anaspis_flava"	"Meligethes_sp1_M_PL_038"	"Unidentified_sp2_M_PL_038"	"Adscita_statices"	"Apocrita_sp1_M_PL_038"	"Byturus_aestivus"	"Crambus_pratella"	"Dasytes_plumbeus"	"Unidentified_sp3_M_PL_038"	"Unidentified_sp4_M_PL_038"	"Anaspis_rufilabris"	"Bombus_hortorum"	"Bombus_pascuorum"	"Chrysogaster_solstitialis"	"Leptura_rubra"	"Nemophora_degeerella"	"Olibrus_aeneus"	"Unidentified_sp5_M_PL_038"	"Unidentified_sp6_M_PL_038"	"Unidentified_sp7_M_PL_038"	"Anaspis_frontalis"	"Aphantopus_hyperantus"	"Ceuthorrhynchus_pollinarius_Forster"	"Episyrphus_balteatus"	"Epuraea_depressa_Illiger"	"Eumerus_tuberculatus"	"Grammoptera_ruficornis"	"Maniola_jurtina"	"Melanostoma_scalare"	"Polyommatus_icarus"	"Rhingia_campestris"	"Rhynchites_germanicus"	"Strophosomus_capitatus_de_Geer"	"Unidentified_sp10_M_PL_038"	"Unidentified_sp11_M_PL_038"	"Unidentified_sp12_M_PL_038"	"Unidentified_sp13_M_PL_038"	"Unidentified_sp14_M_PL_038"	"Unidentified_sp8_M_PL_038"	"Unidentified_sp9_M_PL_038"	"Volucella_pellucens"
"Nemophora_degeerella"	0.000172493288771542	0.0502966573248083	4.65264164384425e-05	0.0503007045693149	8.78593057937022e-05	4.30177287944128e-05	4.74672869687559e-05	1.53750892109455e-05	0.000795372183643209	0.000337436280301418	0.00079458106219373	0.000794321809831485	1.86597910711775e-06	0.000792948076791438	2.08952406217697e-06	0.000793604847684911	0.000336683610747659	0.000337301929745413	0.000459024101417684	0.000336325715236594	0.000457996094594892	0.000458070253897797	0.000336325715236593	0.000336325715236594	1.00079259018128	1.07485765763849e-06	0.000336325715236594	0.000336287263340874	1.48571660712082e-06	0.000457279132448318	1.01466640453848e-06	9.76214508818913e-07	3.57895511064942e-07	1.01466640453848e-06	7.91121449479266e-07	1.01466640453848e-06	3.57895511064943e-07	9.76214508818914e-07	3.57895511064942e-07	0.000457279132448318	3.57895511064943e-07	3.57895511064943e-07	1.01466640453848e-06	9.76214508818913e-07	3.57895511064943e-07	3.57895511064943e-07	0.000335311048832055	1.01466640453848e-06	7.91121449479266e-07	1.01466640453848e-06
"Olibrus_aeneus"	7.54073974566077e-05	5.70987101590457e-05	0.0504503497518961	7.63619548902669e-05	1.00119314306394e-05	0.0502478841955155	5.09116696511212e-05	4.20753991016021e-05	2.47820209393517e-06	0.000389420043053933	1.62967426641649e-06	0.00083898316717578	0.00122639287789557	0.000389154471133763	0.00122598792299427	1.51843058385383e-06	0.000388903844470067	9.35474676504971e-07	2.90921322755428e-06	8.24230993942311e-07	0.000838158936181838	1.54272741743021e-06	8.24230993942311e-07	8.24230993942311e-07	1.07485765763849e-06	1.00122554435007	8.24230993942311e-07	4.91901750289632e-07	0.000839568506547007	6.94199589911518e-07	4.43572926215339e-07	1.11243682562659e-07	0.000388079613476124	4.4357292621534e-07	8.48527827518687e-07	4.43572926215339e-07	0.000388079613476124	1.1124368256266e-07	0.000388079613476124	6.94199589911518e-07	0.000388079613476125	0.000388079613476124	4.43572926215339e-07	1.1124368256266e-07	0.000388079613476124	0.000388079613476124	3.80658067726972e-07	4.43572926215339e-07	8.48527827518688e-07	4.43572926215339e-07
"Unidentified_sp5_M_PL_038"	0.0504219250949035	0.0503208804648027	5.10017093429621e-05	9.38496685033307e-05	7.5171970038091e-05	2.59146091705562e-05	2.12792912262294e-05	7.82021136526856e-08	0.000634115173583684	0.000337054756238423	0.000633760518729913	0.000633357184771222	1.1788858477128e-06	0.000336718036077693	0.000297423790375728	0.00063292527461838	0.000632464416654903	0.000632907339925338	1.69233302179271e-06	0.000632072095813803	1.28508895741834e-06	1.20783365834622e-06	0.000632072095813803	0.000632072095813803	0.000336325715236594	8.24230993942311e-07	1.00063207209581	0.000336307780543552	4.35820258525238e-07	8.53178804575734e-07	0.000296599559381785	8.35244111534344e-07	3.92320841099708e-07	0.000296599559381786	3.5465485377049e-07	0.000296599559381786	3.92320841099708e-07	8.35244111534345e-07	3.92320841099708e-07	8.53178804575733e-07	3.92320841099708e-07	3.92320841099708e-07	0.000296599559381786	8.35244111534345e-07	3.92320841099708e-07	3.92320841099708e-07	0.000335472536432018	0.000296599559381786	3.5465485377049e-07	0.000296599559381786
"Unidentified_sp6_M_PL_038"	0.000169009562997584	0.050297040996535	4.51866589400801e-05	0.000107102236703837	0.0503237603641333	8.65872396811016e-06	4.05862151835955e-05	1.87562516395423e-05	0.0008971107670954	0.000895490526182261	0.000896434330175674	0.000337425749306995	1.16833867001622e-06	0.000336634853025029	1.48607565027542e-06	0.00033728143724086	0.000336655370227707	0.000895460673478367	0.000561064362214099	0.000336307780543552	1.11796876344278e-06	1.6500936170342e-06	0.000336307780543552	0.000336307780543552	0.000336287263340874	4.91901750289631e-07	0.000336307780543552	1.00089446649958	1.08212464811228e-06	9.73656697307607e-07	9.94173899985786e-07	0.000559152892934814	3.47589684154462e-07	9.94173899985786e-07	6.76436919726591e-07	9.94173899985786e-07	3.47589684154462e-07	0.000559152892934814	3.47589684154462e-07	9.73656697307606e-07	3.47589684154462e-07	3.47589684154462e-07	9.94173899985785e-07	0.000559152892934814	3.47589684154462e-07	3.47589684154462e-07	0.000335313606643566	9.94173899985785e-07	6.76436919726591e-07	9.94173899985785e-07
"Unidentified_sp7_M_PL_038"	4.95485024065477e-05	2.16537719494787e-05	9.86789298046748e-05	0.00014754939402034	8.43989551604182e-05	0.0503285662713721	2.83079207488213e-05	0.0502513972646386	3.18674323357898e-06	2.3129920180645e-06	2.71494455443196e-06	0.000840586616242184	0.000840040305226154	2.24478529792601e-06	0.000839859968325868	1.77717838598287e-06	1.19488894933043e-06	1.37358642697433e-06	0.00251484898752784	4.35820258525237e-07	0.000840150795983659	1.81315680660465e-06	4.35820258525237e-07	4.35820258525237e-07	1.48571660712082e-06	0.000839568506547006	4.35820258525237e-07	1.08212464811228e-06	1.00335137930109	1.34135812745763e-06	2.91461778862046e-07	9.37766168449091e-07	7.59068690805191e-07	2.91461778862046e-07	4.71798679147021e-07	2.91461778862046e-07	7.59068690805191e-07	9.37766168449092e-07	7.59068690805191e-07	1.34135812745763e-06	7.59068690805191e-07	7.59068690805191e-07	2.91461778862046e-07	9.37766168449091e-07	7.59068690805191e-07	7.59068690805191e-07	1.44358479663192e-07	2.91461778862046e-07	4.71798679147021e-07	2.91461778862046e-07
"Anaspis_frontalis"	9.55407507294183e-05	0.000171652978964409	3.10231258429624e-05	0.100475530287389	7.22664181367235e-05	6.89855850157071e-05	6.44427339293954e-05	3.06591300930695e-05	0.0009169972750797	3.25999838966639e-06	0.00091592322951421	0.000916270029062953	2.46244474531296e-06	0.000914796904326197	1.95040359587844e-06	0.000915120269312691	1.94499703871271e-06	2.50931781067062e-06	0.000915749828409712	1.70635760915147e-06	0.000914563671453801	0.000914487957269029	1.70635760915146e-06	1.70635760915147e-06	0.000914558264896635	1.38839917982304e-06	1.70635760915146e-06	1.94731339461521e-06	2.68271625491526e-06	1.0009134139117	5.62004416055402e-07	8.0296020151915e-07	2.38639429561249e-07	5.62004416055403e-07	1.07404556548993e-06	5.62004416055402e-07	2.38639429561249e-07	8.02960201519151e-07	2.38639429561249e-07	0.000913413911703539	2.38639429561249e-07	2.38639429561249e-07	5.62004416055402e-07	8.02960201519151e-07	2.38639429561249e-07	2.38639429561249e-07	1.14435319309606e-06	5.62004416055402e-07	1.07404556548993e-06	5.62004416055402e-07
"Aphantopus_hyperantus"	0.100594404362993	0.000220099258953234	3.99737116520013e-05	6.18204857660943e-05	4.68917466255012e-05	3.47793457679939e-05	1.20667424443425e-05	6.53558984838581e-08	0.000594483254960648	2.49695026367473e-06	0.000594282142586576	0.000594340778942426	1.08825822650305e-06	2.33682289870774e-06	0.00059261893622298	0.000593761123179626	0.000593506608853202	0.000593720138170521	1.08629161792961e-06	0.000593199118763571	1.1416601788553e-06	7.63116790127778e-07	0.000593199118763571	0.000593199118763571	2.02933280907696e-06	8.87145852430678e-07	0.000593199118763571	1.98834779997157e-06	5.82923557724092e-07	5.62004416055402e-07	1.00059173179037	5.21019406950013e-07	3.07490089630779e-07	0.00059173179037055	2.01112374072375e-07	0.00059173179037055	3.0749008963078e-07	5.21019406950013e-07	3.0749008963078e-07	5.62004416055402e-07	3.0749008963078e-07	3.0749008963078e-07	0.00059173179037055	5.21019406950013e-07	3.0749008963078e-07	3.0749008963078e-07	1.46732839302156e-06	0.00059173179037055	2.01112374072375e-07	0.000591731790370549
"Ceuthorrhynchus_pollinarius_Forster"	8.85732991815021e-05	0.000172420322417801	2.83436108462374e-05	8.83256221671065e-05	0.100544068534816	2.6757536310188e-07	5.06805903590746e-05	3.7421454950263e-05	0.00112047444198408	0.00111936849015135	0.0011196297654781	2.47790801397287e-06	1.0671638711099e-06	2.17045679337811e-06	7.43506772075332e-07	2.47344842458784e-06	1.88851599880898e-06	0.00111882680527658	0.00111983035000254	1.67048822306869e-06	8.07419790904182e-07	1.64763670750373e-06	1.67048822306869e-06	1.67048822306869e-06	1.95242901763783e-06	2.22487365125319e-07	1.67048822306869e-06	0.00111830578586963	1.87553233689818e-06	8.0296020151915e-07	5.21019406950013e-07	1.00111715631705	2.18027775740288e-07	5.21019406950013e-07	8.44676505984577e-07	5.21019406950013e-07	2.18027775740288e-07	0.00111715631705351	2.18027775740287e-07	8.0296020151915e-07	2.18027775740288e-07	2.18027775740288e-07	5.21019406950013e-07	0.00111715631705351	2.18027775740288e-07	2.18027775740288e-07	1.14946881611868e-06	5.21019406950013e-07	8.44676505984577e-07	5.21019406950013e-07
"Episyrphus_balteatus"	5.22733152372325e-05	7.15727388852954e-05	0.100703934972273	2.62503372517374e-05	1.96224998166259e-05	9.08143991626279e-05	4.5541466229533e-05	9.12812446650121e-08	2.00033332465984e-06	0.00077609985743834	1.24130888750095e-06	2.5368544311378e-06	0.000776918251389408	0.000775361444655001	0.00077646671704188	1.02328111176067e-06	0.000775430295315071	1.0026694579397e-06	4.61231267534787e-07	7.84641682199416e-07	1.75221274893838e-06	9.97663866720134e-07	7.84641682199416e-07	7.84641682199416e-07	7.15791022129886e-07	0.000776159226952249	7.84641682199416e-07	6.95179368308924e-07	1.51813738161038e-06	2.38639429561249e-07	3.0749008963078e-07	2.18027775740288e-07	1.00077464565363	3.0749008963078e-07	7.59024437158884e-07	3.0749008963078e-07	0.000774645653632871	2.18027775740288e-07	0.000774645653632871	2.38639429561249e-07	0.000774645653632872	0.000774645653632871	3.0749008963078e-07	2.18027775740288e-07	0.000774645653632872	0.000774645653632872	4.77151592568636e-07	3.0749008963078e-07	7.59024437158885e-07	3.0749008963078e-07
"Epuraea_depressa_Illiger"	0.100594404362993	0.000220099258953234	3.99737116520014e-05	6.18204857660942e-05	4.68917466255011e-05	3.47793457679939e-05	1.20667424443425e-05	6.53558984838582e-08	0.000594483254960648	2.49695026367473e-06	0.000594282142586576	0.000594340778942426	1.08825822650305e-06	2.33682289870774e-06	0.00059261893622298	0.000593761123179626	0.000593506608853201	0.000593720138170521	1.08629161792961e-06	0.000593199118763571	1.1416601788553e-06	7.63116790127777e-07	0.000593199118763571	0.000593199118763571	2.02933280907696e-06	8.87145852430679e-07	0.000593199118763571	1.98834779997157e-06	5.82923557724091e-07	5.62004416055403e-07	0.00059173179037055	5.21019406950013e-07	3.0749008963078e-07	1.00059173179037	2.01112374072375e-07	0.00059173179037055	3.0749008963078e-07	5.21019406950013e-07	3.07490089630779e-07	5.62004416055402e-07	3.0749008963078e-07	3.0749008963078e-07	0.000591731790370549	5.21019406950013e-07	3.0749008963078e-07	3.0749008963078e-07	1.46732839302156e-06	0.00059173179037055	2.01112374072375e-07	0.00059173179037055
"Eumerus_tuberculatus"	3.41891035923037e-05	7.62296000202909e-05	9.86731768306549e-05	0.000118145012203892	7.60208855386119e-05	5.62818730727094e-05	0.100550450036034	1.11322808311037e-07	0.00167846886571292	0.00167795273221052	2.62803177901548e-06	2.7213864909094e-06	0.00167753788958894	2.34126733611742e-06	1.89816802910975e-06	1.78335527303091e-06	1.46833414469986e-06	1.55398621352556e-06	1.92428821189005e-06	7.09309707540981e-07	2.01207678336842e-06	0.00167691487949939	7.09309707540981e-07	7.09309707540981e-07	1.58224289895853e-06	1.69705565503738e-06	7.09309707540981e-07	1.35287383945318e-06	9.43597358294043e-07	1.07404556548993e-06	2.01112374072375e-07	8.44676505984577e-07	7.59024437158885e-07	2.01112374072375e-07	1.00167584083393	2.01112374072375e-07	7.59024437158884e-07	8.44676505984578e-07	7.59024437158884e-07	1.07404556548993e-06	7.59024437158884e-07	7.59024437158884e-07	2.01112374072375e-07	8.44676505984577e-07	7.59024437158884e-07	7.59024437158884e-07	5.08197333468606e-07	2.01112374072375e-07	0.0016758408339339	2.01112374072375e-07
"Grammoptera_ruficornis"	0.100594404362993	0.000220099258953234	3.99737116520014e-05	6.18204857660943e-05	4.68917466255012e-05	3.47793457679939e-05	1.20667424443425e-05	6.53558984838581e-08	0.000594483254960649	2.49695026367473e-06	0.000594282142586576	0.000594340778942426	1.08825822650305e-06	2.33682289870774e-06	0.00059261893622298	0.000593761123179626	0.000593506608853202	0.000593720138170521	1.08629161792961e-06	0.000593199118763571	1.1416601788553e-06	7.63116790127777e-07	0.000593199118763571	0.000593199118763571	2.02933280907696e-06	8.87145852430679e-07	0.000593199118763571	1.98834779997157e-06	5.82923557724092e-07	5.62004416055402e-07	0.00059173179037055	5.21019406950013e-07	3.0749008963078e-07	0.00059173179037055	2.01112374072375e-07	1.00059173179037	3.0749008963078e-07	5.21019406950013e-07	3.07490089630779e-07	5.62004416055402e-07	3.0749008963078e-07	3.0749008963078e-07	0.00059173179037055	5.21019406950013e-07	3.0749008963078e-07	3.0749008963078e-07	1.46732839302156e-06	0.00059173179037055	2.01112374072375e-07	0.00059173179037055
"Maniola_jurtina"	5.22733152372325e-05	7.15727388852955e-05	0.100703934972273	2.62503372517374e-05	1.96224998166259e-05	9.08143991626279e-05	4.55414662295331e-05	9.1281244665012e-08	2.00033332465984e-06	0.00077609985743834	1.24130888750095e-06	2.5368544311378e-06	0.000776918251389408	0.000775361444655001	0.00077646671704188	1.02328111176067e-06	0.000775430295315071	1.0026694579397e-06	4.61231267534787e-07	7.84641682199416e-07	1.75221274893838e-06	9.97663866720133e-07	7.84641682199416e-07	7.84641682199416e-07	7.15791022129886e-07	0.000776159226952249	7.84641682199416e-07	6.95179368308924e-07	1.51813738161038e-06	2.38639429561249e-07	3.0749008963078e-07	2.18027775740288e-07	0.000774645653632872	3.0749008963078e-07	7.59024437158885e-07	3.0749008963078e-07	1.00077464565363	2.18027775740288e-07	0.000774645653632871	2.38639429561249e-07	0.000774645653632872	0.000774645653632871	3.0749008963078e-07	2.18027775740288e-07	0.000774645653632871	0.000774645653632871	4.77151592568636e-07	3.0749008963078e-07	7.59024437158885e-07	3.0749008963078e-07
"Melanostoma_scalare"	8.85732991815022e-05	0.000172420322417801	2.83436108462374e-05	8.83256221671065e-05	0.100544068534816	2.6757536310188e-07	5.06805903590746e-05	3.7421454950263e-05	0.00112047444198408	0.00111936849015135	0.0011196297654781	2.47790801397287e-06	1.0671638711099e-06	2.17045679337811e-06	7.43506772075332e-07	2.47344842458784e-06	1.88851599880898e-06	0.00111882680527658	0.00111983035000254	1.67048822306869e-06	8.07419790904181e-07	1.64763670750373e-06	1.67048822306869e-06	1.67048822306869e-06	1.95242901763783e-06	2.22487365125319e-07	1.67048822306869e-06	0.00111830578586963	1.87553233689818e-06	8.0296020151915e-07	5.21019406950013e-07	0.00111715631705351	2.18027775740288e-07	5.21019406950013e-07	8.44676505984577e-07	5.21019406950013e-07	2.18027775740288e-07	1.00111715631705	2.18027775740288e-07	8.0296020151915e-07	2.18027775740288e-07	2.18027775740288e-07	5.21019406950013e-07	0.00111715631705351	2.18027775740288e-07	2.18027775740288e-07	1.14946881611868e-06	5.21019406950013e-07	8.44676505984578e-07	5.21019406950013e-07
"Polyommatus_icarus"	5.22733152372326e-05	7.15727388852954e-05	0.100703934972273	2.62503372517374e-05	1.96224998166259e-05	9.08143991626279e-05	4.55414662295331e-05	9.12812446650121e-08	2.00033332465984e-06	0.000776099857438339	1.24130888750095e-06	2.5368544311378e-06	0.000776918251389408	0.000775361444655001	0.000776466717041879	1.02328111176067e-06	0.000775430295315071	1.0026694579397e-06	4.61231267534787e-07	7.84641682199416e-07	1.75221274893838e-06	9.97663866720133e-07	7.84641682199416e-07	7.84641682199416e-07	7.15791022129886e-07	0.000776159226952249	7.84641682199416e-07	6.95179368308924e-07	1.51813738161038e-06	2.38639429561249e-07	3.0749008963078e-07	2.18027775740288e-07	0.000774645653632872	3.0749008963078e-07	7.59024437158884e-07	3.0749008963078e-07	0.000774645653632871	2.18027775740288e-07	1.00077464565363	2.38639429561249e-07	0.000774645653632872	0.000774645653632871	3.0749008963078e-07	2.18027775740288e-07	0.000774645653632871	0.000774645653632871	4.77151592568636e-07	3.0749008963078e-07	7.59024437158885e-07	3.0749008963078e-07
"Rhingia_campestris"	9.55407507294183e-05	0.000171652978964409	3.10231258429624e-05	0.100475530287389	7.22664181367235e-05	6.89855850157071e-05	6.44427339293956e-05	3.06591300930695e-05	0.000916997275079699	3.25999838966639e-06	0.00091592322951421	0.000916270029062953	2.46244474531296e-06	0.000914796904326196	1.95040359587844e-06	0.000915120269312691	1.94499703871271e-06	2.50931781067062e-06	0.000915749828409712	1.70635760915147e-06	0.000914563671453801	0.000914487957269029	1.70635760915147e-06	1.70635760915147e-06	0.000914558264896636	1.38839917982304e-06	1.70635760915147e-06	1.94731339461521e-06	2.68271625491526e-06	0.000913413911703539	5.62004416055402e-07	8.0296020151915e-07	2.38639429561249e-07	5.62004416055402e-07	1.07404556548993e-06	5.62004416055402e-07	2.38639429561249e-07	8.0296020151915e-07	2.38639429561249e-07	1.0009134139117	2.38639429561249e-07	2.38639429561249e-07	5.62004416055402e-07	8.02960201519151e-07	2.38639429561249e-07	2.38639429561249e-07	1.14435319309606e-06	5.62004416055402e-07	1.07404556548993e-06	5.62004416055402e-07
"Rhynchites_germanicus"	5.22733152372325e-05	7.15727388852954e-05	0.100703934972273	2.62503372517374e-05	1.96224998166259e-05	9.08143991626279e-05	4.55414662295331e-05	9.12812446650121e-08	2.00033332465984e-06	0.000776099857438339	1.24130888750095e-06	2.5368544311378e-06	0.000776918251389408	0.000775361444655002	0.00077646671704188	1.02328111176067e-06	0.000775430295315071	1.0026694579397e-06	4.61231267534787e-07	7.84641682199416e-07	1.75221274893838e-06	9.97663866720134e-07	7.84641682199416e-07	7.84641682199416e-07	7.15791022129885e-07	0.000776159226952249	7.84641682199416e-07	6.95179368308924e-07	1.51813738161038e-06	2.38639429561249e-07	3.0749008963078e-07	2.18027775740288e-07	0.000774645653632872	3.0749008963078e-07	7.59024437158885e-07	3.0749008963078e-07	0.000774645653632871	2.18027775740288e-07	0.000774645653632871	2.38639429561249e-07	1.00077464565363	0.000774645653632871	3.0749008963078e-07	2.18027775740288e-07	0.000774645653632871	0.000774645653632871	4.77151592568636e-07	3.0749008963078e-07	7.59024437158885e-07	3.0749008963078e-07
"Strophosomus_capitatus_de_Geer"	5.22733152372325e-05	7.15727388852954e-05	0.100703934972273	2.62503372517374e-05	1.96224998166259e-05	9.08143991626279e-05	4.55414662295331e-05	9.1281244665012e-08	2.00033332465984e-06	0.000776099857438339	1.24130888750095e-06	2.5368544311378e-06	0.000776918251389408	0.000775361444655002	0.00077646671704188	1.02328111176067e-06	0.000775430295315071	1.0026694579397e-06	4.61231267534787e-07	7.84641682199416e-07	1.75221274893838e-06	9.97663866720134e-07	7.84641682199416e-07	7.84641682199416e-07	7.15791022129885e-07	0.000776159226952249	7.84641682199416e-07	6.95179368308924e-07	1.51813738161038e-06	2.38639429561249e-07	3.0749008963078e-07	2.18027775740288e-07	0.000774645653632872	3.0749008963078e-07	7.59024437158884e-07	3.0749008963078e-07	0.000774645653632872	2.18027775740288e-07	0.000774645653632872	2.38639429561249e-07	0.000774645653632872	1.00077464565363	3.0749008963078e-07	2.18027775740288e-07	0.000774645653632871	0.000774645653632871	4.77151592568636e-07	3.0749008963078e-07	7.59024437158885e-07	3.0749008963078e-07
"Unidentified_sp10_M_PL_038"	0.100594404362993	0.000220099258953234	3.99737116520014e-05	6.18204857660943e-05	4.68917466255012e-05	3.47793457679939e-05	1.20667424443425e-05	6.53558984838582e-08	0.000594483254960648	2.49695026367473e-06	0.000594282142586576	0.000594340778942426	1.08825822650305e-06	2.33682289870774e-06	0.00059261893622298	0.000593761123179626	0.000593506608853202	0.000593720138170521	1.08629161792961e-06	0.000593199118763571	1.1416601788553e-06	7.63116790127777e-07	0.000593199118763571	0.000593199118763571	2.02933280907696e-06	8.87145852430678e-07	0.000593199118763571	1.98834779997157e-06	5.82923557724091e-07	5.62004416055402e-07	0.000591731790370549	5.21019406950013e-07	3.0749008963078e-07	0.00059173179037055	2.01112374072375e-07	0.000591731790370549	3.0749008963078e-07	5.21019406950013e-07	3.0749008963078e-07	5.62004416055402e-07	3.0749008963078e-07	3.0749008963078e-07	1.00059173179037	5.21019406950013e-07	3.0749008963078e-07	3.0749008963078e-07	1.46732839302156e-06	0.00059173179037055	2.01112374072375e-07	0.000591731790370549
"Unidentified_sp11_M_PL_038"	8.85732991815022e-05	0.000172420322417801	2.83436108462374e-05	8.83256221671065e-05	0.100544068534816	2.6757536310188e-07	5.06805903590746e-05	3.7421454950263e-05	0.00112047444198408	0.00111936849015135	0.0011196297654781	2.47790801397287e-06	1.0671638711099e-06	2.17045679337811e-06	7.43506772075332e-07	2.47344842458784e-06	1.88851599880898e-06	0.00111882680527658	0.00111983035000254	1.67048822306869e-06	8.07419790904181e-07	1.64763670750373e-06	1.67048822306869e-06	1.67048822306869e-06	1.95242901763783e-06	2.22487365125319e-07	1.67048822306869e-06	0.00111830578586963	1.87553233689818e-06	8.0296020151915e-07	5.21019406950013e-07	0.00111715631705351	2.18027775740288e-07	5.21019406950013e-07	8.44676505984577e-07	5.21019406950013e-07	2.18027775740288e-07	0.00111715631705351	2.18027775740288e-07	8.0296020151915e-07	2.18027775740288e-07	2.18027775740288e-07	5.21019406950013e-07	1.00111715631705	2.18027775740288e-07	2.18027775740288e-07	1.14946881611868e-06	5.21019406950013e-07	8.44676505984577e-07	5.21019406950013e-07
"Unidentified_sp12_M_PL_038"	5.22733152372325e-05	7.15727388852954e-05	0.100703934972273	2.62503372517374e-05	1.96224998166259e-05	9.08143991626279e-05	4.55414662295331e-05	9.12812446650121e-08	2.00033332465984e-06	0.000776099857438339	1.24130888750095e-06	2.5368544311378e-06	0.000776918251389408	0.000775361444655002	0.000776466717041879	1.02328111176067e-06	0.000775430295315071	1.0026694579397e-06	4.61231267534787e-07	7.84641682199416e-07	1.75221274893838e-06	9.97663866720133e-07	7.84641682199416e-07	7.84641682199416e-07	7.15791022129885e-07	0.000776159226952249	7.84641682199416e-07	6.95179368308924e-07	1.51813738161038e-06	2.38639429561249e-07	3.0749008963078e-07	2.18027775740288e-07	0.000774645653632872	3.0749008963078e-07	7.59024437158885e-07	3.0749008963078e-07	0.000774645653632872	2.18027775740288e-07	0.000774645653632872	2.38639429561249e-07	0.000774645653632872	0.000774645653632871	3.0749008963078e-07	2.18027775740288e-07	1.00077464565363	0.000774645653632871	4.77151592568636e-07	3.0749008963078e-07	7.59024437158885e-07	3.0749008963078e-07
"Unidentified_sp13_M_PL_038"	5.22733152372326e-05	7.15727388852954e-05	0.100703934972273	2.62503372517374e-05	1.96224998166259e-05	9.08143991626279e-05	4.55414662295331e-05	9.12812446650121e-08	2.00033332465984e-06	0.000776099857438339	1.24130888750095e-06	2.5368544311378e-06	0.000776918251389408	0.000775361444655002	0.000776466717041879	1.02328111176067e-06	0.000775430295315071	1.0026694579397e-06	4.61231267534787e-07	7.84641682199416e-07	1.75221274893838e-06	9.97663866720133e-07	7.84641682199416e-07	7.84641682199416e-07	7.15791022129885e-07	0.000776159226952249	7.84641682199416e-07	6.95179368308924e-07	1.51813738161038e-06	2.38639429561249e-07	3.0749008963078e-07	2.18027775740288e-07	0.000774645653632872	3.0749008963078e-07	7.59024437158885e-07	3.0749008963078e-07	0.000774645653632872	2.18027775740288e-07	0.000774645653632872	2.38639429561249e-07	0.000774645653632872	0.000774645653632871	3.0749008963078e-07	2.18027775740288e-07	0.000774645653632871	1.00077464565363	4.77151592568636e-07	3.0749008963078e-07	7.59024437158885e-07	3.0749008963078e-07
"Unidentified_sp14_M_PL_038"	0.000249445826813665	0.100421661670652	6.20297070339227e-05	0.000125878851240567	0.000103452193450681	1.70498725731184e-05	3.04918400081163e-05	9.1048328821513e-08	0.000673747092206719	0.00067161256221317	0.00067323889487325	0.000672373590600017	1.26951346892255e-06	0.000671099249256679	2.2286445284755e-06	0.000672089426057132	0.000671422224456605	0.000672094541680155	2.29837442565582e-06	0.000670945072864035	1.42851773598137e-06	1.65255052656467e-06	0.000670945072864035	0.000670945072864036	0.00067062209766411	7.61316135453943e-07	0.000670945072864035	0.000670627213287133	2.88716959326383e-07	1.14435319309606e-06	1.46732839302156e-06	1.14946881611868e-06	4.77151592568636e-07	1.46732839302156e-06	5.08197333468606e-07	1.46732839302156e-06	4.77151592568636e-07	1.14946881611868e-06	4.77151592568636e-07	1.14435319309606e-06	4.77151592568636e-07	4.77151592568636e-07	1.46732839302156e-06	1.14946881611868e-06	4.77151592568636e-07	4.77151592568636e-07	1.00066947774447	1.46732839302156e-06	5.08197333468606e-07	1.46732839302156e-06
"Unidentified_sp8_M_PL_038"	0.100594404362993	0.000220099258953234	3.99737116520014e-05	6.18204857660943e-05	4.68917466255012e-05	3.47793457679939e-05	1.20667424443425e-05	6.53558984838582e-08	0.000594483254960649	2.49695026367473e-06	0.000594282142586576	0.000594340778942426	1.08825822650305e-06	2.33682289870774e-06	0.00059261893622298	0.000593761123179626	0.000593506608853201	0.000593720138170521	1.08629161792961e-06	0.000593199118763571	1.1416601788553e-06	7.63116790127777e-07	0.000593199118763571	0.000593199118763571	2.02933280907696e-06	8.87145852430678e-07	0.000593199118763571	1.98834779997157e-06	5.82923557724091e-07	5.62004416055402e-07	0.00059173179037055	5.21019406950013e-07	3.0749008963078e-07	0.00059173179037055	2.01112374072375e-07	0.00059173179037055	3.0749008963078e-07	5.21019406950013e-07	3.0749008963078e-07	5.62004416055402e-07	3.0749008963078e-07	3.0749008963078e-07	0.00059173179037055	5.21019406950013e-07	3.0749008963078e-07	3.0749008963078e-07	1.46732839302156e-06	1.00059173179037	2.01112374072375e-07	0.00059173179037055
