"Sideroxylon_cinereum"	"Molinaea_alternifolia"	"Psiadia_terebinthina"	"Toddalia_asiatica"	"Bertiera_zaluzania"	"Croton_fothergillifolius"	"Stillingia_lineata"	"Homalanthus_populifolius"	"Erythroxylum_macrocarpum"	"Dodonaea_viscosa"	"Aphloia_theiformis"	"Antirhea_borbonica"	"Chassalia_coriacea"	"Trochetia_blackburniana"	"Chaetocnema_sp1_M_PL_074"	"Apis_mellifera"	"Stomorhina_lunata"	"Fannia_pusio"	"Technomyrmex_albipes"	"Dysauxes_florida"	"Lygaeidae_sp1_M_PL_074"	"Pachycerina_crinicornis"	"Brachymyrmex_sp1_M_PL_074"	"Allograpta_nasuta"	"Lygistorrhina_sp1_M_PL_074"	"Leptotes_pirithous"	"Villa_unifasciata"	"Dioxyna_sororcula"	"Ophyra_capensis"	"Musca_domestica"	"Polistes_hebraeus"	"Stomoxys_niger"	"Syritta_nigrofemorata"	"Panara_naso"	"Chrysomya_megacephala"	"Nacoleia_sp1_M_PL_074"	"Ahasverus_advena"	"Eristalinus_flaveolus"	"Syritta_bulbus"	"Episyrphus_sp1_M_PL_074"	"Gelechioidea_sp2_M_PL_074"	"Mauritiborium_undulatus"	"Orthellia_albigena"	"Pelecophora_intemipta"	"Sarcophaga_arno"	"Stomoxys_calcitrans"	"Gelechioidea_sp1_M_PL_074"	"Palexorista_sp1_M_PL_074"	"Scatopsidae_sp1_M_PL_074"	"Scirtidae_sp1_M_PL_074"	"Unidentified_sp1_M_PL_074"
"Aphloia_theiformis"	0.000893095820764951	0.000701379998754363	0.00153106445951839	0.000372864503672209	0.000413985611629462	0.000562029182461406	0.000584835785485795	0.000622858972083208	0.00120170605080147	0.000212834308163814	1.00212728505994	0.000508271182324672	0.000228334079185048	0.000140465086226864	0.0111871033763826	0.0111816340094956	0.011211032062194	2.80203590725493e-05	2.05849177841253e-05	0.0111742855716787	8.05823399746523e-06	3.09744654773345e-05	0.0111511606427101	5.28516408640355e-05	2.29973286197354e-05	1.68736591178424e-05	2.62118550880023e-05	2.02807729232033e-05	1.18798249859978e-05	0.0111693820608782	2.03461992683179e-05	0.0111683861512395	3.86905322002577e-05	1.18638019838827e-05	1.18798249859978e-05	2.12815916285617e-05	4.01449416043861e-06	0.01115889556987	8.05823399746523e-06	1.87720032569463e-05	0.0111428058457746	1.62662787627647e-05	6.86996785203808e-06	5.00985713395973e-06	1.38932221633813e-05	1.49390946222702e-05	4.01449416043861e-06	7.78573715104009e-06	1.09246004618316e-05	4.01449416043861e-06	8.05823399746523e-06
"Antirhea_borbonica"	0.000991777850347404	0.000626720250577565	0.00145491601535897	0.000351580923388693	0.00062192842286088	0.000783132753695824	0.000560046097974645	0.000571131137634455	0.000729466894396625	0.000350480643221732	0.000571805080115256	1.00191682677101	0.000413243404872788	0.000157953855555973	5.60886416741941e-05	0.0125742014318175	0.0126049309004947	2.72454313686245e-05	2.48306138586594e-05	4.27365602448607e-05	7.65745271241561e-06	0.0125498545514886	2.20115010339689e-05	0.0125727116861898	1.98827753177447e-05	1.90214160120399e-05	0.012544350731954	2.34873636920114e-05	1.21056336056989e-05	4.05598985375773e-05	2.33877852292707e-05	3.54105593209799e-05	0.0125600542982088	1.45448427936287e-05	1.21056336056989e-05	0.0125392468477373	5.5938053835416e-06	0.0125445743020258	7.65745271241561e-06	2.14710629834782e-05	1.4010842491474e-05	1.78935583084698e-05	7.62906038728772e-06	4.47657321841118e-06	1.55267531650864e-05	1.22253226053291e-05	5.5938053835416e-06	7.13913922043069e-06	6.6315172217875e-06	5.5938053835416e-06	7.65745271241561e-06
"Chassalia_coriacea"	0.000763209951563109	0.00153021485390401	0.00174155391991467	0.000550827476670468	0.000549941027374282	0.000344366224374899	0.000132169258042192	0.000341704149702571	0.000552211724709667	0.000131550693322554	0.000342501118777572	0.00055099120649705	1.00235947189074	0.00021029660541229	4.66189018250298e-05	0.0167581857287757	0.0167745340196562	2.29603860095968e-05	2.94408920928015e-05	4.41378019218808e-05	9.16607326270881e-06	2.70194506154243e-05	1.48597735068719e-05	0.016753891618617	1.66459385965135e-05	0.0167260873775411	2.27845239607391e-05	2.07036870220005e-05	1.6800951880569e-05	3.565252508039e-05	0.016729677493518	2.81338954899328e-05	4.04971442360882e-05	0.0167151572714418	1.6800951880569e-05	2.19243091251766e-05	2.45975874553499e-06	2.1583910437155e-05	9.16607326270882e-06	9.95148959437618e-06	1.29716412491263e-05	1.82439282764656e-05	5.87084578125469e-06	1.09301060993143e-05	1.63856760518692e-05	7.47986533380469e-06	2.45975874553499e-06	4.27130187128214e-06	5.0201065882697e-06	2.45975874553499e-06	9.16607326270882e-06
"Trochetia_blackburniana"	0.0031487816727365	0.000636431584822123	6.21275272424337e-06	2.86109665105709e-06	0.000630103182186842	3.7455679107432e-06	3.05109530757647e-06	3.36179181893978e-06	0.00063305330593688	1.71531058500782e-06	0.000632092888020886	0.000631815422223894	0.000630889816236871	1.00313689461385	1.7533638703403e-05	0.0502273045951834	7.06692789375186e-05	2.88529468477343e-05	1.51101773593441e-05	4.1640838202682e-05	3.26986985486493e-08	8.03833077005818e-06	7.09954008571435e-06	3.93166878498762e-05	5.81448280902559e-06	1.50934688607498e-05	7.99916793058937e-06	1.23804972942302e-07	2.8767337374175e-05	2.78947204142575e-05	3.93179313529278e-05	3.70744029441886e-05	2.30483922033758e-05	1.05475289691632e-05	2.8767337374175e-05	3.21517889589358e-05	2.67540565053086e-08	4.48973746257019e-05	3.26986985486493e-08	2.42935730681611e-05	7.05595300989183e-06	9.70509164369934e-08	2.42213974825884e-05	4.54593989158659e-06	0.050181066128175	5.78178411047695e-06	2.67540565053086e-08	4.20223977367473e-08	5.75503005397164e-06	2.67540565053086e-08	3.26986985486493e-08
"Chaetocnema_sp1_M_PL_074"	7.14345674366631e-05	0.0112076893490473	0.0112587936275744	0.0111880921264168	4.05479866542515e-05	0.0112279157360187	0.0111810306564263	0.0111848382087893	0.0111995939934269	0.0111782291795111	0.0111871033763826	4.98565703770614e-05	3.10792678833532e-05	3.89636415631177e-06	1.0010713212283	0.000308731872983321	0.00107368771968222	0.000380143907581741	0.000300781273393967	0.000586027418330975	5.9256808566181e-05	0.000545763996312141	0.000343286966570173	0.000462953093766908	0.000241270697529935	0.000139829720286003	0.00027988989142018	0.000465611177919328	8.0604420594356e-05	0.000526856238899432	0.000220973559972622	0.000425732422324446	0.000380539146887169	5.97747963642368e-05	8.0604420594356e-05	6.0429512368484e-05	8.0199398114419e-05	0.000227288343278112	5.9256808566181e-05	0.000346582325708626	0.000183557957192655	0.00038541177980491	5.49496672589716e-07	8.00549239217663e-05	7.44314880405305e-07	0.000182013888963754	8.0199398114419e-05	0.000139810477609867	0.000101814490849335	8.0199398114419e-05	5.9256808566181e-05
"Apis_mellifera"	0.0126456700875896	0.0126252062935924	9.44515317840608e-05	3.87560140542317e-05	0.0125625981106964	6.59720630097121e-05	3.52014195396132e-05	4.65302533687927e-05	0.0125984644792105	1.82456193779954e-05	0.0125793382606825	0.0125742014318175	0.0125686392965818	0.0125568261487959	0.000347323357106236	1.00164562913275	0.00102062921708108	0.000188538935832487	0.00030051235932968	0.000443209143149982	4.97113325179267e-07	0.000158966052476871	0.000140770415865868	0.000782292985419258	0.000115499837612227	0.000300154479889108	0.000158727488411506	1.75688617865503e-06	0.000187454430243382	0.000554911457705356	0.000397416202028757	0.000352655047165685	0.000458205417798895	0.000209974434934876	0.000187454430243382	0.00025494901651205	4.71229021497944e-07	0.000508753823571115	4.97113325179268e-07	9.80813563674453e-05	0.000140267538443874	1.28565715715709e-06	9.7274385289151e-05	9.01800449542316e-05	0.000725115692728944	0.000115002724287048	4.71229021497943e-07	5.81628167109909e-07	0.00011453149526555	4.71229021497943e-07	4.97113325179267e-07
"Stomorhina_lunata"	0.00778445795444843	0.00779854320996291	0.00782849168408838	0.00775959850510329	0.00774233809695093	0.0077933551270673	0.00775314660397078	0.00775830632699309	0.00777458242404205	0.00774595196674192	0.00776148373536506	0.00775688055415056	0.00774209262445668	1.08721967596183e-05	0.000743322267472305	0.000628079518203738	1.00115823756556	0.000323322392161609	0.000337404652003665	0.000466365447543059	4.12025878109915e-05	0.000475017012696946	0.000238200533181297	0.000675264993626185	0.000167547432183932	0.000225941344956433	0.000290809246161482	0.000322963590906676	0.000115584325874613	0.000494305229984756	0.000341614184262682	0.000354978592909323	0.00048933250262733	0.000170237464885269	0.000115584325874613	0.000198044040541323	5.5666822336195e-05	0.0003137581829378	4.12025878109915e-05	0.00029973888244873	0.000127441295981714	0.000267296768570481	5.98804458034494e-05	5.57038800711636e-05	6.04240556414303e-05	0.000126344844372941	5.5666822336195e-05	9.69788290874137e-05	7.06780220367459e-05	5.5666822336195e-05	4.12025878109915e-05
"Fannia_pusio"	0.0251600279956878	0.0251524870651613	8.8364529490677e-05	4.4176242839319e-05	4.08096085170893e-05	5.91294346321473e-05	0.0250903562231609	0.025107649439672	5.73578122309144e-05	4.33389356201594e-05	6.30458079132359e-05	5.4490862737249e-05	3.44405790143952e-05	1.44264734238671e-05	0.000855323792058917	0.000377077871664974	0.00105079777452523	1.00104547857711	0.000181315338175967	0.000375860875028384	4.65076471003563e-07	0.00036085439121525	0.000359599245778687	0.00049685040969848	1.40886423216358e-06	0.000180699708015253	0.000315414183355635	2.16194820467971e-06	0.000373199298783915	0.000495830696769834	0.000374325511469647	0.000509071314990268	0.000540343007726564	1.03908612124348e-06	0.000373199298783915	0.000194684889145125	4.22353104515337e-07	0.00019544175630758	4.65076471003563e-07	0.000552694652814444	1.16558544781729e-06	1.73959510016437e-06	0.000193538676889906	0.000179660621894009	0.000194260000561099	9.43787761160014e-07	4.22353104515337e-07	0.0003138456179959	5.21434656644676e-07	4.22353104515337e-07	4.65076471003563e-07
"Technomyrmex_albipes"	6.08191343003185e-05	0.025155034255518	9.45566871136287e-05	0.0250944338169522	0.025078957603925	0.0251745193093179	3.99085708211536e-05	4.78848104163383e-05	7.10898423886666e-05	4.52032597973225e-05	4.6316065014282e-05	4.96612277173189e-05	4.41613381392023e-05	7.55508867967207e-06	0.000676757865136425	0.00060102471865936	0.00109656511901191	0.000181315338175968	1.00109115986062	0.000675303634397247	4.97666774282256e-07	0.000316122364936242	1.58241215918758e-06	0.000780578723757198	0.000180961933135281	0.000180912505187446	0.000181534987317509	0.000494749472216029	0.000180146655605461	0.000779238892278732	0.000494563100619683	2.72496063814988e-06	0.000779167992470534	1.23368907660229e-06	0.000180146655605461	1.58627161536658e-06	0.000179817995066556	2.24949908012988e-06	4.97666774282257e-07	1.79134959820873e-06	1.01228971888539e-06	0.000314931477149473	4.67839494617834e-07	0.000179678816110843	8.45593928601438e-07	0.000180464266360999	0.000179817995066556	5.98560130204229e-07	6.46271294442424e-07	0.000179817995066556	4.97666774282257e-07
"Dysauxes_florida"	0.0143938072197594	0.0144000867506645	0.0144284984789096	0.0143552111609606	4.08467903766291e-05	0.0144072752918888	4.18818249476377e-05	4.79979668399878e-05	0.0143875617851035	4.14235813639417e-05	0.0143669385921584	4.88417831369836e-05	3.78324016473264e-05	1.18973823436234e-05	0.000753463823568397	0.000506524735028551	0.000866107259722825	0.000214777642873362	0.000385887791084141	1.00086229673817	7.59394656784718e-05	0.00025727883228739	0.00023617042848742	0.000415024170380988	0.000309644591134463	0.000179427768210674	0.000180059071780961	0.000358979107440988	0.000213579356502896	0.000497476293409829	0.000393650036042359	0.000477689701514317	0.000283595951324784	7.65700057059272e-05	0.000213579356502896	0.000187271581965834	0.000102909109227777	0.000401760783539557	7.59394656784718e-05	0.000112010298805848	0.000235572116702454	0.000256069998213211	0.00011072159399815	0.000102857762504746	0.000111316463115331	0.000233705125455991	0.000102909109227777	5.99974585499847e-07	0.000130796016228214	0.000102909109227777	7.59394656784718e-05
"Lygaeidae_sp1_M_PL_074"	4.03586848252346e-05	5.11555893468556e-05	0.100380577023771	5.93011701193711e-05	1.97736256809347e-05	7.76222966201276e-05	4.72914320581945e-05	4.07092407178231e-05	5.28056999589793e-05	5.16606823524249e-05	7.25241059771871e-05	6.12596216993249e-05	5.49964395762529e-05	6.53973970972987e-08	0.000533311277095629	3.97690660143414e-06	0.000535633641542889	1.86030588401425e-06	1.99066709712903e-06	0.000531576259749302	1.00052831882644	0.000531362439597721	0.000529800241727193	0.000532239498835832	0.000529353323234568	0.000529600830833936	0.000530147882196973	0.000530475547415792	6.75848488495827e-07	3.0441431971651e-06	2.33372044125885e-06	0.000530424018589162	0.000531009566069325	0.000529235433767172	6.75848488495827e-07	0.000529395023133876	5.54444975858054e-07	2.36207191052956e-06	0.000528318826440901	1.84705468081862e-06	0.000529124649840648	0.000529921102439934	3.10451421732574e-07	3.65397066763254e-07	3.13721291587439e-07	1.03449679366696e-06	5.54444975858054e-07	5.08865508972789e-07	4.80051817808903e-07	5.54444975858054e-07	0.000528318826440901
"Pachycerina_crinicornis"	7.2729612061087e-05	6.76549809717596e-05	0.0201917727047134	0.0201032400735981	3.43260632285839e-05	7.72856155573003e-05	0.0200969059538461	4.3371845622684e-05	4.54452376130694e-05	0.0201062089296015	5.57540378592021e-05	0.0200797672823817	3.24233407385091e-05	3.21533230802327e-06	0.000982375193361854	0.000254345683962993	0.00123504423301206	0.0002886835129722	0.000252897891948994	0.000360190365202346	0.000106272487919544	1.00123076221851	0.000393990633712607	0.00036037264558468	0.000107237666554423	0.000107296126795937	0.000358363767130723	0.000693218511110668	1.04270841840005e-06	3.18216693260272e-06	0.000252873598350685	0.000108406722377446	0.000645975626461849	0.000106812876931853	1.04270841840005e-06	0.000357829037503632	5.52040111123574e-07	0.00025258917741739	0.000106272487919544	0.000622761597197856	0.000106891977229091	0.000692666470999545	5.59458554316054e-07	4.83249864083997e-07	7.20225169717217e-07	9.6517863487875e-07	5.52040111123574e-07	5.42148070283549e-07	4.13138523755176e-07	5.52040111123573e-07	0.000106272487919544
"Brachymyrmex_sp1_M_PL_074"	7.50020998248608e-05	6.9559571684702e-05	0.0335540153093889	5.09032509838961e-05	3.21257416590892e-05	6.17832782706207e-05	0.0334389531137377	5.54030023289301e-05	6.68255196281599e-05	5.88982846357635e-05	0.0334534819281302	5.86973360905838e-05	2.97195470137438e-05	4.73302672380957e-06	0.00102986089971052	0.000375387775642316	0.00103220231045229	0.000479465661038249	2.10988287891678e-06	0.000551064333137313	0.000176600080575731	0.000656651056187678	1.00102600476553	0.000180602757555048	0.000177648894430128	0.000177592260442756	0.000178467643936479	0.000178659318420797	1.07379331288416e-06	0.000374478989251624	2.20540973374526e-06	0.000550182416815159	0.000656506719714734	0.000177095406359293	1.07379331288416e-06	0.000177910736506286	4.41309130504433e-07	0.000373623515411449	0.000176600080575731	0.000479257907502938	0.000548305435332733	0.000178218009290292	5.76939229422006e-07	4.96854083462157e-07	8.13590565612485e-07	1.0488138543968e-06	4.41309130504433e-07	6.92537529111626e-07	6.07504723892362e-07	4.41309130504433e-07	0.000176600080575731
