"Stillingia_lineata"	"Labourdonnaisia_callophylloides"	"Aphloia_theiformis"	"Gaertnera_sp1_M_PL_081"	"Ochna_mauritiana"	"Croton_grangeroides"	"Syzygium_coriaceum"	"Grangeria_borbonica"	"Phyllanthus_phillyreifolius"	"Croton_fothergillifolius"	"Euodia_chapelieri"	"Cordemoya_integrifolia"	"Smilax_anceps"	"Chaetocnema_sp1_M_PL_081"	"Apis_mellifera"	"Musca_domestica"	"Chrysomya_megacephala"	"Nacoleia_sp1_M_PL_081"	"Technomyrmex_albipes"	"Brachymyrmex_sp1_M_PL_081"	"Stomorhina_lunata"	"Dysauxes_florida"	"Phorinia_sp1_M_PL_081"	"Allograpta_nasuta"	"Villa_unifasciata"	"Ahasverus_advena"	"Episyrphus_sp1_M_PL_081"	"Pachycerina_crinicornis"	"Syritta_nigrofemorata"	"Cheloninae_sp1_M_PL_081"	"Fannia_pusio"	"Lecithoceridae_sp1_M_PL_081"	"Mauritiborium_undulatus"	"Melanostoma_annulipes"	"Melanostoma_bituberculatum"	"Mordellidae_sp1_M_PL_081"	"Nacoleia_sp2_M_PL_081"	"Paragus_borbonicus"	"Pelecophora_intemipta"	"Polistes_hebraeus"	"Sarcophaga_arno"	"Stomoxys_calcitrans"	"Syritta_sp1_M_PL_081"	"Thysanoplusia_orichalcea"
"Pachycerina_crinicornis"	0.0504231795637965	6.07632666152709e-08	5.97351616287489e-05	7.8115167805032e-05	0.0502262735839175	2.89790162882041e-05	8.08913020600291e-05	4.85891105187087e-05	1.0026684263101e-05	1.03533658470227e-05	1.03533658470227e-05	1.03533658470227e-05	2.31905590155008e-05	0.000931802926232041	2.43053066461083e-06	0.000927765841180704	0.000927622360620032	0.000630314192149115	0.000297687850939697	7.46689520359362e-07	0.000630192935360529	2.11000852702198e-06	0.000296606938610568	0.000926113123227126	0.000298971454172128	0.000297416757119213	8.679463089448e-07	1.00092443535841	0.000296606938610568	3.34222808770032e-07	0.000296606938610568	8.679463089448e-07	0.000296606938610568	0.000627828419798969	7.46689520359362e-07	0.000296606938610568	8.09818508645144e-07	0.000296606938610568	0.000296606938610568	8.679463089448e-07	0.000296606938610568	7.46689520359362e-07	0.000296606938610568	8.679463089448e-07
"Syritta_nigrofemorata"	0.100680189063464	4.7893941043948e-08	5.18003947941925e-05	3.66652265141696e-05	7.81976772372624e-05	1.86192915847247e-05	3.84880324635601e-05	5.13643144207875e-05	1.99227025525285e-05	6.64289569939751e-06	6.64289569939751e-06	6.64289569939751e-06	1.48777260307481e-05	0.000597860612945776	1.91575764175792e-06	0.000595251785858158	0.000595109041229923	2.15462302044998e-06	0.000593548001275681	6.47504934927406e-07	2.39473654966439e-06	2.14080504492157e-06	0.00059223640625567	0.000594477340533861	0.000593653671839868	0.000593092478162682	4.07391405712995e-07	0.000593213877221136	1.00059223640626	6.64090085084284e-07	0.00059223640625567	4.07391405712996e-07	0.000592236406255669	9.77470965465781e-07	6.47504934927406e-07	0.00059223640625567	8.56071907013124e-07	0.000592236406255669	0.000592236406255669	4.07391405712995e-07	0.00059223640625567	6.47504934927406e-07	0.00059223640625567	4.07391405712996e-07
"Cheloninae_sp1_M_PL_081"	0.000112895314464328	8.22930046467169e-08	0.000112538298436563	2.343188801997e-07	3.48442596462455e-07	0.000112105627133078	3.03365831063358e-07	0.000112449516710018	0.100558916709441	7.01017762193706e-08	7.01017762193706e-08	7.01017762193706e-08	1.68182747030926e-08	6.30915985974335e-06	3.29172018586867e-06	5.81809590238762e-06	6.72730988123704e-07	1.30263921903779e-08	0.00335403470913025	1.40672873045704e-06	1.41715157953409e-06	0.00335757490316431	6.64090085084284e-07	2.54520777248703e-06	2.07688613216259e-06	2.53824869691792e-06	2.60354311333e-09	6.68445617540065e-07	6.64090085084284e-07	1.00335196389031	6.64090085084284e-07	2.60354311333e-09	6.64090085084284e-07	4.35553245578069e-09	1.40672873045704e-06	6.64090085084284e-07	1.87415861183363e-06	6.64090085084284e-07	6.64090085084284e-07	2.60354311333e-09	6.64090085084284e-07	1.40672873045704e-06	6.64090085084284e-07	2.60354311333e-09
"Fannia_pusio"	0.100680189063464	4.7893941043948e-08	5.18003947941924e-05	3.66652265141696e-05	7.81976772372625e-05	1.86192915847247e-05	3.84880324635601e-05	5.13643144207875e-05	1.99227025525285e-05	6.64289569939751e-06	6.64289569939751e-06	6.64289569939751e-06	1.48777260307481e-05	0.000597860612945776	1.91575764175792e-06	0.000595251785858158	0.000595109041229923	2.15462302044998e-06	0.000593548001275681	6.47504934927406e-07	2.39473654966439e-06	2.14080504492157e-06	0.00059223640625567	0.000594477340533861	0.000593653671839868	0.000593092478162682	4.07391405712996e-07	0.000593213877221136	0.00059223640625567	6.64090085084284e-07	1.00059223640626	4.07391405712996e-07	0.000592236406255669	9.77470965465781e-07	6.47504934927406e-07	0.00059223640625567	8.56071907013125e-07	0.000592236406255669	0.00059223640625567	4.07391405712996e-07	0.00059223640625567	6.47504934927406e-07	0.00059223640625567	4.07391405712996e-07
"Lecithoceridae_sp1_M_PL_081"	6.92565389712093e-05	2.80468214027524e-05	2.83973370998992e-05	0.100580974080281	0.000106280096974128	1.26295314206276e-05	5.00553183712793e-05	6.88097151768619e-05	7.81062933999001e-08	1.25069252020298e-05	1.25069252020298e-05	1.25069252020298e-05	2.80526885034507e-05	0.00112562326818269	0.0011218728561101	3.51295007975151e-06	0.00112210754013803	0.00111989598624939	7.64961662575066e-07	3.5496671374874e-07	2.68457429335093e-06	1.57041651008195e-06	4.07391405712996e-07	0.00112044909987396	1.76346448688732e-06	1.55421999199403e-06	0.00111756637866979	1.7358926178896e-06	4.07391405712996e-07	2.60354311333e-09	4.07391405712996e-07	1.00111756637867	4.07391405712996e-07	1.3285012121766e-06	3.5496671374874e-07	4.07391405712996e-07	1.14682858628103e-06	4.07391405712996e-07	4.07391405712996e-07	0.00111756637866979	4.07391405712996e-07	3.5496671374874e-07	4.07391405712996e-07	0.00111756637866979
"Mauritiborium_undulatus"	0.100680189063464	4.7893941043948e-08	5.18003947941924e-05	3.66652265141696e-05	7.81976772372625e-05	1.86192915847247e-05	3.84880324635601e-05	5.13643144207875e-05	1.99227025525285e-05	6.64289569939751e-06	6.64289569939751e-06	6.64289569939751e-06	1.48777260307481e-05	0.000597860612945775	1.91575764175792e-06	0.000595251785858158	0.000595109041229923	2.15462302044998e-06	0.000593548001275681	6.47504934927406e-07	2.39473654966439e-06	2.14080504492156e-06	0.00059223640625567	0.000594477340533862	0.000593653671839868	0.000593092478162682	4.07391405712996e-07	0.000593213877221135	0.00059223640625567	6.64090085084284e-07	0.00059223640625567	4.07391405712996e-07	1.00059223640626	9.77470965465781e-07	6.47504934927406e-07	0.00059223640625567	8.56071907013124e-07	0.000592236406255669	0.00059223640625567	4.07391405712996e-07	0.00059223640625567	6.47504934927406e-07	0.00059223640625567	4.07391405712996e-07
"Melanostoma_annulipes"	0.000166170064129183	7.36325921865936e-08	6.76699284633055e-05	0.000119565109095894	0.100374349490598	3.93387409916836e-05	0.000123294571656498	4.58139066166298e-05	1.30665973673421e-07	1.40638359946478e-05	1.40638359946478e-05	1.40638359946478e-05	3.15033920002535e-05	0.00126574523951831	2.94530368746374e-06	0.00126027989650325	0.00126013568001014	0.00125847376127778	1.82770060371288e-06	8.45874105791318e-07	0.00125799113417139	2.0792120091224e-06	9.77470965465781e-07	0.00125774890592039	4.28923650438707e-06	1.74103607574294e-06	1.3285012121766e-06	0.00125565683959794	9.77470965465781e-07	4.35553245578069e-09	9.77470965465781e-07	1.3285012121766e-06	9.77470965465781e-07	1.00125467936863	8.45874105791318e-07	9.77470965465781e-07	7.63565110277164e-07	9.77470965465781e-07	9.77470965465781e-07	1.3285012121766e-06	9.77470965465781e-07	8.45874105791318e-07	9.77470965465781e-07	1.3285012121766e-06
"Melanostoma_bituberculatum"	0.000110075838937659	3.15259036114162e-05	0.100559819625883	3.19470042373866e-05	6.76699284633054e-05	2.53836432708929e-05	0.0001093993091651	3.18505234933075e-05	4.22018619137112e-05	6.03488900596916e-08	6.03488900596916e-08	6.03488900596916e-08	4.63244549991846e-08	5.43140010537225e-06	0.00126103614445665	0.00126152523198992	1.85297819996738e-06	3.38882700284205e-06	0.00125905197898892	0.00125699774532354	0.00126003160561263	2.78369223104193e-06	6.47504934927405e-07	2.37918781268926e-06	0.00125983323644177	1.1783469931492e-06	3.5496671374874e-07	1.49337904071872e-06	6.47504934927406e-07	1.40672873045704e-06	6.47504934927405e-07	3.5496671374874e-07	6.47504934927406e-07	8.45874105791318e-07	1.00125699774532	6.47504934927406e-07	5.30842058221793e-07	6.47504934927406e-07	6.47504934927405e-07	3.5496671374874e-07	6.47504934927406e-07	0.00125699774532354	6.47504934927406e-07	3.5496671374874e-07
"Mordellidae_sp1_M_PL_081"	0.100680189063464	4.7893941043948e-08	5.18003947941924e-05	3.66652265141696e-05	7.81976772372625e-05	1.86192915847247e-05	3.84880324635601e-05	5.13643144207875e-05	1.99227025525285e-05	6.64289569939751e-06	6.64289569939751e-06	6.64289569939751e-06	1.48777260307481e-05	0.000597860612945776	1.91575764175792e-06	0.000595251785858158	0.000595109041229923	2.15462302044998e-06	0.000593548001275681	6.47504934927406e-07	2.39473654966439e-06	2.14080504492156e-06	0.00059223640625567	0.000594477340533862	0.000593653671839868	0.000593092478162682	4.07391405712996e-07	0.000593213877221136	0.00059223640625567	6.64090085084284e-07	0.00059223640625567	4.07391405712996e-07	0.00059223640625567	9.77470965465781e-07	6.47504934927406e-07	1.00059223640626	8.56071907013124e-07	0.000592236406255669	0.000592236406255669	4.07391405712996e-07	0.00059223640625567	6.47504934927406e-07	0.00059223640625567	4.07391405712996e-07
"Nacoleia_sp2_M_PL_081"	0.000145532224192231	4.19842380321502e-05	4.24673646577434e-05	0.000103214572765293	6.10852088221731e-05	7.47485036273241e-05	1.90109425989417e-05	0.100409605610297	5.6224758355009e-05	1.87194172584327e-05	1.87194172584327e-05	1.87194172584327e-05	6.93349775331158e-08	0.00168474755325895	0.00167936952128601	5.02231471506838e-06	2.77339910132463e-06	2.29061254853703e-06	3.26107257706855e-06	5.30842058221793e-07	1.67462602047779e-06	0.0016778592022377	8.56071907013125e-07	0.00167625989244186	1.76713281721375e-06	0.0016743494987453	1.14682858628103e-06	1.61963701729029e-06	8.56071907013125e-07	1.87415861183363e-06	8.56071907013125e-07	1.14682858628103e-06	8.56071907013125e-07	7.63565110277164e-07	5.30842058221793e-07	8.56071907013125e-07	1.00167349342684	8.56071907013125e-07	8.56071907013125e-07	1.14682858628103e-06	8.56071907013125e-07	5.30842058221793e-07	8.56071907013125e-07	1.14682858628103e-06
"Paragus_borbonicus"	0.100680189063464	4.7893941043948e-08	5.18003947941924e-05	3.66652265141696e-05	7.81976772372625e-05	1.86192915847247e-05	3.84880324635601e-05	5.13643144207875e-05	1.99227025525285e-05	6.64289569939751e-06	6.64289569939751e-06	6.64289569939751e-06	1.48777260307481e-05	0.000597860612945776	1.91575764175792e-06	0.000595251785858158	0.000595109041229923	2.15462302044998e-06	0.000593548001275681	6.47504934927406e-07	2.39473654966439e-06	2.14080504492157e-06	0.00059223640625567	0.000594477340533862	0.000593653671839868	0.000593092478162682	4.07391405712996e-07	0.000593213877221136	0.00059223640625567	6.64090085084284e-07	0.00059223640625567	4.07391405712996e-07	0.00059223640625567	9.77470965465781e-07	6.47504934927406e-07	0.00059223640625567	8.56071907013124e-07	1.00059223640626	0.00059223640625567	4.07391405712996e-07	0.00059223640625567	6.47504934927406e-07	0.00059223640625567	4.07391405712996e-07
"Pelecophora_intemipta"	0.100680189063464	4.7893941043948e-08	5.18003947941924e-05	3.66652265141696e-05	7.81976772372625e-05	1.86192915847247e-05	3.84880324635601e-05	5.13643144207875e-05	1.99227025525285e-05	6.64289569939751e-06	6.64289569939751e-06	6.64289569939751e-06	1.48777260307481e-05	0.000597860612945776	1.91575764175792e-06	0.000595251785858158	0.000595109041229923	2.15462302044998e-06	0.000593548001275681	6.47504934927406e-07	2.39473654966439e-06	2.14080504492157e-06	0.00059223640625567	0.000594477340533862	0.000593653671839868	0.000593092478162683	4.07391405712996e-07	0.000593213877221136	0.00059223640625567	6.64090085084284e-07	0.00059223640625567	4.07391405712996e-07	0.00059223640625567	9.77470965465781e-07	6.47504934927406e-07	0.00059223640625567	8.56071907013125e-07	0.00059223640625567	1.00059223640626	4.07391405712996e-07	0.00059223640625567	6.47504934927406e-07	0.00059223640625567	4.07391405712996e-07
"Polistes_hebraeus"	6.92565389712093e-05	2.80468214027524e-05	2.83973370998992e-05	0.100580974080281	0.000106280096974128	1.26295314206276e-05	5.00553183712793e-05	6.88097151768619e-05	7.81062933999001e-08	1.25069252020298e-05	1.25069252020298e-05	1.25069252020298e-05	2.80526885034507e-05	0.00112562326818269	0.0011218728561101	3.51295007975151e-06	0.00112210754013803	0.00111989598624939	7.64961662575066e-07	3.5496671374874e-07	2.68457429335093e-06	1.57041651008195e-06	4.07391405712996e-07	0.00112044909987396	1.76346448688732e-06	1.55421999199403e-06	0.00111756637866979	1.7358926178896e-06	4.07391405712996e-07	2.60354311333e-09	4.07391405712996e-07	0.00111756637866979	4.07391405712996e-07	1.3285012121766e-06	3.5496671374874e-07	4.07391405712996e-07	1.14682858628103e-06	4.07391405712996e-07	4.07391405712996e-07	1.00111756637867	4.07391405712996e-07	3.5496671374874e-07	4.07391405712996e-07	0.00111756637866979
"Sarcophaga_arno"	0.100680189063464	4.7893941043948e-08	5.18003947941924e-05	3.66652265141696e-05	7.81976772372625e-05	1.86192915847247e-05	3.84880324635601e-05	5.13643144207875e-05	1.99227025525285e-05	6.64289569939751e-06	6.64289569939751e-06	6.64289569939751e-06	1.48777260307481e-05	0.000597860612945776	1.91575764175792e-06	0.000595251785858158	0.000595109041229923	2.15462302044998e-06	0.000593548001275681	6.47504934927406e-07	2.39473654966439e-06	2.14080504492157e-06	0.00059223640625567	0.000594477340533862	0.000593653671839868	0.000593092478162682	4.07391405712996e-07	0.000593213877221136	0.00059223640625567	6.64090085084284e-07	0.00059223640625567	4.07391405712996e-07	0.00059223640625567	9.77470965465781e-07	6.47504934927406e-07	0.00059223640625567	8.56071907013125e-07	0.00059223640625567	0.00059223640625567	4.07391405712996e-07	1.00059223640626	6.47504934927406e-07	0.00059223640625567	4.07391405712996e-07
"Stomoxys_calcitrans"	0.000110075838937659	3.15259036114163e-05	0.100559819625883	3.19470042373866e-05	6.76699284633054e-05	2.53836432708929e-05	0.0001093993091651	3.18505234933076e-05	4.22018619137112e-05	6.03488900596916e-08	6.03488900596916e-08	6.03488900596916e-08	4.63244549991845e-08	5.43140010537225e-06	0.00126103614445665	0.00126152523198992	1.85297819996738e-06	3.38882700284205e-06	0.00125905197898892	0.00125699774532354	0.00126003160561263	2.78369223104193e-06	6.47504934927406e-07	2.37918781268926e-06	0.00125983323644177	1.1783469931492e-06	3.5496671374874e-07	1.49337904071872e-06	6.47504934927406e-07	1.40672873045704e-06	6.47504934927406e-07	3.5496671374874e-07	6.47504934927406e-07	8.45874105791318e-07	0.00125699774532354	6.47504934927406e-07	5.30842058221793e-07	6.47504934927406e-07	6.47504934927406e-07	3.5496671374874e-07	6.47504934927406e-07	1.00125699774532	6.47504934927406e-07	3.5496671374874e-07
"Syritta_sp1_M_PL_081"	0.100680189063464	4.7893941043948e-08	5.18003947941924e-05	3.66652265141696e-05	7.81976772372625e-05	1.86192915847247e-05	3.84880324635601e-05	5.13643144207875e-05	1.99227025525285e-05	6.64289569939751e-06	6.64289569939751e-06	6.64289569939751e-06	1.48777260307481e-05	0.000597860612945776	1.91575764175792e-06	0.000595251785858158	0.000595109041229923	2.15462302044998e-06	0.000593548001275681	6.47504934927406e-07	2.39473654966439e-06	2.14080504492157e-06	0.00059223640625567	0.000594477340533862	0.000593653671839868	0.000593092478162682	4.07391405712996e-07	0.000593213877221136	0.00059223640625567	6.64090085084284e-07	0.00059223640625567	4.07391405712996e-07	0.00059223640625567	9.77470965465781e-07	6.47504934927406e-07	0.00059223640625567	8.56071907013124e-07	0.00059223640625567	0.00059223640625567	4.07391405712996e-07	0.00059223640625567	6.47504934927406e-07	1.00059223640626	4.07391405712996e-07
"Thysanoplusia_orichalcea"	6.92565389712092e-05	2.80468214027524e-05	2.83973370998992e-05	0.100580974080281	0.000106280096974128	1.26295314206276e-05	5.00553183712793e-05	6.88097151768619e-05	7.81062933999001e-08	1.25069252020298e-05	1.25069252020298e-05	1.25069252020298e-05	2.80526885034507e-05	0.00112562326818269	0.0011218728561101	3.51295007975151e-06	0.00112210754013803	0.00111989598624939	7.64961662575066e-07	3.5496671374874e-07	2.68457429335093e-06	1.57041651008195e-06	4.07391405712996e-07	0.00112044909987396	1.76346448688732e-06	1.55421999199403e-06	0.00111756637866979	1.7358926178896e-06	4.07391405712996e-07	2.60354311333e-09	4.07391405712996e-07	0.00111756637866979	4.07391405712996e-07	1.3285012121766e-06	3.5496671374874e-07	4.07391405712996e-07	1.14682858628103e-06	4.07391405712996e-07	4.07391405712996e-07	0.00111756637866979	4.07391405712996e-07	3.5496671374874e-07	4.07391405712996e-07	1.00111756637867
