"Humiria_balsamifera"	"Poecilandra_retusa"	"Bonnetia_sessilis"	"Brocchinia_acuminata"	"Clusia_pusilla"	"Ilex_retusa"	"Phthirusa_adunca"	"Stegolepsis_angustata"	"Calea_lucidivenia"	"Tibouchina_fraterna"	"Clusia_grandiflora"	"Cybianthus_quelchii"	"Digomphia_laurifolia"	"Vaccinium_puberulum"	"Vismia_lauriformis"	"Borreria_capitata"	"Heliamphora_heterodoxa"	"Macairea_pachyphylla"	"Marcetia_taxifolia"	"Siphanthera_cordifolia"	"Vaccinium_euryanthum"	"Vernonia_bolivariensis"	"Befaria_glauca"	"Chromolanea_sp1_M_PL_031"	"Cyrilla_racemiflora"	"Declieuxia_fruticosa"	"Epidendrum_ibaguense"	"Eriopsis_biloba"	"Galactophora_schomburgkiana"	"Mandevilla_benthamii"	"Meriana_sclerophylla"	"Miconia_ciliata"	"Mikania_psilotachya"	"Pagameopsis_garryoides"	"Philodendron_ptarianum"	"Remijia_densiflora"	"Sipanea_galioides"	"Ternstroemia_crassifolia"	"Xyris_setigera"	"Catasetum_discolor"	"Epistephium_duckei"	"Irlbachia_nemorosa"	"Macairea_parvifolia"	"Notopora_schomburgkii"	"Pogonia_stricta"	"Sauvagesia_angustifolia"	"Sobralia_liliastrum"	"Tococa_nitens"	"Apis_mellifera"	"Melipona_scutellaris"	"Xylocopa_sp1_M_PL_031"	"Bombus_volucelloides"	"Euglossa_sp1_M_PL_031"	"Bombus_pullatus"	"Politmus_milleri"	"Bombus_atratus"	"Augochloropsis_sp1_M_PL_031"	"Cerciris_sp1_M_PL_031"	"Polybia_scrobalis"	"Calicopis_sp1_M_PL_031"	"Ceratina_sp1_M_PL_031"	"Augochlora_sp1_M_PL_031"	"Campsomeris_sp1_M_PL_031"	"Copestylum_sp1_M_PL_031"	"Dialictus_sp1_M_PL_031"	"Exomalopsis_sp1_M_PL_031"	"Polistes_lanio"	"Sphex_ichneumoneus"	"Eulaema_meriana"	"Pachodynerus_nasidens"	"Panoquina_bola"	"Polybia_occidentalis"	"Psedagochloropsis_sp1_M_PL_031"	"Sphex_sp1_M_PL_031"	"Augochloropsis_sp2_M_PL_031"	"Augochloropsis_sp3_M_PL_031"	"Brachygastra_lecheguana"	"Coereba_flaveola"	"Cyclocephala_sp1_M_PL_031"	"Cyclocephala_sp2_M_PL_031"	"Cylindromia_sp1_M_PL_031"	"Dialictus_sp2_M_PL_031"	"Eristalis_sp1_M_PL_031"	"Hylaeus_sp1_M_PL_031"	"Melipona_compresipes"	"Montezumia_azurescens"	"Oxybelus_sp1_M_PL_031"	"Pepsis_sp1_M_PL_031"	"Pereirapsis_sp1_M_PL_031"	"Polistes_vibex"	"Pyrrhogige_sp1_M_PL_031"	"Sarcodexia_innota"	"Sticia_sp1_M_PL_031"	"Tachites_sp1_M_PL_031"	"Vehilius_inca"	"Volucella_sp1_M_PL_031"	"Zonotrichia_capensis"
"Befaria_glauca"	2.13148062582891e-06	0.000562275647484587	0.000560981553173091	0.00072294117125824	0.000560981553173091	5.21600660438991e-07	9.06263670477072e-07	0.000561812910121767	2.15593329080214e-07	0.000559777826543655	0.000559702515828026	2.1012603366587e-07	0.000559702515828026	1.15425058265625e-06	5.62899223793816e-07	1.66612139538456e-09	1.16535554442502e-06	5.61491975734331e-07	2.09150060973107e-07	9.44729530806416e-07	0.000723595512892452	1.02313304446348e-06	1.00127643655837	5.93532173132846e-07	3.75387305101829e-10	1.9988591367708e-09	0.000719364067676691	5.9401737615946e-07	9.15326249765198e-07	6.07999862092584e-07	2.12415119807534e-07	0	5.88509860888745e-10	3.49641129492769e-07	0	0.000720321502878808	1.01236476747378e-09	5.60395681642904e-07	5.60395681642904e-07	1.4925059702499e-09	0.000557665015560919	1.54996007230486e-06	5.92524870189209e-07	0.000718771542806502	0.000718771542806502	4.62737362820578e-07	7.03986130303481e-07	5.92524870189209e-07	5.93394455708014e-05	2.74742155300234e-05	7.03986130303481e-05	0.0501898514004827	4.74019896151368e-05	4.23471903947485e-05	0.0503140079964552	5.90675144773579e-05	2.31368681410289e-05	4.51282522671593e-08	1.0372279557978e-05	4.02921177454564e-08	4.30000138326256e-08	4.64988021691457e-05	3.59169426137397e-08	3.99009247240144e-08	1.7567019347529e-08	3.28888227428283e-08	3.75768713040495e-08	1.03600547384373e-05	2.9850119404998e-08	7.47020737152639e-09	1.50543443095826e-05	1.03351824559811e-05	1.50543443095826e-05	1.03471081145733e-05	0	0	6.97166869910356e-09	2.41198504297484e-05	0	0	7.4514380062713e-09	3.14909843602139e-08	3.5932221513369e-09	7.4514380062713e-09	3.5932221513369e-09	1.87693652550914e-11	2.94254930444373e-11	7.45143800627131e-09	5.55373798461519e-11	3.03999931046292e-08	1.40724805948454e-08	5.25315084164674e-09	1.93770965984446e-08	1.93770965984446e-08	5.0618238373689e-11	1.03277310179749e-05	2.41198504297484e-05
"Chromolanea_sp1_M_PL_031"	1.90262028794116e-06	6.72111276604708e-07	1.05203561158295e-06	1.30315304863946e-06	1.05203561158295e-06	1.23717007818597e-06	1.77008860462382e-06	6.70939022595114e-07	0.00126202797591194	0.000629987794717371	4.87955522023165e-07	8.4789446286689e-07	4.87955522023165e-07	0.000630983762274096	6.02586626297837e-07	1.91866366737146e-09	7.81090336854905e-07	6.01080159732093e-07	0.0012605532723826	0.000631479435182524	4.55278434178198e-07	6.01077713706298e-07	5.93532173132846e-07	1.00188466573258	8.90370693188893e-10	2.80660159637969e-09	0.000629608564475229	0.000630741097858396	5.08999681085124e-07	1.8209535392784e-07	3.83268230770305e-07	0	3.68839943221131e-10	2.18549497048213e-07	0	4.53624438397723e-07	0.00126181850386516	5.99905459696704e-07	5.99905459696704e-07	1.58477662778492e-06	1.41288928515836e-07	1.38119378071261e-09	0.000629156321230611	4.5224324461701e-07	4.5224324461701e-07	1.17225400959339e-09	1.27276722693128e-07	0.000629156321230611	3.70910252218004e-05	4.96239845909595e-05	1.27276722693128e-05	1.27160035664252e-05	0.0503325056984489	1.26829414010741e-05	3.16570271231907e-05	7.24421705695889e-08	5.86127004796697e-08	8.15950780495377e-08	4.21008397745867e-05	0.0502203764538333	6.18108951323412e-08	4.14358134213783e-08	2.10763831266706e-05	3.68260675136446e-05	1.10098723051508e-08	3.5241001061668e-08	6.37808897099191e-08	6.12000002616678e-08	3.16955325556983e-05	1.7718376794459e-08	1.79862341374891e-08	3.62903303832204e-08	1.79862341374891e-08	3.59130201956133e-08	0	0	4.20184424127534e-05	1.51759478059399e-08	0	0	1.76738582597995e-08	2.10493145060841e-05	2.10337995985324e-05	1.76738582597995e-08	2.10337995985324e-05	4.45185346594447e-11	1.84419971610566e-11	1.76738582597995e-08	6.39554555790487e-11	9.10476769639201e-09	1.50646656574459e-08	2.11973615716722e-08	1.72965480721924e-08	1.72965480721924e-08	6.3090925193258e-05	1.86164721234209e-08	1.51759478059399e-08
"Cyrilla_racemiflora"	7.34651851427411e-07	3.52889550589983e-10	7.42929510635827e-10	1.82039087906864e-06	7.42929510635827e-10	0.00253531988209208	7.31614175363677e-07	3.51926563071748e-10	1.21517584581876e-06	8.41489394368238e-10	3.49983244231961e-10	7.3004516070579e-07	3.49983244231961e-10	1.21003097862079e-06	1.8916128517931e-09	4.32033770874982e-10	6.72498477075667e-10	1.88688381966362e-09	1.74424681717591e-09	6.63567899986847e-10	3.7696868870865e-10	6.72462009925313e-10	3.75387305101829e-10	8.90370693188893e-10	1.00755849969045	7.27027149381587e-07	7.55296372914114e-10	3.81800105544453e-10	4.58717389918225e-10	1.00447705385914e-12	8.20626742573118e-10	0	9.55517537006733e-13	2.81465938139358e-10	0	1.24629163664324e-09	5.12090336072401e-10	6.71499022407077e-10	6.71499022407077e-10	9.5929674759913e-13	9.31740984569114e-13	8.71836072525986e-10	3.80840808796854e-10	3.74455564117259e-10	3.74455564117259e-10	9.62987518235601e-13	6.77335657011836e-11	3.80840808796854e-10	4.76875836923061e-08	5.08278971482153e-08	6.77335657011835e-09	8.38566886112203e-11	3.04672647037484e-08	6.99618268012891e-11	2.62118894882082e-08	4.81643613703072e-11	4.814937591178e-11	3.62905882292165e-05	6.14451388363307e-08	2.03811953756815e-08	1.71857167342431e-08	2.61550821757796e-08	3.73832150350646e-08	3.62693591636875e-05	2.8522198479651e-11	3.64615439176963e-08	3.53814132890633e-08	4.31358682581134e-08	1.91859349519826e-11	0.050414143839981	9.43864171197119e-12	3.6244861042445e-05	9.43864171197118e-12	3.26842371814895e-08	0	0	5.81415605725302e-11	1.2565622956955e-11	0	0	3.62188554584583e-05	2.21189299995616e-11	2.02529307636459e-08	3.62188554584584e-05	2.02529307636459e-08	0.0503779249845226	4.77758768503367e-14	3.62188554584584e-05	1.44011256958327e-11	5.0223852692957e-14	4.72903212948276e-11	1.82511290176447e-08	6.67865319479465e-09	6.67865319479465e-09	2.560451680362e-11	2.60055839866948e-08	1.2565622956955e-11
"Declieuxia_fruticosa"	0.00101183310905807	8.20452549944267e-07	1.57490942298189e-06	2.9591082490775e-06	1.57490942298189e-06	0.00101020422406571	0.0010094376233912	8.18359255125242e-07	2.0373632014612e-06	8.54829003330905e-07	8.14259858087417e-07	0.00100907317932325	8.14259858087417e-07	1.95892352978057e-06	0.00168006683479515	5.9651217759392e-07	1.47588172717727e-06	0.00167586666770816	9.83369922102911e-07	7.20860940981052e-07	6.14150006419264e-10	1.47607027529608e-06	1.9988591367708e-09	2.80660159637969e-09	7.27027149381587e-07	1.00267833657408	1.74266974900191e-09	1.13546700814003e-09	8.50402839091003e-07	1.91431829167361e-09	1.34931076247555e-06	0	1.87393423948443e-09	7.1919002167011e-07	0	2.02725760840238e-09	1.68239951801097e-09	1.47397698047705e-06	1.47397698047705e-06	2.85293218125636e-12	1.38880346372766e-09	1.41720193535925e-09	1.13261407595877e-09	6.10055673043135e-10	6.10055673043135e-10	2.09329481902544e-09	9.37513157157719e-08	1.13261407595877e-09	0.00012194532770731	9.836469803878e-05	9.37513157157718e-06	1.2499231173549e-07	9.06091260767019e-08	1.33332269015067e-07	4.27038971130194e-08	1.0765690836566e-07	1.04664740951272e-07	0.0501971941673887	4.89209017421074e-05	6.69595008168365e-08	2.37063695640128e-05	4.25160580607775e-08	2.36529763399936e-05	1.45144180568267e-05	5.59369370486104e-08	0.0502317807218306	4.88458497697171e-05	2.36612932616227e-05	5.70586436251272e-11	1.44678402726936e-05	2.19465033760925e-08	1.44737618902113e-05	2.19465033760925e-08	9.24075578460561e-06	0	0	3.27789974034304e-08	2.04716668806421e-11	0	0	1.44314889152245e-05	2.40286980327017e-08	3.39560533576866e-08	1.44314889152245e-05	3.39560533576866e-08	3.63513574690793e-08	9.36967119742218e-11	1.44314889152245e-05	1.98837392531307e-08	9.57159145836804e-11	4.20016708698788e-05	2.52268294830812e-05	9.19848280961878e-06	9.19848280961878e-06	8.41199759005484e-11	4.22729749868215e-08	2.04716668806421e-11
"Epidendrum_ibaguense"	1.42230006904446e-06	1.0741328731033e-06	1.29077962470868e-06	0.0007229926848726	1.29077962470868e-06	1.04948431016416e-06	7.75135484352493e-07	1.07283170966812e-06	1.54197282790882e-06	0.000629888893577368	8.88625781567222e-07	2.10209177658101e-07	8.88625781567222e-07	0.000629782619001391	4.39312319484039e-07	1.24644300818584e-09	6.18688781430173e-07	4.38214038685329e-07	1.00063591925258e-06	0.000631140724125546	0.00072364693402077	4.38659299583928e-07	0.000719364067676691	0.000629608564475228	7.55296372914114e-10	1.74266974900191e-09	1.00134764170674	0.000630403012777854	3.4703077262233e-07	1.82241854554195e-07	2.2039865556406e-07	0	3.67504581859572e-10	2.18201768782848e-07	0	0.00072037269141149	7.934460956361e-07	4.37358136148749e-07	4.37358136148749e-07	1.58392716778355e-06	5.41446549393814e-07	1.5500702841915e-06	0.00062881908561007	0.000718822621127298	0.000718822621127298	1.30116343517852e-09	1.27508738197478e-07	0.00062881908561007	3.70321372930626e-05	2.85378644752307e-05	1.27508738197478e-05	4.87301894454433e-05	0.0503055268488056	1.26931451696997e-05	0.0503175834789108	1.10063535121945e-07	6.5058171758926e-08	4.43383606211032e-08	1.03910800515245e-05	3.15791546063168e-05	3.50648455683312e-08	4.6502108525745e-05	4.97029118216691e-08	1.57852576551689e-05	1.09700117685082e-08	2.56770760973954e-08	2.92585941313079e-08	1.03524702914413e-05	3.16785433556711e-05	1.50303978209909e-08	2.87528281947645e-08	1.03434595597538e-05	2.87528281947644e-08	1.03413969273791e-05	0	0	3.33545306417528e-08	2.4121564467359e-05	0	0	1.49926330023452e-08	2.10380241375182e-05	2.56995471318137e-08	1.49926330023452e-08	2.56995471318137e-08	3.77648186457057e-11	1.83752290929786e-11	1.49926330023452e-08	4.15481002728614e-11	9.11209272770974e-09	1.0982807987101e-08	5.25522944145251e-09	1.29300006276769e-08	1.29300006276769e-08	3.9672304781805e-08	1.03284669267514e-05	2.4121564467359e-05
"Eriopsis_biloba"	3.49337821763157e-07	6.71503235115429e-07	8.89470435765355e-07	4.56674723130325e-07	8.89470435765355e-07	5.30511246654018e-07	2.21083741015438e-07	6.70532744384808e-07	1.54357568562749e-06	0.000630619871030999	4.87513762292602e-07	1.28268976963602e-09	4.87513762292602e-07	0.00063091488291558	4.39591600991479e-07	8.02177272420186e-10	6.18858888313157e-07	4.38492621989e-07	7.94159140029901e-07	0.000632275831969651	4.55677470140498e-07	4.38607679916016e-07	5.94017376159459e-07	0.000630741097858396	3.81800105544454e-10	1.13546700814003e-09	0.000630403012777854	1.00315042883757	3.46898418536366e-07	1.82132360932424e-07	2.20198753976326e-07	0	3.67068327861624e-10	2.18237938557248e-07	0	4.53616367596952e-07	7.94698191841038e-07	4.37637189185395e-07	4.37637189185395e-07	0.00252047846441601	1.41377755819899e-07	9.7674725739114e-10	0.000629950373157514	4.52639620339561e-07	4.52639620339561e-07	9.70490730621457e-10	1.27133934921996e-07	0.000629950373157514	3.70383599470743e-05	2.8569382869868e-05	1.27133934921996e-05	1.27239980237909e-05	0.0503960298526012	1.26855189389433e-05	3.16847734237693e-05	6.77619587809375e-08	4.85245365310728e-08	1.40017102267338e-08	3.93621007317469e-08	3.16289880352733e-05	1.73708144782588e-08	2.93024177217342e-08	3.20603989641533e-08	1.58061770664117e-05	1.09569895866695e-08	2.56629841081606e-08	6.36620478126937e-09	1.2858062153176e-08	0.0504095692883203	7.59782210033463e-09	1.79728296444401e-08	1.41026567112049e-08	1.79728296444401e-08	9.69972299581257e-09	0	0	2.647197133433e-08	1.51892490046833e-08	0	0	7.5787320950574e-09	2.1075861065655e-05	2.57262614271248e-08	7.57873209505741e-09	2.57262614271248e-08	1.90900052772227e-11	1.83534163930812e-11	7.57873209505741e-09	2.67392424140062e-11	9.1066180466212e-09	1.0989790024787e-08	3.20672442409004e-11	3.17579837966507e-09	3.17579837966507e-09	3.97349095920519e-08	6.5239246161475e-09	1.51892490046833e-08
"Galactophora_schomburgkiana"	0.00050540490826148	0.000508032584790916	0.000892907644263343	4.80407222873709e-07	0.000892907644263343	6.37387813291373e-07	2.44261637582227e-06	0.000507134808838758	0.000388602708212578	0.00089030685001919	0.000504776668616943	3.42319962015138e-07	0.000504776668616943	0.000388096830514527	0.000388940155625808	6.04103796468361e-07	0.000388209816955656	0.000387967805236743	2.56898571986099e-07	1.32706763466562e-06	1.01069612681787e-09	0.000388108971715329	9.15326249765199e-07	5.08999681085123e-07	4.58717389918225e-10	8.50402839091003e-07	3.4703077262233e-07	3.46898418536366e-07	1.00088804787972	1.00363938943231e-06	0.000386834361988943	0	2.31822106658927e-09	9.78923891374962e-07	0	1.23555474340623e-09	1.63791825744153e-07	0.000387211195763171	0.000387211195763171	8.71604066674285e-10	9.1432229161256e-07	2.31596590767143e-10	3.46026814469691e-07	1.00395815263908e-09	1.00395815263908e-09	8.97775952157985e-07	0.000501813301218865	3.46026814469691e-07	0.00016602493444033	0.0502104952052284	0.0501813301218865	8.22890062451304e-05	2.76821451575753e-05	6.99034834739606e-05	7.02770706847358e-08	6.43456707030971e-05	4.48887976078992e-05	4.68966827595377e-06	4.65346883986898e-06	6.51891466461729e-06	2.39913394874217e-05	6.9478977230143e-09	1.11061963983019e-05	1.6188238106596e-05	6.91988988376896e-08	2.26982842071578e-05	4.63804259380934e-06	4.63634755508574e-06	1.74320813334857e-08	9.12847605937268e-09	1.35951902932973e-05	1.5968500516644e-08	1.35951902932973e-05	4.60145303543113e-06	0	0	8.56328573286997e-09	3.3689870893929e-11	0	0	9.10554018987676e-09	4.42355878221872e-08	6.47671180354296e-06	9.10554018987677e-09	6.47671180354296e-06	2.29358694959112e-11	1.15911053329463e-10	9.10554018987677e-09	2.0136793215612e-08	5.01819694716156e-08	9.72350389064519e-06	8.55799905037845e-09	4.59459007510436e-06	4.59459007510436e-06	8.18959128720766e-09	6.86296032676727e-09	3.3689870893929e-11
"Mandevilla_benthamii"	9.31106066964201e-07	0.000724250551790045	0.000722768174668301	1.7429663760724e-09	0.000722768174668301	1.39572086633727e-09	3.82077252870632e-07	0.000723654331731245	4.6050875817609e-07	0.000721305489659195	2.20248386067945e-06	1.0287463679948e-09	2.20248386067945e-06	1.01845271154052e-06	8.39404300817775e-07	1.56207529680035e-09	0.000720348415534539	8.37305790065731e-07	7.02892869355181e-10	5.62494509350515e-07	5.70918744048584e-10	1.43189281498433e-06	6.07999862092584e-07	1.8209535392784e-07	1.00447705385914e-12	1.91431829167361e-09	1.82241854554195e-07	1.82132360932424e-07	1.00363938943231e-06	1.00574825401284	4.57649405129702e-07	0	6.3862685061264e-10	3.79580219433933e-07	0	5.68896711236086e-10	4.2272562083787e-10	8.3567275618449e-07	8.3567275618449e-07	4.57618997317648e-10	6.07432749473496e-07	1.78409214782547e-12	1.81674741935106e-07	5.6711261908826e-10	5.6711261908826e-10	5.96220058799844e-07	5.46911418965396e-07	1.81674741935106e-07	6.44206135719875e-05	5.93746361606991e-05	5.46911418965396e-05	5.46689474526146e-05	1.45339793548085e-05	0.0503658919944848	3.96978833361782e-08	4.01516943913788e-05	2.98110029399922e-05	1.40642205216486e-08	1.39968950195158e-08	1.68244797093472e-08	3.6857386511391e-08	5.3522764434764e-11	2.15979930479474e-08	3.31564026276336e-08	1.90630114907873e-08	4.89910164372191e-08	1.39485657375458e-08	1.39477465980041e-08	9.15237994635297e-09	1.99890933717969e-11	1.93910509221076e-05	4.48383891772811e-11	1.93910509221076e-05	8.48950012842365e-09	0	0	2.34297623118394e-11	1.90306248016195e-11	0	0	1.99388695191039e-11	1.87498169783505e-08	7.6751459696015e-09	1.99388695191039e-11	7.6751459696015e-09	5.0223852692957e-14	3.1931342530632e-11	1.99388695191039e-11	5.20691765600118e-11	0.0502874127006421	2.09851075204444e-08	2.571865919987e-11	8.46460060876547e-09	8.46460060876547e-09	2.11362810418935e-11	2.48995196581772e-11	1.90306248016195e-11
"Meriana_sclerophylla"	0.00126236499475783	2.65278328604151e-06	0.000388981874257518	2.15709205283573e-06	0.000388981874257518	1.14026085880535e-06	0.00125899558824662	2.17046124010389e-06	0.000389536256976546	0.000387721030592841	1.70868344397785e-06	2.1727360833846e-06	1.70868344397785e-06	0.000387905804253208	0.000388875455913828	0.00125943984806754	0.000387601313070644	0.000387903267274043	7.57589712251827e-07	1.03353491018434e-06	7.58219585919046e-10	0.000387628273958477	2.12415119807534e-07	3.83268230770304e-07	8.20626742573119e-10	1.34931076247555e-06	2.2039865556406e-07	2.20198753976326e-07	0.000386834361988943	4.57649405129701e-07	1.00164017179798	0	1.4124873062939e-06	2.21586917280411e-06	0	1.78677480523671e-09	1.64444964819019e-07	0.00038714595191254	0.00038714595191254	5.53263200945543e-10	2.11661955018854e-07	1.03361001655712e-09	2.1964549077538e-07	7.53164788679585e-10	7.53164788679585e-10	4.82322045937619e-07	4.98854379444856e-07	2.1964549077538e-07	0.000137775531517085	0.0502236159892347	4.98854379444856e-05	1.90495759516969e-05	1.75716392620304e-05	3.18752810672837e-05	5.2721535207571e-08	1.12633683883478e-05	2.41161022968809e-05	2.95997700486038e-05	2.95720836608032e-05	6.54490959979696e-06	0.0501534516148355	3.10083004967138e-08	3.59539676171645e-05	1.62062054967794e-05	4.21627460928729e-05	2.27194608451042e-05	2.951601506964e-05	2.94925122683102e-05	1.10652640189109e-08	1.63304721772051e-08	6.41663802198601e-08	4.71050415948726e-08	6.41663802198601e-08	1.15068610076441e-05	0	0	2.52529904083942e-08	2.52739861973015e-11	0	0	1.62894408400764e-08	3.44511636728112e-08	6.4922709496091e-06	1.62894408400764e-08	6.4922709496091e-06	4.10313371286559e-11	7.06243653146951e-08	1.62894408400764e-08	4.19813282689181e-05	2.28824702564851e-08	9.72188639784569e-06	5.4318402084615e-08	1.14760454068893e-05	1.14760454068893e-05	8.22224824095095e-09	3.08156007547962e-08	2.52739861973015e-11
"Miconia_ciliata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0505050505050505	0.0505050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Mikania_psilotachya"	1.91863784553507e-06	5.01307836257729e-07	5.01580494767193e-07	3.27831212009866e-09	5.01580494767193e-07	1.32769161767086e-09	1.91357112396737e-06	5.00561882555874e-07	3.54175755878088e-09	3.90695215323965e-09	4.98584725640541e-07	3.30188655066703e-09	4.98584725640541e-07	4.98814585751269e-07	5.00255251305266e-07	0.00168958541176588	4.98665594723346e-07	4.99004613177003e-07	9.04477262009991e-10	4.98443403355364e-07	1.36765392156684e-12	4.98776114708842e-07	5.88509860888746e-10	3.68839943221131e-10	9.55517537006734e-13	1.87393423948444e-09	3.67504581859572e-10	3.67068327861624e-10	2.31822106658927e-09	6.3862685061264e-10	1.4124873062939e-06	0	1.00671612320349	0.00168303900324804	0	2.92975757209179e-12	2.70743476413596e-12	4.98030161006986e-07	4.98030161006986e-07	9.222822308081e-13	5.87151324659989e-10	1.57122134333539e-12	3.66146045630816e-10	1.3585362287564e-12	1.3585362287564e-12	7.45953701855291e-10	7.03839358151702e-10	3.66146045630816e-10	8.43906824807533e-05	2.09869622096883e-07	7.03839358151702e-08	5.28436192193991e-08	2.92916836504653e-08	4.44803601451704e-08	9.50975360129477e-11	5.26773395508238e-08	3.72976850927645e-08	4.49741034733785e-08	4.49384220106488e-08	1.07755903612611e-10	5.64349169834185e-05	4.71366403000618e-11	4.48379218671743e-08	1.25483609595376e-08	0.0504762776240622	2.9233565100506e-08	4.48614397382946e-08	4.48257256048151e-08	1.8445644616162e-11	1.9014798986434e-11	1.34172319897341e-08	6.58000533967073e-11	1.34172319897341e-08	1.74889952624241e-08	0	0	3.01492420669997e-11	4.5588464052228e-14	0	0	1.89670231095837e-11	1.66147801118455e-08	5.9029292646348e-11	1.89670231095837e-11	5.9029292646348e-11	4.77758768503367e-14	0.0503358061601743	1.89670231095837e-11	5.63195137255293e-05	3.1931342530632e-11	1.25063812826317e-08	8.25471637666759e-11	1.7442162232137e-08	1.7442162232137e-08	1.35371738206798e-13	4.68330302871237e-11	4.5588464052228e-14
"Pagameopsis_garryoides"	0.000298996098027611	0.00029824886214268	0.000298087833905914	5.1114177276136e-07	0.000298087833905914	3.91096921044638e-07	0.000297974491592831	0.00029780541236328	1.12285263206215e-06	1.92342477447807e-06	0.000296629482663889	5.14796460375066e-07	0.000296629482663889	0.000296519288097472	0.000297375731569473	0.00168180848654881	0.000296431371363386	0.000296632292240549	1.4132713825033e-07	0.00029662290251116	5.15604115407776e-10	0.000296497138824449	3.49641129492769e-07	2.18549497048213e-07	2.81465938139358e-10	7.1919002167011e-07	2.18201768782848e-07	2.18237938557248e-07	9.78923891374963e-07	3.79580219433933e-07	2.21586917280411e-06	0	0.00168303900324804	1.00197004027813	0	7.57648619391965e-10	8.6421610050627e-10	0.000296053689045049	0.000296053689045049	5.48336529038311e-10	3.49128962738131e-07	2.45481864753575e-10	2.17689602028209e-07	5.1216675463839e-10	5.1216675463839e-10	4.43449779399863e-07	3.41704747086663e-07	2.17689602028209e-07	0.0502207998831293	8.28384887574789e-05	3.41704747086663e-05	3.14216066464318e-05	1.74151681622567e-05	2.64377622835734e-05	3.58516728246873e-08	3.13307431981938e-05	2.21724889699931e-05	7.02934130849666e-06	6.9998076384746e-06	3.43958008001495e-08	6.31460011406323e-05	7.36445594260724e-09	6.99363900756609e-06	7.43728351184324e-06	0.050238714246954	1.73580958650053e-05	6.98779470854109e-06	6.98222682235689e-06	1.09667305807662e-08	5.60117216897322e-09	7.98247381054465e-06	1.28891241972285e-08	7.98247381054464e-06	2.72544837103072e-06	0	0	4.71090460834434e-09	1.71868038469259e-11	0	0	5.58709887206625e-09	9.88743008370532e-06	1.87142105343692e-08	5.58709887206626e-09	1.87142105343692e-08	1.40732969069679e-11	8.4151950162402e-05	5.58709887206626e-09	5.60602828849604e-05	1.89790109716967e-08	7.43439328923682e-06	1.28699115093767e-08	2.71814634570555e-06	2.71814634570555e-06	4.32108050253135e-11	7.30202532516229e-09	1.71868038469259e-11
"Philodendron_ptarianum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0505050505050505	0.0505050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Remijia_densiflora"	3.57351579005393e-06	4.05663259470537e-07	4.04889041153312e-07	0.0024060338362515	4.04889041153312e-07	1.73172222911579e-06	1.84587491320058e-06	4.05328875708919e-07	4.645819632795e-09	8.55566330248795e-07	4.03676703155888e-07	6.95727904174097e-07	4.03676703155888e-07	4.5474943200243e-07	1.0747881320349e-09	1.48273034036211e-09	1.63268774641434e-09	1.07210116170481e-09	6.92882566541088e-07	4.54747185441956e-07	0.000724751894077359	1.4010192803522e-09	0.000720321502878807	4.53624438397723e-07	1.24629163664325e-09	2.02725760840238e-09	0.000720372691411489	4.53616367596952e-07	1.23555474340623e-09	5.68896711236086e-10	1.78677480523671e-09	0	2.92975757209179e-12	7.57648619391965e-10	0	1.00239731947518	1.15357830939545e-09	1.06663551873444e-09	1.06663551873444e-09	1.13973961707777e-09	4.01288095297834e-07	0.00167739926039148	4.52476627979874e-07	0.000719920214783509	0.000719920214783509	3.34383761617759e-10	9.23652735279523e-10	4.52476627979874e-07	1.28304696803315e-07	4.05472610564715e-08	9.23652735279522e-08	3.61159285768051e-05	3.619813023839e-05	3.96236559375934e-08	0.0503944150348456	4.26132967299696e-08	1.6719188080888e-08	1.01089598271601e-07	3.44712573784051e-05	4.59124167139387e-08	5.89949118844002e-08	0.0503219778117443	5.89335791266729e-08	3.61850551146424e-08	8.74532635269399e-11	1.63969289111152e-10	7.62493464038121e-08	3.44307680952494e-05	2.27947923415554e-08	2.48012035692006e-08	1.08612032535091e-08	3.43966508354373e-05	1.08612032535091e-08	3.44043984536322e-05	0	0	2.30960855513696e-08	2.41583964692453e-05	0	0	2.47388889873684e-08	1.51582395147318e-08	7.743032721325e-11	2.47388889873684e-08	7.743032721325e-11	6.23145818321623e-11	1.46487878604589e-13	2.47388889873684e-08	4.9424344678737e-11	2.84448355618043e-11	2.68697033008724e-11	1.73931976043524e-08	3.24865071823085e-08	3.24865071823085e-08	5.76789154697723e-11	3.43719119464499e-05	2.41583964692453e-05
