"Crataegus_monogyna"	"Prunus_mahaleb"	"Berberis_vulgaris"	"Juniperus_phoenicea"	"Lonicera_arborea"	"Rosa_canina"	"Taxus_baccata"	"Hedera_helix"	"Juniperus_communis"	"Juniperus_sabina"	"Sorbus_aria"	"Daphne_laureola"	"Amelanchier_ovalis"	"Rhamnus_myrtifolius"	"Rhamnus_saxatilis"	"Lonicera_splendida"	"Juniperus_oxycedrus"	"Paeonia_officinalis"	"Turdus_merula"	"Turdus_viscivorus"	"Turdus_iliacus"	"Turdus_torquatus"	"Phoenicurus_ochruros"	"Erithacus_rubecula"	"Fringilla_coelebs"	"Parus_ater"	"Sylvia_atricapilla"	"Coccothraustes_coccothraustes"	"Columba_palumbus"	"Corvus_corone"	"Parus_major"	"Turdus_pilaris"	"Garrulus_glandarius"	"Parus_caeruleus"	"Phoenicurus_phoenicurus"	"Sitta_europaea"	"Emberiza_cia"	"Loxia_curvirostra"	"Parus_cristatus"	"Pica_pica"	"Turdus_philomelos"	"Corvus_corax"	"Dendrocopos_major"	"Ficedula_hypoleuca"	"Sylvia_borin"	"Sylvia_cantillans"
"Coccothraustes_coccothraustes"	0.020194673366299	0.0201595033116955	8.95167654288254e-05	0.0200999133253007	4.94084820061568e-05	0.0200986494509359	0.0200743328402431	4.2282837237506e-05	4.51651742512042e-05	4.01573760312024e-05	3.0206900223174e-05	1.62839975908561e-05	1.4047848555058e-05	1.55283191006662e-05	1.90201583271595e-05	6.02894044830874e-06	7.69131904477876e-06	7.69059738199499e-06	0.000922871685839399	0.000922958285373451	0.000821421504183605	0.000821391636910496	0.000355138983726993	0.000445669419211523	0.000195092462500193	0.000194514316184074	0.000194791015477777	1.00091808613533	0.000667756320674473	0.000417366409674383	0.000194186974945813	0.00056699886373198	0.00041592385668641	0.00019323089187264	0.000101954532662515	0.000193195624409754	9.23981078512771e-05	0.000343027087983512	0.000192591486405291	9.24333753141623e-05	0.000343027087983512	9.17939698468136e-05	0.000100797516558477	0.000100797516558477	0.000100797516558477	0.000100797516558477
"Columba_palumbus"	0.0201718499130572	0.0201650222184227	8.87672861328847e-05	0.0201021610788884	5.49252862280183e-05	6.78424411268877e-05	0.0200828485495807	4.77993694880844e-05	0.020058681886163	4.56686497719236e-05	3.29596158293073e-05	1.62864898520685e-05	1.40541170797617e-05	1.67879153887151e-05	2.05278336297796e-05	6.03045441949649e-06	8.94436784693242e-06	8.943537195248e-06	0.00107322446342976	0.00107332414163189	0.00097162966255949	0.000971604593755083	0.000355500227969253	0.000445744890819831	0.000195151204074362	0.000194554804534622	0.000194849681353387	0.000667756320674472	1.00106808192788	0.000417420108329873	0.000194166833217843	0.000316529654756407	0.000415872683290628	0.000193149390013452	0.000102018760315544	0.000193174530286232	9.23494191941188e-05	9.25382573916187e-05	0.000192515337969646	9.23242789213389e-05	9.25382573916187e-05	9.16902268775326e-05	0.000100825111092114	0.000100825111092114	0.000100825111092114	0.000100825111092114
"Corvus_corone"	0.020182030695239	0.0201700628502646	0.0201203923769073	0.0200946333817799	5.69433645516618e-05	6.24621027952715e-05	5.80089388754421e-05	4.69500026400469e-05	4.17237470215295e-05	0.020052587932229	3.09895426236699e-05	2.20581489398774e-05	1.11814643001988e-05	1.93234677803863e-05	1.65776178909407e-05	8.08021190421231e-06	8.04748074138742e-06	8.04768361661849e-06	0.00096572203399422	0.00096569768896649	0.000863975423051586	0.000864042626641028	0.000248165351100134	0.000338505774017125	0.000338562788510692	0.000194616038386431	0.000338158777915481	0.000417366409674383	0.000417420108329873	1.0009606293687	0.000337488063592052	0.000459508072093598	0.000415860521653499	0.000336303905817981	0.000245211518250483	0.000193206608263973	9.23562940126508e-05	9.25172794451183e-05	0.0001925868174115	0.000235453591566658	9.25172794451183e-05	9.17365031601774e-05	0.000100850314251323	0.000100850314251323	0.000100850314251323	0.000100850314251323
"Parus_major"	0.0201806884128772	0.0201851802801515	0.0201345034371394	4.55225583651436e-05	0.0200856365189135	3.76708521991485e-05	4.43183849435282e-05	5.74385984688537e-05	2.25371962259909e-05	2.5403620833475e-05	2.73514665748606e-05	0.0200661207658357	2.48693507989206e-05	1.8773153907777e-05	2.2525278265568e-05	2.2160894999913e-05	4.69979143301158e-06	4.70044816750223e-06	0.000564053780100268	0.00056397497196139	0.000462782904694686	0.000462579091417331	0.000471497646177883	0.000840261004897829	0.00106322953937295	0.000418314094817968	0.00106212149462295	0.000194186974945813	0.000194166833217843	0.000337488063592052	1.00106130094322	0.000236524975427114	0.000193162109481529	0.000336474184971325	0.000245369554891536	0.000193203332608969	9.22774312082121e-05	9.22012875292041e-05	0.000192656303277472	0.000235548283570568	9.22012875292041e-05	9.17304018767148e-05	0.000100925901400758	0.000100925901400758	0.000100925901400758	0.000100925901400758
"Turdus_pilaris"	0.0252170634660646	0.000110824745761051	0.0251185079059653	0.0251015768562458	5.20212931075174e-05	0.0251118919613017	6.13104920974342e-05	4.41597479306635e-05	4.06069148402194e-05	4.41813752736492e-05	2.79125248212628e-05	1.93260727339515e-05	8.47702645509143e-06	1.57435894225602e-05	1.54389220038721e-05	6.18551148260306e-06	7.43644184726809e-06	7.43616274649795e-06	0.000892339529579754	0.000892373021672171	0.000891031633995676	0.000891075253758639	0.00018326927099984	0.000296641784349215	0.000296596348399889	0.000116905247470564	0.000296287072825759	0.000708748579664975	0.000395662068445508	0.000574385090116997	0.000295656219283893	1.0008868459884	0.000394083548997486	0.000294595053097682	0.000180496823656929	0.00011573538998007	0.000115181266251264	0.00042852166527111	0.000115177139483644	0.000294040929368877	0.00042852166527111	0.000114623015754839	5.54123728805256e-07	5.54123728805256e-07	5.54123728805256e-07	5.54123728805256e-07
"Garrulus_glandarius"	0.0335430279121124	0.0335482869053158	9.63715874257572e-05	0.0334333223094753	4.6148232417042e-05	6.4535666355567e-05	5.66903815255339e-05	3.43374503802274e-05	3.60703418237049e-05	3.60699364358006e-05	3.48336269429457e-05	2.10391719321377e-05	1.21279561997123e-05	1.35833800094129e-05	1.20459210573775e-05	9.98528288674916e-06	5.81349097197451e-06	5.81145683348234e-06	0.00069737482001788	0.000697618916636942	0.000529000991176218	0.000529296133013165	0.000171400301162876	0.000322938516675554	0.000322926648285652	0.00032232270324582	0.000322427384141314	0.000693206427810684	0.000693121138817713	0.000693100869422498	0.000321936849135882	0.000525444731996648	1.00069169110221	0.000320898111699611	0.000168882582341839	0.000320906415756858	0.000153164981230279	0.000153275004520865	0.000320209743217999	0.000153156677173033	0.000153275004520865	0.00015246830869142	0.000167741434526579	0.000167741434526579	0.000167741434526579	0.000167741434526579
"Parus_caeruleus"	0.0335404086706852	0.0335507011309	0.0334652567528116	6.19382696888235e-05	5.64439491292678e-05	4.88999880610552e-05	4.33699923219661e-05	3.98485872867397e-05	2.37706709392264e-05	2.85424881327106e-05	3.23960443152185e-05	3.66278543111467e-05	1.8537847330469e-05	2.34218202316739e-05	1.71197803744969e-05	1.340855569972e-05	4.70375011909511e-06	4.70485776258762e-06	0.000564582931510515	0.000564450014291414	0.000396148872084516	0.000396226133625004	0.000410498914247107	0.000561893865789407	0.000562030001603195	0.000322773340609034	0.000561359573818209	0.000322051486454399	0.000321915650022421	0.000560506509696635	0.000560790308285542	0.000392793404130243	0.000320898111699612	1.00055924745694	0.000407571781229924	0.000320857829589374	0.000153104323934873	0.000153067652899332	0.000320209908703069	0.000391493951282938	0.000153067652899332	0.000152456403048569	0.0001677535056545	0.0001677535056545	0.0001677535056545	0.0001677535056545
"Phoenicurus_phoenicurus"	0.00011704457674721	0.0335641848562457	0.0334906370603419	4.76673531492248e-05	6.38209969934284e-05	3.05549869329684e-05	5.27761140552826e-05	5.27968323528437e-05	2.44491712521659e-05	2.92222631833305e-05	1.43849125959273e-05	2.67341893527921e-05	2.77736378585663e-05	0.0334158142170153	2.73761730151177e-05	8.70430396057305e-06	3.43592616214445e-06	1.27234388864863e-05	0.00152681266637836	0.000412311139457334	0.000244771463408476	0.00024414662255989	0.00152486162543285	0.000410738164418558	0.000410138713812772	0.000170710768652007	0.000409703498614744	0.000169924221104192	0.000170031267192573	0.000408685863750805	0.000408949258152561	0.000240662431542572	0.000168882582341839	0.000407571781229924	1.00152090023433	0.000168640643336544	8.19719055314956e-07	9.13958140058514e-07	0.000168352945084625	0.000239750856948696	9.13958140058514e-07	5.32020803396409e-07	0.000167820924281229	0.000167820924281229	0.000167820924281229	0.000167820924281229
"Sitta_europaea"	0.0335645888776396	0.0335464591907496	7.82908777623859e-05	5.47026050637081e-05	5.59324799710959e-05	4.6441035856311e-05	4.04622915622982e-05	3.29663295546163e-05	2.72678037833529e-05	2.72688730492776e-05	0.0334404429348095	2.10501103691979e-05	2.32806729614675e-05	1.04738048204936e-05	8.327437294912e-06	2.11479521798331e-05	8.28643819601855e-06	2.71129447734599e-06	0.000325355337281518	0.000994372583522226	0.000157280366295849	0.000825811643748875	0.00017129244522103	0.000322943464668345	0.00032353389952234	0.000991562359770838	0.000322476501913348	0.000321992707349591	0.000321957550477054	0.000322011013773289	0.000322005554348283	0.000154313853306759	0.000320906415756858	0.000320857829589374	0.000168640643336544	1.00098910746773	0.000821375171776371	0.000153146826028384	0.000320298609033928	0.000153125533635625	0.000153146826028384	0.00015256631308018	0.000167732295953748	0.000167732295953748	0.000167732295953748	0.000167732295953748
"Emberiza_cia"	0.0502688850581686	0.000129983459435104	7.16291131569919e-05	5.42360219092635e-05	5.93769234255016e-05	6.0267314538843e-05	3.95565080830618e-05	3.41844648527322e-05	3.15809894419899e-05	3.15813331829165e-05	0.0501458954142398	1.50939409841251e-05	2.39342002608668e-05	2.04074289740917e-06	5.69019326357167e-06	2.38982561598791e-05	1.0315564253374e-05	1.95151184702252e-06	0.000234181421642703	0.00123786771040489	0.000233458001506364	0.00123618623668237	3.85960780967151e-06	0.0002315157705621	0.00023237684032642	0.00123471522074153	0.000231181927518426	0.000230995269628193	0.000230873547985297	0.000230890735031627	0.00023069357802053	0.000230362532502529	0.000229747471845419	0.00022965648590231	1.22957858297243e-06	0.00123206275766456	1.00123141284037	0.00022924827351432	0.00022914484937976	0.000229006568605135	0.00022924827351432	0.000228494932082585	6.49917297175519e-07	6.49917297175519e-07	6.49917297175519e-07	6.49917297175519e-07
"Loxia_curvirostra"	0.0502640626894649	9.43931056510763e-05	9.19102234263865e-05	8.70776125381423e-05	4.7245446161688e-05	0.0501557030154621	5.67140387365754e-05	3.87880011622413e-05	3.62105606771121e-05	3.6209511779787e-05	3.87630644739994e-05	1.50716028886164e-05	7.1995042832742e-06	7.27410257788887e-06	1.1958907174476e-05	7.15330917418705e-06	7.18537904918612e-06	7.1809354194651e-06	0.000861712250335812	0.000862245485902334	0.00086067835141883	0.00086105498246916	3.79754011366757e-06	0.000231325808620679	0.000231414998584037	0.000230842837379191	0.000231057333125328	0.000857567719958781	0.000231345643479047	0.000231293198612796	0.00023050321882301	0.000857043330542221	0.000229912506781297	0.000229601479348998	1.37093721008777e-06	0.000229720239042576	0.00022924827351432	1.00085541929992	0.000228944977753095	0.000229129513820743	0.000855419299918116	0.00022847301222484	4.71965528255382e-07	4.71965528255382e-07	4.71965528255382e-07	4.71965528255382e-07
"Parus_cristatus"	0.050227545315766	0.0502606128342264	9.86684609258694e-05	6.34073843964569e-05	4.8545566133059e-05	5.10362872418092e-05	4.20918076564785e-05	3.08737809006825e-05	2.23791250705352e-05	2.23826990426278e-05	4.18912608593602e-05	3.145999839282e-05	1.81220783341817e-05	1.56473620471993e-05	1.24148076572717e-05	1.49365220443424e-05	4.04417849562719e-06	4.04154091028707e-06	0.000484984909234448	0.000485301419475263	0.00023316993915929	0.000233593937454568	0.000255053910614482	0.000482645406809845	0.000482828638308764	0.000482338204110171	0.000482081812206547	0.000481478716013227	0.000481288344924115	0.00048146704352875	0.000481640758193681	0.000230354278967289	0.000480314614826998	0.000480314863054604	0.000252529417626937	0.000480447913550892	0.00022914484937976	0.000228944977753095	1.00047961008833	0.000229011798883472	0.000228944977753095	0.000228307024162573	0.000251303064171131	0.000251303064171131	0.000251303064171131	0.000251303064171131
"Pica_pica"	0.050232614747737	0.000136346369660713	0.0501520779257308	6.50895188469366e-05	6.01441271627595e-05	6.39557428459594e-05	4.39180592225637e-05	4.45078514509174e-05	2.63352901758001e-05	3.34917558080661e-05	3.38250784983063e-05	3.84605568970484e-05	1.68199618143692e-05	2.14627660141796e-05	1.88787078829491e-05	1.22891614397095e-05	4.94153213798889e-06	4.94185677488497e-06	0.000593022812986197	0.000592983856558667	0.000591760760189364	0.000591807971496565	0.000362669311348788	0.000589941372243692	0.000590120993447703	0.000231531691998822	0.000589506535375718	0.000231083438285406	0.000230810697303347	0.000588633978916645	0.000588870708926419	0.000588081858737755	0.000229735015759549	0.000587240926924406	0.000359626285423044	0.000229688300453438	0.000229006568605135	0.000229129513820743	0.000229011798883472	1.00058655919508	0.000229129513820743	0.000228330067035168	6.81731848303567e-07	6.81731848303567e-07	6.81731848303567e-07	6.81731848303566e-07
"Turdus_philomelos"	0.0502640626894648	9.43931056510763e-05	9.19102234263865e-05	8.70776125381423e-05	4.7245446161688e-05	0.0501557030154621	5.67140387365753e-05	3.87880011622413e-05	3.62105606771121e-05	3.6209511779787e-05	3.87630644739994e-05	1.50716028886164e-05	7.1995042832742e-06	7.27410257788887e-06	1.1958907174476e-05	7.15330917418704e-06	7.18537904918612e-06	7.1809354194651e-06	0.000861712250335812	0.000862245485902334	0.00086067835141883	0.00086105498246916	3.79754011366757e-06	0.000231325808620679	0.000231414998584037	0.000230842837379191	0.000231057333125328	0.000857567719958781	0.000231345643479047	0.000231293198612796	0.00023050321882301	0.000857043330542221	0.000229912506781297	0.000229601479348998	1.37093721008777e-06	0.000229720239042576	0.00022924827351432	0.000855419299918116	0.000228944977753095	0.000229129513820743	1.00085541929992	0.00022847301222484	4.71965528255382e-07	4.71965528255382e-07	4.71965528255382e-07	4.71965528255382e-07
"Corvus_corax"	0.100299094114951	0.000141815015074036	0.000105722514878565	7.11789974203165e-05	4.80475392038335e-05	8.32840959923715e-05	4.1909756792186e-05	3.12175028429806e-05	2.61168176749915e-05	2.61214453032559e-05	5.42445457696773e-05	2.99575476462966e-05	1.42705383056946e-05	3.95479542773608e-06	1.12276899569507e-05	1.42256998689436e-05	3.86017090994683e-06	3.85222208258123e-06	0.000462266649909747	0.000463220509193619	0.000461414782443759	0.000462125417027254	3.94970118521728e-06	0.000459491960738855	0.000459809258703349	0.000459419770390886	0.000459097973709902	0.000458969849234068	0.000458451134387663	0.000458682515800887	0.000458652009383574	0.000458492063019356	0.000457404926074261	0.000457369209145707	1.59606241018923e-06	0.000457698939240539	0.000456989864165169	0.00045694602444968	0.000456614048325146	0.000456660134070337	0.00045694602444968	1.00045590497325	7.09075075370178e-07	7.09075075370178e-07	7.09075075370178e-07	7.09075075370178e-07
"Dendrocopos_major"	0.000155996516581439	0.100379410653379	9.16144069731738e-05	5.56357713725973e-05	4.90435930622844e-05	1.87884784912468e-05	4.22738585207711e-05	3.05300589583844e-05	1.86414324660789e-05	1.86439527819998e-05	2.9537975949043e-05	3.29624491393434e-05	2.19736183626688e-05	2.73399286666626e-05	1.36019253575927e-05	1.56473442197411e-05	4.22818608130755e-06	4.23085973799291e-06	0.00050770316855915	0.000507382329756906	4.92509587482064e-06	5.06245788188174e-06	0.000506158120043746	0.000505798852880836	0.000505848017914179	0.000505256637829457	0.000505065650703193	0.000503987582792388	0.000504125555460568	0.000504251571256614	0.000504629507003787	2.21649491522102e-06	0.000503224303579737	0.0005032605169635	0.000503462772843686	0.000503196887861245	1.29983459435104e-06	9.43931056510763e-07	0.000502606128342263	1.36346369660713e-06	9.43931056510763e-07	7.09075075370178e-07	1.00050189705327	0.000501897053266893	0.000501897053266894	0.000501897053266893
"Ficedula_hypoleuca"	0.000155996516581439	0.100379410653379	9.16144069731738e-05	5.56357713725973e-05	4.90435930622844e-05	1.87884784912468e-05	4.22738585207711e-05	3.05300589583844e-05	1.86414324660789e-05	1.86439527819998e-05	2.9537975949043e-05	3.29624491393434e-05	2.19736183626688e-05	2.73399286666626e-05	1.36019253575927e-05	1.56473442197411e-05	4.22818608130755e-06	4.23085973799291e-06	0.000507703168559149	0.000507382329756906	4.92509587482064e-06	5.06245788188174e-06	0.000506158120043746	0.000505798852880836	0.000505848017914179	0.000505256637829457	0.000505065650703193	0.000503987582792388	0.000504125555460568	0.000504251571256614	0.000504629507003787	2.21649491522102e-06	0.000503224303579737	0.0005032605169635	0.000503462772843686	0.000503196887861245	1.29983459435104e-06	9.43931056510763e-07	0.000502606128342263	1.36346369660713e-06	9.43931056510763e-07	7.09075075370178e-07	0.000501897053266894	1.00050189705327	0.000501897053266894	0.000501897053266893
"Sylvia_borin"	0.000155996516581439	0.100379410653379	9.16144069731738e-05	5.56357713725973e-05	4.90435930622844e-05	1.87884784912468e-05	4.22738585207711e-05	3.05300589583844e-05	1.86414324660788e-05	1.86439527819998e-05	2.9537975949043e-05	3.29624491393435e-05	2.19736183626688e-05	2.73399286666626e-05	1.36019253575927e-05	1.56473442197411e-05	4.22818608130755e-06	4.23085973799291e-06	0.000507703168559149	0.000507382329756906	4.92509587482064e-06	5.06245788188174e-06	0.000506158120043746	0.000505798852880836	0.000505848017914179	0.000505256637829457	0.000505065650703193	0.000503987582792388	0.000504125555460568	0.000504251571256614	0.000504629507003787	2.21649491522102e-06	0.000503224303579737	0.000503260516963501	0.000503462772843686	0.000503196887861245	1.29983459435104e-06	9.43931056510763e-07	0.000502606128342263	1.36346369660713e-06	9.43931056510763e-07	7.09075075370178e-07	0.000501897053266894	0.000501897053266894	1.00050189705327	0.000501897053266893
"Sylvia_cantillans"	0.000155996516581439	0.100379410653379	9.16144069731738e-05	5.56357713725973e-05	4.90435930622844e-05	1.87884784912468e-05	4.22738585207711e-05	3.05300589583844e-05	1.86414324660788e-05	1.86439527819998e-05	2.9537975949043e-05	3.29624491393435e-05	2.19736183626688e-05	2.73399286666626e-05	1.36019253575927e-05	1.56473442197411e-05	4.22818608130755e-06	4.23085973799291e-06	0.000507703168559149	0.000507382329756906	4.92509587482064e-06	5.06245788188174e-06	0.000506158120043746	0.000505798852880836	0.000505848017914179	0.000505256637829457	0.000505065650703193	0.000503987582792388	0.000504125555460568	0.000504251571256614	0.000504629507003787	2.21649491522102e-06	0.000503224303579737	0.000503260516963501	0.000503462772843686	0.000503196887861245	1.29983459435104e-06	9.43931056510763e-07	0.000502606128342263	1.36346369660713e-06	9.43931056510763e-07	7.09075075370178e-07	0.000501897053266894	0.000501897053266894	0.000501897053266893	1.00050189705327
