"Sideroxylon_cinereum"	"Geniostoma_borbonicum"	"Croton_fothergillifolius"	"Aphloia_theiformis"	"Psiadia_terebinthina"	"Erythroxylum_macrocarpum"	"Toddalia_asiatica"	"Molinaea_alternifolia"	"Claoxylon_linostachys"	"Antirhea_borbonica"	"Roussea_simplex"	"Pachycerina_crinicornis"	"Melanostoma_annulipes"	"Apis_mellifera"	"Stomorhina_lunata"	"Musca_domestica"	"Stomoxys_niger"	"Fannia_pusio"	"Stomoxys_calcitrans"	"Brachymyrmex_sp1_M_PL_060"	"Nacoleia_sp1_M_PL_060"	"Technomyrmex_albipes"	"Zosterops_mauritianus"	"Chrysomya_megacephala"	"Henotesia_narcissus"	"Miridae_sp1_M_PL_060"	"Nyctemera_insulare"	"Orthellia_albigena"	"Ceratitis_roas"	"Chaetocnema_sp1_M_PL_060"	"Homoneura_quadrivittata"	"Lygistorrhina_sp1_M_PL_060"	"Ophyra_capensis"	"Orchisia_costata"	"Chironomidae_sp1_M_PL_060"	"Cicadellidae_sp1_M_PL_060"	"Dysauxes_florida"	"Episyrphus_sp1_M_PL_060"	"Eristalinus_flaveolus"	"Ischiodon_aegyptius"	"Limnophora_quaterna"	"Ornidia_obesa"	"Pelecophora_intemipta"	"Psyllidae_sp1_M_PL_060"	"Sapromyza_sp1_M_PL_060"	"Scirtidae_sp1_M_PL_060"	"Scirtidae_sp2_M_PL_060"	"Syritta_nigrofemorata"	"Tarundia_servillei"	"Tettigoniidae_sp1_M_PL_060"
"Henotesia_narcissus"	2.64184619979902e-05	3.20907334548735e-05	2.64192116556267e-05	4.89793753685575e-05	4.32431791788416e-05	3.27940484733619e-05	0.0336169058037203	0.0336457389100987	4.87919185074161e-05	1.01546908480335e-05	0.0334785646767973	0.000338414776629067	0.00101220166768981	2.40167836345365e-07	0.000337736736778969	1.79689826644467e-06	1.99681700038797e-06	1.21235985294376e-06	0.000337736736778969	0.000672914778201976	1.30696684541355e-06	0.000674077829524969	9.54398833920035e-07	9.63132589050946e-07	1.00435694030392	0.000337346634995363	5.7907220588165e-07	6.2233933539441e-07	5.93597841048356e-07	0.000336562177847919	2.29219524677668e-07	8.13198641790267e-07	7.57498127087429e-07	0.00033639827756188	2.40167836345365e-07	3.93119810716742e-07	2.20160097130222e-07	0.000336169058037203	2.29219524677668e-07	2.20160097130222e-07	3.49852681203982e-07	2.20160097130222e-07	3.49852681203982e-07	2.20160097130223e-07	2.40167836345365e-07	0.000336169058037203	2.29219524677668e-07	2.20160097130223e-07	2.29219524677668e-07	0.000672914778201976
"Miridae_sp1_M_PL_060"	8.68711098372772e-05	8.63876192120972e-05	5.58188698223459e-05	0.00010564542586274	9.12092818317426e-05	0.0334865464050477	0.0335366469619101	4.27838296472304e-05	0.0334941784850493	1.27681340473658e-05	1.12448878331788e-05	0.000897058512210988	0.00127062533334017	7.89737362157066e-07	0.000710277887537754	0.000375528472341597	0.000932470447887851	2.99057725921396e-06	0.000710277887537754	8.55676592944609e-07	2.47522855856525e-06	0.000559846594861832	0.000373617085380754	2.04894272263289e-06	0.000337346634995364	1.00126567551554	1.37166460767741e-06	1.44622971232303e-06	0.000372689792256807	0.00033619564490848	6.17054422943551e-07	0.000558236308084154	0.000372901913123243	0.000335983524042044	7.89737362157065e-07	8.29175289379479e-07	4.65157248519549e-07	0.000335366469619101	6.17054422943552e-07	4.65157248519549e-07	7.5461018473386e-07	4.65157248519549e-07	7.54610184733859e-07	4.65157248519549e-07	7.89737362157066e-07	0.000335366469619101	6.17054422943552e-07	4.65157248519549e-07	6.17054422943552e-07	8.55676592944609e-07
"Nyctemera_insulare"	8.63067121605014e-05	0.0503136578862343	7.19591448898242e-05	0.0502357554127928	8.98924028172631e-05	7.59300720794233e-05	4.78796736531188e-05	1.93458105630939e-05	4.41019624461469e-05	2.52429788542673e-05	2.89536102940825e-08	0.000721625394113927	0.000724118126735452	7.84606474186377e-07	0.000362350758258081	0.000721255232137509	0.000720573401642222	0.000719811905129212	0.000362350758258081	3.86916211261879e-07	0.000720071903476512	0.000359948773295789	0.000360455098318827	0.000360243687579815	8.68608308822475e-07	2.05749691151612e-06	1.00071821009499	0.000360200474277934	0.000360226938083508	1.29600039850631e-06	0.000359383270615959	7.35032707435782e-07	1.66087112952427e-06	0.000359862067352491	7.84606474186377e-07	8.1720366197512e-07	5.99659540748534e-07	4.78796736531188e-07	0.00035938327061596	5.99659540748534e-07	0.000358826824377091	5.99659540748534e-07	0.000358826824377091	5.99659540748535e-07	7.84606474186377e-07	4.78796736531188e-07	0.000359383270615959	5.99659540748535e-07	0.000359383270615959	3.86916211261879e-07
"Orthellia_albigena"	7.68864307472015e-05	0.0503088522947527	7.35261745559583e-05	0.000119214104158161	0.0502167955332587	8.54983787930144e-05	7.63881140711429e-05	8.32580828516066e-06	2.7328886471044e-05	1.72541680412059e-05	3.11169667697205e-08	0.000819247845563001	0.000821227052117354	6.98967552247287e-07	0.000460393401145887	0.000818978464967694	0.000362304905257955	0.000817415764859806	0.000460393401145887	1.66516165703213e-07	0.000361675900801294	1.47352692230272e-06	2.50047885425177e-06	0.00045798057046634	9.33509003091615e-07	2.16934456848454e-06	0.000360200474277935	1.00081586526799	0.000360298926949108	0.000457280204170336	0.000359348944962519	4.55481441184066e-07	0.000457466305016214	0.000360112826103231	6.98967552247287e-07	0.000456516323029625	6.12718121299652e-07	7.6388114071143e-07	0.000359348944962519	6.12718121299652e-07	8.51529315415435e-07	6.12718121299652e-07	8.51529315415434e-07	6.12718121299652e-07	6.98967552247287e-07	7.6388114071143e-07	0.000359348944962519	6.12718121299652e-07	0.000359348944962519	1.66516165703213e-07
"Ceratitis_roas"	9.48098165173691e-05	0.0503098535642934	5.78297809821458e-05	0.000121917767397813	0.000103711306742808	0.0501726962732973	7.00278149711302e-05	9.3575311327995e-06	5.16004319317487e-05	1.82670429424457e-05	2.96798920524178e-08	0.000364073875757784	0.000922648781564198	8.61907422885174e-07	0.000561332174707747	0.000919987993445846	0.000919423255741893	0.000362031675567692	0.000561332174707747	1.8715062265599e-07	0.000361622205072149	1.91799901721714e-06	0.00055920715165522	2.2955860985148e-06	8.90396761572533e-07	0.00055903468838521	0.000360226938083508	0.000360298926949108	1.00091683049992	1.64310821100956e-06	0.00035935609688781	8.60007198862478e-07	0.000558417233097935	0.000360056375037521	8.61907422885174e-07	9.42830061298255e-07	4.81914841517882e-07	7.00278149711301e-07	0.00035935609688781	4.81914841517882e-07	8.70841195698667e-07	4.81914841517882e-07	8.70841195698667e-07	4.81914841517882e-07	8.61907422885174e-07	7.00278149711301e-07	0.00035935609688781	4.81914841517882e-07	0.00035935609688781	1.8715062265599e-07
"Chaetocnema_sp1_M_PL_060"	7.49618227088598e-05	9.11017715178315e-05	7.87956808101017e-05	9.03382842730516e-05	0.0502292424954015	8.93143144436826e-05	0.0502627612894777	2.66421493931359e-05	4.04083917808589e-05	9.70670140194114e-06	1.6828108892396e-05	0.000962564665509506	0.000964575224839062	6.81471115535089e-07	0.000962232846645342	0.000460255960689978	3.64332598198552e-06	0.000458606948744964	0.000962232846645342	5.32842987862718e-07	2.43796614202088e-06	1.85158964330359e-06	2.31912584622479e-06	0.000457931381363433	0.000504843266771879	0.000504293467362721	1.29600039850631e-06	0.000457280204170336	1.64310821100956e-06	1.00095925709013	6.50726939413082e-07	6.73473196347648e-07	0.000457621858502519	0.00050327833983419	6.81471115535089e-07	0.000456629477230923	6.56630673417514e-07	0.000502627612894777	6.50726939413082e-07	6.56630673417514e-07	6.45273459093226e-07	6.56630673417514e-07	6.45273459093225e-07	6.56630673417515e-07	6.81471115535089e-07	0.000502627612894777	6.50726939413082e-07	6.56630673417514e-07	6.50726939413082e-07	5.32842987862718e-07
"Homoneura_quadrivittata"	6.23540601943131e-05	0.100510899482041	4.79732371623264e-05	0.000116416290427437	8.39182987218312e-05	6.99477727792959e-05	5.38560254082244e-05	7.3403062351992e-06	3.21243323653741e-05	2.52482828133224e-05	2.29219524677668e-08	0.000721570032719196	0.000723756450459892	5.66855092675574e-07	3.87682835480452e-06	0.000721273264401016	0.000720645999339342	0.000720096289949339	3.87682835480452e-06	1.46806124703984e-07	0.000720428732348938	1.51375659575144e-06	2.17559749962563e-06	1.99421553272119e-06	6.87658574033005e-07	1.85116326883065e-06	0.000718766541231919	0.000718697889925039	0.00071871219377562	1.30145387882616e-06	1.0007179349963	5.35405539422901e-07	1.54009110006943e-06	0.000718473556554376	5.66855092675574e-07	7.62893624743921e-07	3.9977697635272e-07	5.38560254082244e-07	0.000717934996300294	3.9977697635272e-07	8.31544931624551e-07	3.9977697635272e-07	8.31544931624551e-07	3.99776976352721e-07	5.66855092675574e-07	5.38560254082244e-07	0.000717934996300294	3.9977697635272e-07	0.000717934996300294	1.46806124703984e-07
"Lygistorrhina_sp1_M_PL_060"	7.48429125537769e-05	7.49567755192062e-05	4.1258034994459e-05	0.000130852382562813	4.13113077239754e-05	0.000106614797247185	9.71389049750064e-05	7.30037444601417e-05	0.100353175580664	1.68652495357354e-05	8.13198641790267e-08	0.00167639414522439	0.00167988209144868	6.80390114125245e-07	4.49042219885842e-06	4.05443868853126e-06	0.00167588799073171	2.52601287194204e-06	4.49042219885842e-06	1.46007488920283e-06	2.65714484994549e-06	0.00167494766110906	2.79965884787596e-06	1.65403417668105e-06	2.4395959253708e-06	0.00167470892425246	1.47006541487156e-06	9.10962882368132e-07	1.72001439772496e-06	1.3469463926953e-06	5.35405539422901e-07	1.00167255292634	1.56016620124729e-06	1.50679458917297e-06	6.80390114125245e-07	3.75557342945231e-07	3.43816958287158e-07	9.71389049750064e-07	5.35405539422901e-07	3.43816958287158e-07	9.34659875448661e-07	3.43816958287158e-07	9.34659875448661e-07	3.43816958287159e-07	6.80390114125245e-07	9.71389049750064e-07	5.35405539422901e-07	3.43816958287158e-07	5.35405539422901e-07	1.46007488920283e-06
"Ophyra_capensis"	0.000109342187070258	0.00010780637700486	8.33827183757777e-05	0.000124715581128537	0.0502365885412797	0.050188246879311	9.25599036340487e-05	1.0343033182761e-05	4.68049860374186e-05	1.02729281703293e-05	3.78749063543714e-08	0.000461751688601589	0.00102011938322166	9.94019882456887e-07	0.00101784874749883	0.00101769319401253	0.000561082161660505	0.00045935115047816	0.00101784874749883	2.06860663655219e-07	2.86937352450554e-06	1.87776934376841e-06	0.000559532033009847	0.000458281941032133	1.13624719063114e-06	0.000559352869684865	1.66087112952427e-06	0.000457466305016214	0.000558417233097935	0.000457621858502519	7.70045550034715e-07	7.80083100623643e-07	1.00101434344701	1.6956445863752e-06	9.94019882456887e-07	0.000456696259466179	6.94855986464813e-07	9.25599036340488e-07	7.70045550034715e-07	6.94855986464814e-07	8.90825579489552e-07	6.94855986464814e-07	8.90825579489552e-07	6.94855986464814e-07	9.94019882456887e-07	9.25599036340488e-07	7.70045550034715e-07	6.94855986464814e-07	7.70045550034715e-07	2.0686066365522e-07
"Orchisia_costata"	6.04294521559713e-05	0.0502931489588064	5.32427434164699e-05	8.75404705423279e-05	9.63652608646495e-05	7.37637084299641e-05	0.0502402292008148	2.56566473431745e-05	4.52038376751889e-05	1.77008161740576e-05	1.6819913878094e-05	0.000864886852665701	0.0008671046231816	5.49358655963376e-07	0.000505716273854259	0.0003625507601233	0.000361984420063373	0.000361287473834496	0.000505716273854259	5.13132946863489e-07	0.000361190797689664	1.89181931675231e-06	1.99424449159865e-06	1.94502642981519e-06	0.000504597416342821	0.000503975286063067	0.00035986206735249	0.000360112826103231	0.000360056375037521	0.00050327833983419	0.000359236778277188	7.53397294586482e-07	1.6956445863752e-06	1.00086163907029	5.49358655963376e-07	8.76047826042268e-07	4.43689528470582e-07	0.000502402292008147	0.000359236778277188	4.43689528470582e-07	6.25289075302341e-07	4.43689528470582e-07	6.25289075302341e-07	4.43689528470583e-07	5.49358655963376e-07	0.000502402292008147	0.000359236778277188	4.43689528470583e-07	0.000359236778277188	5.1313294686349e-07
"Chironomidae_sp1_M_PL_060"	0.100413699167852	7.93597129745804e-05	6.85677258517927e-05	0.000140330099797605	9.14188013000899e-05	0.00010412637777853	5.31862219251178e-05	9.31198057107322e-06	4.08234068475147e-05	9.25349841873145e-06	2.40167836345365e-08	0.000917035753625839	0.000918841627911292	0.000912851810616839	0.000916945468172133	0.000916980461045557	0.000916258373432432	0.000915252103577031	0.000916945468172133	1.86239611421464e-07	2.60328558474093e-06	1.86898758124389e-06	0.000915011128225632	2.40483558294779e-06	7.20503509036096e-07	2.3692120864712e-06	1.56921294837275e-06	1.39793510449457e-06	1.72381484577035e-06	1.36294223107018e-06	5.66855092675574e-07	6.80390114125245e-07	1.98803976491377e-06	1.09871731192675e-06	1.00091285181062	8.31080011819e-07	5.71397715431605e-07	5.31862219251178e-07	5.66855092675574e-07	5.71397715431605e-07	1.00235785569718e-06	5.71397715431605e-07	1.00235785569718e-06	5.71397715431606e-07	0.00091285181061684	5.31862219251178e-07	5.66855092675574e-07	5.71397715431606e-07	5.66855092675574e-07	1.86239611421464e-07
"Cicadellidae_sp1_M_PL_060"	9.141880130009e-05	0.000106805107464149	9.907911194959e-05	0.000122011917888885	0.100349672767796	0.000101048984806733	9.89202027340616e-05	9.31131033512213e-06	2.25334405767139e-05	9.26005326908944e-06	3.93119810716742e-08	0.000916925658406806	0.000918697653774816	8.31080011819e-07	0.00091690997393697	0.000916683665534374	3.96381117656706e-06	0.000914735239770274	0.00091690997393697	1.86226206702443e-07	2.92306925365129e-06	1.43329724885399e-06	2.82536020887791e-06	0.000913966925399958	1.17935943215023e-06	2.48752586813844e-06	1.63440732395024e-06	0.000913032646059249	1.88566012259651e-06	0.000913258954461846	7.62893624743921e-07	3.75557342945231e-07	0.000913392518932358	1.75209565208454e-06	8.31080011819e-07	1.00091226975244	8.25659266246583e-07	9.89202027340615e-07	7.62893624743921e-07	8.25659266246583e-07	8.71513699206319e-07	8.25659266246583e-07	8.71513699206319e-07	8.25659266246584e-07	8.31080011819e-07	9.89202027340615e-07	7.6289362474392e-07	8.25659266246583e-07	7.62893624743921e-07	1.86226206702443e-07
"Dysauxes_florida"	6.28537486974766e-05	5.59687766893809e-05	0.100530365762284	0.000111935894720209	9.08225192871241e-05	5.07647436014739e-05	4.87602080588445e-05	8.53383049154603e-06	2.06290174972295e-05	2.94444927642266e-05	2.20160097130222e-08	0.000841180843121083	0.000843387797075808	5.71397715431606e-07	0.000841001301893125	0.00084091347678889	2.67858646189888e-06	2.59637606317526e-06	0.000841001301893125	1.70676609830921e-07	0.00084042459173874	1.31403567326243e-06	1.934992527259e-06	0.000839378249390422	6.60480291390667e-07	1.39547174555865e-06	1.19931908149707e-06	1.2254362425993e-06	9.63829683035765e-07	1.31326134683503e-06	3.9977697635272e-07	3.43816958287158e-07	1.38971197292963e-06	8.87379056941165e-07	5.71397715431606e-07	8.25659266246583e-07	1.00083775304802	4.87602080588445e-07	3.99776976352721e-07	0.000837753048019031	7.99542105144349e-07	0.000837753048019031	7.99542105144348e-07	0.000837753048019032	5.71397715431606e-07	4.87602080588445e-07	3.9977697635272e-07	0.000837753048019032	3.9977697635272e-07	1.70676609830921e-07
"Episyrphus_sp1_M_PL_060"	5.85048441176296e-05	7.53984355715141e-05	5.85122496706133e-05	5.86646506572185e-05	0.000108812223007468	7.75796440806323e-05	0.100426602376221	4.39729884511497e-05	5.82833429850039e-05	1.01533495347928e-05	3.36169058037202e-05	0.00100820367261221	0.00101045279590331	5.31862219251178e-07	0.00100755571935371	3.82825584558297e-06	3.32284078740398e-06	2.47865771965417e-06	0.00100755571935371	8.79459769022994e-07	1.95286303039046e-06	2.26988203775319e-06	1.81289148357167e-06	1.89583732690919e-06	0.00100850717411161	0.0010060994088573	9.57593473062376e-07	1.52776228142286e-06	1.4005562994226e-06	0.00100525522578955	5.38560254082244e-07	9.71389049750064e-07	1.85119807268098e-06	0.00100480458401629	5.31862219251178e-07	9.89202027340615e-07	4.87602080588445e-07	1.00100426602376	5.38560254082244e-07	4.87602080588445e-07	4.19033218980132e-07	4.87602080588444e-07	4.19033218980132e-07	4.87602080588445e-07	5.31862219251178e-07	0.00100426602376221	5.38560254082244e-07	4.87602080588445e-07	5.38560254082244e-07	8.79459769022994e-07
"Eristalinus_flaveolus"	6.23540601943131e-05	0.100510899482041	4.79732371623265e-05	0.000116416290427437	8.39182987218312e-05	6.99477727792959e-05	5.38560254082244e-05	7.3403062351992e-06	3.21243323653741e-05	2.52482828133224e-05	2.29219524677668e-08	0.000721570032719196	0.000723756450459892	5.66855092675574e-07	3.87682835480452e-06	0.000721273264401017	0.000720645999339343	0.000720096289949338	3.87682835480452e-06	1.46806124703984e-07	0.000720428732348938	1.51375659575144e-06	2.17559749962563e-06	1.99421553272119e-06	6.87658574033005e-07	1.85116326883065e-06	0.000718766541231919	0.000718697889925038	0.00071871219377562	1.30145387882617e-06	0.000717934996300294	5.35405539422901e-07	1.54009110006943e-06	0.000718473556554376	5.66855092675574e-07	7.6289362474392e-07	3.9977697635272e-07	5.38560254082244e-07	1.0007179349963	3.9977697635272e-07	8.31544931624551e-07	3.9977697635272e-07	8.31544931624551e-07	3.99776976352721e-07	5.66855092675574e-07	5.38560254082244e-07	0.000717934996300294	3.99776976352721e-07	0.000717934996300294	1.46806124703984e-07
"Ischiodon_aegyptius"	6.28537486974766e-05	5.59687766893809e-05	0.100530365762284	0.000111935894720209	9.08225192871242e-05	5.07647436014739e-05	4.87602080588444e-05	8.53383049154603e-06	2.06290174972295e-05	2.94444927642266e-05	2.20160097130222e-08	0.000841180843121082	0.000843387797075808	5.71397715431605e-07	0.000841001301893125	0.00084091347678889	2.67858646189888e-06	2.59637606317526e-06	0.000841001301893125	1.70676609830921e-07	0.00084042459173874	1.31403567326243e-06	1.934992527259e-06	0.000839378249390422	6.60480291390667e-07	1.39547174555865e-06	1.19931908149707e-06	1.2254362425993e-06	9.63829683035764e-07	1.31326134683503e-06	3.9977697635272e-07	3.43816958287158e-07	1.38971197292963e-06	8.87379056941165e-07	5.71397715431605e-07	8.25659266246583e-07	0.000837753048019032	4.87602080588445e-07	3.9977697635272e-07	1.00083775304802	7.99542105144349e-07	0.000837753048019031	7.99542105144348e-07	0.000837753048019032	5.71397715431606e-07	4.87602080588445e-07	3.9977697635272e-07	0.000837753048019032	3.9977697635272e-07	1.70676609830921e-07
"Limnophora_quaterna"	0.00011025936412669	0.000116416290427437	9.59450526173218e-05	0.100355094535158	9.58665069126951e-05	8.19123713795506e-05	4.19033218980132e-05	3.13513148909887e-05	5.60795925269197e-05	2.52376748952123e-05	3.49852681203982e-08	0.000721680755508658	0.000724479803011012	1.00235785569718e-06	0.000720824688161358	0.000721237199874003	0.000720500803945101	0.000719527520309085	0.000720824688161358	6.27026297819773e-07	0.000719715074604087	0.000718383789995826	0.000718734599138027	0.000718493159626908	1.04955804361194e-06	2.26383055420158e-06	0.000717653648754182	1.70305863083087e-06	1.74168239139734e-06	1.29054691818645e-06	8.31544931624551e-07	9.34659875448662e-07	1.7816511589791e-06	1.25057815060468e-06	1.00235785569718e-06	8.7151369920632e-07	7.99542105144348e-07	4.19033218980132e-07	8.31544931624551e-07	7.99542105144349e-07	1.00071682210382	7.99542105144349e-07	0.000716822103822557	7.99542105144349e-07	1.00235785569718e-06	4.19033218980132e-07	8.31544931624551e-07	7.99542105144349e-07	8.31544931624551e-07	6.27026297819773e-07
"Ornidia_obesa"	6.28537486974766e-05	5.59687766893809e-05	0.100530365762284	0.000111935894720209	9.08225192871241e-05	5.07647436014739e-05	4.87602080588445e-05	8.53383049154603e-06	2.06290174972295e-05	2.94444927642266e-05	2.20160097130222e-08	0.000841180843121082	0.000843387797075808	5.71397715431606e-07	0.000841001301893125	0.00084091347678889	2.67858646189888e-06	2.59637606317526e-06	0.000841001301893125	1.70676609830921e-07	0.00084042459173874	1.31403567326243e-06	1.934992527259e-06	0.000839378249390422	6.60480291390668e-07	1.39547174555865e-06	1.19931908149707e-06	1.2254362425993e-06	9.63829683035764e-07	1.31326134683503e-06	3.99776976352721e-07	3.43816958287158e-07	1.38971197292963e-06	8.87379056941165e-07	5.71397715431606e-07	8.25659266246583e-07	0.000837753048019032	4.87602080588445e-07	3.9977697635272e-07	0.000837753048019032	7.99542105144348e-07	1.00083775304802	7.99542105144348e-07	0.000837753048019032	5.71397715431606e-07	4.87602080588445e-07	3.9977697635272e-07	0.000837753048019032	3.9977697635272e-07	1.70676609830921e-07
"Pelecophora_intemipta"	0.00011025936412669	0.000116416290427437	9.59450526173219e-05	0.100355094535158	9.58665069126951e-05	8.19123713795506e-05	4.19033218980132e-05	3.13513148909887e-05	5.60795925269197e-05	2.52376748952123e-05	3.49852681203982e-08	0.000721680755508658	0.000724479803011012	1.00235785569718e-06	0.000720824688161358	0.000721237199874002	0.000720500803945101	0.000719527520309085	0.000720824688161358	6.27026297819774e-07	0.000719715074604087	0.000718383789995826	0.000718734599138027	0.000718493159626909	1.04955804361195e-06	2.26383055420158e-06	0.000717653648754182	1.70305863083087e-06	1.74168239139734e-06	1.29054691818645e-06	8.31544931624552e-07	9.34659875448662e-07	1.7816511589791e-06	1.25057815060468e-06	1.00235785569718e-06	8.7151369920632e-07	7.99542105144349e-07	4.19033218980132e-07	8.31544931624551e-07	7.99542105144349e-07	0.000716822103822557	7.99542105144349e-07	1.00071682210382	7.99542105144349e-07	1.00235785569718e-06	4.19033218980132e-07	8.31544931624551e-07	7.99542105144349e-07	8.31544931624551e-07	6.27026297819774e-07
"Psyllidae_sp1_M_PL_060"	6.28537486974766e-05	5.59687766893809e-05	0.100530365762284	0.000111935894720209	9.08225192871241e-05	5.07647436014739e-05	4.87602080588445e-05	8.53383049154603e-06	2.06290174972295e-05	2.94444927642266e-05	2.20160097130222e-08	0.000841180843121082	0.000843387797075808	5.71397715431606e-07	0.000841001301893125	0.00084091347678889	2.67858646189888e-06	2.59637606317526e-06	0.000841001301893125	1.70676609830921e-07	0.00084042459173874	1.31403567326243e-06	1.934992527259e-06	0.000839378249390422	6.60480291390668e-07	1.39547174555865e-06	1.19931908149707e-06	1.2254362425993e-06	9.63829683035764e-07	1.31326134683503e-06	3.9977697635272e-07	3.43816958287158e-07	1.38971197292963e-06	8.87379056941165e-07	5.71397715431606e-07	8.25659266246583e-07	0.000837753048019032	4.87602080588445e-07	3.9977697635272e-07	0.000837753048019032	7.99542105144349e-07	0.000837753048019032	7.99542105144349e-07	1.00083775304802	5.71397715431606e-07	4.87602080588445e-07	3.9977697635272e-07	0.000837753048019032	3.9977697635272e-07	1.70676609830921e-07
"Sapromyza_sp1_M_PL_060"	0.100413699167852	7.93597129745804e-05	6.85677258517927e-05	0.000140330099797605	9.141880130009e-05	0.00010412637777853	5.31862219251178e-05	9.31198057107322e-06	4.08234068475147e-05	9.25349841873145e-06	2.40167836345365e-08	0.000917035753625839	0.000918841627911292	0.00091285181061684	0.000916945468172133	0.000916980461045557	0.000916258373432432	0.000915252103577031	0.000916945468172133	1.86239611421464e-07	2.60328558474093e-06	1.86898758124389e-06	0.000915011128225631	2.40483558294778e-06	7.20503509036096e-07	2.3692120864712e-06	1.56921294837275e-06	1.39793510449457e-06	1.72381484577035e-06	1.36294223107018e-06	5.66855092675574e-07	6.80390114125245e-07	1.98803976491377e-06	1.09871731192675e-06	0.00091285181061684	8.31080011819e-07	5.71397715431605e-07	5.31862219251178e-07	5.66855092675574e-07	5.71397715431605e-07	1.00235785569718e-06	5.71397715431605e-07	1.00235785569718e-06	5.71397715431605e-07	1.00091285181062	5.31862219251178e-07	5.66855092675574e-07	5.71397715431605e-07	5.66855092675574e-07	1.86239611421464e-07
"Scirtidae_sp1_M_PL_060"	5.85048441176296e-05	7.53984355715142e-05	5.85122496706133e-05	5.86646506572185e-05	0.000108812223007468	7.75796440806323e-05	0.100426602376221	4.39729884511497e-05	5.82833429850038e-05	1.01533495347928e-05	3.36169058037202e-05	0.00100820367261221	0.00101045279590331	5.31862219251178e-07	0.00100755571935371	3.82825584558297e-06	3.32284078740398e-06	2.47865771965417e-06	0.00100755571935371	8.79459769022994e-07	1.95286303039046e-06	2.26988203775319e-06	1.81289148357167e-06	1.89583732690919e-06	0.00100850717411161	0.0010060994088573	9.57593473062376e-07	1.52776228142286e-06	1.4005562994226e-06	0.00100525522578955	5.38560254082244e-07	9.71389049750064e-07	1.85119807268098e-06	0.00100480458401629	5.31862219251178e-07	9.89202027340615e-07	4.87602080588445e-07	0.00100426602376221	5.38560254082244e-07	4.87602080588445e-07	4.19033218980132e-07	4.87602080588445e-07	4.19033218980132e-07	4.87602080588445e-07	5.31862219251178e-07	1.00100426602376	5.38560254082244e-07	4.87602080588445e-07	5.38560254082244e-07	8.79459769022994e-07
"Scirtidae_sp2_M_PL_060"	6.23540601943131e-05	0.100510899482041	4.79732371623265e-05	0.000116416290427437	8.39182987218312e-05	6.99477727792958e-05	5.38560254082244e-05	7.3403062351992e-06	3.21243323653741e-05	2.52482828133224e-05	2.29219524677668e-08	0.000721570032719196	0.000723756450459892	5.66855092675574e-07	3.87682835480452e-06	0.000721273264401017	0.000720645999339342	0.000720096289949338	3.87682835480452e-06	1.46806124703984e-07	0.000720428732348938	1.51375659575144e-06	2.17559749962563e-06	1.99421553272119e-06	6.87658574033005e-07	1.85116326883065e-06	0.000718766541231919	0.000718697889925038	0.00071871219377562	1.30145387882616e-06	0.000717934996300294	5.35405539422901e-07	1.54009110006943e-06	0.000718473556554376	5.66855092675574e-07	7.6289362474392e-07	3.9977697635272e-07	5.38560254082244e-07	0.000717934996300294	3.9977697635272e-07	8.31544931624551e-07	3.9977697635272e-07	8.31544931624551e-07	3.9977697635272e-07	5.66855092675574e-07	5.38560254082244e-07	1.0007179349963	3.9977697635272e-07	0.000717934996300294	1.46806124703984e-07
"Syritta_nigrofemorata"	6.28537486974766e-05	5.59687766893809e-05	0.100530365762284	0.000111935894720209	9.08225192871242e-05	5.07647436014739e-05	4.87602080588445e-05	8.53383049154603e-06	2.06290174972295e-05	2.94444927642266e-05	2.20160097130222e-08	0.000841180843121082	0.000843387797075808	5.71397715431606e-07	0.000841001301893125	0.00084091347678889	2.67858646189888e-06	2.59637606317526e-06	0.000841001301893125	1.70676609830921e-07	0.00084042459173874	1.31403567326243e-06	1.934992527259e-06	0.000839378249390423	6.60480291390667e-07	1.39547174555865e-06	1.19931908149707e-06	1.2254362425993e-06	9.63829683035764e-07	1.31326134683503e-06	3.9977697635272e-07	3.43816958287158e-07	1.38971197292963e-06	8.87379056941165e-07	5.71397715431606e-07	8.25659266246583e-07	0.000837753048019032	4.87602080588445e-07	3.9977697635272e-07	0.000837753048019032	7.99542105144349e-07	0.000837753048019032	7.99542105144349e-07	0.000837753048019032	5.71397715431606e-07	4.87602080588445e-07	3.9977697635272e-07	1.00083775304802	3.9977697635272e-07	1.70676609830921e-07
