"Microtus_oeconomus"	"Sorex_arcticus"	"Clethrionomys_rutilus"	"Sorex_caecutiens"	"Sorex_roboratus"	"Neomys_fodiens"	"Lemmus_sibiricus"	"Clethrionomys_rufocanus"	"Arvicola_terrestris"	"Microtus_middendorffi"	"Sorex_minutus"	"Corrodopsylla_birulai"	"Peromyscopsylla_bidentata"	"Megabothris_rectangulatus"	"Amphipsylla_sibirica"	"Amalaraeus_penicilliger"	"Catallagia_dacenkoi"	"Megabothris_calcarifer"	"Catallagia_ioffi"	"Rhadinopsylla_integella"	"Amphalius_runatus"
"Sorex_minutus"	0.00101367543482034	0.00101300535952266	0.00101345959577216	0.00101164744449352	0.00101018788122972	0.00100689593424786	0.00100540680064371	0.0010149436357398	0.00100689593424786	1.7831848323812e-06	1.00100310889546	0.100310889546009	7.29781631899513e-05	0.00016030831643107	0.000160486634914308	9.191620734454e-05	7.87039265892291e-05	2.89590718656071e-05	2.71647896720641e-05	5.1536053502191e-05	2.71583005827855e-05
"Corrodopsylla_birulai"	0.0101367543482034	0.0101300535952266	0.0101345959577216	0.0101164744449352	0.0101018788122972	0.0100689593424786	0.0100540680064371	0.010149436357398	0.0100689593424786	1.7831848323812e-05	0.0100310889546009	1.00310889546009	0.000729781631899513	0.0016030831643107	0.00160486634914308	0.000919162073445399	0.000787039265892291	0.000289590718656071	0.000271647896720641	0.00051536053502191	0.000271583005827855
"Peromyscopsylla_bidentata"	0.0201508600433733	0.020149164683464	0.0201545632540547	0.0201221623736439	9.31382270301091e-05	4.89993601962717e-05	3.53396258710829e-05	0.0201760789310657	4.89993601962717e-05	1.61995185677605e-05	1.45956326379903e-05	0.00145956326379903	1.00145120733069	0.00145633671924167	0.00145795667109845	0.000829759729323704	0.00116514776302781	0.000575791761391828	0.000540123318839103	0.000625077347198438	0.000540046196402093
"Megabothris_rectangulatus"	0.0126362020902346	0.0126435119904855	0.0126334955430744	0.0126265733965301	0.0126083691875396	0.0125672901385773	3.30585116864868e-05	0.0126520223395163	0.0125672901385773	2.22491343253466e-05	2.00385395538837e-05	0.00200385395538837	0.000910210449526045	1.00200019717585	0.00200242208928119	0.000520798885304122	0.000981899325518632	0.000360995680475843	0.00033862878700216	0.00064323187355704	0.000338771879108033
"Amphipsylla_sibirica"	0.0112446737176726	0.0112511786344699	0.0112422652218682	0.011236105358425	0.0112199058398573	0.0111833505126383	2.94180304217902e-05	0.0112587518037965	0.0111833505126383	0.0111432695299892	1.7831848323812e-05	0.0017831848323812	0.000809975928388027	0.00177993074602773	1.00289425769903	0.000463447283919129	0.000873770256301341	0.000321241984850583	0.000301338186431288	0.000572397662787133	0.000301465520897026
"Amalaraeus_penicilliger"	0.0251750889867797	9.78448906266777e-05	0.025195258651021	8.20320873580308e-05	6.12880941249382e-05	4.75852060667163e-05	0.0250801901564328	0.0251886624976903	4.75852060667163e-05	1.15861820979782e-05	2.2979051836135e-05	0.0022979051836135	0.00103719966165463	0.00104159777060824	0.00104275638881804	1.00228844418387	0.000678493157093971	0.000719576394825724	0.000674790547664286	3.99074749027563e-06	0.000316256065372938
"Catallagia_dacenkoi"	0.0201355098987201	0.0201686869195276	0.000116876928539676	0.0201416802555133	0.0201183773002528	5.28541769542453e-05	2.93106484597252e-05	0.0201607345147355	5.28541769542453e-05	1.74754051260268e-05	1.57407853178458e-05	0.00157407853178458	0.00116514776302781	0.00157103892082981	0.00157278646134241	0.000542794525675177	1.00156584563862	0.000289319811817997	0.000253678851841904	0.00102618631578067	0.000540133280284588
"Megabothris_calcarifer"	0.0501995548307006	9.21524155769604e-05	0.050221063508824	9.198411192925e-05	6.31945238596586e-05	4.85914191991248e-05	5.04583556740898e-05	0.000163968789962928	4.85914191991248e-05	1.60620992425291e-05	1.44795359328036e-05	0.00144795359328036	0.00143947940347957	0.00144398272190337	0.00144558893182762	0.00143915278965145	0.000723299529544991	1.00143458026199	0.000719493374286308	4.1134220890182e-06	3.36607295420746e-06
"Catallagia_ioffi"	0.000154985048139284	0.000116882468517739	0.0502095511519023	8.54128997936608e-05	5.84067338517056e-05	4.55807435077044e-05	4.73219222192463e-05	0.0502177299945041	4.55807435077044e-05	1.50669093215644e-05	1.3582394836032e-05	0.0013582394836032	0.00135030829709776	0.00135451514800864	0.00135602183894079	0.00134958109532857	0.000634197129604759	0.000719493374286308	1.0013450009271	4.26143255718187e-06	0.000629391374481555
"Rhadinopsylla_integella"	0.000113011930130816	0.0335270080752241	7.89477673566999e-05	0.0335029745558237	0.0334821386442504	5.76996690455361e-05	1.73117094170729e-05	0.000137050383213471	5.76996690455361e-05	1.90799220929044e-05	1.71786845007303e-05	0.00171786845007303	0.00104179557866406	0.00171528499615211	0.0017171929883614	5.32099665370083e-06	0.00171031052630112	2.7422813926788e-06	2.84095503812124e-06	1.00170698294037	0.000480670388007656
"Amphalius_runatus"	0.000115581101042337	0.050190867956501	0.000120044005752185	0.000123633513526363	9.66312037062579e-05	4.55910202916457e-05	2.93919535600396e-05	0.0502141168090933	4.55910202916457e-05	1.50732760448513e-05	1.35791502913927e-05	0.00135791502913927	0.00135011549100523	0.00135508751643213	0.00135659484403662	0.000632512130745876	0.00135033320071147	3.36607295420746e-06	0.000629391374481555	0.000721005582011483	1.00134468885949
