"Arvicola_terrestris"	"Sorex_araneus"	"Clethrionomys_rutilus"	"Microtus_gregalis"	"Lagurus_lagurus"	"Apodemus_agrarius"	"Neomys_fodiens"	"Sicista_betulina"	"Microtus_agrestis"	"Talpa_europaea"	"Myospalax_aspalax"	"Spermophilus_erythrogenys"	"Microtus_oeconomus"	"Phodopus_campbelli"	"Tamias_sibiricus"	"Clethrionomys_glareolus"	"Cricetus_cricetus"	"Microtus_arvalis"	"Myopus_schisticolor"	"Cricetulus_barabensis"	"Clethrionomys_rufocanus"	"Micromys_minutus"	"Sicista_subtilis"	"Pteromys_volans"	"Sciurus_vulgaris"	"Ctenophthalmus_assimilis"	"Megabothris_walkeri"	"Palaeopsylla_soricis"	"Amalaraeus_penicilliger"	"Corrodopsylla_birulai"	"Megabothris_rectangulatus"	"Megabothris_turbidus"	"Hystrichopsylla_talpae"	"Ctenophthalmus_arvalis"	"Amphipsylla_sibirica"	"Ctenophthalmus_dilatatus"	"Ceratophyllus_indages"	"Pectinoctenus_pavlovskii"	"Frontopsylla_elata"	"Citellophilus_tesquorum"	"Leptopsylla_sicistae"	"Peromyscopsylla_silvatica"	"Megabothris_calcarifer"	"Neopsylla_pleskei"	"Amphipsylla_kuznetzovi"	"Peromyscopsylla_bidentata"	"Neopsylla_acanthina"	"Neopsylla_mana"	"Ctenophthalmus_pisticus"	"Tarsopsylla_octodecimdentata"	"Amphipsylla_vinogradovi"	"Oropsylla_ilovaiskii"	"Ctenophthalmus_uncinatus"	"Amphipsylla_prima"	"Catallagia_dacenkoi"	"Rhadinopsylla_integella"
"Myospalax_aspalax"	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0505050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0505050505050505
"Spermophilus_erythrogenys"	0.000508572133611917	0.00100898694486294	0.00184900152693246	3.88125030885905e-06	0.00100826720105898	2.52069234549569e-06	1.19807562750784e-06	1.86309389880106e-06	2.01045169563855e-06	1.18896062298195e-06	0	1.00435492596118	2.5121233133996e-06	0.000504875369770667	0.000841717475885713	1.39334922078692e-06	2.03313331568024e-06	1.20683084601041e-06	6.57916218058354e-07	1.5451295552564e-06	5.23047420785877e-07	1.355319812561e-06	7.74113506868797e-07	0	0	6.93065631510017e-05	2.12636662427941e-05	2.12456365344381e-05	2.12906040936923e-05	2.12652002605642e-05	2.12826248412725e-05	2.11935434429805e-05	2.13340619831638e-05	0.0251467527323428	2.11234595137123e-05	0	0.0251407925654968	2.9919313691603e-05	2.84029065475427e-05	0.0251538586389522	3.87447864215175e-08	2.77387011740405e-05	1.81883586160188e-05	2.99940759640303e-05	1.389793612775e-05	1.02486721733266e-05	2.40345376830953e-05	3.07852920347065e-06	2.10429368971428e-05	0	4.58660066877801e-08	0.0251088731490295	1.99049888683845e-08	2.99160078595245e-06	1.08764795701909e-05	0
"Microtus_oeconomus"	0.000537417219139652	0.000814543008426536	0.00109420344472047	0.00109247586772784	0.000342702135989738	0.000627554934818924	0.000346723100164796	0.000525895738478278	0.000718986147686681	0.000342707400622361	0	1.11649925039982e-06	1.00109024672625	0.000156887813462213	6.29716953750665e-05	0.000453545301061618	0.000339404287313656	0.00023695640128563	0.00037274592316725	0.000276273225290822	0.000275071562642735	0.000157050420461784	0.000235531247670192	0	0	0.0112157155989954	0.0111874064714131	5.36995329666425e-05	0.0111969966704918	0.0111838583768732	0.0112019231689884	4.44038227204324e-05	0.0112025910789099	2.11555477046013e-05	2.53635314102566e-05	0	8.03869571693354e-06	1.66152900502319e-05	0.0111843850629795	2.11320262142006e-05	9.20823073954329e-06	0.0111437768172638	0.0111652954702949	3.7593550608633e-05	1.80014291319253e-05	1.78254953767747e-05	4.73557014402168e-06	2.41465519339186e-05	1.57429238437666e-06	0	8.55382710960753e-06	2.79124812599956e-08	6.47921858659454e-06	3.16127775964501e-06	6.43649085129688e-06	0
"Phodopus_campbelli"	0.000906794994876861	0.000685687695150159	0.000687488648954034	0.00057061832341445	0.00130351404769465	0.000282848864246397	0.000113930808474558	0.000282729209767796	0.000400990342619951	0.000280449485998045	0	0.000403900295816534	0.000282398064231984	1.00146919683904	0.000113060202619338	0.000113829794993199	0.000401174080427981	0.000568245020393363	1.05879861773443e-06	0.000671590104475821	1.16846571571333e-06	0.000280600954527503	0.000279735058956083	0	0	0.0201247056608438	3.79653805132518e-05	5.08202721803818e-05	4.44991599530487e-05	4.69322161563199e-05	3.95234328048894e-05	3.13020844790366e-05	6.9154953395478e-05	4.60986498560882e-05	2.18619376491114e-05	0	1.6968063337097e-05	0.0200676364275221	0.0200924609598284	0.0200701484984317	1.22980424375673e-05	3.32964129922613e-05	2.15166206850969e-05	0.0200803304364607	1.37675107999309e-05	1.84152298581115e-05	8.16059327064147e-06	1.76462564274259e-05	2.82650506548346e-06	0	2.06639187478197e-05	1.00975073954133e-05	1.62613992847428e-06	5.334088205158e-06	4.0440508762002e-06	0
"Tamias_sibiricus"	0.00140163731550366	0.000144113318969508	0.000983314769331284	0.000143052487375554	0.000142134414676249	0.000142522978571575	0.000141105831635249	0.000142042650601402	0.000141476522365738	0.000140775556883717	0	0.000841717475885712	0.0001416863145939	0.000141325253274173	1.00474619804666	0.000141256231133638	0.000141758651166955	0.000140873279716777	6.54156284935495e-07	1.44034402989929e-06	7.09584073312771e-07	0.000140940492813807	0.000140274425465606	0	0	0.025164867832845	2.6962672826797e-05	2.73614147435893e-05	2.8844999016952e-05	2.6611469124612e-05	2.70966686798088e-05	2.37117604725206e-05	3.34128610850572e-05	3.84703545689896e-05	1.81261573417227e-05	0	0.0251454820925891	1.34643430959016e-05	2.77129054269856e-05	3.30519342491574e-05	3.76831450129363e-06	1.08278075701683e-05	1.12785432477493e-05	2.04290687755509e-05	1.51295336598365e-05	1.33887795329338e-05	0.0251268998765518	1.50847623330639e-05	0.0251186549511664	0	2.37189372911127e-06	2.10429368971428e-05	2.01794615905198e-06	8.24492538531565e-06	5.78420452547814e-06	0
"Clethrionomys_glareolus"	0.000765362508584616	0.00076426655885388	0.000765333289476296	0.000763951549819077	8.16200882534932e-05	0.000763112453042389	0.000342893299814513	0.000632242634695248	0.000582588914589229	0.000320686513461002	0	7.96199554735381e-07	0.000583129672793509	8.13069964237138e-05	8.0717846362079e-05	1.00219222600577	0.000332979227295085	8.1881686488281e-05	0.000240378284960178	0.000132555038967973	0.000251100470942765	0.000260936148478114	8.09447123885836e-05	0	0	0.0143949697372034	0.0143763176005695	5.03809490685815e-05	0.0143829814626561	0.0143723170215267	0.014387189238013	0.0143558500254976	7.18803293380244e-05	1.58433795718196e-05	2.55627660566639e-05	0	6.53981167425151e-06	9.6978577856043e-06	5.51072842999541e-05	1.2967387096855e-05	7.68712112175716e-06	1.82180643003743e-05	3.76117472761436e-05	2.61744540677204e-05	1.48806433129937e-05	2.21172881587065e-05	6.5200785624909e-06	2.76390733585708e-05	2.01794615905198e-06	0	3.5739454242709e-06	1.99049888683845e-08	0.0143170318000824	4.50213240343892e-06	4.50196052633115e-06	0
"Cricetus_cricetus"	0.00119082198046373	0.000759824782469185	0.000760885023963759	0.00068789956411634	0.000251081250034494	0.000883784349053315	0.00065159386810639	0.000644317411634252	0.000560116640156266	0.000301637843378733	0	1.01656665784012e-06	0.000381829823227863	0.000250733800267488	7.08793255834772e-05	0.000291356823883199	1.00118585933838	0.000340892145059348	0.000105873988756203	0.000217740667532867	0.000204882434520931	0.000197433548244941	0.000160548925518206	0	0	0.0126097523942564	0.0125781526935445	0.0125679362370271	0.0125764684452012	6.65722225726139e-05	6.84746179554388e-05	4.47879730168178e-05	0.0125950958050468	2.11180509796096e-05	0.0125397655942156	0	6.27319156464328e-06	1.98332098106709e-05	6.35730616879197e-05	1.91278918057609e-05	1.21247098673317e-05	1.81945704591932e-05	2.99677937938916e-05	0.0125490019692764	1.6772164546396e-05	2.44152291920891e-05	8.77681831878536e-06	0.0125471655520003	1.77198313958693e-06	0	9.31054687653691e-06	2.5414166446003e-08	4.16224034118856e-06	7.00483517919843e-06	4.47579425861034e-06	0
"Microtus_arvalis"	0.000458196567547615	0.00035736000689523	0.000358108544735207	0.000595885330700687	0.000334354535592938	0.000356325866433012	0.000215222943902346	0.00119173618252676	0.000454297559381885	0.00023452911760792	0	8.04553897340273e-07	0.000355434601928445	0.000473537516994469	9.39155198111847e-05	9.55286342363278e-05	0.000454522860079131	1.00226408221803	1.10957085642413e-06	0.00109792554934791	0.000120638172204936	0.000234478458479519	0.000353015789823595	0	0	0.0167902959886354	3.94599704722196e-05	6.08029568878827e-05	4.84965788729895e-05	5.99732832954655e-05	4.68363155288315e-05	3.31490513971841e-05	0.0167844799599731	1.29470556966065e-05	1.62752280654284e-05	0	4.47452269409669e-06	3.60373590156543e-05	0.0167816670111928	1.97225321097452e-05	0.0167163187321257	1.62121031124419e-05	1.8907804184537e-05	0.0167380839587167	9.38552809121645e-06	1.31767406326461e-05	5.0431619220303e-06	2.71205466265285e-05	2.34788799527962e-06	0	0.0167227001294563	2.01138474335068e-08	1.36469477480468e-06	2.69527392675068e-06	2.10652085138357e-06	0
"Myopus_schisticolor"	0.000564379759781627	0.00112017925804154	0.00112195857712253	0.00112031441036029	2.33498643423485e-06	0.000562406563446958	3.22241201546287e-06	0.000561497910979805	0.00111748648347088	0.00055909582323261	0	8.77221624077806e-07	0.00111823776950175	1.76466436289072e-06	8.72208379913994e-07	0.000560882664907081	0.000282330636683209	2.21914171284825e-06	1.0011146646274	2.24117832894845e-06	0.00028012154388771	2.41152699350758e-06	1.5107323460655e-06	0	0	8.66688867523615e-05	7.89777870568888e-05	4.70040397590409e-05	0.0334568724118813	7.17636013840389e-05	0.0334626806637191	4.53273269358745e-05	7.67048530802465e-05	1.79817646716618e-05	2.65628375894562e-05	0	6.64349208611468e-06	3.43144363986946e-06	5.77616067670272e-05	1.46971770190277e-05	5.65196480501219e-06	2.7681340038778e-05	0.0334201011059694	2.95465935214782e-05	1.85374404325244e-05	1.64821788347714e-05	3.34168614938977e-06	1.76304868155814e-05	2.18052094978498e-08	0	7.43386673632784e-08	2.19305406019451e-08	8.01260949867259e-06	3.31988093989192e-06	6.59975633601488e-06	0
"Cricetulus_barabensis"	0.000863434107057014	0.000583589238328137	0.000584491465655142	0.000583477412170429	0.000420757896447028	0.000415419573014927	0.000440965725063144	0.000582759535202695	0.000274896750632103	0.000308589813666684	0	1.03008637017093e-06	0.000414409837936233	0.000559658420396517	9.6022935326619e-07	0.000154647545462635	0.000290320890043822	0.00109792554934791	1.12058916447423e-06	1.00183301800944	0.000120628152241902	0.000308724930005763	0.000260184344014613	0	0	0.000105554253430979	4.61999252414021e-05	0.0167435432885227	4.68663026797961e-05	0.0167415945378837	4.72582299623117e-05	3.51618777711325e-05	0.0167740068073908	1.97240875774394e-05	2.00912565091454e-05	0	3.487942985175e-06	0.0167205017909985	0.0167740316588455	2.58382318262108e-05	2.41263545078255e-05	1.95436582403129e-05	2.01730835473996e-05	5.31370916247137e-05	1.30054970371744e-05	1.91985588916238e-05	5.10302989299056e-06	2.5661600960649e-05	2.40057338316548e-08	0	0.0167155157259797	2.57521592542733e-08	2.20925064946622e-06	5.0790241591589e-06	3.43818509208907e-06	0
"Clethrionomys_rufocanus"	0.000828499838840141	0.000827362182984267	0.000828602960492739	0.000827283837224685	2.266154677112e-06	0.000826206295599538	0.000545274356733231	0.000522192794470713	0.000824660812675575	0.000280925721782441	0	6.97396561047835e-07	0.000825214687928204	1.94744285952222e-06	9.46112097750362e-07	0.000585901098866452	0.000546353158722482	0.000241276344409872	0.000280121543887711	0.000241256304483803	1.00082150433235	2.56854830100515e-06	0.000239948175059555	0	0	9.6308459086042e-05	0.033434013541005	5.28511874127761e-05	8.4386651157656e-05	7.57101817953364e-05	0.033438274047752	4.31753961612034e-05	0.0334469059365685	1.57125975625913e-05	2.99977742116098e-05	0	4.91522277819195e-06	8.9711849736379e-06	6.07988506971559e-05	1.08780179560162e-05	9.24320035153833e-06	2.0444678219237e-05	4.59622838077792e-05	3.24729154396867e-05	1.61113853502928e-05	1.83455956318769e-05	4.8971812662093e-06	3.35237431616897e-05	2.3652802443759e-08	0	8.04221081489459e-06	1.74349140261959e-08	8.37001569809217e-06	4.87352846376553e-06	4.87413506172199e-06	0
"Micromys_minutus"	0.0010716633458616	0.00123676165329077	0.000737123821845215	0.000735374119956806	0.00011391480397132	0.00103535256526525	0.0003148443301699	0.000734401619899858	0.000115247140708368	0.000481142027666301	0	1.0842558500488e-06	0.000282690756831211	0.000280600954527502	0.000112752394251046	0.000365310607869359	0.000315893677191905	0.000281374150175422	1.44691619610455e-06	0.000370469916006916	1.54112898060309e-06	1.00123221279061	0.00027980712388159	0	0	0.0201194963483546	5.35907244440789e-05	0.0200821123479572	6.53070352674219e-05	6.31091973122739e-05	6.14097352685432e-05	0.0200717499513535	7.59069895726072e-05	2.13996227875821e-05	3.28349033379069e-05	0	7.1819387339698e-06	1.9988999791334e-05	0.0200987941663017	2.07077398436521e-05	1.2033585368589e-05	1.50323349565345e-05	2.34565864982904e-05	2.95500545842302e-05	1.62966485155902e-05	0.0200491944657038	9.12271189075613e-06	3.22562907490749e-05	2.81880985627614e-06	0	1.08640677697056e-05	2.710639625122e-08	5.21872296956228e-06	6.30390203447998e-06	4.33602248144244e-06	0
"Sicista_subtilis"	0.000432262398120892	0.000709043247152091	0.000710093914645836	0.000708788490514997	0.000188362451920553	0.000707773272910955	0.000427101975014179	0.000707755179561889	0.000428014378015367	0.000466271300450196	0	1.03215134249173e-06	0.000706593743010577	0.000466225098260138	0.000187032567287475	0.000188870995573362	0.000428130468048549	0.00070603157964719	1.5107323460655e-06	0.000520368688029226	0.000239948175059555	0.000466345206469317	1.00070345408763	0	0	0.0334634588029675	6.00385072742524e-05	6.41092472986036e-05	6.13752040715226e-05	6.24389671844331e-05	6.40218457229009e-05	4.27734722822309e-05	0.0334416397093725	1.4949515621028e-05	2.35702709704054e-05	0	8.87864099307762e-06	2.36794076199788e-05	0.0334412553721591	2.17312975972843e-05	1.88447447897387e-05	2.06196579728184e-05	2.79454158667184e-05	4.29278188805515e-05	1.21719621740825e-05	2.33685212218564e-05	7.2185341711333e-06	2.85245713664172e-05	4.67581418218687e-06	0	2.04400044612736e-05	2.58037835622932e-08	2.69815707961945e-06	2.54271998894642e-06	4.17702302732845e-06	0
"Pteromys_volans"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0050505050505	0.00505050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0
"Sciurus_vulgaris"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00505050505050505	1.0050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0
