"Chirocentrus_dorab"	"Psettodes_erumei"	"Cynoglossus_arel"	"Dussumieria_acuta"	"Sardinella_fimbriata"	"Tenualosa_ilisha"	"Eusphyra_blochii"	"Ilisha_filigera"	"Selaroides_leptolepis"	"Atropus_atropos"	"Chirocentrus_nudus"	"Harpadon_neherius"	"Lepturacanthus_savala"	"Pampus_argenteus"	"Parastromateus_niger"	"Rastrelliger_kanagurta"	"Scomberomorus_guttatus"	"Solea_elongata"	"Trichiurus_lepturus"	"Aetobatus_narinari"	"Bagarius_bagarius"	"Clarias_batrachus"	"Glossogobius_giuris"	"Heteropneustes_fossilis"	"Hilsa_kelee"	"Johnius_borneensis"	"Lutjanus_argentimaculatus"	"Mystus_vittatus"	"Nandus_nandus"	"Ompok_bimaculatus"	"Ompok_pabda"	"Polydactylus_sextarius"	"Polynemus_paradiseus"	"Scoliodon_laticaudus"	"Tachysurus_sp."	"Upeneus_sulphureus"	"Wallago_attu"	"Ascaridida_gen._sp."	"Capillaria_sp."	"Raphidascaris_sp."	"Aphanurus_stossichi"	"Goezia_sp."	"Heterotyphlum_sp"	"Paraquimperia_sp"	"Quimperia_sp."	"Quimperiidae_gen._sp"	"Camallanus_dollfusi"	"Bucephalus_polymorphus"	"Faustula_brevichrus"	"Faustula_sp."	"Opisthadena_sp."	"Dinurinae_gen._sp."	"Lecithocladium_excisum"	"Lecithocladium_harpodontis"	"Lecithocladium_magnacetabulum"	"Lecithocladium_megalaspis"	"Lecithocladium_seriolellae"	"Lecithocladium_sp."	"Hemiurus_appendiculatus"	"Hemiurus_sp."	"Parahemiurus_sp"	"Lecithochiriinae_gen._sp."	"Hemiuridae_gen._sp."	"Acanthocolpus_liodorus"	"Acanthocolpus_luehei"	"Pseudoanthocotyle_pavlovskyi"	"Pricea_multae"	"Megamicrocotyle_chirocentrus"	"Choricotyle_pagelli"	"Choricotyle_sp."	"Nybelinia_sp."	"Contracaecum_sp."	"Paranisakis_sp."	"Terranova_sp."	"Pseudanisakis_sp."	"Dujardinascaris_sp."	"Porrocaecum_trichiuri"	"Cucullanus_sp."	"Camallanus_atropusi"	"Camallanus_bispiculus"	"Camallanus_trichiuris"	"Camallanus_sp."	"Procamallanus_(Spirocamallanus)_sp."	"Neoechinorhynchus_sp."	"Ergasilus_sp."	"Cymothoidae_gen._sp"
"Nandus_nandus"	0	1.59078840576114e-06	0	0	8.93061041256336e-10	0	0.000634685393293075	0	0	0	0.000632035571924605	0.000633622268681194	0	5.35078508496852e-10	5.35078508496852e-10	0	0.000633622268681194	5.35078508496852e-10	5.35078508496852e-10	0.000630454157337788	0.000630454157337788	0.000630454157337788	0.000630454157337788	0.000630454157337788	0	0.000630454157337788	0	0.000630454157337788	1.00063045415734	0.000630454157337788	0.000630454157337788	0	8.87473800068576e-10	0.000630454157337788	0.000630454157337788	1.12193598147781e-12	0	0.100872665174046	2.66201557977184e-08	2.66242140020573e-08	0	0	0	0	2.24387196295562e-11	3.16282917363263e-05	5.35078508496852e-11	0	0	0	0	0	2.67539254248426e-11	0	0	0	0	2.67539254248426e-11	0	0	0	0	3.16811134340597e-05	0	0	0	3.16811134340597e-05	0	0	0	0	2.23265260314084e-11	0	2.11561797764358e-05	2.11561797764359e-05	0	2.6513140096019e-08	2.6513140096019e-08	0	0	0	0	0	2.23265260314084e-11	0	2.6513140096019e-08
"Ompok_bimaculatus"	0	1.59078840576114e-06	0	0	8.93061041256336e-10	0	0.000634685393293075	0	0	0	0.000632035571924605	0.000633622268681194	0	5.35078508496852e-10	5.35078508496852e-10	0	0.000633622268681194	5.35078508496852e-10	5.35078508496852e-10	0.000630454157337788	0.000630454157337788	0.000630454157337788	0.000630454157337788	0.000630454157337788	0	0.000630454157337788	0	0.000630454157337788	0.000630454157337788	1.00063045415734	0.000630454157337788	0	8.87473800068576e-10	0.000630454157337788	0.000630454157337788	1.12193598147781e-12	0	0.100872665174046	2.66201557977184e-08	2.66242140020573e-08	0	0	0	0	2.24387196295562e-11	3.16282917363263e-05	5.35078508496852e-11	0	0	0	0	0	2.67539254248426e-11	0	0	0	0	2.67539254248426e-11	0	0	0	0	3.16811134340597e-05	0	0	0	3.16811134340597e-05	0	0	0	0	2.23265260314084e-11	0	2.11561797764358e-05	2.11561797764359e-05	0	2.6513140096019e-08	2.6513140096019e-08	0	0	0	0	0	2.23265260314084e-11	0	2.6513140096019e-08
"Ompok_pabda"	0	1.59078840576114e-06	0	0	8.93061041256336e-10	0	0.000634685393293075	0	0	0	0.000632035571924605	0.000633622268681194	0	5.35078508496852e-10	5.35078508496852e-10	0	0.000633622268681194	5.35078508496852e-10	5.35078508496852e-10	0.000630454157337788	0.000630454157337788	0.000630454157337788	0.000630454157337788	0.000630454157337788	0	0.000630454157337788	0	0.000630454157337788	0.000630454157337788	0.000630454157337788	1.00063045415734	0	8.87473800068576e-10	0.000630454157337788	0.000630454157337788	1.12193598147781e-12	0	0.100872665174046	2.66201557977184e-08	2.66242140020573e-08	0	0	0	0	2.24387196295562e-11	3.16282917363263e-05	5.35078508496852e-11	0	0	0	0	0	2.67539254248426e-11	0	0	0	0	2.67539254248426e-11	0	0	0	0	3.16811134340597e-05	0	0	0	3.16811134340597e-05	0	0	0	0	2.23265260314084e-11	0	2.11561797764358e-05	2.11561797764359e-05	0	2.6513140096019e-08	2.6513140096019e-08	0	0	0	0	0	2.23265260314084e-11	0	2.6513140096019e-08
"Polydactylus_sextarius"	0	0	0.00506568507822686	0	0	0	0	5.10825386039684e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00503021676892	0	0	0	0	0	0	0	0	0	0	0.000101483976693217	0.100604335378457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.70275128679895e-07	1.70275128679895e-07	0	0	0	0	0	0.000101313701564537	0	0	0	0	0	0	0.000101313701564537	0	0.000101313701564537	0
"Polynemus_paradiseus"	0	0.0033699710820332	0	0	0.0033702633348376	0	8.93430000069037e-10	0	0	0	2.81623730208294e-06	8.91933467405604e-10	0	1.13352542281641e-06	1.13352542281641e-06	0	8.91933467405604e-10	1.13352542281641e-06	1.13352542281641e-06	8.87473800068576e-10	8.87473800068576e-10	8.87473800068576e-10	8.87473800068576e-10	8.87473800068576e-10	0	8.87473800068576e-10	0	8.87473800068576e-10	8.87473800068576e-10	8.87473800068576e-10	8.87473800068576e-10	0	1.003349178019	8.87473800068576e-10	8.87473800068576e-10	4.23399916436885e-06	0	1.41995808010972e-07	5.63928897851166e-05	0.100475340569971	0	0	0	0	8.4679983287377e-05	5.63069965656574e-05	1.13352542281641e-07	0	0	0	0	0	5.66762711408207e-08	0	0	0	0	5.66762711408207e-08	0	0	0	0	4.45966733702802e-11	0	0	0	4.45966733702802e-11	0	0	0	0	8.42565833709401e-05	0	2.97810000023012e-11	2.97810000023012e-11	0	5.61661847005533e-05	5.61661847005533e-05	0	0	0	0	0	8.42565833709401e-05	0	5.61661847005533e-05
"Scoliodon_laticaudus"	0	1.59078840576114e-06	0	0	8.93061041256336e-10	0	0.000634685393293075	0	0	0	0.000632035571924605	0.000633622268681194	0	5.35078508496852e-10	5.35078508496852e-10	0	0.000633622268681194	5.35078508496852e-10	5.35078508496852e-10	0.000630454157337788	0.000630454157337788	0.000630454157337788	0.000630454157337788	0.000630454157337788	0	0.000630454157337788	0	0.000630454157337788	0.000630454157337788	0.000630454157337788	0.000630454157337788	0	8.87473800068576e-10	1.00063045415734	0.000630454157337788	1.12193598147781e-12	0	0.100872665174046	2.66201557977184e-08	2.66242140020573e-08	0	0	0	0	2.24387196295562e-11	3.16282917363263e-05	5.35078508496852e-11	0	0	0	0	0	2.67539254248426e-11	0	0	0	0	2.67539254248426e-11	0	0	0	0	3.16811134340597e-05	0	0	0	3.16811134340597e-05	0	0	0	0	2.23265260314084e-11	0	2.11561797764358e-05	2.11561797764359e-05	0	2.6513140096019e-08	2.6513140096019e-08	0	0	0	0	0	2.23265260314084e-11	0	2.6513140096019e-08
"Tachysurus_sp."	0	1.59078840576114e-06	0	0	8.93061041256336e-10	0	0.000634685393293075	0	0	0	0.000632035571924605	0.000633622268681194	0	5.35078508496852e-10	5.35078508496852e-10	0	0.000633622268681194	5.35078508496852e-10	5.35078508496852e-10	0.000630454157337788	0.000630454157337788	0.000630454157337788	0.000630454157337788	0.000630454157337788	0	0.000630454157337788	0	0.000630454157337788	0.000630454157337788	0.000630454157337788	0.000630454157337788	0	8.87473800068576e-10	0.000630454157337788	1.00063045415734	1.12193598147781e-12	0	0.100872665174046	2.66201557977184e-08	2.66242140020573e-08	0	0	0	0	2.24387196295562e-11	3.16282917363263e-05	5.35078508496852e-11	0	0	0	0	0	2.67539254248426e-11	0	0	0	0	2.67539254248426e-11	0	0	0	0	3.16811134340597e-05	0	0	0	3.16811134340597e-05	0	0	0	0	2.23265260314084e-11	0	2.11561797764358e-05	2.11561797764359e-05	0	2.6513140096019e-08	2.6513140096019e-08	0	0	0	0	0	2.23265260314084e-11	0	2.6513140096019e-08
"Upeneus_sulphureus"	0	4.26028555792925e-06	0	0	0.00506102281021319	0	1.12946575316558e-12	0	0	0	3.56026055230328e-09	1.12757385073147e-12	0	1.43299211501152e-09	1.43299211501152e-09	0	1.12757385073147e-12	1.43299211501152e-09	1.43299211501152e-09	1.12193598147781e-12	1.12193598147781e-12	1.12193598147781e-12	1.12193598147781e-12	1.12193598147781e-12	0	1.12193598147781e-12	0	1.12193598147781e-12	1.12193598147781e-12	1.12193598147781e-12	1.12193598147781e-12	0	4.23399916436885e-06	1.12193598147781e-12	1.12193598147781e-12	1.005031483697	0	1.79509757036449e-10	7.12913577218232e-08	0.000127019974931066	0	0	0	0	0.100629673939955	7.1182772326436e-08	1.43299211501152e-10	0	0	0	0	0	7.16496057505761e-11	0	0	0	0	7.16496057505761e-11	0	0	0	0	5.63786925365733e-14	0	0	0	5.63786925365733e-14	0	0	0	0	0.00012652557025533	0	3.76488584388526e-14	3.76488584388527e-14	0	7.10047592988209e-08	7.10047592988209e-08	0	0	0	0	0	0.00012652557025533	0	7.10047592988209e-08
"Wallago_attu"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00505050505050505	0	0	0	0	0	0	0	0	0	1.0050505050505	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ascaridida_gen._sp."	0	1.59078840576114e-05	0	0	8.93061041256336e-09	0	0.00634685393293075	0	0	0	0.00632035571924605	0.00633622268681194	0	5.35078508496852e-09	5.35078508496852e-09	0	0.00633622268681194	5.35078508496852e-09	5.35078508496852e-09	0.00630454157337788	0.00630454157337788	0.00630454157337788	0.00630454157337788	0.00630454157337788	0	0.00630454157337788	0	0.00630454157337788	0.00630454157337788	0.00630454157337788	0.00630454157337788	0	8.87473800068576e-09	0.00630454157337788	0.00630454157337788	1.12193598147781e-11	0	1.00872665174046	2.66201557977184e-07	2.66242140020573e-07	0	0	0	0	2.24387196295562e-10	0.000316282917363263	5.35078508496852e-10	0	0	0	0	0	2.67539254248426e-10	0	0	0	0	2.67539254248426e-10	0	0	0	0	0.000316811134340597	0	0	0	0.000316811134340597	0	0	0	0	2.23265260314084e-10	0	0.000211561797764358	0.000211561797764359	0	2.6513140096019e-07	2.6513140096019e-07	0	0	0	0	0	2.23265260314084e-10	0	2.6513140096019e-07
"Capillaria_sp."	0	0.0202167444786759	0	0	1.13495841493143e-05	0	5.3597629122923e-09	0	0	0	1.68948482172659e-05	5.35078508496852e-09	0	0.0201884348282808	0.0201884348282808	0	5.35078508496852e-09	0.0201884348282808	0.0201884348282808	5.32403115954368e-09	5.32403115954368e-09	5.32403115954368e-09	5.32403115954368e-09	5.32403115954368e-09	0	5.32403115954368e-09	0	5.32403115954368e-09	5.32403115954368e-09	5.32403115954368e-09	5.32403115954368e-09	0	1.12785779570233e-05	5.32403115954368e-09	5.32403115954368e-09	1.42582715443646e-08	0	8.51844985526989e-07	1.00437463270697	0.0003383573387107	0	0	0	0	2.85165430887293e-07	0.000337790483722128	0.00201884348282808	0	0	0	0	0	0.00100942174141404	0	0	0	0	0.00100942174141404	0	0	0	0	2.67539254248426e-10	0	0	0	2.67539254248426e-10	0	0	0	0	2.83739603732856e-07	0	1.78658763743077e-10	1.78658763743077e-10	0	0.000336945741311264	0.000336945741311264	0	0	0	0	0	2.83739603732856e-07	0	0.000336945741311264
"Raphidascaris_sp."	0	0.033699710820332	0	0	0.033702633348376	0	8.93430000069037e-09	0	0	0	2.81623730208294e-05	8.91933467405604e-09	0	1.13352542281641e-05	1.13352542281641e-05	0	8.91933467405604e-09	1.13352542281641e-05	1.13352542281641e-05	8.87473800068576e-09	8.87473800068576e-09	8.87473800068576e-09	8.87473800068576e-09	8.87473800068576e-09	0	8.87473800068576e-09	0	8.87473800068576e-09	8.87473800068576e-09	8.87473800068576e-09	8.87473800068576e-09	0	0.0334917801899905	8.87473800068576e-09	8.87473800068576e-09	4.23399916436885e-05	0	1.41995808010972e-06	0.000563928897851166	1.00475340569971	0	0	0	0	0.00084679983287377	0.000563069965656574	1.13352542281641e-06	0	0	0	0	0	5.66762711408207e-07	0	0	0	0	5.66762711408207e-07	0	0	0	0	4.45966733702802e-10	0	0	0	4.45966733702802e-10	0	0	0	0	0.000842565833709401	0	2.97810000023012e-10	2.97810000023012e-10	0	0.000561661847005533	0.000561661847005533	0	0	0	0	0	0.000842565833709401	0	0.000561661847005533
"Aphanurus_stossichi"	0	0	0	0.0505177753855003	0	0.0504923256246008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00227266364832	0	0	0	0	0	0	0	0.00126230814061502	0	0.00101035550771001	0	0	0.00126230814061502	0.00126230814061502	0	0	0	0.00101035550771001	0	0.00101035550771001	0	0	0	0	0	0	0	0	0	0	0	0.00101035550771001	0	0	0	0	0	0	0	0	0	0	0	0	0
"Goezia_sp."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0505050505050505	0	0	0	0	0	0	0	0	0	0.0505050505050505	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Heterotyphlum_sp"	0	0	0.0504882784048755	0	0	0	0	0.0504710806168789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.07419883466086e-05	0	0	0	0	0	0	0	0	0	0	1.00269213492199	0.00101483976693217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00168236935389596	0.00168236935389596	0	0	0	0	0	0.00100976556809751	0	0	0	0	0	0	0.00100976556809751	0	0.00100976556809751	0
"Paraquimperia_sp"	0	0	0.0506568507822686	0	0	0	0	5.10825386039684e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0503021676892284	0	0	0	0	0	0	0	0	0	0	0.00101483976693217	1.00604335378457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.70275128679895e-06	1.70275128679895e-06	0	0	0	0	0	0.00101313701564537	0	0	0	0	0	0	0.00101313701564537	0	0.00101313701564537	0
"Quimperia_sp."	0	4.26028555792925e-05	0	0	0.0506102281021319	0	1.12946575316558e-11	0	0	0	3.56026055230328e-08	1.12757385073147e-11	0	1.43299211501152e-08	1.43299211501152e-08	0	1.12757385073147e-11	1.43299211501152e-08	1.43299211501152e-08	1.12193598147781e-11	1.12193598147781e-11	1.12193598147781e-11	1.12193598147781e-11	1.12193598147781e-11	0	1.12193598147781e-11	0	1.12193598147781e-11	1.12193598147781e-11	1.12193598147781e-11	1.12193598147781e-11	0	4.23399916436885e-05	1.12193598147781e-11	1.12193598147781e-11	0.0503148369699775	0	1.79509757036449e-09	7.12913577218232e-07	0.00127019974931066	0	0	0	0	1.00629673939955	7.1182772326436e-07	1.43299211501152e-09	0	0	0	0	0	7.16496057505761e-10	0	0	0	0	7.16496057505761e-10	0	0	0	0	5.63786925365733e-13	0	0	0	5.63786925365733e-13	0	0	0	0	0.0012652557025533	0	3.76488584388526e-13	3.76488584388527e-13	0	7.10047592988209e-07	7.10047592988209e-07	0	0	0	0	0	0.0012652557025533	0	7.10047592988209e-07
"Quimperiidae_gen._sp"	0	0.0504648798043159	0	0	2.83307433859215e-05	0	1.5920281075332e-05	0	0	0	0.0501833265286935	1.58936139378524e-05	0	1.69743961669411e-05	1.69743961669411e-05	0	1.58936139378524e-05	1.69743961669411e-05	1.69743961669411e-05	1.58141458681631e-05	1.58141458681631e-05	1.58141458681631e-05	1.58141458681631e-05	1.58141458681631e-05	0	1.58141458681631e-05	0	1.58141458681631e-05	1.58141458681631e-05	1.58141458681631e-05	1.58141458681631e-05	0	2.81534982828287e-05	1.58141458681631e-05	1.58141458681631e-05	3.5591386163218e-08	0	0.0025302633389061	0.000844476209305319	0.000844604948484862	0	0	0	0	7.1182772326436e-07	1.00335024765651	1.69743961669411e-06	0	0	0	0	0	8.48719808347054e-07	0	0	0	0	8.48719808347054e-07	0	0	0	0	7.9468069689262e-07	0	0	0	7.9468069689262e-07	0	0	0	0	7.08268584648039e-07	0	5.306760358444e-07	5.306760358444e-07	0	0.000841081330071931	0.000841081330071931	0	0	0	0	0	7.08268584648039e-07	0	0.000841081330071931
"Camallanus_dollfusi"	0	0.000101591680797366	0	0	5.70330861774586e-08	0	2.69334819713181e-11	0	0	0	8.48987347601303e-08	2.68883672611484e-11	0	0.000101449421247642	0.000101449421247642	0	2.68883672611484e-11	0.0503527057026547	0.0503527057026547	2.67539254248426e-11	2.67539254248426e-11	2.67539254248426e-11	2.67539254248426e-11	2.67539254248426e-11	0	2.67539254248426e-11	0	2.67539254248426e-11	2.67539254248426e-11	2.67539254248426e-11	2.67539254248426e-11	0	5.66762711408207e-08	2.67539254248426e-11	2.67539254248426e-11	7.16496057505761e-11	0	4.28062806797482e-09	0.00504710870707019	1.70028813422462e-06	0	0	0	0	1.43299211501152e-09	1.69743961669411e-06	1.00503527057026	0	0	0	0	0	5.0724710623821e-06	0	0	0	0	5.0724710623821e-06	0	0	0	0	1.34441836305742e-12	0	0	0	1.34441836305742e-12	0	0	0	0	1.42582715443646e-09	0	8.97782732377269e-13	8.97782732377269e-13	0	1.6931946799561e-06	1.6931946799561e-06	0	0	0	0	0	1.42582715443646e-09	0	1.6931946799561e-06
"Bucephalus_polymorphus"	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00505050505050505	0	0	0	0	0	0	0
"Faustula_brevichrus"	0	0	0	0.000127248804497482	0	0.100882852205604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00252461628123004	0	0	0	0	0	0	0	1.00252207130514	0	2.54497608994964e-06	0	0	0.00252207130514009	0.00252207130514009	0	0	0	2.54497608994964e-06	0	2.54497608994964e-06	0	0	0	0	0	0	0	0	0	0	0	2.54497608994964e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
"Faustula_sp."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Opisthadena_sp."	0	0	0	0.100908301966503	0	0.000101799043597985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00202071101542001	0	0	0	0	0	0	0	2.54497608994964e-06	0	1.00201816603933	0	0	2.54497608994964e-06	2.54497608994964e-06	0	0	0	0.00201816603933006	0	0.00201816603933006	0	0	0	0	0	0	0	0	0	0	0	0.00201816603933006	0	0	0	0	0	0	0	0	0	0	0	0	0
"Dinurinae_gen._sp."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00505050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lecithocladium_excisum"	0	0.000101591680797366	0	0	5.70330861774586e-08	0	2.69334819713181e-11	0	0	0	8.48987347601303e-08	2.68883672611484e-11	0	0.000101449421247642	0.100603961984062	0	2.68883672611484e-11	0.000101449421247642	0.000101449421247642	2.67539254248426e-11	2.67539254248426e-11	2.67539254248426e-11	2.67539254248426e-11	2.67539254248426e-11	0	2.67539254248426e-11	0	2.67539254248426e-11	2.67539254248426e-11	2.67539254248426e-11	2.67539254248426e-11	0	5.66762711408207e-08	2.67539254248426e-11	2.67539254248426e-11	7.16496057505761e-11	0	4.28062806797482e-09	0.00504710870707019	1.70028813422462e-06	0	0	0	0	1.43299211501152e-09	1.69743961669411e-06	1.01449421247642e-05	0	0	0	0	0	1.0050301980992	0	0	0	0	5.0724710623821e-06	0	0	0	0	1.34441836305742e-12	0	0	0	1.34441836305742e-12	0	0	0	0	1.42582715443646e-09	0	8.97782732377269e-13	8.97782732377269e-13	0	1.6931946799561e-06	1.6931946799561e-06	0	0	0	0	0	1.42582715443646e-09	0	1.6931946799561e-06
"Lecithocladium_harpodontis"	0	0	0	0.000127248804497482	0	0.100882852205604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00252461628123004	0	0	0	0	0	0	0	0.00252207130514009	0	2.54497608994964e-06	0	0	1.00252207130514	0.00252207130514009	0	0	0	2.54497608994964e-06	0	2.54497608994964e-06	0	0	0	0	0	0	0	0	0	0	0	2.54497608994964e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lecithocladium_magnacetabulum"	0	0	0	0.000127248804497482	0	0.100882852205604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00252461628123004	0	0	0	0	0	0	0	0.00252207130514009	0	2.54497608994964e-06	0	0	0.00252207130514009	1.00252207130514	0	0	0	2.54497608994964e-06	0	2.54497608994964e-06	0	0	0	0	0	0	0	0	0	0	0	2.54497608994964e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lecithocladium_megalaspis"	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.003367003367	0.00336700336700337	0	0	0.00336700336700337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lecithocladium_seriolellae"	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00336700336700337	1.003367003367	0	0	0.00336700336700337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lecithocladium_sp."	0	0.000101591680797366	0	0	5.70330861774586e-08	0	2.69334819713181e-11	0	0	0	8.48987347601303e-08	2.68883672611484e-11	0	0.100603961984062	0.000101449421247642	0	2.68883672611484e-11	0.000101449421247642	0.000101449421247642	2.67539254248426e-11	2.67539254248426e-11	2.67539254248426e-11	2.67539254248426e-11	2.67539254248426e-11	0	2.67539254248426e-11	0	2.67539254248426e-11	2.67539254248426e-11	2.67539254248426e-11	2.67539254248426e-11	0	5.66762711408207e-08	2.67539254248426e-11	2.67539254248426e-11	7.16496057505761e-11	0	4.28062806797482e-09	0.00504710870707019	1.70028813422462e-06	0	0	0	0	1.43299211501152e-09	1.69743961669411e-06	1.01449421247642e-05	0	0	0	0	0	5.0724710623821e-06	0	0	0	0	1.0050301980992	0	0	0	0	1.34441836305742e-12	0	0	0	1.34441836305742e-12	0	0	0	0	1.42582715443646e-09	0	8.97782732377269e-13	8.97782732377269e-13	0	1.6931946799561e-06	1.6931946799561e-06	0	0	0	0	0	1.42582715443646e-09	0	1.6931946799561e-06
"Hemiurus_appendiculatus"	0	0	0	0.100908301966503	0	0.000101799043597985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00202071101542001	0	0	0	0	0	0	0	2.54497608994964e-06	0	0.00201816603933006	0	0	2.54497608994964e-06	2.54497608994964e-06	0	0	0	1.00201816603933	0	0.00201816603933006	0	0	0	0	0	0	0	0	0	0	0	0.00201816603933006	0	0	0	0	0	0	0	0	0	0	0	0	0
"Hemiurus_sp."	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00336700336700337	0.00336700336700337	0	0	1.003367003367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Parahemiurus_sp"	0	0	0	0.100908301966503	0	0.000101799043597985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00202071101542001	0	0	0	0	0	0	0	2.54497608994964e-06	0	0.00201816603933006	0	0	2.54497608994964e-06	2.54497608994964e-06	0	0	0	0.00201816603933006	0	1.00201816603933	0	0	0	0	0	0	0	0	0	0	0	0.00201816603933006	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lecithochiriinae_gen._sp."	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00505050505050505	0	0	0	0	0
