"Ficus_sp1_M_SD_018"	"Ficus_sp3_M_SD_018"	"Dysoxylum_sp2_M_SD_018"	"Elmerillia_tsiampaca"	"Piper_sp2_M_SD_018"	"Elaeocarpus_sp1_M_SD_018"	"Psychotriasp._sp1_M_SD_018"	"Rhus_sp1_M_SD_018"	"Aglaia_sp1_M_SD_018"	"Ficus_dammaropsis"	"Gynotroches_sp1_M_SD_018"	"Myristica_subaluata"	"Symplocos_sp1_M_SD_018"	"Dracantomelon_sp1_M_SD_018"	"Dysoxylum_sp1_M_SD_018"	"Eurya_sp1_M_SD_018"	"Ficus_sp2_M_SD_018"	"Ficus_sp4_M_SD_018"	"Ficus_sp5_M_SD_018"	"Heritiera_sp1_M_SD_018"	"Musa_sp1_M_SD_018"	"Myristica_fatua"	"Osmoxylum_sp1_M_SD_018"	"Pandanus_limbatus"	"Piper_sp1_M_SD_018"	"Poikilospermum_sp1_M_SD_018"	"Schefflera_sp1_M_SD_018"	"Sloanea_sp1_M_SD_018"	"Syzigium_sp1_M_SD_018"	"Manucodia_chalybata"	"Parasidea_raggiana"	"Meliphaga_sp1_M_SD_018"	"Rhyticeros_plicatus"	"Cicinnurus_magnificus"	"Oriolus_szalayi"	"Ailuroedus_buccoides"	"Coracina_boyeri"	"Coracina_schisticeps"	"Ducula_rufigaster"	"Ducula_zoeae"	"Melanocharis_nigra"	"Pitohui_kirhocephalus"	"Ptilinopus_pulchellus"	"Ptilinopus_rivoli"	"Cacatua_galerita"	"Coracina_melaena"	"Cracticus_cassicus"	"Cyclopsittaca_gulielmiterti"	"Dicrurus_hottentottus"	"Glycichaera_fallax"	"Gymnophaps_albertisii"	"Macropygia_amboinensis"	"Melilestes_megarhycus"	"Microdynamis_parva"	"Mino_dumonti"	"Parotia_lawesii"	"Philemon_buceroides"	"Ptilinopus_ornatus"	"Reinwardtoena_reinwardtii"	"Xanthotis_flaviventer"	"Xanthotis_polygramma"
"Coracina_boyeri"	8.39402090807738e-05	0.0503113889850512	0.0502872410501286	1.21465423163969e-05	3.18396157945242e-05	7.82659097910842e-05	3.08389255070406e-08	3.62386955474559e-05	1.20856564247288e-05	3.08559132123439e-08	4.09260674118092e-08	1.9667649832326e-05	3.08559132123439e-08	1.81041342155636e-05	1.204532016507e-05	3.19996138638434e-08	1.81041342155636e-05	0	1.95693115831644e-05	0	1.204532016507e-05	1.81041342155636e-05	0	1.95693115831644e-05	1.95693115831644e-05	0	3.44954424016114e-11	3.44954424016114e-11	1.01729835145703e-08	0.00156554492665315	0.000843172411554901	1.84209801877693e-06	0.000724165368622544	1.03486327204834e-09	0.00155805395837069	3.24565597559329e-06	1.00155685481253	0.000840729547828513	2.03459670291406e-07	8.06725193176391e-07	6.39992277276869e-07	0.000719942084876123	0.000721342992017577	2.04488675310539e-07	1.20795651824853e-06	0.000838120684168809	0	0	1.20795651824853e-06	0	2.02442371939949e-07	1.5427956606172e-09	1.5427956606172e-09	0.000718734128357874	1.19914584401105e-06	9.833824916163e-07	1.02796418356802e-09	2.02442371939949e-07	0	1.19914584401105e-06	1.19914584401105e-06
"Coracina_schisticeps"	5.09698299494546e-05	0.000165030126007471	0.0503023184759901	1.21650706312468e-05	0.000106739499045465	0.0502936112732568	4.80849372920693e-08	1.18869238420747e-07	1.21040489510555e-05	4.81114250094854e-08	5.81538112719902e-08	1.06444985676898e-05	4.81114250094854e-08	5.9384716087611e-08	1.20636512698185e-05	1.07275878437654e-07	5.9384716087611e-08	0	1.05912760748514e-05	0	1.20636512698185e-05	5.9384716087611e-08	0	1.05912760748514e-05	1.05912760748514e-05	0	5.37862833244623e-11	5.37862833244623e-11	1.01885013662033e-08	0.000847302085988111	0.000844455588887297	2.87225207306628e-06	2.37538864350444e-06	1.61358849973387e-09	0.000841457688256362	0.00167858849908947	0.000840729547828512	1.00251482568371	2.03770027324067e-07	8.07953624740223e-07	2.14551756875308e-06	2.36153553662551e-06	0.00167881128233724	2.05658867751046e-07	3.96230794735825e-09	0.000838371974599834	0	0	3.96230794735825e-09	0	2.02751177187446e-07	2.40557125047427e-09	2.40557125047427e-09	2.35757322867816e-06	7.28140427849351e-07	5.32224928384492e-07	1.60283124306898e-09	2.02751177187446e-07	0	7.28140427849351e-07	7.28140427849351e-07
"Ducula_rufigaster"	1.22353210318327e-05	3.07286867059256e-08	1.2181241343165e-05	0.0505587559078875	1.21947638842406e-05	2.24801481395085e-08	4.24953373763298e-08	2.2133507831399e-11	5.43884260988533e-05	4.25187460475544e-08	4.2280303500976e-05	7.8502646439622e-09	4.25187460475544e-08	1.10574619308836e-11	1.21201584437e-05	1.22560441047644e-08	1.10574619308836e-11	0	7.81101332074239e-09	0	1.21201584437e-05	1.10574619308836e-11	0	7.81101332074239e-09	7.81101332074239e-09	0	4.75339344254248e-11	4.75339344254248e-11	0.0502936002980803	6.24881065659392e-07	0.000848411091058999	2.538369139039e-06	4.42298477235345e-10	1.42601803276274e-09	3.78249970746158e-07	2.44644615956129e-07	2.03459670291406e-07	2.03770027324067e-07	1.00587200596161	0.000845365353103067	2.45120882095289e-07	4.3971902225046e-10	1.18831950997303e-09	0.000844759946973173	7.37783594379967e-13	2.0302068905275e-07	0	0	7.37783594379967e-13	0	0.000842645931798124	2.12593730237772e-09	2.12593730237772e-09	4.3898123865608e-10	1.74790300454753e-07	3.9251323219811e-10	1.41651124587766e-09	0.000842645931798124	0	1.74790300454753e-07	1.74790300454753e-07
"Ducula_zoeae"	4.84083275732899e-05	1.21744621005154e-07	4.82991590582933e-05	0.0504683115802531	4.8247807335917e-05	8.90292130600367e-08	6.32182346523481e-08	8.76912036051528e-11	0.0502156531174468	6.32530585874371e-08	4.22254266768642e-05	3.1081164099809e-08	6.32530585874371e-08	4.38087876952695e-11	4.80570583363564e-05	4.84902586290623e-08	4.38087876952695e-11	0	3.092575827931e-08	0	4.80570583363564e-05	4.38087876952695e-11	0	3.092575827931e-08	3.092575827931e-08	0	7.07139090071008e-11	7.07139090071008e-11	4.22682676551533e-05	2.4740606623448e-06	0.00336399408354495	3.77620759766999e-06	1.75235150781078e-09	2.12141727021302e-09	1.49827272993767e-06	9.67923787153674e-07	8.06725193176391e-07	8.07953624740224e-07	0.000845365353103067	1.00335192118221	9.69805172581247e-07	1.74213191162237e-09	4.70684930683675e-09	0.000843249797671394	2.92304012017176e-12	8.04985984304888e-07	0	0	2.92304012017176e-12	0	0.000841138526337552	3.16265292937185e-09	3.16265292937185e-09	1.7392088715022e-09	6.91547536761284e-07	1.55405820499045e-09	2.1072744884116e-09	0.000841138526337551	0	6.91547536761284e-07	6.91547536761284e-07
"Melanocharis_nigra"	4.42332200815843e-05	1.28707550548071e-05	2.73674608753489e-05	1.46337166610887e-05	0.0503963880279293	5.06817966249178e-05	1.69364757128709e-05	9.27065190022118e-09	1.45181978979287e-05	1.69458052162034e-05	1.69155598536407e-05	1.27341394923741e-05	1.69458052162034e-05	4.63143398877548e-09	1.44697076392996e-05	0.050301905917616	4.63143398877548e-09	0	1.26704687949122e-05	0	1.44697076392996e-05	4.63143398877548e-09	0	1.26704687949122e-05	1.26704687949122e-05	0	1.89446037056722e-08	1.89446037056722e-08	1.22560441047644e-08	0.00101363750359298	0.00101287953475097	0.00101166457140734	1.85257359551019e-07	5.68338111170165e-07	1.2718954212995e-06	0.00100961715377942	6.39992277276869e-07	2.14551756875307e-06	2.45120882095289e-07	9.69805172581246e-07	1.00603811835232	1.84176951084394e-07	1.87326115018498e-06	1.08967327036685e-06	3.09021730007373e-10	4.56124347922481e-07	0	0	3.09021730007373e-10	0	2.43895277684812e-07	8.47290260810168e-07	8.47290260810168e-07	1.83867929354387e-07	6.31903144022633e-07	6.36706974618705e-07	5.64549190429031e-07	2.43895277684812e-07	0	6.31903144022633e-07	6.31903144022633e-07
"Pitohui_kirhocephalus"	3.32404771427387e-05	0.0503150752609105	6.93177260726613e-05	2.62512256283525e-08	9.16280331644861e-06	3.61872030624348e-05	1.10516472603755e-08	0.050456409417955	2.60922296896632e-08	1.10577350900806e-08	1.10519523167791e-08	9.09257496579414e-06	1.10577350900806e-08	1.81054606912237e-05	2.60051230940821e-08	9.2088475542197e-09	1.81054606912237e-05	0	9.04711209096516e-06	0	2.60051230940821e-08	1.81054606912237e-05	0	9.04711209096516e-06	9.04711209096516e-06	0	1.23620215440442e-11	1.23620215440442e-11	2.1985951112523e-11	0.000723768967277213	1.82035861658575e-06	6.60146784877812e-07	0.000724218427648946	3.70860646321326e-10	0.000720416948835305	1.38949616841013e-06	0.000719942084876123	2.36153553662552e-06	4.3971902225046e-10	1.74213191162237e-09	1.84176951084394e-07	1.00240066710337	0.00071999302954366	9.90118042978163e-10	0.00168188031393183	1.15529543454435e-06	0	0	0.00168188031393183	0	4.37520427139208e-10	5.52886754504031e-10	5.52886754504031e-10	0.000718786789441579	4.74863959181981e-07	4.54628748289707e-07	3.68388242012517e-10	4.37520427139208e-10	0	4.74863959181981e-07	4.74863959181981e-07
"Ptilinopus_pulchellus"	3.33990299288468e-05	0.0503149491283447	0.000153480268187766	7.09426747453899e-08	9.31947422217027e-05	0.0502875983360232	3.93122202411475e-08	3.62412598763587e-05	7.04894278882718e-08	3.93338754837118e-08	3.9294561405428e-08	9.13148667042258e-06	3.93338754837118e-08	1.81054153034706e-05	7.025408542293e-08	9.36630575092489e-08	1.81054153034706e-05	0	9.08582923707046e-06	0	7.025408542293e-08	1.81054153034706e-05	0	9.08582923707046e-06	9.08582923707046e-06	0	4.39734007171673e-11	4.39734007171673e-11	5.94159754986515e-11	0.000726866338965637	4.9177859796051e-06	2.34823236637759e-06	0.000724216612138823	1.31920202151502e-09	0.000721820121016561	0.00167811717271188	0.000721342992017577	0.00167881128233724	1.18831950997303e-09	4.70684930683675e-09	1.87326115018498e-06	0.00071999302954366	1.00239503826541	3.14710598269456e-09	1.20804199587862e-06	2.55800446979609e-06	0	0	1.20804199587862e-06	0	1.18237791242316e-09	1.96669377418559e-09	1.96669377418559e-09	0.000718784987547781	4.77128998983525e-07	4.56574333521129e-07	1.31040734137158e-09	1.18237791242316e-09	0	4.77128998983525e-07	4.77128998983525e-07
"Ptilinopus_rivoli"	5.43681546231439e-05	6.91919739765781e-08	1.22100131123667e-05	0.0504321688342984	5.42112452007506e-05	6.47594763480177e-08	4.21536564620437e-05	4.98381565257465e-11	5.42730086617522e-05	4.21768769174149e-05	0.0502095165913732	2.60613553372911e-08	4.21768769174149e-05	2.48981554431731e-11	1.21105187781825e-05	5.44836635183423e-08	2.48981554431731e-11	0	2.59310485606046e-08	0	1.21105187781825e-05	2.48981554431731e-11	0	2.59310485606046e-08	2.59310485606046e-08	0	4.71517410089974e-08	4.71517410089974e-08	4.22379973486587e-05	2.07448388484837e-06	0.000847736314472773	0.00251795955196967	9.95926217726924e-10	1.41455223026992e-06	9.81176598498309e-07	1.08638355322661e-06	2.04488675310539e-07	2.05658867751046e-07	0.000844759946973173	0.000843249797671395	1.08967327036685e-06	9.90118042978163e-10	3.14710598269456e-09	1.00335101197681	1.66127188419155e-12	2.03500218539445e-07	0	0	1.66127188419155e-12	0	0.000840536147238307	2.10884384587075e-06	2.10884384587075e-06	9.88456771093972e-10	7.7668792318777e-07	1.30306776686455e-09	1.40512188206812e-06	0.000840536147238306	0	7.7668792318777e-07	7.7668792318777e-07
"Cacatua_galerita"	1.11545225311204e-07	0.000168842534432586	2.32609819035776e-07	8.80913611689681e-11	3.07476621357336e-08	1.21433567323607e-07	3.70860646321326e-11	0.100840457749725	8.75578177505477e-11	3.71064935908745e-11	3.70870883113393e-11	3.05119965295105e-08	3.71064935908745e-11	6.07565795007505e-08	8.72655137385305e-11	3.09021730007373e-11	6.07565795007505e-08	0	3.0359436546863e-08	0	8.72655137385305e-11	6.07565795007505e-08	0	3.0359436546863e-08	3.0359436546863e-08	0	4.14832937719604e-14	4.14832937719604e-14	7.37783594379967e-14	2.42875492374904e-06	6.10858596169714e-09	2.21525766737521e-09	2.43026318003002e-06	1.24449881315881e-12	2.41750653971579e-06	4.66273882016823e-09	2.41591303649706e-06	7.9246158947165e-09	1.47556718875993e-12	5.84608024034352e-12	6.18043460014745e-10	0.00336376062786367	2.41608399175725e-06	3.3225437683831e-12	1.00336134859166	3.87683031726293e-09	0	0	0.00336134859165749	0	1.46818935281613e-12	1.85532467954373e-12	1.85532467954373e-12	2.41203620617979e-06	1.59350321873148e-09	1.52559982647553e-09	1.23620215440442e-12	1.46818935281613e-12	0	1.59350321873148e-09	1.59350321873148e-09
"Coracina_melaena"	0.000101511009101382	0.000161469982714001	0.100436079257931	2.42406702728983e-05	4.53843726182869e-05	8.42788470246223e-05	3.96116425579624e-08	1.16304909517888e-07	2.41192159478961e-05	3.96334627381175e-08	5.97853172783714e-08	2.11806617295933e-05	3.96334627381175e-08	5.8103628180641e-08	2.40387173494656e-05	4.56124347922482e-08	5.8103628180641e-08	0	2.10747584209453e-05	0	2.40387173494656e-05	5.8103628180641e-08	0	2.10747584209453e-05	2.10747584209453e-05	0	4.43083250089064e-11	4.43083250089064e-11	2.0302068905275e-08	0.00168598067367562	0.00168271021446259	2.36611772546561e-06	2.32414512722564e-06	1.32924975026719e-09	0.0016776915256105	3.71698235318648e-06	0.00167624136833762	0.00167674394919967	4.06041378105499e-07	1.60997196860978e-06	9.12248695844964e-07	2.31059086908871e-06	5.11600893959219e-06	4.07000437078891e-07	3.87683031726293e-09	1.0016739346543	0	0	3.87683031726294e-09	0	4.04011171214972e-07	1.98167313690588e-09	1.98167313690588e-09	2.30671403877145e-06	1.45015727287688e-06	1.05903308647966e-06	1.32038808526541e-09	4.04011171214972e-07	0	1.45015727287688e-06	1.45015727287688e-06
"Cracticus_cassicus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cyclopsittaca_gulielmiterti"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0
"Dicrurus_hottentottus"	1.11545225311204e-07	0.000168842534432586	2.32609819035776e-07	8.80913611689681e-11	3.07476621357336e-08	1.21433567323607e-07	3.70860646321326e-11	0.100840457749725	8.75578177505477e-11	3.71064935908745e-11	3.70870883113393e-11	3.05119965295105e-08	3.71064935908745e-11	6.07565795007505e-08	8.72655137385305e-11	3.09021730007373e-11	6.07565795007505e-08	0	3.0359436546863e-08	0	8.72655137385305e-11	6.07565795007505e-08	0	3.0359436546863e-08	3.0359436546863e-08	0	4.14832937719604e-14	4.14832937719604e-14	7.37783594379967e-14	2.42875492374904e-06	6.10858596169714e-09	2.21525766737521e-09	2.43026318003002e-06	1.24449881315881e-12	2.41750653971579e-06	4.66273882016823e-09	2.41591303649706e-06	7.92461589471649e-09	1.47556718875993e-12	5.84608024034352e-12	6.18043460014745e-10	0.00336376062786367	2.41608399175725e-06	3.3225437683831e-12	0.00336134859165749	3.87683031726293e-09	0	0	1.00336134859166	0	1.46818935281613e-12	1.85532467954373e-12	1.85532467954373e-12	2.41203620617979e-06	1.59350321873148e-09	1.52559982647553e-09	1.23620215440442e-12	1.46818935281613e-12	0	1.59350321873148e-09	1.59350321873148e-09
"Glycichaera_fallax"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0
"Gymnophaps_albertisii"	2.4348288853347e-05	6.1150086544792e-08	2.42406702728983e-05	0.100611924256696	2.42675801296388e-05	4.47354947976218e-08	8.45657213788963e-08	4.40456805844840e-11	0.000108232967936718	8.46123046346332e-08	8.41378039669422e-05	1.56220266414848e-08	8.46123046346332e-08	2.20043492424584e-11	2.4119115302963e-05	2.43895277684812e-08	2.20043492424584e-11	0	1.55439165082774e-08	0	2.4119115302963e-05	2.20043492424584e-11	0	1.55439165082774e-08	1.55439165082774e-08	0	9.45925295065954e-11	9.45925295065954e-11	8.42645931798124e-05	1.24351332066219e-06	0.00168833807120741	5.05135458668761e-06	8.80173969698338e-10	2.83777588519786e-09	7.52717441784855e-07	4.86842785752697e-07	4.04884743879898e-07	4.05502354374893e-07	0.00168529186359625	0.0016822770526751	4.87790555369624e-07	8.75040854278417e-10	2.36475582484633e-09	0.00168107229447661	1.46818935281613e-12	4.04011171214972e-07	0	0	1.46818935281613e-12	0	1.00167686540428	4.23061523173166e-09	4.23061523173166e-09	8.735726649256e-10	3.47832697904958e-07	7.8110133207424e-10	2.81885737929654e-09	0.00167686540427827	0	3.47832697904958e-07	3.47832697904957e-07
"Macropygia_amboinensis"	8.45388739897739e-05	7.72742729029962e-08	1.18900388214352e-07	2.538369139039e-07	8.43053809506117e-05	8.48840809212798e-08	8.4434149668742e-05	5.56597403863118e-11	4.18938125402408e-08	8.44806604478474e-05	8.42691415301952e-05	3.65531429712672e-08	0.100586993223262	2.78065033835899e-11	4.15775472473037e-08	8.47290260810168e-08	2.78065033835899e-11	0	3.63703772564109e-08	0	4.15775472473037e-08	2.78065033835899e-11	0	3.63703772564109e-08	3.63703772564109e-08	0	9.44453575712997e-08	9.44453575712997e-08	2.12593730237772e-10	2.90963018051287e-06	2.91042830731126e-06	0.00504349542873649	1.11226013534359e-09	2.83336072713899e-06	1.21078379117515e-06	1.68893708837628e-06	3.08559132123439e-09	4.81114250094854e-09	4.25187460475544e-09	6.3253058587437e-09	1.69458052162034e-06	1.10577350900806e-09	3.93338754837118e-09	4.21768769174149e-06	1.85532467954373e-12	1.98167313690588e-09	0	0	1.85532467954373e-12	0	4.23061523173166e-09	1.00502934966116	4.22403302239237e-06	1.10391818432852e-09	1.20769819985391e-06	1.82765714856336e-09	2.81447165562473e-06	4.23061523173166e-09	0	1.20769819985391e-06	1.20769819985391e-06
"Melilestes_megarhycus"	8.45388739897739e-05	7.72742729029962e-08	1.18900388214353e-07	2.538369139039e-07	8.43053809506117e-05	8.48840809212798e-08	8.44341496687419e-05	5.56597403863118e-11	4.18938125402409e-08	0.100586993223262	8.42691415301952e-05	3.65531429712672e-08	8.44806604478474e-05	2.78065033835899e-11	4.15775472473037e-08	8.47290260810168e-08	2.78065033835899e-11	0	3.63703772564109e-08	0	4.15775472473037e-08	2.78065033835899e-11	0	3.63703772564109e-08	3.63703772564109e-08	0	9.44453575712997e-08	9.44453575712997e-08	2.12593730237772e-10	2.90963018051287e-06	2.91042830731126e-06	0.00504349542873649	1.11226013534359e-09	2.83336072713899e-06	1.21078379117515e-06	1.68893708837628e-06	3.08559132123439e-09	4.81114250094854e-09	4.25187460475544e-09	6.3253058587437e-09	1.69458052162034e-06	1.10577350900806e-09	3.93338754837118e-09	4.21768769174149e-06	1.85532467954373e-12	1.98167313690587e-09	0	0	1.85532467954373e-12	0	4.23061523173166e-09	4.22403302239237e-06	1.00502934966116	1.10391818432852e-09	1.20769819985391e-06	1.82765714856336e-09	2.81447165562473e-06	4.23061523173166e-09	0	1.20769819985391e-06	1.20769819985391e-06
"Microdynamis_parva"	6.63694090601661e-05	0.100461307987388	0.000138402842326287	5.2414359895536e-08	1.82948589707615e-05	7.22529725575459e-05	2.20662084561189e-08	7.23610861853938e-05	5.20969015615759e-08	2.20783636865703e-08	2.20668175452469e-08	1.81546379350588e-05	2.20783636865703e-08	3.61501648029465e-05	5.19229806744256e-08	1.83867929354387e-08	3.61501648029465e-05	0	1.80638647453835e-05	0	5.19229806744256e-08	3.61501648029465e-05	0	1.80638647453835e-05	1.80638647453835e-05	0	2.46825597943164e-11	2.46825597943164e-11	4.3898123865608e-11	0.00144510917963068	3.63460864720979e-06	1.31807831208825e-06	0.00144600659211786	7.40476793829492e-10	0.00143841639113089	2.77432959800009e-06	0.00143746825671575	4.71514645735631e-06	8.77962477312161e-10	3.47841774300439e-09	3.67735858708773e-07	0.00143757357888316	0.00143756997509556	1.97691354218794e-09	2.41203620617979e-06	2.30671403877145e-06	0	0	2.41203620617979e-06	0	8.735726649256e-10	1.10391818432852e-09	1.10391818432852e-09	1.00143516154268	9.48134415145229e-07	9.07731896752938e-07	7.35540281870629e-10	8.73572664925599e-10	0	9.4813441514523e-07	9.48134415145229e-07
"Mino_dumonti"	0.100541597446681	6.63694090601661e-05	8.70094363726128e-05	2.08699618742974e-05	6.28743628302519e-05	1.83707484654631e-07	2.41406660460675e-05	4.78050965619444e-08	2.07052475123522e-05	2.41539639970782e-05	2.41108629694116e-05	1.816955280212e-05	2.41539639970782e-05	2.38824789709126e-08	2.06360927586761e-05	6.31903144022632e-08	2.38824789709126e-08	0	1.80787050381094e-05	0	2.06360927586761e-05	2.38824789709126e-08	0	1.80787050381094e-05	1.80787050381094e-05	0	2.70029821544379e-08	2.70029821544379e-08	1.74790300454753e-08	0.00144629640304875	0.00144452649310733	0.00144199165062557	9.55299158836503e-07	8.10089464633138e-07	0.00143870682664061	1.26361083942686e-06	2.39829168802211e-06	1.4562808556987e-06	3.49580600909505e-07	1.38309507352257e-06	1.26380628804526e-06	9.49727918363961e-07	9.54257997967051e-07	1.55337584637554e-06	1.59350321873148e-09	1.45015727287688e-06	0	0	1.59350321873148e-09	0	3.47832697904958e-07	1.20769819985391e-06	1.20769819985391e-06	9.48134415145229e-07	1.00143630853495	9.08477640106e-07	8.04688868202251e-07	3.47832697904957e-07	0	0.00143630853495259	0.00143630853495259
"Parotia_lawesii"	6.359343480742e-05	6.35412327727056e-05	6.35419851887798e-05	4.68660799244544e-08	6.33523439745612e-05	1.62503108679589e-07	3.65330186593912e-08	4.57679947942658e-08	4.65403015581332e-08	3.65531429712672e-08	3.65006840330973e-08	0.1005659721556	3.65531429712672e-08	2.28647832935249e-08	4.63848957376342e-08	6.36706974618705e-08	2.28647832935249e-08	0	6.31422948216162e-05	0	4.63848957376342e-08	2.28647832935249e-08	0	6.31422948216162e-05	6.31422948216162e-05	0	4.086467411565e-11	4.086467411565e-11	3.92513232198111e-11	0.0050513835857293	3.2469427016344e-06	2.18222263538465e-06	9.14591331740996e-07	1.2259402234695e-09	2.8752426233386e-06	1.27246364978054e-06	1.9667649832326e-06	1.06444985676898e-06	7.85026464396221e-10	3.1081164099809e-09	1.27341394923741e-06	9.09257496579414e-07	9.13148667042258e-07	2.6061355337291e-09	1.52559982647553e-09	1.05903308647966e-06	0	0	1.52559982647553e-09	0	7.8110133207424e-10	1.82765714856336e-09	1.82765714856336e-09	9.07731896752938e-07	9.08477640106e-07	1.00502829860778	1.21776728864637e-09	7.81101332074239e-10	0	9.08477640106e-07	9.08477640106e-07
"Philemon_buceroides"	5.63282207741576e-05	5.1487819730944e-08	7.92232851159248e-08	1.69131442757792e-07	5.61726444476885e-05	5.65582320261762e-08	0.100503439405223	3.70860646321325e-11	2.79138319505333e-08	5.62894331124946e-05	5.6148498135139e-05	2.43553457729274e-08	5.62894331124946e-05	1.85274630194113e-11	2.77031045016921e-08	5.6454919042903e-08	1.85274630194113e-11	0	2.42335690440628e-08	0	2.77031045016921e-08	1.85274630194113e-11	0	2.42335690440628e-08	2.42335690440628e-08	0	0.000112419954591972	0.000112419954591972	1.41651124587766e-10	1.93868552352502e-06	1.93921731511845e-06	0.00336047915681593	7.41098520776452e-10	0.00337259863775916	8.06744796569387e-07	1.12533816335464e-06	2.05592836713604e-09	3.20566248613795e-09	2.83302249175532e-09	4.2145489768232e-09	1.12909838085806e-06	7.36776484025034e-10	2.62081468274317e-09	2.81024376413624e-06	1.23620215440442e-12	1.32038808526541e-09	0	0	1.23620215440442e-12	0	2.81885737929654e-09	2.81447165562473e-06	2.81447165562473e-06	7.35540281870629e-10	8.04688868202251e-07	1.21776728864637e-09	1.00335011464684	2.81885737929654e-09	0	8.04688868202251e-07	8.04688868202251e-07
"Ptilinopus_ornatus"	2.4348288853347e-05	6.1150086544792e-08	2.42406702728983e-05	0.100611924256696	2.42675801296388e-05	4.47354947976218e-08	8.45657213788963e-08	4.4045680584484e-11	0.000108232967936718	8.46123046346332e-08	8.41378039669422e-05	1.56220266414848e-08	8.46123046346332e-08	2.20043492424584e-11	2.4119115302963e-05	2.43895277684812e-08	2.20043492424584e-11	0	1.55439165082774e-08	0	2.4119115302963e-05	2.20043492424584e-11	0	1.55439165082774e-08	1.55439165082774e-08	0	9.45925295065954e-11	9.45925295065954e-11	8.42645931798124e-05	1.24351332066219e-06	0.00168833807120741	5.0513545866876e-06	8.80173969698337e-10	2.83777588519786e-09	7.52717441784855e-07	4.86842785752697e-07	4.04884743879898e-07	4.05502354374893e-07	0.00168529186359625	0.0016822770526751	4.87790555369625e-07	8.75040854278416e-10	2.36475582484633e-09	0.00168107229447661	1.46818935281613e-12	4.04011171214972e-07	0	0	1.46818935281613e-12	0	0.00167686540427827	4.23061523173166e-09	4.23061523173166e-09	8.735726649256e-10	3.47832697904958e-07	7.8110133207424e-10	2.81885737929654e-09	1.00167686540428	0	3.47832697904958e-07	3.47832697904958e-07
"Reinwardtoena_reinwardtii"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0
"Xanthotis_flaviventer"	0.100541597446681	6.63694090601661e-05	8.70094363726128e-05	2.08699618742974e-05	6.28743628302519e-05	1.83707484654631e-07	2.41406660460675e-05	4.78050965619444e-08	2.07052475123522e-05	2.41539639970782e-05	2.41108629694116e-05	1.816955280212e-05	2.41539639970782e-05	2.38824789709126e-08	2.06360927586761e-05	6.31903144022632e-08	2.38824789709126e-08	0	1.80787050381094e-05	0	2.06360927586761e-05	2.38824789709126e-08	0	1.80787050381094e-05	1.80787050381094e-05	0	2.70029821544379e-08	2.70029821544379e-08	1.74790300454753e-08	0.00144629640304875	0.00144452649310733	0.00144199165062557	9.55299158836503e-07	8.10089464633138e-07	0.00143870682664061	1.26361083942686e-06	2.39829168802211e-06	1.4562808556987e-06	3.49580600909505e-07	1.38309507352257e-06	1.26380628804526e-06	9.49727918363961e-07	9.5425799796705e-07	1.55337584637554e-06	1.59350321873148e-09	1.45015727287688e-06	0	0	1.59350321873148e-09	0	3.47832697904958e-07	1.20769819985391e-06	1.20769819985391e-06	9.48134415145229e-07	0.00143630853495259	9.08477640105999e-07	8.04688868202251e-07	3.47832697904958e-07	0	1.00143630853495	0.00143630853495259
