"Eryngium_stenophyllum"	"Hysterionica_pinifolia"	"Eupatorium_subhastatum"	"Glandularia_dissecta"	"Stevia_satureiifolia"	"Achyrocline_satureoides"	"Baccharis_tandilensis"	"Senecio_selloi"	"Baccharis_articulata"	"Baccharis_coridifolia"	"Eryngium_horridum"	"Eupatorium_tenacetifolium"	"Vernonia_echioides"	"Solidago_chilensis"	"Senecio_grisebachii"	"Gelasine_azurea"	"Hypochaeris_rosengurtii"	"Senecio_bravensis"	"Habranthus_gracilifolius"	"Lathyrus_pubescens"	"Oxalis_articulata"	"Trixis_stricta"	"Alophia_lahue"	"Blumenbachia_insignis"	"Senecio_madagascariensis"	"Sommerfeltia_spinulosa"	"Carduus_acanthoides"	"Echium_plantagineum"	"Eryngium_nudicaule"	"Eupatorium_squarrulosum"	"Gomphrena_perennis"	"Gymnocalycium_reductum"	"Habranthus_andersoni"	"Oxalis_cordobensis"	"Rodophiala_bifidum"	"Senecio_arechavaletae"	"Sisyrinchium_iridifolium"	"Verbena_intermedia"	"Wigginsia_tephracantha"	"Augochlora_semiramis"	"Astylus_quadrilineatus"	"Camponotus_sp1_M_PL_072_01"	"Unidentified_sp1_M_PL_072_01"	"Toxomerus_sp1_M_PL_072_01"	"Unidentified_sp14_M_PL_072_01"	"Augochlorella_ephyra"	"Lerodea_eufala"	"Unidentified_sp3_M_PL_072_01"	"Chrysodina_sp1_M_PL_072_01"	"Apis_mellifera"	"Chilicola_sp1_M_PL_072_01"	"Palpada_sp1_M_PL_072_01"	"Unidentified_sp5_M_PL_072_01"	"Allograpta_sp1_M_PL_072_01"	"Bombus_bellicosus"	"Megachile_sp1_M_PL_072_01"	"Pampasatyrus_gyrtone"	"Unidentified_sp18_M_PL_072_01"	"Unidentified_sp19_M_PL_072_01"	"Vanessa_sp1_M_PL_072_01"	"Villa_sp1_M_PL_072_01"	"Xylocopa_ciliata"	"Cochliomyia_macellaria"	"Corticea_immocerina"	"Euptoieta_claudia_hortensia"	"Gaesischia_sp1_M_PL_072_01"	"Lucilia_sericata"	"Mischocyttarus_drewseni"	"Parachytas_sp1_M_PL_072_01"	"Platycheirus_sp1_M_PL_072_01"	"Unidentified_sp10_M_PL_072_01"	"Unidentified_sp12_M_PL_072_01"	"Unidentified_sp15_M_PL_072_01"	"Unidentified_sp17_M_PL_072_01"	"Agraulis_vanillae"	"Audre_epulus_signata"	"Augochloropsis_sp1_M_PL_072_01"	"Campsomeris_bistrimacula"	"Ceratina_montana"	"Chalepogenus_goeldianus"	"Chauliognathus_scriptus"	"Chauliognathus_sp1_M_PL_072_01"	"Chrysopa_sp1_M_PL_072_01"	"Coelioxys_sp1_M_PL_072_01"	"Colletes_cyaneus"	"Colletes_sp1_M_PL_072_01"	"Copestylum_sp1_M_PL_072_01"	"Dialictus_sp1_M_PL_072_01"	"Entypus_ferruginipennis"	"Entypus_sp1_M_PL_072_01"	"Leioproctus_indigoticus"	"Panurgillus_sp1_M_PL_072_01"	"Polistes_sp1_M_PL_072_01"	"Polybia_scutellaris"	"Stenodynerus_sp1_M_PL_072_01"	"Tachypompilus_sp1_M_PL_072_01"	"Thespieus_catochra"	"Unidentified_sp11_M_PL_072_01"	"Unidentified_sp13_M_PL_072_01"	"Unidentified_sp16_M_PL_072_01"	"Unidentified_sp2_M_PL_072_01"	"Unidentified_sp4_M_PL_072_01"	"Unidentified_sp6_M_PL_072_01"	"Unidentified_sp7_M_PL_072_01"	"Unidentified_sp8_M_PL_072_01"	"Unidentified_sp9_M_PL_072_01"
"Carduus_acanthoides"	0.00168197673539273	4.66791652751352e-06	2.47635514444354e-06	0.00167706747705064	6.07031472290511e-06	0.00167651714024288	3.40980151494531e-06	0.00167657552227294	2.5188905390858e-06	3.14427687127464e-06	1.93571654329275e-06	2.42830146043971e-06	0.00167724849991102	1.13242735324289e-06	1.55198950687062e-06	1.54908545026374e-06	9.12816983386603e-07	7.98553811289059e-07	2.54669202616311e-07	7.07017951635209e-07	1.15940367472485e-06	2.57834882404895e-07	5.41431286967376e-07	0	1.45300601147755e-06	7.16519095473485e-07	1.00167089210804	0	6.59604893814004e-07	2.52905162711004e-07	4.6361393276248e-07	2.52905162711004e-07	2.52905162711004e-07	4.0151379502827e-07	9.15142563252792e-10	0	2.52905162711004e-07	2.56115983188863e-07	2.52905162711004e-07	5.31100841693109e-05	4.41665174531097e-05	5.04984716985576e-05	4.17252539486232e-05	2.30820899405097e-05	4.16658271638998e-05	0.100253526482684	1.53669589913318e-05	3.63684220960859e-05	2.87130567440477e-05	2.635465646226e-05	2.63841957525602e-05	1.16162264274967e-07	7.7367939209542e-06	7.710507426095e-06	6.41674032070963e-08	2.10414644406953e-05	8.45007920307469e-08	2.40560860239641e-05	2.74542768975838e-08	1.53026884166164e-05	2.63024915004575e-05	1.04906705153921e-07	7.68323548073907e-06	1.53067711204167e-05	2.39898673341686e-05	2.40213960031007e-05	7.67300189071527e-06	1.86728864659391e-05	1.86468420141416e-05	1.52839546566871e-05	7.67452327553663e-06	2.10298443289856e-05	7.67452327553662e-06	3.95100820910776e-08	3.46900208634245e-08	2.28204245846651e-08	7.64534879723967e-06	1.52460679731877e-05	8.59449608016317e-09	8.48897342054371e-09	1.88737892207148e-08	7.64534879723967e-06	3.78866834993923e-08	2.91744782969595e-08	2.09571940284117e-05	7.64534879723967e-06	2.91744782969596e-08	0	0	8.59449608016317e-09	0	0	7.64534879723967e-06	3.78866834993923e-08	2.91744782969596e-08	4.49182410182092e-08	2.06362928703629e-08	2.06362928703629e-08	2.76530934756107e-08	2.76530934756107e-08	1.88737892207148e-08	2.91744782969595e-08	2.06362928703629e-08	7.64534879723967e-06	2.91744782969595e-08	2.39606928558716e-05
"Echium_plantagineum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Eryngium_nudicaule"	0.00252371466240992	3.76812240101723e-06	1.90097604490717e-06	2.44327099759753e-06	2.21296322848325e-06	0.00251799360017361	3.11273261856057e-06	1.22984587762522e-06	2.16001580768458e-06	0.0025182033266878	3.83959904000502e-06	9.92134897013516e-07	1.6528091431479e-06	2.60300012180497e-06	4.82889541996682e-07	4.80722239365816e-07	3.35834938737207e-07	9.05047228285648e-07	2.30358512252552e-07	3.81075093073269e-09	1.09017182466788e-06	1.14906024601782e-09	3.7315845637866e-07	0	1.0700723035699e-07	6.68479199784928e-07	6.59604893814004e-07	0	1.0025081559767	2.27882892938405e-07	4.40596306846523e-07	2.27882892938405e-07	2.27882892938405e-07	1.05971058607582e-07	1.70775760663884e-09	0	2.27882892938405e-07	1.1413998443777e-09	2.27882892938405e-07	4.7855407517065e-05	1.1656816446834e-05	7.56317873121892e-05	3.96536676161871e-05	1.16220450752204e-05	7.55659764467204e-05	3.95762936288403e-05	6.84839906626619e-08	9.55634627744624e-08	1.15483252214838e-05	3.94871080516028e-05	0.10032623906786	8.66921052346408e-08	4.75439982722992e-05	1.1525838417369e-05	3.85946727790588e-08	3.76297307861722e-08	5.35655877188724e-08	5.99145471442813e-08	5.12327281991652e-08	6.89103902457153e-08	3.94726877172835e-05	3.80981243567499e-08	1.15060162016655e-05	4.43411868084464e-08	4.71623241941849e-08	4.57411914726597e-08	1.15262816985387e-05	6.39520399069928e-05	2.80210900039591e-05	5.67974725076203e-08	1.14949810486878e-05	2.07234349881648e-08	1.14949810486878e-05	5.92248024043093e-08	1.41733556716217e-08	8.39587346843016e-09	1.14714302836815e-05	2.2211554523614e-08	3.83020082005939e-11	7.67861707508506e-09	4.33833353634162e-08	1.14714302836815e-05	3.45859179840063e-08	2.35507650063577e-08	1.53730734703153e-08	1.14714302836814e-05	2.35507650063577e-08	0	0	3.83020082005938e-11	0	0	1.14714302836814e-05	3.45859179840063e-08	2.35507650063577e-08	3.59743332383972e-05	1.58414670408931e-08	1.58414670408931e-08	5.48514148572145e-08	5.48514148572145e-08	4.33833353634162e-08	2.35507650063577e-08	1.58414670408931e-08	1.14714302836815e-05	2.35507650063577e-08	2.36115591878272e-08
"Eupatorium_squarrulosum"	0.000484421786299085	0.000482889921208041	0.000481579868218181	3.38424599080969e-06	0.000482038633817489	2.38423425500153e-06	2.35008409234894e-06	0.000481198925825286	2.35328627956857e-06	0.00048048831082488	0.000481057644424771	0.000481393640963243	0.000481240066912972	1.14264226236555e-06	0.000480193964743523	0.00047987660238914	0.00048018933287668	1.5573798996439e-06	0.000480232247574188	7.93345313833666e-07	0.000479128264547739	3.68784204479853e-07	0.000478693795920401	0	8.29897455151001e-07	0.00047846557632927	2.52905162711004e-07	0	2.27882892938405e-07	1.00047809546052	3.70115810769832e-07	0.0004780954605185	0.0004780954605185	5.2707338287232e-07	5.36012897107436e-07	0	0.0004780954605185	3.66325643116654e-07	0.0004780954605185	0.100400046708885	5.79780721159553e-05	5.05730646366985e-05	3.33104229692849e-05	4.78668321520972e-05	1.605527578499e-05	1.51743097626603e-05	2.19795385869993e-05	3.93439851519943e-05	2.00685176974764e-05	1.10619606088324e-05	9.11531571753619e-06	1.26944941753342e-05	1.59573320374372e-05	5.25359759342305e-06	4.07854490977039e-06	1.08618177547854e-05	1.39082795897957e-05	1.85722964506922e-05	1.60803869132231e-05	4.07754981655097e-06	5.24647070972289e-06	8.85999675045417e-06	2.22802925592093e-06	4.85115221081861e-06	9.892920106307e-06	1.16952444369316e-05	9.07416927366139e-06	6.89061021779195e-06	4.55355294283317e-08	5.68779181142682e-08	5.21997921800064e-06	6.05648144557363e-06	5.21997921800064e-06	4.03220960619093e-06	6.87705201376061e-06	1.2004733321917e-05	2.20191721045038e-06	3.07658726437245e-08	1.22928068159951e-08	1.60077415858063e-05	1.90440377060925e-08	2.20191721045039e-06	2.61120454705437e-08	3.01806200755026e-06	6.01498657281607e-06	2.20191721045038e-06	3.01806200755026e-06	0	0	1.22928068159951e-08	0	0	2.20191721045038e-06	2.61120454705437e-08	3.01806200755026e-06	6.86411872606973e-06	4.01316556848484e-06	4.01316556848484e-06	6.87225206321102e-06	6.87225206321101e-06	1.90440377060925e-08	3.01806200755026e-06	4.01316556848484e-06	2.20191721045039e-06	3.01806200755026e-06	6.87485809875674e-06
"Gomphrena_perennis"	0.00112499449154323	0.00112281435501847	0.00112087266881958	0.00112029250590945	2.7785685590393e-06	0.00111851968979478	0.0011203257903203	1.8428307900272e-06	0.00111822150561978	2.67293352931188e-06	1.86756010386957e-06	1.68358997653445e-06	1.4947787873141e-06	1.22562922549491e-06	2.06744883822185e-06	1.49052235381337e-06	1.06044915192685e-06	1.74110973135823e-06	3.72455736076065e-07	6.28874436332209e-07	1.07168249530287e-06	2.90119441925968e-07	9.18726085884226e-07	0	4.01652807225905e-07	0.00111414335391385	4.6361393276248e-07	0	4.40596306846523e-07	3.70115810769832e-07	1.0011137732381	3.70115810769832e-07	3.70115810769832e-07	3.99496905964073e-07	1.09840618597939e-09	0	3.70115810769832e-07	2.88185312313128e-07	3.70115810769832e-07	7.77243202616646e-05	4.3944659656048e-05	3.02069778568965e-05	0.100239591429278	4.38888220091516e-05	5.62136066739987e-05	2.78168359657488e-05	1.72911187387877e-05	1.03379617179041e-05	2.15226276880242e-05	2.69099991375587e-05	1.76238522738609e-05	2.30770593763393e-05	5.1989026737145e-06	2.81057939814874e-05	9.40509579799153e-06	7.17835516768066e-08	1.6382246577741e-05	7.31909536453721e-08	3.29521855793819e-08	3.54996758373714e-05	2.45591975973373e-05	9.38935374029794e-06	1.75616756620887e-05	1.02122630120399e-05	7.03894370154136e-06	4.91396682663086e-08	5.14029075525179e-06	1.24661813179797e-05	1.24484237070336e-05	2.26325416633417e-05	1.2131201044062e-05	4.31180252366353e-08	1.2131201044062e-05	9.36103272725473e-06	2.40512853790635e-08	2.65112287981713e-08	5.11361132519652e-06	1.01844773264495e-05	9.67064806419893e-09	1.24151912025355e-08	2.04271537582484e-08	5.11361132519652e-06	1.24480643368922e-05	7.01758971886544e-06	2.30353848753399e-08	5.11361132519651e-06	7.01758971886544e-06	0	0	9.67064806419892e-09	0	0	5.11361132519651e-06	1.24480643368922e-05	7.01758971886545e-06	3.81847647044555e-08	9.3406055734965e-06	9.3406055734965e-06	2.66794300552796e-08	2.66794300552796e-08	2.04271537582484e-08	7.01758971886544e-06	9.3406055734965e-06	5.11361132519651e-06	7.01758971886544e-06	2.13539826759157e-08
"Gymnocalycium_reductum"	0.000484421786299085	0.000482889921208041	0.000481579868218181	3.38424599080969e-06	0.000482038633817489	2.38423425500153e-06	2.35008409234894e-06	0.000481198925825286	2.35328627956857e-06	0.00048048831082488	0.000481057644424771	0.000481393640963243	0.000481240066912972	1.14264226236555e-06	0.000480193964743523	0.00047987660238914	0.00048018933287668	1.5573798996439e-06	0.000480232247574188	7.93345313833666e-07	0.000479128264547739	3.68784204479853e-07	0.000478693795920401	0	8.29897455151001e-07	0.00047846557632927	2.52905162711004e-07	0	2.27882892938405e-07	0.0004780954605185	3.70115810769832e-07	1.00047809546052	0.0004780954605185	5.2707338287232e-07	5.36012897107436e-07	0	0.0004780954605185	3.66325643116654e-07	0.0004780954605185	0.100400046708885	5.79780721159553e-05	5.05730646366985e-05	3.33104229692849e-05	4.78668321520972e-05	1.605527578499e-05	1.51743097626603e-05	2.19795385869993e-05	3.93439851519943e-05	2.00685176974764e-05	1.10619606088324e-05	9.11531571753619e-06	1.26944941753342e-05	1.59573320374372e-05	5.25359759342305e-06	4.07854490977039e-06	1.08618177547854e-05	1.39082795897957e-05	1.85722964506922e-05	1.60803869132231e-05	4.07754981655097e-06	5.24647070972289e-06	8.85999675045417e-06	2.22802925592093e-06	4.85115221081861e-06	9.892920106307e-06	1.16952444369316e-05	9.07416927366139e-06	6.89061021779195e-06	4.55355294283317e-08	5.68779181142682e-08	5.21997921800064e-06	6.05648144557363e-06	5.21997921800064e-06	4.03220960619093e-06	6.87705201376061e-06	1.2004733321917e-05	2.20191721045038e-06	3.07658726437245e-08	1.22928068159951e-08	1.60077415858063e-05	1.90440377060925e-08	2.20191721045039e-06	2.61120454705437e-08	3.01806200755026e-06	6.01498657281607e-06	2.20191721045038e-06	3.01806200755026e-06	0	0	1.22928068159951e-08	0	0	2.20191721045038e-06	2.61120454705437e-08	3.01806200755026e-06	6.86411872606973e-06	4.01316556848484e-06	4.01316556848484e-06	6.87225206321102e-06	6.87225206321101e-06	1.90440377060925e-08	3.01806200755026e-06	4.01316556848484e-06	2.20191721045039e-06	3.01806200755026e-06	6.87485809875674e-06
"Habranthus_andersoni"	0.000484421786299085	0.000482889921208041	0.000481579868218181	3.38424599080969e-06	0.000482038633817489	2.38423425500153e-06	2.35008409234894e-06	0.000481198925825286	2.35328627956857e-06	0.00048048831082488	0.000481057644424771	0.000481393640963243	0.000481240066912972	1.14264226236555e-06	0.000480193964743523	0.00047987660238914	0.00048018933287668	1.5573798996439e-06	0.000480232247574188	7.93345313833666e-07	0.000479128264547739	3.68784204479853e-07	0.000478693795920401	0	8.29897455151001e-07	0.00047846557632927	2.52905162711004e-07	0	2.27882892938405e-07	0.0004780954605185	3.70115810769832e-07	0.0004780954605185	1.00047809546052	5.2707338287232e-07	5.36012897107436e-07	0	0.0004780954605185	3.66325643116654e-07	0.0004780954605185	0.100400046708885	5.79780721159553e-05	5.05730646366985e-05	3.33104229692849e-05	4.78668321520972e-05	1.605527578499e-05	1.51743097626603e-05	2.19795385869993e-05	3.93439851519943e-05	2.00685176974764e-05	1.10619606088324e-05	9.11531571753619e-06	1.26944941753342e-05	1.59573320374372e-05	5.25359759342305e-06	4.07854490977039e-06	1.08618177547854e-05	1.39082795897957e-05	1.85722964506922e-05	1.60803869132231e-05	4.07754981655097e-06	5.24647070972289e-06	8.85999675045417e-06	2.22802925592093e-06	4.85115221081861e-06	9.892920106307e-06	1.16952444369316e-05	9.07416927366139e-06	6.89061021779195e-06	4.55355294283317e-08	5.68779181142682e-08	5.21997921800064e-06	6.05648144557363e-06	5.21997921800064e-06	4.03220960619093e-06	6.87705201376061e-06	1.2004733321917e-05	2.20191721045038e-06	3.07658726437245e-08	1.22928068159951e-08	1.60077415858063e-05	1.90440377060925e-08	2.20191721045039e-06	2.61120454705437e-08	3.01806200755026e-06	6.01498657281607e-06	2.20191721045038e-06	3.01806200755026e-06	0	0	1.22928068159951e-08	0	0	2.20191721045038e-06	2.61120454705437e-08	3.01806200755026e-06	6.86411872606973e-06	4.01316556848484e-06	4.01316556848484e-06	6.87225206321102e-06	6.87225206321101e-06	1.90440377060925e-08	3.01806200755026e-06	4.01316556848484e-06	2.20191721045039e-06	3.01806200755026e-06	6.87485809875674e-06
"Oxalis_cordobensis"	0.000919667480197089	3.70375707521144e-06	2.07601147446528e-06	0.000918336841613637	3.22641305602049e-06	2.12056391023154e-06	0.000917634746040074	0.000918276542124824	0.00091557674882693	1.70636823343884e-06	1.81104593802832e-06	2.52628262756878e-06	1.38839780082681e-06	1.0904873852122e-07	0.000914918275203868	0.000914131868810748	0.00091496077568009	2.20295594275585e-06	5.29489422073361e-07	3.8905214473213e-07	0.000912600981254452	5.26032909398217e-07	1.49064464897891e-06	0	0.000914483906940862	9.26570288836392e-07	4.0151379502827e-07	0	1.05971058607582e-07	5.2707338287232e-07	3.99496905964073e-07	5.2707338287232e-07	5.2707338287232e-07	1.00091162377433	6.51074460795953e-10	0	5.2707338287232e-07	5.22526023335562e-07	5.2707338287232e-07	0.000110685410403187	0.100278615176815	4.50133536896697e-05	3.59547215367666e-05	7.70857012885268e-05	3.58782435282658e-05	2.40908277016962e-05	3.13515614001337e-05	6.10469896252311e-05	1.57314762126297e-05	4.25343277557413e-06	4.23884234430326e-06	3.1456255724751e-05	4.23237298102204e-06	1.72831230502734e-05	8.53423990138448e-08	1.15236893119449e-05	7.65383291630266e-08	8.81881366801419e-08	1.95322338238786e-08	2.14454846779474e-05	4.22701703111345e-06	6.25326310051532e-08	1.43762483508361e-05	8.38078087250235e-06	4.29827360175973e-08	5.20983848577308e-08	4.20617881299755e-06	4.79385102739212e-08	2.53793002001486e-08	1.85444583646096e-05	4.20345520988866e-06	5.72026521236035e-05	4.20345520988865e-06	1.91175745958977e-08	3.60897518224111e-08	2.28740193920023e-05	4.18030672816858e-06	8.34851674194215e-06	1.75344303132739e-08	1.76496474024453e-08	1.81747897535367e-09	4.18030672816858e-06	1.01959416226675e-05	2.31484817200715e-08	1.14784567765603e-05	4.18030672816858e-06	2.31484817200715e-08	0	0	1.75344303132739e-08	0	0	4.18030672816858e-06	1.01959416226675e-05	2.31484817200715e-08	2.43766890491263e-08	1.7300095620544e-08	1.7300095620544e-08	2.58720848289761e-08	2.58720848289761e-08	1.81747897535367e-09	2.31484817200715e-08	1.7300095620544e-08	4.18030672816858e-06	2.31484817200715e-08	1.98342542975259e-08
"Rodophiala_bifidum"	1.96170467696616e-06	5.45601733986468e-07	3.36107260322883e-06	7.16849412448734e-09	5.44151308691842e-07	2.82123714003711e-06	5.69557423012005e-09	5.40792834827342e-07	5.58814873423641e-09	1.95129268112721e-06	1.95125082300567e-06	5.41287061834474e-07	5.40962954041656e-07	0.00336835690533214	5.38513063725108e-07	5.38154435385757e-07	5.38422084053901e-07	3.4012306361351e-09	0.00336184923127554	2.46641619048704e-09	5.38013960382883e-07	4.14822760603946e-10	5.36766304489599e-07	0	9.91548854699791e-10	5.37111303293416e-07	9.15142563252792e-10	0	1.70775760663884e-09	5.36012897107436e-07	1.0984061859794e-09	5.36012897107436e-07	5.36012897107436e-07	6.51074460795954e-10	1.00335010705427	0	5.36012897107436e-07	4.12057275533254e-10	5.36012897107436e-07	0.000112562708392562	7.16181906875549e-08	1.34998881464993e-07	9.88565567381456e-08	6.0272590573005e-08	9.62228232448338e-08	5.49085537951675e-08	2.47234365319952e-08	4.42233861217318e-08	5.25372121606711e-08	7.37143702216596e-08	6.83103042655536e-08	1.43451335740243e-08	5.62039492164641e-05	1.24066809743741e-08	2.81761829991598e-08	1.22836373952764e-08	3.91516215095767e-08	2.09022275994346e-08	0.100503211628225	2.8153937184848e-08	4.36739296119164e-08	3.35326653201749e-08	8.98012359886772e-09	5.50668121532284e-09	1.11380530380105e-08	1.31695552875135e-08	3.67918511979791e-08	5.92226890641344e-08	5.61706288348694e-05	1.28452286516875e-10	1.23268502781707e-08	6.80948787807676e-09	1.23268502781707e-08	5.61672906938958e-05	7.73267231192107e-09	1.34605521013475e-08	8.91683944075527e-09	6.51681284044303e-11	1.38274253534649e-11	0.000112061641042518	5.61392817555356e-05	8.91683944075527e-09	6.3284158112445e-11	3.41001083741542e-09	6.75991043534177e-09	8.91683944075527e-09	3.41001083741543e-09	0	0	1.38274253534649e-11	0	0	8.91683944075527e-09	6.3284158112445e-11	3.41001083741543e-09	2.78756097303888e-08	2.80089383602403e-08	2.80089383602403e-08	2.78750117572239e-08	2.78750117572239e-08	5.61392817555357e-05	3.41001083741543e-09	2.80089383602403e-08	8.91683944075527e-09	3.41001083741543e-09	7.72804220059509e-09
"Senecio_arechavaletae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sisyrinchium_iridifolium"	0.000484421786299085	0.000482889921208041	0.000481579868218181	3.38424599080969e-06	0.000482038633817489	2.38423425500153e-06	2.35008409234894e-06	0.000481198925825286	2.35328627956857e-06	0.00048048831082488	0.000481057644424771	0.000481393640963243	0.000481240066912972	1.14264226236555e-06	0.000480193964743523	0.00047987660238914	0.00048018933287668	1.5573798996439e-06	0.000480232247574188	7.93345313833666e-07	0.000479128264547739	3.68784204479853e-07	0.000478693795920401	0	8.29897455151001e-07	0.00047846557632927	2.52905162711004e-07	0	2.27882892938405e-07	0.0004780954605185	3.70115810769832e-07	0.0004780954605185	0.0004780954605185	5.2707338287232e-07	5.36012897107436e-07	0	1.00047809546052	3.66325643116654e-07	0.0004780954605185	0.100400046708885	5.79780721159553e-05	5.05730646366985e-05	3.33104229692849e-05	4.78668321520972e-05	1.605527578499e-05	1.51743097626603e-05	2.19795385869993e-05	3.93439851519943e-05	2.00685176974764e-05	1.10619606088324e-05	9.11531571753619e-06	1.26944941753342e-05	1.59573320374372e-05	5.25359759342305e-06	4.07854490977039e-06	1.08618177547854e-05	1.39082795897957e-05	1.85722964506922e-05	1.60803869132231e-05	4.07754981655097e-06	5.24647070972289e-06	8.85999675045417e-06	2.22802925592093e-06	4.85115221081861e-06	9.892920106307e-06	1.16952444369316e-05	9.07416927366139e-06	6.89061021779195e-06	4.55355294283317e-08	5.68779181142682e-08	5.21997921800064e-06	6.05648144557363e-06	5.21997921800064e-06	4.03220960619093e-06	6.87705201376061e-06	1.2004733321917e-05	2.20191721045038e-06	3.07658726437245e-08	1.22928068159951e-08	1.60077415858063e-05	1.90440377060925e-08	2.20191721045039e-06	2.61120454705437e-08	3.01806200755026e-06	6.01498657281607e-06	2.20191721045038e-06	3.01806200755026e-06	0	0	1.22928068159951e-08	0	0	2.20191721045038e-06	2.61120454705437e-08	3.01806200755026e-06	6.86411872606973e-06	4.01316556848484e-06	4.01316556848484e-06	6.87225206321102e-06	6.87225206321101e-06	1.90440377060925e-08	3.01806200755026e-06	4.01316556848484e-06	2.20191721045039e-06	3.01806200755026e-06	6.87485809875674e-06
"Verbena_intermedia"	4.07345679649674e-06	0.00168173642831842	2.53928301647323e-06	0.00167761444494213	3.04978959961494e-06	1.3623377231213e-06	2.23602287260666e-06	2.01997320587045e-06	2.35079282980341e-06	8.32233868680365e-07	8.32451081467573e-07	0.00167752691846412	2.19831645955904e-06	3.30225653638105e-09	2.00303096367098e-06	1.73798031307148e-06	0.00167699713831267	7.0119892020737e-07	3.67964247885138e-07	4.88618105948999e-09	1.13049231086558e-06	0.00168313670516822	5.59538150394121e-07	0	5.25101259738578e-07	6.54510955429783e-07	2.56115983188863e-07	0	1.1413998443777e-09	3.66325643116654e-07	2.88185312313128e-07	3.66325643116654e-07	3.66325643116654e-07	5.22526023335562e-07	4.12057275533253e-10	0	3.66325643116654e-07	1.0016719157938	3.66325643116654e-07	7.69283850544974e-05	5.74778625669118e-05	2.41640644413361e-05	2.59366781081815e-05	1.54570005821973e-05	1.53669018739582e-05	1.53669589913317e-05	0.100314947628026	3.93549683605078e-05	1.0606276642575e-05	8.53113863239007e-08	4.56559937751079e-08	1.06020260239802e-05	4.23519638938305e-08	1.0562951144413e-05	3.88535375111109e-08	5.59104337715129e-08	3.44966836325673e-05	2.40265726806202e-05	1.23617182659976e-08	1.53057838550803e-05	1.0544505475514e-05	5.18214605020759e-08	4.33604112958673e-08	1.5281538304561e-05	1.0542257197841e-05	6.19024168469927e-08	3.04078710180284e-08	2.70261410793212e-08	1.51921234213986e-08	1.52758851071493e-05	1.05293683897015e-05	5.15047280603095e-08	1.05293683897015e-05	2.12157294128833e-08	2.39646702637732e-05	4.19249284578167e-05	1.85157127113488e-08	1.52510404085648e-05	5.61045568389408e-05	1.22654749295046e-08	5.50376089396841e-11	1.85157127113488e-08	2.48446985845184e-08	1.05108526769901e-05	2.52496650733806e-08	1.85157127113488e-08	1.05108526769902e-05	0	0	5.61045568389408e-05	0	0	1.85157127113488e-08	2.48446985845184e-08	1.05108526769902e-05	1.18890552668624e-08	2.11606918039436e-08	2.11606918039436e-08	1.18921583066796e-08	1.18921583066796e-08	5.50376089396841e-11	1.05108526769902e-05	2.11606918039436e-08	1.85157127113488e-08	1.05108526769902e-05	3.14045208508434e-08
