"Myospalax_myospalax"	"Spermophilus_erythrogenys"	"Cricetulus_migratorius"	"Apodemus_uralensis"	"Microtus_arvalis"	"Marmota_baibacina"	"Alticola_strelzowi"	"Ellobius_talpinus"	"Sicista_tianshanica"	"Arvicola_terrestris"	"Microtus_oeconomus"	"Dryomys_nitedula"	"Allactaga_major"	"Clethrionomys_rufocanus"	"Apodemus_agrarius"	"Allactaga_elater"	"Microtus_gregalis"	"Allocricetulus_eversmanni"	"Alticola_argentatus"	"Cricetus_cricetus"	"Sicista_subtilis"	"Ctenophthalmus_dilatatus"	"Citellophilus_ullus"	"Oropsylla_silantiewi"	"Frontopsylla_elata"	"Amphipsylla_schelkovnikovi"	"Ctenophthalmus_assimilis"	"Pectinoctenus_nemorosa"	"Megabothris_rectangulatus"	"Amphipsylla_dumalis"	"Amphipsylla_primaris"	"Neopsylla_democratica"	"Neopsylla_mana"	"Amphipsylla_anceps"	"Leptopsylla_sicistae"	"Ceratophyllus_sciurorum"	"Ctenophthalmus_arvalis"	"Frontopsylla_ornata"	"Neopsylla_setosa"	"Amalaraeus_penicilliger"	"Hystrichopsylla_talpae"	"Mesopsylla_hebes"	"Leptopsylla_nana"	"Rhadinopsylla_ioffi"	"Amphipsylla_rossica"	"Callopsylla_caspia"	"Frontopsylla_elatoides"	"Mesopsylla_lenis"	"Pectinoctenus_lauta"	"Mesopsylla_eucta"	"Nosopsyllus_consimilis"	"Oropsylla_ilovaiskii"	"Paraneopsylla_ioffi"
"Microtus_oeconomus"	0.000281424409572558	2.38139378518613e-06	0.00111287358619188	0.00131026553516409	0.000689964845183844	0	0.00113751478277655	0.000169134504068765	0.00086941748088879	0.000783274715637105	1.00172097894309	0	1.14008952155221e-06	0.000829359805868208	0.000408049822991714	0	0.000504724060618226	2.89927235749175e-07	4.30179198373361e-07	0.00027949609198525	2.89927235749175e-07	7.03561023931395e-06	1.1597089429967e-05	0	0.0167832694010305	8.56056604762988e-06	0.0168288831548421	1.19115048651281e-05	0.0167812166545216	8.45672520343824e-06	2.75191457605724e-05	1.56358661833636e-05	0.016769765519115	2.0472070912758e-05	2.92998544829039e-05	0	2.1256360443557e-05	4.58870506002681e-05	2.41952084823246e-05	0.0167649469923329	0.0167378857608342	3.80029840517404e-08	8.60358396746722e-06	7.03561023931395e-06	3.99981150688897e-05	1.89585797129425e-05	8.60025594404965e-06	0	8.56056604762988e-06	0	8.56056604762988e-06	3.96898964197688e-08	1.19115048651281e-05
"Dryomys_nitedula"	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Allactaga_major"	1.27184336323646e-06	0.0016858213476768	0.000846459480129832	2.9222135133315e-06	0.000842317626489584	0	1.81710848138757e-06	6.31302083174745e-07	1.03500668910089e-06	1.70830325441582e-06	2.28017904310443e-06	0	1.00502916509712	1.56170294269479e-06	9.24176293540618e-07	0	0.00168053933131067	1.05868466254874e-06	3.2719732513716e-07	1.10815969233932e-07	1.05868466254874e-06	3.17960840809115e-08	4.23473865019495e-05	0	2.07221504547223e-05	6.51122677022948e-06	6.28145572758872e-05	2.65655773939227e-08	1.42111243865577e-05	3.15651041587373e-08	6.54151191158594e-06	3.46400453155904e-05	6.64895815403591e-06	6.5377923476234e-06	4.72657111759404e-08	0	0.0335775939024183	7.84997700298363e-08	0.0335851213027562	4.21652804273827e-05	6.60116394691714e-06	0.033500972169904	6.5439465027432e-06	3.17960840809115e-08	1.40964267444075e-05	3.02851413564595e-08	3.46082492315095e-05	0	6.51122677022948e-06	0	6.51122677022948e-06	2.809702246128e-05	2.65655773939227e-08
"Clethrionomys_rufocanus"	1.02895019272291e-06	2.0682144939737e-06	0.000998199616398581	0.00183866643789988	0.00116152677248662	0	0.000292074504392815	0.000202824470265854	0.00137771276941613	0.000204343433770844	0.00099523176704185	0	9.37021765616876e-07	1.00233105234508	0.000489471806905031	0	0.000203745753185884	4.87267582487684e-07	3.85852190335748e-07	7.65850355623772e-07	4.87267582487684e-07	2.57237548180727e-08	1.94907032995074e-05	0	0.0201363021293354	7.67845858768139e-06	0.0201810347914525	1.67151494354534e-05	9.18947366814921e-05	1.01412235132927e-05	1.25463669942283e-05	7.73865258406569e-06	4.59510213374263e-05	2.43936080231348e-05	4.4269404823776e-05	0	1.28378067177486e-05	0.0200908904517255	2.45181276715108e-05	5.00753455813731e-05	0.020098440956995	3.12340588538958e-08	7.71704380671497e-06	2.57237548180727e-08	0.0200826949758786	4.86790840654691e-06	7.71292882924762e-06	0	7.67845858768139e-06	0	7.67845858768139e-06	3.44702415662283e-08	1.67151494354534e-05
"Apodemus_agrarius"	1.21001238436057e-06	2.69144896492721e-06	0.00122793097168816	0.00123026832022234	0.00122339838120254	0	0.000722699748301464	0.000504639988583455	0.00050783987600239	0.000505095551257171	0.00122414946897514	0	1.38626444031093e-06	0.00122367951726258	1.00121867213918	0	0.000504960277593906	5.13437952331434e-07	4.74654415032147e-07	8.86604634055519e-07	5.13437952331434e-07	3.02503096090143e-08	2.05375180932573e-05	0	0.0501588745375945	9.44562285913972e-06	0.0502116788640537	1.11842574565668e-05	9.10150333265059e-05	2.52319994291727e-05	2.14906186641641e-05	9.52073065149752e-06	5.31962780433311e-05	2.06298803157065e-05	2.13410549766146e-05	0	2.21606960964132e-05	4.58146453218661e-05	3.31050462573158e-05	7.30922697262636e-05	6.44785018740248e-05	4.62088146770309e-08	9.49308830064294e-06	3.02503096090143e-08	5.60478208218606e-05	1.20449958050244e-05	9.49048034188851e-06	0	9.44562285913972e-06	0	9.44562285913972e-06	4.48574827487869e-08	1.11842574565668e-05
"Allactaga_elater"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0505050505050505	0	0.0505050505050505	0	0	0
"Microtus_gregalis"	1.51904030604005e-06	0.00126152662323368	0.000887971281778253	0.000760476583391097	0.000883685822292961	0	0.000506433373477208	0.000252783364514461	0.000254646532683893	0.000754802873044746	0.000757086090927338	0	0.001260404498483	0.000254682191482355	0.000252480138796953	0	1.00200979013645	8.98330169818527e-07	3.43243634239758e-07	5.81646169523732e-07	8.98330169818527e-07	3.79760076510013e-08	3.59332067927411e-05	0	6.72483773545313e-05	6.83054832137118e-06	0.0251519447691888	6.91342348537361e-06	7.29532046855014e-05	1.2639168225723e-05	1.52711045459913e-05	2.78939680495835e-05	3.48987701714239e-05	1.37439718067448e-05	1.20063541390515e-05	0	0.0251201142287361	1.70999979686986e-05	0.0251280117774529	0.025103376930405	2.96352243201518e-05	4.20134832827667e-05	6.86487268479516e-06	3.79760076510013e-08	2.67351643532367e-05	8.44055622462013e-06	2.78559920419325e-05	0	6.83054832137118e-06	0	6.83054832137118e-06	2.10254437205614e-05	6.91342348537361e-06
"Allocricetulus_eversmanni"	1.41543226667874e-06	0.00252556291139962	5.62593244508822e-06	3.15374055879431e-06	0.00251991455345667	0	1.31771793816504e-06	4.25840135256615e-07	1.13551927018188e-06	1.1301632623037e-06	1.73956341449505e-06	0	3.17605398764621e-06	2.43633791243842e-06	1.02687590466287e-06	0	3.59332067927411e-06	1.00251467566058	2.1746936393847e-09	2.64252534253819e-09	0.00251467566057992	3.53858066669686e-08	0.100587026423197	0	4.22215479057775e-05	4.32764034237556e-08	4.23710934580331e-05	2.86703687163119e-08	4.21385834430189e-05	2.12920067628307e-08	6.52383690598396e-08	4.21713774000843e-05	1.58551520552291e-07	7.19467721400675e-08	5.13807541199495e-08	0	4.23316930766541e-05	1.00107512368718e-07	8.42869925641748e-05	2.07130183652623e-07	1.43706270651079e-07	1.05868466254874e-07	4.3493872787694e-08	3.53858066669686e-08	4.20759730179096e-05	2.1961965636084e-08	4.21359915934174e-05	0	4.32764034237556e-08	0	4.32764034237556e-08	4.20927151899936e-05	2.86703687163119e-08
"Alticola_argentatus"	1.959904366724e-06	4.23186097503695e-06	0.005049411649286	3.56667444886251e-06	9.61307435813724e-07	0	3.16616543699411e-06	3.93104176955884e-07	1.37426816286061e-06	3.9773748024594e-07	2.58107519024017e-06	0	9.8159197541148e-07	1.92926095167874e-06	9.49308830064294e-07	0	1.37297453695903e-06	2.1746936393847e-09	1.00502707746875	6.51399621662064e-07	2.1746936393847e-09	4.89976091681001e-08	8.6987745575388e-08	0	3.90719121795232e-05	3.88416280714308e-05	3.91138656071105e-05	3.24243131714774e-08	1.84976726821021e-07	1.96552088477942e-08	3.88943974953807e-05	3.89611566968495e-05	3.90839772997239e-05	3.88740523846023e-05	5.99096764286895e-08	0	3.89792031836191e-05	9.84948954622643e-08	1.53596902785203e-07	1.75793936390889e-07	3.89507165735589e-05	3.2719732513716e-08	0.100541549374946	4.89976091681e-08	8.70313228019476e-08	5.27694239499019e-08	3.89121590876814e-05	0	3.88416280714308e-05	0	3.88416280714308e-05	7.05310162506157e-08	3.24243131714774e-08
"Cricetus_cricetus"	0.00168180100216872	2.82435077511727e-06	0.00168517082123976	0.00168221915513289	3.48599974286393e-06	0	0.00168023148279541	5.6987914065472e-07	4.0690681121623e-06	3.18677953004725e-06	0.0016769765519115	0	3.32447907701795e-07	3.82925177811886e-06	1.77320926811104e-06	0	2.32658467809493e-06	2.64252534253819e-09	6.51399621662064e-07	1.00167155683216	2.64252534253819e-09	4.20450250542181e-05	1.05701013701528e-07	0	8.44325666211714e-05	1.29628524710751e-05	5.67029744951446e-05	1.5292901410299e-05	7.14920759977066e-05	2.8493957032736e-08	4.09667105176651e-05	5.50549500382117e-05	0.100293409929396	2.82557538813741e-05	1.53742827725423e-05	0	1.30791711978695e-05	1.54508678081047e-05	1.74418722508786e-07	7.14107592567013e-05	4.10704280674057e-05	1.10815969233932e-08	1.30279924332413e-05	4.20450250542181e-05	1.54275864415758e-05	2.80038580465901e-05	1.30099249839937e-05	0	1.29628524710751e-05	0	1.29628524710751e-05	4.70725129186211e-08	1.5292901410299e-05
"Sicista_subtilis"	1.41543226667874e-06	0.00252556291139962	5.62593244508822e-06	3.15374055879431e-06	0.00251991455345667	0	1.31771793816504e-06	4.25840135256615e-07	1.13551927018188e-06	1.1301632623037e-06	1.73956341449505e-06	0	3.17605398764621e-06	2.43633791243842e-06	1.02687590466287e-06	0	3.59332067927411e-06	0.00251467566057992	2.1746936393847e-09	2.64252534253819e-09	1.00251467566058	3.53858066669686e-08	0.100587026423197	0	4.22215479057775e-05	4.32764034237556e-08	4.23710934580331e-05	2.86703687163119e-08	4.21385834430189e-05	2.12920067628307e-08	6.52383690598396e-08	4.21713774000843e-05	1.58551520552291e-07	7.19467721400675e-08	5.13807541199495e-08	0	4.23316930766541e-05	1.00107512368718e-07	8.42869925641748e-05	2.07130183652623e-07	1.43706270651079e-07	1.05868466254874e-07	4.3493872787694e-08	3.53858066669686e-08	4.20759730179096e-05	2.1961965636084e-08	4.21359915934174e-05	0	4.32764034237556e-08	0	4.32764034237556e-08	4.20927151899936e-05	2.86703687163119e-08
"Ctenophthalmus_dilatatus"	0.100629127619573	8.43269825964057e-05	0.000126756814917875	4.2362005663504e-05	1.74323724315286e-07	0	4.23052601742711e-05	2.09293651840744e-08	1.25338531897316e-07	8.68681659933193e-08	4.22136614358837e-05	0	9.53882522427345e-08	1.28618774090364e-07	6.05006192180287e-08	0	1.51904030604005e-07	3.53858066669686e-08	4.89976091681e-08	4.20450250542181e-05	3.53858066669686e-08	1.00251572819049	1.41543226667874e-06	0	2.77731306019122e-06	9.75052422445191e-07	2.0824718358154e-06	3.85109142395491e-07	1.80206560747438e-06	1.04646825920372e-09	1.68014009201638e-06	0.00251810869262171	0.00252270150325309	1.36016156484068e-06	3.87615913033437e-07	0	2.38747934155848e-06	3.90188288515245e-07	1.41533231451854e-06	1.80045104219628e-06	1.68369259249634e-06	3.17960840809115e-09	9.79952183362001e-07	0.00251572819048932	3.90586913282553e-07	7.05087669571184e-07	2.38050213238529e-06	0	9.75052422445191e-07	0	9.75052422445191e-07	1.40544970994009e-06	3.85109142395491e-07
"Citellophilus_ullus"	1.41543226667874e-05	0.0252556291139962	5.62593244508822e-05	3.15374055879431e-05	0.0251991455345667	0	1.31771793816504e-05	4.25840135256615e-06	1.13551927018188e-05	1.1301632623037e-05	1.73956341449505e-05	0	3.17605398764621e-05	2.43633791243842e-05	1.02687590466287e-05	0	3.59332067927411e-05	0.0251467566057992	2.1746936393847e-08	2.64252534253819e-08	0.0251467566057992	3.53858066669686e-07	1.00587026423197	0	0.000422215479057775	4.32764034237555e-07	0.000423710934580331	2.86703687163119e-07	0.000421385834430189	2.12920067628307e-07	6.52383690598396e-07	0.000421713774000843	1.58551520552291e-06	7.19467721400675e-07	5.13807541199495e-07	0	0.000423316930766541	1.00107512368718e-06	0.000842869925641748	2.07130183652623e-06	1.43706270651079e-06	1.05868466254874e-06	4.3493872787694e-07	3.53858066669686e-07	0.000420759730179096	2.1961965636084e-07	0.000421359915934174	0	4.32764034237556e-07	0	4.32764034237556e-07	0.000420927151899936	2.86703687163119e-07
"Oropsylla_silantiewi"	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Frontopsylla_elata"	1.58703603439499e-05	2.42265411469333e-05	0.0144398624012038	0.0144506652079725	0.014379352944424	0	0.0143938941352331	1.73943041578058e-05	6.81788405905732e-05	4.38014659649439e-05	0.0143856594865976	0	8.88092162345239e-06	0.0143830729495253	0.0143311070107413	0	3.84276442025893e-05	6.03164970082536e-06	5.58170173993189e-06	1.20617952315959e-05	6.03164970082536e-06	3.96759008598746e-07	0.000241265988033014	0	1.0019659774673	0.000111075864624645	0.00173073326370168	0.000131369683708841	0.000853508418823728	8.69715207890291e-07	0.000350974100211863	0.000111876399319025	0.000723707713895755	0.000242445548333486	0.000132733260520653	0	0.000112736362136273	0.000420394719511159	0.000241316379918696	0.000613449650709915	0.000639861891870255	2.96030720781746e-07	0.000111634034798638	3.96759008598746e-07	0.000658687025106414	0.000239898235587218	0.000111479640310427	0	0.000111075864624645	0	0.000111075864624645	4.03775685782222e-07	0.000131369683708841
"Amphipsylla_schelkovnikovi"	3.90020968978076e-05	8.42140334032352e-05	0.100483291820792	7.09768215323639e-05	1.91300179726931e-05	0	6.30066921961829e-05	7.8227731214221e-06	2.7347936440926e-05	7.9149758568942e-06	5.13633962857793e-05	0	1.95336803106884e-05	3.83922929384069e-05	1.88912457182794e-05	0	2.73221932854847e-05	4.32764034237556e-08	3.88416280714308e-05	1.29628524710751e-05	4.32764034237556e-08	9.75052422445191e-07	1.73105613695022e-06	0	0.000777531052372512	1.00077294839862	0.000778365925581498	6.452438321124e-07	3.68103686373831e-06	3.91138656071105e-07	0.000773998510158076	0.000775327018267305	0.000777771148264504	0.000773593642453586	1.19220256093092e-06	0	0.00077568614335402	1.96004841969906e-06	3.05657836542554e-06	3.49829933417869e-06	0.000775119259813823	6.51122677022948e-07	0.000776832561428616	9.75052422445191e-07	1.73192332375876e-06	1.05011153660305e-06	0.000774351965844861	0	0.000772948398621473	0	0.000772948398621473	1.40356722338725e-06	6.452438321124e-07
"Ctenophthalmus_assimilis"	8.32988734326161e-06	2.96024381516109e-05	0.0101187570325595	0.0101547011964744	0.0100886146796267	0	6.01008307961762e-05	0.0100754054675113	0.0100886186794572	0.0100581095591785	0.0100973298929053	0	1.88443671827661e-05	0.0100905173957262	0.0100423357728108	0	0.0100607779076755	4.23710934580332e-06	3.91138656071105e-06	5.67029744951446e-06	4.23710934580332e-06	2.0824718358154e-07	0.000169484373832133	0	0.00121151328459118	7.78365925581499e-05	1.00250284401737	9.23154654224942e-05	0.00096679224770639	0.000503770273375564	7.88382730714195e-05	7.85382137109249e-05	0.000340217846970868	0.000170152057980644	0.000294087839011639	0	0.000330477559791991	0.000495898186926164	0.000420784545227619	0.000848395743815356	0.000649708145610241	6.28145572758871e-07	7.8227731214221e-05	2.0824718358154e-07	0.000462269391330798	1.0016805132696e-06	7.83299665273434e-05	0	7.78365925581499e-05	0	7.78365925581499e-05	4.93373969193515e-07	9.23154654224942e-05
