"Saxifraga_tricuspidata"	"Dryas_integrifolia"	"Campanula_gieseckiana"	"Ledum_palustre"	"Polygonum_viviparum"	"Silene_acaulis"	"Rhododendron_lapponicum"	"Salix_sp1_M_PL_045"	"Cerastium_alpinum"	"Epilobium_latifolium"	"Vaccinium_uliginosum"	"Viscaria_alpina"	"Cassiope_tetragona"	"Pedicularis_flammea"	"Potentilla_rubricaulis"	"Pyrola_grandiflora"	"Saxifraga_caespitosa"	"Unidentified_sp1_M_PL_045"	"Nysius_groenlandicus"	"Acarina_sp1_M_PL_045"	"Unidentified_sp2_M_PL_045"	"Thysanoptera_sp1_M_PL_045"	"Unidentified_sp3_M_PL_045"	"Eupeodes_curtus"	"Dolichopus_sp1_M_PL_045"	"Spilogona_sp1_M_PL_045"	"Platycheirus_hyperboreus"	"Platycheirus_lundbecki"	"Delia_sp1_M_PL_045"	"Pegomya_sp1_M_PL_045"	"Sphaerophoria_scripta"	"Unidentified_sp4_M_PL_045"	"Coccinella_transversoguttata"	"Eupeodes_luniger"	"Lasiomma_sp1_M_PL_045"	"Platycheirus_groenlandicus"	"Protophormia_terranovae"	"Sympsitis_zetterstedtii"	"Unidentified_sp5_M_PL_045"	"Unidentified_sp6_M_PL_045"	"Unidentified_sp7_M_PL_045"	"Unidentified_sp8_M_PL_045"	"Unidentified_sp9_M_PL_045"
"Pegomya_sp1_M_PL_045"	8.79610824759315e-05	0.0503827637486964	5.98400112819388e-05	4.17826649708763e-05	3.17857861527609e-05	0.0502048413939711	2.4436323236571e-05	4.64911411891552e-05	3.25949202459065e-05	7.25377464069046e-06	3.42914073198404e-05	7.25377464069046e-06	0	1.71420359475374e-05	7.25377464069046e-06	7.25979931859899e-06	1.7149371372303e-05	0.00137136287580299	0.000362688732034523	6.64889014243764e-07	0.00137194970978424	0.000364347593213399	0.00136610461885419	0.000362989965929949	1.36126676375837e-06	0.000362505180490255	0.00136397371179868	0.000360541772933504	6.64889014243764e-07	1.0013639737118	0.000360963381260791	1.33209347256982e-06	1.16227852972888e-06	0.00035987688391926	0.00035987688391926	6.64889014243764e-07	6.64889014243764e-07	6.35715723055217e-07	6.96377749514605e-07	0	1.46601804126553e-06	6.64889014243764e-07	0.00035987688391926
"Sphaerophoria_scripta"	7.11354305756661e-05	0.0503827735730578	6.83347244008838e-05	5.01489604802697e-05	5.28018289464352e-05	5.43213583760147e-05	4.53224471718008e-05	2.12585942219556e-05	0.0501831419501521	7.26223321272031e-06	9.15231408778691e-06	7.26223321272031e-06	0	4.56858454214339e-06	7.26223321272031e-06	4.0770814904332e-05	4.58372954564353e-06	0.000365486763371471	0.000363111660636015	7.59274715565375e-07	0.000366698363651482	0.00203693588130786	0.00036290824648595	0.0020385407452166	1.59509072356987e-06	0.000361594009458414	0.000360963381260791	0.000360636228808836	7.59274715565375e-07	0.000360963381260791	1.00203264835243	1.8918525869332e-06	5.3146485554889e-07	0.00035987695409327	0.00035987695409327	7.59274715565375e-07	7.59274715565375e-07	1.0560365789287e-06	8.35816008004496e-07	0	1.18559050959444e-06	7.59274715565375e-07	0.00035987695409327
"Unidentified_sp4_M_PL_045"	5.07590982982113e-05	9.15976958775387e-05	6.2606874224171e-05	0.0502683766932831	0.0502562149724483	3.38912108150844e-05	2.74000457132022e-05	3.38489971731674e-05	3.71274999199521e-05	2.02369933341093e-05	3.36861587083267e-05	2.02369933341093e-05	0	2.31243953564369e-05	2.02369933341093e-05	2.0194624929293e-05	1.05617633518898e-05	0.00184995162851495	0.00101184966670547	6.95631935824122e-07	0.000844941068151187	0.000841914118065616	2.8737103800308e-06	0.00100973124646465	0.00083850191015721	2.34647915723417e-06	1.33209347256982e-06	1.34990119209225e-06	6.95631935824122e-07	1.33209347256982e-06	1.8918525869332e-06	1.00184293057767	8.46224929329186e-07	6.54269256268133e-07	6.54269256268133e-07	6.95631935824122e-07	6.95631935824122e-07	0.00100512429944897	0.000837806278221386	0	8.45984971636855e-07	6.95631935824122e-07	6.54269256268133e-07
"Coccinella_transversoguttata"	0.000147350335967609	0.000147828177229546	2.61075789115499e-07	6.34466147276754e-05	3.1750313993189e-05	6.3432075390907e-05	3.16691472620851e-05	0.100397856617806	2.10424783744897e-07	3.40225720624426e-08	6.30800372641024e-05	3.40225720624426e-08	0	3.15340833937331e-05	3.40225720624426e-08	3.40849064742053e-08	3.15459538703694e-05	0.00252272667149865	1.70112860312213e-06	2.90084210128332e-09	0.00252367630962955	6.15966958579012e-06	4.78329683435253e-06	1.70424532371026e-06	1.06034442089587e-06	0.00251345816992959	2.32455705945776e-06	1.0588163937409e-06	2.90084210128332e-09	2.32455705945776e-06	1.06292971109778e-06	1.69244985865837e-06	1.00250994641545	1.05591555163962e-06	1.05591555163962e-06	2.90084210128332e-09	2.90084210128332e-09	6.3500627986378e-07	1.05744357879459e-06	0	2.45583893279349e-06	2.90084210128332e-09	1.05591555163962e-06
"Eupeodes_luniger"	7.47541871143582e-05	0.100462695985712	6.88646010424917e-05	3.27746809028881e-05	3.81146915410732e-05	0.000108154111314631	2.35243425712447e-05	4.22366220655847e-05	6.48966772293737e-05	1.44537822825563e-05	1.8134613701006e-05	1.44537822825563e-05	0	9.06471659206908e-06	1.44537822825563e-05	1.44545363577388e-05	9.06989710893692e-06	0.000725177327365526	0.000722689114127816	7.65162233805464e-07	0.000725591768714954	0.00072272227311539	0.000721764833190899	0.000722726817886941	1.31140691552027e-06	0.00071989250428244	0.000719753767838521	0.000718355847846033	7.65162233805464e-07	0.000719753767838521	0.000719753908186541	1.30853851253627e-06	1.05591555163962e-06	1.00071759068561	0.000717590685612228	7.65162233805463e-07	7.65162233805463e-07	7.62293830821464e-07	5.46244681714802e-07	0	1.24590311857264e-06	7.65162233805464e-07	0.000717590685612228
"Lasiomma_sp1_M_PL_045"	7.47541871143583e-05	0.100462695985712	6.88646010424917e-05	3.27746809028881e-05	3.81146915410732e-05	0.000108154111314631	2.35243425712447e-05	4.22366220655847e-05	6.48966772293737e-05	1.44537822825563e-05	1.8134613701006e-05	1.44537822825563e-05	0	9.06471659206908e-06	1.44537822825563e-05	1.44545363577388e-05	9.06989710893692e-06	0.000725177327365527	0.000722689114127817	7.65162233805464e-07	0.000725591768714954	0.00072272227311539	0.000721764833190899	0.000722726817886941	1.31140691552027e-06	0.000719892504282441	0.000719753767838521	0.000718355847846033	7.65162233805464e-07	0.000719753767838521	0.000719753908186541	1.30853851253627e-06	1.05591555163962e-06	0.000717590685612228	1.00071759068561	7.65162233805463e-07	7.65162233805464e-07	7.62293830821464e-07	5.46244681714802e-07	0	1.24590311857264e-06	7.65162233805464e-07	0.000717590685612228
"Platycheirus_groenlandicus"	2.82448260121513e-05	0.000107122712732765	0.100722055952639	5.63001068377867e-05	2.26464378842566e-05	2.82307897341032e-05	9.30654336687967e-08	1.16033684051333e-07	2.26016159197586e-05	2.45088730682213e-08	7.44499273042289e-08	2.45088730682213e-08	0	4.00301919750286e-08	2.45088730682213e-08	2.24670427498625e-05	3.44197353292002e-08	3.20241535800229e-06	1.22544365341106e-06	0.00111913395502932	2.75357882633602e-06	2.93228491697982e-06	0.00112093448015801	0.00112335213749312	0.00112007229014328	1.23881017610927e-06	1.32977802848753e-06	0.00111989911726312	0.00111913395502932	1.32977802848753e-06	1.51854943113075e-06	1.39126387164824e-06	2.90084210128332e-09	7.65162233805463e-07	7.65162233805463e-07	1.00111913395503	0.00111913395502932	4.52928757685133e-07	9.38335113963112e-07	0	4.70747100202522e-07	0.00111913395502932	7.65162233805463e-07
"Protophormia_terranovae"	2.82448260121513e-05	0.000107122712732765	0.100722055952639	5.63001068377867e-05	2.26464378842566e-05	2.82307897341032e-05	9.30654336687967e-08	1.16033684051333e-07	2.26016159197586e-05	2.45088730682213e-08	7.44499273042289e-08	2.45088730682213e-08	0	4.00301919750286e-08	2.45088730682213e-08	2.24670427498624e-05	3.44197353292002e-08	3.20241535800229e-06	1.22544365341106e-06	0.00111913395502932	2.75357882633602e-06	2.93228491697982e-06	0.00112093448015801	0.00112335213749312	0.00112007229014328	1.23881017610927e-06	1.32977802848753e-06	0.00111989911726313	0.00111913395502932	1.32977802848753e-06	1.51854943113075e-06	1.39126387164824e-06	2.90084210128332e-09	7.65162233805464e-07	7.65162233805464e-07	0.00111913395502932	1.00111913395503	4.52928757685133e-07	9.38335113963112e-07	0	4.70747100202522e-07	0.00111913395502932	7.65162233805464e-07
"Sympsitis_zetterstedtii"	2.55260265557614e-05	0.000106721136315005	4.07635881916619e-05	0.000126219605930061	0.100407246939955	2.54568807644485e-05	1.64421458132605e-07	2.54002511945512e-05	4.04933798110784e-05	4.04206686645859e-05	2.52759927703443e-05	4.04206686645859e-05	0	2.52045590743223e-05	4.04206686645859e-05	4.02947883910749e-05	7.14336960220497e-08	0.00201636472594578	0.00202103343322929	4.52928757685133e-07	5.71469568176397e-06	4.64938810552774e-06	2.14979397972492e-06	0.00201473941955375	2.55658885651948e-06	1.8227338866146e-06	1.27143144611043e-06	1.2152225885066e-06	4.52928757685133e-07	1.27143144611043e-06	2.11207315785741e-06	0.00201024859889793	6.35006279863781e-07	7.62293830821464e-07	7.62293830821464e-07	4.52928757685133e-07	4.52928757685133e-07	1.0020081449388	2.10366009883435e-06	0	4.25433775929358e-07	4.52928757685133e-07	7.62293830821464e-07
"Unidentified_sp5_M_PL_045"	7.59921700406611e-05	7.64742554400723e-05	8.44501602566801e-05	0.100410533780636	0.000105183004941717	4.23255408657204e-05	5.46356699682718e-05	4.22977431517836e-05	3.37616200288257e-05	5.33180036327797e-08	4.2096324646309e-05	5.33180036327797e-08	0	2.10442316385514e-05	5.33180036327797e-08	9.44614675111514e-08	2.10520930077576e-05	0.00168353853108411	2.66590018163898e-06	9.38335113963112e-07	0.00168416744062061	0.00167917884802571	3.59762678033667e-06	4.72307337555757e-06	0.0016744472314579	2.87022442785375e-06	1.39275549902921e-06	1.48457979567791e-06	9.38335113963112e-07	1.39275549902921e-06	1.67163201600899e-06	0.00167561255644277	1.05744357879459e-06	5.46244681714802e-07	5.46244681714802e-07	9.38335113963112e-07	9.38335113963112e-07	2.10366009883435e-06	1.00167350889634	0	1.26653616734435e-06	9.38335113963112e-07	5.46244681714802e-07
"Unidentified_sp6_M_PL_045"	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0
"Unidentified_sp7_M_PL_045"	0.100340690447871	0.000174426436600169	4.2367239018227e-05	7.59921700406611e-05	2.12716887964679e-05	8.43066481979207e-05	5.46486135449131e-05	9.82335573117396e-05	3.3758337018487e-05	3.36285089437021e-08	4.21197539901531e-05	3.36285089437021e-08	0	2.10454402184725e-05	3.36285089437021e-08	6.54781942950051e-08	2.10743137716805e-05	0.0016836352174778	1.68142544718511e-06	4.70747100202522e-07	0.00168594510173444	0.00167871498866163	0.00167574762398058	3.27390971475025e-06	1.73728326754687e-06	0.00167604658284922	2.93203608253105e-06	1.71665021877516e-06	4.70747100202522e-07	2.93203608253105e-06	2.37118101918887e-06	1.69196994327371e-06	2.45583893279349e-06	1.24590311857264e-06	1.24590311857264e-06	4.70747100202522e-07	4.70747100202522e-07	4.25433775929358e-07	1.26653616734435e-06	0	1.0016723448408	4.70747100202522e-07	1.24590311857264e-06
"Unidentified_sp8_M_PL_045"	2.82448260121513e-05	0.000107122712732765	0.100722055952639	5.63001068377867e-05	2.26464378842566e-05	2.82307897341032e-05	9.30654336687967e-08	1.16033684051333e-07	2.26016159197586e-05	2.45088730682213e-08	7.44499273042289e-08	2.45088730682213e-08	0	4.00301919750287e-08	2.45088730682213e-08	2.24670427498624e-05	3.44197353292002e-08	3.20241535800229e-06	1.22544365341106e-06	0.00111913395502932	2.75357882633602e-06	2.93228491697982e-06	0.00112093448015801	0.00112335213749312	0.00112007229014328	1.23881017610927e-06	1.32977802848753e-06	0.00111989911726313	0.00111913395502932	1.32977802848753e-06	1.51854943113075e-06	1.39126387164824e-06	2.90084210128332e-09	7.65162233805464e-07	7.65162233805464e-07	0.00111913395502932	0.00111913395502932	4.52928757685133e-07	9.38335113963112e-07	0	4.70747100202522e-07	1.00111913395503	7.65162233805464e-07
"Unidentified_sp9_M_PL_045"	7.47541871143582e-05	0.100462695985712	6.88646010424917e-05	3.27746809028881e-05	3.81146915410732e-05	0.000108154111314631	2.35243425712447e-05	4.22366220655846e-05	6.48966772293737e-05	1.44537822825563e-05	1.8134613701006e-05	1.44537822825563e-05	0	9.06471659206908e-06	1.44537822825563e-05	1.44545363577388e-05	9.06989710893692e-06	0.000725177327365527	0.000722689114127816	7.65162233805464e-07	0.000725591768714954	0.00072272227311539	0.000721764833190899	0.000722726817886941	1.31140691552027e-06	0.00071989250428244	0.000719753767838521	0.000718355847846033	7.65162233805463e-07	0.000719753767838521	0.000719753908186541	1.30853851253627e-06	1.05591555163962e-06	0.000717590685612228	0.000717590685612228	7.65162233805463e-07	7.65162233805463e-07	7.62293830821464e-07	5.46244681714802e-07	0	1.24590311857264e-06	7.65162233805463e-07	1.00071759068561
