"R1"	"R2"	"R3"	"R4"	"R5"	"R6"	"R7"	"R8"	"R9"	"R10"	"R11"	"R12"	"R13"	"R14"	"R15"	"R16"	"R17"	"R18"	"R19"	"R20"	"R21"	"R22"	"R23"	"R24"	"C1"	"C2"	"C3"	"C4"	"C5"	"C6"	"C7"	"C8"	"C9"	"C10"	"C11"	"C12"	"C13"	"C14"	"C15"	"C16"	"C17"	"C18"	"C19"	"C20"	"C21"	"C22"
"C8"	0.00437231150787999	0.00440726113457279	0.00438324917756643	1.55834302381758e-05	0.00440479920656168	0.00440479920656168	0.00440479920656168	0.00436940788871847	0.00438287703691365	0.00438324917756643	0.00436940788871847	0.00436940788871847	0.00440726113457279	0.00440479920656168	0.00440726113457279	0.00440479920656168	0.00440479920656168	0.00440101462094372	0.00438324917756643	0.00438324917756643	0.00438175652608712	0.00438927787508404	0.00438774049672239	0.00438774049672239	0.000240465641042311	0.000240465641042311	0.000547298430949793	0.000609760023919508	0.000827970694518128	0.000827970694518128	0.000185950421373209	1.00082797069452	0.000827970694518128	0.000788136544280973	0.000827970694518128	0.000185950421373209	0.000209113656220282	0.000123096400555675	0.000253713845160088	0.000209113656220282	0.00046736022017612	0.000240465641042311	0.00035655556694353	0.000547298430949793	0.000515946446127764	0.000240465641042311
"C9"	0.00437231150787999	0.00440726113457279	0.00438324917756643	1.55834302381758e-05	0.00440479920656168	0.00440479920656168	0.00440479920656168	0.00436940788871847	0.00438287703691365	0.00438324917756643	0.00436940788871847	0.00436940788871847	0.00440726113457279	0.00440479920656168	0.00440726113457279	0.00440479920656168	0.00440479920656168	0.00440101462094372	0.00438324917756643	0.00438324917756643	0.00438175652608712	0.00438927787508404	0.00438774049672239	0.00438774049672239	0.000240465641042311	0.000240465641042311	0.000547298430949793	0.000609760023919508	0.000827970694518128	0.000827970694518128	0.000185950421373209	0.000827970694518128	1.00082797069452	0.000788136544280973	0.000827970694518128	0.000185950421373209	0.000209113656220282	0.000123096400555675	0.000253713845160087	0.000209113656220282	0.00046736022017612	0.00024046564104231	0.00035655556694353	0.000547298430949793	0.000515946446127764	0.00024046564104231
"C10"	0.00456994808928223	0.00460473516129634	0.00458074672474308	1.51805898287686e-05	0.00460298936991003	0.00460298936991003	0.00460298936991003	0.00456711066828664	0.00458008209293697	0.00458074672474308	0.00456711066828664	0.00456711066828664	0.00460473516129634	0.00460298936991003	0.00460473516129634	0.00460298936991003	0.00460298936991003	0.00459820808889332	0.00458074672474308	0.00458074672474308	3.26294102248376e-05	0.00458726388980976	0.00458516412097189	0.00458516412097189	0.000251273090952216	0.000251273090952216	0.000530573436369496	0.000595858409073528	0.00082396093265738	0.00082396093265738	0.000194305825106016	0.00082396093265738	0.00082396093265738	1.00082366430166	0.000823960932657381	0.000194305825106016	0.000218506920310718	8.72895693153321e-05	0.000265099821412986	0.000218506920310718	0.000488386685601182	0.000251273090952216	0.000331234657555522	0.000530573436369496	0.000497807265727998	0.000251273090952216
"C11"	0.00437231150787999	0.00440726113457279	0.00438324917756643	1.55834302381758e-05	0.00440479920656168	0.00440479920656168	0.00440479920656168	0.00436940788871847	0.00438287703691364	0.00438324917756643	0.00436940788871847	0.00436940788871847	0.00440726113457279	0.00440479920656168	0.00440726113457279	0.00440479920656168	0.00440479920656168	0.00440101462094372	0.00438324917756643	0.00438324917756643	0.00438175652608712	0.00438927787508404	0.00438774049672239	0.00438774049672239	0.000240465641042311	0.000240465641042311	0.000547298430949793	0.000609760023919508	0.000827970694518128	0.000827970694518128	0.000185950421373209	0.000827970694518128	0.000827970694518128	0.000788136544280973	1.00082797069452	0.000185950421373209	0.000209113656220282	0.000123096400555675	0.000253713845160087	0.000209113656220282	0.00046736022017612	0.00024046564104231	0.00035655556694353	0.000547298430949793	0.000515946446127764	0.000240465641042311
"C12"	1.47507650610312e-05	0.011183163334862	2.47815922465202e-05	1.65999467445426e-05	0.0111801025786005	0.0111801025786005	0.0111801025786005	1.24895325774674e-05	2.51503437575805e-05	2.47815922465202e-05	1.24895325774674e-05	1.24895325774674e-05	0.011183163334862	0.0111801025786005	0.011183163334862	0.0111801025786005	0.0111801025786005	5.76257729846157e-05	2.47815922465202e-05	2.47815922465202e-05	2.60521464068047e-05	3.946726943735e-05	3.18771614006621e-05	3.18771614006621e-05	0.000472514386694192	0.000472514386694192	0.000474648096333247	0.000474858821548404	0.000475206632398202	0.000475206632398202	0.000471929184084757	0.000475206632398202	0.000475206632398202	0.000474969794703595	0.000475206632398202	1.00047192918408	0.000472232477626782	0.00015303781307566	0.000472696267731535	0.000472232477626782	0.000473905953370858	0.000472514386694192	0.000473465038456873	0.000474648096333247	0.000474366187265837	0.000472514386694192
"C13"	1.4929333310755e-05	0.0100720289877158	2.50814846310296e-05	1.63620352287254e-05	0.0100682183011065	0.0100682183011065	0.0100682183011065	1.26407520141213e-05	2.54546911313669e-05	2.50814846310296e-05	1.26407520141213e-05	1.26407520141213e-05	0.0100720289877158	0.0100682183011065	0.0100720289877158	0.0100682183011065	0.0100682183011065	0.0100590362420518	2.50814846310296e-05	2.50814846310296e-05	2.70803085375868e-05	3.99450550654149e-05	3.18241902111391e-05	3.18241902111391e-05	0.000478236847696799	0.000478236847696799	0.000480388796102934	0.000480602072293087	0.000480961409306648	0.000480961409306648	0.000425009229864104	0.000480961409306648	0.000480961409306648	0.000480715224683579	0.000480961409306648	0.000425009229864104	1.00047795152588	0.000190534330466357	0.000425771533377574	0.000477951525874903	0.000479638504609707	0.000478236847696799	0.000479191420294455	0.000480388796102934	0.000480103474281037	0.000478236847696799
"C14"	1.67498624202212e-05	0.0200725373205592	2.76332817128305e-05	1.73900681318592e-05	6.13075934996823e-05	6.13075934996823e-05	6.13075934996823e-05	1.40554314418741e-05	2.91431968776588e-05	2.76332817128305e-05	1.40554314418741e-05	1.40554314418741e-05	0.0200725373205592	6.13075934996823e-05	0.0200725373205592	6.13075934996823e-05	6.13075934996823e-05	0.02006411350534	2.76332817128305e-05	2.76332817128305e-05	0.0200386271325508	3.85249828215296e-05	3.3697659053222e-05	3.3697659053222e-05	0.000381343839381439	0.000381343839381439	0.000565591221704015	0.000565830505452876	0.000566243442556105	0.000566243442556105	0.000275468063536187	0.000566243442556105	0.000566243442556105	0.000384074104987461	0.000566243442556105	0.000275468063536187	0.000381068660932714	1.00056148635297	0.000276276323528947	0.000381068660932714	0.000382867111513074	0.000381343839381439	0.000564311196647551	0.000565591221704015	0.00056531604325529	0.000381343839381439
"C15"	1.57562846341874e-05	0.00840100754690078	2.81416224104383e-05	0.00835518596612171	0.00839870524420471	0.00839870524420471	0.00839870524420471	1.27805753934452e-05	2.94452321153259e-05	2.81416224104383e-05	1.27805753934452e-05	1.27805753934452e-05	0.00840100754690078	0.00839870524420471	0.00840100754690078	0.00839870524420471	0.00839870524420471	5.46079663720855e-05	2.81416224104383e-05	2.81416224104383e-05	2.95383696329589e-05	3.77672624796665e-05	0.00837081880349621	0.00837081880349621	0.000355079377308547	0.000355079377308547	0.000624673850775369	0.000624898940555857	0.000486284869890168	0.000486284869890168	0.000354522200798652	0.000486284869890168	0.000486284869890168	0.000486016339257141	0.000486284869890168	0.000354522200798652	0.000354809611147979	0.000115115134803728	1.00062255712798	0.000354809611147979	0.000484884536778659	0.000355079377308547	0.000623380752890784	0.000624673850775369	0.0006244040846148	0.000355079377308547
"C16"	1.4929333310755e-05	0.0100720289877158	2.50814846310296e-05	1.63620352287254e-05	0.0100682183011065	0.0100682183011065	0.0100682183011065	1.26407520141213e-05	2.54546911313669e-05	2.50814846310296e-05	1.26407520141213e-05	1.26407520141213e-05	0.0100720289877158	0.0100682183011065	0.0100720289877158	0.0100682183011065	0.0100682183011065	0.0100590362420518	2.50814846310296e-05	2.50814846310296e-05	2.70803085375868e-05	3.99450550654149e-05	3.1824190211139e-05	3.1824190211139e-05	0.000478236847696799	0.000478236847696799	0.000480388796102934	0.000480602072293087	0.000480961409306648	0.000480961409306648	0.000425009229864104	0.000480961409306648	0.000480961409306648	0.000480715224683579	0.000480961409306648	0.000425009229864104	0.000477951525874903	0.000190534330466357	0.000425771533377575	1.00047795152588	0.000479638504609707	0.000478236847696799	0.000479191420294455	0.000480388796102934	0.000480103474281038	0.000478236847696799
"C17"	1.96272094210892e-05	0.00594572047874276	0.0059151056691958	1.77705601859486e-05	0.00594346831926327	0.00594346831926327	0.00594346831926327	1.66187516851869e-05	3.15370498900846e-05	0.0059151056691958	1.66187516851869e-05	1.66187516851869e-05	0.00594572047874276	0.00594346831926327	0.00594572047874276	0.00594346831926327	0.00594346831926327	0.00593729285260441	0.0059151056691958	0.0059151056691958	3.09163465130957e-05	0.00592380300407767	0.00592045185188102	0.00592045185188102	0.000324453175429794	0.000324453175429794	0.000631495735833456	0.000631776124539472	0.000632310886120632	0.000632310886120632	0.00025089138707869	0.000632310886120632	0.000632310886120632	0.000632029828425059	0.000632310886120632	0.00025089138707869	0.000282140296829239	0.000112607973974434	0.000342271437726112	0.000282140296829239	1.00063063180168	0.000324453175429794	0.000374088105625781	0.000631495735833456	0.000589182857232901	0.000324453175429794
"C18"	1.56069153671129e-05	0.00916185638108359	2.58778906322147e-05	1.58484059958883e-05	0.0091583896189074	0.0091583896189074	0.0091583896189074	1.32145572378524e-05	2.58349688945722e-05	2.58778906322147e-05	1.32145572378524e-05	1.32145572378524e-05	0.00916185638108359	0.0091583896189074	0.00916185638108359	0.0091583896189074	0.0091583896189074	0.00915003721607726	2.58778906322147e-05	2.58778906322147e-05	2.70174302439287e-05	0.00913266890747305	3.20125375558298e-05	3.20125375558298e-05	0.000499994119972546	0.000499994119972546	0.000502172251210872	0.000502395207144688	0.000502791794906649	0.000502791794906649	0.00038660268002252	0.000502791794906649	0.000502791794906649	0.000502546181904432	0.000502791794906649	0.00038660268002252	0.000434760770633453	0.000173338108809745	0.000387359320700234	0.000434760770633453	0.000501427634755136	1.00049999411997	0.000435997887666971	0.000502172251210872	0.000436938901871779	0.000499994119972546
"C19"	1.72243045563678e-05	0.00673303425874615	2.97483638944403e-05	0.00668835615032804	0.00672927218410184	0.00672927218410184	0.00672927218410184	1.40934166151545e-05	0.00669829369525726	2.97483638944403e-05	1.40934166151545e-05	1.40934166151545e-05	0.00673303425874615	0.00672927218410184	0.00673303425874615	0.00672927218410184	0.00672927218410184	0.00672256551988079	2.97483638944403e-05	2.97483638944403e-05	0.0066998475388512	3.79172396599368e-05	0.00670494348764737	0.00670494348764737	0.000319731784289112	0.000319731784289112	0.000657240406161127	0.00065748646765479	0.00054671853598008	0.00054671853598008	0.000284079023074124	0.00054671853598008	0.00054671853598008	0.000485810831081433	0.00054671853598008	0.000284079023074124	0.00031946094686297	0.00018810373221585	0.000498704602312627	0.00031946094686297	0.000423966519709219	0.000319731784289112	1.00065588781005	0.000657240406161127	0.000656969568734984	0.000319731784289112
"C20"	1.97269997348368e-05	0.0050623932435033	0.00503356190216152	0.00502047866681144	0.00505956528739478	0.00505956528739478	0.00505956528739478	1.63353279555923e-05	0.00503369062551316	0.00503356190216152	1.63353279555923e-05	1.63353279555923e-05	0.0050623932435033	0.00505956528739478	0.0050623932435033	0.00505956528739478	0.00505956528739478	0.00505452339328609	0.00503356190216152	0.00503356190216152	0.00503386571443983	0.00504004761603182	0.0050399714734462	0.0050399714734462	0.00027619473816598	0.00027619473816598	0.000711969259359414	0.00071225107364134	0.000629393195592262	0.000629393195592262	0.000213591643349961	0.000629393195592262	0.000629393195592262	0.000583630780006445	0.000629393195592262	0.000213591643349961	0.000240194398051467	0.000141397805426004	0.000374804310465222	0.000240194398051467	0.000536771375458438	0.00027619473816598	0.000492930304620845	1.00071196925936	0.0006759689192449	0.00027619473816598
"C21"	1.95872241455813e-05	0.00532567023975289	0.00529670505750454	0.00528415059066112	0.00532269489215681	0.00532269489215681	0.00532269489215681	1.61975762966675e-05	0.00529706182967034	0.00529670505750454	1.61975762966675e-05	1.61975762966675e-05	0.00532567023975289	0.00532269489215681	0.00532567023975289	0.00532269489215681	0.00532269489215681	0.00531739057417843	0.00529670505750454	0.00529670505750454	0.00529741713902575	3.90023625835277e-05	0.00530344912936428	0.00530344912936428	0.000252964627399451	0.000252964627399451	0.000711546230784106	0.0007118260482719	0.000624566750575715	0.000624566750575715	0.000224699772915396	0.000624566750575715	0.000624566750575715	0.000576408412948208	0.000624566750575715	0.000224699772915396	0.000252686039095283	0.000148767379804024	0.000394360474493558	0.000252686039095283	0.000527163609103123	0.000252964627399451	0.000518660185843409	0.000711546230784105	1.00071126764248	0.000252964627399451
"C22"	1.56069153671129e-05	0.00916185638108359	2.58778906322147e-05	1.58484059958883e-05	0.0091583896189074	0.0091583896189074	0.0091583896189074	1.32145572378524e-05	2.58349688945722e-05	2.58778906322147e-05	1.32145572378524e-05	1.32145572378524e-05	0.00916185638108359	0.0091583896189074	0.00916185638108359	0.0091583896189074	0.0091583896189074	0.00915003721607726	2.58778906322147e-05	2.58778906322147e-05	2.70174302439287e-05	0.00913266890747304	3.20125375558298e-05	3.20125375558298e-05	0.000499994119972546	0.000499994119972546	0.000502172251210872	0.000502395207144688	0.000502791794906649	0.000502791794906649	0.00038660268002252	0.000502791794906649	0.000502791794906649	0.000502546181904432	0.00050279179490665	0.00038660268002252	0.000434760770633453	0.000173338108809745	0.000387359320700234	0.000434760770633453	0.000501427634755136	0.000499994119972546	0.000435997887666971	0.000502172251210872	0.000436938901871779	1.00049999411997
