"Alyxia_oliviformis"	"Ilex_anomala"	"Cheirodendron_trigynum"	"Dubautia_paleata"	"Dubautia_raillardioides"	"Carex"	"Dryopteris"	"Elaphoglossum"	"Elaeocarpus_bifidus"	"Vaccinium_calycinum"	"Acacia__melanoxylon"	"Dicranopteris_linearis"	"Scaevola_procera"	"Broussaisia_arguta"	"Stenogyne_purpurea"	"Labordia_degeneri"	"Myrsine_kauaiensis"	"Psidium_cattleianum"	"Metrosideros_polymorpha"	"Syzygium_sandwicensis"	"Rubus_argutus"	"Coprosma_waiemea"	"Coprosma_kauensis"	"Psychotria"	"Melicope_anisata"	"Melicope_clusiifolia"	"Smilax_melastomifolia"	"Cryptomeria_japonica"	"Wilkstroemia_oahuensis"	"Athyrium_microphyllum"	"Diplazium_sandwichianum"	"Hedychium_gardinerianum"	"Amorbia_emigratella"	"Croesia_zimmermani"	"Schreckensteinia_festaliella"	"Spheterista_pleonectes"	"Udea_ommatias"	"Omiodes_antidoxa"	"Haliophyle_euclidias"	"Carposina_graminis"	"Eupithecia_orichloris"	"Scotorythra_apicalis"	"Thyrocopa_complex"	"Udea_pyranthes"	"Eupithecia_rhodopyra"	"Thyrocopa_sp._1"	"Udea_constricta"	"Pararrhaptica_complex"	"Eccoptocera_sp._1"	"Eupithecia_monticolans"	"Scotorythra_sp._3"	"Euphitecia_sp._1"	"Fletcherana_leucoxyla"	"Hyles_calida"	"Eudonia_sp._1"	"Scotorythra_ortharcha"	"Agrotis_hephaestaea"	"Batrachedrodes_sp._1"
"Coprosma_kauensis"	0.00020247417432043	9.65045221313531e-05	0.000299962040991655	2.43084438618018e-07	9.67476065699711e-05	9.69894694787468e-05	2.70078218221484e-07	4.58210461465108e-07	9.65045221313531e-05	0.000300522598825214	9.65045221313531e-05	0.000203371775696944	9.74674497459716e-05	3.01845918898496e-07	0.000299181567686038	0.000202015963858965	0	9.65045221313531e-05	0.000300363328003015	9.65045221313531e-05	0.000300481101961591	3.83420457888906e-07	1.00633653972434	7.60056380363604e-07	9.65045221313531e-05	0.000299280542370681	9.72870226683795e-05	9.65045221313531e-05	0	9.7098261220309e-05	9.67746003495746e-05	9.65045221313531e-05	5.00801836602651e-06	5.00801836602651e-06	5.00801836602652e-06	5.99924081983311e-06	4.86168877236036e-06	4.84947347393734e-06	8.1023465466445e-06	4.29317998321734e-06	0.0202015963858965	0.0202659496475841	4.12389415318597e-05	4.29317998321734e-06	6.77905918989815e-06	6.77905918989814e-06	1.32216339144003e-05	0	5.00605546671692e-06	1.53368183155563e-05	5.00605546671692e-06	0.0201267307944867	0.0201267307944867	0.0201267307944867	1.50922959449248e-05	3.24290075561265e-06	0	3.23660870734363e-06
"Psychotria"	0.000559781444643753	6.89364480846959e-07	0.000562676218963857	1.73643446057168e-09	6.91100915307531e-07	6.92828623966793e-07	1.92926016916503e-09	0.000558582069019396	6.89364480846959e-07	0.0015715198251175	6.89364480846959e-07	1.20742512519121e-06	0.00100785398048698	0.00100547890194838	3.57445416295344e-06	1.1993756243566e-06	0	6.89364480846959e-07	0.000563428963069495	6.89364480846959e-07	0.000563287245351357	1.08005740132998e-06	1.90014095090901e-06	1.00156406097097	6.89364480846959e-07	0.00156594971107298	0.000561141906521983	6.89364480846959e-07	0	6.93605760216847e-07	6.91293741016124e-07	6.89364480846959e-07	9.38812075585594e-06	9.38812075585594e-06	9.38812075585594e-06	1.12535243792772e-05	3.47286892114337e-08	3.46414311983396e-08	5.78778050749509e-08	2.24502832159643e-05	0.00011993756243566	0.000144766540977861	0.0502723862117457	2.24502832159643e-05	4.02475041730402e-08	4.02475041730402e-08	3.37142811549976e-05	0	9.39048271782492e-06	4.32022960531994e-05	9.39048271782491e-06	3.80028190181802e-08	3.80028190181802e-08	3.80028190181802e-08	0.0502739450974189	1.87047302173994e-05	0	2.31201920072282e-08
"Melicope_anisata"	1.38167374645558e-06	0.000478922424436608	0.000481883902400495	1.20635371394612e-06	0.000480128778150554	0.000481329069785536	1.34031558523338e-06	6.76623190238904e-07	0.000478922424436608	0.000483002246786539	0.000478922424436608	7.09782439144305e-07	0.000481228630551209	7.02105771455013e-07	0.00048123157533597	7.05050556216676e-07	0	0.000478922424436608	0.000482528563139492	0.000478922424436608	0.000482717686616144	6.16036412630376e-07	0.000482522610656766	1.37872896169392e-06	1.00047892242444	0.000481006203954519	0.000481203057819579	0.000478922424436608	0	0.00048186896992158	0.000480262740021842	0.000478922424436608	8.04529477693574e-06	8.04529477693574e-06	8.04529477693574e-06	9.63767804800991e-06	2.41270742789223e-05	2.40664534892768e-05	4.02094675570014e-05	6.90003209695056e-06	7.05050556216676e-05	0.100573709131688	6.08960871215014e-05	6.90003209695056e-06	2.36594146381435e-08	2.36594146381435e-08	3.2082006862906e-05	0	8.04214271899155e-06	2.46414565052151e-05	8.04214271899154e-06	9.65045221313531e-06	9.65045221313531e-06	9.65045221313531e-06	3.51052885727507e-05	1.60401019273193e-05	0	1.6062298997386e-05
"Melicope_clusiifolia"	0.00053146488391501	0.00012025155098863	0.00065404094541406	3.02900632213173e-07	0.000120554451620843	0.000120855830139326	3.36536816224776e-07	0.000279860361008068	0.00012025155098863	0.00115915924159908	0.00012025155098863	0.000253293143866049	0.000625030296552857	0.000503114494528421	0.000373520324931379	0.000251604522906942	0	0.00012025155098863	0.000654915916578494	0.00012025155098863	0.000654991391862955	1.01642861959196e-06	0.000374100677963352	0.000782974855536489	0.00012025155098863	1.00115483092943	0.000401450078926453	0.00012025155098863	0	0.000120991392446342	0.000120588087804854	0.00012025155098863	1.09165231977159e-05	1.09165231977159e-05	1.09165231977159e-05	1.30808189082812e-05	6.05801264426346e-06	6.04279150696631e-06	1.00961044867433e-05	1.65594177371297e-05	0.0251604522906942	0.0252528257076122	0.0251874324907262	1.65594177371297e-05	8.44310479553497e-06	8.44310479553496e-06	3.32850207161412e-05	0	1.09152652763082e-05	4.06571447836783e-05	1.09152652763082e-05	7.48201355926704e-06	7.48201355926704e-06	7.48201355926704e-06	0.025155724726421	1.33816692975484e-05	0	4.03304641487808e-06
"Smilax_melastomifolia"	0.000373960749815402	0.000160401019273193	0.000536119423069687	4.04032794139025e-07	0.000160805052067332	0.000161207054545923	4.48899393825809e-07	0.000373189601534646	0.000160401019273193	0.000537487866655908	0.000160401019273193	7.76323772572791e-07	0.000161845283273226	9.05002813342814e-07	0.000161711428740638	7.71148280755639e-07	0	0.000160401019273193	0.000536836639689178	0.000160401019273193	0.00053704700410914	6.85415134953161e-07	0.000162145037780632	0.000374094604347989	0.000160401019273193	0.000535266771901938	1.00387985681018	0.000160401019273193	0	0.000161387878261223	0.000160849918667019	0.000160401019273193	8.950783401819e-06	8.950783401819e-06	8.950783401819e-06	1.07223884613937e-05	8.0806558827805e-06	8.06035272729613e-06	1.34669818147743e-05	7.67839809508439e-06	7.71148280755638e-05	0.0336842140473705	0.0335870641381181	7.67839809508439e-06	2.58774590857597e-08	2.58774590857597e-08	1.07852237337955e-05	0	8.94727732815297e-06	2.74166053981264e-05	8.94727732815297e-06	3.24290075561265e-06	3.24290075561265e-06	3.24290075561265e-06	4.52501406671407e-05	0.0334626618936725	0	5.37959594204077e-06
"Cryptomeria_japonica"	1.38167374645558e-06	0.000478922424436608	0.000481883902400495	1.20635371394612e-06	0.000480128778150554	0.000481329069785536	1.34031558523338e-06	6.76623190238904e-07	0.000478922424436608	0.000483002246786539	0.000478922424436608	7.09782439144305e-07	0.000481228630551209	7.02105771455013e-07	0.00048123157533597	7.05050556216676e-07	0	0.000478922424436608	0.000482528563139492	0.000478922424436608	0.000482717686616144	6.16036412630376e-07	0.000482522610656766	1.37872896169392e-06	0.000478922424436608	0.000481006203954519	0.000481203057819579	1.00047892242444	0	0.00048186896992158	0.000480262740021842	0.000478922424436608	8.04529477693574e-06	8.04529477693574e-06	8.04529477693574e-06	9.63767804800991e-06	2.41270742789223e-05	2.40664534892768e-05	4.02094675570014e-05	6.90003209695056e-06	7.05050556216676e-05	0.100573709131688	6.08960871215014e-05	6.90003209695056e-06	2.36594146381435e-08	2.36594146381435e-08	3.2082006862906e-05	0	8.04214271899155e-06	2.46414565052151e-05	8.04214271899154e-06	9.65045221313531e-06	9.65045221313531e-06	9.65045221313531e-06	3.51052885727507e-05	1.60401019273193e-05	0	1.6062298997386e-05
"Wilkstroemia_oahuensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0
"Athyrium_microphyllum"	4.63391474277178e-07	0.00016062298997386	0.000161616222741903	4.04591914291839e-07	0.000161027581888152	0.000161430140677246	0.00112213563917599	2.2692869315876e-07	0.00016062298997386	0.000161991297722613	0.00016062298997386	2.38049779649414e-07	0.00016139645495007	2.35475146985804e-07	0.000161397442584202	2.36462781118418e-07	0	0.00016062298997386	0.000161832431735538	0.00016062298997386	0.000161895860751897	2.06608848282398e-07	0.000161830435367182	4.62403840144564e-07	0.00016062298997386	0.000161321856595123	0.000161387878261223	0.00016062298997386	0	1.00463153039714	0.00128275862914985	0.00016062298997386	2.69826434586495e-06	2.69826434586495e-06	2.69826434586495e-06	3.23232445483807e-06	8.09183828583678e-06	8.07150703386231e-06	0.0336640691752798	2.31416139603733e-06	2.36462781118418e-05	0.0337308278945106	2.04235823842884e-05	2.31416139603733e-06	7.93499265498046e-09	7.93499265498046e-09	1.07597965844757e-05	0	2.6972071955923e-06	8.26435393129594e-06	2.6972071955923e-06	3.23660870734363e-06	3.23660870734363e-06	3.23660870734363e-06	1.17737573492902e-05	5.37959594204076e-06	0	0.0334877176799047
"Diplazium_sandwichianum"	6.92770254044381e-07	0.000240131370010921	0.000241616252999146	6.04864911866299e-07	0.000240736234922787	0.000241338060312483	0.00167759278056811	3.39258396272347e-07	0.000240131370010921	0.000242176990095306	0.000240131370010921	3.55884420575874e-07	0.000241287700150354	3.52035344743777e-07	0.000241289176663382	3.53511857772034e-07	0	0.000240131370010921	0.000241939485444629	0.000240131370010921	0.000242034311824086	3.08880228182186e-07	0.000241936500873936	6.91293741016124e-07	0.000240131370010921	0.000241176175609709	0.000241274878000528	0.000240131370010921	0	0.00192413794372478	1.00191772415058	0.000240131370010921	4.03390519706809e-06	4.03390519706809e-06	4.03390519706809e-06	4.83232505998292e-06	1.2097298237326e-05	1.20669030156242e-05	0.0503277834170433	3.4596712870758e-06	3.53511857772034e-05	0.0504275877022933	3.05332556645112e-05	3.4596712870758e-06	1.18628140191958e-08	1.18628140191958e-08	1.60858958937912e-05	0	4.03232475741049e-06	1.23552091272874e-05	4.03232475741049e-06	4.83873001747873e-06	4.83873001747873e-06	4.83873001747873e-06	1.76017672371888e-05	8.04249593335094e-06	0	6.41379314574926e-05
"Hedychium_gardinerianum"	1.38167374645558e-06	0.000478922424436608	0.000481883902400495	1.20635371394612e-06	0.000480128778150554	0.000481329069785536	1.34031558523338e-06	6.76623190238904e-07	0.000478922424436608	0.000483002246786539	0.000478922424436608	7.09782439144305e-07	0.000481228630551209	7.02105771455013e-07	0.00048123157533597	7.05050556216676e-07	0	0.000478922424436608	0.000482528563139492	0.000478922424436608	0.000482717686616144	6.16036412630376e-07	0.000482522610656766	1.37872896169392e-06	0.000478922424436608	0.000481006203954519	0.000481203057819579	0.000478922424436608	0	0.00048186896992158	0.000480262740021842	1.00047892242444	8.04529477693574e-06	8.04529477693574e-06	8.04529477693574e-06	9.63767804800991e-06	2.41270742789223e-05	2.40664534892768e-05	4.02094675570014e-05	6.90003209695056e-06	7.05050556216676e-05	0.100573709131688	6.08960871215014e-05	6.90003209695056e-06	2.36594146381435e-08	2.36594146381435e-08	3.2082006862906e-05	0	8.04214271899155e-06	2.46414565052151e-05	8.04214271899154e-06	9.65045221313531e-06	9.65045221313531e-06	9.65045221313531e-06	3.51052885727507e-05	1.60401019273193e-05	0	1.6062298997386e-05
"Amorbia_emigratella"	3.55621040967191e-05	8.04529477693574e-06	4.37508294188676e-05	2.02652261383772e-08	8.06556000307412e-06	8.08572339390526e-06	2.25156172004449e-08	1.87175475945031e-05	8.04529477693574e-06	4.38472996763138e-05	8.04529477693574e-06	1.6957607216996e-05	8.15916233958484e-06	5.86939172088028e-08	2.49450249245921e-05	1.6844556502216e-05	0	8.04529477693574e-06	4.38093589565517e-05	8.04529477693574e-06	0.100546339094345	5.5928886374999e-08	2.50400918301326e-05	1.87762415117119e-05	8.04529477693574e-06	4.36660927908637e-05	2.6852350205457e-05	8.04529477693574e-06	0	8.09479303759484e-06	8.06781039413619e-06	8.04529477693574e-06	1.00167577231824	0.00167577231823909	0.00167577231823909	8.75016588377352e-07	4.05304522767544e-07	4.04286169695263e-07	6.75468516013348e-07	6.26389995375912e-07	0.0016844556502216	0.00168951190315651	0.00168457928350528	6.26389995375912e-07	5.65253573899867e-07	5.65253573899867e-07	1.1034729088059e-06	0	7.30155982609195e-07	2.23715545499996e-06	7.30155982609195e-07	5.00801836602651e-07	5.00801836602651e-07	5.00801836602651e-07	2.93469586044014e-06	8.95078340181901e-07	0	2.69826434586495e-07
"Croesia_zimmermani"	3.55621040967191e-05	8.04529477693574e-06	4.37508294188676e-05	2.02652261383772e-08	8.06556000307412e-06	8.08572339390526e-06	2.25156172004449e-08	1.87175475945031e-05	8.04529477693574e-06	4.38472996763138e-05	8.04529477693574e-06	1.6957607216996e-05	8.15916233958484e-06	5.86939172088028e-08	2.49450249245921e-05	1.6844556502216e-05	0	8.04529477693574e-06	4.38093589565517e-05	8.04529477693574e-06	0.100546339094345	5.5928886374999e-08	2.50400918301326e-05	1.87762415117119e-05	8.04529477693574e-06	4.36660927908637e-05	2.6852350205457e-05	8.04529477693574e-06	0	8.09479303759484e-06	8.06781039413619e-06	8.04529477693574e-06	0.00167577231823909	1.00167577231824	0.00167577231823909	8.75016588377352e-07	4.05304522767544e-07	4.04286169695263e-07	6.75468516013348e-07	6.26389995375912e-07	0.0016844556502216	0.00168951190315651	0.00168457928350528	6.26389995375912e-07	5.65253573899867e-07	5.65253573899867e-07	1.1034729088059e-06	0	7.30155982609195e-07	2.23715545499996e-06	7.30155982609195e-07	5.00801836602651e-07	5.00801836602651e-07	5.00801836602651e-07	2.93469586044014e-06	8.95078340181901e-07	0	2.69826434586495e-07
"Schreckensteinia_festaliella"	3.55621040967191e-05	8.04529477693574e-06	4.37508294188676e-05	2.02652261383772e-08	8.06556000307412e-06	8.08572339390526e-06	2.25156172004449e-08	1.87175475945031e-05	8.04529477693574e-06	4.38472996763138e-05	8.04529477693574e-06	1.6957607216996e-05	8.15916233958484e-06	5.86939172088028e-08	2.49450249245921e-05	1.6844556502216e-05	0	8.04529477693574e-06	4.38093589565517e-05	8.04529477693574e-06	0.100546339094345	5.5928886374999e-08	2.50400918301326e-05	1.87762415117119e-05	8.04529477693574e-06	4.36660927908637e-05	2.6852350205457e-05	8.04529477693574e-06	0	8.09479303759484e-06	8.06781039413619e-06	8.04529477693574e-06	0.00167577231823909	0.00167577231823909	1.00167577231824	8.75016588377352e-07	4.05304522767544e-07	4.04286169695263e-07	6.75468516013348e-07	6.26389995375912e-07	0.0016844556502216	0.00168951190315651	0.00168457928350528	6.26389995375912e-07	5.65253573899867e-07	5.65253573899867e-07	1.1034729088059e-06	0	7.30155982609195e-07	2.23715545499996e-06	7.30155982609195e-07	5.00801836602651e-07	5.00801836602651e-07	5.00801836602651e-07	2.93469586044014e-06	8.95078340181901e-07	0	2.69826434586495e-07
"Spheterista_pleonectes"	4.2600812278118e-05	9.63767804800991e-06	0.100303202056191	2.42762671234506e-08	9.66195431513336e-06	9.68610859096472e-06	2.6972071955923e-08	2.24222634515574e-05	9.63767804800991e-06	0.000102974650673089	9.63767804800991e-06	2.03139753287523e-05	9.78858156609307e-06	8.47853069969122e-08	2.98823450856568e-05	2.01785488265606e-05	0	9.63767804800991e-06	0.00010293878134962	9.63767804800991e-06	5.25009953026411e-05	5.03571617523266e-05	2.99962040991655e-05	2.25070487585543e-05	9.63767804800991e-06	5.23232756331248e-05	3.21671653841812e-05	9.63767804800991e-06	0	9.69697336451421e-06	9.66465011996583e-06	9.63767804800991e-06	8.75016588377352e-07	8.75016588377352e-07	8.75016588377352e-07	1.00200606404112	4.85525342469013e-07	4.84305429548236e-07	8.0916215867769e-07	1.47106643818698e-06	0.00201785488265606	0.00202391239008208	0.00201800371064017	1.47106643818698e-06	6.7713251095841e-07	6.7713251095841e-07	1.322364221725e-06	0	1.715646355827e-06	0.00201428647009306	1.715646355827e-06	5.9992408198331e-07	5.9992408198331e-07	5.9992408198331e-07	4.23926534984561e-06	1.07223884613938e-06	0	3.23232445483807e-07
"Udea_ommatias"	3.48028651500146e-08	1.20635371394612e-05	1.21381335617253e-05	0.050377864139892	0.0503899276770315	1.21241579291067e-05	3.37610978648207e-08	1.70434052956903e-08	1.20635371394612e-05	1.21663034455048e-05	1.20635371394612e-05	1.78786508600581e-08	1.21216279735821e-05	1.76852839157434e-08	1.21217021495207e-05	1.77594598543243e-08	0	1.20635371394612e-05	1.21543718674935e-05	1.20635371394612e-05	1.21591356830263e-05	1.55172899906896e-08	1.21542219309009e-05	3.47286892114337e-08	1.20635371394612e-05	1.21160252885269e-05	1.21209838241708e-05	1.20635371394612e-05	0	1.21377574287552e-05	1.2097298237326e-05	1.20635371394612e-05	2.02652261383772e-07	2.02652261383772e-07	2.02652261383772e-07	2.42762671234507e-07	1.00755728279784	6.06207896455335e-07	1.01283293594462e-06	1.73804334935782e-07	1.77594598543243e-06	0.00253334279928684	1.53390647661213e-06	1.73804334935782e-07	5.95955028668602e-10	5.95955028668602e-10	8.08111004103425e-07	0	2.02572864458225e-07	6.20691599627583e-07	2.02572864458225e-07	2.43084438618018e-07	2.43084438618018e-07	2.43084438618018e-07	8.8426419578717e-07	4.04032794139025e-07	0	4.04591914291839e-07
"Omiodes_antidoxa"	6.94308415304312e-08	2.40664534892768e-05	2.42152714774118e-05	6.06207896455335e-08	2.41270742789223e-05	0.100526699953256	6.73525419715267e-08	3.40011653386384e-08	2.40664534892768e-05	2.42714696877658e-05	2.40664534892768e-05	3.56674592534827e-08	2.41823432437793e-05	3.52816970580409e-08	2.41824912229131e-05	3.54296761917928e-08	0	2.40664534892768e-05	2.42476664894217e-05	2.40664534892768e-05	2.42571701817158e-05	3.09566036497676e-08	2.42473673696867e-05	6.92828623966793e-08	2.40664534892768e-05	2.41711660278653e-05	2.41810581818884e-05	2.40664534892768e-05	0	2.4214521101587e-05	2.41338060312483e-05	2.40664534892768e-05	4.04286169695263e-07	4.04286169695263e-07	4.04286169695264e-07	4.84305429548237e-07	1.21241579291067e-06	1.00502633499766	2.0205762591458e-06	3.46735281253797e-07	3.54296761917928e-06	0.00505395523274813	3.06010488047746e-06	3.46735281253797e-07	1.18891530844942e-09	1.18891530844942e-09	1.61216114888975e-06	0	4.04127774823696e-07	1.23826414599071e-06	4.04127774823696e-07	4.84947347393734e-07	4.84947347393734e-07	4.84947347393734e-07	1.76408485290204e-06	8.06035272729613e-07	0	8.07150703386232e-07
"Haliophyle_euclidias"	3.86676163318247e-08	1.34031558523338e-05	1.34860359779615e-05	3.37610978648207e-08	1.34369169501986e-05	1.34705083943053e-05	0.0335384524555098	1.89360230578966e-08	1.34031558523338e-05	1.35173340407331e-05	1.34031558523338e-05	1.98640200744243e-08	1.34676974949975e-05	1.9649180325404e-08	1.3467779907946e-05	1.97315932739282e-08	0	1.34031558523338e-05	1.35040774976645e-05	1.34031558523338e-05	1.3509370320267e-05	1.72404373399526e-08	1.35039109110742e-05	3.85852033833006e-08	1.34031558523338e-05	1.3461472648991e-05	1.34669818147743e-05	1.34031558523338e-05	0	0.0336640691752798	0.0335518556113622	1.34031558523338e-05	2.25156172004449e-07	2.25156172004449e-07	2.25156172004449e-07	2.6972071955923e-07	6.75221957296414e-07	6.73525419715266e-07	1.0061535736653	1.93104772010473e-07	1.97315932739282e-06	0.0028146627289901	1.70424207521069e-06	1.93104772010473e-07	6.62134002480811e-10	6.62134002480811e-10	8.97849246764781e-07	0	2.25067958294408e-07	6.89617493598106e-07	2.25067958294408e-07	2.70078218221484e-07	2.70078218221484e-07	2.70078218221484e-07	9.82459016270202e-07	4.4889939382581e-07	0	0.00112213563917599
"Carposina_graminis"	3.04954506269914e-05	6.90003209695056e-06	7.35533219093491e-05	1.73804334935782e-08	6.91741253044414e-06	6.93470562507594e-06	1.93104772010473e-08	1.60583782073518e-05	6.90003209695056e-06	0.100389074330148	6.90003209695056e-06	1.45339655231271e-05	3.58376706975109e-05	2.88421882245768e-05	2.14325548925737e-05	1.44370724196396e-05	0	6.90003209695056e-06	7.36517210022045e-05	6.90003209695056e-06	3.75833997225547e-05	3.60107325415885e-05	2.14658999160867e-05	4.49005664319286e-05	6.90003209695056e-06	6.62376709485188e-05	2.30351942852532e-05	6.90003209695056e-06	0	6.94248418811198e-06	6.91934257415161e-06	6.90003209695056e-06	6.26389995375912e-07	6.26389995375912e-07	6.26389995375912e-07	1.47106643818698e-06	3.47608669871565e-07	3.46735281253797e-07	5.79314316031417e-07	1.00143412963329	0.00144370724196396	0.00144900674035962	0.00144525403866166	0.00143412963328782	4.84465517437571e-07	4.84465517437571e-07	1.90900751966948e-06	0	1.22752868337007e-06	0.00144042930166354	1.22752868337007e-06	4.29317998321734e-07	4.29317998321734e-07	4.29317998321734e-07	0.00144210941122884	7.6783980950844e-07	0	2.31416139603733e-07
"Eupithecia_orichloris"	0.0100491497262608	7.05050556216676e-06	0.0100892744132803	1.77594598543243e-08	7.06826502202109e-06	7.08593523835855e-06	1.97315932739282e-08	1.60068280324268e-05	7.05050556216676e-06	0.0101059506937477	7.05050556216676e-06	0.0101004794277467	3.18459468627037e-05	7.98068445470511e-06	0.0100570081606364	0.0100331428982284	0	7.05050556216676e-06	0.0101027717703549	7.05050556216676e-06	0.0101067339013296	1.28956326307749e-05	0.0101007981929482	2.39875124871319e-05	7.05050556216676e-06	0.0100641809162777	2.31344484226692e-05	7.05050556216676e-06	0	7.09388343355253e-06	7.07023715544069e-06	7.05050556216676e-06	0.00016844556502216	0.00016844556502216	0.00016844556502216	0.000201785488265606	3.55189197086487e-07	3.54296761917928e-07	5.91947798217845e-07	0.000144370724196396	1.00331428982284	0.00148060616805502	0.00144061452291842	0.000144370724196396	0.000336682647591556	0.000336682647591556	0.000336295136916636	0	0.000168379529505916	0.000515825305230995	0.000168379529505915	0.000202015963858965	0.000202015963858965	0.000202015963858965	0.000399034222735255	7.71148280755639e-07	0	2.36462781118418e-07
"Scotorythra_apicalis"	1.38167374645558e-05	0.00478922424436608	0.00481883902400495	1.20635371394612e-05	0.00480128778150554	0.00481329069785536	1.34031558523338e-05	6.76623190238904e-06	0.00478922424436608	0.00483002246786539	0.00478922424436608	7.09782439144305e-06	0.00481228630551209	7.02105771455013e-06	0.0048123157533597	7.05050556216676e-06	0	0.00478922424436608	0.00482528563139492	0.00478922424436608	0.00482717686616144	6.16036412630376e-06	0.00482522610656766	1.37872896169392e-05	0.00478922424436608	0.00481006203954519	0.00481203057819579	0.00478922424436608	0	0.0048186896992158	0.00480262740021842	0.00478922424436608	8.04529477693574e-05	8.04529477693574e-05	8.04529477693574e-05	9.63767804800991e-05	0.000241270742789223	0.000240664534892768	0.000402094675570014	6.90003209695056e-05	0.000705050556216676	1.00573709131688	0.000608960871215014	6.90003209695056e-05	2.36594146381435e-07	2.36594146381435e-07	0.00032082006862906	0	8.04214271899154e-05	0.00024641456505215	8.04214271899154e-05	9.65045221313531e-05	9.65045221313531e-05	9.65045221313531e-05	0.000351052885727507	0.000160401019273193	0	0.00016062298997386
"Thyrocopa_complex"	0.0111676096820159	6.76623190238904e-06	0.0112111317257787	1.70434052956903e-08	6.78327530768473e-06	6.80023306772768e-06	1.89360230578966e-08	0.0111516028539835	6.76623190238904e-06	0.0112408647451462	6.76623190238904e-06	1.61142564084834e-05	2.68876643573603e-05	2.00385264044e-05	2.28559659853871e-05	1.60068280324268e-05	0	6.76623190238904e-06	0.0112261298953115	6.76623190238904e-06	0.0112305285567018	1.43335484087957e-05	2.29105230732554e-05	0.0111716413803879	6.76623190238904e-06	0.0111944144403227	0.0111956880460394	6.76623190238904e-06	0	6.80786079476282e-06	6.78516792544694e-06	6.76623190238904e-06	0.000187175475945031	0.000187175475945031	0.000187175475945031	0.000224222634515574	3.40868105913806e-07	3.40011653386384e-07	5.68080691736897e-07	0.000160583782073518	0.00160068280324268	0.0014209086995017	1.00364425685852	0.000160583782073518	5.3714188028278e-07	5.3714188028278e-07	1.65812101142492e-06	0	0.000187102164921859	0.00057334193635183	0.000187102164921858	4.58210461465108e-07	4.58210461465108e-07	4.58210461465108e-07	0.00100192632022	0.000373189601534646	0	2.26928693158761e-07
"Udea_pyranthes"	3.04954506269914e-05	6.90003209695056e-06	7.35533219093492e-05	1.73804334935782e-08	6.91741253044414e-06	6.93470562507594e-06	1.93104772010473e-08	1.60583782073518e-05	6.90003209695056e-06	0.100389074330148	6.90003209695056e-06	1.45339655231271e-05	3.58376706975109e-05	2.88421882245768e-05	2.14325548925737e-05	1.44370724196396e-05	0	6.90003209695056e-06	7.36517210022045e-05	6.90003209695056e-06	3.75833997225547e-05	3.60107325415885e-05	2.14658999160867e-05	4.49005664319286e-05	6.90003209695056e-06	6.62376709485188e-05	2.30351942852532e-05	6.90003209695056e-06	0	6.94248418811198e-06	6.91934257415161e-06	6.90003209695056e-06	6.26389995375912e-07	6.26389995375912e-07	6.26389995375912e-07	1.47106643818698e-06	3.47608669871565e-07	3.46735281253797e-07	5.79314316031418e-07	0.00143412963328782	0.00144370724196396	0.00144900674035962	0.00144525403866166	1.00143412963329	4.84465517437571e-07	4.84465517437571e-07	1.90900751966948e-06	0	1.22752868337007e-06	0.00144042930166354	1.22752868337007e-06	4.29317998321734e-07	4.29317998321734e-07	4.29317998321734e-07	0.00144210941122884	7.67839809508439e-07	0	2.31416139603733e-07
"Eupithecia_rhodopyra"	3.37219789471839e-05	2.36594146381435e-08	3.38566255479205e-05	5.95955028668602e-11	2.37190101410104e-08	2.37783061689884e-08	6.62134002480811e-11	5.3714188028278e-08	2.36594146381435e-08	3.391258622063e-05	2.36594146381435e-08	0.100705035165865	1.06865593499006e-07	2.67808203178024e-08	3.37483495323368e-05	3.36682647591556e-05	0	2.36594146381435e-08	3.39019186924662e-05	2.36594146381435e-08	3.3915214433992e-05	4.32739350026003e-08	3.38952959494907e-05	8.04950083460804e-08	2.36594146381435e-08	3.37724191821399e-05	7.76323772572791e-08	2.36594146381435e-08	0	2.38049779649414e-08	2.37256280383916e-08	2.36594146381435e-08	5.65253573899867e-07	5.65253573899867e-07	5.65253573899867e-07	6.7713251095841e-07	1.1919100573372e-09	1.18891530844942e-09	1.98640200744243e-09	4.84465517437571e-07	0.00336682647591556	4.96847707401013e-06	4.83427692254502e-06	4.84465517437571e-07	1.00335683450553	0.00335683450552883	1.1285071708612e-06	0	5.6503197820777e-07	1.73095740010401e-06	5.6503197820777e-07	6.77905918989815e-07	6.77905918989815e-07	6.77905918989815e-07	1.33904101589012e-06	2.58774590857597e-09	0	7.93499265498046e-10
