"Nephrosperma_vanhoutteanum"	"Paragenipa_wrightii"	"Erythroxylum_sechellarum"	"Roscheria_melanochaetes"	"Memecylon_eleagni"	"Dillenia_ferruginea"	"Nepenthes_pervillei"	"Apis_mellifera"	"Lasioglossum_mahense"	"Hemipyrellia_germana"	"Unidentified_sp5_M_PL_119"	"Unidentified_sp2_M_PL_119"	"Parasarcophaga_hirticeps"	"Phelsuma_sp1_M_PL_119"	"Hemipyrellia_sp1_M_PL_119"	"Lygistorrhina_sp1_M_PL_119"	"Ornidia_obesa"	"Unidentified_sp1_M_PL_119"	"Unidentified_sp4_M_PL_119"	"Cratopus_aurostriatus"	"Dichaetomyia_fasciculifera"	"Nectarinia_dussumieri"	"Rhiparida_seychellensis"	"Unidentified_sp3_M_PL_119"
"Unidentified_sp5_M_PL_119"	0.000105948799043891	0.100608177455819	0.000105565536540182	0.000105488195859571	4.21922655503659e-05	4.24570450056774e-05	2.71712282188228e-07	0.00252518026860253	0.00252200922919987	3.17783220971494e-06	1.00251520443639	1.17720887826546e-06	2.11810353785836e-06	1.17720887826546e-06	1.18400168532016e-06	1.17720887826546e-06	3.17273685594558e-06	3.28851960906911e-06	3.51627319531902e-06	1.17720887826546e-06	6.79280705470569e-09	0.00251520443639548	1.06142612514194e-06	1.17720887826546e-06
"Unidentified_sp2_M_PL_119"	0.100718483222751	4.70883551306182e-05	0.000103211584248567	4.70096120618379e-05	1.88496444470319e-05	1.90241967691649e-05	5.64343946928713e-05	0.00112532077280411	0.00112390268566253	2.8289470089025e-06	1.17720887826545e-06	1.00111909425803	3.47509155229312e-06	0.00111909425803057	0.00112050511789789	0.00111909425803057	2.53983660420045e-06	0.00112115848971554	1.56698706872793e-06	0.00111909425803057	1.41085986732178e-06	1.17720887826545e-06	4.75604919229122e-07	0.00111909425803057
"Parasarcophaga_hirticeps"	0.00015637911985319	4.23620707571671e-05	0.050256072775226	4.22912311739611e-05	5.90604466009061e-05	0.000109727999373784	0.050344207367116	0.00101502398306978	0.00100932776075539	0.00126430140649229	1.05905176892918e-06	1.73754577614656e-06	1.00226372663968	1.73754577614656e-06	0.00126034272995405	1.73754577614656e-06	0.00100786465548886	0.00100685900128067	1.4097077057987e-06	1.73754577614656e-06	0.0012586051841779	1.05905176892918e-06	2.74319998434459e-06	1.73754577614656e-06
"Phelsuma_sp1_M_PL_119"	0.100718483222751	4.70883551306182e-05	0.000103211584248567	4.70096120618379e-05	1.88496444470319e-05	1.90241967691649e-05	5.64343946928713e-05	0.00112532077280411	0.00112390268566253	2.8289470089025e-06	1.17720887826546e-06	0.00111909425803057	3.47509155229312e-06	1.00111909425803	0.00112050511789789	0.00111909425803057	2.53983660420045e-06	0.00112115848971554	1.56698706872793e-06	0.00111909425803057	1.41085986732178e-06	1.17720887826546e-06	4.75604919229122e-07	0.00111909425803057
"Hemipyrellia_sp1_M_PL_119"	0.050422730305405	2.36800337064032e-05	0.000114885965612858	2.36404349878306e-05	5.15272858279656e-05	5.18365588894138e-05	0.0503218004256716	0.000567802571867089	0.000563930293603456	0.00126191728890542	5.92000842660081e-07	0.000560252558948944	0.00126034272995405	0.000560252558948944	1.00181829756959	0.000560252558948944	3.59363328449251e-06	0.000562550278261201	7.88014499594354e-07	0.000560252558948944	0.00125804501064179	5.92000842660081e-07	1.29591397223534e-06	0.000560252558948944
"Lygistorrhina_sp1_M_PL_119"	0.100718483222751	4.70883551306182e-05	0.000103211584248567	4.70096120618379e-05	1.88496444470319e-05	1.90241967691649e-05	5.64343946928713e-05	0.00112532077280411	0.00112390268566253	2.8289470089025e-06	1.17720887826546e-06	0.00111909425803057	3.47509155229312e-06	0.00111909425803057	0.00112050511789789	1.00111909425803	2.53983660420045e-06	0.00112115848971554	1.56698706872793e-06	0.00111909425803057	1.41085986732178e-06	1.17720887826546e-06	4.75604919229122e-07	0.00111909425803057
"Ornidia_obesa"	0.00011429264718902	6.34547371189117e-05	0.0502770470253236	6.33486255183784e-05	8.00180555899224e-05	0.0503189913200655	9.29485992956913e-05	0.00227248453386829	0.00101050884808716	0.00126429940076353	1.58636842797279e-06	1.26991830210023e-06	0.00100786465548886	1.26991830210023e-06	3.59363328449251e-06	1.26991830210023e-06	1.00226351572351	0.00100681085880857	2.11162085061261e-06	1.26991830210023e-06	2.32371498239228e-06	1.58636842797279e-06	0.00125797478300164	1.26991830210023e-06
"Unidentified_sp1_M_PL_119"	0.0504521320371992	6.57703921813821e-05	0.0502443983938617	6.56604082479684e-05	2.63828052199724e-05	7.69156372535349e-05	7.88413361372956e-05	0.00157254218400681	0.00156930015281447	5.21306459576938e-06	1.64425980453455e-06	0.000560579244857768	0.00100685900128067	0.000560579244857768	0.000562550278261201	0.000560579244857768	0.00100681085880857	1.00156546721274	2.18868027493228e-06	0.000560579244857768	1.97103340343239e-06	1.64425980453455e-06	1.92289093133837e-06	0.000560579244857768
"Unidentified_sp4_M_PL_119"	0.000141028836185514	0.000140650927812761	0.000140518674056831	0.100474863886127	5.61622798964737e-05	5.65147288035438e-05	3.61677218431152e-07	0.00336127674549768	0.00335705576328276	4.23002414537306e-06	3.51627319531902e-06	1.56698706872793e-06	2.81941541159741e-06	1.56698706872793e-06	1.57602899918871e-06	1.56698706872793e-06	4.22324170122522e-06	4.37736054986456e-06	1.00334916212954	1.56698706872793e-06	9.04193046077881e-09	3.51627319531902e-06	1.4128682200886e-06	1.56698706872793e-06
"Cratopus_aurostriatus"	0.100718483222751	4.70883551306182e-05	0.000103211584248567	4.70096120618379e-05	1.88496444470319e-05	1.90241967691649e-05	5.64343946928713e-05	0.00112532077280411	0.00112390268566253	2.8289470089025e-06	1.17720887826546e-06	0.00111909425803057	3.47509155229312e-06	0.00111909425803057	0.00112050511789789	0.00111909425803057	2.53983660420045e-06	0.00112115848971554	1.56698706872793e-06	1.00111909425803	1.41085986732178e-06	1.17720887826545e-06	4.75604919229122e-07	0.00111909425803057
"Dichaetomyia_fasciculifera"	0.00012697738805896	2.71712282188228e-07	0.00012656034697715	2.71257913823364e-07	8.42049272088993e-05	8.46489210096626e-05	0.10058716645665	1.02843709300668e-05	3.95790154438026e-06	0.00252100563080194	6.79280705470569e-09	1.41085986732178e-06	0.0025172103683558	1.41085986732178e-06	0.00251609002128358	1.41085986732178e-06	4.64742996478456e-06	3.94206680686478e-06	9.04193046077881e-09	1.41085986732178e-06	1.00251467916142	6.79280705470569e-09	2.11622302524157e-06	1.41085986732178e-06
"Nectarinia_dussumieri"	0.000105948799043891	0.100608177455819	0.000105565536540182	0.000105488195859571	4.21922655503659e-05	4.24570450056774e-05	2.71712282188228e-07	0.00252518026860253	0.00252200922919987	3.17783220971494e-06	0.00251520443639548	1.17720887826546e-06	2.11810353785835e-06	1.17720887826546e-06	1.18400168532016e-06	1.17720887826546e-06	3.17273685594558e-06	3.2885196090691e-06	3.51627319531902e-06	1.17720887826546e-06	6.79280705470569e-09	1.0025152044364	1.06142612514194e-06	1.17720887826546e-06
"Rhiparida_seychellensis"	4.2804442730621e-05	4.24570450056774e-05	0.000168508847172381	4.23860466026579e-05	0.000126120145186932	0.100503175562393	8.46489210096626e-05	0.00252520547252708	6.32007620790728e-06	0.00252100161934441	1.06142612514194e-06	4.75604919229122e-07	5.48639996868919e-06	4.75604919229122e-07	2.59182794447069e-06	4.75604919229122e-07	0.00251594956600328	3.84578186267674e-06	1.4128682200886e-06	4.75604919229122e-07	2.11622302524157e-06	1.06142612514194e-06	1.00251257938906	4.75604919229122e-07
"Unidentified_sp3_M_PL_119"	0.100718483222751	4.70883551306182e-05	0.000103211584248567	4.70096120618379e-05	1.88496444470319e-05	1.90241967691649e-05	5.64343946928713e-05	0.00112532077280411	0.00112390268566253	2.8289470089025e-06	1.17720887826546e-06	0.00111909425803057	3.47509155229312e-06	0.00111909425803057	0.00112050511789789	0.00111909425803057	2.53983660420046e-06	0.00112115848971554	1.56698706872793e-06	0.00111909425803056	1.41085986732178e-06	1.17720887826545e-06	4.75604919229122e-07	1.00111909425803
