"Alyxia_oliviformis"	"Cheirodendron_trigynum"	"Dubautia_raillardioides"	"Carex"	"Elaeocarpus_bifidus"	"Styphelia_tameiameiae"	"Vaccinium_calycinum"	"Acacia__melanoxylon"	"Dicranopteris_linearis"	"Scaevola_procera"	"Stenogyne_purpurea"	"Dianella_sandwicianaum"	"Metrosideros_polymorpha"	"Syzygium_sandwicensis"	"Rubus_argutus"	"Coprosma_kauensis"	"Hedyotis_terminalis"	"Melicope_anisata"	"Cryptomeria_japonica"	"Wilkstroemia_oahuensis"	"Athyrium_microphyllum"	"Hedychium_gardinerianum"	"Amorbia_emigratella"	"Croesia_zimmermani"	"Schreckensteinia_festaliella"	"Spheterista_pleonectes"	"Udea_ommatias"	"Omiodes_antidoxa"	"Casposina_sp._2"	"Scotorythra_complex"	"Thyrocopa_complex"	"Udea_pyranthes"	"Eupithecia_sp._2"	"Eupithecia_rhodopyra"	"Udea_constricta"	"Udea_sp._1"	"Carposina_graminis"	"Eccoptocera_sp._1"	"Eupithecia_monticolans"	"Eupithecia_orichloris"	"Fletcherana_leucoxyla"	"Hyles_calida"	"Paralopostega_sp._1"	"Agrotis_hephaestaea"	"Haliophyle_euclidias"
"Udea_constricta"	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0
"Udea_sp._1"	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0
"Carposina_graminis"	8.41796488512775e-05	1.13238126593005e-05	1.13238126593005e-05	3.54428493218423e-05	1.1267193596004e-05	1.1267193596004e-05	9.16526878975706e-05	1.1267193596004e-05	3.55023968791697e-05	0	0	2.40575128947654e-05	0.100510500728425	1.1267193596004e-05	3.55022175786628e-05	9.16526878975706e-05	1.1267193596004e-05	0	1.13238126593005e-05	0	3.56808008835876e-08	1.1267193596004e-05	5.66190632965025e-07	8.87555439466569e-07	8.87555439466569e-07	5.66190632965025e-07	5.66190632965025e-07	1.18142831072807e-06	1.83305375795141e-06	0.0016900790394006	0.00168402590263358	1.83305375795141e-06	7.10047937583394e-07	7.10047937583394e-07	0	0	1.00167517501214	0.00167517501214042	0.00168359297702555	0.00167884111965633	1.83305375795141e-06	1.83305375795141e-06	0	0	7.13616017671753e-07
"Eccoptocera_sp._1"	8.41796488512775e-05	1.13238126593005e-05	1.13238126593005e-05	3.54428493218423e-05	1.1267193596004e-05	1.1267193596004e-05	9.16526878975706e-05	1.1267193596004e-05	3.55023968791697e-05	0	0	2.40575128947654e-05	0.100510500728425	1.1267193596004e-05	3.55022175786628e-05	9.16526878975706e-05	1.1267193596004e-05	0	1.13238126593005e-05	0	3.56808008835876e-08	1.1267193596004e-05	5.66190632965025e-07	8.87555439466569e-07	8.87555439466569e-07	5.66190632965025e-07	5.66190632965025e-07	1.18142831072808e-06	1.83305375795141e-06	0.0016900790394006	0.00168402590263358	1.83305375795141e-06	7.10047937583394e-07	7.10047937583394e-07	0	0	0.00167517501214042	1.00167517501214	0.00168359297702555	0.00167884111965633	1.83305375795141e-06	1.83305375795141e-06	0	0	7.13616017671753e-07
"Eupithecia_monticolans"	0.0502935576124881	5.69035812025151e-06	5.69035812025151e-06	1.78104770461519e-05	5.66190632965025e-06	5.66190632965025e-06	4.60566270842063e-05	5.66190632965025e-06	1.78404004417938e-05	0	0	1.20892024596811e-05	0.0505077893107665	5.66190632965025e-06	1.78403103410366e-05	4.60566270842063e-05	5.66190632965025e-06	0	5.69035812025151e-06	0	1.79300506952702e-08	5.66190632965025e-06	2.84517906012576e-07	4.46007758525914e-07	4.46007758525914e-07	2.84517906012576e-07	2.84517906012576e-07	5.93682568205063e-07	9.21132541684127e-07	0.000849285949447538	0.000846244172177679	9.21132541684127e-07	3.56808008835877e-07	3.56808008835877e-07	0	0	0.000841796488512775	0.000841796488512775	1.00587115224976	0.000843638753596144	9.21132541684126e-07	9.21132541684127e-07	0	0	3.58601013905403e-07
"Eupithecia_orichloris"	2.81212917865381e-05	1.2832100353825e-05	1.2832100353825e-05	4.01636986593765e-05	1.27679398520559e-05	1.27679398520559e-05	0.0335710626104714	1.27679398520559e-05	4.02311777191632e-05	0	0	2.72618798117893e-05	0.0335768223931265	1.27679398520559e-05	4.02309745365279e-05	0.0335710626104714	1.27679398520559e-05	0	1.2832100353825e-05	0	4.04333444413701e-08	1.27679398520559e-05	6.4160501769125e-07	1.0057743634132e-06	1.0057743634132e-06	6.4160501769125e-07	6.4160501769125e-07	1.33878995531255e-06	0.000671421252209429	0.00191519097780838	0.00190833158682525	0.000671421252209429	8.04623554383265e-07	8.04623554383265e-07	0	0	0.000559613706552108	0.000559613706552108	0.000562425835730762	1.00190245621097	0.000671421252209429	0.000671421252209429	0	0	8.08666888827402e-07
"Fletcherana_leucoxyla"	9.21132541684126e-08	1.35862442010873e-05	1.35862442010873e-05	4.25241233281436e-05	1.35183129800818e-05	1.35183129800818e-05	0.000109964358906954	1.35183129800818e-05	4.259556813916e-05	0	0	2.88640632703013e-05	0.000109983225477085	1.35183129800818e-05	4.25953530154604e-05	0.10051157078461	1.35183129800818e-05	0	1.35862442010873e-05	0	4.28096162202613e-08	1.35183129800818e-05	6.79312210054363e-07	1.06488382538651e-06	1.06488382538651e-06	6.79312210054363e-07	6.79312210054363e-07	1.41747077760479e-06	2.19928717813908e-06	0.00202774694701227	0.00202048442892109	2.19928717813908e-06	8.51911362783201e-07	8.51911362783201e-07	0	0	1.83305375795141e-06	1.83305375795141e-06	1.84226508336825e-06	0.00201426375662829	1.00201023141569	0.0020102314156922	0	0	8.56192324405227e-07
"Hyles_calida"	9.21132541684127e-08	1.35862442010873e-05	1.35862442010873e-05	4.25241233281436e-05	1.35183129800818e-05	1.35183129800818e-05	0.000109964358906954	1.35183129800818e-05	4.259556813916e-05	0	0	2.88640632703013e-05	0.000109983225477085	1.35183129800818e-05	4.25953530154604e-05	0.10051157078461	1.35183129800818e-05	0	1.35862442010873e-05	0	4.28096162202613e-08	1.35183129800818e-05	6.79312210054363e-07	1.06488382538651e-06	1.06488382538651e-06	6.79312210054363e-07	6.79312210054363e-07	1.41747077760479e-06	2.19928717813908e-06	0.00202774694701227	0.00202048442892109	2.19928717813908e-06	8.51911362783201e-07	8.51911362783201e-07	0	0	1.83305375795141e-06	1.83305375795141e-06	1.84226508336825e-06	0.00201426375662829	0.0020102314156922	1.00201023141569	0	0	8.56192324405227e-07
"Paralopostega_sp._1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0
"Agrotis_hephaestaea"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0
"Haliophyle_euclidias"	1.79300506952702e-08	6.82119301810835e-06	6.82119301810835e-06	2.13499219397145e-05	6.78708705301781e-06	6.78708705301781e-06	2.14048081101307e-05	6.78708705301781e-06	0.050525416013571	0	0	1.4491668480231e-05	2.14084805301526e-05	6.78708705301781e-06	2.13856839530138e-05	2.14048081101307e-05	6.78708705301781e-06	0	6.82119301810835e-06	0	0.0503020355939835	6.78708705301781e-06	3.41059650905417e-07	5.34642098825346e-07	5.34642098825346e-07	3.41059650905417e-07	3.41059650905417e-07	7.1166406465715e-07	4.28096162202613e-07	0.00101806305795267	0.00101441679361617	4.28096162202613e-07	0.00101050832027142	0.00101050832027142	0	0	3.56808008835877e-07	3.56808008835877e-07	3.58601013905404e-07	1.2130003332411e-06	4.28096162202613e-07	4.28096162202613e-07	0	0	1.00604071187967
