"R1"	"R2"	"R3"	"R4"	"R5"	"R6"	"R7"	"R8"	"R9"	"R10"	"R11"	"R12"	"R13"	"R14"	"R15"	"R16"	"R17"	"R18"	"R19"	"R20"	"C1"	"C2"	"C3"	"C4"	"C5"	"C6"	"C7"	"C8"	"C9"	"C10"	"C11"	"C12"	"C13"	"C14"	"C15"	"C16"	"C17"	"C18"	"C19"	"C20"	"C21"	"C22"	"C23"	"C24"	"C25"	"C26"	"C27"	"C28"	"C29"	"C30"	"C31"	"C32"	"C33"	"C34"	"C35"	"C36"	"C37"	"C38"	"C39"	"C40"	"C41"	"C42"	"C43"	"C44"
"C3"	0	3.38226808374921e-08	2.25686873681043e-05	1.78050029952492e-05	1.59045942327257e-05	3.12194715620519e-05	4.59274828960616e-05	8.17420076916631e-08	0	8.98246168467692e-05	1.59276051562058e-05	6.97718596040998e-05	1.87609216633016e-05	5.306748293515e-05	9.79351111597755e-05	0.0501402013334204	9.49941876442566e-05	0.000111763992217505	0.0501758845030589	8.42859265195264e-06	0.000337143706078106	0.000838700911445412	1.00083590791002	0.000840659729900318	0.000338779989793851	0.000840535291458025	0.000840182003128055	1.79495012585124e-06	0.00084237125191256	0.000838490228662438	0.000840747803486874	6.5290074106517e-07	1.18357557041667e-06	1.18357557041667e-06	1.18357557041667e-06	1.40060693993339e-06	0.000841072511011065	0.000841107707456381	2.65460085936764e-07	2.65460085936764e-07	2.65460085936764e-07	2.65460085936764e-07	0.000335826357804901	1.32046111784178e-06	0	8.76337589593625e-07	0.000336619527592636	0.000336619527592636	6.07645515616123e-07	3.54133896990642e-07	9.32780068750192e-07	8.76337589593626e-07	3.53288329969705e-07	3.53288329969705e-07	3.18091884654514e-07	3.18091884654514e-07	2.54357185646418e-07	2.54357185646418e-07	3.22409819544347e-07	3.22409819544347e-07	8.45567020937304e-10	3.18937451675451e-07	8.45567020937304e-10	0
"C4"	0	3.2958187870992e-08	2.44195708717122e-05	1.70284245308606e-05	1.59977047906612e-05	3.4923417993108e-05	4.34545713453757e-05	8.45059096701892e-08	0	0.0125817323166266	1.60184448764813e-05	0.0125798732509167	2.46921050709551e-05	0.0125877121317739	0.012633407467654	0.0125961826220226	0.0126028366889994	0.0126136226529349	0.0126304659382281	7.61623736816822e-06	0.000304649494726729	0.000569646722950434	0.00021016493247508	1.00091952293017	0.000654346135179859	0.000780642227333511	0.000780307961400085	0.000219684764735058	0.000921269444458478	0.000539298196774193	0.000794247048870791	8.42227164510263e-05	0.000210099837768766	0.000210099837768766	0.000210099837768766	0.000140599439623661	0.000794788833120935	0.000794803144958548	2.66974081274689e-07	2.66974081274689e-07	2.66974081274688e-07	2.66974081274689e-07	0.000224348983007603	0.000140145876752749	0	9.1913976363344e-07	0.000295229324177082	0.000295229324177082	5.7752914100969e-07	3.35089888122742e-07	9.29197017118394e-07	9.19139763633441e-07	3.34265933425967e-07	3.34265933425967e-07	3.19954095813224e-07	3.19954095813224e-07	2.43263207583723e-07	2.43263207583723e-07	3.48851012453031e-07	3.48851012453031e-07	8.239546967748e-10	3.20778050509999e-07	8.239546967748e-10	0
"C5"	0	3.75362453606362e-08	1.45782108720523e-05	1.89613008581327e-05	1.43952195323508e-05	0.0143466956925734	5.94347103690096e-05	1.60436828436842e-05	0	5.36132342672384e-05	1.44159036819746e-05	0.0143682183466893	2.1463436290995e-05	0.0143872732897122	0.0144233224989978	7.84792995111267e-05	0.0143883921078998	0.0143946621276289	0.0144014234704698	8.69094165791087e-06	0.000347637666316435	0.000348149067748724	9.67942827982432e-05	0.000747824154491267	1.00098555525377	0.000986797236844284	0.000986340046764522	0.000250759082347511	0.000988191984625811	0.000313500986458106	0.000604648876735274	9.61554833266523e-05	0.000240028216223774	0.000240028216223774	0.000240028216223774	0.000160362318395136	0.000604954773861159	0.000605124059550275	2.40265061366243e-07	2.40265061366243e-07	2.40265061366243e-07	2.40265061366243e-07	9.68134525614163e-05	8.03962758284349e-07	0	0.000240103574384108	0.000336974031988527	0.000336974031988527	7.28065806306365e-07	4.58128485895628e-07	1.4711153897442e-06	0.000240103574384109	4.57190079761612e-07	4.57190079761612e-07	2.87904390647017e-07	2.87904390647016e-07	2.70875726544753e-07	2.70875726544753e-07	2.08260155315033e-07	2.08260155315033e-07	9.38406134015906e-10	2.88842796781033e-07	9.38406134015906e-10	0
"C6"	0	4.35512152338095e-06	1.64151615837227e-05	2.56427546975608e-05	1.39910580357136e-05	0.0111694376671458	0.0112020143401917	2.03866558061422e-05	0	5.47795678843848e-05	1.49650601644517e-05	0.011187492560552	2.01556443562719e-05	0.0111995629313946	0.0112355006127853	0.0111943872671281	0.0112054335706442	0.0112125482810832	0.0112262621479087	6.77060721579029e-06	0.000270824288631612	0.000382699762446695	0.000186785620324006	0.000693904202074232	0.000767508961989998	1.00096562217574	0.000879452834661279	0.000195305480257308	0.000967126401502288	0.000355735521950317	0.000668327331508092	7.49033374185689e-05	0.000186898966732515	0.000186898966732515	0.000186898966732515	0.000124977327706898	0.000582860248732876	0.00066874976865056	2.49417669407529e-07	2.49417669407529e-07	2.49417669407528e-07	2.49417669407529e-07	7.56849118264459e-05	8.4316417372095e-07	0	0.000273006190724365	0.000348510882839084	0.000348510882839084	8.65356661455056e-05	8.62782191164822e-05	8.74497236473827e-05	0.000273006190724365	8.61693410783977e-05	8.61693410783977e-05	2.79821160714271e-07	2.79821160714271e-07	3.66325067108012e-07	3.66325067108012e-07	2.34502308338896e-07	2.34502308338896e-07	1.08878038084524e-07	3.88699198798795e-07	1.08878038084524e-07	0
"C7"	0	3.72612389588144e-08	1.27840932626208e-05	1.75796533510891e-05	1.49788002134472e-05	0.0125573191708534	5.72077465782579e-05	1.40466802592905e-05	0	5.87011358490059e-05	1.50002028526114e-05	0.0125819298417889	2.15915750107672e-05	0.0125944237049782	0.0126326894992737	0.0125896838485919	0.0126021072406436	0.0126101072384958	0.0126222993444143	7.61397244516638e-06	0.000304558897806655	0.000430346573890824	0.000210045500782014	0.000780307961400085	0.000863047540918957	0.00098938443899394	1.0009889443794	0.000219648838266043	0.000990837391126867	0.000399999892607403	0.000655053787320244	8.42179299951581e-05	0.00021016216704494	0.00021016216704494	0.00021016216704494	0.000140518939631347	0.000655383019521598	0.000655523503106393	2.50003380876857e-07	2.50003380876857e-07	2.50003380876857e-07	2.50003380876857e-07	8.49835270426137e-05	8.34864746518458e-07	0	0.00021019693511193	0.000295184656738866	0.000295184656738866	6.9119749407908e-07	4.40991120037492e-07	1.34205007314049e-06	0.000210196935111931	4.40059589063522e-07	4.40059589063522e-07	2.99576004268944e-07	2.99576004268944e-07	2.51137905015558e-07	2.51137905015558e-07	1.82629903751725e-07	1.82629903751725e-07	9.3153097397036e-10	3.00507535242914e-07	9.3153097397036e-10	0
"C8"	0	3.08210246237581e-08	1.84685403887729e-07	6.8985688113048e-06	1.66244622535039e-05	4.01213053832345e-05	3.63100521824976e-05	7.2935060905979e-08	0	7.31154869202431e-05	1.66475120468848e-05	8.04212717314351e-05	1.96148348179002e-05	5.12863036007903e-05	8.90734194370354e-05	9.38564847882687e-05	0.0501635147707807	0.0501719407842559	0.000128457791695283	2.19295199066435e-05	0.000877180796265741	0.000876738803422074	1.79495012585124e-06	0.000878739058940233	0.000877656788216291	0.000878874661157885	0.000878595353064173	1.000874131459	0.000880395554219202	0.000421300673756677	0.000878782962532052	5.93822796246902e-07	1.10668583225481e-06	1.10668583225481e-06	1.10668583225481e-06	1.54739751316817e-06	0.000879212512976559	0.000879159331825201	2.77458534114746e-07	2.77458534114746e-07	2.77458534114746e-07	2.77458534114746e-07	1.67141793999505e-06	8.15032662026494e-07	0	9.50427685462294e-07	2.3435685498662e-06	2.3435685498662e-06	3.7785907673016e-07	2.80078619327114e-07	3.82928608339708e-07	9.50427685462295e-07	2.7930809371152e-07	2.7930809371152e-07	3.32489245070078e-07	3.32489245070078e-07	9.85509830186399e-08	9.85509830186399e-08	2.63836291268184e-09	2.63836291268184e-09	7.70525615593953e-10	3.33259770685673e-07	7.70525615593953e-10	0
"C9"	0	1.08183583108019e-05	2.50418914800682e-05	0.00774785114514724	0.00774707260614146	0.00773644201793565	0.00777438484505661	1.69056741723705e-05	0	0.00775166905757734	0.00776043344347287	0.00775605765925717	1.76110139583802e-05	0.00776209221781977	0.00779474982551889	0.00776427105103276	0.00777021177437036	0.00777686172263578	0.0077929300060484	4.69670016508438e-06	0.000187868006603375	0.000351170703292498	0.000129595577217317	0.000566935042743679	0.000532103376336975	0.000669549047193892	0.000609746086847303	0.000135445469879877	1.00115064430069	0.000332497413271378	0.000678457638303285	5.19649988367926e-05	0.00012958592101499	0.00012958592101499	0.00012958592101499	8.67654522348035e-05	0.000644842606486923	0.000549704114710684	0.000129340557391214	0.000129340557391214	0.000129340557391214	0.000129340557391214	0.000138440264209151	8.64873975021618e-05	0	0.000189307183117929	0.000352383077163245	0.000352383077163245	0.000170486548134407	6.00734193043593e-05	0.000171407811913678	0.000189307183117929	5.98029603465893e-05	5.98029603465893e-05	0.000154941452122829	0.000154941452122829	0.000110683587787818	0.000110683587787818	3.57741306858117e-07	3.57741306858117e-07	2.70458957770049e-07	0.000155211911080599	2.70458957770049e-07	0
"C10"	0	3.27736893854128e-08	3.2250258419905e-05	1.57534317339259e-05	1.63223197787884e-05	2.80876662311509e-05	4.21344740342079e-05	7.83021557262549e-08	0	0.0201010872993644	1.63455082370925e-05	6.76583151822326e-05	1.92510850442537e-05	6.80558807126929e-05	0.0201274532353459	0.0201098447130497	9.81493124702746e-05	0.0201153603630802	0.0201446466501717	7.58942139942729e-06	0.000303576855977092	0.000727261775405028	0.000335396091464976	0.000862877114838709	0.000438901381041348	0.00064032393951057	0.000639999828171845	0.000168520269502671	0.000864493274505584	1.0008605525305	0.000862793092507591	0.000134183021568973	0.0001348635803761	0.0001348635803761	0.0001348635803761	1.39346189238882e-06	0.000863164705261966	0.000863162370205116	2.72425137284876e-07	2.72425137284876e-07	2.72425137284875e-07	2.72425137284876e-07	0.000358103776749287	0.000223806132414809	0	7.94849181101398e-07	0.0002701711030515	0.0002701711030515	5.49160363495046e-07	3.24930680959311e-07	1.0124884127798e-06	7.94849181101399e-07	3.24111338724676e-07	3.24111338724676e-07	3.26446395575768e-07	3.26446395575768e-07	2.2504902477037e-07	2.2504902477037e-07	4.60717977427214e-07	4.60717977427214e-07	8.1934223463532e-10	3.27265737810404e-07	8.1934223463532e-10	0
"C11"	0	4.35096839777947e-06	2.30165816236479e-05	2.19895119352939e-05	1.54712180690423e-05	3.4754448810275e-05	0.0111874487834904	7.96762084788876e-06	0	0.0111875925972592	0.0112042134161895	0.0111826697139198	2.29035311222988e-05	5.69796338129041e-05	0.0112126743461235	0.0111987573490559	0.011203081877695	0.0112126684676117	0.0112267907593119	6.77018482490342e-06	0.000270807392996137	0.000506424532418196	0.000186832845219305	0.000705997376774036	0.000470282459682991	0.000668327331508092	0.00058227003317355	0.0001952851027849	0.000979994366438078	0.00047932949583755	1.00097822176904	7.47511623074903e-05	7.53209586456193e-05	7.53209586456193e-05	7.53209586456193e-05	0.00012501533674763	0.000706500455834698	0.000792248329807859	0.000186736890269825	0.000186736890269826	0.000186736890269825	0.000186736890269826	0.000199480664451646	0.0001246353927229	0	8.69021265096424e-05	0.000236866472902606	0.000236866472902606	8.63714342193314e-05	8.61660725444861e-05	8.6965829889837e-05	8.69021265096425e-05	8.60572983345416e-05	8.60572983345416e-05	3.09424361380845e-07	3.09424361380845e-07	3.14135884789912e-07	3.14135884789912e-07	3.28808308909255e-07	3.28808308909255e-07	1.08774209944487e-07	4.18198571325332e-07	1.08774209944487e-07	0
"C12"	0	3.23092349294878e-08	2.2580351034384e-05	2.77362034655982e-05	1.2737075374725e-05	3.07843482018808e-05	5.02575847612584e-05	8.78815970098905e-08	0	4.9622770527996e-05	1.27566605178808e-05	6.16359936176797e-05	1.50144307841109e-05	0.000162047865528542	0.100264739608169	6.5505667469867e-05	6.17430807985197e-05	7.51613829554169e-05	9.76117211147506e-05	4.60749473665533e-08	1.84299789466213e-06	3.04481119160188e-06	1.30580148213034e-06	0.000673781731608211	0.000673088383286566	0.00067413003676712	0.000673743439961264	1.1876455924938e-06	0.000675544984878304	0.000670915107844864	0.000672760460767413	1.00066843159739	0.000670052076043079	0.000670052076043079	0.000670052076043079	1.1853253996668e-06	0.000672916475486557	0.000673048330784919	2.12611008631347e-07	2.12611008631347e-07	2.12611008631347e-07	2.12611008631347e-07	1.52468536775775e-06	8.73940560326077e-07	0	9.02598662454176e-07	0.000671808225577795	0.000671808225577795	7.82828283935807e-07	3.87404536729071e-07	1.10833411385115e-06	9.02598662454177e-07	3.86596805855834e-07	3.86596805855834e-07	2.54741507494499e-07	2.54741507494499e-07	3.96231478079974e-07	3.96231478079974e-07	3.22576443348343e-07	3.22576443348343e-07	8.07730873237196e-10	2.55549238367736e-07	8.07730873237196e-10	0
"C13"	0	3.03574235454633e-08	2.81660132848876e-05	3.46211015809813e-05	1.02956370410468e-05	3.8403105292396e-05	5.15686751523462e-05	1.01767570402637e-07	0	3.51661185158595e-05	1.03141046809032e-05	6.01826372695323e-05	7.57783389800206e-06	0.0502023621031013	0.0502539057032309	5.49911396550799e-05	6.02891447551952e-05	6.70323237740002e-05	9.50496260798806e-05	4.3617794639616e-08	1.74471178558464e-06	2.68099605284769e-06	1.18357557041667e-06	0.000840399351075062	0.000840098756783209	0.000841045350296316	0.000840648668179759	1.10668583225481e-06	0.000842308486597438	0.000337158950940249	0.000338944313905287	0.00033502603802154	1.00083704965905	0.000837049659052553	0.000837049659052553	9.21290432928205e-07	0.000338834237248136	0.000339025006623872	1.7190174468172e-07	1.7190174468172e-07	1.7190174468172e-07	1.7190174468172e-07	1.42677044239762e-06	7.93106268531754e-07	0	1.04012612377653e-06	0.000838976964126773	0.000838976964126774	8.91269281999099e-07	3.97441052145146e-07	1.29703315270139e-06	1.04012612377653e-06	3.96682116556509e-07	3.96682116556509e-07	2.05912740820936e-07	2.05912740820936e-07	4.94587165442591e-07	4.94587165442591e-07	4.02371618355537e-07	4.02371618355537e-07	7.58935588636581e-10	2.06671676409573e-07	7.58935588636581e-10	0
"C14"	0	3.03574235454633e-08	2.81660132848876e-05	3.46211015809813e-05	1.02956370410468e-05	3.84031052923961e-05	5.15686751523462e-05	1.01767570402637e-07	0	3.51661185158595e-05	1.03141046809032e-05	6.01826372695322e-05	7.57783389800206e-06	0.0502023621031013	0.050253905703231	5.49911396550799e-05	6.02891447551952e-05	6.70323237740001e-05	9.50496260798807e-05	4.3617794639616e-08	1.74471178558464e-06	2.68099605284769e-06	1.18357557041667e-06	0.000840399351075062	0.000840098756783209	0.000841045350296316	0.000840648668179759	1.10668583225481e-06	0.000842308486597438	0.000337158950940249	0.000338944313905287	0.00033502603802154	0.000837049659052553	1.00083704965905	0.000837049659052553	9.21290432928205e-07	0.000338834237248136	0.000339025006623872	1.7190174468172e-07	1.7190174468172e-07	1.7190174468172e-07	1.7190174468172e-07	1.42677044239763e-06	7.93106268531754e-07	0	1.04012612377653e-06	0.000838976964126774	0.000838976964126774	8.91269281999099e-07	3.97441052145146e-07	1.29703315270139e-06	1.04012612377653e-06	3.96682116556509e-07	3.96682116556509e-07	2.05912740820936e-07	2.05912740820936e-07	4.9458716544259e-07	4.9458716544259e-07	4.02371618355537e-07	4.02371618355537e-07	7.58935588636581e-10	2.06671676409573e-07	7.58935588636581e-10	0
"C15"	0	3.03574235454633e-08	2.81660132848876e-05	3.46211015809813e-05	1.02956370410468e-05	3.8403105292396e-05	5.15686751523462e-05	1.01767570402637e-07	0	3.51661185158595e-05	1.03141046809032e-05	6.01826372695323e-05	7.57783389800206e-06	0.0502023621031013	0.0502539057032309	5.49911396550799e-05	6.02891447551952e-05	6.70323237740001e-05	9.50496260798806e-05	4.36177946396159e-08	1.74471178558464e-06	2.68099605284769e-06	1.18357557041667e-06	0.000840399351075062	0.000840098756783208	0.000841045350296316	0.000840648668179759	1.10668583225481e-06	0.000842308486597437	0.000337158950940249	0.000338944313905287	0.00033502603802154	0.000837049659052553	0.000837049659052553	1.00083704965905	9.21290432928205e-07	0.000338834237248136	0.000339025006623872	1.7190174468172e-07	1.7190174468172e-07	1.71901744681719e-07	1.7190174468172e-07	1.42677044239762e-06	7.93106268531754e-07	0	1.04012612377653e-06	0.000838976964126773	0.000838976964126774	8.91269281999099e-07	3.97441052145146e-07	1.29703315270139e-06	1.04012612377653e-06	3.96682116556509e-07	3.96682116556509e-07	2.05912740820936e-07	2.05912740820936e-07	4.94587165442591e-07	4.9458716544259e-07	4.02371618355537e-07	4.02371618355537e-07	7.58935588636581e-10	2.06671676409573e-07	7.58935588636581e-10	0
"C16"	0	4.57689084337125e-08	1.56052789599865e-07	4.4434065757862e-06	2.93148338378439e-05	2.56813509142417e-05	4.1888100234801e-05	5.98969979478602e-08	0	6.75020236046443e-05	1.06601068279749e-05	0.0502000597011708	0.0501611477604538	3.28627733094803e-05	8.88994049750102e-05	8.07644142411306e-05	8.87738397104859e-05	8.88435128051053e-05	8.89444196283119e-05	5.36431155561467e-08	2.14572462224587e-06	3.69802693759761e-06	1.40060693993339e-06	0.000562397758494646	0.000561268114382976	0.000562397974681039	0.000562075758525387	1.54739751316817e-06	0.000563975439526222	3.48365473097205e-06	0.000562569015364336	5.92662699833401e-07	9.21290432928205e-07	9.21290432928205e-07	9.21290432928205e-07	1.00222981669981	0.0022346936861201	0.002234429605599	1.77668447132914e-07	1.77668447132914e-07	1.77668447132914e-07	1.77668447132914e-07	1.34521460758384e-06	7.5225181006176e-07	0	7.52235237487939e-07	1.90217594846526e-06	1.90217594846526e-06	3.85693392449261e-07	3.23360378363158e-07	3.89919284613235e-07	7.5223523748794e-07	3.22216155652315e-07	3.22216155652315e-07	5.86296676756877e-07	5.86296676756877e-07	6.34772367969457e-08	6.34772367969457e-08	2.22932556571235e-09	2.22932556571235e-09	1.14422271084281e-09	5.8744089946772e-07	1.14422271084281e-09	0
"C17"	0	1.12882381459993e-05	1.79809585309018e-05	1.22715555026132e-05	0.0111886981242204	2.76956601771885e-05	3.86834127781751e-05	6.90652230967526e-08	0	0.0111940085782128	1.51156942094141e-05	0.0112067128467468	0.0111623869585517	5.27999889968434e-05	0.0112152745914426	0.0112042304349407	0.0112085582274509	0.0112181489463982	0.0112294047146244	6.77301394828901e-06	0.00027092055793156	0.000506663433977392	0.000186905002446903	0.000706478962774165	0.000470520379669791	0.000582860248732876	0.000582562684019198	0.000195380558439235	0.000931439320481111	0.000479535947367759	0.000706500455834698	7.47684972762842e-05	7.52964971662525e-05	7.52964971662525e-05	7.52964971662525e-05	0.000496598596915579	1.00130180449065	0.00107832809288293	2.51928236823568e-07	2.51928236823569e-07	2.51928236823568e-07	2.51928236823569e-07	0.000199497442024905	0.000124634743927409	0	7.6146122406797e-07	0.000150888938749334	0.000150888938749334	4.72872649429887e-07	5.79770667328252e-07	7.32045659688852e-07	7.6146122406797e-07	2.9756471367827e-07	2.9756471367827e-07	0.000223773962484407	0.000223773962484407	1.75307935751617e-07	1.75307935751617e-07	2.5687083615574e-07	2.5687083615574e-07	2.82205953649981e-07	0.000224056168438057	2.82205953649981e-07	0
"C18"	0	4.35395076469944e-06	2.30228665759814e-05	2.05547993953446e-05	1.81856172758754e-05	3.33377964894289e-05	0.0111880873433896	7.96598189573086e-06	0	0.0111923780429066	1.50106537418181e-05	0.0112060326356682	0.0111608531587706	5.55742495869524e-05	0.0112174721797486	0.0112035511999913	0.0112078799874942	0.0112174706804965	0.0112315967818923	6.77308401716497e-06	0.000270923360686599	0.000506641320317091	0.000186912823879196	0.000706491684407598	0.00047065204631688	0.00066874976865056	0.000582687558316793	0.0001953687404056	0.000794017054582098	0.000479534650113953	0.000792248329807859	7.4783147864991e-05	7.53388903608605e-05	7.53388903608605e-05	7.53388903608605e-05	0.000496539912355333	0.00107832809288293	1.00116402659087	2.50177562363636e-07	2.50177562363636e-07	2.50177562363636e-07	2.50177562363636e-07	0.00019956596600552	0.000124688654126238	0	8.68833730051146e-05	0.000236900950659214	0.000236900950659214	8.63558503251285e-05	8.61710591028839e-05	8.69502811489288e-05	8.68833730051147e-05	8.60622103337664e-05	8.60622103337664e-05	3.63712345517509e-07	3.63712345517509e-07	2.93639991362065e-07	2.93639991362065e-07	3.28898093942592e-07	3.28898093942592e-07	1.08848769117486e-07	4.72561114634995e-07	1.08848769117486e-07	0
"C19"	0	2.54518904506399e-08	8.06350219861008e-08	1.30366453977895e-05	1.30244023896149e-05	1.3038920246218e-05	3.18151570948775e-05	4.17337164769451e-08	0	3.17772846557659e-05	0.100702960816879	3.17763882100285e-05	6.79774246320118e-08	1.31192480732092e-05	3.18916512947021e-05	3.18171617451152e-05	3.18343853222573e-05	3.18616278359857e-05	3.19122831633562e-05	1.92397399160869e-08	7.69589596643476e-07	1.43891818072264e-06	5.30920171873527e-07	2.13579265019751e-06	1.6818554295637e-06	2.24475902466776e-06	2.00002704701485e-06	5.54917068229493e-07	0.00168142724608579	1.36212568642438e-06	0.00168063201242843	2.12611008631347e-07	3.43803489363439e-07	3.43803489363439e-07	3.43803489363439e-07	3.55336894265828e-07	2.26735413141212e-06	2.25159806127272e-06	1.00167838268028	0.00167838268028131	0.00167838268028131	0.00167838268028131	5.66981423927513e-07	3.54232869505137e-07	0	4.63438438972435e-07	9.88673741721227e-07	9.88673741721227e-07	4.30969769049897e-07	2.4536827491417e-07	4.33512821817977e-07	4.63438438972436e-07	2.44731977652904e-07	2.44731977652904e-07	2.60488047792299e-07	2.60488047792299e-07	1.86237791396993e-07	1.86237791396993e-07	1.15192888551573e-09	1.15192888551573e-09	6.36297261265998e-10	2.61124345053565e-07	6.36297261265998e-10	0
"C20"	0	2.54518904506399e-08	8.06350219861008e-08	1.30366453977895e-05	1.30244023896149e-05	1.3038920246218e-05	3.18151570948775e-05	4.17337164769451e-08	0	3.1777284655766e-05	0.100702960816879	3.17763882100285e-05	6.79774246320119e-08	1.31192480732092e-05	3.18916512947021e-05	3.18171617451152e-05	3.18343853222572e-05	3.18616278359857e-05	3.19122831633562e-05	1.92397399160869e-08	7.69589596643476e-07	1.43891818072264e-06	5.30920171873527e-07	2.13579265019751e-06	1.6818554295637e-06	2.24475902466776e-06	2.00002704701485e-06	5.54917068229492e-07	0.00168142724608579	1.36212568642438e-06	0.00168063201242843	2.12611008631347e-07	3.43803489363439e-07	3.43803489363439e-07	3.43803489363439e-07	3.55336894265829e-07	2.26735413141212e-06	2.25159806127272e-06	0.00167838268028131	1.00167838268028	0.00167838268028131	0.00167838268028131	5.66981423927512e-07	3.54232869505137e-07	0	4.63438438972435e-07	9.88673741721227e-07	9.88673741721227e-07	4.30969769049897e-07	2.4536827491417e-07	4.33512821817977e-07	4.63438438972436e-07	2.44731977652904e-07	2.44731977652904e-07	2.60488047792299e-07	2.60488047792298e-07	1.86237791396993e-07	1.86237791396993e-07	1.15192888551573e-09	1.15192888551573e-09	6.36297261265998e-10	2.61124345053564e-07	6.36297261265998e-10	0
"C21"	0	2.54518904506399e-08	8.06350219861008e-08	1.30366453977895e-05	1.30244023896149e-05	1.3038920246218e-05	3.18151570948775e-05	4.17337164769451e-08	0	3.17772846557659e-05	0.100702960816879	3.17763882100285e-05	6.79774246320118e-08	1.31192480732092e-05	3.18916512947021e-05	3.18171617451152e-05	3.18343853222573e-05	3.18616278359857e-05	3.19122831633562e-05	1.92397399160869e-08	7.69589596643476e-07	1.43891818072264e-06	5.30920171873527e-07	2.13579265019751e-06	1.6818554295637e-06	2.24475902466776e-06	2.00002704701485e-06	5.54917068229492e-07	0.00168142724608579	1.36212568642438e-06	0.00168063201242843	2.12611008631347e-07	3.43803489363439e-07	3.43803489363439e-07	3.43803489363439e-07	3.55336894265829e-07	2.26735413141212e-06	2.25159806127272e-06	0.00167838268028131	0.00167838268028131	1.00167838268028	0.00167838268028131	5.66981423927512e-07	3.54232869505137e-07	0	4.63438438972435e-07	9.88673741721227e-07	9.88673741721227e-07	4.30969769049897e-07	2.4536827491417e-07	4.33512821817977e-07	4.63438438972436e-07	2.44731977652904e-07	2.44731977652904e-07	2.60488047792299e-07	2.60488047792299e-07	1.86237791396993e-07	1.86237791396993e-07	1.15192888551573e-09	1.15192888551573e-09	6.36297261265998e-10	2.61124345053565e-07	6.36297261265998e-10	0
"C22"	0	2.54518904506399e-08	8.06350219861007e-08	1.30366453977895e-05	1.30244023896149e-05	1.3038920246218e-05	3.18151570948775e-05	4.17337164769451e-08	0	3.17772846557659e-05	0.100702960816879	3.17763882100285e-05	6.79774246320119e-08	1.31192480732092e-05	3.18916512947021e-05	3.18171617451152e-05	3.18343853222573e-05	3.18616278359857e-05	3.19122831633562e-05	1.92397399160869e-08	7.69589596643476e-07	1.43891818072264e-06	5.30920171873527e-07	2.13579265019751e-06	1.6818554295637e-06	2.24475902466776e-06	2.00002704701486e-06	5.54917068229493e-07	0.00168142724608579	1.36212568642438e-06	0.00168063201242843	2.12611008631347e-07	3.43803489363439e-07	3.43803489363439e-07	3.43803489363439e-07	3.55336894265829e-07	2.26735413141212e-06	2.25159806127272e-06	0.00167838268028131	0.00167838268028131	0.00167838268028131	1.00167838268028	5.66981423927512e-07	3.54232869505137e-07	0	4.63438438972435e-07	9.88673741721226e-07	9.88673741721227e-07	4.30969769049897e-07	2.4536827491417e-07	4.33512821817977e-07	4.63438438972436e-07	2.44731977652904e-07	2.44731977652904e-07	2.60488047792299e-07	2.60488047792299e-07	1.86237791396993e-07	1.86237791396993e-07	1.15192888551573e-09	1.15192888551573e-09	6.36297261265998e-10	2.61124345053565e-07	6.36297261265998e-10	0
"C23"	0	3.31698466610889e-08	0.0335430215937352	4.027180979735e-05	1.13212378594072e-05	1.32678031989713e-05	5.61595708744811e-05	1.20853023721743e-05	0	0.0334676111363958	1.13396284785502e-05	4.06720141912295e-05	1.33469540879336e-05	4.42951839012501e-05	7.62342683878873e-05	7.24682803665334e-05	5.82410030023581e-05	7.01777955606677e-05	0.0334739333599403	5.62089810425059e-06	0.000224835924170024	0.000596860863123218	0.000223884238536601	0.000598263954686941	0.000225898055976638	0.000227054735479338	0.000226622738780303	1.11427862666337e-06	0.000599907811572989	0.000596839627915478	0.000598441993354938	5.08228455919249e-07	9.51180294931751e-07	9.51180294931751e-07	9.51180294931751e-07	8.96809738389226e-07	0.000598492326074714	0.00059869789801656	1.88993807975837e-07	1.88993807975837e-07	1.88993807975837e-07	1.88993807975837e-07	1.00107420792446	0.000851048368727599	0	1.05597016475647e-06	0.000704304067063081	0.000704304067063081	1.00730826756804e-06	4.32825945200997e-07	0.00048059617444762	1.05597016475647e-06	4.3199669903447e-07	4.3199669903447e-07	2.26424757188145e-07	2.26424757188145e-07	5.75311568533572e-07	5.75311568533572e-07	0.000479186022767646	0.000479186022767646	8.29246166527222e-10	2.27254003354672e-07	8.29246166527222e-10	0
