"Leycesteria_formosa"	"Juniperus_brevifolia"	"Duchesnea_indica"	"Vaccinium_cylindraceum"	"Ilex_perado"	"Rubus_ulmifolius"	"Cerastium_sp1_M_SD_031"	"Pittosporum_undulatum"	"Morella_faya"	"Potentilla_erecta"	"Solanum_nigrum"	"Fragaria_vesca"	"Acacia_melanoxylon"	"Clethra_arborea"	"Hedera_azorica"	"Unidentified_sp1_M_SD_031"	"Hedychium_gardneranum"	"Juncus_effusus"	"Laurus_azorica"	"Bellis_perennis"	"Hypericum_humifusum"	"Myrsine_africana"	"Calluna_vulgaris"	"Carex_viridula"	"Holcus_lanatus"	"Lotus_pedunculatus"	"Aphanes_microcarpa"	"Carex_vulcani"	"Centaurium_erythraea"	"Conyza_bonariensis"	"Cryptomeria_japonica"	"Epilobium_parviflorum"	"Persicaria_capitata"	"Sonchus_tenerrimus"	"Unidentified_sp2_M_SD_031"	"Unidentified_sp3_M_SD_031"	"Unidentified_sp4_M_SD_031"	"Unidentified_sp5_M_SD_031"	"Unidentified_sp6_M_SD_031"	"Unidentified_sp7_M_SD_031"	"Viburnum_tinus"	"Turdus_merula"	"Sylvia_atricapilla"	"Fringilla_coelebs"	"Erithacus_rubecula"	"Pyrrhula_murina"	"Serinus_serinus"	"Carduelis_carduelis"	"Regulus_regulus"
"Lotus_pedunculatus"	0.000562858523663819	1.1103280746797e-06	2.19165686207138e-06	1.814855984885e-06	5.29394281511766e-07	1.1103280746797e-06	0.000560166365238336	0.000560370498154318	1.1103280746797e-06	0.000561215898214174	0.000560545631783011	1.1103280746797e-06	0.000560370498154318	0.000560728808596655	1.1103280746797e-06	1.1103280746797e-06	1.1103280746797e-06	0.000560686503932662	5.29394281511766e-07	0.000559789564361149	8.45400059856226e-07	1.1103280746797e-06	1.1103280746797e-06	0.000559260170079638	3.76800877186378e-07	1.00055926017008	0.000559260170079638	0.000559260170079638	5.29394281511766e-07	3.76800877186378e-07	5.29394281511766e-07	0.000559260170079638	0.000559260170079638	9.39244235505284e-07	5.29394281511766e-07	0.000559260170079638	0.000559260170079638	0.000559260170079638	3.76800877186378e-07	8.45400059856226e-07	5.29394281511766e-07	0.000127054627562824	9.87587448385487e-05	0.100666830614335	2.8181116408212e-05	4.22700029928113e-05	1.88400438593189e-05	1.87848847101057e-05	9.38097539439698e-06
"Aphanes_microcarpa"	0.000562858523663819	1.1103280746797e-06	2.19165686207138e-06	1.814855984885e-06	5.29394281511766e-07	1.1103280746797e-06	0.000560166365238336	0.000560370498154318	1.1103280746797e-06	0.000561215898214174	0.000560545631783011	1.1103280746797e-06	0.000560370498154318	0.000560728808596655	1.1103280746797e-06	1.1103280746797e-06	1.1103280746797e-06	0.000560686503932662	5.29394281511766e-07	0.000559789564361149	8.45400059856226e-07	1.1103280746797e-06	1.1103280746797e-06	0.000559260170079638	3.76800877186378e-07	0.000559260170079638	1.00055926017008	0.000559260170079638	5.29394281511766e-07	3.76800877186378e-07	5.29394281511766e-07	0.000559260170079638	0.000559260170079638	9.39244235505284e-07	5.29394281511766e-07	0.000559260170079638	0.000559260170079638	0.000559260170079638	3.76800877186378e-07	8.45400059856226e-07	5.29394281511766e-07	0.000127054627562824	9.87587448385487e-05	0.100666830614335	2.8181116408212e-05	4.22700029928113e-05	1.88400438593189e-05	1.87848847101057e-05	9.38097539439698e-06
"Carex_vulcani"	0.000562858523663819	1.1103280746797e-06	2.19165686207138e-06	1.814855984885e-06	5.29394281511766e-07	1.1103280746797e-06	0.000560166365238336	0.000560370498154318	1.1103280746797e-06	0.000561215898214174	0.000560545631783011	1.1103280746797e-06	0.000560370498154318	0.000560728808596655	1.1103280746797e-06	1.1103280746797e-06	1.1103280746797e-06	0.000560686503932662	5.29394281511766e-07	0.000559789564361149	8.45400059856226e-07	1.1103280746797e-06	1.1103280746797e-06	0.000559260170079638	3.76800877186378e-07	0.000559260170079638	0.000559260170079638	1.00055926017008	5.29394281511766e-07	3.76800877186378e-07	5.29394281511766e-07	0.000559260170079638	0.000559260170079638	9.39244235505284e-07	5.29394281511766e-07	0.000559260170079638	0.000559260170079638	0.000559260170079638	3.76800877186378e-07	8.45400059856226e-07	5.29394281511766e-07	0.000127054627562824	9.87587448385487e-05	0.100666830614335	2.8181116408212e-05	4.22700029928113e-05	1.88400438593189e-05	1.87848847101057e-05	9.38097539439698e-06
"Centaurium_erythraea"	0.00042290909206576	0.000420526826574594	0.000421814033151229	0.000421320147676354	0.000418999438418026	0.000420526826574594	0.000420022718174412	0.000421056220856106	0.000420526826574594	0.000421410922477224	2.85010353984058e-06	0.000420526826574594	0.000421056220856106	0.000420232740136953	0.000420526826574594	0.000420526826574594	0.000420526826574594	2.41148405919797e-06	0.000418999438418026	0.000419528832699538	3.54701621117802e-07	0.000420526826574594	0.000420526826574594	5.29394281511766e-07	4.93885474874469e-07	5.29394281511766e-07	5.29394281511766e-07	5.29394281511766e-07	1.00041899943842	4.93885474874469e-07	0.000418999438418026	5.29394281511766e-07	5.29394281511766e-07	7.03907437415331e-07	0.000418999438418026	5.29394281511766e-07	5.29394281511766e-07	5.29394281511766e-07	4.93885474874469e-07	3.54701621117802e-07	0.000418999438418026	0.100559865220326	0.000259655986616628	9.52909706721179e-05	3.17328440704166e-05	1.77350810558901e-05	2.46942737437235e-05	1.40781487483066e-05	7.04848486776268e-06
"Conyza_bonariensis"	2.44171390474728e-06	7.94320610901374e-07	0.00201649740155117	2.05898293539208e-06	4.93885474874469e-07	7.94320610901374e-07	0.00201530910496784	1.17112148808775e-06	7.94320610901374e-07	1.17298205708199e-06	1.94189833770399e-06	7.94320610901374e-07	1.17112148808775e-06	8.72147235201889e-07	7.94320610901374e-07	7.94320610901374e-07	7.94320610901374e-07	6.79096582207521e-07	4.93885474874469e-07	8.70686352060847e-07	1.86056899423872e-09	7.94320610901374e-07	7.94320610901374e-07	3.76800877186378e-07	0.00201443841861578	3.76800877186378e-07	3.76800877186378e-07	3.76800877186378e-07	4.93885474874469e-07	1.00201443841862	4.93885474874469e-07	3.76800877186378e-07	3.76800877186378e-07	1.46088314104169e-09	4.93885474874469e-07	3.76800877186378e-07	3.76800877186378e-07	3.76800877186378e-07	0.00201443841861578	1.86056899423872e-09	4.93885474874469e-07	0.000118532513969873	5.10739731245738e-05	6.7824157893548e-05	5.05864929796284e-05	9.30284497119362e-08	0.100721920930789	2.92176628208338e-08	4.0695231745788e-08
"Cryptomeria_japonica"	0.00042290909206576	0.000420526826574594	0.000421814033151229	0.000421320147676354	0.000418999438418026	0.000420526826574594	0.000420022718174412	0.000421056220856106	0.000420526826574594	0.000421410922477224	2.85010353984058e-06	0.000420526826574594	0.000421056220856106	0.000420232740136953	0.000420526826574594	0.000420526826574594	0.000420526826574594	2.41148405919797e-06	0.000418999438418026	0.000419528832699538	3.54701621117802e-07	0.000420526826574594	0.000420526826574594	5.29394281511766e-07	4.93885474874469e-07	5.29394281511766e-07	5.29394281511766e-07	5.29394281511766e-07	0.000418999438418026	4.93885474874469e-07	1.00041899943842	5.29394281511766e-07	5.29394281511766e-07	7.03907437415331e-07	0.000418999438418026	5.29394281511766e-07	5.29394281511766e-07	5.29394281511766e-07	4.93885474874469e-07	3.54701621117802e-07	0.000418999438418026	0.100559865220326	0.000259655986616628	9.52909706721179e-05	3.17328440704166e-05	1.77350810558901e-05	2.46942737437235e-05	1.40781487483066e-05	7.04848486776268e-06
"Epilobium_parviflorum"	0.000562858523663819	1.1103280746797e-06	2.19165686207138e-06	1.814855984885e-06	5.29394281511766e-07	1.1103280746797e-06	0.000560166365238336	0.000560370498154318	1.1103280746797e-06	0.000561215898214174	0.000560545631783011	1.1103280746797e-06	0.000560370498154318	0.000560728808596655	1.1103280746797e-06	1.1103280746797e-06	1.1103280746797e-06	0.000560686503932662	5.29394281511766e-07	0.000559789564361149	8.45400059856226e-07	1.1103280746797e-06	1.1103280746797e-06	0.000559260170079638	3.76800877186378e-07	0.000559260170079638	0.000559260170079638	0.000559260170079638	5.29394281511766e-07	3.76800877186378e-07	5.29394281511766e-07	1.00055926017008	0.000559260170079638	9.39244235505284e-07	5.29394281511766e-07	0.000559260170079638	0.000559260170079638	0.000559260170079638	3.76800877186378e-07	8.45400059856226e-07	5.29394281511766e-07	0.000127054627562824	9.87587448385487e-05	0.100666830614335	2.8181116408212e-05	4.22700029928113e-05	1.88400438593189e-05	1.87848847101057e-05	9.38097539439698e-06
"Persicaria_capitata"	0.000562858523663819	1.1103280746797e-06	2.19165686207138e-06	1.814855984885e-06	5.29394281511766e-07	1.1103280746797e-06	0.000560166365238336	0.000560370498154318	1.1103280746797e-06	0.000561215898214174	0.000560545631783011	1.1103280746797e-06	0.000560370498154318	0.000560728808596655	1.1103280746797e-06	1.1103280746797e-06	1.1103280746797e-06	0.000560686503932662	5.29394281511766e-07	0.000559789564361149	8.45400059856226e-07	1.1103280746797e-06	1.1103280746797e-06	0.000559260170079638	3.76800877186378e-07	0.000559260170079638	0.000559260170079638	0.000559260170079638	5.29394281511766e-07	3.76800877186378e-07	5.29394281511766e-07	0.000559260170079638	1.00055926017008	9.39244235505284e-07	5.29394281511766e-07	0.000559260170079638	0.000559260170079638	0.000559260170079638	3.76800877186378e-07	8.45400059856226e-07	5.29394281511766e-07	0.000127054627562824	9.87587448385487e-05	0.100666830614335	2.8181116408212e-05	4.22700029928113e-05	1.88400438593189e-05	1.87848847101057e-05	9.38097539439698e-06
"Sonchus_tenerrimus"	1.65397250961339e-06	7.07444890351131e-07	7.11418942975336e-07	7.09958059834295e-07	7.03907437415332e-07	7.07444890351131e-07	1.64461255606166e-06	1.64668912585641e-06	7.07444890351131e-07	1.64870271928087e-06	9.45294857924248e-07	7.07444890351131e-07	1.64668912585641e-06	0.00503520295561868	7.07444890351131e-07	7.07444890351131e-07	7.07444890351131e-07	9.44795281865537e-07	7.03907437415332e-07	1.64315167292062e-06	2.01359342445307e-09	7.07444890351131e-07	7.07444890351131e-07	9.39244235505284e-07	1.46088314104169e-09	9.39244235505284e-07	9.39244235505284e-07	9.39244235505284e-07	7.03907437415332e-07	1.46088314104169e-09	7.03907437415332e-07	9.39244235505284e-07	9.39244235505284e-07	1.00503355980395	7.03907437415332e-07	9.39244235505284e-07	9.39244235505284e-07	9.39244235505284e-07	1.46088314104169e-09	2.01359342445307e-09	7.03907437415332e-07	0.00016893778497968	6.01366999085867e-07	0.000169063962390951	1.00526779326558e-07	1.00679671222653e-07	7.30441570520845e-08	0.100671196078915	2.75662084935565e-08
"Unidentified_sp2_M_SD_031"	0.00042290909206576	0.000420526826574594	0.000421814033151229	0.000421320147676354	0.000418999438418026	0.000420526826574594	0.000420022718174412	0.000421056220856106	0.000420526826574594	0.000421410922477224	2.85010353984058e-06	0.000420526826574594	0.000421056220856106	0.000420232740136953	0.000420526826574594	0.000420526826574594	0.000420526826574594	2.41148405919797e-06	0.000418999438418026	0.000419528832699538	3.54701621117802e-07	0.000420526826574594	0.000420526826574594	5.29394281511766e-07	4.93885474874469e-07	5.29394281511766e-07	5.29394281511766e-07	5.29394281511766e-07	0.000418999438418026	4.93885474874469e-07	0.000418999438418026	5.29394281511766e-07	5.29394281511766e-07	7.03907437415331e-07	1.00041899943842	5.29394281511766e-07	5.29394281511766e-07	5.29394281511766e-07	4.93885474874469e-07	3.54701621117802e-07	0.000418999438418026	0.100559865220326	0.000259655986616628	9.52909706721179e-05	3.17328440704166e-05	1.77350810558901e-05	2.46942737437235e-05	1.40781487483066e-05	7.04848486776268e-06
"Unidentified_sp3_M_SD_031"	0.000562858523663819	1.1103280746797e-06	2.19165686207138e-06	1.814855984885e-06	5.29394281511766e-07	1.1103280746797e-06	0.000560166365238336	0.000560370498154318	1.1103280746797e-06	0.000561215898214174	0.000560545631783011	1.1103280746797e-06	0.000560370498154318	0.000560728808596655	1.1103280746797e-06	1.1103280746797e-06	1.1103280746797e-06	0.000560686503932662	5.29394281511766e-07	0.000559789564361149	8.45400059856226e-07	1.1103280746797e-06	1.1103280746797e-06	0.000559260170079638	3.76800877186378e-07	0.000559260170079638	0.000559260170079638	0.000559260170079638	5.29394281511766e-07	3.76800877186378e-07	5.29394281511766e-07	0.000559260170079638	0.000559260170079638	9.39244235505284e-07	5.29394281511766e-07	1.00055926017008	0.000559260170079638	0.000559260170079638	3.76800877186378e-07	8.45400059856226e-07	5.29394281511766e-07	0.000127054627562824	9.87587448385487e-05	0.100666830614335	2.8181116408212e-05	4.22700029928113e-05	1.88400438593189e-05	1.87848847101057e-05	9.38097539439698e-06
"Unidentified_sp4_M_SD_031"	0.000562858523663819	1.1103280746797e-06	2.19165686207138e-06	1.814855984885e-06	5.29394281511766e-07	1.1103280746797e-06	0.000560166365238336	0.000560370498154318	1.1103280746797e-06	0.000561215898214174	0.000560545631783011	1.1103280746797e-06	0.000560370498154318	0.000560728808596655	1.1103280746797e-06	1.1103280746797e-06	1.1103280746797e-06	0.000560686503932662	5.29394281511766e-07	0.000559789564361149	8.45400059856226e-07	1.1103280746797e-06	1.1103280746797e-06	0.000559260170079638	3.76800877186378e-07	0.000559260170079638	0.000559260170079638	0.000559260170079638	5.29394281511766e-07	3.76800877186378e-07	5.29394281511766e-07	0.000559260170079638	0.000559260170079638	9.39244235505284e-07	5.29394281511766e-07	0.000559260170079638	1.00055926017008	0.000559260170079638	3.76800877186378e-07	8.45400059856226e-07	5.29394281511766e-07	0.000127054627562824	9.87587448385487e-05	0.100666830614335	2.8181116408212e-05	4.22700029928113e-05	1.88400438593189e-05	1.87848847101057e-05	9.38097539439698e-06
"Unidentified_sp5_M_SD_031"	0.000562858523663819	1.1103280746797e-06	2.19165686207138e-06	1.814855984885e-06	5.29394281511766e-07	1.1103280746797e-06	0.000560166365238336	0.000560370498154318	1.1103280746797e-06	0.000561215898214174	0.000560545631783011	1.1103280746797e-06	0.000560370498154318	0.000560728808596655	1.1103280746797e-06	1.1103280746797e-06	1.1103280746797e-06	0.000560686503932662	5.29394281511766e-07	0.000559789564361149	8.45400059856226e-07	1.1103280746797e-06	1.1103280746797e-06	0.000559260170079638	3.76800877186378e-07	0.000559260170079638	0.000559260170079638	0.000559260170079638	5.29394281511766e-07	3.76800877186378e-07	5.29394281511766e-07	0.000559260170079638	0.000559260170079638	9.39244235505284e-07	5.29394281511766e-07	0.000559260170079638	0.000559260170079638	1.00055926017008	3.76800877186378e-07	8.45400059856226e-07	5.29394281511766e-07	0.000127054627562824	9.87587448385487e-05	0.100666830614335	2.8181116408212e-05	4.22700029928113e-05	1.88400438593189e-05	1.87848847101057e-05	9.38097539439698e-06
"Unidentified_sp6_M_SD_031"	2.44171390474728e-06	7.94320610901374e-07	0.00201649740155117	2.05898293539208e-06	4.93885474874469e-07	7.94320610901374e-07	0.00201530910496784	1.17112148808775e-06	7.94320610901374e-07	1.17298205708199e-06	1.94189833770399e-06	7.94320610901374e-07	1.17112148808775e-06	8.72147235201889e-07	7.94320610901374e-07	7.94320610901374e-07	7.94320610901374e-07	6.79096582207521e-07	4.93885474874469e-07	8.70686352060847e-07	1.86056899423872e-09	7.94320610901374e-07	7.94320610901374e-07	3.76800877186378e-07	0.00201443841861578	3.76800877186378e-07	3.76800877186378e-07	3.76800877186378e-07	4.93885474874469e-07	0.00201443841861578	4.93885474874469e-07	3.76800877186378e-07	3.76800877186378e-07	1.46088314104169e-09	4.93885474874469e-07	3.76800877186378e-07	3.76800877186378e-07	3.76800877186378e-07	1.00201443841862	1.86056899423872e-09	4.93885474874469e-07	0.000118532513969873	5.10739731245738e-05	6.7824157893548e-05	5.05864929796284e-05	9.30284497119362e-08	0.100721920930789	2.92176628208338e-08	4.0695231745788e-08
"Unidentified_sp7_M_SD_031"	0.00201736717851037	1.24855500631892e-06	2.09619482725556e-06	2.09433425826132e-06	3.54701621117802e-07	1.24855500631892e-06	1.20196224996827e-06	2.09395506617514e-06	1.24855500631892e-06	0.00201315912062758	2.58503269699975e-06	1.24855500631892e-06	2.09395506617514e-06	1.20211527439848e-06	1.24855500631892e-06	1.24855500631892e-06	1.24855500631892e-06	0.00201280441900646	3.54701621117802e-07	1.20010168097403e-06	0.0020110651655614	1.24855500631892e-06	1.24855500631892e-06	8.45400059856226e-07	1.86056899423872e-09	8.45400059856226e-07	8.45400059856226e-07	8.45400059856226e-07	3.54701621117802e-07	1.86056899423872e-09	3.54701621117802e-07	8.45400059856226e-07	8.45400059856226e-07	2.01359342445307e-09	3.54701621117802e-07	8.45400059856226e-07	8.45400059856226e-07	8.45400059856226e-07	1.86056899423872e-09	1.00201106516556	3.54701621117802e-07	8.51283890682725e-05	0.000151955075484189	0.000152172010774121	3.38311700776962e-05	0.10055325827807	9.30284497119362e-08	4.02718684890613e-08	3.36227863085061e-05
"Viburnum_tinus"	0.00042290909206576	0.000420526826574594	0.000421814033151229	0.000421320147676354	0.000418999438418026	0.000420526826574594	0.000420022718174412	0.000421056220856106	0.000420526826574594	0.000421410922477224	2.85010353984058e-06	0.000420526826574594	0.000421056220856106	0.000420232740136953	0.000420526826574594	0.000420526826574594	0.000420526826574594	2.41148405919797e-06	0.000418999438418026	0.000419528832699538	3.54701621117802e-07	0.000420526826574594	0.000420526826574594	5.29394281511766e-07	4.93885474874469e-07	5.29394281511766e-07	5.29394281511766e-07	5.29394281511766e-07	0.000418999438418026	4.93885474874469e-07	0.000418999438418026	5.29394281511766e-07	5.29394281511766e-07	7.03907437415331e-07	0.000418999438418026	5.29394281511766e-07	5.29394281511766e-07	5.29394281511766e-07	4.93885474874469e-07	3.54701621117802e-07	1.00041899943842	0.100559865220326	0.000259655986616628	9.52909706721179e-05	3.17328440704166e-05	1.77350810558901e-05	2.46942737437235e-05	1.40781487483066e-05	7.04848486776268e-06
"Turdus_merula"	0.0042290909206576	0.00420526826574594	0.00421814033151229	0.00421320147676354	0.00418999438418026	0.00420526826574594	0.00420022718174412	0.00421056220856106	0.00420526826574594	0.00421410922477224	2.85010353984058e-05	0.00420526826574594	0.00421056220856106	0.00420232740136953	0.00420526826574594	0.00420526826574594	0.00420526826574594	2.41148405919797e-05	0.00418999438418026	0.00419528832699538	3.54701621117802e-06	0.00420526826574594	0.00420526826574594	5.29394281511766e-06	4.93885474874469e-06	5.29394281511766e-06	5.29394281511766e-06	5.29394281511766e-06	0.00418999438418026	4.93885474874469e-06	0.00418999438418026	5.29394281511766e-06	5.29394281511766e-06	7.03907437415331e-06	0.00418999438418026	5.29394281511766e-06	5.29394281511766e-06	5.29394281511766e-06	4.93885474874469e-06	3.54701621117802e-06	0.00418999438418026	1.00559865220326	0.00259655986616628	0.000952909706721179	0.000317328440704166	0.000177350810558901	0.000246942737437235	0.000140781487483066	7.04848486776267e-05
"Sylvia_atricapilla"	0.00596221428730695	0.00592144430696879	0.00594053374307135	0.00593752939171108	1.5273881565684e-05	0.00592144430696879	2.40875708576324e-05	0.00592725364490047	0.00592144430696879	0.00593619217875248	0.00592806484807708	0.00592144430696879	0.00592725364490047	2.11185940267213e-05	0.00592144430696879	0.00592144430696879	0.00592144430696879	0.0059209182971868	1.5273881565684e-05	2.10832194973633e-05	8.93853385201114e-06	0.00592144430696879	0.00592144430696879	5.80933793167934e-06	3.00435136026904e-06	5.80933793167934e-06	5.80933793167934e-06	5.80933793167934e-06	1.5273881565684e-05	3.00435136026904e-06	1.5273881565684e-05	5.80933793167934e-06	5.80933793167934e-06	3.53745293579922e-08	1.5273881565684e-05	5.80933793167934e-06	5.80933793167934e-06	5.80933793167934e-06	3.00435136026904e-06	8.93853385201114e-06	1.5273881565684e-05	0.00366573157576416	1.00404897231853	0.00104568082770228	0.000643403389691505	0.000446926692600557	0.000150217568013452	7.07490587159844e-07	9.93702381217825e-05
"Fringilla_coelebs"	0.00562858523663819	1.1103280746797e-05	2.19165686207138e-05	1.814855984885e-05	5.29394281511766e-06	1.1103280746797e-05	0.00560166365238336	0.00560370498154318	1.1103280746797e-05	0.00561215898214174	0.00560545631783011	1.1103280746797e-05	0.00560370498154318	0.00560728808596655	1.1103280746797e-05	1.1103280746797e-05	1.1103280746797e-05	0.00560686503932662	5.29394281511766e-06	0.00559789564361149	8.45400059856226e-06	1.1103280746797e-05	1.1103280746797e-05	0.00559260170079638	3.76800877186378e-06	0.00559260170079638	0.00559260170079638	0.00559260170079638	5.29394281511766e-06	3.76800877186378e-06	5.29394281511766e-06	0.00559260170079638	0.00559260170079638	9.39244235505284e-06	5.29394281511766e-06	0.00559260170079638	0.00559260170079638	0.00559260170079638	3.76800877186378e-06	8.45400059856226e-06	5.29394281511766e-06	0.00127054627562824	0.000987587448385487	1.00666830614335	0.00028181116408212	0.000422700029928113	0.000188400438593189	0.000187848847101057	9.38097539439698e-05
"Erithacus_rubecula"	0.0251494256842395	2.40182957598918e-05	0.0251046535263892	0.0250920069031443	7.93321101760415e-06	2.40182957598918e-05	2.76251133645642e-05	3.10635748619448e-05	2.40182957598918e-05	3.95213673813688e-05	0.0250911189712287	2.40182957598918e-05	3.10635748619448e-05	1.50036218144888e-05	2.40182957598918e-05	2.40182957598918e-05	2.40182957598918e-05	3.15881563637647e-05	7.93321101760415e-06	1.49784901196571e-05	8.45779251942406e-06	2.40182957598918e-05	2.40182957598918e-05	7.04527910205299e-06	1.26466232449071e-05	7.04527910205299e-06	7.04527910205299e-06	7.04527910205299e-06	7.93321101760415e-06	1.26466232449071e-05	7.93321101760415e-06	7.04527910205299e-06	7.04527910205299e-06	2.51316948316395e-08	7.93321101760415e-06	7.04527910205299e-06	7.04527910205299e-06	7.04527910205299e-06	1.26466232449071e-05	8.45779251942406e-06	7.93321101760415e-06	0.00190397064422499	0.0027344644061889	0.00126815023836954	1.00271954429538	0.000422889625971203	0.000632331162245354	5.0263389663279e-07	0.000419157094737325
"Pyrrhula_murina"	0.0201736717851037	1.24855500631892e-05	2.09619482725556e-05	2.09433425826132e-05	3.54701621117802e-06	1.24855500631892e-05	1.20196224996827e-05	2.09395506617514e-05	1.24855500631892e-05	0.0201315912062758	2.58503269699975e-05	1.24855500631892e-05	2.09395506617514e-05	1.20211527439848e-05	1.24855500631892e-05	1.24855500631892e-05	1.24855500631892e-05	0.0201280441900646	3.54701621117802e-06	1.20010168097403e-05	0.020110651655614	1.24855500631892e-05	1.24855500631892e-05	8.45400059856226e-06	1.86056899423872e-08	8.45400059856226e-06	8.45400059856226e-06	8.45400059856226e-06	3.54701621117802e-06	1.86056899423872e-08	3.54701621117802e-06	8.45400059856226e-06	8.45400059856226e-06	2.01359342445307e-08	3.54701621117802e-06	8.45400059856226e-06	8.45400059856226e-06	8.45400059856226e-06	1.86056899423872e-08	0.020110651655614	3.54701621117802e-06	0.000851283890682725	0.00151955075484189	0.00152172010774121	0.000338311700776962	1.0055325827807	9.30284497119362e-07	4.02718684890613e-07	0.000336227863085061
"Serinus_serinus"	2.44171390474728e-05	7.94320610901374e-06	0.0201649740155117	2.05898293539208e-05	4.93885474874469e-06	7.94320610901374e-06	0.0201530910496784	1.17112148808775e-05	7.94320610901374e-06	1.17298205708199e-05	1.94189833770399e-05	7.94320610901374e-06	1.17112148808775e-05	8.72147235201889e-06	7.94320610901374e-06	7.94320610901374e-06	7.94320610901374e-06	6.79096582207521e-06	4.93885474874469e-06	8.70686352060847e-06	1.86056899423872e-08	7.94320610901374e-06	7.94320610901374e-06	3.76800877186378e-06	0.0201443841861578	3.76800877186378e-06	3.76800877186378e-06	3.76800877186378e-06	4.93885474874469e-06	0.0201443841861578	4.93885474874469e-06	3.76800877186378e-06	3.76800877186378e-06	1.46088314104169e-08	4.93885474874469e-06	3.76800877186378e-06	3.76800877186378e-06	3.76800877186378e-06	0.0201443841861578	1.86056899423872e-08	4.93885474874469e-06	0.00118532513969873	0.000510739731245738	0.00067824157893548	0.000505864929796284	9.30284497119362e-07	1.00721920930789	2.92176628208338e-07	4.0695231745788e-07
"Carduelis_carduelis"	1.65397250961339e-05	7.07444890351131e-06	7.11418942975336e-06	7.09958059834295e-06	7.03907437415332e-06	7.07444890351131e-06	1.64461255606166e-05	1.64668912585641e-05	7.07444890351131e-06	1.64870271928087e-05	9.45294857924247e-06	7.07444890351131e-06	1.64668912585641e-05	0.0503520295561868	7.07444890351131e-06	7.07444890351131e-06	7.07444890351131e-06	9.44795281865537e-06	7.03907437415332e-06	1.64315167292062e-05	2.01359342445307e-08	7.07444890351131e-06	7.07444890351131e-06	9.39244235505284e-06	1.46088314104169e-08	9.39244235505284e-06	9.39244235505284e-06	9.39244235505284e-06	7.03907437415332e-06	1.46088314104169e-08	7.03907437415332e-06	9.39244235505284e-06	9.39244235505284e-06	0.0503355980394576	7.03907437415332e-06	9.39244235505284e-06	9.39244235505284e-06	9.39244235505284e-06	1.46088314104169e-08	2.01359342445307e-08	7.03907437415332e-06	0.0016893778497968	6.01366999085867e-06	0.00169063962390951	1.00526779326558e-06	1.00679671222653e-06	7.30441570520845e-07	1.00671196078915	2.75662084935565e-07
"Regulus_regulus"	0.100269020013212	1.69855086799409e-05	5.89419133854192e-05	5.89012181536734e-05	7.04848486776268e-06	1.69855086799409e-05	1.64701554939054e-05	2.63664840743379e-05	1.69855086799409e-05	5.99892703828441e-05	6.12337086803077e-05	1.69855086799409e-05	2.63664840743379e-05	1.64570264706532e-05	1.69855086799409e-05	1.69855086799409e-05	1.69855086799409e-05	5.29407855150814e-05	7.04848486776268e-06	1.64294602621597e-05	3.36227863085062e-05	1.69855086799409e-05	1.69855086799409e-05	9.38097539439698e-06	4.0695231745788e-08	9.38097539439698e-06	9.38097539439698e-06	9.38097539439698e-06	7.04848486776268e-06	4.0695231745788e-08	7.04848486776268e-06	9.38097539439698e-06	9.38097539439698e-06	2.75662084935565e-08	7.04848486776268e-06	9.38097539439698e-06	9.38097539439698e-06	9.38097539439698e-06	4.0695231745788e-08	3.36227863085062e-05	7.04848486776268e-06	0.00169163636826304	0.0016892940480703	0.00168857557099146	0.0016766283789493	0.00168113931542531	2.0347615872894e-06	5.51324169871129e-07	1.00167115033355
