"Sideroxylon_cinereum"	"Homalanthus_populifolius"	"Croton_fothergillifolius"	"Toddalia_asiatica"	"Aphloia_theiformis"	"Erythroxylum_macrocarpum"	"Psiadia_terebinthina"	"Antirhea_borbonica"	"Doratoxylon_apetalum"	"Dodonaea_viscosa"	"Trochetia_blackburniana"	"Chaetocnema_sp1_M_PL_073"	"Fannia_pusio"	"Apis_mellifera"	"Stomorhina_lunata"	"Melanostoma_annulipes"	"Musca_domestica"	"Stomoxys_calcitrans"	"Dysauxes_florida"	"Nacoleia_sp2_M_PL_073"	"Pachycerina_crinicornis"	"Episyrphus_sp1_M_PL_073"	"Gelechioidea_sp1_M_PL_073"	"Mauritiborium_undulatus"	"Technomyrmex_albipes"	"Allograpta_nasuta"	"Chrysomya_megacephala"	"Nacoleia_sp1_M_PL_073"	"Stomoxys_niger"	"Cotesia_sp1_M_PL_073"	"Orthellia_albigena"	"Cheloninae_sp1_M_PL_073"	"Henotesia_narcissus"	"Hydrotaea_fuliginosa"	"Lygistorrhina_sp1_M_PL_073"	"Melanostoma_bituberculatum"	"Panara_naso"	"Sapromyza_sp1_M_PL_073"	"Scopariinae_sp1_M_PL_073"	"Zosterops_mauritianus"	"Brachymyrmex_sp1_M_PL_073"	"Cixiidae_sp1_M_PL_073"	"Lecithoceridae_sp1_M_PL_073"	"Melanagromyza_sojae"	"Polistes_hebraeus"	"Psyllidae_sp1_M_PL_073"	"Scirtidae_sp1_M_PL_073"	"Thelairodrino_sp1_M_PL_073"
"Trochetia_blackburniana"	0.00202115507170721	4.60592314026058e-06	0.0020196881977335	7.74542346116603e-06	0.00201758788507156	7.31177061811329e-06	0.00201297093997931	1.25923542767468e-06	1.21344076704018e-06	2.26346661511389e-06	1.00200520874649	4.74569471724552e-05	1.27486913701287e-05	0.100260437324458	6.01498384089773e-05	6.01344357029276e-05	4.16619833236051e-05	5.99726941986666e-05	1.84263931479198e-05	1.83626975893774e-05	4.16871269318589e-05	1.84627114771184e-05	2.61530515724301e-05	1.84020394387664e-05	1.55761511976129e-05	4.16871269318588e-05	5.99868627498525e-05	1.36440219282324e-05	1.84473087710687e-05	4.60592314026058e-08	1.263221919817e-05	4.52693323022778e-08	1.26322191981701e-05	4.60592314026058e-08	5.62443893701022e-08	5.62443893701023e-08	2.89844947931328e-05	1.55903197487988e-05	2.609680718306e-05	1.263221919817e-05	7.04129405560548e-08	4.52693323022778e-08	1.263221919817e-05	1.263221919817e-05	1.55199068082428e-05	5.62443893701022e-08	1.346458798489e-05	1.346458798489e-05
"Chaetocnema_sp1_M_PL_073"	0.000101015221369082	0.016794557705283	0.0168160593942576	0.0167979755935254	0.016809053403207	0.0168242241073032	0.0167909271304587	1.85207300603117e-05	2.18505963755137e-05	2.80076370658011e-05	7.90949119540919e-06	1.00084412382012	0.000321285791218437	0.00039547455977046	0.000845847695072292	0.000845315317994832	0.000242598971297156	0.000524100719168636	0.000434770769644845	0.000153570828598094	0.00039474768758789	0.000451100007484402	0.000242155516279658	0.000450007477665626	0.000258717519311617	0.000394747687587889	0.000547392479682968	0.000433687545216279	0.000450567630406943	0.000167945577052831	6.31345133556764e-07	5.60152741316021e-07	6.31345133556764e-07	0.000167945577052831	0.000129417108517717	0.000129417108517717	0.000241407473422284	0.000282009279825949	0.00011273840776194	6.31345133556764e-07	0.000152708869032049	5.60152741316021e-07	6.31345133556764e-07	6.31345133556764e-07	0.0001293004107939	0.000129417108517717	0.000112107062628384	0.000112107062628384
"Fannia_pusio"	0.0335553110578047	0.0335047953333123	0.000115776006940369	0.0335017531192753	9.74393979899397e-05	8.18607528020905e-05	8.92281648390267e-05	1.61105022745948e-05	1.91016895388999e-05	2.44754215337727e-05	4.2495637900429e-06	0.000642571582436873	1.00084933003944	0.000212478189502145	0.000853247361025098	0.000852781784978829	0.000211731576418916	0.000212682931221618	0.00030600225522679	1.61669024862998e-06	0.000515803459981652	0.000337443901043446	0.000211122232256026	0.0003364888165665	1.37923192916946e-06	0.000515803459981652	0.000516614625116552	0.000641186710486533	0.000336978324997176	0.000335047953333123	0.000209720694111279	4.89508430675455e-07	0.00020972069411128	0.000335047953333123	6.29698098477619e-07	6.2969809847762e-07	1.52137387696097e-06	0.000305310925824103	0.000210492534157549	0.000209720694111279	0.000304561391993412	4.89508430675454e-07	0.000209720694111279	0.000209720694111279	7.49533830691844e-07	6.29698098477619e-07	7.71840046269126e-07	7.71840046269126e-07
"Apis_mellifera"	0.0202115507170721	4.60592314026058e-05	0.020196881977335	7.74542346116603e-05	0.0201758788507156	7.31177061811329e-05	0.0201297093997931	1.25923542767468e-05	1.21344076704018e-05	2.26346661511389e-05	0.0200520874648916	0.000474569471724552	0.000127486913701287	1.00260437324458	0.000601498384089773	0.000601344357029276	0.000416619833236051	0.000599726941986666	0.000184263931479198	0.000183626975893774	0.000416871269318589	0.000184627114771184	0.000261530515724301	0.000184020394387664	0.000155761511976129	0.000416871269318588	0.000599868627498525	0.000136440219282324	0.000184473087710687	4.60592314026058e-07	0.0001263221919817	4.52693323022778e-07	0.000126322191981701	4.60592314026058e-07	5.62443893701022e-07	5.62443893701022e-07	0.000289844947931328	0.000155903197487988	0.0002609680718306	0.0001263221919817	7.04129405560548e-07	4.52693323022778e-07	0.0001263221919817	0.0001263221919817	0.000155199068082428	5.62443893701022e-07	0.0001346458798489	0.0001346458798489
"Stomorhina_lunata"	0.0126447551663616	0.0126241932272711	0.0126392172498105	0.0126165719154135	0.0126273930865987	0.0126480683450331	0.0126235621578362	1.39201706621676e-05	0.0125408892214708	2.4011739842147e-05	7.51872980112215e-06	0.000634385771304219	0.000319967760384412	0.000375936490056108	1.00134045995217	0.000713895725890822	0.000260905195892509	0.000472477450499328	0.000326748597725601	0.000115455664513437	0.000375121069417607	0.000965338882749914	0.000260584001545162	0.000338294421676372	0.000194426626397168	0.000375121069417607	0.000489880725397936	0.00032589549745983	0.000338774656473215	0.000126241932272711	7.90297197897601e-05	4.80234796842939e-07	7.90297197897601e-05	0.000126241932272711	9.72928334233317e-05	9.72928334233318e-05	0.000181395241305907	0.000211829901295777	0.00016329116812183	7.90297197897601e-05	0.000114696108321941	4.80234796842939e-07	7.90297197897601e-05	7.90297197897601e-05	9.71337929738363e-05	9.72928334233317e-05	8.42614483320702e-05	8.42614483320702e-05
"Melanostoma_annulipes"	0.0126463313532474	0.0126100497137341	0.0126407865317409	0.0126118411399115	0.0126289613935989	0.012633909385194	0.0126094325119147	1.39093580408635e-05	1.73933287380268e-05	0.0125899694895177	7.51680446286594e-06	0.000633986488496124	0.00031979316936706	0.000375840223143297	0.000713895725890822	1.00096482544924	0.000512256727833594	0.000472272461044657	0.000326468224273339	0.000115326672555813	0.000375110439315163	0.000338785286575659	0.000260495399517049	0.000337915620138758	0.000194329775221484	0.000375110439315163	0.000489741643968933	0.000325720976522913	0.000589715009929112	0.000126100497137342	7.90395709577964e-05	0.000251799389790354	7.90395709577965e-05	0.000126100497137342	9.71839183476459e-05	9.7183918347646e-05	0.000181417767085444	0.00021179895814576	0.000163311481169403	7.90395709577964e-05	0.000114653101271923	0.000251799389790354	7.90395709577964e-05	7.90395709577964e-05	9.71458568738376e-05	9.7183918347646e-05	8.4271910211606e-05	8.4271910211606e-05
"Musca_domestica"	0.0252133344236416	4.77378888103633e-05	0.0251912129135715	8.11759606155471e-05	0.025165024509062	6.93176854623081e-05	6.94507860457448e-05	4.2765245459148e-06	6.57189383048665e-06	0.0251515829286846	1.04154958309013e-05	0.000363898456945734	0.000158798682314187	0.000520774791545063	0.000521810391785019	0.00102451345566719	1.00102213352975	0.000520266454927068	1.90254702565188e-06	8.45197009529783e-07	0.000519839834458062	1.97055732695669e-06	0.000326057972536665	1.64196263543235e-06	0.000194110324573264	0.000519839834458062	0.000520471205240296	0.000169370587817533	0.000504673621209125	4.77378888103633e-07	0.00015758334014776	0.000503031658573693	0.00015758334014776	4.77378888103633e-07	5.33212965094678e-07	5.33212965094678e-07	0.000361518531031979	0.000194315074886492	0.00032552475957157	0.00015758334014776	7.37963278323156e-07	0.000503031658573692	0.00015758334014776	0.00015758334014776	0.000193577111608169	5.33212965094678e-07	0.00016794141942381	0.00016794141942381
"Stomoxys_calcitrans"	0.0201833907804459	6.54301825788105e-05	0.0201713302663503	8.90190982335516e-05	0.0201529320412636	0.0201598801198956	0.0201171527097572	1.25898497959564e-05	1.79373083754659e-05	2.84441145649869e-05	1.19945388397333e-05	0.000628920863002363	0.000127609758732971	0.000599726941986666	0.000755963920798924	0.00075563593767145	0.000416213163941654	1.00075360348903	0.000338768471904008	0.000183512698942135	0.000416453546179751	0.000339510374619173	0.000415697728409063	0.0003386135092004	0.00031009855508584	0.00041645354617975	0.000599336752632089	0.000136568593953983	0.0003391823914917	6.54301825788105e-07	0.000126146192377787	5.68882291299738e-07	0.000126146192377787	6.54301825788105e-07	0.000155076000922274	0.000155076000922274	0.000289498089272568	0.000155831818692962	0.000260621727486789	0.000126146192377787	8.09264529395924e-07	5.68882291299738e-07	0.000126146192377787	0.000126146192377787	0.000155022554163566	0.000155076000922274	0.000134475535109002	0.000134475535109002
"Dysauxes_florida"	8.5986862168976e-05	0.000101360693831299	9.78974234375567e-05	0.0334896353439913	0.000109679410369275	0.0335558314623497	0.0334904442631208	2.29619737828907e-05	2.50127351338068e-05	2.51487108662339e-05	6.14213104930661e-06	0.00086954153928969	0.000306002255226789	0.000307106552465331	0.000871329593934936	0.00087058193139557	2.53672936753584e-06	0.000564614119840013	1.00086703159509	0.000305606682899333	0.000306484985550132	0.000564844608384805	0.000259311847857753	0.000563593971628114	0.000258965468251684	0.000306484985550131	0.00061094356976032	0.000307265585516962	0.00056409694584544	1.01360693831299e-06	5.374178885561e-07	5.02974217324679e-07	5.374178885561e-07	1.01360693831299e-06	0.000258121780479613	0.000258121780479613	1.49633726165506e-06	0.000305294918171992	1.19006737813981e-06	5.374178885561e-07	0.00030445123039992	5.02974217324679e-07	5.374178885561e-07	5.374178885561e-07	8.43687772071345e-07	0.000258121780479613	6.52649489583711e-07	6.52649489583711e-07
"Nacoleia_sp2_M_PL_073"	3.95437547200976e-05	0.00012062718551948	0.000110056234792626	0.000106877655582452	4.71225765578334e-05	8.22175250484368e-05	0.0502486563477665	0.050211205107371	1.72604758493196e-05	1.73527980985468e-05	9.18134879468871e-06	0.000460712485794283	2.42503537294498e-06	0.000459067439734435	0.00046182265805375	0.000461306690223254	1.69039401905957e-06	0.000458781747355339	0.000458410024349	1.00296736622217	2.3149531078382e-06	0.000459507704945911	1.61329919932404e-06	0.000458644681153445	9.94923858509771e-07	2.31495310783819e-06	0.000459120919905716	0.00251347185050644	0.000458991737115416	1.2062718551948e-06	2.4714846700061e-07	3.47055961970935e-07	2.4714846700061e-07	1.2062718551948e-06	6.32442500372591e-07	6.32442500372591e-07	1.09618959008802e-06	1.33409640888674e-06	9.80856698951452e-07	2.4714846700061e-07	9.71615050749564e-07	3.47055961970935e-07	2.4714846700061e-07	2.4714846700061e-07	3.6248135813718e-07	6.32442500372591e-07	7.33708231950841e-07	7.33708231950841e-07
"Pachycerina_crinicornis"	0.0252238397063274	5.17305009664242e-05	0.0252036238643492	0.0251554920993231	0.0251831226548083	6.76031524673754e-05	7.23165410903358e-05	1.00010690619572e-05	9.43218577666688e-06	2.2517454197224e-05	1.04217817329647e-05	0.000592121531381834	0.000386852594986239	0.000521089086648236	0.000750242138835214	0.000750220878630326	0.000519839834458062	0.000520566932724688	0.000229863739162599	1.1574765539191e-06	1.00074807577719	2.16636164906786e-06	0.000326193181509957	1.69475236023452e-06	0.000194236352363659	0.000748075777186146	0.000748733200286967	0.000397727809370452	2.145101444179e-06	5.17305009664243e-07	0.000157648998164546	4.5034908394448e-07	0.000157648998164547	5.17305009664243e-07	5.20024249749042e-07	5.20024249749042e-07	0.000361740487209572	0.000422402619925938	0.000325673157260208	0.000157648998164546	0.000228686291812028	4.5034908394448e-07	0.000157648998164546	0.000157648998164546	0.00019371632811391	5.20024249749042e-07	0.000168024159095661	0.000168024159095661
"Episyrphus_sp1_M_PL_073"	6.56706263957949e-05	0.0251966559535758	7.48106352718701e-05	7.76517315037833e-05	7.16635183891166e-05	0.0252285335375989	0.025174807774582	1.7839272262378e-05	0.025072346257165	2.55060254870699e-05	4.6156778692796e-06	0.000676650011226603	0.000253082925782584	0.00023078389346398	0.00193067776549983	0.000677570573151318	1.97055732695669e-06	0.000424387968273966	0.000423633456288604	0.000229753852472955	2.16636164906786e-06	1.00192851140385	0.000194974821580367	0.000674894090992509	0.000194616900430677	2.16636164906786e-06	0.000231028250508904	0.000254063185549208	0.000675404211502251	0.000251966559535758	4.10441414973718e-07	5.10120509741399e-07	4.10441414973718e-07	0.000251966559535758	0.000194065642596914	0.000194065642596915	1.04999540224157e-06	1.25718266561501e-06	9.09178983452852e-07	4.10441414973718e-07	7.05924831852576e-07	5.10120509741399e-07	4.10441414973718e-07	4.10441414973718e-07	5.51257833762436e-07	0.000194065642596914	4.98737568479134e-07	4.98737568479134e-07
"Gelechioidea_sp1_M_PL_073"	0.0335712597636119	5.98587472156564e-05	0.0335289371036132	7.73598387424911e-05	0.000113665483357997	0.0335162259718455	8.70599109718353e-05	5.68158126883535e-06	1.51852941041843e-05	2.61496315119763e-05	8.71768385747671e-06	0.000484311032559315	0.000211122232256026	0.000435884192873836	0.000694890670787099	0.000694654398712129	0.00043474396338222	0.000692829547348438	0.000259311847857752	1.07553279954936e-06	0.000434924242013275	0.000259966428773823	1.00069116374374	0.000259207164068614	0.000258691472732334	0.000434924242013275	0.000435715695749383	0.000225112185154315	0.000259730156698854	5.98587472156564e-07	0.000209820373522574	5.22992630239527e-07	0.000209820373522574	5.98587472156564e-07	0.00025781712286035	0.00025781712286035	0.000224400597229406	1.57762113327997e-06	0.000433346620879996	0.000209820373522574	7.03271261295374e-07	5.22992630239527e-07	0.000209820373522574	0.000209820373522574	8.74349871984597e-07	0.00025781712286035	0.000223526247357421	0.000223526247357421
"Mauritiborium_undulatus"	6.63767922064641e-05	0.0335325065227997	7.85574672206894e-05	8.23786025935158e-05	7.43862635105091e-05	0.0335749170469941	0.0335034130828887	2.37327639449631e-05	3.3772950422296e-05	3.39255043738779e-05	6.13401314625546e-06	0.000900014955331252	0.000336488816566501	0.000306700657312773	0.000902118457803658	0.000901108320370021	2.18928351390981e-06	0.000564355848667333	0.000563593971628115	0.000305763120768963	2.25966981364603e-06	0.000899858787990012	0.000259207164068614	1.00089817014047	0.000258840794696189	2.25966981364603e-06	0.000306836152385361	0.000337784316260596	0.000898848650556376	0.000335325065227997	4.14854951290401e-07	6.78510087477558e-07	4.14854951290401e-07	0.000335325065227997	0.000258268592669186	0.000258268592669186	1.09591847514185e-06	1.3210984142177e-06	9.38571399428331e-07	4.14854951290401e-07	7.4889638721378e-07	6.78510087477558e-07	4.14854951290401e-07	4.14854951290401e-07	5.72202027003916e-07	0.000258268592669186	5.23716448137929e-07	5.23716448137929e-07
"Technomyrmex_albipes"	9.30142138802395e-05	6.50249361880281e-05	0.000125168239138648	9.20985664634659e-05	0.0502085546648209	0.0502607839934407	0.000108848008306942	1.07930205296952e-07	1.94521763413922e-05	2.9260205716569e-05	7.78807559880644e-06	0.000776152557934851	2.06884789375419e-06	0.000389403779940322	0.000777706505588672	0.000777319100885934	0.000388220649146528	0.000775246387714601	0.000388448202377526	9.94923858509771e-07	0.000388472704727319	0.000389233800861354	0.000388037209098502	0.000388261192044284	1.0007728410666	0.000388472704727318	0.000389462232075563	2.32736049485853e-06	0.000388846396158616	6.50249361880282e-07	5.81338836751497e-07	5.8520411433138e-07	5.81338836751497e-07	6.50249361880282e-07	0.000386621415334159	0.000386621415334159	0.000387054106195445	0.000387056910962976	1.41579376434248e-06	5.81338836751497e-07	8.37259695122417e-07	5.85204114331381e-07	5.81338836751497e-07	5.81338836751497e-07	0.000386219651267854	0.000386621415334159	8.34454927590987e-07	8.34454927590987e-07
