"Microtus_arvalis"	"Apodemus_sylvaticus"	"Prometheomys_schaposchnikowi"	"Apodemus_mystacinus"	"Microtus_majori"	"Dryomys_nitedula"	"Cricetulus_migratorius"	"Sorex_araneus"	"Chionomys_nivalis"	"Myoxus_glis"	"Ctenophthalmus_proximus"	"Ctenophthalmus_hypanis"	"Ctenophthalmus_inornatus"	"Megabothris_turbidus"	"Ctenophthalmus_shovi"	"Amphipsylla_rossica"	"Myoxopsylla_jordani"	"Nosopsyllus_fasciatus"	"Leptopsylla_segnis"	"Leptopsylla_taschenbergi"	"Hystrichopsylla_talpae"	"Amphipsylla_georgica"	"Hystrichopsylla_satunini"	"Rhadinopsylla_integella"	"Ceratophyllus_sciurorum"	"Amalaraeus_penicilliger"	"Ctenophthalmus_euxinicus"	"Palaeopsylla_caucasica"
"Ctenophthalmus_proximus"	0.0201483571514818	0.0202521731879604	4.11719275594415e-05	0.0201846727933496	0.0201674601722476	1.95515737951071e-05	4.75482799606398e-05	0.0200927999043557	4.75482799606398e-05	8.81773943014627e-06	1.00152455793793	0.00085772917050711	0.000381361776205686	0.000858706749196865	0.00152455793793156	0.000633455028358782	0.000352709577205851	0.000350850224573081	0.00127270347353803	0.000126576082424752	0.00063052379897137	0.000127527048023965	0.000602943476726176	0.000127527048023965	0.000126576082424752	0.000251854464393522	0.000224274142148329	0.000126576082424752
"Ctenophthalmus_hypanis"	0.0144319810073654	0.014523076868227	0.0143743892702939	0.0144117176263413	0.0144149919588927	2.5668654843526e-05	0.0143933210528681	3.5313145994457e-05	0.0143933210528681	6.32037240643689e-06	0.000612663693219364	1.00154657916222	0.00120626156689056	0.00154786259496713	0.000612663693219364	0.00138644896637672	0.000252814896257476	0.000250899426274656	0.000432263930627297	9.07692304264189e-05	0.000451356392504646	0.000378635651483781	0.000431086825760815	0.000378635651483781	9.07692304264189e-05	0.000180399762592067	0.000160130195848237	9.07692304264189e-05
"Ctenophthalmus_inornatus"	0.0201602300824545	0.0202430220533415	0.0201071125881999	7.77083990227095e-05	0.000108824338724759	2.4347845118147e-05	0.0201335721046963	1.84884435526026e-05	0.0201335721046963	3.22305029436339e-06	0.000381361776205686	0.00168876619364678	1.00168654246276	0.00168998358590269	0.000381361776205686	0.00168790276699098	0.000128922011774536	0.000127382314489192	0.000129358900175005	0.000126518887833384	0.000379882068098125	0.00052919032992731	0.000128742618723252	0.00052919032992731	0.000126518887833384	0.000252002876030681	8.63426655807884e-07	0.000126518887833384
"Megabothris_turbidus"	0.0126359161463018	0.0127314446532048	0.0125854774599375	0.0126339153095544	0.0126210554107386	0.0125460053019739	0.0126020580944861	3.09362378904034e-05	0.0126020580944861	2.12343015276704e-05	0.000536691718248041	0.00135437977059624	0.00105623974118918	1.00198168003569	0.000536691718248041	0.00121400293382341	0.000849372061106817	0.000219948365855356	0.000378742766419269	7.95715290825299e-05	0.000395283673545534	0.000331612690972251	0.000377711558489589	0.000331612690972251	7.95715290825299e-05	0.000157948951828772	0.000140376836772827	7.95715290825299e-05
"Ctenophthalmus_shovi"	0.0201483571514818	0.0202521731879604	4.11719275594415e-05	0.0201846727933496	0.0201674601722476	1.95515737951071e-05	4.75482799606398e-05	0.0200927999043557	4.75482799606398e-05	8.81773943014627e-06	0.00152455793793156	0.00085772917050711	0.000381361776205686	0.000858706749196865	1.00152455793793	0.000633455028358782	0.000352709577205851	0.000350850224573081	0.00127270347353803	0.000126576082424752	0.00063052379897137	0.000127527048023965	0.000602943476726176	0.000127527048023965	0.000126576082424752	0.000251854464393522	0.000224274142148329	0.000126576082424752
"Amphipsylla_rossica"	0.0168247571754791	0.0169060944480106	0.0167650811065921	9.10859192479583e-05	0.0167940871342083	2.29356865009299e-05	0.0167871514125196	2.90544107520968e-05	0.0167871514125196	2.70230427053971e-06	0.000527879190298985	0.00161752379410617	0.00140658563915915	0.00161867057843122	0.000527879190298985	1.00161651172834	0.000108092170821588	0.000106675156069488	0.000317569725605495	0.000105663090300066	0.000525898644171159	0.000441406118550459	0.000316601245247092	0.000441406118550459	0.000105663090300066	0.000210309464693489	1.01206576942176e-06	0.000105663090300066
"Myoxopsylla_jordani"	5.65076249840422e-05	0.0252723849566018	3.34800284990104e-05	0.025225903099638	7.88593211370298e-05	0.025126361075261	4.14190678658143e-05	2.86399945151679e-05	4.14190678658143e-05	0.0251051267737333	0.000440886971507314	0.000442426068450582	0.00016115251471817	0.00169874412221363	0.000440886971507313	0.000162138256232383	1.00420507094933	0.000438240218196961	0.000440180626195013	0.000157952405978761	0.000159644492805275	0.000158780787336078	0.000439225959711174	0.000158780787336078	0.000157952405978761	7.06345312300527e-07	0.0002802878122182	0.000157952405978761
"Nosopsyllus_fasciatus"	8.10016524149496e-05	0.0503233984143961	3.52452631344346e-05	0.0502310271377548	0.000125574558838685	3.29094292026159e-05	5.10223474864198e-05	5.6987848476746e-05	5.10223474864198e-05	2.19120109098481e-05	0.000877125561432702	0.000878147991961295	0.00031845578622298	0.000879793463421425	0.000877125561432702	0.000320025468208464	0.000876480436393922	1.00087264376384	0.000876113040777515	0.000314521240089976	0.000317103442730646	0.000315541687039704	0.00087421344582829	0.000315541687039704	0.000314521240089976	1.01252065518687e-06	0.000558122523752831	0.000314521240089976
"Leptopsylla_segnis"	0.000111022100027248	0.0252718768318769	3.14483830706767e-05	0.0252096561170574	0.0251724770551589	2.0473084815357e-05	3.93852298104487e-05	0.0251033724628187	3.93852298104487e-05	1.10045156548753e-05	0.00159087934192254	0.00075646187859777	0.000161698625218756	0.000757485532838538	0.00159087934192254	0.000476354588408243	0.000440180626195013	0.000438056520388758	1.00158949156567	0.000157949230199231	0.000473992969639058	0.00015873693479544	0.000752712483578244	0.00015873693479544	0.000157949230199231	1.3877762503406e-06	0.000280107290189527	0.000157949230199231
"Leptopsylla_taschenbergi"	8.66793061470652e-05	0.100421825439267	4.02522737642399e-05	0.00012654640660821	0.00011072821067808	2.37523935061291e-05	7.17058000140247e-05	4.11101395048736e-05	7.17058000140247e-05	1.57952405978761e-05	0.000632880412123761	0.000635384612984932	0.000632594439166921	0.000636572232660239	0.000632880412123761	0.000633978541800397	0.000631809623915045	0.000629042480179951	0.000631796920796923	1.000627636409	0.00063010400295573	0.000629070524995696	0.000630426582813427	0.000629070524995696	0.000627636408995416	1.08349132683832e-06	1.40607118453567e-06	0.000627636408995416
"Hystrichopsylla_talpae"	0.0335105897680165	0.0336055468243056	5.84140259439821e-05	0.000123086475166867	0.0334928406543022	1.8497605545027e-05	6.89847440706483e-05	5.78346855860599e-05	6.89847440706483e-05	5.32148309350916e-06	0.00105087299828562	0.00105316491584417	0.000633136780163541	0.00105408979612142	0.00105087299828562	0.00105179728834232	0.000212859323740366	0.000211402295153764	0.00063199062618541	0.00021003466765191	1.00104757754793	0.000211414362533323	0.000630062803332542	0.000211414362533323	0.00021003466765191	0.000418882372100206	1.36762750185407e-06	0.00021003466765191
"Amphipsylla_georgica"	0.000107500037522656	0.0503256419996557	8.40422395466901e-05	9.05782087670384e-05	9.94024666482528e-05	2.45196739154164e-05	0.0501499189215932	2.06895515421685e-05	9.98688715431256e-05	7.93903936680388e-06	0.000318817620059913	0.00132522478019323	0.00132297582481827	0.001326450763889	0.000318817620059913	0.00132421835565138	0.000317561574672155	0.000315541687039704	0.00031747386959088	0.000314535262497848	0.000317121543799984	1.00131753364093	0.000316784217872807	0.000316532639928711	0.000314535262497848	1.3437504690332e-06	1.00642454185598e-06	0.000314535262497848
"Hystrichopsylla_satunini"	0.000103131981810785	0.0336227510833828	4.18047416073582e-05	0.0335400092652946	0.0334905167431012	2.72312506066921e-05	5.23642155364518e-05	6.52866479010199e-05	5.23642155364518e-05	1.46408653237058e-05	0.00100490579454363	0.00100586926010857	0.000214571031205419	0.0010072308226389	0.00100490579454363	0.000633202490494184	0.000585634612948232	0.000582808963885527	0.00100361664477099	0.000210142194271142	0.000630062803332541	0.000211189478581872	1.00100144042317	0.000211189478581871	0.000210142194271142	1.28914977263481e-06	0.000372666769614384	0.000210142194271142
"Rhadinopsylla_integella"	0.000107500037522656	0.0503256419996557	8.40422395466901e-05	9.05782087670384e-05	9.94024666482528e-05	2.45196739154164e-05	9.98688715431256e-05	2.06895515421685e-05	0.0501499189215932	7.93903936680388e-06	0.000318817620059913	0.00132522478019323	0.00132297582481827	0.001326450763889	0.000318817620059913	0.00132421835565138	0.000317561574672155	0.000315541687039704	0.000317473869590879	0.000314535262497848	0.000317121543799985	0.000316532639928711	0.000316784217872807	1.00131753364093	0.000314535262497848	1.3437504690332e-06	1.00642454185598e-06	0.000314535262497848
"Ceratophyllus_sciurorum"	8.66793061470652e-05	0.100421825439266	4.02522737642399e-05	0.00012654640660821	0.00011072821067808	2.37523935061291e-05	7.17058000140247e-05	4.11101395048735e-05	7.17058000140247e-05	1.57952405978761e-05	0.000632880412123761	0.000635384612984932	0.00063259443916692	0.000636572232660239	0.000632880412123761	0.000633978541800397	0.000631809623915045	0.000629042480179951	0.000631796920796923	0.000627636408995416	0.00063010400295573	0.000629070524995696	0.000630426582813427	0.000629070524995696	1.000627636409	1.08349132683831e-06	1.40607118453567e-06	0.000627636408995415
"Amalaraeus_penicilliger"	0.1002976973573	0.00017335861229413	8.0066105514501e-05	8.47394985181882e-05	0.000147392640602455	1.58655297141073e-05	8.02004805614043e-05	5.05096705037385e-05	8.02004805614043e-05	7.06345312300527e-08	0.00125927232196761	0.00126279833814447	0.00126001438015341	0.00126359161463018	0.00125927232196761	0.00126185678816094	2.82538124920211e-06	2.02504131037374e-06	5.55110500136238e-06	1.08349132683832e-06	0.00125664711630062	2.6875009380664e-06	3.86744931790443e-06	2.6875009380664e-06	1.08349132683832e-06	1.00125372121697	9.41549983535425e-07	1.08349132683832e-06
"Ctenophthalmus_euxinicus"	7.5323998682834e-05	0.000224971389525707	3.02382525046293e-05	0.100335507868901	0.000140420906999291	4.20664648991026e-05	3.03388949588149e-05	7.28655574486184e-05	3.03388949588149e-05	2.802878122182e-05	0.00112137071074164	0.00112091137093766	4.31713327903942e-06	0.00112301469418261	0.00112137071074164	6.07239461653055e-06	0.0011211512488728	0.00111624504750566	0.00112042916075811	1.40607118453567e-06	4.10288250556222e-06	2.01284908371196e-06	0.00111800030884315	2.01284908371196e-06	1.40607118453567e-06	9.41549983535425e-07	1.00111483897632	1.40607118453567e-06
"Palaeopsylla_caucasica"	8.66793061470652e-05	0.100421825439266	4.02522737642399e-05	0.00012654640660821	0.00011072821067808	2.37523935061291e-05	7.17058000140247e-05	4.11101395048735e-05	7.17058000140247e-05	1.57952405978761e-05	0.000632880412123761	0.000635384612984932	0.00063259443916692	0.000636572232660239	0.000632880412123761	0.000633978541800397	0.000631809623915045	0.000629042480179951	0.000631796920796923	0.000627636408995416	0.00063010400295573	0.000629070524995696	0.000630426582813427	0.000629070524995696	0.000627636408995415	1.08349132683832e-06	1.40607118453567e-06	1.000627636409
