"Ludwigia_nervosa"	"Hyptis_dilatata"	"Besmoscelis_villosa"	"Cuphea_o'donellii"	"Hyptis_conferta"	"Pterolepis_glomerata"	"Aeschynomene_pratensis"	"Sauvagesia_rubiginosa"	"Synqonanthus_caulescens"	"Tyttnera_scabra"	"Xyris_savanensis"	"Caperonia_pallustris"	"Croton_hirtus"	"Desmodium_barbatum"	"Ludwigia_decurrens"	"Melochia_villosa"	"Mimosa_camporum"	"Rhynchanthera_serrulata"	"Saggitaria_quyanensis"	"Shultesia_brachyptera"	"Clidemia_capitellata"	"Diodia_multiflora"	"Heliconia_psittacorum"	"Miconia_stephananthera"	"Sinningia_sp1_M_PL_030"	"Xyris_laxifolia"	"Montricharida_arborescens"	"Thalia_geniculata"	"Apis_mellifera"	"Augochlorensis_callichroa"	"Toxomerus_floralis"	"Auhochloropsis_vesta"	"Palpada_pusio"	"Polybia_occidentalis"	"Urbanus_dorantes_dorantes"	"Dialictus_sp1_M_PL_030"	"Melipona_favosa"	"Pereirapis_sp1_M_PL_030"	"Polistes_subsericeus"	"Pyrgus_oileus_orcus"	"Toxomerus_marginatus"	"Amazilia_fibriata"	"Amazilia_tovasi"	"Athidium_sp1_M_PL_030"	"Campsomeris_dorsata"	"Cerceris_sp1_M_PL_030"	"Euglossa_cordata"	"Eumenes_sp1_M_PL_030"	"Eurema_nise"	"Helicobia_morionella"	"Heliopetes_arsalte"	"Ornidia_obesa"	"Oxyssarcodexia_peltata"	"Polybia_ignobilis"	"Sphex_melanopus"	"Anthidiellum_sp1_M_PL_030"	"Augochlora_sp1_M_PL_030"	"Augochlora_sp2_M_PL_030"	"Augochloropsis_sp1_M_PL_030"	"Ceratina_sp1_M_PL_030"	"Chrysagria_duodecimpuntata"	"Cogia_calchas"	"Cyclocephala_gravis"	"Dialictus_sp2_M_PL_030"	"Euhibus_sp1_M_PL_030"	"Eulaema_nigrita"	"Exomalopsis_sp1_M_PL_030"	"Extemnius_sp1_M_PL_030"	"Junonia_evarete"	"Megachile_sp1_M_PL_030"	"Omicrom_ruficolle"	"Pachodunerus_brevithorax"	"Parancistrocerus_sp1_M_PL_030"	"Pepsis_sp1_M_PL_030"	"Phaenica_sp1_M_PL_030"	"Pompeius_amblyspoila"	"Sarcophagula_occidua"	"Tabanus_sp1_M_PL_030"	"Trigona_angustula"	"Urbanus_simplicius"	"Xylocopa_fibriata"
"Toxomerus_floralis"	0.000106063795892554	3.22529757509151e-05	2.86842793162075e-05	1.4163348588272e-05	1.06323888714251e-05	4.62446507352943e-05	4.33296284767808e-08	0.0167669537362869	0.0168031734068247	0.0167739759654026	0.0167674243388332	2.55956957027999e-08	5.34093681977551e-08	1.19383638276792e-08	4.69466741267429e-05	3.90874432910758e-05	1.05763395916574e-05	4.8000067649755e-08	0.0168066645238232	1.05745938599947e-05	0	1.05914506099086e-05	0	7.62628324765066e-11	0	0.0167359087489096	0	0	0.000841853165110694	0.00125967235351116	1.00307480577442	3.03526073256496e-09	8.03981393974193e-07	1.01737980795239e-06	2.73144184099762e-06	0.000420761635146207	8.32215977247029e-07	0.000981866375102284	1.19807625926612e-06	0.000419732428974486	0.000421839181287328	0	0	0.000419848507195159	2.36453755265456e-07	5.35177534937654e-07	1.40296433664268e-06	3.53569702711743e-07	8.98954534132997e-07	0.000420012297859393	0.000420476758183542	6.64679036601723e-07	0.000420012297859393	6.75016219508975e-07	9.85428481837614e-07	3.97945460922639e-10	4.78071321936791e-07	6.62898724328464e-07	0	2.12647777428503e-07	1.5648891375581e-06	2.36055809804533e-07	0	0.000560222150794107	0.000420079335170619	0	1.08324071191952e-09	3.22529757509151e-07	2.36055809804533e-07	1.08324071191952e-09	2.12647777428502e-07	9.24893014705886e-07	3.22529757509151e-07	3.22529757509151e-07	0	1.60000225499183e-09	8.53189856759995e-10	6.62898724328463e-07	6.62898724328463e-07	3.81314162382533e-12	6.62898724328463e-07
"Auhochloropsis_vesta"	6.33860003568963e-05	2.11761779798564e-05	2.11398455543321e-05	4.23240777827414e-05	4.93731583860241e-08	4.48653887098113e-08	2.11727787616365e-05	4.4081104872449e-08	1.83784781776021e-08	3.98549796870176e-08	5.19690962622006e-08	0.0251995459756463	0.0251574522782248	0.0252206456308525	7.89787919734224e-11	4.15343553064393e-08	2.11172781837233e-05	2.1125348776049e-05	9.16921918614807e-11	5.54801416785051e-08	0	4.58721925996818e-08	0	0.0252206101835511	0	1.38548643494066e-08	0	0	1.4592916344749e-06	9.6452879817647e-07	4.55289109884744e-09	1.00378028530534	0.000839850013439068	0.000841614257098941	1.10524188674982e-06	3.9816183762661e-07	1.76041832456461e-06	4.65150987234551e-10	6.08911745196886e-07	9.18265103799399e-07	1.89631489277078e-09	0	0	3.97461729637157e-07	0.000841393588991461	2.12749242966285e-07	3.53228067013064e-07	5.31168807096863e-07	1.10156379860963e-06	3.97158876722778e-07	2.48650613202587e-09	0.000838977905109726	3.97158876722778e-07	2.13611117854514e-07	6.07924282029166e-07	0.000840688187695082	3.52330759238868e-07	3.96162502230602e-07	0	9.87463167720481e-10	2.63262639911408e-12	7.05401296379023e-07	0	3.05640639538269e-12	4.59461954440053e-10	0	5.29319469040913e-07	2.11761779798564e-07	7.05401296379023e-07	5.29319469040913e-07	9.87463167720481e-10	8.97307774196225e-10	2.11761779798564e-07	2.11761779798564e-07	0	7.04178292534967e-07	0.000839984865854877	3.96162502230602e-07	3.96162502230602e-07	0.00126103050917756	3.96162502230602e-07
"Palpada_pusio"	7.83373862590792e-05	0.0251986597646891	0.0251786363467726	8.5442967051092e-06	2.64603341961113e-05	3.07663879530328e-05	9.99552913780766e-08	8.50216992845328e-06	5.33312090193719e-06	8.98989870965574e-08	1.49858628123084e-05	2.11361104549511e-05	0.0251216027388606	2.11089151590261e-05	2.51975186409375e-08	9.68465848444033e-06	4.73883641024037e-05	0.025184685390303	2.46814950440995e-08	1.79544920094453e-05	0	5.32571691139479e-06	0	2.11017591316349e-05	0	9.64746117429866e-06	0	0	0.000423615110103072	0.000673915314761451	1.20597209096129e-06	0.000839850013439067	1.00234850680773	2.77625669831552e-06	1.22112140425548e-06	1.31749067139123e-06	0.00126071306425972	1.34990656337931e-07	0.000253005412994932	0.000252341556840188	6.18415151026101e-07	0	0	8.64255234426955e-07	8.46035450386022e-07	0.000252515804330814	0.000420259266871937	6.00981949265963e-07	6.32013609204398e-07	4.91856138796659e-07	5.35376197692676e-07	0.000837876366626139	4.91856138796659e-07	0.000252585080713873	0.00025247620631101	7.03630505300869e-07	0.000419643939112876	4.89608664119245e-07	0	5.29206683922225e-07	8.39917288031251e-10	1.42404945085153e-07	0	8.22716501469984e-10	1.3332802254843e-07	0	2.49888228445191e-09	0.000251986597646891	1.42404945085153e-07	2.49888228445191e-09	5.29206683922225e-07	6.15327759060656e-07	0.000251986597646891	0.000251986597646891	0	0.000839489513010099	7.04537015165035e-07	4.89608664119245e-07	4.89608664119245e-07	1.05508795658174e-06	4.89608664119245e-07
"Polybia_occidentalis"	0.0252012338938116	1.56678823584011e-05	4.28890083745134e-05	1.19551734145163e-05	1.78455477444659e-05	7.6141174362169e-06	0.0252192843199427	5.31858290442038e-06	1.25484442234065e-05	1.58340942145077e-05	2.26877547760901e-05	0.0251665189454395	2.90335376661912e-05	2.11560995698348e-05	2.89290037308445e-08	6.26300747274896e-06	0.0251020174921944	2.81092943884975e-05	3.60840489399716e-08	4.41602495169018e-05	0	1.64495645908678e-05	0	2.11460868617824e-05	0	2.30290014673267e-06	0	0	0.000998488747525695	0.00015942259560737	1.52606971192858e-06	0.00084161425709894	2.77625669831552e-06	1.00246360770109	0.000158738209871866	0.000157792958757658	0.000838385709692338	3.15878207340857e-07	0.000158021301614796	4.88896286436459e-07	5.49099004211392e-07	0	0	0.000158074905705725	9.04456209236431e-07	5.13589778473329e-07	8.67099154966228e-07	0.000631954116315798	0.000157706964726565	0.000157903564191685	3.41731488368808e-07	0.000158475496425196	0.000157903564191685	1.62868714081407e-06	0.000157664390659907	7.05203318994493e-07	7.14816806241889e-07	0.000157507711836323	0	3.56910954889318e-07	9.64300124361483e-10	1.99252890241939e-07	0	1.20280163133238e-09	3.13711105585163e-07	0	0.000630482107998569	1.56678823584011e-07	1.99252890241939e-07	0.000630482107998569	3.56910954889318e-07	1.52282348724338e-07	1.56678823584011e-07	1.56678823584011e-07	0	9.36976479616583e-07	0.000838883964847983	0.000157507711836323	0.000157507711836323	1.05730434308912e-06	0.000157507711836323
"Urbanus_dorantes_dorantes"	0.025244863432454	4.17834287652566e-05	3.21306912837015e-05	0.0252148136907375	2.31222092244418e-05	1.96970320193448e-05	4.02323750134904e-06	6.14136304225806e-05	1.7824858571359e-05	1.59125450513171e-05	3.99653512789137e-05	4.00945113106896e-06	7.96044631544275e-06	2.1145704311005e-05	4.15696419880175e-08	0.0251229514481638	2.17075233137859e-05	7.28215407939565e-08	8.35576506617787e-08	1.77822121013682e-05	0	0.0250844390412573	0	2.77698966520056e-08	0	1.43293574674022e-05	0	0	0.00141576138398168	0.00099827499949641	4.09716276149643e-06	1.10524188674982e-06	1.22112140425548e-06	0.000158738209871866	1.0026696809583	0.000159709677853789	1.26152301654769e-06	4.49792374038968e-07	0.000158660674924979	0.000422200069893842	7.93139921402756e-07	0	0	0.00015877953023481	0.000420951751655991	8.80278472141403e-07	9.29452161781922e-07	6.93321340912666e-07	0.000578027291298462	0.00015817821007912	0.00083896705569936	0.000158045744663352	0.00015817821007912	1.01057469103151e-06	0.00015819823074049	7.04856810366834e-07	5.35511521395026e-07	0.000157780396452837	0	4.62444184488836e-07	1.38565473293392e-09	0.000420246894845625	0	2.78525502205929e-09	4.45621464283975e-07	0	1.00580937533726e-07	4.17834287652566e-07	0.000420246894845625	1.00580937533726e-07	4.62444184488836e-07	3.93940640386896e-07	4.17834287652566e-07	4.17834287652566e-07	0	2.42738469313188e-09	1.33648371035632e-07	0.000157780396452837	0.000157780396452837	1.38849483260028e-09	0.000157780396452837
"Dialictus_sp1_M_PL_030"	0.0335706462921093	5.84293041709901e-05	4.90496894992234e-05	4.39737424617423e-05	9.76039541682205e-06	0.0335262752396028	5.29738624216176e-06	0.0334744811402814	1.67846040019104e-05	5.7574867948402e-05	3.9886765086819e-05	5.29067292960816e-06	1.05656247578478e-05	5.01676850643272e-08	2.25538122571837e-05	5.99248130898023e-05	7.95845792457347e-06	8.03660968927702e-08	1.41272224549608e-05	2.70737173580233e-06	0	7.9861667069211e-06	0	1.33387550293672e-08	0	2.66835688857148e-05	0	0	0.000213000862276917	0.000886072673325553	0.000841523270292415	5.30882450168813e-07	1.75665422852164e-06	0.000210390611676877	0.000212946237138385	1.00171720407262	1.0854556257026e-06	1.64231625711924e-06	0.000210596040275729	0.000838179217256441	0.000672716670232672	0	0	0.000210813708452854	7.34567963864516e-07	7.79500950046342e-07	0.000671342999617044	2.22680380580788e-07	0.000210549435033379	0.000211255911024393	0.000838859522276696	0.000210168726817612	0.000211255911024393	6.74538766236645e-07	0.000210400832367393	1.67225616881091e-09	8.17494824987056e-07	0.000209816539325683	0	1.95207908336441e-07	7.51793741906123e-07	7.32895707695705e-07	0	4.70907415165359e-07	4.19615100047762e-07	0	1.32434656054044e-07	5.84293041709901e-07	7.32895707695705e-07	1.32434656054044e-07	1.95207908336441e-07	0.000670525504792056	5.84293041709901e-07	5.84293041709901e-07	0	2.67886989642568e-09	1.76355764320272e-07	0.000209816539325683	0.000209816539325683	6.66937751468358e-10	0.000209816539325683
"Melipona_favosa"	5.74809290605424e-05	5.04231218657452e-05	0.0335815400615136	7.74285404752852e-08	2.11656019040024e-05	3.61919161761728e-05	2.81573780787372e-05	9.44598220300095e-08	2.10898062795435e-05	8.81345731825689e-08	2.91120561565536e-05	2.80985327095954e-05	4.21706967043148e-05	5.90403362839695e-08	4.20605250946411e-08	8.0939524948349e-06	0.033475434147226	0.0335804549063681	4.55646144555392e-08	2.11224856003029e-05	0	2.10337197986555e-05	0	5.89754882601209e-08	0	8.06603426458928e-06	0	0	0.00167933352251498	0.000562680561241007	1.66443195449406e-06	2.34722443275281e-06	0.0016809507523463	0.00111784761292312	1.68203068873025e-06	1.0854556257026e-06	1.00279488863614	5.30165994973593e-07	1.28679906336589e-06	5.0788318988279e-07	7.27443705356176e-07	0	0	1.08705721054223e-06	3.25848688405374e-09	9.27543256737499e-07	0.000560416172682083	1.40801730531186e-06	3.60546282302978e-07	3.61459170957954e-07	2.72159912045247e-07	1.76494569677222e-06	3.61459170957955e-07	1.20831407200088e-06	8.63487025285842e-07	1.96801120946565e-09	0.00055969233435856	3.5925580662839e-07	0	4.23312038080047e-07	1.4020175031547e-09	1.29047567458809e-09	0	1.51882048185131e-09	5.27245156988587e-07	0	7.0393445196843e-07	5.04231218657452e-07	1.29047567458809e-09	7.0393445196843e-07	4.23312038080047e-07	7.23838323523456e-07	5.04231218657452e-07	5.04231218657452e-07	0	0.00111934849687894	9.36617756986513e-07	3.5925580662839e-07	3.5925580662839e-07	2.94877441300605e-09	3.5925580662839e-07
"Pereirapis_sp1_M_PL_030"	1.09439863358069e-05	1.26737103094587e-07	1.06628212880741e-05	4.60883872066347e-08	1.05854917545923e-05	3.76304225152065e-05	2.83035292274618e-08	3.28523156886528e-05	0.0335630910582336	7.03121610180467e-05	4.33628646706059e-05	1.05800454290332e-08	7.94843670194843e-09	5.41829369313373e-11	0.0335852829342964	1.09481176424071e-07	1.05513231633209e-05	2.22460418498837e-08	0.0335805955273226	1.0558415155057e-05	0	1.0538114769045e-05	0	1.55829476460486e-11	0	3.27821194041274e-05	0	0	0.00084184973519283	3.72681638358742e-06	0.00196373275020457	6.20201316312733e-10	1.79987541783908e-07	4.21170943121143e-07	5.9972316538529e-07	1.64231625711924e-06	5.30165994973593e-07	1.00307793989184	2.81377120721584e-07	8.23343403034041e-07	0.00112201984361897	0	0	1.15247153136394e-06	7.69945884674956e-10	2.12977206122792e-07	9.30322138438699e-07	3.52654760065919e-07	6.91680543855705e-08	1.82620394004996e-06	8.24957264763788e-07	6.86648624888582e-08	1.82620394004996e-06	3.53214542866179e-07	6.9667285629739e-08	1.80609789771124e-12	1.77713688134568e-07	6.83999145987932e-08	0	2.11709835091846e-07	0.00111950943114321	7.68139786777245e-10	0	0.00111935318424409	0.000839077276455842	0	7.07588230686546e-10	1.26737103094587e-09	7.68139786777245e-10	7.07588230686546e-10	2.11709835091845e-07	7.5260845030413e-07	1.26737103094587e-09	1.26737103094587e-09	0	7.41534728329458e-10	3.52668180967772e-10	6.83999145987932e-08	6.83999145987932e-08	7.79147382302429e-13	6.83999145987932e-08
"Polistes_subsericeus"	0.0335742047959085	0.0335966930892863	2.74529159344686e-05	2.71456853778848e-05	0.0335696155124659	1.49456173611075e-05	5.34739916670418e-06	1.83339181631706e-05	1.11396518974164e-05	2.110416605412e-05	2.94616328737839e-05	5.30535830635428e-06	1.89773787880391e-05	4.31341333214073e-08	3.70946524318102e-08	1.31639898486057e-05	1.6372757677612e-05	8.50475625613038e-06	4.94800461534348e-08	2.79607208514463e-05	0	1.63511768191726e-05	0	2.03990534404317e-08	0	7.87037917896364e-06	0	0	0.000884999012400527	0.000548131031255834	2.39615251853223e-06	8.11882326929182e-07	0.00033734055065991	0.000210695068819728	0.000211547566566638	0.00021059604027573	1.28679906336589e-06	2.81377120721584e-07	1.00121719802112	0.000336877706936574	8.27752986989542e-07	0	0	0.000210575320796273	4.5386589407546e-07	0.00100735924114218	7.5646094612996e-07	1.06570900754915e-06	0.00021029120806406	0.000210366384125781	8.97147615699456e-07	0.000210471359267363	0.000210366384125781	0.000336898954921245	0.000545805710867291	1.43780444404691e-09	4.5754859890781e-07	0.000209838779974428	0	0.000671392310249317	1.23648841439368e-09	4.52428089631413e-07	0	1.64933487178116e-09	2.7849129743541e-07	0	1.33684979167604e-07	0.000335966930892863	4.52428089631413e-07	1.33684979167604e-07	0.000671392310249317	2.98912347222149e-07	0.000335966930892863	0.000335966930892863	0	2.83491875204346e-07	1.76845276878476e-07	0.000209838779974428	0.000209838779974428	1.01995267202159e-09	0.000209838779974428
"Pyrgus_oileus_orcus"	0.000103455367082226	0.0335667155921915	1.34052432395492e-05	0.0335730877608392	2.81977485197061e-05	3.29494528644767e-05	4.47157466891683e-08	0.0334749452861955	1.40979156180886e-05	1.41248580154594e-05	1.89575737461289e-05	4.70622538540421e-08	8.48847131921144e-06	2.81489266038451e-05	6.14549300460958e-08	6.08848128868079e-05	7.73710656699821e-08	8.45650301103914e-06	1.40654104474087e-05	1.68838382346874e-05	0	1.41174807462541e-05	0	3.07626500435309e-08	0	1.8857401893607e-05	0	0	3.53160665008058e-06	0.000340642464945355	0.000839464857948973	1.22435347173253e-06	0.00033645540912025	6.51861715248612e-07	0.000562933426525122	0.000838179217256441	5.0788318988279e-07	8.23343403034042e-07	0.000336877706936574	1.00173209225076	1.01415900534422e-06	0	0	1.12053538791714e-06	0.000560489760234113	0.00033623111089231	8.82409777948687e-07	5.63912501490144e-07	0.000560198058724916	9.997174946504e-07	0.000838903125917781	9.29545088237631e-07	9.997174946504e-07	0.000336229950529738	0.00033631375196618	9.38297553461505e-07	2.23420720659153e-07	6.46596044263915e-07	0	5.63954970394122e-07	2.04849766820319e-09	0.000559551462680652	0	4.68847014913624e-07	3.52447890452215e-07	0	1.11789366722921e-09	0.000335667155921916	0.000559551462680652	1.11789366722921e-09	5.63954970394122e-07	6.58989057289534e-07	0.000335667155921916	0.000335667155921916	0	2.81883433701305e-07	1.56874179513473e-09	6.46596044263915e-07	6.46596044263915e-07	1.53813250217655e-09	6.46596044263915e-07
"Toxomerus_marginatus"	0.000116518796837859	9.80165133883816e-06	4.33878283143277e-05	9.71413698963259e-08	7.46996682269891e-08	0.0335536952141656	1.84970968367868e-08	3.65809387649694e-05	5.16328832830677e-05	0.0335188664113215	2.38082800845254e-05	1.84279370937847e-08	5.71844803430319e-08	1.44886068347703e-10	0.0335702365650062	9.72734440101816e-06	8.43850016357026e-08	4.50120018856948e-08	5.1634081100545e-05	4.69139047062696e-08	0	6.82715753635422e-08	0	6.35281371112489e-11	0	2.37002740324244e-05	0	0	3.34668623867603e-06	0.000674727759265943	0.000843678362574657	2.5284198570277e-09	8.24553534701468e-07	7.3213200561519e-07	1.05751989520367e-06	0.000672716670232673	7.27443705356176e-07	0.00112201984361897	8.27752986989543e-07	1.01415900534422e-06	1.00262805345007	0	0	1.32344948234975e-06	1.62385236721702e-09	9.95105067529214e-08	0.000671797034755218	2.02622424446199e-09	7.29861503068227e-07	0.000838699902763273	1.23876828249151e-06	7.30148629581389e-07	0.000838699902763273	9.95803102119238e-08	8.26258993625002e-07	4.82953561159009e-12	7.23130471905462e-07	7.28242480236621e-07	0	1.49399336453978e-09	0.00111900788550021	1.61902283160543e-09	0	1.72113603668483e-06	1.29082208207669e-06	0	4.6242742091967e-10	9.80165133883815e-08	1.61902283160543e-09	4.6242742091967e-10	1.49399336453978e-09	0.000671073904283311	9.80165133883815e-08	9.80165133883815e-08	0	1.5004000628565e-09	6.14264569792824e-10	7.28242480236621e-07	7.28242480236621e-07	3.17640685556244e-12	7.28242480236621e-07
"Amazilia_fibriata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0505050505050505	0	0.0505050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0050505050505	0.00505050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Amazilia_tovasi"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0505050505050505	0	0.0505050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00505050505050505	1.0050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Athidium_sp1_M_PL_030"	0.0503622730265171	4.91271194336397e-05	4.23832213569552e-05	2.38525428996803e-05	3.03751792170478e-05	3.32183378835403e-05	7.98661231551329e-06	3.16795802351189e-05	4.08220778523892e-05	5.26666851884197e-05	0.050141554057596	7.9501187676603e-06	1.58276756283704e-05	3.99499553416329e-08	1.24210084300018e-07	3.05059248170616e-05	2.76280718672454e-05	9.78919286773839e-08	2.11204504377855e-05	1.97704219530535e-05	0	2.76089502331726e-05	0	1.99729512380481e-08	0	4.34689309817567e-05	0	0	0.00157359789771457	0.00157335539353991	0.00125954552158548	7.94923459274314e-07	1.72851046885391e-06	0.00031614981141145	0.00031755906046962	0.00031622056267928	1.63058581581335e-06	1.72870729704591e-06	0.000315862981194409	1.68080308187571e-06	1.98517422352463e-06	0	0	1.00156830305786	3.98874046839392e-07	1.09877477867735e-06	1.37075378028673e-06	8.58679372989614e-07	0.000315161748797393	0.000316080873545442	1.80885366644669e-06	0.000315291795603344	0.000316080873545442	1.15028525943818e-06	0.000315255477610068	1.33166517805443e-09	7.0638702261592e-07	0.000314764206415732	0	6.07503584340956e-07	4.14033614333394e-09	3.97542381661337e-07	0	7.04015014592848e-07	1.02055194630973e-06	0	1.99665307887832e-07	4.91271194336397e-07	3.97542381661338e-07	1.99665307887832e-07	6.07503584340955e-07	6.64366757670806e-07	4.91271194336397e-07	4.91271194336397e-07	0	3.26306428924613e-09	2.6500395892201e-07	0.000314764206415732	0.000314764206415731	9.98647561902405e-10	0.000314764206415732
"Campsomeris_dorsata"	6.35404186020081e-05	2.82564616908448e-05	8.0814472281033e-08	0.0503849093718058	5.53303971095802e-08	5.69062684039519e-08	4.55617812983592e-08	2.81434481666458e-05	3.01688266990912e-08	5.17460070254524e-08	6.98572230736651e-08	4.22557547759548e-05	4.22021745605063e-05	0.0503357357828403	1.20090213305618e-10	2.11378552651768e-05	6.36179543808612e-08	4.26067192610406e-08	1.1900854572749e-08	3.2525822053728e-08	0	2.10658198023744e-05	0	4.22810848739428e-05	0	3.16813011568586e-08	0	0	1.45857756598695e-06	1.390102937551e-06	7.09361265796367e-07	0.00168278717798292	1.69207090077204e-06	1.80891241847286e-06	0.000841903503311983	1.10185194579678e-06	4.88773032608061e-09	1.15491882701243e-09	6.80798841113191e-07	0.000840734640351171	2.43577855082553e-09	0	0	3.98874046839392e-07	1.00251760634896	2.8367122485064e-07	2.48503323942959e-09	2.22323860091658e-09	0.000840145617146359	3.98421266438187e-07	1.40818137967204e-06	1.80386676827943e-06	3.98421266438187e-07	2.83648810976906e-07	6.79692233170999e-07	0.00167785785942801	1.34690787135055e-09	3.97127616262551e-07	0	1.1066079421916e-09	4.00300711018726e-12	0.000839748489530096	0	3.96695152424968e-10	7.5422066747728e-10	0	1.13904453245898e-09	2.82564616908448e-07	0.000839748489530096	1.13904453245898e-09	1.1066079421916e-09	1.13812536807904e-09	2.82564616908448e-07	2.82564616908448e-07	0	1.42022397536802e-09	1.40852515919849e-06	3.97127616262551e-07	3.97127616262551e-07	2.11405424369714e-06	3.97127616262551e-07
"Cerceris_sp1_M_PL_030"	9.60067689824082e-05	0.050364106012082	3.26286625210702e-05	1.69704654173444e-05	0.0503398879643155	7.32219957867414e-06	8.94840389024315e-08	1.69106050942391e-05	1.27076863838266e-05	9.19685540837433e-08	1.9949298901492e-05	3.64384124468033e-08	1.26875757535853e-05	2.49040368470029e-08	1.56766411141662e-08	7.30642140397876e-06	1.27105660825746e-05	1.27145492100778e-05	3.75328465414939e-08	3.79471648413749e-05	0	1.26825233544211e-05	0	1.06909167319741e-08	0	7.25585073174415e-06	0	0	0.00101108075446512	0.000506036429849809	1.60553260481296e-06	4.25498485932569e-07	0.000505031608661627	1.02717955694666e-06	1.7605569442828e-06	1.16925142506951e-06	1.39131488510625e-06	3.19465809184187e-07	0.00151103886171327	0.000504346666338465	1.49265760129382e-07	0	0	1.09877477867735e-06	2.8367122485064e-07	1.00151043881941	6.90255033591319e-07	1.26714259568506e-06	8.82883396429125e-07	6.02341519992145e-07	6.66312507488603e-07	1.02296149792623e-06	6.02341519992145e-07	0.000504905965615532	0.00050424110242696	8.30134561566763e-10	5.43811042017836e-07	6.00042306140051e-07	0	0.00100679775928631	5.2255470380554e-10	2.82841090289073e-07	0	1.25109488471646e-09	3.17692159595665e-07	0	2.23710097256079e-09	0.00050364106012082	2.82841090289073e-07	2.23710097256079e-09	0.00100679775928631	1.46443991573483e-07	0.00050364106012082	0.00050364106012082	0	4.23818307002593e-07	1.21461374822678e-09	6.00042306140051e-07	6.00042306140051e-07	5.34545836598705e-10	6.00042306140051e-07
"Euglossa_cordata"	7.11098216965791e-05	4.77528532162908e-05	0.0502618887972072	1.13411716748468e-07	1.06363250714206e-05	0.050286293355024	6.13729822233019e-08	3.37678375792392e-05	1.06647702214565e-05	3.37889158828605e-05	3.70526957873243e-05	6.12204291962855e-08	2.1087993221597e-05	1.78451388086535e-08	3.37488640582101e-05	2.65254574100756e-05	3.85856075640013e-05	4.91977645261214e-05	1.17054505438865e-07	1.05806660016569e-05	0	1.05679165802379e-05	0	1.77501541212595e-08	0	2.64627141261611e-05	0	0	0.000841715517771906	0.00184747961365303	4.20889300992803e-06	7.06456134026127e-07	0.000840518533743873	1.73419830993245e-06	1.85890432356384e-06	0.00100701449942557	0.000840624259023125	1.39548320765805e-06	1.13469141919494e-06	1.32361466692303e-06	0.00100769555213283	0	0	1.37075378028673e-06	2.48503323942959e-09	6.90255033591319e-07	1.00184342401372	3.5422319127748e-07	4.46326580882761e-07	1.28915928267513e-06	1.72837785315017e-06	1.14736949299019e-06	1.28915928267513e-06	8.30217398884805e-07	9.21964917766527e-07	5.94837960288451e-10	0.00083769814662012	4.4443638560362e-07	0	2.12726501428411e-07	1.12496213527367e-06	1.89019527914114e-09	0	3.90181684796216e-09	2.66619255536413e-07	0	1.53432455558255e-09	4.77528532162907e-07	1.89019527914114e-09	1.53432455558255e-09	2.12726501428411e-07	0.00100572586710048	4.77528532162908e-07	4.77528532162908e-07	0	1.63992548420405e-06	2.04068097320952e-09	4.4443638560362e-07	4.4443638560362e-07	8.87507706062975e-10	4.4443638560362e-07
"Eumenes_sp1_M_PL_030"	5.30273465021862e-05	8.43107804904943e-05	2.11831922830174e-05	7.98767194966891e-08	2.12017395390057e-05	5.84993280261714e-08	0.0504305412316944	5.71867468798191e-08	2.10883220288991e-05	5.10495116909039e-08	2.1090338294038e-05	3.17300310262322e-05	7.33007515192733e-08	2.67587982791529e-08	1.77933604169088e-08	6.42805242513011e-08	5.26683966817435e-05	1.00785915781496e-07	3.54293208751335e-08	0.0502515859082915	0	2.10349560677336e-05	0	2.66918998541137e-08	0	4.71143247005697e-08	0	0	0.00168002320005504	2.06050876954878e-06	1.06070910813523e-06	1.06233761419373e-06	1.20196389853193e-06	0.0012639082326316	1.38664268182533e-06	3.34020570871183e-07	2.11202595796779e-06	5.28982140098879e-07	1.59856351132372e-06	8.45868752235217e-07	3.03933636669298e-09	0	0	8.58679372989614e-07	2.22323860091658e-09	1.26714259568506e-06	3.5422319127748e-07	1.0029358163944	3.32752194296942e-07	3.32697153430937e-07	3.57235281370551e-09	3.3386427402264e-07	3.32697153430937e-07	0.00167589597141462	1.17452872054361e-06	8.91959942638429e-10	3.53053204716957e-07	3.31420915638664e-07	0	4.24034790780114e-07	5.93112013896959e-10	1.33127865827815e-09	0	1.18097736250445e-09	5.27208050722478e-07	0	0.00126076353079236	8.43107804904943e-07	1.33127865827815e-09	0.00126076353079236	4.24034790780114e-07	1.16998656052343e-09	8.43107804904943e-07	8.43107804904943e-07	0	3.35953052604987e-09	1.05766770087441e-06	3.31420915638664e-07	3.31420915638664e-07	1.33459499270569e-09	3.31420915638664e-07
