"Bischhofia_javanica"	"Ficus_heteropleura"	"Strebus_glaber"	"Macaranga_bicolor"	"Macaranga_tanarius"	"Grewia_multiflora"	"Guioa_pleuropteris"	"Mallotus_molissima"	"Syzygium_sp2_M_SD_013"	"Syzygium_sp3_M_SD_013"	"Homalanthus_alpinus"	"Microcus_stylocarpa"	"Syzygium_garciae"	"Dillenia_reifferscheidia"	"Platea_excelsa"	"Homalanthus_rotundifolius"	"Prunus_fragrans"	"Canarium_asperum"	"Elaeocarpus_cumingii"	"Litsea_luzonica"	"Litsea_quericoides"	"Palaquium_sp1_M_SD_013"	"Unidentified_sp1_M_SD_013"	"Unidentified_sp2_M_SD_013"	"Memexylon_lanceolatum"	"Ternstroemia_megacarpa"	"Ficus_congesta"	"Ficus_heteropoda"	"Ficus_septica"	"Ficus_sp1_M_SD_013"	"Ficus_variegata"	"Pometia_pinnata"	"Aglaia_sp1_M_SD_013"	"Garcinia_busungaensis"	"Lithocarpus_sp1_M_SD_013"	"Myristica_ceylanica"	"Sarcops_calvus"	"Ducula_bicolor"	"Ptilinopus_occipitalis"	"Ducula_poliocephala"	"Penelopides_panini"	"Phapitreron_leucotis"	"Chalcophaps_indica"	"Hypsipetes_philippinus"	"Ptenochirus_jagori"	"Pycnonotus_goiavier"	"Cynopterus_brachyotis"	"Macropygia_phasianella"	"Zosterops_nigrorum"	"Rhabdornis_mysticalis"	"Streptopelia_chinensis"	"Oriolus_chinensis"	"Aceros_waldeni"	"Megalaima_haemacephala"	"Sus_cebifrons"
"Unidentified_sp1_M_SD_013"	0.000764560258797029	0.000486040080391658	0.00043873477821553	0.00028160599868031	0.000281770058626979	0.000281308767929409	0.000281565575859815	2.92950301789159e-06	0.000484125619787538	0.000484125619787538	0.000280501655665509	0.000483441615034633	0.000316436738564426	0.000482911423086368	0.00048319727760428	1.77125669810975e-06	0.00048283346622214	0.000482430855531524	0.000482408052544212	0.000325660971594964	0.000482430855531524	0.000482408052544212	1.00076025147676	0.000482430855531524	0.000279174169268188	1.19907215361997e-06	4.87803957780071e-07	4.87803957780071e-07	4.87803957780071e-07	4.87803957780071e-07	4.87803957780071e-07	7.73658475691911e-07	5.45758532640723e-07	2.31186709848375e-07	5.38522129704932e-07	2.27899943051189e-07	8.89024427059969e-05	0.0251406047256351	0.0251447577519412	0.0251402372271046	8.18637798961084e-05	5.95579149099286e-05	4.58850993370754e-05	4.00421125442981e-05	2.31186709848375e-05	2.79743971835718e-05	2.30955523138527e-05	0.0250529741786206	2.48458907851294e-05	2.48092719974058e-05	3.05358868777303e-05	2.0806152563109e-05	1.13949971525594e-05	1.25392936567271e-05	1.6155663891148e-05
"Unidentified_sp2_M_SD_013"	0.000653062825187603	0.000653130304758742	0.00015970421493237	2.48007631867975e-06	0.000169764013943146	2.28689499450291e-06	0.000169769737122449	2.09761510050385e-06	0.000651116759065157	0.000651116759065157	1.63336249683139e-06	0.000650784855709027	0.000483457228813023	0.000483374299494038	0.00065097822680819	1.12556096518497e-06	0.000483043215835775	0.000649760174677721	0.00048267150861545	0.000325729195279107	0.000649760174677721	0.00048267150861545	0.000482430855531524	1.00064976017468	8.44573527478769e-07	0.00016852321872624	5.47584191763452e-07	5.47584191763452e-07	5.47584191763452e-07	5.47584191763452e-07	5.47584191763452e-07	0.000168151511505915	0.000167565762901813	2.59518574295475e-07	6.32303526366905e-07	5.85748604102175e-07	8.11064627222442e-05	0.0251558621781904	0.025162553551573	0.0251556470197329	0.025134864435272	5.20390108454166e-05	2.83707061846041e-05	2.98493553633459e-05	2.59518574295475e-05	1.35939476060207e-05	2.59259055721179e-05	2.12799380054398e-05	1.1707617193549e-05	1.16813970047927e-05	2.25460221877695e-05	1.35226926923789e-05	2.92874302051088e-05	1.53423765293335e-05	1.89691057910072e-05
"Memexylon_lanceolatum"	0.000616854873975736	0.000244904949835014	0.000894239419174348	0.000893937118979809	0.000893605629893403	0.000893252318351553	0.000892886371854292	0.000521773192707098	0.000520102776553432	0.000520102776553432	0.00065361032930475	1.77740893047119e-06	0.000519735629458816	8.91712429070887e-07	1.3210293470086e-06	0.000281422099641722	0.000240264519963728	1.12609803663836e-06	1.3070226523547e-06	1.68921419324506e-06	1.12609803663836e-06	1.3070226523547e-06	0.000372232225690917	1.12609803663836e-06	1.0008891727822	0.000239504197858405	1.17383629093886e-07	1.17383629093886e-07	1.17383629093886e-07	1.17383629093886e-07	1.17383629093886e-07	5.46700547031597e-07	3.53002649022607e-07	5.56320517032634e-08	1.23341236124832e-09	1.93697898008991e-07	9.07676350056214e-05	4.83680311261908e-05	4.02808122158006e-05	3.2856017509246e-05	5.2950397353391e-05	0.0334540496235922	0.0334507385497146	8.0200929569914e-05	5.56320517032634e-06	7.28268021489126e-05	5.55764196515602e-06	0.0334313217272971	6.29058424616427e-05	5.6383677552804e-05	5.47593388343238e-05	4.79360439779772e-05	9.68489490044955e-06	1.29128373344696e-05	3.70023708374496e-08
"Ternstroemia_megacarpa"	0.000466943056108544	0.00113642287631911	0.000242212549024975	0.000241769433801859	0.000464867030800671	0.00024137029183966	0.000464615433296073	0.000241176010505453	0.000464570718540237	0.000464570718540237	2.25167898922635e-06	0.000225286242309221	0.000464360035776581	2.07880795463284e-06	0.000895303069496624	1.5553488630992e-06	0.000240388676211298	0.00022469762496832	1.5834016368989e-06	1.45362468981825e-06	0.00022469762496832	1.5834016368989e-06	1.5987628714933e-06	0.00022469762496832	0.000239504197858405	1.00113232144151	2.91905397474849e-07	2.91905397474849e-07	2.91905397474849e-07	2.91905397474849e-07	2.91905397474849e-07	0.000893516166939467	0.000223410935274847	1.3834379027244e-07	5.00212863685205e-07	0.00067010523166462	5.044103038244e-05	7.08984356984516e-05	6.87328440518337e-05	6.20991292550254e-05	0.033511640291227	0.0334327384404158	4.64220127182746e-05	4.226826429173e-05	1.3834379027244e-05	3.0685103305486e-05	1.38205446482168e-05	2.8086586021846e-05	2.55227096021963e-05	2.25080094708782e-05	2.50670620827738e-05	2.7939937353969e-05	0.033505261583231	1.71282614062808e-05	1.50063859105561e-05
"Ficus_congesta"	0.00106542820094361	0.00106541209735802	1.51518598588826e-06	1.22154867799304e-06	1.33173282064005e-06	1.02404505901263e-06	1.08941922035894e-06	9.73429277385153e-07	1.49406733103324e-06	1.49406733103324e-06	8.39954404138686e-07	0.00106392035403208	1.42689282498368e-06	0.00106414808803265	1.8329440077703e-06	6.38562918848222e-07	1.17175426368938e-06	1.0951683835269e-06	1.07219521361685e-06	8.63089510523044e-07	1.0951683835269e-06	1.07219521361685e-06	9.75607915560143e-07	1.0951683835269e-06	1.76075443640829e-07	4.37858096212273e-07	1.00106265344307	0.00106265344307102	0.00106265344307102	0.00106265344307102	0.00106265344307102	3.38299046139741e-07	1.94715747448418e-07	0.000503627224204275	5.94192325552074e-07	1.43583298691324e-07	2.91962381815218e-05	4.69819692632347e-05	4.69897720829442e-05	4.69693878997301e-05	2.92073621172626e-05	1.39382670101545e-05	1.63333690396732e-07	1.38859826389688e-05	0.0503627224204274	1.38614022140699e-05	0.050312359698007	6.76397515334916e-06	1.38492975560659e-05	1.38371296900986e-05	6.76252838411295e-06	1.38252533286289e-05	7.17916493456618e-06	1.37820577548318e-05	1.78257697665622e-05
"Ficus_heteropoda"	0.00106542820094361	0.00106541209735802	1.51518598588826e-06	1.22154867799304e-06	1.33173282064005e-06	1.02404505901263e-06	1.08941922035894e-06	9.73429277385153e-07	1.49406733103324e-06	1.49406733103324e-06	8.39954404138686e-07	0.00106392035403208	1.42689282498368e-06	0.00106414808803265	1.8329440077703e-06	6.38562918848222e-07	1.17175426368938e-06	1.0951683835269e-06	1.07219521361685e-06	8.63089510523044e-07	1.0951683835269e-06	1.07219521361685e-06	9.75607915560143e-07	1.0951683835269e-06	1.76075443640829e-07	4.37858096212273e-07	0.00106265344307102	1.00106265344307	0.00106265344307102	0.00106265344307102	0.00106265344307102	3.38299046139741e-07	1.94715747448418e-07	0.000503627224204275	5.94192325552074e-07	1.43583298691324e-07	2.91962381815218e-05	4.69819692632347e-05	4.69897720829442e-05	4.69693878997301e-05	2.92073621172626e-05	1.39382670101545e-05	1.63333690396732e-07	1.38859826389688e-05	0.0503627224204274	1.38614022140699e-05	0.050312359698007	6.76397515334916e-06	1.38492975560659e-05	1.38371296900986e-05	6.76252838411295e-06	1.38252533286289e-05	7.17916493456618e-06	1.37820577548318e-05	1.78257697665622e-05
"Ficus_septica"	0.00106542820094361	0.00106541209735802	1.51518598588826e-06	1.22154867799304e-06	1.33173282064005e-06	1.02404505901263e-06	1.08941922035894e-06	9.73429277385153e-07	1.49406733103324e-06	1.49406733103324e-06	8.39954404138686e-07	0.00106392035403208	1.42689282498368e-06	0.00106414808803265	1.8329440077703e-06	6.38562918848222e-07	1.17175426368938e-06	1.0951683835269e-06	1.07219521361685e-06	8.63089510523044e-07	1.0951683835269e-06	1.07219521361685e-06	9.75607915560143e-07	1.0951683835269e-06	1.76075443640829e-07	4.37858096212273e-07	0.00106265344307102	0.00106265344307102	1.00106265344307	0.00106265344307102	0.00106265344307102	3.38299046139741e-07	1.94715747448418e-07	0.000503627224204275	5.94192325552074e-07	1.43583298691324e-07	2.91962381815218e-05	4.69819692632347e-05	4.69897720829442e-05	4.69693878997301e-05	2.92073621172626e-05	1.39382670101545e-05	1.63333690396732e-07	1.38859826389688e-05	0.0503627224204274	1.38614022140699e-05	0.050312359698007	6.76397515334916e-06	1.38492975560659e-05	1.38371296900986e-05	6.76252838411295e-06	1.38252533286289e-05	7.17916493456618e-06	1.37820577548318e-05	1.78257697665622e-05
"Ficus_sp1_M_SD_013"	0.00106542820094361	0.00106541209735802	1.51518598588826e-06	1.22154867799304e-06	1.33173282064005e-06	1.02404505901263e-06	1.08941922035894e-06	9.73429277385153e-07	1.49406733103324e-06	1.49406733103324e-06	8.39954404138686e-07	0.00106392035403208	1.42689282498368e-06	0.00106414808803265	1.8329440077703e-06	6.38562918848222e-07	1.17175426368938e-06	1.0951683835269e-06	1.07219521361685e-06	8.63089510523044e-07	1.0951683835269e-06	1.07219521361685e-06	9.75607915560143e-07	1.0951683835269e-06	1.76075443640829e-07	4.37858096212273e-07	0.00106265344307102	0.00106265344307102	0.00106265344307102	1.00106265344307	0.00106265344307102	3.38299046139741e-07	1.94715747448418e-07	0.000503627224204275	5.94192325552074e-07	1.43583298691324e-07	2.91962381815218e-05	4.69819692632347e-05	4.69897720829442e-05	4.69693878997301e-05	2.92073621172626e-05	1.39382670101545e-05	1.63333690396732e-07	1.38859826389688e-05	0.0503627224204274	1.38614022140699e-05	0.050312359698007	6.76397515334916e-06	1.38492975560659e-05	1.38371296900986e-05	6.76252838411295e-06	1.38252533286289e-05	7.17916493456618e-06	1.37820577548318e-05	1.78257697665622e-05
"Ficus_variegata"	0.00106542820094361	0.00106541209735802	1.51518598588826e-06	1.22154867799304e-06	1.33173282064005e-06	1.02404505901263e-06	1.08941922035894e-06	9.73429277385153e-07	1.49406733103324e-06	1.49406733103324e-06	8.39954404138686e-07	0.00106392035403208	1.42689282498368e-06	0.00106414808803265	1.8329440077703e-06	6.38562918848222e-07	1.17175426368938e-06	1.0951683835269e-06	1.07219521361685e-06	8.63089510523044e-07	1.0951683835269e-06	1.07219521361685e-06	9.75607915560143e-07	1.0951683835269e-06	1.76075443640829e-07	4.37858096212273e-07	0.00106265344307102	0.00106265344307102	0.00106265344307102	0.00106265344307102	1.00106265344307	3.38299046139741e-07	1.94715747448418e-07	0.000503627224204275	5.94192325552074e-07	1.43583298691324e-07	2.91962381815218e-05	4.69819692632347e-05	4.69897720829442e-05	4.69693878997301e-05	2.92073621172626e-05	1.39382670101545e-05	1.63333690396732e-07	1.38859826389688e-05	0.0503627224204274	1.38614022140699e-05	0.050312359698007	6.76397515334916e-06	1.38492975560659e-05	1.38371296900986e-05	6.76252838411295e-06	1.38252533286289e-05	7.17916493456618e-06	1.37820577548318e-05	1.78257697665622e-05
"Pometia_pinnata"	0.00033917265089324	0.00134380287935196	2.65345544508842e-06	2.17244428018731e-06	0.000336897368580617	1.91161715349308e-06	0.000336688577585592	1.88634335483192e-06	0.00033744845844808	0.00033744845844808	1.23175656075115e-06	0.000336827907531024	0.000337202694971763	2.53080457481101e-06	0.00134192190475379	8.84502120805739e-07	2.17452595986477e-06	0.000336303023011831	1.62967477578867e-06	1.28367301955339e-06	0.000336303023011831	1.62967477578867e-06	1.54731695138382e-06	0.000336303023011831	8.20050820547396e-07	0.0013402742504092	3.38299046139741e-07	3.38299046139741e-07	3.38299046139741e-07	3.38299046139741e-07	3.38299046139741e-07	1.00133972939923	0.000334859933709095	1.60331301488029e-07	7.49416225935678e-07	0.00100486946551603	3.17195304190238e-05	7.69617863841773e-05	7.6969755887438e-05	7.21525745306985e-05	0.0502289900563643	7.62791657706542e-05	2.0516638538767e-05	2.67329470426889e-05	1.60331301488029e-05	1.8314425623903e-05	1.60170970186541e-05	9.38048837834132e-06	1.45734414285076e-05	1.45498621365722e-05	1.08007526932663e-05	1.82578988685961e-05	0.0502434732758014	1.58956962871686e-05	2.24824867780703e-05
"Aglaia_sp1_M_SD_013"	0.000673829899388931	0.000674789058201631	3.57234572625223e-06	2.90701682514425e-06	0.00067092567912544	2.57893427122756e-06	0.00067082574802947	2.50607434793656e-06	0.000671769561296005	0.000671769561296005	1.79819537101413e-06	0.000670944481423693	0.00067134759678346	2.74217124355988e-06	0.000672072607166853	1.22980131593545e-06	2.78152554098795e-06	0.000670263051607253	2.26858713463752e-06	1.87105872739255e-06	0.000670263051607253	2.26858713463752e-06	2.18303413056289e-06	0.000670263051607253	1.05900794706782e-06	0.000670232805824541	3.89431494896835e-07	3.89431494896835e-07	3.89431494896835e-07	3.89431494896835e-07	3.89431494896835e-07	0.00066971986741819	1.00066828646279	1.84564689524566e-07	3.76150935568792e-07	1.43340462403178e-06	4.96397146623554e-05	0.000106452624177275	0.000106466924775222	9.68762448211721e-05	0.100242969419124	7.18113768890605e-05	4.075490678985e-05	3.98143611371046e-05	1.84564689524566e-05	2.30447181310232e-05	1.84380124835042e-05	1.85800785721774e-05	1.55910987084735e-05	1.55597727791243e-05	2.14240395090399e-05	2.29657787741684e-05	7.16702312015892e-05	1.83007105465745e-05	1.12845280670638e-05
"Garcinia_busungaensis"	0.00100988455065745	0.00100986928659528	1.43619524728745e-06	1.15786604549104e-06	1.26230599112801e-06	9.70658823708654e-07	1.0326248534208e-06	9.22681779511994e-07	1.41617756496042e-06	1.41617756496042e-06	7.96165311979797e-07	0.00100845531187875	1.35250504737789e-06	0.00100867117349066	1.73738768509033e-06	6.05272908860874e-07	1.11066754852074e-06	1.0380742971819e-06	1.01629878067948e-06	8.18094322770658e-07	1.0380742971819e-06	1.01629878067948e-06	9.247468393935e-07	1.0380742971819e-06	1.6689615510979e-07	4.1503137081732e-07	0.00100725444840855	0.00100725444840855	0.00100725444840855	0.00100725444840855	0.00100725444840855	3.20662602976058e-07	1.84564689524566e-07	1.00100396472015	5.63215474456942e-07	1.36097913451492e-07	2.76741594137647e-05	4.45326722874262e-05	4.45400683250656e-05	4.45207468243887e-05	2.7684703428685e-05	1.32116274977768e-05	1.54818663883158e-07	1.31620688521031e-05	0.10039647201515	1.31387698711563e-05	0.000296075543134637	6.41135085625513e-06	1.31272962616738e-05	1.31157627394299e-05	6.40997951100754e-06	1.31045055247667e-05	6.80489567257458e-06	1.30635618529211e-05	1.68964642337083e-05
"Lithocarpus_sp1_M_SD_013"	3.73105162187314e-06	4.85150350172245e-06	7.13630753832818e-07	1.16152694282981e-08	3.86561917464733e-07	1.06074865170645e-08	3.86195532663257e-07	9.75910567666952e-09	2.53531250083006e-06	2.53531250083006e-06	7.59705980044783e-09	3.71980268189232e-06	1.7869541364569e-06	0.00335155963607069	0.00335187008387146	5.35212900051161e-09	2.15707323440364e-06	2.52921410546762e-06	2.15526709521938e-06	1.45445589834722e-06	2.52921410546762e-06	2.15526709521938e-06	2.15408851881973e-06	2.52921410546762e-06	3.70023708374496e-09	1.50063859105561e-06	1.18838465110415e-06	1.18838465110415e-06	1.18838465110415e-06	1.18838465110415e-06	1.18838465110415e-06	1.49883245187136e-06	3.76150935568792e-07	5.63215474456942e-07	1.00334821818825	1.12268151630256e-06	3.74667304494606e-07	0.000112322477504723	0.000112352351349874	0.000112326823433639	5.64226403353188e-05	2.52859485796222e-07	1.04249877430502e-07	1.34154006694126e-07	5.63215474456942e-05	7.08782367533844e-08	5.62652258982485e-05	9.22814028808841e-08	6.65871752793482e-08	6.64651864583898e-08	9.63430025886355e-08	7.05448037863528e-08	5.61340758151282e-05	8.11903455499553e-08	0.100446545647491
"Myristica_ceylanica"	4.51540239754977e-06	0.00201281670050228	1.73456516392461e-06	1.43787173523036e-06	2.86905803579349e-06	1.24430003575859e-06	2.55140714171421e-06	1.26661236172727e-06	3.12735560015504e-06	3.12735560015504e-06	6.65317750488164e-07	2.71133363835424e-06	3.05779316006709e-06	2.31943790606213e-06	0.00201177120234074	5.39202925676026e-07	1.56752637874158e-06	2.3429944164087e-06	9.90762416939813e-07	6.96287311714226e-07	2.3429944164087e-06	9.90762416939813e-07	9.11599772204754e-07	2.3429944164087e-06	5.81093694026973e-07	0.00201031569499386	2.87166597382647e-07	2.87166597382647e-07	2.87166597382647e-07	2.87166597382647e-07	2.87166597382647e-07	0.00200973893103206	1.43340462403178e-06	1.36097913451492e-07	1.12268151630256e-06	1.00200830552641	1.37993461756922e-05	4.74709485910791e-05	4.74725869996545e-05	4.74289042402249e-05	0.000215010693604767	8.07469546522478e-05	2.78370287683981e-07	1.36515329482732e-05	1.36097913451492e-05	1.35841331167829e-05	1.3596181553804e-05	1.80898184505269e-07	1.35557841485416e-05	1.353995149402e-05	1.77465877492605e-07	1.35500189630238e-05	0.100415276320401	1.34906820277627e-05	3.36804454890769e-05
"Sarcops_calvus"	0.00596373855624632	0.00595348223835949	0.00594960984013871	0.0059447323134923	0.00594133858402218	0.00593916060354554	0.00593457601017469	0.00593349152825792	0.00592750989965627	0.00592750989965627	0.00592767724201826	0.00591341872634272	3.34187480876363e-05	1.96207811702447e-05	1.9917639080539e-05	0.00591666037220231	0.00591223354041824	1.90838735817045e-05	0.00590706389157652	0.00590850007761567	1.90838735817045e-05	0.00590706389157652	2.09182218131757e-05	1.90838735817045e-05	1.60178179421685e-05	8.90135830278353e-06	3.43485155076727e-06	3.43485155076727e-06	3.43485155076727e-06	3.43485155076727e-06	3.43485155076727e-06	3.73170946106162e-06	2.91998321543267e-06	1.62789173022145e-06	2.20392532055651e-08	8.11726245628954e-07	1.00145300020574	0.000780404263425374	0.000874029403182687	0.000873551992495721	0.0004379974823149	0.000723750837841067	0.000731260518425124	0.000688879220594975	0.000162789173022145	0.000659024680547615	0.000162626383849123	0.000427889830221349	0.000593084947101229	0.000518916302998005	0.000505097014844238	0.000390019696273436	4.05863122814477e-05	7.7440658252569e-05	6.61177596166952e-07
"Ducula_bicolor"	0.00632372947666887	0.00632150259536523	0.00628669909887544	2.57293611689598e-05	3.00277604616975e-05	2.37298856555968e-05	2.9070955729702e-05	2.11387396126798e-05	0.00630278269116641	0.00630278269116641	1.77017625418173e-05	0.00629971581735193	0.0062925436714902	0.00629520515653848	0.0062989526336786	1.21532966610883e-05	0.00629086301557838	0.00628896554454761	0.00628718978218294	2.85749341948025e-05	0.00628896554454761	0.00628718978218294	0.00628515118140878	0.00628896554454761	9.06900583616077e-06	1.32934566934597e-05	5.87274615790433e-06	5.87274615790433e-06	5.87274615790433e-06	5.87274615790433e-06	5.87274615790433e-06	9.62022329802216e-06	6.65328901107971e-06	2.78329201796414e-06	7.02015484404519e-06	2.96693428694244e-06	0.00082917952988946	1.00175515803304	0.00169872059640211	0.00160882711538082	0.000997993351661956	0.000514252675361253	0.000306821588216869	0.000298049400932769	0.000278329201796414	0.00014072289958683	0.000278050872594618	0.00025550332850244	0.000140399888967612	0.000140135654722453	0.000188391177467356	0.000139963285935409	0.000148346714347122	0.000171560140886237	0.000210604645321356
"Ptilinopus_occipitalis"	0.00632294059840429	0.00632010480198252	3.34080565159954e-05	2.27910527884822e-05	2.5847635368183e-05	2.16054501630787e-05	2.74804357964926e-05	1.95470690581237e-05	0.00630363970771938	0.00630363970771938	1.47416611705391e-05	0.00630197479317352	0.00629353160782011	0.00629687994856454	0.00630062744654011	1.0345211623786e-05	0.00629271307763849	0.00629063838789326	0.0062894468888647	0.00628242748535594	0.00629063838789326	0.0062894468888647	0.00628618943798531	0.00629063838789326	7.5526522904626e-06	1.28874082597188e-05	5.87372151036802e-06	5.87372151036802e-06	5.87372151036802e-06	5.87372151036802e-06	5.87372151036802e-06	9.62121948592975e-06	6.65418279845135e-06	2.7837542703166e-06	7.02202195936714e-06	2.9670366874784e-06	0.000928656240881605	0.00169872059640211	1.00185547757393	0.00176556997953389	0.000998127419767702	0.000457266428330469	0.000249747675141186	0.000241033832188175	0.00027837542703166	8.36497437276666e-05	0.000278097051604628	0.000198470960144729	8.33444055521501e-05	8.31000671889236e-05	0.000287808017500042	8.29921837782443e-05	0.00014835183437392	0.000171560005150674	0.000210660658781014
"Ducula_poliocephala"	0.00673754393854166	0.00673571421098564	3.23379846408444e-05	2.16124705383056e-05	2.54283706415548e-05	2.03511212491654e-05	2.59806130770761e-05	1.81580518699848e-05	0.00672055235076042	0.00672055235076042	1.49091224507578e-05	0.0067202588035987	3.87379053760033e-05	0.00671546516222289	0.00671882292044035	1.02259171631702e-05	0.00671033728480423	0.00670817253859543	0.00670753780222399	0.00669945480433961	0.00670817253859543	0.00670753780222399	0.00670406326056122	0.00670817253859543	6.57120350184921e-06	1.24198258510051e-05	6.26258505329735e-06	6.26258505329735e-06	6.26258505329735e-06	6.26258505329735e-06	6.26258505329735e-06	9.62034327075981e-06	6.45841632141148e-06	2.96804978829258e-06	7.48845489557594e-06	3.16192694934833e-06	0.00099002559149515	0.00171608225640621	0.00188327464483615	1.00188272124619	0.000968762448211721	0.000391927561234338	0.000170709916127609	0.000256747370041845	0.000296804978829258	8.89380796160978e-05	0.000296508173850429	0.000211422445848648	8.86494061374637e-05	8.84224304890889e-05	0.000211401297452985	8.8294450239817e-05	0.000158096347467416	8.75678096706849e-05	0.000224653646867278
"Penelopides_panini"	0.00673829899388931	0.00674789058201631	3.57234572625223e-05	2.90701682514425e-05	0.0067092567912544	2.57893427122756e-05	0.0067082574802947	2.50607434793656e-05	0.00671769561296005	0.00671769561296005	1.79819537101413e-05	0.00670944481423693	0.0067134759678346	2.74217124355988e-05	0.00672072607166853	1.22980131593545e-05	2.78152554098795e-05	0.00670263051607253	2.26858713463752e-05	1.87105872739255e-05	0.00670263051607253	2.26858713463752e-05	2.18303413056289e-05	0.00670263051607253	1.05900794706782e-05	0.00670232805824541	3.89431494896835e-06	3.89431494896835e-06	3.89431494896835e-06	3.89431494896835e-06	3.89431494896835e-06	0.0066971986741819	0.00668286462794159	1.84564689524566e-06	3.76150935568792e-06	1.43340462403178e-05	0.000496397146623554	0.00106452624177275	0.00106466924775222	0.000968762448211721	1.00242969419124	0.000718113768890605	0.0004075490678985	0.000398143611371046	0.000184564689524566	0.000230447181310232	0.000184380124835042	0.000185800785721774	0.000155910987084735	0.000155597727791243	0.000214240395090399	0.000229657787741684	0.000716702312015892	0.000183007105465745	0.000112845280670638
"Phapitreron_leucotis"	0.00722483866539152	0.00721662870253416	0.00721330736184747	0.00720963412845203	0.00720806355240781	0.00720287641211993	0.00720469144717037	0.00719755344806694	0.0071881523872455	0.0071881523872455	4.29152384617675e-05	2.20291186561487e-05	0.00718674717386216	1.17481471427651e-05	2.06539898228365e-05	2.89704234768613e-05	0.00716816976714163	1.48682888129762e-05	1.49085535911938e-05	1.79352803034799e-05	1.48682888129762e-05	1.49085535911938e-05	1.70165471171224e-05	1.48682888129762e-05	0.00716872491934119	0.00716415823723196	1.99118100145064e-06	1.99118100145064e-06	1.99118100145064e-06	1.99118100145064e-06	1.99118100145064e-06	1.0897023681522e-05	5.12938406350432e-06	9.43687678412625e-07	1.80613918425873e-08	5.7676396180177e-06	0.000878840303092725	0.000587717343270004	0.00052259020380625	0.00041992238703679	0.000769407609525649	1.00145656989706	0.000982327610772899	0.000733388987898121	9.43687678412625e-05	0.00055426458668652	9.42743990734213e-05	0.000654987813088553	0.000474212459495739	0.000384243041394902	0.000535996808617889	0.000473040143247149	0.000288381980900885	0.000195933916445051	5.41841755277618e-07
"Chalcophaps_indica"	8.26112156142208e-05	6.62381851833458e-05	0.00841692922479407	0.00841437237822559	0.00841060676578655	0.00840802887831815	0.00840180867866908	0.00839730607297112	0.00837688086750214	0.00837688086750214	0.0083926809602235	1.55779619968102e-05	0.00837266535201159	6.09656960056587e-06	9.48878707529425e-06	0.00837556672329847	2.03405609056974e-05	9.45690206153471e-06	1.21544974825899e-05	1.67595055856534e-05	9.45690206153471e-06	1.21544974825899e-05	1.52950331123585e-05	9.45690206153471e-06	0.00836268463742864	1.16055031795687e-05	2.72222817327887e-08	2.72222817327887e-08	2.72222817327887e-08	2.72222817327887e-08	2.72222817327887e-08	3.41943975646116e-06	3.3962422324875e-06	1.29015553235965e-08	8.6874897858752e-09	2.31975239736651e-08	0.00103595240110226	0.000409095450955826	0.000332996900188248	0.000213387395159511	0.000509436334873125	0.00114604887923505	1.00143170408667	0.000866785000590165	1.29015553235965e-06	0.00082487431336858	1.28886537682729e-06	0.000831093595498014	0.000731520883605591	0.000626554557693452	0.000572948373722995	0.00044404499352128	1.15987619868326e-06	0.000120567413027548	2.60624693576256e-07
"Hypsipetes_philippinus"	0.00917786200995325	0.00916488619788982	0.00917110752865189	0.00916839798864341	0.00916512656003904	0.00915980768062817	0.0091561456961864	0.00915334237702079	0.00913222810033223	0.00913222810033223	0.00914624959203045	1.9641573526438e-05	3.39230460744645e-05	9.77174360008278e-06	1.21075553098501e-05	3.83594328346496e-05	2.01645346514171e-05	1.08543110412167e-05	1.34973620341615e-05	1.76787380061458e-05	1.08543110412167e-05	1.34973620341615e-05	1.45607681979266e-05	1.08543110412167e-05	2.18729807917947e-05	1.15277084431991e-05	2.52472411617614e-06	2.52472411617614e-06	2.52472411617614e-06	2.52472411617614e-06	2.52472411617614e-06	4.86053582594344e-06	3.61948737610042e-06	1.19655171382755e-06	1.21958187903751e-08	1.24104844984302e-06	0.00106463152273769	0.000433526401356755	0.000350594665000982	0.000350110050057061	0.000542923106415063	0.00093340416641579	0.000945583637007452	1.00106206361293	0.000119655171382755	0.000834525099076972	0.000119535516211373	0.000659335007952929	0.000732790146897124	0.000618373367184364	0.00055127327843712	0.000601321561066833	6.20524224921511e-05	0.000118945493825394	3.65874563711252e-07
"Ptenochirus_jagori"	0.0100988455065745	0.0100986928659528	1.43619524728745e-05	1.15786604549104e-05	1.26230599112801e-05	9.70658823708654e-06	1.0326248534208e-05	9.22681779511994e-06	1.41617756496042e-05	1.41617756496042e-05	7.96165311979797e-06	0.0100845531187875	1.35250504737789e-05	0.0100867117349066	1.73738768509033e-05	6.05272908860874e-06	1.11066754852074e-05	1.0380742971819e-05	1.01629878067948e-05	8.18094322770658e-06	1.0380742971819e-05	1.01629878067948e-05	9.247468393935e-06	1.0380742971819e-05	1.6689615510979e-06	4.1503137081732e-06	0.0100725444840855	0.0100725444840855	0.0100725444840855	0.0100725444840855	0.0100725444840855	3.20662602976058e-06	1.84564689524566e-06	0.010039647201515	5.63215474456942e-06	1.36097913451492e-06	0.000276741594137647	0.000445326722874262	0.000445400683250656	0.000445207468243887	0.000276847034286849	0.000132116274977768	1.54818663883158e-06	0.000131620688521031	1.0039647201515	0.000131387698711563	0.00296075543134637	6.41135085625513e-05	0.000131272962616738	0.000131157627394299	6.40997951100754e-05	0.000131045055247667	6.80489567257458e-05	0.000130635618529211	0.000168964642337083
