"Hamelia_versicolor"	"Vitex_mollis"	"Combretum_farinosum"	"Ipomoea_bracteata"	"Mirabilis_sp1_M_PL_065"	"Ipomoea_wolcottiana"	"Opuntia_excelsa"	"Nopalea_karwinskiana"	"Ceiba_aesculifolia"	"Caesalpinia_pulcherrima"	"Cordia_seleriana"	"Psittacanthus_calyculatus"	"Tillandsia_bartramii"	"Pithecellobium_mangens"	"Tillandsia_paucifolia"	"Tillandsia_dasyrifolia"	"Groton_suberosus"	"Justicia_mexicana"	"Erythrina_lanata"	"Ipomoea_quamoclit"	"Tabebuia_donnell-smithii"	"Amazilia_rutila"	"Chlorostilbon_canivetii"	"Cynanthus_latirostris"	"Heliomaster_constantii"	"Archilochus_colubris"
"Pithecellobium_mangens"	0.00143969095097099	0.00143715730785794	0.00143863218763633	4.45762372786663e-06	1.47487977839167e-06	3.39886039320352e-06	0.0014382160711926	2.97204611712904e-06	4.44692589552071e-06	1.91328278246593e-06	0.00143715730785794	1.92398061481185e-06	1.91328278246593e-06	1.00143524402508	4.44692589552071e-06	1.91328278246593e-06	1.91328278246593e-06	3.38816256085761e-06	1.05876333466311e-06	0.00143863218763633	1.05876333466311e-06	0.000325258073019209	0.100467081755283	0.00013273918005525	8.47010667730487e-05	3.20934970377375e-07
"Tillandsia_paucifolia"	0.000992523338682247	0.000199692220399371	0.000572716476677563	0.000992838442716406	0.000373024256278193	0.000573031580711722	0.000619499082404054	0.000618016773772214	0.000991041030050406	0.000198209911767531	0.000199692220399371	0.00020000732443353	0.000198209911767531	1.48230863184024e-06	1.00099104103005	0.000198209911767531	0.000198209911767531	0.000571234168045723	0.000419806862004684	0.000572716476677563	0.000419806862004684	0.0336956850004802	0.000103761604228817	0.0335721830650373	0.0335845489603747	5.39223799799774e-05
"Tillandsia_dasyrifolia"	0.000596543018085058	0.000593287805970417	0.000595052489300542	0.000596777684332731	1.76468333012419e-06	0.000595287155548215	0.000594778334754934	0.000592865051972468	0.000594629735302592	0.000591374523187952	0.000593287805970417	0.00059352247221809	0.000591374523187952	1.91328278246593e-06	0.000594629735302592	1.00059137452319	0.000591374523187952	0.000593139206518076	1.49052878451636e-06	0.000595052489300542	1.49052878451636e-06	0.100533668941952	0.000133929794772615	0.000158821499711177	0.000119242302761309	6.44384709041633e-05
"Groton_suberosus"	0.000596543018085058	0.000593287805970417	0.000595052489300542	0.000596777684332731	1.76468333012419e-06	0.000595287155548215	0.000594778334754934	0.000592865051972468	0.000594629735302592	0.000591374523187952	0.000593287805970417	0.00059352247221809	0.000591374523187952	1.91328278246593e-06	0.000594629735302592	0.000591374523187952	1.00059137452319	0.000593139206518076	1.49052878451636e-06	0.000595052489300542	1.49052878451636e-06	0.100533668941952	0.000133929794772615	0.000158821499711177	0.000119242302761309	6.44384709041633e-05
"Justicia_mexicana"	0.000858545333349014	0.000298263684539467	0.000856979373540559	0.000859017717790581	0.000558715689001092	0.000857451757982126	0.000299829644347922	0.000298135563067493	0.000856851252068585	0.000296569603259038	0.000298263684539467	0.000298736068981034	0.000296569603259038	1.6940812804288e-06	0.000856851252068585	0.000296569603259038	0.000296569603259038	1.00085528529226	1.5659598084549e-06	0.000856979373540559	1.5659598084549e-06	0.0504168325540364	0.000118585689630016	0.0502844120100983	0.000125276784676392	6.49939716598871e-05
"Erythrina_lanata"	0.00126047934934871	2.54929211917947e-06	4.19068295157291e-06	0.00126047989256806	1.64139083239344e-06	4.19122617091506e-06	0.00125883795851632	0.00125777919518166	0.00125942058601405	1.49052878451636e-06	2.54929211917947e-06	2.54983533852162e-06	1.49052878451636e-06	1.05876333466311e-06	0.00125942058601405	1.49052878451636e-06	1.49052878451636e-06	3.1319196169098e-06	1.0012562886664	4.19068295157291e-06	0.00125628866639714	0.000253389893367781	7.41134334264176e-05	0.000147725174915409	0.100503093311771	3.1779196620158e-05
"Ipomoea_quamoclit"	0.00105226053922301	0.000677894892312291	0.00105086364490582	0.00057416435310301	0.000372968752593525	0.000572767458785819	0.000679291786629482	0.000199747724084038	0.000572716476677563	0.000198350829766847	0.000677894892312291	0.000199798706192293	0.000198350829766847	0.000479544062545444	0.000572716476677563	0.000198350829766847	0.000198350829766847	0.000571319582360372	1.39689431719097e-06	1.00105086364491	1.39689431719097e-06	0.033719641060364	0.033568084378181	0.0335671877334173	0.000111751545375277	4.34362927633839e-05
"Tabebuia_donnell-smithii"	0.00126047934934871	2.54929211917947e-06	4.19068295157291e-06	0.00126047989256806	1.64139083239344e-06	4.19122617091506e-06	0.00125883795851632	0.00125777919518166	0.00125942058601405	1.49052878451636e-06	2.54929211917947e-06	2.54983533852162e-06	1.49052878451636e-06	1.05876333466311e-06	0.00125942058601405	1.49052878451636e-06	1.49052878451636e-06	3.1319196169098e-06	0.00125628866639714	4.19068295157291e-06	1.0012562886664	0.000253389893367781	7.41134334264176e-05	0.000147725174915409	0.100503093311771	3.1779196620158e-05
"Amazilia_rutila"	0.00596543018085058	0.00593287805970417	0.00595052489300542	0.00596777684332731	1.76468333012419e-05	0.00595287155548214	0.00594778334754934	0.00592865051972468	0.00594629735302592	0.00591374523187952	0.00593287805970417	0.0059352247221809	0.00591374523187952	1.91328278246593e-05	0.00594629735302592	0.00591374523187952	0.00591374523187952	0.00593139206518076	1.49052878451636e-05	0.00595052489300542	1.49052878451636e-05	1.00533668941952	0.00133929794772615	0.00158821499711177	0.00119242302761309	0.000644384709041633
"Chlorostilbon_canivetii"	0.0143969095097099	0.0143715730785794	0.0143863218763633	4.45762372786663e-05	1.47487977839167e-05	3.39886039320352e-05	0.014382160711926	2.97204611712904e-05	4.44692589552071e-05	1.91328278246593e-05	0.0143715730785794	1.92398061481185e-05	1.91328278246593e-05	0.0143524402507547	4.44692589552071e-05	1.91328278246593e-05	1.91328278246593e-05	3.38816256085761e-05	1.05876333466311e-05	0.0143863218763633	1.05876333466311e-05	0.00325258073019209	1.00467081755283	0.0013273918005525	0.000847010667730487	3.20934970377375e-06
"Cynanthus_latirostris"	0.0112054764861297	3.23956310851586e-05	0.0111890625778058	0.0112125775124843	0.0111566669467206	0.0111961636041604	4.8809539409093e-05	3.40607416251763e-05	0.0111907276883458	1.76468333012419e-05	3.23956310851586e-05	3.94966574397789e-05	1.76468333012419e-05	1.47487977839167e-05	0.0111907276883458	1.76468333012419e-05	1.76468333012419e-05	0.0111743137800218	1.64139083239344e-05	0.0111890625778058	1.64139083239344e-05	0.00299996166121112	0.00103241584487417	1.00410002520485	0.00131311266591475	0.000655494724156109
"Heliomaster_constantii"	0.0126047934934871	2.54929211917947e-05	4.19068295157291e-05	0.0126047989256806	1.64139083239344e-05	4.19122617091506e-05	0.0125883795851632	0.0125777919518166	0.0125942058601405	1.49052878451636e-05	2.54929211917947e-05	2.54983533852162e-05	1.49052878451636e-05	1.05876333466311e-05	0.0125942058601405	1.49052878451636e-05	1.49052878451636e-05	3.1319196169098e-05	0.0125628866639714	4.19068295157291e-05	0.0125628866639714	0.00253389893367781	0.000741134334264176	0.00147725174915409	1.00503093311771	0.00031779196620158
"Archilochus_colubris"	5.40293583034365e-05	2.15864686248469e-05	4.34362927633839e-05	0.0335081916750286	2.1849824138537e-05	0.0334975986094886	3.21795341648995e-05	3.20725558414404e-05	5.39223799799774e-05	2.14794903013878e-05	2.15864686248469e-05	0.03347574878535	2.14794903013878e-05	1.06978323459125e-07	5.39223799799774e-05	2.14794903013878e-05	2.14794903013878e-05	4.33293144399247e-05	1.05930655400527e-05	4.34362927633839e-05	1.05930655400527e-05	0.00365151335123592	7.48848264213875e-06	0.00196648417246833	0.000847445243204213	1.00362807885146
