"Microtus_arvalis"	"Sorex_araneus"	"Neomys_fodiens"	"Clethrionomys_glareolus"	"Talpa_europaea"	"Microtus_agrestis"	"Arvicola_terrestris"	"Sorex_minutus"	"Apodemus_uralensis"	"Apodemus_agrarius"	"Sicista_betulina"	"Sorex_minutissimus"	"Apodemus_flavicollis"	"Micromys_minutus"	"Crocidura_suaveolens"	"Palaeopsylla_soricis"	"Ctenophthalmus_assimilis"	"Amphipsylla_rossica"	"Ctenophthalmus_agyrtes"	"Doratopsylla_dasycnema"	"Megabothris_turbidus"	"Ctenophthalmus_uncinatus"	"Hystrichopsylla_talpae"	"Amalaraeus_penicilliger"	"Megabothris_rectangulatus"	"Ctenophthalmus_bisoctodentatus"	"Amphipsylla_vinogradovi"	"Paradoxopsyllus_scorodumovi"	"Leptopsylla_segnis"	"Peromyscopsylla_bidentata"	"Peromyscopsylla_silvatica"	"Nosopsyllus_fasciatus"	"Rhadinopsylla_integella"
"Sicista_betulina"	0.000841249891780431	0.000839585919481469	0.000838428626022781	0.000841745035919207	0.000838428626022781	0.000840739429119862	0.000652387325021949	0.000484421500000007	0.000837148925960094	0.000651334394995996	1.00083513634462	0.000540090822721293	0.000224434039234542	0.000354123631303252	0.000481755588808714	0.0167691701786488	0.0167672511375629	5.82375147400814e-05	0.0167420695064666	5.25734752644335e-05	6.64799621615864e-05	0.016736405466991	8.36231558110579e-05	2.87964092158535e-05	3.90553253396753e-05	3.75822128258508e-05	0.0167837337859161	0.0167837337859161	2.2272535965634e-05	1.58141827388535e-05	1.02092532113877e-05	8.14167993744995e-06	4.95144138776004e-06
"Sorex_minutissimus"	0.000893745173372843	0.000892010139695117	0.000890833580535888	0.000894271215264175	0.000890833580535888	0.000893202857060498	0.000496303184938119	0.000703548591037879	0.000681055165770113	0.00049503197869175	0.000540090822721293	1.00088746422611	0.000224397736891789	0.000364783331529237	0.000353438516856644	0.0167666673849373	9.25053144660823e-05	5.9804891582392e-05	6.7579327526108e-05	0.0167301116971012	6.84799380989977e-05	0.0167378861330449	0.0167561255749345	2.862566026921e-05	3.87098326025563e-05	3.79610180015784e-05	0.016781442976131	0.016781442976131	2.36626284198288e-05	1.68010119606356e-05	1.08463262468989e-05	6.18789973364688e-06	5.26041891331868e-06
"Apodemus_flavicollis"	0.00101115562179337	0.00100937952274908	0.000451868032013271	0.00101175076930473	0.000451868032013271	0.00101054206190588	0.000451213252063988	0.000450021850315157	0.00100691944991894	0.00044996830973419	0.000448868078469084	0.000448795473783577	1.00100292963027	0.000448179185576092	0.000447550831100137	8.80882184876396e-05	8.95718776361018e-05	5.0750394617937e-05	6.37942500181371e-05	4.80935827886794e-05	6.52773683457696e-05	6.11374381888795e-05	7.83818967805067e-05	3.12847352170789e-05	0.0334047249175934	3.17360597500195e-05	0.0334638161232081	0.0334638161232081	2.6772602696439e-05	1.90081448291384e-05	1.22711977497658e-05	5.62460387167737e-06	5.95147511355723e-06
"Micromys_minutus"	0.000797870491118321	0.000796263067286274	0.000795128482266141	0.000798340102943582	0.000795128482266141	0.000797386350677216	0.000794396848096661	0.000793183638294168	0.000793817572415317	0.000593152786708507	0.000424948357563903	0.000437739997835084	0.000268907511345655	1.00079111957247	0.000423626839721985	9.46428791322068e-05	0.020103169603951	6.08538736334484e-05	6.68417460298954e-05	5.27911619492102e-05	0.0200780820504981	5.87790343456572e-05	0.0200927921269625	2.90677868251669e-05	3.89075973047812e-05	3.73995678033282e-05	0.0201194288542932	0.0201194288542932	2.11238183442003e-05	1.49987178266136e-05	9.68280882209881e-06	7.41440983385634e-06	4.69611825260931e-06
"Crocidura_suaveolens"	0.000728413150695039	0.000726945700969054	0.00072585979376961	0.000728841881213399	0.00072585979376961	0.000727971156326266	0.000725078538403861	0.000723919580315042	0.000724660663767127	0.000724209819470343	0.000722633383213072	0.000530157775284966	0.000335663123325103	0.000529533549652481	1.00072126219084	0.0251047979646677	0.0251065526727394	5.78347721022486e-05	6.88814522214965e-05	5.03673268962468e-05	6.7424605504887e-05	6.14140070154947e-05	8.53131911696824e-05	2.65357038091202e-05	3.85254743555531e-05	3.4141264597477e-05	0.0251265774064383	0.0251265774064383	1.92849184250816e-05	1.36930284176273e-05	8.83988737545222e-06	9.05262274337929e-06	4.28730518360823e-06
"Palaeopsylla_soricis"	0.00779816335103175	0.00778245249647409	0.00777281285455114	0.00780275320585872	0.00777281285455114	0.00779343149757106	0.00776363581427879	0.00775165651046162	0.00775755785373016	0.0077554633184147	0.00773961700553023	0.00773846186997107	2.03280504202245e-05	3.64011073585411e-05	0.00772455321989776	1.00115653442351	0.00102828808115477	0.00061925752448765	0.000737550522129385	0.000573652239364196	0.000609237342418305	0.000691945237005931	0.000835154998398007	0.000284094656543947	0.000293330987345502	0.000365553507423049	0.00115794004733496	0.00115794004733496	0.000206458298401159	0.000146593279197513	9.46370692137056e-05	9.69432914801837e-05	4.58985482697572e-05
"Ctenophthalmus_assimilis"	0.00779742585347594	0.00778171598053249	0.00777207666148753	0.00780201527422549	0.00777207666148753	0.00779269444752196	0.00776592884245694	0.00775234601082513	0.0077584252568582	0.00775621809386098	0.00773873129425979	4.26947605228072e-05	2.06704333006389e-05	0.00773198830921194	0.00772509313007365	0.00102828808115477	1.001182216268	0.00061926559358035	0.000737544848425568	0.000445365158324565	0.000763157358667529	0.000563644413169783	0.000860821664182838	0.000284098057517455	0.000293332508612442	0.00036554918857537	0.00118361686178236	0.00118361686178236	0.000206438769092885	0.000146579415396482	9.46281190796687e-05	9.69527261732623e-05	4.58942074954441e-05
"Amphipsylla_rossica"	0.0112260469852381	0.0112034277520027	0.011191615100829	0.0112326544290199	0.011191615100829	0.0112192351236643	0.011186199187141	0.0111697214669072	5.87828364332352e-05	0.0111756792415515	3.88250098267209e-05	3.98699277215946e-05	1.6916798205979e-05	3.3807707574138e-05	2.57043431565549e-05	0.000894483090926605	0.000894494746282728	1.00089187575743	0.000753554465215991	0.000640982273832739	0.000753509063687308	0.000502660981620546	0.000893869553002062	0.000409074337648285	0.000298429381677443	0.000526378035095504	0.00089572313835162	0.00089572313835162	0.000297212345776875	0.000211032132299931	0.000136237231475502	0.000139695990519394	6.6074437817764e-05
"Ctenophthalmus_agyrtes"	0.0101124488046314	0.0100920744737622	0.0100795769440044	0.010118400805105	0.0100795769440044	0.0101063126641432	0.0100731704936065	5.39862382162786e-05	0.01006482214905	0.010063830464273	0.01004524170388	4.05475965156648e-05	1.91382750054411e-05	3.34208730149477e-05	2.75525808885986e-05	0.000958815678768201	0.000958808302953239	0.000678199018694392	1.00095677624299	0.000452345226230175	0.000664900912562945	0.000730922450528805	0.000791374586641619	0.00036846127456774	0.000380198869343523	0.000474094967807412	0.000960122038728681	0.000960122038728681	0.000267729569631675	0.000190098227525813	0.000122722809764858	0.000125797880803413	5.95200047359118e-05
"Doratopsylla_dasycnema"	0.0126180128612956	0.0125946723672096	0.0125818132833274	0.0126254395904665	0.0125818132833274	0.0126103563676911	6.83043740260464e-05	0.0125597894703305	6.00007197792514e-05	4.66715801613129e-05	3.94301064483251e-05	0.0125475837728259	1.80350935457548e-05	3.29944762182564e-05	2.51836634481234e-05	0.000932184888966818	0.000723718382277418	0.000721105058061831	0.000565431532787719	1.00092896501578	0.000721848227498394	0.000773291490509207	0.000931558018464175	0.00033476405341564	0.000335348854124452	0.000466642199798301	0.000933445948276042	0.000933445948276042	0.00033408100967538	0.000237198914542998	0.000153129872091724	5.83394752016411e-07	7.42672917086265e-05
"Megabothris_turbidus"	0.0101135831867898	0.0100932065221217	0.0100807076241228	0.0101195358549398	0.0100807076241228	0.010107446357969	0.0100745901259498	0.0100598869715851	0.0100643888490809	4.94778753083604e-05	3.98879772969518e-05	4.10879628593987e-05	1.95832105037309e-05	0.010039041025249	2.69698422019548e-05	0.000792008545143797	0.000992104566267788	0.000678158157318577	0.000664900912562945	0.000577478581998715	1.00099014704715	0.000564221337243083	0.000991450319972113	0.00036850550356654	0.000380238918758065	0.000474151046562242	0.000993442139332236	0.000993442139332235	0.000267759602307043	0.000190119552136876	0.000122736576417082	6.18473441354505e-07	5.95266814996459e-05
"Ctenophthalmus_uncinatus"	0.0112260186743929	0.0112052526563638	0.011191748866578	0.0112326261015115	0.011191748866578	0.0112192068299979	6.6927471555984e-05	5.45205491824283e-05	0.0111776868578705	4.78404566730086e-05	0.0111576036446606	0.0111585907553633	2.03791460629598e-05	3.26550190809206e-05	2.72951142291088e-05	0.000999476453453011	0.000814153041245242	0.000502660981620546	0.000812136056143116	0.000687370213785961	0.000626912596936758	1.00099684528831	0.000813487115234558	0.000297895126018662	0.000422101676814873	0.000415187217844555	0.0010008088587034	0.00100080885870339	0.000297225851303102	0.000211031600100303	0.000136236887900317	5.98005708412607e-07	6.60742711853615e-05
"Hystrichopsylla_talpae"	0.00844157869235642	0.0084245712999039	0.00841413759295102	0.00844654724956204	0.00841413759295102	0.00843645642041225	0.00840574655700762	0.00839416824098325	0.00839762107473008	0.00839523199971795	4.1811577905529e-05	0.00837806278746724	1.95954741951267e-05	0.00837199671956772	2.84377303898941e-05	0.000904751248264508	0.000932556802864741	0.000670402164751547	0.000659478822201349	0.000621038678976117	0.000826208599976761	0.000610115336425919	1.00107078337976	0.000307550341870945	0.000317452959604373	0.000395730267128136	0.00107284436512903	0.00107284436512903	0.000223492876300869	0.000158688481686223	0.000102445438883475	0.000104940399996474	4.96855720562473e-05
"Amalaraeus_penicilliger"	0.0201343744234507	0.0200998645485118	7.26296063613363e-05	0.0201462251441237	7.26296063613363e-05	0.0201221570711069	0.0200746535355471	4.96264477773244e-05	5.69829403319531e-05	4.29840121442159e-05	3.45556910590242e-05	3.4350792323052e-05	1.87708411302473e-05	2.90677868251669e-05	2.12285630472962e-05	0.000738646107014264	0.000738654949545382	0.000736333807766914	0.000736922549135481	0.000535622485465025	0.000737011007133081	0.000536211226833591	0.000738120820490268	1.00073385563872	0.000534367941850752	0.000580561834337035	0.000739853157455108	0.000739853157455108	0.000533109103364945	0.000378494760684085	0.000244347046876706	5.37300151802698e-07	0.000118507206730139
"Megabothris_rectangulatus"	0.0167937318305073	0.0167677261207168	6.6538725652413e-05	0.0168036163106901	6.6538725652413e-05	0.0167835415492189	6.28206825009368e-05	4.78748181397743e-05	0.0167371400574713	4.23379254876506e-05	3.90553253396753e-05	3.87098326025563e-05	0.0167023624587967	3.24229977539843e-05	2.56836495703687e-05	0.000635550472581921	0.000635553768660292	0.000447644072516165	0.000633664782239206	0.00044713180549927	0.000633731531263442	0.00063315251522231	0.000634905919208747	0.00044530661820896	1.00118739204954	0.000317533904599924	0.00119294434783022	0.00119294434783022	0.000444678411383951	0.000315695902763053	0.00020380562576826	5.29224068595633e-07	9.88448018275888e-05
"Ctenophthalmus_bisoctodentatus"	0.0167920129534435	9.15080217450654e-05	0.0167484241456923	0.016801896421927	0.0167484241456923	0.0167818237151539	0.0167434030193039	5.38092022080544e-05	5.73724664640225e-05	4.60885082007532e-05	3.75822128258508e-05	3.79610180015784e-05	1.58680298750098e-05	3.11663065027735e-05	2.27608430649847e-05	0.000792032599416605	0.000792023241913301	0.000789567052643257	0.000790158279679021	0.000622189599731068	0.000790251744270403	0.000622780826766832	0.000791460534256272	0.000483801528614195	0.000317533904599924	1.0007876144234	0.000793184859875828	0.000793184859875828	0.000316367498421156	0.000315663590561579	0.000203784765793887	5.76106352509414e-07	9.88346848348648e-05
"Amphipsylla_vinogradovi"	0.00677046841164692	0.00675682978087778	0.00674475111737285	0.00677445338422588	0.00674475111737285	0.00676636015397881	0.00673678843970936	0.00672639034565747	0.00673522172004837	0.00672835568326902	0.00671349351436642	0.00671257719045238	0.00669276322464163	0.00670647628476438	0.00670042064171687	0.00100354804102363	0.00102580128021138	0.000537433883010972	0.000640081359152454	0.000497837839080556	0.000662294759554823	0.000600485315222037	0.000858275492103226	0.000246617719151703	0.00047717773913209	0.000317273943950331	1.00136076967421	0.00136076967420698	0.000179249834754609	0.000127274221055549	8.21651533623573e-05	8.41044460408628e-05	3.9849725789564e-05
"Paradoxopsyllus_scorodumovi"	0.00677046841164692	0.00675682978087778	0.00674475111737285	0.00677445338422588	0.00674475111737285	0.00676636015397881	0.00673678843970936	0.00672639034565747	0.00673522172004837	0.00672835568326902	0.00671349351436642	0.00671257719045238	0.00669276322464163	0.00670647628476438	0.00670042064171687	0.00100354804102363	0.00102580128021138	0.000537433883010972	0.000640081359152454	0.000497837839080556	0.000662294759554823	0.000600485315222037	0.000858275492103226	0.000246617719151703	0.00047717773913209	0.000317273943950331	0.00136076967420698	1.00136076967421	0.000179249834754609	0.000127274221055549	8.21651533623573e-05	8.41044460408628e-05	3.9849725789564e-05
"Leptopsylla_segnis"	0.0251414788865449	0.0251025600654755	6.93816372604841e-05	0.0251562766963663	6.93816372604841e-05	0.0251262232694822	6.69266933201457e-05	4.73485642765857e-05	5.68070761982476e-05	3.90445939602674e-05	3.3408803948451e-05	3.54939426297432e-05	2.00794520223292e-05	2.64047729302504e-05	1.92849184250816e-05	0.000670989469803769	0.000670925999551878	0.000668727777997969	0.000669323924079188	0.00066816201935076	0.000669399005767607	0.000668758165431979	0.000670478628902606	0.000666386379206181	0.000667017617075927	0.000474551247631735	0.000672186880329784	0.000672186880329784	1.00066571711227	0.000472620496384707	0.000305112341254825	4.88057424503342e-07	0.00014797809821392
"Peromyscopsylla_bidentata"	0.0334822426691437	9.70900401609694e-05	6.87184545186272e-05	0.0335019496983781	6.87184545186272e-05	0.0334619259536925	6.63939293866533e-05	4.48253405790374e-05	5.37784966972454e-05	3.6964204529564e-05	3.1628365477707e-05	3.36020239212712e-05	1.90081448291384e-05	2.4997863044356e-05	1.82573712235031e-05	0.000635237543189222	0.000635177466718087	0.000633096396899793	0.000633660758419375	0.000632530438781328	0.000633731840456252	0.00063309480030091	0.000634753926744893	0.000630824601140142	0.000631391805526105	0.000631327181123158	0.000636371105277747	0.000636371105277747	0.000630160661846275	1.00062941381538	0.000406334309025549	4.62052556619549e-07	0.000197070292343401
"Peromyscopsylla_silvatica"	0.0501549579850504	9.4018466272542e-05	6.65444538672467e-05	0.0501844782663836	6.65444538672467e-05	0.000124524420013514	6.429346821148e-05	4.34072306942936e-05	5.20771416876041e-05	3.57947922474055e-05	3.06277596341632e-05	3.25389787406968e-05	1.84067966246487e-05	2.4207022055247e-05	1.76797747509044e-05	0.000615140949889086	0.000615082774017846	0.000613067541639759	0.00061361404882429	0.000612519488366897	0.000613682882085412	0.000613065995551428	0.00061467263330085	0.000610867617191765	0.000611416877304779	0.000611354297381661	0.00061623865021768	0.00061623865021768	0.000610224682509651	0.000609501463538324	1.00060867130074	4.47434903092568e-07	0.000295202813331668
"Nosopsyllus_fasciatus"	7.3737923041336e-05	7.35893636601138e-05	7.34915161308746e-05	7.37813238200537e-05	7.34915161308746e-05	7.36931795510267e-05	7.3427106100012e-05	6.07943168444411e-05	5.94588893753422e-05	0.100198502045663	4.88500796246997e-05	3.71273984018813e-05	1.68738116150321e-05	3.70720491692817e-05	3.62104909735172e-05	0.00126026278924239	0.00126038544025241	0.00125726391467455	0.00125797880803413	4.66715801613129e-06	6.18473441354505e-06	5.38205137571346e-06	0.00125928479995769	2.68650075901349e-06	3.1753444115738e-06	3.45663811505649e-06	0.00126156669061294	0.00126156669061294	1.95222969801337e-06	1.38615766985865e-06	8.94869806185136e-07	1.00125248127557	4.34007787176786e-07
"Rhadinopsylla_integella"	0.000150307836362947	9.11970573119534e-05	6.45475151182751e-05	0.100209254456632	6.45475151182751e-05	0.00012078755502978	6.23640795018902e-05	4.21046190426613e-05	5.05143538649085e-05	3.47206229741429e-05	2.97086483265603e-05	3.15625134799121e-05	1.78544253406717e-05	2.34805912630465e-05	1.71492207344329e-05	0.000596681127506844	0.000596624697440772	0.000594669940359876	0.000595200047359118	0.000594138333669012	0.000595266814996459	0.000594668440668254	0.000596226864674968	0.000592536033650697	0.000593068810965533	0.000593008109009189	0.00059774588684346	0.00059774588684346	0.000591912392855678	0.000591210877030202	0.000590405626663336	4.34007787176786e-07	1.00058946620269
