"Cornus_florida"	"Vitis_sp1_M_SD_001"	"Celastrus_orbiculatus"	"Rhus_radicans"	"Lindera_benzoin"	"Smilax_rotundifolia"	"Lonicera_japonica"	"Quiscalus_quiscula"	"Turdus_migratorius"	"Zonotrichia_albicollis"	"Junco_hyemalis"	"Cardinalis_cardinalis"	"Dendroica_coronata"	"Parus_atricapillus"	"Catharus_guttata"	"Parus_bicolor"	"Picoides_pubescens"	"Mimus_polyglottos"	"Bombycilla_cedrorum"	"Melanerpes_carolinensis"	"Picoides_villosus"	"Sturnus_vulgaris"	"Carpodacus_purpureus"	"Colaptes_auratus"	"Zenaidura_macroura"	"Euphagus_carolinus"	"Pipilo_erythophtalmus"	"Vireo_olivaceus"
"Junco_hyemalis"	0.0252424867024415	9.69070489047163e-05	0.0252213230360454	0.0252335876842705	7.1193296630085e-05	6.18762664423824e-05	0.0250827269753665	0.000211738442266604	0.000465375538559659	0.00155586485679599	1.00155099406224	0.00130352897995329	0.000252335876842705	0.000252335876842705	0.000463991152146734	0.000716287549469762	0.000252335876842705	0.000716965705271584	0.000252213230360454	0.000253720263255629	0.000252335876842705	0.000252213230360454	0.000210354055853679	0.000462689932696384	2.80825234552622e-06	0.000252213230360454	0.000210354055853679	0.000210354055853679
"Cardinalis_cardinalis"	0.0168979641470972	0.0168245422843175	0.0168802079751945	0.00010543693647356	0.0168011594894362	0.0167503950887911	0.0167503950887911	0.000381166971954155	0.000885992241494823	0.00200373961677896	0.000869019319968858	1.00200268524741	1.0543693647356e-06	1.0543693647356e-06	0.000645641637433144	0.000551023421070836	1.0543693647356e-06	0.000869019319968858	0.000168802079751945	0.000241404973426414	1.0543693647356e-06	0.000168802079751945	0.000140816367892476	0.000141870737257212	0.000576373793850402	0.000168802079751945	0.000140816367892476	0.000140816367892476
"Dendroica_coronata"	0.000141269490108479	9.04549610407637e-05	9.07094843416761e-05	0.100593250466016	1.48168816135903e-05	3.97998634900095e-05	3.97998634900094e-05	2.46945948005776e-06	3.67289195574632e-06	0.00101225872084858	0.00100934350737082	6.32621618841362e-06	1.00100593250466	0.00100593250466016	2.38067822659255e-06	0.00100930905898364	0.00100593250466017	0.00100934350737082	9.07094843416761e-07	0.00100722471838932	0.00100593250466017	9.07094843416761e-07	1.17724575090399e-06	0.00100710975041107	1.58855136142557e-06	9.0709484341676e-07	1.17724575090399e-06	1.17724575090399e-06
"Parus_atricapillus"	0.000141269490108479	9.04549610407637e-05	9.0709484341676e-05	0.100593250466016	1.48168816135903e-05	3.97998634900095e-05	3.97998634900094e-05	2.46945948005775e-06	3.67289195574632e-06	0.00101225872084858	0.00100934350737082	6.32621618841362e-06	0.00100593250466016	1.00100593250466	2.38067822659255e-06	0.00100930905898364	0.00100593250466016	0.00100934350737082	9.07094843416761e-07	0.00100722471838932	0.00100593250466016	9.07094843416761e-07	1.17724575090399e-06	0.00100710975041107	1.58855136142557e-06	9.07094843416761e-07	1.17724575090399e-06	1.17724575090399e-06
"Catharus_guttata"	0.0336069184724087	0.000135452595552877	0.0335955456178632	7.93559408864185e-05	0.0334819363831051	5.54460001423077e-05	5.54460001423077e-05	0.000281992691016066	0.0012875868748568	0.00129207683427515	0.000618654869528979	0.00129128327486629	7.93559408864185e-07	7.93559408864185e-07	1.00128565183778	0.000618741706603562	7.93559408864185e-07	0.000618654869528979	0.000335955456178632	2.72859648819099e-06	7.93559408864185e-07	0.000335955456178632	0.000280057653936739	0.000280851213345603	0.00067157376474143	0.000335955456178632	0.000280057653936739	0.000280057653936739
"Parus_bicolor"	0.0252426325650952	0.0251537425094308	0.0252035176874346	0.025232726474591	8.3291585126653e-05	4.7095094211403e-05	4.7095094211403e-05	0.000569694450081948	0.000823395458658827	0.00107886239635216	0.000716287549469762	0.000826535131606253	0.00025232726474591	0.00025232726474591	0.000464056279952672	1.0010740568917	0.00025232726474591	0.000716287549469762	0.000252035176874346	0.000611666443452064	0.00025232726474591	0.000252035176874346	0.000210355271375793	0.000462682536121703	0.000361005010408688	0.000252035176874346	0.000210355271375793	0.000210355271375793
"Picoides_pubescens"	0.000141269490108479	9.04549610407638e-05	9.07094843416761e-05	0.100593250466016	1.48168816135903e-05	3.97998634900095e-05	3.97998634900095e-05	2.46945948005776e-06	3.67289195574632e-06	0.00101225872084858	0.00100934350737082	6.32621618841362e-06	0.00100593250466017	0.00100593250466017	2.38067822659255e-06	0.00100930905898364	1.00100593250466	0.00100934350737082	9.07094843416761e-07	0.00100722471838932	0.00100593250466017	9.07094843416761e-07	1.17724575090399e-06	0.00100710975041107	1.58855136142557e-06	9.07094843416761e-07	1.17724575090399e-06	1.17724575090399e-06
"Mimus_polyglottos"	0.0252424867024415	9.69070489047163e-05	0.0252213230360454	0.0252335876842705	7.11932966300851e-05	0.0250827269753665	6.18762664423824e-05	0.000211738442266604	0.000465375538559659	0.00155586485679599	0.000716965705271584	0.00130352897995329	0.000252335876842705	0.000252335876842705	0.000463991152146734	0.000716287549469762	0.000252335876842705	1.00155099406224	0.000252213230360454	0.000253720263255629	0.000252335876842705	0.000252213230360454	0.000210354055853679	0.000462689932696384	2.80825234552622e-06	0.000252213230360454	0.000210354055853679	0.000210354055853679
"Bombycilla_cedrorum"	0.000166488643696767	8.21725820278057e-05	0.100467231326086	9.0709484341676e-05	9.03324955449596e-05	5.65832392020267e-05	5.65832392020268e-05	2.56129939310837e-06	0.00100904026256487	0.00101371957335508	0.00100885292144181	0.00101281247851167	9.07094843416761e-07	9.07094843416761e-07	0.0010078663685359	0.00100814070749738	9.07094843416761e-07	0.00100885292144181	1.00100467231326	2.08098887238541e-06	9.07094843416761e-07	0.00100467231326086	1.38740536413972e-06	2.29450020755648e-06	2.98054393986785e-06	0.00100467231326086	1.38740536413972e-06	1.38740536413972e-06
"Melanerpes_carolinensis"	0.000165334139485308	0.0502111574144296	0.000104049443619271	0.0503612359194659	8.37307900191441e-05	4.22966515408722e-05	4.22966515408722e-05	0.000718680033273277	0.000721395143509853	0.0012278272794739	0.000507440526511259	0.000724214920279244	0.000503612359194659	0.000503612359194659	4.09289473228649e-06	0.00122333288690413	0.000503612359194659	0.000507440526511259	1.04049443619271e-06	1.00122091460797	0.00050361235919466	1.04049443619271e-06	1.3777844957109e-06	0.00050499014369037	0.000718976864577949	1.04049443619271e-06	1.3777844957109e-06	1.3777844957109e-06
"Picoides_villosus"	0.000141269490108479	9.04549610407637e-05	9.07094843416761e-05	0.100593250466016	1.48168816135903e-05	3.97998634900095e-05	3.97998634900094e-05	2.46945948005775e-06	3.67289195574632e-06	0.00101225872084858	0.00100934350737082	6.32621618841362e-06	0.00100593250466016	0.00100593250466016	2.38067822659255e-06	0.00100930905898364	0.00100593250466016	0.00100934350737082	9.07094843416761e-07	0.00100722471838932	1.00100593250466	9.07094843416761e-07	1.17724575090399e-06	0.00100710975041107	1.58855136142557e-06	9.07094843416761e-07	1.17724575090399e-06	1.17724575090399e-06
"Sturnus_vulgaris"	0.000166488643696767	8.21725820278057e-05	0.100467231326086	9.0709484341676e-05	9.03324955449596e-05	5.65832392020267e-05	5.65832392020267e-05	2.56129939310838e-06	0.00100904026256487	0.00101371957335508	0.00100885292144182	0.00101281247851167	9.0709484341676e-07	9.0709484341676e-07	0.0010078663685359	0.00100814070749738	9.0709484341676e-07	0.00100885292144182	0.00100467231326086	2.08098887238541e-06	9.0709484341676e-07	1.00100467231326	1.38740536413972e-06	2.29450020755648e-06	2.98054393986784e-06	0.00100467231326086	1.38740536413972e-06	1.38740536413972e-06
"Carpodacus_purpureus"	0.100473373337713	0.000110482626836247	0.000138740536413972	0.000117724575090399	7.53722649233644e-05	4.72038345618407e-05	4.72038345618407e-05	0.000838856434388129	0.000841751285050736	0.000846075453105763	0.000841416223414716	0.000844898207354859	1.17724575090399e-06	1.17724575090399e-06	0.000840172961810218	0.000841421085503173	1.17724575090399e-06	0.000841416223414716	1.38740536413972e-06	2.75556899142181e-06	1.17724575090399e-06	1.38740536413972e-06	1.00083727811115	0.000838455356898515	3.08576853898511e-06	1.38740536413972e-06	0.000837278111147611	0.000837278111147611
"Colaptes_auratus"	0.0503073214139109	0.000100468793938506	0.000114725010377824	0.0503554875205535	4.50945732684774e-05	4.35018490259251e-05	4.35018490259251e-05	0.000420662946934094	0.000422712088503241	0.000929167086977171	0.000925379865392768	0.000425612211771636	0.000503554875205535	0.000503554875205535	0.000421276820018405	0.000925365072243406	0.000503554875205535	0.000925379865392768	1.14725010377824e-06	0.00050499014369037	0.000503554875205535	1.14725010377824e-06	0.000419227678449258	1.00092278255365	2.33715995020534e-06	1.14725010377824e-06	0.000419227678449258	0.000419227678449258
"Zenaidura_macroura"	0.000185146112339106	0.0502727812228065	0.000149027196993392	7.94275680712787e-05	0.0502163745436359	5.36721831273953e-05	5.36721831273953e-05	0.000719725473166728	0.00172554323600938	0.00172991565723192	5.61650469105244e-06	0.00172912138155121	7.94275680712787e-07	7.94275680712787e-07	0.00100736064711214	0.000722010020817375	7.94275680712787e-07	5.61650469105244e-06	1.49027196993392e-06	0.000718976864577949	7.94275680712787e-07	1.49027196993392e-06	1.54288426949255e-06	2.33715995020534e-06	1.00172251007977	1.49027196993392e-06	1.54288426949255e-06	1.54288426949255e-06
"Euphagus_carolinus"	0.000166488643696767	8.21725820278057e-05	0.100467231326086	9.07094843416761e-05	9.03324955449596e-05	5.65832392020267e-05	5.65832392020268e-05	2.56129939310838e-06	0.00100904026256487	0.00101371957335508	0.00100885292144181	0.00101281247851167	9.0709484341676e-07	9.0709484341676e-07	0.0010078663685359	0.00100814070749738	9.0709484341676e-07	0.00100885292144181	0.00100467231326086	2.08098887238541e-06	9.0709484341676e-07	0.00100467231326086	1.38740536413972e-06	2.29450020755648e-06	2.98054393986784e-06	1.00100467231326	1.38740536413972e-06	1.38740536413972e-06
"Pipilo_erythophtalmus"	0.100473373337713	0.000110482626836247	0.000138740536413972	0.000117724575090399	7.53722649233644e-05	4.72038345618407e-05	4.72038345618407e-05	0.000838856434388129	0.000841751285050736	0.000846075453105763	0.000841416223414716	0.000844898207354859	1.17724575090399e-06	1.17724575090399e-06	0.000840172961810218	0.000841421085503173	1.17724575090399e-06	0.000841416223414716	1.38740536413972e-06	2.75556899142181e-06	1.17724575090399e-06	1.38740536413972e-06	0.000837278111147612	0.000838455356898516	3.08576853898511e-06	1.38740536413972e-06	1.00083727811115	0.000837278111147612
"Vireo_olivaceus"	0.100473373337713	0.000110482626836247	0.000138740536413972	0.000117724575090399	7.53722649233644e-05	4.72038345618407e-05	4.72038345618407e-05	0.000838856434388129	0.000841751285050736	0.000846075453105763	0.000841416223414716	0.000844898207354859	1.17724575090399e-06	1.17724575090399e-06	0.000840172961810218	0.000841421085503173	1.17724575090399e-06	0.000841416223414716	1.38740536413972e-06	2.75556899142181e-06	1.17724575090399e-06	1.38740536413972e-06	0.000837278111147612	0.000838455356898516	3.08576853898511e-06	1.38740536413972e-06	0.000837278111147612	1.00083727811115
