"Grindelia_chiloensis"	"Discaria_trinervis"	"Baccharis_pingraea"	"Larrea_divaricata"	"Hysterionica_jasionoides"	"Rosa_rubiginosa"	"Senecio_subulatus"	"Opuntia_corrugata"	"Lathyrus_sp1_M_PL_023"	"Pyrrhocactus_strausianum"	"Rapistrum_rugosum"	"Thelesperma_megapotamicum"	"Arjona_patagonica"	"Junellia_tonini"	"Oxalis_sp1_M_PL_023"	"Senecio_filaginoides"	"Adesmia_retrofracta"	"Lecanophora_heterophylla"	"Mimulus_sp1_M_PL_023"	"Mutisia_decurrens"	"Oenothera_mendocinensis"	"Phacelia_secunda"	"Polygala_stenophylla"	"Copestylum_aricia"	"Scaeva_occidentalis"	"Megachile_sp2_M_PL_023"	"Psaenythia_rufipes"	"Unidentified_sp26_M_PL_023"	"Callonychium_mandibulare"	"Carposcalis_punctulata"	"Dialictus_sp1_M_PL_023"	"Dialictus_sp2_M_PL_023"	"Megachile_sp1_M_PL_023"	"Unidentified_sp16_M_PL_023"	"Vanessa_cardui"	"Apis_mellifera"	"Arhysosage_bifasciata"	"Centris_sp1_M_PL_023"	"Colletes_lycii"	"Compsomyiops_fulvicrura"	"Copestylum_sp1_M_PL_023"	"Sappho_sp1_M_PL_023"	"Svastrides_zebra"	"Tatochila_sp1_M_PL_023"	"Unidentified_sp1_M_PL_023"	"Unidentified_sp13_M_PL_023"	"Unidentified_sp14_M_PL_023"	"Unidentified_sp18_M_PL_023"	"Unidentified_sp25_M_PL_023"	"Unidentified_sp3_M_PL_023"	"Unidentified_sp6_M_PL_023"	"Unidentified_sp9_M_PL_023"	"Alipumilio_sp1_M_PL_023"	"Alloscirtetica_herbsti"	"Ammophila_sp1_M_PL_023"	"Anthidium_rubriceps"	"Augochloropsis_sp1_M_PL_023"	"Caenohalictus_sp1_M_PL_023"	"Caenohalictus_sp2_M_PL_023"	"Carposcalis_saltana"	"Centris_muralis"	"Chalepogenus_caeruleus"	"Diadasia_patagonica"	"Entypus_sp1_M_PL_023"	"Epicauta_sp1_M_PL_023"	"Eriopis_conexa"	"Eristalis_bogotensis"	"Eristalis_tenax"	"Hypodinerus_sp1_M_PL_023"	"Microcerella_sp1_M_PL_023"	"Notiphila_sp1_M_PL_023"	"Ocyptamus_meridionalis"	"Oxybelus_sp1_M_PL_023"	"Prionyx_sp1_M_PL_023"	"Thyridanthrax_sp1_M_PL_023"	"Toxomerus_sp1_M_PL_023"	"Unidentified_sp10_M_PL_023"	"Unidentified_sp11_M_PL_023"	"Unidentified_sp12_M_PL_023"	"Unidentified_sp15_M_PL_023"	"Unidentified_sp17_M_PL_023"	"Unidentified_sp19_M_PL_023"	"Unidentified_sp2_M_PL_023"	"Unidentified_sp20_M_PL_023"	"Unidentified_sp21_M_PL_023"	"Unidentified_sp22_M_PL_023"	"Unidentified_sp23_M_PL_023"	"Unidentified_sp24_M_PL_023"	"Unidentified_sp27_M_PL_023"	"Unidentified_sp28_M_PL_023"	"Unidentified_sp29_M_PL_023"	"Unidentified_sp4_M_PL_023"	"Unidentified_sp5_M_PL_023"	"Unidentified_sp7_M_PL_023"	"Unidentified_sp8_M_PL_023"
"Scaeva_occidentalis"	0.0168787846301206	0.0168762617188915	0.0168158997585008	1.99957051048245e-05	0.0167624878636545	3.68349135875623e-05	0.0167717592620199	1.81220625401773e-05	1.6759594439245e-06	1.13576831638289e-05	0.016762325998096	3.45717421530522e-05	1.66868854474747e-06	1.66868854474747e-06	4.21274110653019e-09	1.49895792331466e-05	1.4089435138897e-09	1.67297905167329e-06	1.4089435138897e-09	0	0	0	1.67468216958329e-08	0.00134231682032827	1.00149221680593	5.63577405555879e-08	0.000385724882481627	0.000598222848714763	0.000386045632884429	0.000262787663474364	0.000202968351756112	5.01524010845392e-05	5.01893715501989e-05	0.00020366769159771	4.9810353060712e-05	5.03801824779885e-05	8.3164100229873e-07	5.60759518528099e-08	3.34936433916658e-07	0.000109915847487993	4.99767459579844e-05	0	4.99767459579844e-05	1.66868854474747e-07	0.000213144179268127	0.000109915847487993	0.000109915847487993	0.000109915847487993	0.000109915847487993	0.00033617188351215	5.03801824779884e-05	0.000109915847487992	6.02723632817554e-05	4.96434842062373e-05	0.000335435185240399	0	6.02723632817554e-05	0.000152871815986371	6.02723632817554e-05	6.02723632817554e-05	3.33261751747076e-07	4.96434842062373e-05	4.96434842062373e-05	4.96434842062372e-05	3.33261751747075e-07	4.96434842062373e-05	0.000558744199936534	6.02723632817555e-05	6.02723632817554e-05	6.02723632817554e-05	0.000152871815986371	6.02723632817554e-05	0.000152871815986371	0.000152871815986371	6.02723632817555e-05	7.36698271751246e-07	6.02723632817554e-05	6.02723632817554e-05	4.96434842062372e-05	7.49478961657327e-07	6.02723632817554e-05	6.02723632817554e-05	4.96434842062373e-05	4.96434842062373e-05	6.02723632817554e-05	4.96434842062372e-05	0.000152871815986371	4.96434842062372e-05	0.000335249757273091	4.96434842062373e-05	6.02723632817554e-05	6.02723632817554e-05	4.96434842062373e-05	4.96434842062373e-05	6.02723632817554e-05
"Megachile_sp2_M_PL_023"	2.83657534841096e-05	3.25289144693365e-08	3.56051152133402e-08	9.339844581612e-09	2.4998120443551e-08	9.3364785398425e-09	4.47310383431363e-09	2.82324048457403e-05	0.0253121391678916	5.80340153320537e-08	2.3592620923763e-09	6.54636914885566e-09	2.80432560396536e-09	2.80432560396536e-09	0.0252839882608559	9.4719032312765e-10	0.0251785913915906	2.85495497978945e-09	0.0251785913915906	0	0	0	7.82231539498492e-12	8.48208934360814e-08	8.45366108333817e-08	1.00714365566362	7.91673237448085e-07	8.39580063547648e-08	8.41468614318024e-08	8.38685442780786e-08	7.89562490727053e-07	0.000844527211070915	8.56486493936835e-08	8.39705818885072e-08	8.3709119278366e-08	8.36154162887663e-08	7.07744588321243e-07	0.00210793738530585	1.56446307899699e-10	8.35448614125028e-08	8.35843507943298e-08	0	8.35843507943298e-08	2.80432560396536e-10	4.39857560109165e-10	8.35448614125029e-08	8.35448614125027e-08	8.3544861412503e-08	8.35448614125028e-08	2.76191647483123e-10	8.36154162887662e-08	8.35448614125026e-08	1.16174694533345e-10	8.34286867179696e-08	8.94620766862724e-11	0	1.16174694533344e-10	3.23682865575819e-10	1.16174694533344e-10	1.16174694533345e-10	1.556640763602e-10	8.34286867179695e-08	8.34286867179695e-08	8.34286867179694e-08	1.556640763602e-10	8.34286867179696e-08	7.86420697458766e-11	1.16174694533345e-10	1.16174694533345e-10	1.16174694533344e-10	3.2368286557582e-10	1.16174694533345e-10	3.23682865575819e-10	3.2368286557582e-10	1.16174694533345e-10	1.8672957079685e-10	1.16174694533344e-10	1.16174694533344e-10	8.34286867179694e-08	4.73595161563826e-11	1.16174694533345e-10	1.16174694533344e-10	8.34286867179695e-08	8.34286867179695e-08	1.16174694533345e-10	8.34286867179694e-08	3.2368286557582e-10	8.34286867179694e-08	4.99962408871019e-10	8.34286867179694e-08	1.16174694533344e-10	1.16174694533344e-10	8.34286867179694e-08	8.34286867179694e-08	1.16174694533345e-10
"Psaenythia_rufipes"	0.0253074412727409	4.3133033549756e-05	4.02274856718758e-05	1.39693460113972e-05	0.0251367553270373	1.39757167474643e-05	1.80385021618461e-05	0.025171466370104	2.35426797760764e-05	0.0251550462837053	1.61413611806568e-05	2.82394593541443e-05	2.50197145553542e-06	2.50197145553542e-06	5.91775744992442e-08	6.47681867472088e-06	1.97918309362021e-08	3.05329496184733e-05	1.97918309362021e-08	0	0	0	1.16996197750395e-08	0.000579999112321257	0.00057858732372244	7.91673237448084e-07	1.00204495695939	7.53141718090068e-05	0.000578110072654728	7.49534017657699e-05	0.000704086014469976	0.000704505066047316	0.000915988488554202	7.57406705291827e-05	7.46838479477325e-05	7.47131651371282e-05	0.00146778820204278	7.87714871260843e-07	2.33992395500791e-07	7.45876973505709e-05	7.46664732357023e-05	0	7.46664732357024e-05	2.50197145553543e-07	5.19750963590858e-07	7.4587697350571e-05	7.45876973505708e-05	7.45876973505711e-05	7.45876973505709e-05	6.4028437818621e-07	7.47131651371282e-05	7.45876973505708e-05	1.54046548391986e-07	7.44336508021791e-05	3.60770043236923e-07	0	1.54046548391986e-07	3.65704415198871e-07	1.54046548391986e-07	1.54046548391986e-07	2.32822433523287e-07	7.4433650802179e-05	7.4433650802179e-05	7.44336508021789e-05	2.32822433523287e-07	7.44336508021791e-05	5.3804537268856e-07	1.54046548391986e-07	1.54046548391986e-07	1.54046548391986e-07	3.65704415198872e-07	1.54046548391986e-07	3.65704415198871e-07	3.65704415198872e-07	1.54046548391986e-07	2.79514334949287e-07	1.54046548391986e-07	1.54046548391986e-07	7.4433650802179e-05	3.23840933736044e-07	1.54046548391986e-07	1.54046548391986e-07	7.4433650802179e-05	7.4433650802179e-05	1.54046548391986e-07	7.4433650802179e-05	3.65704415198872e-07	7.4433650802179e-05	0.000502735106540746	7.4433650802179e-05	1.54046548391986e-07	1.54046548391986e-07	7.4433650802179e-05	7.4433650802179e-05	1.54046548391986e-07
"Unidentified_sp26_M_PL_023"	0.0252509160577185	0.0252767233931099	0.025201257297033	1.49621871379094e-05	2.68560584673819e-05	4.01960308976753e-05	0.0251202056859737	1.45232209812466e-05	2.49673269822721e-06	4.39709836103208e-06	2.24786049412437e-05	2.0098577230955e-05	2.49638319898353e-06	2.49638319898353e-06	6.27586097501867e-09	7.48553270375594e-06	2.09895015886912e-09	2.48876154231197e-06	2.09895015886912e-09	0	0	0	1.25311450066242e-08	0.000670329453621344	0.000897334273072142	8.3958006354765e-08	7.53141718090066e-05	1.00089604786507	7.54744739134728e-05	0.000393643751351947	0.000303732819758227	7.47137051175657e-05	7.46628462693591e-05	0.000304039691808062	7.45170384896585e-05	7.50713207877137e-05	5.096504698989e-07	8.3538216322991e-08	2.50622900132485e-07	0.00016454141228801	7.45167699553921e-05	0	7.45167699553922e-05	2.49638319898354e-07	0.000319376351182186	0.00016454141228801	0.000164541412288009	0.00016454141228801	0.00016454141228801	0.000503208034337429	7.50713207877135e-05	0.000164541412288009	9.02740121182494e-05	7.42674001697603e-05	0.000502404113719475	0	9.02740121182494e-05	0.000229102339063936	9.02740121182493e-05	9.02740121182494e-05	2.49369785631823e-07	7.42674001697602e-05	7.42674001697602e-05	7.42674001697601e-05	2.49369785631823e-07	7.42674001697603e-05	7.4928683137479e-07	9.02740121182494e-05	9.02740121182494e-05	9.02740121182493e-05	0.000229102339063937	9.02740121182494e-05	0.000229102339063936	0.000229102339063937	9.02740121182494e-05	8.03920617953506e-07	9.02740121182492e-05	9.02740121182493e-05	7.42674001697601e-05	3.74276635187797e-07	9.02740121182493e-05	9.02740121182492e-05	7.42674001697602e-05	7.42674001697602e-05	9.02740121182493e-05	7.42674001697601e-05	0.000229102339063937	7.42674001697601e-05	5.37121169347638e-07	7.42674001697601e-05	9.02740121182493e-05	9.02740121182493e-05	7.42674001697601e-05	7.42674001697601e-05	9.02740121182493e-05
"Callonychium_mandibulare"	0.0336874840282737	6.99677208939333e-05	6.28813155211172e-05	3.10780439566254e-05	0.033516315089781	3.10885813041847e-05	3.65131733478661e-05	2.60121551514731e-05	3.33646512920168e-06	2.26796746386641e-05	3.39699626582635e-05	0.0334576408420313	3.33044824797565e-06	3.33044824797565e-06	8.38663718936963e-09	2.10940117453148e-05	2.80489538106008e-09	3.33902423183604e-06	2.80489538106008e-09	0	0	0	2.6028512526487e-08	0.00188896875179295	0.000772091265768861	1.12195815242403e-07	0.000770813430206305	0.000100632631884631	1.0018846618319	9.99023684176735e-05	0.000100302787578982	9.98423547603694e-05	0.000100170726955081	0.00121490717843457	9.94138802020733e-05	9.97026070033594e-05	1.40629303340897e-06	1.11634836166191e-07	5.2057025052974e-07	9.93307200947541e-05	9.9598802776553e-05	0	9.9598802776553e-05	3.33044824797566e-07	8.21533040397582e-07	9.93307200947542e-05	9.9330720094754e-05	9.93307200947543e-05	9.93307200947541e-05	1.35203509304102e-06	9.97026070033593e-05	9.93307200947539e-05	2.49884717478334e-07	9.90808353772759e-05	7.30263466957324e-07	0	2.49884717478334e-07	5.71648322919246e-07	2.49884717478334e-07	2.49884717478334e-07	5.17967399277092e-07	9.90808353772757e-05	9.90808353772757e-05	9.90808353772756e-05	5.17967399277091e-07	9.90808353772759e-05	1.13233208860878e-06	2.49884717478334e-07	2.49884717478334e-07	2.49884717478334e-07	5.71648322919247e-07	2.49884717478334e-07	5.71648322919247e-07	5.71648322919248e-07	2.49884717478334e-07	6.21771626083693e-07	2.49884717478334e-07	2.49884717478334e-07	9.90808353772756e-05	1.05470058726574e-06	2.49884717478334e-07	2.49884717478334e-07	9.90808353772757e-05	9.90808353772757e-05	2.49884717478334e-07	9.90808353772756e-05	5.71648322919247e-07	9.90808353772756e-05	0.00067032630179562	9.90808353772756e-05	2.49884717478334e-07	2.49884717478334e-07	9.90808353772756e-05	9.90808353772756e-05	2.49884717478334e-07
"Carposcalis_punctulata"	0.0336320729130497	0.0336665789303166	0.0335735526980289	1.24263660768993e-05	1.70843238568187e-05	1.24404580096071e-05	2.4428814817183e-05	1.93366133365569e-05	3.32542971489796e-06	5.84717104518055e-06	1.125916006989e-05	1.92846129470061e-05	3.32497013475529e-06	3.32497013475529e-06	8.35889824638183e-09	2.47441281793454e-06	2.79561814260262e-09	3.3148082679089e-06	2.79561814260262e-09	0	0	0	1.04073417729475e-08	0.000221583667846038	0.000525575326948726	1.11824725704105e-07	9.99378690210263e-05	0.000524858335135928	9.99023684176734e-05	1.00052436975884	0.00040461539227901	9.95121244995474e-05	9.9444248037267e-05	0.000404774797377164	9.92503585224456e-05	9.91666706691622e-05	6.78321034919941e-07	1.11265602075584e-07	2.0814683545895e-07	0.000219155643402958	9.91249676102519e-05	0	9.91249676102519e-05	3.3249701347553e-07	0.000425451897330615	0.000219155643402958	0.000219155643402958	0.000219155643402958	0.000219155643402958	7.37385456535803e-07	9.91666706691621e-05	0.000219155643402957	0.000120237781893988	9.89178615089703e-05	4.88576296343661e-07	0	0.000120237781893988	0.000305214115436626	0.000120237781893988	0.000120237781893988	2.07106101281656e-07	9.89178615089701e-05	9.89178615089701e-05	9.89178615089701e-05	2.07106101281655e-07	9.89178615089703e-05	3.75305335662998e-07	0.000120237781893988	0.000120237781893988	0.000120237781893988	0.000305214115436627	0.000120237781893988	0.000305214115436627	0.000305214115436627	0.000120237781893988	2.48809160192142e-07	0.000120237781893988	0.000120237781893988	9.89178615089701e-05	1.23720640896727e-07	0.000120237781893988	0.000120237781893988	9.89178615089701e-05	9.89178615089701e-05	0.000120237781893988	9.89178615089701e-05	0.000305214115436627	9.89178615089701e-05	3.41686477136374e-07	9.89178615089701e-05	0.000120237781893988	0.000120237781893988	9.89178615089701e-05	9.89178615089701e-05	0.000120237781893988
"Dialictus_sp1_M_PL_023"	0.0336627871747226	7.70399616145809e-05	0.0335865257184869	1.10952267499726e-05	3.47777656991369e-05	1.11040634855332e-05	1.80850365979937e-05	0.0334713554061034	3.1306547538573e-05	6.88114376207256e-05	7.92165561816719e-06	1.79710407685771e-05	3.3280066410996e-06	3.3280066410996e-06	7.86930615757962e-08	1.13531494898111e-06	2.63187496909018e-08	3.38802381806256e-06	2.63187496909018e-08	0	0	0	9.29248471521993e-09	0.000101667453681258	0.000405936703512225	1.05274998763607e-06	0.000938781352626638	0.00040497709301097	0.000100302787578982	0.000404615392279011	1.00124112413471	0.000936835634309918	0.000101640714541877	0.000404939284251245	9.93409982368231e-05	9.92302788424238e-05	0.000839077599739942	1.04748623769789e-06	1.85849694304399e-07	9.92833402927653e-05	9.91931180185462e-05	0	9.91931180185462e-05	3.3280066410996e-07	0.000305607194706298	9.92833402927654e-05	9.92833402927651e-05	9.92833402927655e-05	9.92833402927652e-05	5.83782001670539e-07	9.92302788424237e-05	9.92833402927651e-05	2.75142720052075e-07	9.90081975727133e-05	3.61700731959875e-07	0	2.75142720052075e-07	0.000305332051986245	2.75142720052074e-07	2.75142720052075e-07	1.84920445832877e-07	9.90081975727131e-05	9.90081975727131e-05	9.90081975727131e-05	1.84920445832877e-07	9.90081975727133e-05	2.64055187272239e-07	2.75142720052075e-07	2.75142720052075e-07	2.75142720052074e-07	0.000305332051986246	2.75142720052075e-07	0.000305332051986245	0.000305332051986246	2.75142720052075e-07	2.22081269710664e-07	2.75142720052074e-07	2.75142720052074e-07	9.90081975727131e-05	5.67657474490555e-08	2.75142720052075e-07	2.75142720052075e-07	9.90081975727132e-05	9.90081975727132e-05	2.75142720052075e-07	9.90081975727131e-05	0.000305332051986246	9.90081975727131e-05	6.95555313982739e-07	9.90081975727132e-05	2.75142720052075e-07	2.75142720052075e-07	9.90081975727132e-05	9.90081975727132e-05	2.75142720052075e-07
"Dialictus_sp2_M_PL_023"	0.0336566756527332	3.85963702407295e-05	4.22463593285085e-05	1.10819590921972e-05	2.96608948592843e-05	1.10779651994866e-05	5.30744952700898e-06	0.033498454159592	0.0334859261825673	6.8858810041865e-05	2.79932345415679e-06	7.76743065434596e-06	3.327402437245e-06	3.327402437245e-06	8.41712120367344e-05	1.12386499814904e-06	2.81509070356971e-05	3.38747545739467e-06	2.81509070356971e-05	0	0	0	9.28137277403449e-09	0.000100642110584246	0.000100304802169078	0.00112603628142789	0.000939340088063089	9.96182734900873e-05	9.98423547603693e-05	9.95121244995472e-05	0.000936835634309917	1.00205264911592	0.00010162426372184	9.96331946752611e-05	9.93229627517632e-05	9.92117818120285e-05	0.000839756647657863	0.00112040610002075	1.8562745548069e-07	9.91280666874699e-05	9.91749218262422e-05	0	9.91749218262422e-05	3.327402437245e-07	5.21901991508527e-07	9.912806668747e-05	9.91280666874698e-05	9.91280666874701e-05	9.91280666874699e-05	3.27708294529912e-07	9.92117818120283e-05	9.91280666874697e-05	1.37844179431177e-07	9.89902225080389e-05	1.06148990540179e-07	0	1.37844179431177e-07	3.84057812077349e-07	1.37844179431177e-07	1.37844179431177e-07	1.84699318203287e-07	9.89902225080387e-05	9.89902225080388e-05	9.89902225080387e-05	1.84699318203286e-07	9.89902225080389e-05	9.33107818052263e-08	1.37844179431177e-07	1.37844179431177e-07	1.37844179431176e-07	3.84057812077349e-07	1.37844179431177e-07	3.84057812077349e-07	3.8405781207735e-07	1.37844179431177e-07	2.21559303989732e-07	1.37844179431176e-07	1.37844179431176e-07	9.89902225080387e-05	5.61932499074518e-08	1.37844179431177e-07	1.37844179431176e-07	9.89902225080387e-05	9.89902225080387e-05	1.37844179431177e-07	9.89902225080386e-05	3.84057812077349e-07	9.89902225080386e-05	5.93217897185686e-07	9.89902225080387e-05	1.37844179431177e-07	1.37844179431177e-07	9.89902225080387e-05	9.89902225080387e-05	1.37844179431177e-07
"Megachile_sp1_M_PL_023"	0.0337200419182043	3.86408253650993e-05	1.42616333708992e-05	1.11043912406875e-05	3.67403433252421e-05	1.11003817156549e-05	5.31068276059155e-06	9.33787780936986e-05	3.39601177278425e-06	0.0335721634362905	2.80423624242356e-06	7.77978634514621e-06	3.33366702107804e-06	3.33366702107804e-06	8.53631538957045e-09	1.12754747397874e-06	2.85495497978945e-09	0.0334855601574722	2.85495497978945e-09	0	0	0	9.30016016808002e-09	0.000100971876294797	0.000100378743100398	1.14198199191578e-07	0.00122131798473894	9.95504616924787e-05	0.000100170726955081	9.9444248037267e-05	0.000101640714541877	0.00010162426372184	1.00456680472417	9.95655713010394e-05	9.95099605791795e-05	9.93986015113848e-05	0.00112140658399536	1.1362720819562e-07	1.86003203361601e-07	9.93145968248043e-05	9.93616670644167e-05	0	9.93616670644167e-05	3.33366702107804e-07	2.67654160195217e-07	9.93145968248044e-05	9.93145968248041e-05	9.93145968248045e-05	9.93145968248042e-05	3.28221289524929e-07	9.93986015113847e-05	9.93145968248041e-05	1.38002947732498e-07	9.91765938770719e-05	1.06213655211831e-07	0	1.38002947732498e-07	1.29651212462719e-07	1.38002947732498e-07	1.38002947732498e-07	1.85073187344793e-07	9.91765938770717e-05	9.91765938770717e-05	9.91765938770717e-05	1.85073187344792e-07	9.91765938770719e-05	9.34745414141187e-08	1.38002947732498e-07	1.38002947732498e-07	1.38002947732497e-07	1.2965121246272e-07	1.38002947732498e-07	1.2965121246272e-07	1.2965121246272e-07	1.38002947732498e-07	2.22007634313098e-07	1.38002947732497e-07	1.38002947732498e-07	9.91765938770716e-05	5.63773736989373e-08	1.38002947732498e-07	1.38002947732498e-07	9.91765938770717e-05	9.91765938770717e-05	1.38002947732498e-07	9.91765938770716e-05	1.2965121246272e-07	9.91765938770716e-05	7.34806866504841e-07	9.91765938770717e-05	1.38002947732498e-07	1.38002947732498e-07	9.91765938770717e-05	9.91765938770717e-05	1.38002947732498e-07
"Unidentified_sp16_M_PL_023"	0.0336728409198177	8.9588203986174e-05	0.0335958779304011	2.35754326518368e-05	6.34714948373761e-05	2.35863150637735e-05	3.05729183459466e-05	1.93777898184029e-05	3.32947555717025e-06	5.87755956422077e-06	2.03909266377018e-05	0.0334379994337979	3.32900058525138e-06	3.32900058525138e-06	8.36906799488787e-09	1.3602044049232e-05	2.79901939628357e-09	3.31885237670131e-06	2.79901939628357e-09	0	0	0	1.9744918468875e-08	0.00121806304460873	0.00040733538319542	1.11960775851343e-07	0.000100987560705577	0.000405386255744082	0.00121490717843457	0.000404774797377163	0.000404939284251244	9.96331946752609e-05	9.95655713010394e-05	1.00151905482063	9.93706674697537e-05	9.9509493712504e-05	6.80363397600766e-07	1.11400971972086e-07	3.948983693775e-07	9.93577252826078e-05	9.94306912887593e-05	0	9.94306912887593e-05	3.32900058525138e-07	0.000305737029965935	9.93577252826079e-05	9.93577252826076e-05	9.9357725282608e-05	9.93577252826077e-05	1.0831846681944e-06	9.95094937125038e-05	9.93577252826075e-05	3.19957871379193e-07	9.90377674112287e-05	6.11458366918931e-07	0	3.19957871379193e-07	0.000305417072094555	3.19957871379193e-07	3.19957871379193e-07	3.92923877530614e-07	9.90377674112285e-05	9.90377674112285e-05	9.90377674112285e-05	3.92923877530613e-07	9.90377674112287e-05	6.79697554590063e-07	3.19957871379194e-07	3.19957871379193e-07	3.19957871379193e-07	0.000305417072094556	3.19957871379193e-07	0.000305417072094556	0.000305417072094556	3.19957871379194e-07	4.71726301275471e-07	3.19957871379193e-07	3.19957871379193e-07	9.90377674112284e-05	6.80102202461602e-07	3.19957871379193e-07	3.19957871379193e-07	9.90377674112285e-05	9.90377674112285e-05	3.19957871379193e-07	9.90377674112284e-05	0.000305417072094556	9.90377674112284e-05	1.26942989674752e-06	9.90377674112285e-05	3.19957871379193e-07	3.19957871379193e-07	9.90377674112285e-05	9.90377674112285e-05	3.19957871379193e-07
"Vanessa_cardui"	0.0336545626348011	3.85499352482674e-05	1.41539676143937e-05	1.10765272701543e-05	8.59425825888773e-06	1.10725150252755e-05	5.28463985495518e-06	9.1327221819965e-06	3.31910843394685e-06	5.82758883501626e-06	2.78308910104658e-06	7.7396186244136e-06	0.033616772571689	0.033616772571689	8.34300888807714e-09	1.11906234708813e-06	2.79030397594553e-09	3.31699868597265e-06	2.79030397594553e-09	0	0	0	9.27682350934197e-09	0.000100212033181742	9.9620706121424e-05	1.11612159037821e-07	9.95784639303101e-05	9.93560513195446e-05	9.94138802020733e-05	9.92503585224457e-05	9.93409982368231e-05	9.93229627517632e-05	9.95099605791794e-05	9.93706674697537e-05	1.00346066126492	9.92054580499206e-05	4.22571015717121e-07	1.11054098242632e-07	1.8553647018684e-07	9.91216860895875e-05	9.91686165372512e-05	0	9.91686165372512e-05	0.00336167725716891	2.66350773030508e-07	9.91216860895876e-05	9.91216860895874e-05	9.91216860895877e-05	9.91216860895875e-05	3.27143097604615e-07	9.92054580499205e-05	9.91216860895873e-05	1.37678340172384e-07	9.89840077494152e-05	1.05692797099104e-07	0	1.37678340172384e-07	1.28672432858124e-07	1.37678340172384e-07	1.37678340172384e-07	1.84608787835905e-07	9.89840077494151e-05	9.89840077494151e-05	9.8984007749415e-05	1.84608787835905e-07	9.89840077494152e-05	9.27696367015527e-08	1.37678340172384e-07	1.37678340172384e-07	1.37678340172384e-07	1.28672432858125e-07	1.37678340172384e-07	1.28672432858125e-07	1.28672432858125e-07	1.37678340172384e-07	2.21450300505511e-07	1.37678340172384e-07	1.37678340172384e-07	9.8984007749415e-05	5.59531173544065e-08	1.37678340172384e-07	1.37678340172384e-07	9.89840077494151e-05	9.89840077494151e-05	1.37678340172384e-07	9.8984007749415e-05	1.28672432858125e-07	9.8984007749415e-05	1.71885165177754e-07	9.89840077494151e-05	1.37678340172384e-07	1.37678340172384e-07	9.89840077494151e-05	9.89840077494151e-05	1.37678340172384e-07
"Apis_mellifera"	0.0504252868429622	6.91106135410798e-05	2.12866718648031e-05	2.78647683957361e-05	2.41592567527037e-05	0.0502791675768899	6.9631778584202e-05	1.368943518728e-05	4.9730895953366e-06	8.73726223012664e-06	1.54416217045223e-05	2.28317455440676e-05	4.98519889698094e-06	4.98519889698094e-06	1.25005047351706e-08	1.2935819606306e-05	4.18077081443831e-09	4.96993007556924e-06	4.18077081443831e-09	0	0	0	2.3337326964603e-08	0.00115840264574471	0.000151140547433965	1.67230832577533e-07	0.000149426330274257	0.000150142641575427	0.000149553910505039	0.000148750006003743	0.000148845418263636	0.000148817672718043	0.000149097902267077	0.000149264240568756	0.000148808187074881	1.00115389301872	6.33477954019555e-07	1.66394678414645e-07	4.66746539292061e-07	0.000148556490804972	0.000148774079991779	0	0.000148774079991779	4.98519889698094e-07	4.40338818560508e-07	0.000148556490804973	0.000148556490804972	0.000148556490804973	0.000148556490804972	0.00100697598710948	0.00115389301872298	0.000148556490804972	2.46823619789571e-07	0.000148309667185183	1.39263557168404e-06	0	2.46823619789571e-07	1.93515198770937e-07	2.46823619789571e-07	2.46823619789571e-07	4.64412806595602e-07	0.000148309667185183	0.000148309667185183	0.000148309667185183	4.64412806595601e-07	0.000148309667185183	5.14720723484078e-07	2.46823619789571e-07	2.46823619789571e-07	2.46823619789571e-07	1.93515198770937e-07	2.46823619789571e-07	1.93515198770937e-07	1.93515198770937e-07	2.46823619789571e-07	0.0010055833515378	2.46823619789571e-07	2.46823619789571e-07	0.000148309667185183	6.46790980315301e-07	2.46823619789571e-07	2.46823619789571e-07	0.000148309667185183	0.000148309667185183	2.46823619789571e-07	0.000148309667185183	1.93515198770937e-07	0.000148309667185183	4.83185135054075e-07	0.000148309667185183	2.46823619789571e-07	2.46823619789571e-07	0.000148309667185183	0.000148309667185183	2.46823619789571e-07
