"Psiadia_terebinthina"	"Gaertnera_sp1_M_PL_079"	"Stillingia_lineata"	"Syzygium_coriaceum"	"Antidesma_madagascariense"	"Psathura_terniflora"	"Tabernaemontana_persicarifolia"	"Labourdonnaisia_callophylloides"	"Euodia_obtusifolia"	"Tristhema_mauritiana"	"Olea_lancea"	"Psidium_cattleianum"	"Villa_unifasciata"	"Nacoleia_sp1_M_PL_079"	"Chaetocnema_sp1_M_PL_079"	"Technomyrmex_albipes"	"Ahasverus_advena"	"Apis_mellifera"	"Dysauxes_florida"	"Brachymyrmex_sp1_M_PL_079"	"Allograpta_nasuta"	"Polistes_hebraeus"	"Syritta_nigrofemorata"	"Chrysomya_megacephala"	"Miridae_sp1_M_PL_079"	"Orthellia_albigena"	"Pachycerina_crinicornis"	"Phalanta_phalantha"	"Phorinia_sp1_M_PL_079"	"Stomorhina_lunata"
"Olea_lancea"	0.00144971663896285	0.0014441855472716	0.00144662544207093	4.16932085064138e-07	2.9473940696375e-06	0.00143865854425451	2.17674414820653e-06	1.50473824751086e-06	4.06645075294595e-07	0.00144293360362023	1.0014357189356	0.00143571893560213	0.100500325492149	5.31029721873579e-05	1.62658030117838e-05	1.55708345183158e-07	6.91020976350903e-05	4.51421474253258e-05	8.81882595713501e-05	8.33864170128275e-09	4.02183866896583e-05	2.8883710945432e-05	1.61079626551427e-05	8.33864170128275e-09	1.61079626551427e-05	2.41104240345156e-05	2.41104240345156e-05	7.21466801810116e-05	8.33864170128275e-09	1.61079626551427e-05
"Psidium_cattleianum"	0.00144971663896285	0.0014441855472716	0.00144662544207093	4.16932085064138e-07	2.9473940696375e-06	0.00143865854425451	2.17674414820653e-06	1.50473824751086e-06	4.06645075294595e-07	0.00144293360362023	0.00143571893560213	1.0014357189356	0.100500325492149	5.31029721873579e-05	1.62658030117838e-05	1.55708345183158e-07	6.91020976350903e-05	4.51421474253258e-05	8.81882595713501e-05	8.33864170128275e-09	4.02183866896583e-05	2.8883710945432e-05	1.61079626551427e-05	8.33864170128275e-09	1.61079626551427e-05	2.41104240345156e-05	2.41104240345156e-05	7.21466801810116e-05	8.33864170128275e-09	1.61079626551427e-05
"Villa_unifasciata"	0.0144971663896284	0.014441855472716	0.0144662544207093	4.16932085064138e-06	2.9473940696375e-05	0.0143865854425451	2.17674414820653e-05	1.50473824751086e-05	4.06645075294595e-06	0.0144293360362023	0.0143571893560213	0.0143571893560213	1.00500325492149	0.000531029721873579	0.000162658030117838	1.55708345183158e-06	0.000691020976350903	0.000451421474253258	0.000881882595713501	8.33864170128275e-08	0.000402183866896583	0.00028883710945432	0.000161079626551427	8.33864170128275e-08	0.000161079626551427	0.000241104240345156	0.000241104240345156	0.000721466801810116	8.33864170128275e-08	0.000161079626551427
"Nacoleia_sp1_M_PL_079"	0.000152053672534327	0.0335786895694404	0.0336292212533435	4.23051162594854e-05	1.28803249569246e-07	1.77871668543051e-05	0.0334721976816496	2.25171664427823e-05	4.20086584375451e-05	1.77899404312757e-05	1.77009907291193e-05	1.77009907291193e-05	0.00123906935103835	1.00290567069636	0.0016803463375018	8.52542487668171e-07	0.00123375029752825	0.000675514993283468	2.58528375557513e-06	8.46102325189708e-07	0.00056217650613944	0.000671573791388808	1.68948525038141e-06	8.46102325189708e-07	1.68948525038141e-06	0.000560487020889059	0.000560487020889059	8.89497021563784e-07	8.46102325189708e-07	1.68948525038141e-06
"Chaetocnema_sp1_M_PL_079"	0.0252444719070042	6.50617963754369e-05	6.98227131138941e-05	0.0252910115495449	3.48083453379177e-05	1.3496763677974e-05	0.0251558961062722	9.42459425510217e-06	0.0251138874478347	4.08688517884015e-06	4.06645075294595e-06	4.06645075294595e-06	0.000284651552706216	0.00126025975312635	1.00455549791339	0.000507560648257793	0.000282959080112786	0.000282737827653065	0.000282909387750841	0.000505820230990897	0.000281657844185278	1.30123592750874e-06	0.000280494132300046	0.000505820230990897	0.000280494132300046	1.16371188523157e-06	1.16371188523157e-06	2.04344258942007e-07	0.000505820230990897	0.000280494132300046
"Technomyrmex_albipes"	0.000109913048960897	2.02835223902179e-07	2.23443009633541e-07	0.0505045602098934	0.0502601024045027	8.4025442454172e-05	2.54206595372731e-05	4.09803613392497e-08	2.53780324128897e-05	7.82453995895264e-08	7.78541725915788e-08	7.78541725915788e-08	5.44979208141051e-06	1.27881373150226e-06	0.00101512129651559	1.00352309632442	1.22903685420412e-06	1.22941084017749e-06	0.00251842764844741	0.00101009120419787	1.22498014972608e-06	4.05670447804358e-09	1.22125609956552e-06	0.00101009120419787	1.22125609956552e-06	3.72405016055901e-09	3.72405016055901e-09	3.91226997947632e-09	0.00101009120419787	1.22125609956552e-06
"Ahasverus_advena"	0.0336255412705626	0.0335530321483449	0.0336097083359169	9.53011793987225e-06	1.25751108801061e-05	3.55681755299961e-05	5.05569792547012e-05	3.49390557924874e-05	9.43196933709288e-06	2.31497814522916e-05	2.30340325450301e-05	2.30340325450301e-05	0.00161238227815211	0.00123375029752825	0.000377278773483715	8.1935790280275e-07	1.00160483957379	0.00104817167377462	0.000376024289548979	1.90602358797445e-07	0.000933778930827087	0.000671060642966899	0.000373617125228473	1.90602358797445e-07	0.000373617125228473	0.000560161805598614	0.000560161805598614	1.15748907261458e-06	1.90602358797445e-07	0.000373617125228474
"Apis_mellifera"	0.0336828391673443	0.0336195636363729	9.15979512669597e-05	9.5227108817318e-06	1.25830601830072e-05	2.75894622967765e-05	3.19417606978844e-05	0.0334798209043897	9.42459425510217e-06	1.51229974624207e-05	1.50473824751086e-05	1.50473824751086e-05	0.0010533167732576	0.000675514993283467	0.000376983770204087	8.19607226784994e-07	0.00104817167377462	1.00439462713169	0.000376262394650037	1.90454217634636e-07	0.000375780401047164	0.000672391272727457	0.000374253768526048	1.90454217634636e-07	0.000374253768526048	1.52663252111599e-06	1.52663252111599e-06	7.56149873121036e-07	1.90454217634636e-07	0.000374253768526048
"Dysauxes_florida"	0.0336523347221323	5.46678210977987e-05	6.0966172866508e-05	9.39415505096664e-05	0.0335414586924283	0.0334869071906705	9.51648905021386e-06	1.25420798216679e-05	9.43031292502803e-06	2.95438055515411e-05	2.93960865237834e-05	2.93960865237834e-05	0.00205772605666484	2.58528375557513e-06	0.000377212517001121	0.00167895176563161	0.000376024289548979	0.000376262394650037	1.0037253331244	1.87883101019333e-06	0.000374930933127022	1.09335642195597e-06	0.000373914830245914	1.87883101019333e-06	0.000373914830245914	1.01610288110847e-06	1.01610288110847e-06	1.47719027757705e-06	1.87883101019333e-06	0.000373914830245914
"Brachymyrmex_sp1_M_PL_079"	5.10148590663281e-05	1.31317166195853e-07	1.40937939886374e-07	0.100756127910985	0.000101197003520806	1.96221742720616e-07	5.06666333316087e-05	1.90454217634636e-08	5.05820230990897e-05	8.38054442339975e-09	8.33864170128275e-09	8.33864170128275e-09	5.83704919089793e-07	2.53830697556913e-06	0.00202328092396359	0.00202018240839574	5.71807076392335e-07	5.71362652903909e-07	5.63649303057998e-06	1.00201512255822	5.69180733068418e-07	2.62634332391707e-09	5.66831767403645e-07	0.0020151225582197	5.66831767403645e-07	2.34896566477289e-09	2.34896566477289e-09	4.19027221169987e-10	0.0020151225582197	5.66831767403645e-07
"Allograpta_nasuta"	0.0503561900616555	0.000113923832911336	0.0503326018005073	1.42295183267105e-05	1.88077956638374e-05	3.88557400011803e-05	4.21917175162359e-05	1.87890200523582e-05	1.40828922092639e-05	2.02102445676675e-05	2.01091933448291e-05	2.01091933448291e-05	0.00140764353413804	0.000843264759209161	0.000563315688370555	1.22498014972608e-06	0.00140066839624063	0.000563670601570745	0.000562396399690534	2.84590366534209e-07	1.00139838991958	2.27847665822673e-06	0.000559513222907283	2.84590366534209e-07	0.000559513222907283	0.000838876696675122	0.000838876696675122	1.01051222838337e-06	2.84590366534209e-07	0.000559513222907283
"Polistes_hebraeus"	0.000164243688376893	0.100431248779212	0.000163921406735945	1.31317166195853e-07	1.09741312643402e-07	2.89930465876276e-05	6.72875027316317e-05	6.72391272727458e-05	1.30123592750874e-07	2.90288552215397e-05	2.8883710945432e-05	2.8883710945432e-05	0.00202185976618024	0.00201472137416642	5.20494371003496e-06	8.11340895608715e-09	0.0020131819289007	0.00201717381818237	3.28006926586792e-06	2.62634332391707e-09	4.55695331645346e-06	1.00200862497558	1.82492987085437e-06	2.62634332391707e-09	1.82492987085437e-06	2.73202344559909e-06	2.73202344559909e-06	1.45144276107699e-06	2.62634332391707e-09	1.82492987085437e-06
"Syritta_nigrofemorata"	0.100547445421983	9.12464935427184e-05	0.000109956467552264	2.83415883701823e-05	3.7513608634548e-05	5.34994456797342e-05	2.82183617550428e-05	3.74253768526048e-05	2.80494132300046e-05	1.61889071910982e-05	1.61079626551427e-05	1.61079626551427e-05	0.00112755738585999	5.06845575114424e-06	0.00112197652920018	2.44251219913104e-06	0.00112085137568542	0.00112276130557814	0.00112174449073774	5.66831767403645e-07	0.00111902644581457	1.82492987085437e-06	1.00111719383802	5.66831767403645e-07	0.00111719383802203	1.83260779253773e-06	1.83260779253773e-06	8.09445359554911e-07	5.66831767403645e-07	0.00111719383802203
"Chrysomya_megacephala"	5.10148590663281e-05	1.31317166195853e-07	1.40937939886374e-07	0.100756127910985	0.000101197003520806	1.96221742720616e-07	5.06666333316087e-05	1.90454217634636e-08	5.05820230990897e-05	8.38054442339975e-09	8.33864170128275e-09	8.33864170128275e-09	5.83704919089793e-07	2.53830697556913e-06	0.00202328092396359	0.00202018240839574	5.71807076392335e-07	5.71362652903909e-07	5.63649303057999e-06	0.0020151225582197	5.69180733068418e-07	2.62634332391707e-09	5.66831767403645e-07	1.00201512255822	5.66831767403645e-07	2.34896566477289e-09	2.34896566477289e-09	4.19027221169987e-10	0.0020151225582197	5.66831767403645e-07
"Miridae_sp1_M_PL_079"	0.100547445421983	9.12464935427184e-05	0.000109956467552264	2.83415883701823e-05	3.7513608634548e-05	5.34994456797341e-05	2.82183617550428e-05	3.74253768526048e-05	2.80494132300046e-05	1.61889071910982e-05	1.61079626551427e-05	1.61079626551427e-05	0.00112755738585999	5.06845575114424e-06	0.00112197652920018	2.44251219913104e-06	0.00112085137568542	0.00112276130557814	0.00112174449073774	5.66831767403645e-07	0.00111902644581457	1.82492987085437e-06	0.00111719383802203	5.66831767403645e-07	1.00111719383802	1.83260779253773e-06	1.83260779253773e-06	8.0944535955491e-07	5.66831767403645e-07	0.00111719383802203
"Orthellia_albigena"	0.000164934701328396	0.000136601172279954	0.100555247133462	1.17448283238645e-07	1.01982693126903e-07	2.42120343226264e-05	5.6165073277429e-05	1.52663252111599e-07	1.16371188523157e-07	2.42315819442367e-05	2.41104240345156e-05	2.41104240345156e-05	0.00168772968241609	0.00168146106266718	4.65484754092627e-06	7.44810032111802e-09	0.00168048541679584	4.57989756334798e-06	3.0483086433254e-06	2.34896566477289e-09	0.00167775339335024	2.73202344559909e-06	1.83260779253773e-06	2.34896566477289e-09	1.83260779253773e-06	1.00167592078556	0.00167592078555771	1.21157909721184e-06	2.34896566477289e-09	1.83260779253773e-06
"Pachycerina_crinicornis"	0.000164934701328396	0.000136601172279954	0.100555247133462	1.17448283238645e-07	1.01982693126903e-07	2.42120343226264e-05	5.6165073277429e-05	1.52663252111599e-07	1.16371188523157e-07	2.42315819442367e-05	2.41104240345156e-05	2.41104240345156e-05	0.00168772968241609	0.00168146106266718	4.65484754092627e-06	7.44810032111802e-09	0.00168048541679584	4.57989756334798e-06	3.0483086433254e-06	2.34896566477289e-09	0.00167775339335024	2.73202344559909e-06	1.83260779253773e-06	2.34896566477289e-09	1.83260779253773e-06	0.00167592078555771	1.00167592078556	1.21157909721184e-06	2.34896566477289e-09	1.83260779253773e-06
"Phalanta_phalantha"	7.2850082359942e-05	7.25721380538493e-05	7.26947458327102e-05	2.09513610584994e-08	1.48110254755653e-07	7.22943992087694e-05	1.09384128050579e-07	7.56149873121036e-08	2.04344258942007e-08	0.100575021789127	7.21466801810117e-05	7.21466801810117e-05	0.00505026761267082	2.66849106469135e-06	8.1737703576803e-07	7.82453995895264e-09	3.47246721784373e-06	2.26844961936311e-06	4.43157083273116e-06	4.19027221169987e-10	2.02102445676675e-06	1.45144276107699e-06	8.0944535955491e-07	4.19027221169987e-10	8.09445359554911e-07	1.21157909721184e-06	1.21157909721184e-06	1.00502875108946	4.19027221169987e-10	8.09445359554911e-07
"Phorinia_sp1_M_PL_079"	5.10148590663281e-05	1.31317166195853e-07	1.40937939886374e-07	0.100756127910985	0.000101197003520806	1.96221742720616e-07	5.06666333316087e-05	1.90454217634636e-08	5.05820230990897e-05	8.38054442339975e-09	8.33864170128275e-09	8.33864170128275e-09	5.83704919089793e-07	2.53830697556913e-06	0.00202328092396359	0.00202018240839574	5.71807076392335e-07	5.71362652903909e-07	5.63649303057999e-06	0.0020151225582197	5.69180733068418e-07	2.62634332391707e-09	5.66831767403645e-07	0.0020151225582197	5.66831767403645e-07	2.34896566477289e-09	2.34896566477289e-09	4.19027221169988e-10	1.00201512255822	5.66831767403645e-07
"Stomorhina_lunata"	0.100547445421983	9.12464935427184e-05	0.000109956467552264	2.83415883701823e-05	3.7513608634548e-05	5.34994456797341e-05	2.82183617550428e-05	3.74253768526048e-05	2.80494132300046e-05	1.61889071910982e-05	1.61079626551427e-05	1.61079626551427e-05	0.00112755738585999	5.06845575114424e-06	0.00112197652920018	2.44251219913104e-06	0.00112085137568542	0.00112276130557814	0.00112174449073774	5.66831767403645e-07	0.00111902644581457	1.82492987085437e-06	0.00111719383802203	5.66831767403645e-07	0.00111719383802203	1.83260779253773e-06	1.83260779253773e-06	8.09445359554911e-07	5.66831767403645e-07	1.00111719383802
