"Eryngium_stenophyllum"	"Eryngium_floribundum"	"Baccharis_articulata"	"Hysterionica_pinifolia"	"Eryngium_horridum"	"Gerardia_genistifolia"	"Eupatorium_subhastatum"	"Senecio_grisebachii"	"Baccharis_tandilensis"	"Oxalis_cordobensis"	"Achyrocline_satureoides"	"Gomphrena_perennis"	"Eupatorium_tenacetifolium"	"Hypochaeris_rosengurtii"	"Lathyrus_pubescens"	"Vernonia_echioides"	"Eupatorium_squarrulosum"	"Hypericum_connatum"	"Oenothera_indecora"	"Oxalis_articulata"	"Senecio_madagascariensis"	"Dodonaea_viscosa"	"Eupatorium_bupleurifolium"	"Eupatorium_macrocephalum"	"Habranthus_andersoni"	"Habranthus_gracilifolius"	"Hypochaeris_pampasica"	"Lathyrus_nervosus"	"Rodophiala_bifidum"	"Senecio_arechavaletae"	"Senecio_bravensis"	"Sommerfeltia_spinulosa"	"Stevia_satureiifolia"	"Augochlora_semiramis"	"Apis_mellifera"	"Astylus_quadrilineatus"	"Toxomerus_sp1_M_PL_072_02"	"Camponotus_sp1_M_PL_072_02"	"Chilicola_sp1_M_PL_072_02"	"Polybia_scutellaris"	"Unidentified_sp16_M_PL_072_02"	"Unidentified_sp17_M_PL_072_02"	"Unidentified_sp5_M_PL_072_02"	"Vanessa_sp1_M_PL_072_02"	"Xylocopa_ciliata"	"Chrysodina_sp1_M_PL_072_02"	"Lucilia_sericata"	"Unidentified_sp21_M_PL_072_02"	"Allograpta_sp1_M_PL_072_02"	"Augochlorella_ephyra"	"Cochliomyia_macellaria"	"Discodon_sp2_M_PL_072_02"	"Palpada_sp1_M_PL_072_02"	"Platycheirus_sp1_M_PL_072_02"	"Unidentified_sp14_M_PL_072_02"	"Unidentified_sp2_M_PL_072_02"	"Unidentified_sp8_M_PL_072_02"	"Augochloropsis_sp1_M_PL_072_02"	"Chauliognathus_scriptus"	"Discodon_sp1_M_PL_072_02"	"Euptoieta_claudia_hortensia"	"Lerodea_eufala"	"Panurgillus_sp1_M_PL_072_02"	"Strymon_eurytulus"	"Unidentified_sp12_M_PL_072_02"	"Unidentified_sp7_M_PL_072_02"	"Villa_sp1_M_PL_072_02"	"Xylocopa_augusti"	"Alophophion_sp1_M_PL_072_02"	"Augochloropsis_erato"	"Bombus_bellicosus"	"Brachygastra_lechiguana"	"Chauliognathus_sp1_M_PL_072_02"	"Coelioxys_sp1_M_PL_072_02"	"Corticea_immocerina"	"Dactylozodes_sp1_M_PL_072_02"	"Emesis_russula"	"Libythea_carinenta"	"Pampasatyrus_gyrtone"	"Podagritus_sp1_M_PL_072_02"	"Polistes_sp1_M_PL_072_02"	"Pyrgus_sp1_M_PL_072_02"	"Ruizantheda_divaricata"	"Stenodynerus_sp1_M_PL_072_02"	"Unidentified_sp1_M_PL_072_02"	"Unidentified_sp10_M_PL_072_02"	"Unidentified_sp11_M_PL_072_02"	"Unidentified_sp13_M_PL_072_02"	"Unidentified_sp15_M_PL_072_02"	"Unidentified_sp18_M_PL_072_02"	"Unidentified_sp19_M_PL_072_02"	"Unidentified_sp20_M_PL_072_02"	"Unidentified_sp3_M_PL_072_02"	"Unidentified_sp4_M_PL_072_02"	"Unidentified_sp6_M_PL_072_02"	"Unidentified_sp9_M_PL_072_02"
"Augochlorella_ephyra"	8.02716539030296e-05	0.0335415902392545	2.84524587487226e-05	0.0335452973767388	4.92019208174151e-05	0.0334856429967252	6.40763537381236e-05	1.57728355815602e-05	2.88985088819372e-05	1.09223226570153e-05	2.87155925287584e-05	2.84781416223593e-05	1.38194100709011e-05	1.56810932995661e-05	2.51803933739008e-05	5.43774827434986e-06	5.44591516561964e-06	5.41728046235317e-06	8.36617595593228e-06	5.42633698291487e-06	1.64862656687778e-06	2.40150806217091e-08	5.41868558979154e-06	0	1.00767577658637e-08	1.00767577658637e-08	5.40366920491007e-06	2.55006768300314e-08	1.00767577658637e-08	5.40366920491007e-06	2.78395223128668e-08	1.36112574430984e-08	1.04079409880518e-08	0.000756513688687411	0.000596055414877069	0.000162694208918932	1.68105564351964e-06	0.000495873953596993	0.000495964761443345	0.00016146481381899	5.03837888293185e-07	0.000160912505202407	0.000495960012425218	1.27503384150157e-06	0.000336961693337148	1.11358089251467e-06	0.000160737251473724	1.11137307428431e-06	6.50534330653731e-07	1.0007526190373	1.19761283665736e-06	0.000160499401980945	0.000258608852054147	0.00025879400774535	0.000160534019625518	3.12238229641553e-07	0.000160656292268716	0.00016029617013274	0.000160169148471414	0.000160086729436269	0.000258752708537816	0.000258752708537816	4.53355560095998e-07	0.000258752708537816	2.72225148861968e-07	0.000258752708537816	0.000592897179019089	0.0003354859398016	2.03231848205161e-07	0.000159721858282164	0	0.000159721858282165	3.6487115410468e-07	2.72295758280982e-07	1.35943706858746e-07	3.45485251772527e-07	7.11959485979151e-07	0.000159721858282165	0.000258040749051837	0.000334856429967252	0.000159721858282165	0.000258040749051837	2.03231848205161e-07	4.47290189249229e-07	7.11959485979151e-07	3.6487115410468e-07	2.03231848205161e-07	0.000159721858282165	5.69562832447185e-07	3.6487115410468e-07	4.47290189249228e-07	3.6487115410468e-07	0.000258040749051837	4.47290189249228e-07	1.75253728684002e-07	0.000159721858282165
"Cochliomyia_macellaria"	0.033544865442564	6.96017538714521e-05	0.033534200751535	1.80287227420451e-05	3.32582437408203e-05	7.27493430828856e-05	2.53489607926211e-05	3.54455975348081e-05	3.76146057630167e-05	2.50134764602088e-05	1.22557755893306e-05	1.43776838067198e-05	3.28020678549991e-05	1.91170248538127e-05	0.0334452360884932	4.21121722065925e-06	3.61622740078414e-06	1.11674288841457e-06	2.91219164215813e-05	1.13762562955098e-06	2.5442886148574e-05	5.63326904021458e-06	3.59814626378022e-06	0	3.07005918577626e-06	3.07005918577626e-06	1.11393700176026e-06	4.82209201873689e-06	3.07005918577626e-06	1.11393700176026e-06	2.77979462765238e-08	2.80588665430796e-09	1.66929900710856e-08	0.000155951180246437	0.000395796089015824	0.00123335924559707	0.000394328832815021	0.000154293327704762	0.000154083054638748	0.000153868181944304	0.000153502959288813	0.000393034291036848	0.000154125492803095	0.000241104600936845	0.00083941619828053	1.11191785106095e-06	0.000392640451064239	0.000392893740317045	0.000393278810778099	1.19761283665736e-06	1.00122813756868	0.000240106557803091	0.000392145348953301	1.08679067601414e-06	0.000153110445696132	5.0078970213257e-07	0.000153095651701895	5.76552434984004e-07	6.33784593568484e-07	0.000152808098025761	4.20337602549129e-07	4.20337602549128e-07	4.73772555814363e-07	4.20337602549128e-07	5.61177330861592e-08	4.20337602549129e-07	8.66175913459972e-07	0.000836858395643158	0.000239530005368107	3.31436923197391e-07	0	3.31436923197391e-07	0.000152476661102564	1.80811370039207e-07	1.05280430516481e-07	8.20051696374976e-07	2.81655119918012e-07	3.31436923197391e-07	1.38682482631116e-07	7.27493430828856e-07	3.31436923197391e-07	1.38682482631116e-07	0.000239530005368107	3.02347670371094e-07	2.81655119918013e-07	0.000152476661102564	0.000239530005368107	3.31436923197391e-07	2.87553676134397e-07	0.000152476661102564	3.02347670371094e-07	0.000152476661102564	1.38682482631116e-07	3.02347670371093e-07	3.93839972608979e-07	3.31436923197391e-07
"Discodon_sp2_M_PL_072_02"	0.000108962839722935	0.0335928070792775	0.0335032884755284	2.1665259047618e-05	6.06148378548121e-05	3.66998145557247e-05	7.10446055998445e-06	4.53313811137237e-05	3.89907830814267e-05	2.24777773197551e-05	0.0334497444287957	1.509093181857e-05	6.26386247797332e-06	1.34666267032419e-05	1.20827508542222e-05	6.00482614441886e-06	2.21352486449399e-06	5.96996163072699e-06	4.04574558160687e-06	5.98866487040801e-06	1.20371526863031e-05	3.4550336355108e-06	2.20245724017152e-06	0	1.29860420264531e-08	1.29860420264531e-08	5.9549617271322e-06	4.81495898760859e-06	1.29860420264531e-08	5.9549617271322e-06	1.6791627954306e-05	1.49999035947914e-08	2.18663098991699e-08	0.000833694641798506	0.000242270296418867	0.000402360779743469	0.000241852354485756	0.00016161723520211	0.000830373964333634	0.000161801281037052	6.49302101322656e-07	0.000400824963021169	0.000161680894394091	0.000240747949380429	1.10688920860897e-06	0.000671665118172237	0.000400321281008793	0.000240666503442249	0.000240406346666051	0.000160499401980945	0.000240106557803091	1.00106826983997	0.000239971144870563	9.90706294926713e-07	0.000161012077612162	6.55989296975097e-07	0.000160762852268035	0.000828960636572474	0.000160516791977058	0.000160461033631664	2.45594289494325e-07	2.45594289494325e-07	6.7406286551632e-07	2.45594289494324e-07	2.99998071895828e-07	2.45594289494325e-07	5.33653984385079e-07	6.69066916912802e-07	0.000239309203396631	0.00015996574799656	0	0.00015996574799656	4.95285635104248e-07	1.10676243224699e-07	1.50120653610472e-07	1.56596561949333e-07	7.89384506664938e-08	0.00015996574799656	1.66655838827831e-07	3.66998145557247e-07	0.00015996574799656	1.66655838827831e-07	0.000239309203396631	5.51043980498292e-07	7.89384506664938e-08	4.95285635104248e-07	0.000239309203396631	0.00015996574799656	3.01818636371401e-07	4.95285635104248e-07	5.51043980498292e-07	4.95285635104248e-07	1.66655838827831e-07	5.51043980498292e-07	5.03682012374708e-07	0.00015996574799656
"Palpada_sp1_M_PL_072_02"	0.0335212578775913	7.15997939554706e-05	0.0335087759058929	0.0335231191286975	3.50753931238115e-05	3.97753510531855e-05	6.26569302710698e-05	3.1238561575547e-05	4.0150452003239e-05	2.92021630590697e-05	1.40897071484301e-05	1.43572164614408e-05	9.95373549460022e-06	2.11693602770491e-05	1.7103825457736e-05	6.05766371879922e-06	5.96764300226453e-06	2.96446561166214e-06	3.99104636861053e-06	2.98882440249147e-06	1.70373016559278e-05	5.63065330214726e-06	5.93780478725321e-06	0	3.06882888495013e-06	3.06882888495013e-06	2.95701720560269e-06	4.82722215006409e-06	3.06882888495013e-06	2.95701720560269e-06	2.83400982863729e-08	7.44840605945261e-09	1.66734689494037e-08	0.000413982408784376	0.000653158526597852	0.000395164770927266	0.000394145731150308	0.000153897083878641	0.000153708720252556	0.000153818197578325	0.000153441444247507	0.00039272466705548	0.000153714070438817	0.000241361107503205	1.96993296689378e-06	1.13360393145492e-06	0.000392377571926863	0.00039270633668455	0.000392569618399654	0.000258608852054147	0.000392145348953302	0.000239971144870563	1.00064958790046	0.000258901261800794	0.000153029172599056	5.0020406848211e-07	0.000152997449718068	6.22745542756558e-07	6.59818610004423e-07	0.00015271030538884	0.00025856633525795	0.00025856633525795	6.36143937775737e-07	0.00025856633525795	1.48968121189052e-07	0.00025856633525795	0.000258267900654359	8.25349146975255e-07	0.000239348399327807	3.40951399787955e-07	0	3.40951399787955e-07	0.000152369353989051	2.98382150113227e-07	1.5144159296998e-07	2.48843387365006e-07	6.96188114122997e-07	3.40951399787955e-07	0.000257870147143827	3.97753510531855e-07	3.40951399787955e-07	0.000257870147143827	0.000239348399327807	3.18867210216469e-07	6.96188114122997e-07	0.000152369353989051	0.000239348399327807	3.40951399787955e-07	2.87144329228816e-07	0.000152369353989051	3.18867210216469e-07	0.000152369353989051	0.000257870147143827	3.18867210216468e-07	3.47095128617189e-07	3.40951399787955e-07
"Platycheirus_sp1_M_PL_072_02"	8.09341316884448e-05	4.62524372829534e-05	5.62016414664601e-05	0.033557152081419	1.64496696748008e-05	4.41818956163884e-05	5.81730279590917e-05	5.52599820714397e-05	0.0334582391105059	4.26034233377186e-05	1.84508148695157e-05	1.68729082545043e-05	1.88620753688385e-05	0.0334221223384086	1.26987185223794e-05	7.90911772128411e-06	6.22149985916119e-06	7.87059170781612e-06	1.2624527820551e-05	7.90608441558674e-06	1.26210383314327e-05	1.79667299987255e-05	6.19039235986538e-06	0	1.13804901367759e-08	1.13804901367759e-08	7.85081635176634e-06	4.75323472932798e-08	1.13804901367759e-08	7.85081635176634e-06	1.05065414781831e-05	1.97753560497893e-08	2.71480850777885e-08	0.00109911428924729	0.000680943159585192	0.00125743591771151	0.00125767109991079	0.00041959539812069	1.54850982325635e-06	0.000419303121616116	5.69024506838794e-07	1.75311466668493e-06	1.51695169095613e-06	2.37661736466399e-06	2.50843217179512e-06	0.000420261659127326	1.13911486589115e-06	0.000419707368649907	1.40037462952629e-06	0.00025879400774535	1.08679067601414e-06	9.90706294926711e-07	0.000258901261800794	1.00151191298643	7.37674569702153e-07	8.14442552333656e-07	9.25590283203142e-07	5.89265998737711e-07	3.69792152936495e-07	5.88132118113056e-07	0.000258778306065162	0.000258778306065162	1.10536127640798e-06	0.000258778306065162	3.95507120995785e-07	0.000258778306065162	0.000258573758044003	7.59286919223368e-07	4.01440296189e-07	2.20249701347397e-07	0	2.20249701347397e-07	3.67882416765658e-07	3.11074992958059e-07	1.97727943032103e-07	4.71551884220963e-07	6.46366977323241e-07	2.20249701347397e-07	0.000258131939087839	4.41818956163884e-07	2.20249701347397e-07	0.000258131939087839	4.01440296189e-07	1.49542451589099e-07	6.46366977323241e-07	3.67882416765658e-07	4.01440296189e-07	2.20249701347397e-07	3.37458165090087e-07	3.67882416765658e-07	1.49542451589098e-07	3.67882416765658e-07	0.000258131939087839	1.49542451589098e-07	6.13999800793775e-07	2.20249701347397e-07
"Unidentified_sp14_M_PL_072_02"	0.0335455805628201	0.0335967385614178	5.92241735266371e-05	1.64100480659676e-05	0.033537972777191	4.23319146464753e-05	1.47390325230026e-06	2.36399654757606e-05	2.92999476348262e-05	1.19180984891605e-05	3.02289230586533e-05	4.15512161321517e-05	4.58205800446664e-06	9.80776341191375e-06	8.30016944180192e-06	7.53956450040796e-06	1.41271970852608e-06	4.44499630428088e-06	3.16494674947203e-06	4.45489696300655e-06	8.25707327614387e-06	2.20279951571822e-06	1.40565610998345e-06	0	3.07179880808235e-06	3.07179880808235e-06	4.43382797185806e-06	1.80502559437121e-08	3.07179880808235e-06	4.43382797185806e-06	3.09146388389073e-08	1.11683324228163e-08	1.50888092165286e-08	0.000620735916060129	0.000154622172098179	0.000314654677201406	0.000154195966100275	0.00031408497380381	0.000618382940207733	0.000618552316268173	0.000153589940404117	0.000618040738694063	0.000618609386069203	9.02512797185605e-07	9.19998872898405e-07	1.23658555355629e-06	0.000617778072411	0.000153467825780342	0.000153315795123894	0.000160534019625518	0.000153110445696132	0.000161012077612162	0.000153029172599056	7.37674569702153e-07	1.0006173550426	4.52664276495859e-07	0.00031329540531191	0.000160589047801258	0.000464875130950912	0.000312464380989268	1.42607841772318e-07	1.42607841772317e-07	4.21379822969669e-07	1.42607841772317e-07	2.23366648456325e-07	1.42607841772318e-07	5.49550285433735e-07	6.30823382509801e-07	4.2302981090455e-07	0.000159984469340084	0	0.000159984469340085	0.000152479911649182	7.06359854263038e-08	1.88489112510199e-07	1.14551450111666e-07	1.63767028033362e-08	0.000159984469340084	1.26231138968981e-07	4.23319146464754e-07	0.000159984469340085	1.26231138968981e-07	4.23029810904551e-07	0.000304890661610828	1.63767028033362e-08	0.000152479911649182	4.23029810904551e-07	0.000159984469340085	8.31024322643034e-07	0.000152479911649182	0.000304890661610828	0.000152479911649182	1.26231138968981e-07	0.000304890661610828	2.62666283064006e-07	0.000159984469340085
"Unidentified_sp2_M_PL_072_02"	4.58673436421734e-05	2.01571873881876e-05	2.76565301566492e-05	1.22420348517742e-05	1.63008718663119e-05	1.22082124171335e-05	1.09811629305051e-05	0.0335682155523839	2.19636347182247e-05	2.50229486169037e-05	1.81228023194307e-05	5.04052152718732e-08	7.19072182050562e-06	1.78291047798418e-05	3.79020530041045e-06	0.0335949656589875	3.42721062155685e-06	8.71733372198613e-06	3.76267044750528e-06	8.73812865224979e-06	3.76835048237626e-06	5.35799040874072e-06	3.41007456844906e-06	0	1.69030710140912e-05	1.69030710140912e-05	8.69543087343843e-06	7.4893142587837e-06	1.69030710140912e-05	8.69543087343843e-06	9.36383895450204e-06	2.19028485477038e-08	0.0334853797429525	0.00121736032228138	0.000375108202529397	0.000374853541258489	0.000375059328611851	7.02110194711241e-07	9.37202447055808e-07	7.28217814779106e-07	0.00084515355070456	0.000373630383724738	5.75754504972631e-07	0.000374465712939185	7.06751746019557e-07	0.000374553558180082	6.50210920471924e-07	1.09762914721518e-06	5.94452093741121e-07	3.12238229641553e-07	5.00789702132569e-07	6.55989296975097e-07	5.0020406848211e-07	8.14442552333656e-07	4.52664276495859e-07	1.00456139228857	3.05482636562097e-07	4.58442652999031e-07	2.44176350849616e-07	3.0447453225666e-07	2.16182420309859e-07	2.16182420309859e-07	8.53955576227551e-07	2.16182420309858e-07	4.38056970954076e-07	2.16182420309859e-07	2.16251623031137e-07	2.16837256681596e-07	1.97546643976065e-07	9.59866066104169e-08	0	9.5986606610417e-08	2.08487925646243e-07	1.71360531077843e-07	0.000839874141474686	1.7976804551264e-07	1.22012921450057e-07	9.5986606610417e-08	9.41694988598014e-08	1.22082124171335e-07	9.59866066104171e-08	9.41694988598014e-08	1.97546643976066e-07	1.48189744239199e-07	1.22012921450057e-07	2.08487925646243e-07	1.97546643976065e-07	9.59866066104171e-08	1.00810430543746e-09	2.08487925646243e-07	1.48189744239199e-07	2.08487925646243e-07	9.41694988598015e-08	1.48189744239199e-07	0.000372980172804266	9.5986606610417e-08
"Unidentified_sp8_M_PL_072_02"	0.0335638406121825	0.0335997484706817	4.55001577177784e-05	1.42397733342943e-05	8.0706031671299e-05	5.47953309418567e-05	1.47055000846492e-06	1.53617670885749e-05	5.00094965719238e-05	9.7357410383241e-06	2.19524450069075e-05	0.0334920847582445	4.58773542433901e-06	7.63739432391934e-06	8.3095480713253e-06	5.35112240490899e-06	1.41476482922224e-06	2.26087442664244e-06	3.16857508070203e-06	2.26897940367189e-06	8.25769860647556e-06	2.20367546805411e-06	1.40769100507613e-06	0	3.07236800671387e-06	3.07236800671387e-06	2.25519383763078e-06	1.35128100744882e-08	3.07236800671387e-06	2.25519383763078e-06	3.0948719505548e-08	5.68058901166442e-09	1.01827545520699e-08	0.000315727137268309	0.000154846010558375	0.000314767200879436	0.000154257282763787	0.000983576481296354	0.000314282407521467	0.000983762219183949	0.000153618400335694	0.00031379109273945	0.000983685053786219	6.75640503724409e-07	1.04515359538377e-06	1.23794878022192e-06	0.000313620406438465	0.0001536752940579	0.000153300797930436	0.000160656292268716	0.000153095651701895	0.000160762852268035	0.000152997449718068	9.25590283203142e-07	0.00031329540531191	3.05482636562097e-07	1.00098240340928	0.00016043785114148	0.000160732493438353	0.000312561714114899	1.25876162494609e-07	1.25876162494609e-07	2.7571132082233e-07	1.25876162494609e-07	1.13611780233288e-07	1.25876162494609e-07	6.57490027374677e-07	7.55692011201699e-07	3.2500112655556e-07	0.000159998802241342	0	0.000159998802241342	0.000152562911873557	7.07382414611122e-08	1.33778060122725e-07	1.14693385608475e-07	1.63394445384991e-08	0.000159998802241342	1.0953671795611e-07	5.47953309418566e-07	0.000159998802241342	1.0953671795611e-07	3.2500112655556e-07	7.3369119701181e-07	1.63394445384991e-08	0.000152562911873557	3.2500112655556e-07	0.000159998802241342	0.00066984169516489	0.000152562911873557	7.3369119701181e-07	0.000152562911873557	1.0953671795611e-07	7.3369119701181e-07	1.70686300984165e-07	0.000159998802241342
"Augochloropsis_sp1_M_PL_072_02"	9.00247997232465e-05	0.0503571840689045	5.50555635358372e-05	1.71158849905148e-05	7.46078798245221e-05	5.16479931505569e-05	8.57422336449226e-08	4.14861965066909e-05	3.73776453076671e-05	9.05864351052246e-06	0.0501625793109812	2.25729231641676e-05	2.4668359096636e-06	1.14007111195015e-05	2.49483968457438e-06	8.97656109081277e-06	2.37178927087987e-08	8.94091331543049e-06	2.43706951664419e-06	8.9483684999523e-06	2.4526392776788e-06	3.09961535836952e-08	2.35993032452547e-08	0	1.27488463254726e-08	1.27488463254726e-08	8.91844870911032e-06	2.01631632774789e-08	1.27488463254726e-08	8.91844870911032e-06	2.51674126447352e-05	2.24646063201771e-08	2.29221326499516e-08	0.00124858281927545	2.59592335697802e-06	0.000242180295687061	2.16973075085866e-06	0.000241640477210071	0.00124465163785302	0.000241802250731516	6.37442316273627e-07	0.000241737783466106	0.000241851510096676	1.00815816387394e-06	7.63327988678671e-07	0.00100669650578941	0.000241276825727143	1.42065561854953e-06	9.25089624245587e-07	0.00024044425519911	8.64828652476006e-07	0.00124344095485871	9.34118314134837e-07	8.83898998106567e-07	0.000240883571701887	6.87663979498547e-07	0.00024065677671222	1.00124304770083	0.000240474368066781	0.000240205318248937	1.32613345258134e-07	1.32613345258134e-07	5.98395816839656e-07	1.32613345258134e-07	4.49292126403542e-07	1.32613345258134e-07	6.48140585278761e-07	5.78850923619929e-07	3.9325402525598e-07	0.000239796114613831	0	0.000239796114613831	4.09203635105666e-07	1.18589463543993e-09	2.24414027270319e-07	6.167089774159e-08	9.52691484943584e-10	0.000239796114613831	1.31660653773191e-07	5.16479931505569e-07	0.000239796114613831	1.31660653773191e-07	3.9325402525598e-07	6.78253452950202e-07	9.52691484943585e-10	4.09203635105666e-07	3.9325402525598e-07	0.000239796114613831	4.51458463283352e-07	4.09203635105666e-07	6.78253452950201e-07	4.09203635105666e-07	1.31660653773191e-07	6.78253452950201e-07	4.60957738963232e-07	0.000239796114613831
"Chauliognathus_scriptus"	0.00012928298640082	0.0503355713914428	4.21147858328569e-05	1.31635501419461e-05	0.0502735034324682	4.59267526997065e-05	6.63220885296559e-08	2.15030005887726e-05	2.13455843826052e-05	5.10900550640786e-06	3.90585482336193e-05	4.08946558618073e-05	2.45579406499542e-06	7.46441386428833e-06	2.48828213444246e-06	5.04485663024143e-06	1.92315618962725e-08	5.01828282528185e-06	2.43051917574614e-06	5.02248779854961e-06	2.45011571711709e-06	2.38336524881122e-08	1.91354040867911e-08	0	1.43615966587843e-08	1.43615966587843e-08	5.00567407446456e-06	1.25376579446593e-08	1.43615966587843e-08	5.00567407446456e-06	3.22534586019822e-08	1.26087508172911e-08	1.22088175424808e-08	0.000700794370425038	2.10489444954702e-06	0.000241641652968883	1.66835567416785e-06	0.00024182482748931	0.000698553134918038	0.000698397409348387	7.18079832939216e-07	0.000697852438553939	0.000698589857070602	6.26882897232964e-07	7.05132302865093e-07	1.29013834407929e-06	0.000697613516325175	1.24043973354769e-06	1.01097562284752e-06	0.000240253722707121	9.50676890352727e-07	0.000240775187965587	9.89727915006635e-07	5.54688229404744e-07	0.000697312696426369	3.66264526274424e-07	0.00024109874015753	0.000240474368066781	1.00069672504649	0.000240280847040294	1.01994990109744e-07	1.01994990109744e-07	3.36274481700945e-07	1.01994990109744e-07	2.52175016345821e-07	1.01994990109744e-07	5.60525605012037e-07	5.21474580358127e-07	3.0081989880612e-07	0.000239693197102108	0	0.000239693197102109	5.87649938185545e-07	9.61578094813624e-10	1.26121415756036e-07	6.13948516248854e-08	7.36912094773954e-10	0.000239693197102109	1.0125807801497e-07	4.59267526997066e-07	0.000239693197102109	1.0125807801497e-07	3.00819898806121e-07	0.000457031849386075	7.36912094773955e-10	5.87649938185545e-07	3.00819898806121e-07	0.000239693197102109	8.17893117236146e-07	5.87649938185545e-07	0.000457031849386075	5.87649938185545e-07	1.0125807801497e-07	0.000457031849386075	2.3892222876414e-07	0.000239693197102109
"Discodon_sp1_M_PL_072_02"	0.0502514593775934	0.0503052165985053	6.80725077983426e-05	2.12551873421025e-05	8.0541622834391e-05	4.17942244238309e-05	2.18513535676799e-06	2.29533583671769e-05	3.46956575153528e-05	1.45426014857788e-05	3.28333889932021e-05	4.39098129834287e-05	6.84724421965021e-06	1.1400040685383e-05	1.24076158590103e-05	8.00608442131409e-06	2.10987113911001e-06	3.3794194540188e-06	4.73080432568662e-06	3.39152610018743e-06	1.23582639888556e-05	3.29210396830991e-06	2.09932178341446e-06	0	4.59991703328249e-06	4.59991703328249e-06	3.37092845036548e-06	2.01989075535462e-08	4.59991703328249e-06	3.37092845036548e-06	3.37193186465365e-08	8.49100365331356e-09	1.5223726612833e-08	0.000471929983051168	0.00023092539617559	0.0004707601660802	0.000230447277781694	0.000469694209135528	0.000469771181508003	0.000470008463462511	0.000229995851664125	0.000469437840997651	0.000469992709987808	1.00994537767731e-06	1.16013324423102e-06	1.34877274586146e-06	0.00046918280368246	0.000229578029052538	0.000229519869841609	0.000240130094154404	0.000229212147038642	0.000240691550447496	0.000229065458083259	8.82198177169583e-07	0.000468696571483901	4.5671179838499e-07	0.000468842571172348	0.000240205318248937	0.000240280847040294	1.00046796437491	1.87780722834963e-07	1.87780722834963e-07	4.11952996439018e-07	1.87780722834963e-07	1.69820073066271e-07	1.87780722834963e-07	5.81443685331406e-07	7.28132640713568e-07	4.8623219855959e-07	0.000239548650469072	0	0.000239548650469073	0.000228415724443607	1.054935569555e-07	2.00152110532852e-07	1.71181105491255e-07	2.42792817418665e-08	0.000239548650469072	1.63501441093096e-07	4.17942244238309e-07	0.000239548650469073	1.63501441093096e-07	4.8623219855959e-07	7.32196571221737e-07	2.42792817418666e-08	0.000228415724443607	4.8623219855959e-07	0.000239548650469073	8.78196259668575e-07	0.000228415724443607	7.32196571221737e-07	0.000228415724443607	1.63501441093096e-07	7.32196571221737e-07	2.55037315190854e-07	0.000239548650469073
"Euptoieta_claudia_hortensia"	2.46216899607211e-05	1.59314295601085e-05	3.30089324576694e-05	0.050375235043301	2.87441438058648e-06	5.51390831045038e-05	0.0503322865491041	2.27669710791255e-05	2.16983113457443e-05	2.27262881755577e-05	2.83746974859518e-06	5.16760453475546e-08	1.99391103453138e-05	1.57768872211492e-05	1.13124616916643e-05	2.80905492158487e-06	8.68294258952814e-06	2.79457986870056e-06	1.124973469287e-05	2.81353071149989e-06	3.8532839186578e-08	2.35348175793829e-08	8.6395278765805e-06	0	3.66485202391054e-09	3.66485202391054e-09	2.78755831124151e-06	1.12247523893242e-05	3.66485202391054e-09	2.78755831124151e-06	1.45600158425394e-08	7.02155745904662e-09	1.08091210154929e-08	0.000390258163573811	0.000950348066423855	2.68787890701975e-06	1.6474372305568e-06	1.01143396660876e-06	8.22051988675418e-07	4.86174175387231e-07	1.83242601195527e-07	7.02656196965446e-07	7.66336114610466e-07	0.000561237619466211	0.000561142795189992	5.82400633701578e-07	4.49689851641829e-07	9.97695222946517e-07	3.49621503491414e-07	0.000388129062806725	6.30506403823693e-07	3.68391434241487e-07	0.000387849502886925	0.000388167459097744	2.13911762658476e-07	3.24273630464788e-07	1.88814243741914e-07	1.32613345258134e-07	1.01994990109744e-07	1.87780722834963e-07	1.00094674943635	0.000946749436348772	5.19448005167622e-07	0.000946749436348771	1.40431149180932e-07	0.000946749436348772	0.000388053198856438	8.34202373336646e-07	2.35778088983353e-07	7.58639502862307e-08	0	7.58639502862307e-08	1.11916772548732e-07	4.34147129476407e-07	7.02263730396219e-08	4.98477758632846e-07	0.000559247628323379	7.58639502862307e-08	0.000387501808025393	5.51390831045038e-07	7.58639502862308e-08	0.000387501808025393	2.35778088983353e-07	2.61310398235135e-08	0.00055924762832338	1.11916772548732e-07	2.35778088983353e-07	7.58639502862308e-08	1.03352090695109e-09	1.11916772548732e-07	2.61310398235135e-08	1.11916772548732e-07	0.000387501808025393	2.61310398235135e-08	2.52966345323617e-07	7.58639502862307e-08
