"Marmota_caudata"	"Apodemus_uralensis"	"Spermophilus_fulvus"	"Ellobius_tancrei"	"Cricetulus_migratorius"	"Alticola_argentatus"	"Dryomys_nitedula"	"Microtus_juldaschi"	"Citellophilus_lebedewi"	"Oropsylla_silantiewi"	"Pectinoctenus_nemorosa"	"Citellophilus_transcaucasicus"	"Amphipsylla_dumalis"	"Leptopsylla_taschenbergi"	"Amphipsylla_kuznetzovi"	"Ctenophthalmus_dux"	"Callopsylla_caspia"	"Ceratophyllus_sciurorum"	"Amalaraeus_penicilliger"	"Leptopsylla_nana"	"Frontopsylla_elata"	"Ctenophthalmus_assimilis"	"Neopsylla_mana"	"Frontopsylla_protera"	"Amphipsylla_phaiomydis"	"Ophthalmopsylla_praefecta"	"Amphipsylla_schelkovnikovi"	"Ctenophthalmus_dilatatus"	"Neopsylla_pleskei"	"Ctenophthalmus_golovi"	"Amphipsylla_primaris"	"Rhadinopsylla_li"
"Pectinoctenus_nemorosa"	0	0.100672282317146	0	3.16978218882703e-05	0.000137371663469907	7.38083815038816e-05	6.32363582394136e-05	3.17044678530422e-05	0	0	1.00062920176448	0	0.000630786655576579	0.000629201764482166	0.000633379189659002	1.58489109441352e-06	0.000631662043865628	0.000632363582394136	0.000632363582394136	0.000633379189659003	3.30236918602595e-06	0.000630786987874818	0.000629201764482166	0.000629201764482166	0.000629201764482165	0.00063091891027554	1.71714579337384e-06	0.00063091891027554	0.00063091891027554	0.000629201764482165	1.71714579337384e-06	0
"Citellophilus_transcaucasicus"	0	0	0.101010101010101	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Amphipsylla_dumalis"	0	0.0504629324461264	0	0.0503937225857828	6.88588439055706e-05	3.69971484112656e-05	3.16978218882703e-05	1.58921639867894e-05	0	0	0.000315393327788289	0	1.00283507945708	0.00031539332778829	0.000317487301617485	0.00251968612928914	0.000316626566068665	0.000316978218882703	0.000316978218882703	0.000317487301617485	1.6553437481591e-06	0.000316187935987629	0.00031539332778829	0.00031539332778829	0.000315393327788289	0.000316254063337109	8.60735548819632e-07	0.000316254063337109	0.000316254063337109	0.000315393327788289	8.60735548819632e-07	0
"Leptopsylla_taschenbergi"	0	0.100672282317147	0	3.16978218882703e-05	0.000137371663469907	7.38083815038816e-05	6.32363582394136e-05	3.17044678530422e-05	0	0	0.000629201764482166	0	0.000630786655576579	1.00062920176448	0.000633379189659002	1.58489109441351e-06	0.000631662043865628	0.000632363582394136	0.000632363582394136	0.000633379189659002	3.30236918602595e-06	0.000630786987874818	0.000629201764482166	0.000629201764482166	0.000629201764482165	0.00063091891027554	1.71714579337384e-06	0.00063091891027554	0.00063091891027554	0.000629201764482165	1.71714579337384e-06	0
"Amphipsylla_kuznetzovi"	0	0.0337802234484801	0	1.06360905064484e-05	0.0336499287754308	0.0335163477057665	2.12187333219096e-05	3.17462565952706e-05	0	0	0.000211126396553001	0	0.000211658201078323	0.000211126396553001	1.00174896209644	5.3180452532242e-07	0.00132833798674522	0.000212187333219096	0.000212187333219096	0.0017489620964381	0.000422211422522648	0.000212713709382764	0.000211126396553001	0.000211126396553001	0.000211126396553001	0.000631750506245886	0.000420624109692885	0.000631750506245886	0.000631750506245886	0.000211126396553001	0.000420624109692885	0
"Ctenophthalmus_dux"	0	0.000253582575106162	0	0.100755747349677	3.46024341234023e-07	1.85915318649576e-07	1.59285537126987e-07	7.98601205366302e-08	0	0	1.58489109441352e-06	0	0.00503937225857828	1.58489109441352e-06	1.59541357596726e-06	1.00503778736748	1.59108827170183e-06	1.59285537126986e-06	1.59285537126987e-06	1.59541357596726e-06	8.3183102922568e-09	1.58888410044035e-06	1.58489109441352e-06	1.58489109441352e-06	1.58489109441351e-06	1.58921639867894e-06	4.32530426542529e-09	1.58921639867894e-06	1.58921639867894e-06	1.58489109441352e-06	4.32530426542529e-09	0
"Callopsylla_caspia"	0	0.0505329635092503	0	1.59108827170184e-05	0.000181154184627435	0.050232345926315	3.17418112495291e-05	1.59846959417416e-05	0	0	0.000315831021932814	0	0.000316626566068665	0.000315831021932814	0.00199250698011783	7.95544135850917e-07	1.00199024255281	0.000317418112495291	0.000317418112495291	0.00199250698011783	3.06366210493002e-06	0.000316630256729901	0.000315831021932814	0.000315831021932814	0.000315831021932814	0.000318095449240657	2.26442730784294e-06	0.000318095449240657	0.000318095449240657	0.000315831021932814	2.26442730784294e-06	0
"Ceratophyllus_sciurorum"	0	0.0505890865915309	0	1.59285537126986e-05	6.9030986668295e-05	3.70896389466741e-05	0.050283033345849	1.59318933934885e-05	0	0	0.000316181791197068	0	0.000316978218882703	0.000316181791197068	0.000318280999828644	7.96427685634933e-07	0.000317418112495291	1.00283033345849	0.00283033345848952	0.000318280999828644	1.65948200302811e-06	0.000316978385866743	0.000316181791197068	0.000316181791197068	0.000316181791197068	0.000317044678530422	8.62887333353688e-07	0.000317044678530422	0.000317044678530422	0.000316181791197068	8.62887333353688e-07	0
"Amalaraeus_penicilliger"	0	0.0505890865915309	0	1.59285537126987e-05	6.90309866682951e-05	3.70896389466741e-05	0.050283033345849	1.59318933934885e-05	0	0	0.000316181791197068	0	0.000316978218882703	0.000316181791197068	0.000318280999828644	7.96427685634932e-07	0.000317418112495291	0.00283033345848952	1.00283033345849	0.000318280999828645	1.65948200302811e-06	0.000316978385866743	0.000316181791197068	0.000316181791197068	0.000316181791197068	0.000317044678530422	8.62887333353688e-07	0.000317044678530422	0.000317044678530422	0.000316181791197068	8.62887333353688e-07	0
"Leptopsylla_nana"	0	0.0337802234484801	0	1.06360905064484e-05	0.0336499287754308	0.0335163477057664	2.12187333219096e-05	3.17462565952706e-05	0	0	0.000211126396553001	0	0.000211658201078323	0.000211126396553001	0.0017489620964381	5.3180452532242e-07	0.00132833798674522	0.000212187333219096	0.000212187333219096	1.00174896209644	0.000422211422522648	0.000212713709382764	0.000211126396553001	0.000211126396553001	0.000211126396553001	0.000631750506245886	0.000420624109692885	0.000631750506245886	0.000631750506245886	0.000211126396553001	0.000420624109692885	0
"Frontopsylla_elata"	0	0.000264189534882076	0	8.3183102922568e-08	0.0504202777343234	4.23743253575114e-05	1.65948200302812e-07	0.0502830102842348	0	0	1.65118459301297e-06	0	1.6553437481591e-06	1.65118459301297e-06	0.000633317133783973	4.1591551461284e-09	3.06366210493002e-06	1.65948200302812e-06	1.65948200302812e-06	0.000633317133783973	1.00314440398589	0.00251580169880475	1.65118459301297e-06	1.65118459301297e-06	1.65118459301297e-06	0.000631904656272056	0.000630253471679043	0.000631904656272056	0.000631904656272056	1.65118459301297e-06	0.000630253471679043	0
"Ctenophthalmus_assimilis"	0	0.0504629590299854	0	1.58888410044035e-05	0.000195224587539611	3.71028837747715e-05	3.16978385866743e-05	0.0502672278292101	0	0	0.000315393493937409	0	0.000316187935987629	0.000315393493937409	0.000319070564074146	7.94442050220174e-07	0.000316630256729901	0.000316978385866743	0.000316978385866743	0.000319070564074146	0.00251580169880475	1.0028287548854	0.000315393493937409	0.000315393493937409	0.000315393493937409	0.000317833801281654	2.44030734424514e-06	0.000317833801281654	0.000317833801281654	0.000315393493937409	2.44030734424514e-06	0
"Neopsylla_mana"	0	0.100672282317147	0	3.16978218882703e-05	0.000137371663469907	7.38083815038815e-05	6.32363582394136e-05	3.17044678530422e-05	0	0	0.000629201764482166	0	0.000630786655576579	0.000629201764482166	0.000633379189659002	1.58489109441352e-06	0.000631662043865629	0.000632363582394136	0.000632363582394136	0.000633379189659002	3.30236918602595e-06	0.000630786987874818	1.00062920176448	0.000629201764482166	0.000629201764482165	0.000630918910275539	1.71714579337384e-06	0.000630918910275539	0.000630918910275539	0.000629201764482165	1.71714579337384e-06	0
"Frontopsylla_protera"	0	0.100672282317146	0	3.16978218882703e-05	0.000137371663469907	7.38083815038816e-05	6.32363582394136e-05	3.17044678530422e-05	0	0	0.000629201764482165	0	0.000630786655576579	0.000629201764482165	0.000633379189659002	1.58489109441352e-06	0.000631662043865628	0.000632363582394136	0.000632363582394136	0.000633379189659002	3.30236918602595e-06	0.000630786987874818	0.000629201764482165	1.00062920176448	0.000629201764482165	0.000630918910275539	1.71714579337384e-06	0.000630918910275539	0.000630918910275539	0.000629201764482165	1.71714579337384e-06	0
"Amphipsylla_phaiomydis"	0	0.100672282317147	0	3.16978218882703e-05	0.000137371663469907	7.38083815038816e-05	6.32363582394136e-05	3.17044678530422e-05	0	0	0.000629201764482166	0	0.000630786655576579	0.000629201764482165	0.000633379189659002	1.58489109441352e-06	0.000631662043865628	0.000632363582394136	0.000632363582394136	0.000633379189659002	3.30236918602595e-06	0.000630786987874818	0.000629201764482165	0.000629201764482165	1.00062920176448	0.000630918910275539	1.71714579337384e-06	0.000630918910275539	0.000630918910275539	0.000629201764482165	1.71714579337384e-06	0
"Ophthalmopsylla_praefecta"	0	0.0504735128220432	0	1.58921639867894e-05	0.0503624248102537	7.90798230866214e-05	3.17044678530422e-05	4.74869228776855e-05	0	0	0.00031545945513777	0	0.000316254063337109	0.00031545945513777	0.000947625759368829	7.94608199339471e-07	0.000318095449240657	0.000317044678530422	0.000317044678530422	0.000947625759368829	0.000631904656272056	0.000317833801281654	0.00031545945513777	0.00031545945513777	0.00031545945513777	1.00094498976527	0.000629530310128172	0.000944989765265942	0.000944989765265942	0.00031545945513777	0.000629530310128172	0
"Amphipsylla_schelkovnikovi"	0	0.000274743326939814	0	8.65060853085058e-08	0.100587477957038	8.43512646693613e-05	1.72577466670738e-07	6.32693779023288e-05	0	0	1.71714579337384e-06	0	1.72147109763926e-06	1.71714579337384e-06	0.00126187232907866	4.32530426542529e-09	4.52885461568589e-06	1.72577466670738e-06	1.72577466670738e-06	0.00126187232907865	0.00126050694335809	4.88061468849028e-06	1.71714579337384e-06	1.71714579337384e-06	1.71714579337384e-06	0.00125906062025634	1.00125734347446	0.00125906062025634	0.00125906062025634	1.71714579337384e-06	0.00125734347446297	0
"Ctenophthalmus_dilatatus"	0	0.0504735128220432	0	1.58921639867894e-05	0.0503624248102537	7.90798230866214e-05	3.17044678530422e-05	4.74869228776855e-05	0	0	0.00031545945513777	0	0.000316254063337109	0.00031545945513777	0.000947625759368829	7.94608199339471e-07	0.000318095449240657	0.000317044678530422	0.000317044678530422	0.000947625759368829	0.000631904656272056	0.000317833801281654	0.00031545945513777	0.00031545945513777	0.00031545945513777	0.000944989765265942	0.000629530310128172	1.00094498976527	0.000944989765265942	0.00031545945513777	0.000629530310128172	0
"Neopsylla_pleskei"	0	0.0504735128220432	0	1.58921639867894e-05	0.0503624248102537	7.90798230866214e-05	3.17044678530422e-05	4.74869228776855e-05	0	0	0.00031545945513777	0	0.000316254063337109	0.00031545945513777	0.000947625759368829	7.94608199339471e-07	0.000318095449240657	0.000317044678530422	0.000317044678530422	0.000947625759368829	0.000631904656272056	0.000317833801281654	0.00031545945513777	0.00031545945513777	0.00031545945513777	0.000944989765265942	0.000629530310128172	0.000944989765265942	1.00094498976527	0.00031545945513777	0.000629530310128172	0
"Ctenophthalmus_golovi"	0	0.100672282317146	0	3.16978218882703e-05	0.000137371663469907	7.38083815038816e-05	6.32363582394136e-05	3.17044678530422e-05	0	0	0.000629201764482165	0	0.000630786655576579	0.000629201764482165	0.000633379189659002	1.58489109441352e-06	0.000631662043865628	0.000632363582394136	0.000632363582394136	0.000633379189659002	3.30236918602595e-06	0.000630786987874818	0.000629201764482165	0.000629201764482165	0.000629201764482165	0.000630918910275539	1.71714579337384e-06	0.000630918910275539	0.000630918910275539	1.00062920176448	1.71714579337384e-06	0
"Amphipsylla_primaris"	0	0.000274743326939814	0	8.65060853085058e-08	0.100587477957038	8.43512646693613e-05	1.72577466670738e-07	6.32693779023288e-05	0	0	1.71714579337384e-06	0	1.72147109763926e-06	1.71714579337384e-06	0.00126187232907866	4.32530426542529e-09	4.52885461568588e-06	1.72577466670738e-06	1.72577466670738e-06	0.00126187232907866	0.00126050694335809	4.88061468849028e-06	1.71714579337384e-06	1.71714579337384e-06	1.71714579337384e-06	0.00125906062025634	0.00125734347446297	0.00125906062025634	0.00125906062025634	1.71714579337384e-06	1.00125734347446	0
"Rhadinopsylla_li"	0.101010101010101	0	0	0	0	0	0	0	0.00336700336700337	0.00336700336700337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.003367003367
