"Clethrionomys_rutilus"	"Microtus_oeconomus"	"Clethrionomys_rufocanus"	"Tamias_sibiricus"	"Sorex_caecutiens"	"Sorex_arcticus"	"Sciurus_vulgaris"	"Sorex_daphaenodon"	"Alticola_macrotis"	"Lemmus_sibiricus"	"Spermophilus_parryii"	"Sorex_cinereus"	"Sorex_minutissimus"	"Sorex_roboratus"	"Megabothris_advenarius"	"Catallagia_dacenkoi"	"Corrodopsylla_birulai"	"Megabothris_calcarifer"	"Amalaraeus_penicilliger"	"Ceratophyllus_indages"	"Catallagia_ioffi"	"Tarsopsylla_octodecimdentata"	"Oropsylla_alaskensis"	"Megabothris_beljaevi"	"Amphipsylla_marikovskii"	"Rhadinopsylla_pseudodahurica"	"Peromyscopsylla_ostsibirica"	"Ctenophyllus_armatus"	"Neopsylla_acanthina"
"Spermophilus_parryii"	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0
"Sorex_cinereus"	0.00168615644694452	0.0016830532226726	9.67458771891348e-06	2.78963547899001e-06	0.00167789108925432	0.00167479570277867	2.81071584784888e-09	0.00167844423758473	4.95705292604794e-06	5.03823040663131e-06	0	1.00167479570278	1.70569087508604e-06	1.70569087508604e-06	9.7278692039482e-05	0.000153512178757744	0.10048774216672	9.71421965490619e-05	4.1125255341204e-05	5.59332453721927e-08	4.11810480507838e-05	1.40535792392444e-10	0	9.91410585209589e-08	4.10261142826831e-05	1.69824968159316e-05	1.70382895255115e-05	5.57927095798002e-08	1.68615644694452e-05
"Sorex_minutissimus"	0.00112905696330081	0.00112581113020111	0.00112622221546243	4.12078882326919e-06	0.00111923010337484	1.70569087508604e-06	4.15192828540976e-09	0.00111957175316738	0.0011226470486125	0.00111984638519476	0	1.70569087508604e-06	1.0011155440896	0.00111554408959728	0.000138622603173054	0.100398968063755	0.000102341452505163	0.000116098634750757	6.39043044442685e-05	8.26233728796543e-08	6.39867202207338e-05	2.07596414270488e-10	0	2.24529409722499e-05	4.14513634720185e-05	2.53683473262884e-05	2.54507631027538e-05	8.24157764653838e-08	1.12905696330081e-05
"Sorex_roboratus"	0.00112905696330081	0.00112581113020111	0.00112622221546243	4.12078882326919e-06	0.00111923010337484	1.70569087508604e-06	4.15192828540976e-09	0.00111957175316738	0.0011226470486125	0.00111984638519476	0	1.70569087508604e-06	0.00111554408959728	1.0011155440896	0.000138622603173054	0.100398968063755	0.000102341452505163	0.000116098634750757	6.39043044442685e-05	8.26233728796543e-08	6.39867202207338e-05	2.07596414270488e-10	0	2.24529409722499e-05	4.14513634720185e-05	2.53683473262884e-05	2.54507631027538e-05	8.24157764653838e-08	1.12905696330081e-05
"Megabothris_advenarius"	0.014480717398277	0.0144295141946986	0.014452339724873	0.0144010517020984	0.0143489080858671	1.38969560056403e-05	1.45098757703762e-05	5.39382567548055e-05	0.0144064722001151	0.0143552492015859	0	1.38969560056403e-05	1.9803229024722e-05	1.9803229024722e-05	1.00206455305857	0.00178229061222498	0.000833817360338417	0.00101190358622216	0.000819726781613108	0.000288746527830487	0.00110774781565508	7.25493788518811e-07	0	0.000288129444002302	0.000531597337610806	0.000325461420543683	0.000613482454585651	0.000288021034041968	0.00014480717398277
"Catallagia_dacenkoi"	0.0112905696330081	0.0112581113020111	0.0112622221546243	4.12078882326919e-05	0.0111923010337484	1.70569087508604e-05	4.15192828540976e-08	0.0111957175316738	0.011226470486125	0.0111984638519476	0	1.70569087508604e-05	0.0111554408959728	0.0111554408959728	0.00138622603173054	1.00398968063755	0.00102341452505163	0.00116098634750757	0.000639043044442685	8.26233728796543e-07	0.000639867202207338	2.07596414270488e-09	0	0.000224529409722499	0.000414513634720185	0.000253683473262884	0.000254507631027538	8.24157764653838e-07	0.000112905696330081
"Corrodopsylla_birulai"	0.0168615644694452	0.016830532226726	9.67458771891348e-05	2.78963547899001e-05	0.0167789108925432	0.0167479570277867	2.81071584784888e-08	0.0167844423758473	4.95705292604794e-05	5.03823040663131e-05	0	0.0167479570277867	1.70569087508604e-05	1.70569087508604e-05	0.00097278692039482	0.00153512178757744	1.0048774216672	0.000971421965490619	0.00041125255341204	5.59332453721927e-07	0.000411810480507838	1.40535792392444e-09	0	9.91410585209589e-07	0.000410261142826831	0.000169824968159316	0.000170382895255115	5.57927095798002e-07	0.000168615644694452
"Megabothris_calcarifer"	0.0202208967222857	0.0201627692964415	0.0201812473862536	5.04737390405951e-05	6.28862379844069e-05	1.94284393098124e-05	5.08551526857382e-08	0.0200842780258012	7.71147564055813e-05	0.0200850876582158	0	1.94284393098124e-05	2.32197269501513e-05	2.32197269501513e-05	0.00141666502071103	0.00208977542551362	0.00116570635858874	1.00208149297706	0.000744056416056874	1.01201753844619e-06	0.000745065890837686	2.54275763428691e-09	0	1.54229512811163e-06	0.000742514120928762	0.000454474559551027	0.000455484034331839	1.0094747808119e-06	0.000202208967222857
"Amalaraeus_penicilliger"	0.0252331637710374	0.0251606099018967	0.025197649293431	6.82763197019301e-05	4.67505594866958e-05	1.0281313835301e-05	6.87922616644133e-08	4.485880034779e-05	0.0251511381359923	5.50706560528167e-05	0	1.0281313835301e-05	1.59760761110671e-05	1.59760761110671e-05	0.00143452186782294	0.00143784684999604	0.00061687883011806	0.000930070520071092	1.00142976230091	1.36896600712182e-06	0.00143112782730496	3.43961308322066e-09	0	0.000503022762719845	0.000926739538191072	0.000567302253878262	0.000568667780272301	1.3655263940386e-06	0.000252331637710374
"Ceratophyllus_indages"	6.86474408111536e-05	3.48866115938952e-05	6.85508267476564e-05	0.0503453526968638	1.45066047006503e-05	2.79666226860963e-08	0.0504285595493167	1.19879186048233e-07	3.48096053079666e-05	1.45292389548865e-05	0	2.79666226860963e-08	4.13116864398271e-08	4.13116864398271e-08	0.0010106128474067	3.71805177958444e-06	1.67799736116578e-06	2.53004384611547e-06	2.73793201424365e-06	1.0035283350314	0.00100964498595152	0.00252142797746584	0	6.96192106159332e-07	2.04173990808432e-06	1.54335974245724e-06	0.00100845041367973	0.00100690705393728	6.86474408111536e-07
"Catallagia_ioffi"	0.0202139210007516	0.0201424075042337	0.0201854708701406	0.0201421637900881	4.31885099674051e-05	8.23620961015676e-06	2.0294371576915e-05	3.59348714710573e-05	0.020134799366389	4.9853618174002e-05	0	8.23620961015676e-06	1.27973440441468e-05	1.27973440441468e-05	0.00155084694191711	0.00115176096397321	0.000494172576609406	0.000745065890837686	0.00114490226184397	0.000403857994380608	1.00154774553765	1.01471857884575e-06	0	0.000402695987327781	0.000742206274516184	0.000454457595884273	0.000857300871686035	0.000402843275801762	0.000202139210007516
"Tarsopsylla_octodecimdentata"	3.449620141264e-07	1.75309605999473e-07	3.44476516319881e-07	0.000252991722094793	7.28975110585441e-08	1.40535792392444e-10	0.100755922409796	6.02407970091623e-10	1.74922639738525e-07	7.30112510295803e-08	0	1.40535792392444e-10	2.07596414270488e-10	2.07596414270488e-10	5.07845651963168e-06	1.8683677284344e-08	8.43214754354663e-09	1.27137881714345e-08	1.37584523328827e-08	0.00504285595493167	5.07359289422874e-06	1.00503779612049	0	3.49845279477051e-09	1.02599995381121e-08	7.75557659526252e-09	5.06759001849112e-06	5.05983444189586e-06	3.449620141264e-09
"Oropsylla_alaskensis"	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0
"Megabothris_beljaevi"	0.000142722187982112	0.000142265817440561	0.000142480324735609	6.94442879761946e-05	5.13650264310011e-05	9.91410585209589e-08	6.99690558954102e-08	2.2706311543582e-05	0.100342522805989	5.14201148852913e-05	0	9.91410585209589e-08	2.24529409722499e-05	2.24529409722499e-05	0.00201690610801611	0.00202076468750249	5.94846351125753e-06	7.71147564055813e-06	0.00201209105087938	1.39238421231866e-06	0.0020134799366389	3.49845279477051e-09	0	1.00200685045612	5.24059475959569e-06	3.20822593901624e-06	4.59711169854013e-06	1.38888575952389e-06	1.42722187982112e-06
"Amphipsylla_marikovskii"	0.0335966442987225	0.0335000579300487	0.0335493722829962	6.7886996943842e-05	4.52124038385941e-05	1.3675371427561e-05	6.83999969207476e-08	5.22429632825259e-05	8.73432459932614e-05	5.62875031086584e-05	0	1.3675371427561e-05	1.38171211573395e-05	1.38171211573395e-05	0.00124039378775855	0.00124354090416056	0.000820522285653661	0.00123752353488127	0.0012356527175881	1.36115993872288e-06	0.00123701045752697	3.41999984603738e-09	0	1.74686491986523e-06	1.00123390585267	0.000755333596524677	0.000756691336463554	1.35773993887684e-06	0.000335966442987225
"Rhadinopsylla_pseudodahurica"	0.0502936111071598	0.000149026893390206	0.0502348262476446	7.69740977079805e-05	3.74484930982942e-05	8.49124840796582e-06	7.75557659526252e-08	4.38991500486614e-05	8.02056484754059e-05	5.16809726678797e-05	0	8.49124840796582e-06	1.26841736631442e-05	1.26841736631442e-05	0.00113911497190289	0.00114157562968298	0.000509474904477949	0.00113618639887757	0.00113460450775652	1.54335974245724e-06	0.00113614398971068	3.87778829763126e-09	0	1.60411296950812e-06	0.00113300039478702	1.00113087143917	0.00113241092112132	1.53948195415961e-06	0.000502936111071598
"Peromyscopsylla_ostsibirica"	0.0335747240446426	0.000122550566787401	0.0335354698907561	0.0335305539556829	3.46124326956101e-05	5.67942984183715e-06	3.37839334566075e-05	2.93458186871497e-05	7.66185283090022e-05	4.41158039981676e-05	0	5.67942984183715e-06	8.48358770091795e-06	8.48358770091795e-06	0.00143145906069985	0.000763522893082615	0.000340765790510229	0.000759140057219731	0.000758223707029734	0.000672300275786489	0.00142883478614339	1.68919667283037e-06	0	1.53237056618004e-06	0.000756691336463554	0.000754940614080877	1.00142555169319	0.000670611079113658	0.000335747240446426
"Ctenophyllus_armatus"	0.000136949919608181	6.95979135817909e-05	0.000136757176978993	0.100437713671633	2.8940311890242e-05	5.57927095798002e-08	0.000101196688837917	2.39155964126374e-07	6.94442879761946e-05	2.89854666587434e-05	0	5.57927095798002e-08	8.24157764653838e-08	8.24157764653838e-08	0.00201614723829378	7.41741988188454e-06	3.34756257478801e-06	5.04737390405951e-06	5.46210557615441e-06	0.00201381410787455	0.00201421637900881	5.05983444189586e-06	0	1.38888575952389e-06	4.07321981663052e-06	3.07896390831922e-06	0.00201183323734097	1.00200875427343	1.36949919608181e-06
"Neopsylla_acanthina"	0.10032609190435	0.000141897477293527	0.000208904247975885	6.84749598040904e-05	4.26328515007303e-05	1.68615644694452e-05	6.899240282528e-08	4.83730308247391e-05	7.13610939910562e-05	4.59921837535708e-05	0	1.68615644694452e-05	1.12905696330081e-05	1.12905696330081e-05	0.00101365021787939	0.00101615126697073	0.00101169386816671	0.00101104483611429	0.0010093265508415	1.37294881622307e-06	0.00101069605003758	3.449620141264e-09	0	1.42722187982112e-06	0.00100789932896167	0.0010058722221432	0.00100724172133928	1.36949919608181e-06	1.00100326091904
